end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableInterestBearingCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConsiderationReceivedForBeneficialInterestObtainedForTransferringFinancialAsset,ConversionGainsAndLossesOnForeignInvestments,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CustomerAdvancesCurrent,DebtAndEquitySecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairment,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtCurrent,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtSecuritiesTradingRealizedLoss,DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsStateTaxes,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseCapitalizedPatentCosts,DeferredTaxLiabilitiesDeferredExpenseOtherCapitalizedCosts,DepositsAssetsNoncurrent,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLossOnDerivative,DueFromRelatedParties,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityMethodInvestments,EquitySecuritiesFvNiGainLoss,GainLossOnDispositionOfAssets1,GainLossOnInvestments,GainLossOnSaleOfOtherAssets,GeneralAndAdministrativeExpense,GrossProfit,HeldToMaturitySecuritiesTransferredSecurityUnrealizedGainLoss,HeldtomaturitySecuritiesSoldSecurityRealizedGainLossExcludingOtherThanTemporaryImpairments,ImpairmentOfInvestments,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExaminationInterestAccrued,IncomeTaxExaminationPenaltiesAccrued,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestructuringReserve,IncreaseDecreaseInSecurityDeposits,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LoansPayable,LoansPayableCurrent,LoansPayableToBank,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermLoansPayable,LongTermNotesPayable,MarketableSecuritiesCurrent,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoninterestExpense,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherIncome,OtherLiabilitiesCurrent,OtherLoansPayableLongTerm,OtherLongTermNotesPayable,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherResearchAndDevelopmentExpense,PaymentsForProceedsFromDepositOnLoan,PaymentsForProceedsFromLoansReceivable,PaymentsToAcquireInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConstructionLoansPayable,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfOtherDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromRepurchaseOfEquity,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForLoanAndLeaseLosses,RealizedInvestmentGainsLosses,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfConvertibleDebt,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueNet,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SharesIssuedPricePerShare,ShortTermBorrowings,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,TransferToInvestments,UnrealizedGainLossOnInvestments,UnsecuredDebtCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2018-12-31,2019-04-09,10-K,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,99691.0,283996.0,,,,,246067.0,246067.0,6381755.0,,0.0,,,,0.0,0.0,100000.0,873693.0,3022991.0,3002796.0,20195.0,,0.0,0.0,,,,,289654.0,307131.0,302805.0,,,0.0,0.0001,200000000.0,69854141.0,69854141.0,6985.0,2812810.0,-61815.0,,500000.0,,,,-1040727.0,654093.0,,,24460.0,,,0.03,,,,97534.0,,,0.0,,772000.0,772000.0,1351841.0,0.0,0.0,181023.0,92298.0,1351841.0,,,17121.0,0.0,,,0.0,0.0,0.0,16334.0,,0.0,,0.01,,0.01,0.466,0.21,0.35,0.222,0.0,0.028,,,0.0,-1040727.0,-167034.0,3901974.0,3901974.0,1010764.0,,-873693.0,-167034.0,0.0,1743043.0,,,811984.0,,,,-29342.0,,,,6143.0,,,,,352500.0,,,99291.0,0.0,10077.0,-2121.0,,30764.0,24460.0,-30764.0,,,,,10077.0,1692058.0,3022991.0,130345.0,546236.0,1145822.0,620000.0,,0.0,,,,,,,,,,620000.0,25822.0,2579640.0,-5756.0,689166.0,824546.0,-1210907.0,931059.0,-5756.0,936815.0,931059.0,0.0,2804851.0,0.0,1235697.0,-1061808.0,862000.0,0.0,36183.0,,620000.0,0.0,36183.0,99691.0,,,,0.0,,3074.0,3074.0,0.0001,5000000.0,,0.0,,0.0,203000.0,,75000.0,75000.0,0.0,352500.0,,0.0,352500.0,-16334.0,-16334.0,,75000.0,537966.0,,931059.0,3074.0,61815.0,3901974.0,,0.0,,,224933.0,-5052051.0,173889.0,173889.0,,,,17121.0,,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,0.4,,16173.0,2812811.0,1330933.0,1330933.0,236104.0,,,,,,,654093.0,10077.0,203000.0,-10077.0,356176.0,,,137698108.0,,128835368.0
2019-03-31,2019-05-14,10-Q,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,49691.0,269355.0,,,,,247396.0,,6384274.0,,,,,,,0.0,5150000.0,101307.0,2163796.0,2143753.0,,,,,,,,,,559263.0,252132.0,,,0.0,0.0001,200000000.0,69854141.0,69854141.0,6985.0,0.0,0.0,,500000.0,,,,-329346.0,,,,,,,,,,,,228039.0,,,,,,,,,,,,,,,152.0,0.0,,,,,9799.0,,,,-0.01,,-0.01,,,,,,,,,,-329346.0,-228039.0,,,451186.0,,-101307.0,,,-848499.0,,,0.0,,,,0.0,,,-6535.0,1329.0,,,6535.0,,,,,-50000.0,0.0,2519.0,-14641.0,,15980.0,12230.0,-15980.0,,,,,2519.0,1678843.0,2163796.0,,558843.0,1120000.0,,,,,,,,,,,,,620000.0,0.0,1525000.0,-8290.0,97.0,725294.0,-473259.0,-848499.0,-2534.0,-845965.0,-848499.0,0.0,-345326.0,,552464.0,-503173.0,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,0.0,,,,,97.0,97.0,,,0.0,,,,,725294.0,,-848499.0,2922.0,0.0,,,,,,101278.0,-5898016.0,49291.0,49291.0,,,,17121.0,,,,,,,,,,,,,,,,,,,,42092.0,,484953.0,484953.0,0.0,,,,,,,,2519.0,,-2519.0,0.0,,,69854141.0,,69854141.0
2019-06-30,2019-08-13,10-Q,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,,327949.0,,,,,249537.0,249537.0,6386793.0,,,,,2519.0,,,5150000.0,,1442634.0,1395254.0,,,,,,,,,,537087.0,,,,,0.0001,200000000.0,69854141.0,69854141.0,6985.0,,,,500000.0,,,,-213664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,2456.0,,,,-0.01,,-0.01,,,,,,,,,,,,,,458581.0,,,,,-784416.0,,,0.0,,,,,,,,,,,,,,,,,,,,,15980.0,12230.0,-15980.0,,,,,2519.0,1739578.0,1442634.0,,619578.0,1120000.0,,,,,,,,,,,,,620000.0,,805500.0,-10631.0,,,,-784416.0,-2341.0,-782075.0,-784416.0,,-229644.0,,607540.0,-554772.0,,27490.0,,,,,,50211.0,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,,,2769.0,,,,,,,148959.0,-6680091.0,52768.0,52768.0,,,,17121.0,,,,,,,,,,,,,,,,,,,,42092.0,,-296944.0,,,,,,,,,,,,,,,,69854141.0,,69854141.0
2019-09-30,2019-11-13,10-Q,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,,290321.0,,,,,247074.0,247074.0,6794612.0,,,,,,,,4113729.0,,649145.0,525054.0,124091.0,35886.0,7460.0,28426.0,,,,,,120550.0,,,,0.0,0.0001,200000000.0,74225141.0,74225141.0,7422.0,,0.0,376373.0,376373.0,,,,-301661.0,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,-0.02,,-0.02,,,,,,,,,,,,0.0,,601567.0,,,,,-1086497.0,,,0.0,,,,,,,,,,,,,,,,,,,,,17794.0,12230.0,,,,,,840.0,1611746.0,649145.0,,1206947.0,404799.0,,,620000.0,,,,,,,,,,0.0,0.0,395205.0,0.0,,,,-1086497.0,-1953.0,-1084544.0,,,-319455.0,,791010.0,-767042.0,,27490.0,0.0,,620000.0,,,9299.0,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,,,79480.0,,,,,,,189443.0,-7764635.0,23968.0,23968.0,,,,17121.0,,,,,,,,,,,,,,,,,,,,42092.0,,-962601.0,,,,,,,,150000.0,,175000.0,,,,,,70934271.0,,70934271.0
2019-12-31,2020-03-30,10-K,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,,389195.0,309231.0,,73381.0,,243208.0,243208.0,6794612.0,,,,,,0.0,2466.0,4029433.0,,223377.0,130855.0,92522.0,35297.0,7533.0,27764.0,7533.0,9768.0,9525.0,8471.0,0.0,121455.0,-185676.0,,100000.0,0.0,0.0001,200000000.0,74225141.0,74225141.0,7422.0,0.0,0.0,376373.0,0.0,0.0,,,-942982.0,,,,73381.0,,0.12,0.03,,,,,,,,,0.0,,2043072.0,,0.0,892000.0,316238.0,2043072.0,0.0,0.0,,5509.0,-4367.0,183451.0,0.0,183451.0,4367.0,0.0,,25349.0,,-0.05,-0.05,-0.05,0.0,0.21,0.21,-0.2,-0.052,0.047,243208.0,0.0,,-942982.0,,27490.0,,1900443.0,,,,27490.0,-3450865.0,,,0.0,0.0,787700.0,,131572.0,,,,-2859.0,,179084.0,0.0,,,,,-99291.0,9000.0,,0.0,,146909.0,48921.0,,,0.0,,79964.0,5878.0,1917431.0,223377.0,,1327377.0,590054.0,,0.0,620000.0,620000.0,,,,,,,,,378839.0,0.0,0.0,0.0,141191.0,1567218.0,-1894085.0,-3450865.0,-6828.0,-3444037.0,,79084.0,-1121748.0,,2455144.0,-2329117.0,4220000.0,,0.0,,620000.0,,,400.0,,,,27490.0,27490.0,,41950.0,0.0001,5000000.0,0.0,9000.0,,0.0,0.0,0.0,0.0,,100000.0,,25349.0,97.0,-589.0,,16334.0,,,1636658.0,,,75401.0,,0.0,,,,,554701.0,-8496088.0,126027.0,126027.0,,,,17121.0,,275878.0,7500000.0,,,,,,,100000.0,2.0,,,,,,,,,42092.0,,-1694054.0,,150000.0,,,,,,,,175000.0,,0.0,,,,71228125.0,71228125.0,71228125.0
2020-03-31,2020-05-14,10-Q,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,,384159.0,284031.0,,,,273510.0,243510.0,6794612.0,,,,0.0,,,44109.0,4898092.0,,209470.0,120982.0,88488.0,33496.0,7757.0,25739.0,,,,,,114582.0,-6873.0,-6873.0,250000.0,0.0,0.0001,200000000.0,74225141.0,74225141.0,7422.0,,,376373.0,391167.0,17260.0,,,0.0,,,,85611.0,,0.12,,,,192740.0,85205.0,,,,,,,,,,,,,,,,4034.0,291165.0,385890.0,194350.0,191540.0,,,,49261.0,,0.0,0.0,0.0,,,,,,,273510.0,0.0,,0.0,,,,364107.0,,,,,-307832.0,,,0.0,0.0,,,-5036.0,,,,30302.0,,493604.0,23912.0,,,,,0.0,-3000.0,,0.0,,215163.0,12230.0,,,0.0,,100128.0,,2211356.0,209470.0,,1588389.0,622967.0,,,620000.0,,,,,,,,,,,,,,342199.0,0.0,-349072.0,-307832.0,0.0,-307832.0,,149604.0,76002.0,,383834.0,-383834.0,,,,,620000.0,,,400.0,,,,,,,0.0,0.0001,5000000.0,,6000.0,,194000.0,0.0,,,,150000.0,,,150000.0,-1801.0,,,,,0.0,,-307832.0,71367.0,,,,,,,19727.0,-8803920.0,0.0,0.0,,,,17121.0,,0.0,7500000.0,,,,,,,,,,,,,,,,,42092.0,,-2001886.0,,0.0,,,,,,,,,,0.0,,,,74225141.0,74225141.0,74225141.0
2020-06-30,2020-08-12,10-Q,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,,450671.0,333470.0,,,,304626.0,238461.0,7989856.0,,,1182019.0,,1182019.0,,,5969630.0,,236250.0,151797.0,84453.0,31641.0,7757.0,23884.0,,,,,,148397.0,,,402051.0,0.0,0.0001,200000000.0,74250151.0,74250141.0,7447.0,,,376373.0,403496.0,78493.0,,,0.0,,,,,,0.12,,,,336507.0,72877.0,,,,,,,,,,,,,,,,,169776.0,1013682.0,604065.0,409617.0,,,,39904.0,,-0.03,-0.03,-0.03,,,,,,,304626.0,0.0,,,,,,1202307.0,,,,,-2058952.0,,,0.0,,,,,,,,,,,,,,,,,,,,,399204.0,12369.0,,,,,117201.0,,3101819.0,236250.0,,2185030.0,916789.0,,46778.0,657422.0,704200.0,,,,,,,,,46778.0,,,,,,,-2058952.0,0.0,-2058952.0,,,-568980.0,,1489972.0,-1489972.0,,,,,,,,400.0,,,,,,,,0.0001,5000000.0,,3000.0,,,,,,,,,,,,,,,,,,-2058952.0,67332.0,,,,,,,287665.0,-10862872.0,0.0,0.0,,,,17121.0,,,7500000.0,2368750.0,,,,,,6150000.0,0.59,,,,,,1202438.0,,,42092.0,,-2865569.0,,,,,,,,,,,,,,,,74240141.0,74240141.0,74240141.0
2020-09-30,2020-11-12,10-Q,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,,537213.0,382096.0,,,,351797.0,232506.0,8729879.0,,,306596.0,267521.0,306596.0,,,12642869.0,,345270.0,264850.0,80420.0,29731.0,7757.0,21974.0,,,,,,14450.0,,,665360.0,0.0,0.0001,200000000.0,74797037.0,74797037.0,7480.0,,,376373.0,415825.0,147756.0,,,0.0,,,,,,0.12,,,,249244.0,60548.0,,0.0,,,,,,,,,,,,,,,346708.0,654114.0,186721.0,467393.0,,,,47354.0,,-0.01,-0.01,-0.01,,,,,,,351797.0,,,,,,,737123.0,,,,,-610806.0,,,0.0,,,,,,,,,,,,,,,,,,,,,151845.0,13753.0,,,,,155117.0,,3081589.0,345270.0,,2092146.0,989443.0,,32744.0,771456.0,804200.0,,,,,,,,,32744.0,,,,,,,-610806.0,0.0,-610806.0,,,194863.0,,805669.0,-805669.0,,,,,,,,400.0,,,,,,,,0.0001,5000000.0,0.0,250000.0,,,,,,,,,,,,,,,,,,-610806.0,63299.0,,,,,,,68546.0,-11473678.0,0.0,0.0,,,,17121.0,,,7500000.0,2908594.0,,,,,,6675000.0,0.61,,,,,,1460334.0,,,42092.0,,-2736319.0,,,,,,,,20600.0,,400000.0,,,,,,74258962.0,74258962.0,74258962.0
2020-12-31,2021-03-30,10-K,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,,721308.0,538527.0,,127825.0,,379241.0,229537.0,9830944.0,,,,,1722599.0,0.0,376661.0,17174152.0,,259661.0,183274.0,76387.0,27764.0,8471.0,19293.0,,,,,,21874.0,-99581.0,,1289343.0,0.0,0.0001,200000000.0,77670908.0,77670908.0,7767.0,,,0.0,70000.0,198127.0,,,0.0,,,,,0.005,0.12,,,,205873.0,80000.0,,,,,,,3293468.0,,0.0,1457706.0,408828.0,3293468.0,53135.0,264826.0,,16135.0,752495.0,316189.0,138046.0,178143.0,,,,55258.0,,,-0.06,,-0.002,0.21,,-0.282,0.014,0.064,,1780440.0,,0.0,,,,3378323.0,,,,0.0,-4537275.0,,,0.0,0.0,,,338145.0,,,,136033.0,,951620.0,29909.0,,,,,0.0,-98000.0,,,,924227.0,54444.0,,,16262.0,,182781.0,,3454313.0,259661.0,,2545678.0,908635.0,,,950000.0,950000.0,1922465.0,376373.0,1496092.0,0.0,0.0,0.0,50000.0,950000.0,376373.0,,,,844617.0,0.0,-944198.0,-4537275.0,0.0,-4537275.0,,432170.0,-63547.0,,4473728.0,-4473728.0,7070000.0,,108185.0,,,,,400.0,,,,,0.0,,0.0,0.0001,5000000.0,,161000.0,,372150.0,,330000.0,,,150000.0,,0.0,0.0,-7533.0,,0.0,,,0.0,,,59266.0,,,,,,,1095405.0,-13033363.0,0.0,0.0,,,,17121.0,,1722600.0,7500000.0,3478906.0,0.61,0.0,0.0,,7025000.0,7125000.0,0.58,,0.0,0.0,0.0,0.56,,,,42092.0,,-3194652.0,,117032.0,,,,0.0,283251.0,,,844708.0,,-601211.0,,,,,74623944.0,
2021-03-31,2021-05-13,10-Q,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,,550275.0,339961.0,,144592.0,,363989.0,243755.0,11614719.0,,,,382473.0,453950.0,0.0,100187.0,29446224.0,,514607.0,418028.0,96579.0,,12860.0,29416.0,,,,,,323190.0,,301316.0,5483504.0,,0.0001,200000000.0,87978445.0,87978445.0,8797.0,,,88493.0,0.0,194821.0,,,,,,950000.0,,0.005,,,,61507.0,146371.0,,,,,,,,,,,,,,53135.0,204826.0,,4445.0,-110216.0,358333.0,157184.0,201149.0,,,,28415.0,,,-0.02,,,,,,,,,2079225.0,,,,,,987189.0,,,,,-1328574.0,,,0.0,0.0,,,-114302.0,,,,74748.0,,,-26843.0,,,,,,-123000.0,,,,134521.0,16767.0,,,798.0,,210314.0,,3253028.0,514607.0,,2441264.0,811764.0,,,950000.0,950000.0,1837465.0,376373.0,1411092.0,0.0,0.0,0.0,50000.0,,314866.0,,,,755295.0,-8100.0,-445879.0,-1328574.0,,,,0.0,-244737.0,,1115837.0,-1083837.0,,,,,,,,56838.0,,,,,,,8100.0,0.0001,5000000.0,,38000.0,,0.0,757320.0,,,,,,,0.0,-2025.0,,,,,,,-1328575.0,79458.0,,,,,,,128648.0,-14361937.0,32000.0,32000.0,,,,17121.0,,453950.0,13000000.0,5898177.0,0.45,0.0,0.0,,7550000.0,14675000.0,0.35,,0.0,0.0,0.0,0.13,,,,42092.0,,-2738422.0,,89731.0,,,,0.0,,,,105295.0,813757.0,,,,,,82806466.0,
2021-06-30,2021-08-06,10-Q,"NEUROPATHIX, INC.",NPTX,CIK0001615999,USD,,587652.0,346318.0,,161359.0,,424324.0,242769.0,11912576.0,,,,,297857.0,,,,,160668.0,62262.0,98406.0,,12860.0,27194.0,,,,,,51029.0,,,8311568.0,,0.0001,200000000.0,87978445.0,87978445.0,8797.0,,,106986.0,,253931.0,,,,,,900000.0,,,,,,43014.0,65069.0,,,,,,,,,,,,,,53135.0,204826.0,,,20849.0,337484.0,109580.0,227904.0,,,,25496.0,,,-0.01,,,,,,,,,1790369.0,,,,,,585415.0,,,,,-751120.0,,,,,,,,,,,,,,,,,,,,,,,,110550.0,16767.0,,,,,241334.0,,3352353.0,160668.0,,2516056.0,836297.0,,,900000.0,900000.0,1787465.0,376373.0,1361092.0,,,,50000.0,,376373.0,,,,,,,-751120.0,,,,,-89701.0,,661419.0,-661419.0,,,,,,,,400.0,,,,,,,,0.0001,5000000.0,,10833.0,,,,,,,,,,,,,,,,,,-751120.0,81285.0,,,,,,,76004.0,-15113058.0,,,,,,17121.0,,,13000000.0,6918750.0,0.44,,,,,14750000.0,0.35,,,,,,,,,42092.0,,-3191685.0,,,,,,,,,,,,,,,,,87978445.0,
