end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AdditionalPaidInCapital,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfFinancingCosts,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostsAndExpenses,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtConversionOriginalDebtAmount1,DebtDefaultShorttermDebtAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentUnamortizedDiscount,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCompensationEquity,DeferredIncomeTaxExpenseBenefit,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,Depreciation,DepreciationDepletionAndAmortization,DividendsPayableCurrent,DividendsPreferredStock,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuanceDollarAmountPerShare,EquityIssuanceNumberOfEquitySecuritiesIssuedForCash,EquityIssuancePerShareAmount,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfIntangibleAssets,GainLossOnDispositionOfProperty,GainLossOnInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInsuranceSettlementsReceivable,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,InsuranceSettlementsReceivableCurrent,InterestAndOtherIncome,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeInterest,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LineOfCreditFacilityCommitmentFeeAmount,LineOfCreditFacilityCommitmentFeePercentage,LoansPayableCurrent,LossContingencyAccrualAtCarryingValue,MachineryAndEquipmentGross,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,OperatingIncomeLoss,OperatingLeaseLeaseIncomeLeasePayments,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherGeneralExpense,OtherNonoperatingIncome,PaymentsForLegalSettlements,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PreferredStockAccretionOfRedemptionDiscount,PreferredStockConvertibleConversionPriceDecrease,PreferredStockConvertibleConversionPriceIncrease,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PriorPeriodReclassificationAdjustment,ProceedsFromConvertibleDebt,ProceedsFromInsuranceSettlementOperatingActivities,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RedeemablePreferredStockDividends,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,RepaymentsOfOtherShortTermDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,ShareBasedGoodsAndNonemployeeServicesTransactionStockholdersEquity,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SharesIssuedPricePerShare,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueStockOptionsExercised,TravelAndEntertainmentExpense,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2012-06-30,2012-08-14,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,374756.0,,1367.0,,,10347.0,,18660448.0,,,,,,,,,,28454.0,,0.0,,4962066.0,4562712.0,,4545345.0,,,,,,,0.0001,550000.0,150000000.0,91307983.0,91307983.0,550000.0,9131.0,,,,,,,5050796.0,,,,,,,,,,0.0,,,,,,,,87367.0,,,,,,-0.06,,,,,,,,,,,0.49,10213474.0,,5794.0,239174.0,,43247.0,,,,,,,,411571.0,,0.0,,,,,,,,,,,,,,,,,,,,53454.0,,,,,1221.0,,,647761.0,,,4962066.0,374756.0,,,,,,,,39913.0,,,,,,,,-5103010.0,,,-52233.0,,,,,241240.0,76300.0,28445.0,66970.0,69525.0,,49946.0,,326541.0,,,,,,,,,,,,,,0.0001,2000000.0,0.0,0.0,,16000.0,,,,,,,,,,,,,,3538276.0,97399.0,,83160.0,72813.0,,,75223.0,,,,80773.0,-14082269.0,19.0,,118647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4587310.0,,,,,,,,,,,,,156369.0,,,,84681306.0
2012-09-30,2012-11-07,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,382575.0,,1375.0,,,14516.0,,19284022.0,,,,,,,,,,,,,,3574825.0,3145931.0,,3119056.0,,,,,,,0.0001,250000.0,150000000.0,92307983.0,92307983.0,250000.0,9231.0,,,,,,,2020652.0,,,,,,,,,,0.0,,,,,,,,64900.0,,,,,,-0.02,,,,,,,,,,,0.7,10213474.0,,9168.0,268856.0,,46130.0,,,,,,,,320052.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1910.0,,,886215.0,,,3574825.0,382575.0,,,,,,,,63524.0,,,,,,,,-2018734.0,,,1910.0,,,,,185430.0,20445.0,28445.0,66970.0,69570.0,,54640.0,,333756.0,,,,,,,,,,,,,,0.0001,2000000.0,0.0,0.0,,25500.0,,,,,,,,,,,,,,242116.0,118724.0,,109654.0,95138.0,,,20001.0,,,,188717.0,-16101003.0,8.0,,143484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3192250.0,,,,,,,,,,,,,121344.0,,,,91599649.0
2012-12-31,2013-03-15,10-K,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,704602.0,,53.0,,,19580.0,,26300114.0,,,,,28000.0,,0.0,1235353.0,,65560.0,,,,7990784.0,7466589.0,,7371036.0,7184877.0,,,,,,0.0001,50000.0,150000000.0,101417508.0,101417508.0,50000.0,10142.0,-12039726.0,,,,,,11956083.0,-4789000.0,,,200000.0,,,,,,0.0,,,-502000.0,,10432000.0,640000.0,-11072000.0,65000.0,,13336.0,25392.0,,,-0.14,-0.35,0.44,,-0.03,-0.06,,,,,,,10213474.0,,13678.0,362496.0,,46130.0,-2726.0,,,-2726.0,,,,3368675.0,,,,5291000.0,,-4214000.0,,-373000.0,-704000.0,1118589.0,-2447.0,,62333.0,,,75000.0,,,93735.0,75000.0,,90560.0,,,,,5704.0,,3312537.0,2730006.0,,,7990784.0,1154602.0,,,,,,,450000.0,70149.0,,14017932.0,14017932.0,-399865.0,-399865.0,-6433190.0,-6433190.0,-12039726.0,,-12039726.0,-84856.0,,,-11954870.0,,178033.0,80360.0,,39688.0,71461.0,66884.0,146319.0,25500000.0,427496.0,,,,1530348.0,465277.0,,450000.0,28000.0,296539.0,103326.0,,,,0.0001,2000000.0,0.0,0.0,,20500.0,,,75000.0,14196932.0,,,,,,,,24000.0,,4499232.0,4499232.0,,116279.0,96699.0,,,,,,175000.0,1530348.0,-19474074.0,1213.0,,2092551.0,1235353.0,,,,,,,,,,,,,,,,921000.0,,,,,,,,,,,,,,,,3312537.0,,,,,,,6836182.0,,297500.0,,,,,,1235353.0,,,,24000.0,588671.0,,,,85325709.0
2013-03-31,2013-05-10,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,852814.0,,141.0,,,25882.0,,27330699.0,,,,,60783.0,,222847.0,,,,,,,6036190.0,5400153.0,,5376048.0,-1994988.0,,250000.0,,,,0.0001,,150000000.0,102675842.0,102675842.0,,10268.0,-2683517.0,,,,,,2687094.0,,,,,,,,,,,,,,,,,,73900.0,,5875.0,11671.0,,,-0.03,,,,,,,,,,,,,,19047.0,448873.0,,53714.0,,,,,,,,1035071.0,,,,,,,,,,-301789.0,88.0,,8900.0,,,-75000.0,,,3464.0,,,,,,,,3489.0,,,1093979.0,,,6036190.0,852814.0,,,,,,,,85432.0,,839217.0,839217.0,-114612.0,-114612.0,-2719593.0,-2719593.0,-2683517.0,,-2683517.0,3489.0,,,-2687006.0,,,,,,,,55648.0,,522773.0,,,,461385.0,119197.0,,450000.0,60783.0,91745.0,22867.0,,,,0.0001,2000000.0,0.0,0.0,,23964.0,,,,900000.0,,,900000.0,,,,,,,176794.0,231895.0,,139146.0,113264.0,,,,,,,454378.0,-22157591.0,88.0,,894647.0,191494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5183376.0,,,,,,,,,,,,,247479.0,,,,101792509.0
2013-06-30,2013-08-09,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,664472.0,,199.0,,,32769.0,,34087474.0,,,,,,,4983.0,277072.0,,,,,,9228067.0,8479238.0,,8292164.0,,,250000.0,,,,0.0001,,150000000.0,111352268.0,111352268.0,,11136.0,-3377424.0,,,,,,3380307.0,,,,,,,,,,,,,,,,,,81542.0,,6302.0,,,,-0.03,,,,,,,,,,,,,,25577.0,553183.0,,53714.0,,,,,,,,1148697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2825.0,,,1302376.0,,,9228067.0,664472.0,,,,,,,,93159.0,,,,,,,,-3377424.0,,-3377424.0,2825.0,,,-3380249.0,,352164.0,,,39688.0,132854.0,179622.0,71233.0,,634725.0,,,,619750.0,199859.0,,,,,,,,,0.0001,2000000.0,0.0,0.0,,186875.0,,,,,,,,,,,,,,297561.0,164112.0,,146873.0,114104.0,,,105000.0,,,,619750.0,-25535015.0,58.0,,1114440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8563595.0,,,49000.0,,,,,,100000.0,,,,196364.0,,,,106261607.0
2013-09-30,2013-11-08,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,1393206.0,,955.0,,,40054.0,,35002330.0,,,,,,,189796.0,210380.0,,,,,,5566175.0,4785277.0,,4583551.0,,,250000.0,,,,0.0001,,150000000.0,111386768.0,111386768.0,,11140.0,-5305486.0,,,,,,5310035.0,,,,,,,,,,,,,,,,,,63510.0,,7285.0,,,,-0.05,,,,,,,,,,,,,,33295.0,604572.0,,53714.0,,,,,,,,1329175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3167.0,,,1515701.0,,,5566175.0,1393206.0,,,,,,,,99156.0,,,,,,,,-5305486.0,,-5305486.0,3167.0,,,-5308653.0,,298880.0,,,39688.0,142570.0,116622.0,117477.0,,668082.0,,,,742425.0,178482.0,,,,,,,,,0.0001,2000000.0,0.0,0.0,,200771.0,,,,,,,,,,,,,,10244.0,256296.0,,152870.0,112816.0,,,6506.0,,,,742425.0,-30840501.0,1382.0,,3049709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4172969.0,,,,,,,,,,,,,274088.0,,,,111372435.0
2013-12-31,2014-03-14,10-K,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,2149681.0,,1000.0,6383.0,,41544.0,-1855.0,35318751.0,549915.0,,,,395221.0,92469.0,839576.0,1035213.0,,6383.0,,,,2941184.0,1978694.0,,1752461.0,-5618575.0,,250000.0,,,,0.0001,,230000000.0,111396768.0,111396768.0,,11140.0,-15978227.0,,,,,,15983177.0,-5864000.0,92470.0,,,,,,,,86087.0,,,-650000.0,,16296000.0,1290000.0,-17586000.0,118118.0,,28190.0,56641.0,,,-0.15,-0.35,0.41,,,-0.06,-1855.0,-1855.0,,,,,,0.28,42129.0,739657.0,,57238.0,-6107.0,,,,,,,4567436.0,,,,6514000.0,,-5592000.0,37000.0,,-959000.0,995079.0,947.0,,53118.0,,,-70675.0,,,129733.0,4325.0,,6382.0,,,,,10731.0,,49071.0,,,,2941184.0,3063594.0,,,,,,,,89021.0,,,8292966.0,,-447925.0,,-13461761.0,-15976372.0,,-15976372.0,4349.0,,913913.0,-15980721.0,,896768.0,398120.0,,200361.0,298287.0,,376038.0,39700000.0,857775.0,-1855.0,-1855.0,-1855.0,2650600.0,712351.0,,450000.0,395221.0,405612.0,42313.0,,,,0.0001,2000000.0,108600.0,108600.0,,225233.0,,,,6070595.0,,,7300000.0,,,1000000.0,,185000.0,1432592.0,776975.0,776975.0,,146259.0,104715.0,,,,,,,2650600.0,-35450446.0,2456.0,,7275815.0,1035213.0,,,,,,,,,,,,,13887181.0,,,2715167.0,,,,,,,18817499.0,0.9,,,,,,,,,,,,,,,-122410.0,,,,,,,850000.0,1626460.0,,1432593.0,,185000.0,,,,,107704996.0
2014-03-31,2014-05-12,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,1596488.0,,1285.0,86087.0,,46016.0,-19435.0,43820350.0,,,,,170165.0,,53628.0,288551.0,,86087.0,,,,5660946.0,4389876.0,,4108065.0,2355604.0,,,,,,0.0001,,180000000.0,116589055.0,116589055.0,,11659.0,-5783036.0,,,,,,3487728.0,,,,,,1648825.0,,,,,,,,,,,,346949.0,,8389.0,18518.0,,,-0.07,,,,,,,-17580.0,3834200.0,-2185375.0,,,,0.75,52258.0,784152.0,,83981.0,-8109.0,,,,,,,1217303.0,,0.0,,,,,,,,-553194.0,285.0,,228831.0,,,-4325.0,,,55293.0,,,94280.0,86807.0,8193.0,,,1502.0,,,,8350.0,,5660946.0,5430688.0,3834200.0,,,,,,,93654.0,,,6495978.0,,-106375.0,,-4016419.0,-5765456.0,,-8131875.0,-2278153.0,,,-3487303.0,,794586.0,,,200696.0,300194.0,293696.0,138843.0,,1131101.0,-17580.0,-17580.0,-17580.0,885974.0,187039.0,,,170165.0,54624.0,51751.0,1648825.0,,,0.0001,2000000.0,50450.0,50450.0,5.0,280526.0,,,,,,5045000.0,7500000.0,,,,,100000.0,2521143.0,,,,185985.0,139969.0,,2366419.0,,1000000.0,,1000000.0,885974.0,-43582321.0,425.0,,1197412.0,288551.0,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,0.75,,230258.0,,,,,,,,,,,,,,,,,114818293.0
2014-06-30,2014-08-07,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,1124240.0,,1264.0,,,57915.0,-46907.0,50529642.0,,,,,,,123646.0,279976.0,,,,,,7812684.0,6593594.0,,5914803.0,,,,0.5,,,0.0001,,180000000.0,117117626.0,117117626.0,,11712.0,-1900615.0,,,,,,4061300.0,,,,,,,,,,,,,,,,,,313010.0,,11899.0,,,,-0.05,,,,,,,,5138450.0,2184750.0,1813246.0,,,,59569.0,705717.0,,99710.0,,,,,,,,1284536.0,,0.0,,,,,,,,,,,,,,,,,,,,285.0,285.0,,,,2439.0,,,,54700.0,,7812684.0,6262690.0,5138450.0,,,,,,,103868.0,,,,,,,,-1873143.0,,-5362143.0,2186904.0,,,-4060047.0,,722367.0,,,205197.0,305197.0,211973.0,172028.0,,1018727.0,,-27472.0,-27472.0,818598.0,188102.0,,,,,,,,,0.0001,2000000.0,108600.0,108600.0,11.0,677527.0,,,,,,,,,,,,,,280048.0,,,258278.0,200363.0,,3489000.0,,,,,818598.0,-48944464.0,1253.0,,1490016.0,,,0.47,,,,,,,,,,,,12151229.0,0.71,,,,,,,6067000.0,18384163.0,0.86,6007000.0,17884163.0,0.85,,,,,,,,5404000.0,1.04,,,1549994.0,,,,,,,,,,,,,,,,,117041436.0
2014-09-30,2014-10-28,10-Q,"REGO PAYMENT ARCHITECTURES, INC.",RPMT,CIK0001437283,USD,1211658.0,,2356.0,,,73379.0,46320.0,50795400.0,,,,,,,41629.0,268115.0,,,,,,4106654.0,2881077.0,,2431915.0,,,,0.5,,,0.0001,,180000000.0,117117626.0,117117626.0,,11712.0,-2864605.0,,,,,,4155127.0,,,,,,,,,,0.0,,,,,,,,248649.0,,18726.0,,439397.0,439397.0,-0.03,,,,,,,,3943850.0,1194600.0,1624616.0,,,,71584.0,769212.0,,99710.0,,,,,,,,1555652.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1959.0,,,,75135.0,,4106654.0,5594905.0,3943850.0,,,,,,,106250.0,,,,,,,,-2957832.0,,-3397229.0,1196559.0,,,-4154391.0,,604968.0,,,198131.0,296722.0,110115.0,161326.0,,1017861.0,,93227.0,93227.0,871093.0,281409.0,,,,,,,,,0.0001,2000000.0,108600.0,108600.0,11.0,446806.0,,,,,,,,,,,,,,251533.0,,,281095.0,207716.0,,439397.0,,,,,871093.0,-52341694.0,736.0,,1195440.0,,,0.36,,,,,,,,,,,,12258310.0,0.71,,,,,,,4661000.0,17957495.0,0.86,4661000.0,17457495.0,0.84,,,,,,,,4351000.0,0.93,,,-1488251.0,,,,,,,,,,,,,,,,,117117626.0
