end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedRentCurrent,AccruedSalariesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdvancesToAffiliate,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,Assets,AssetsCurrent,AssetsNet,BridgeLoan,BusinessCombinationContingentConsiderationLiability,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessDevelopment,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesOutstandingBalance,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CustomerAdvancesCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtWeightedAverageInterestRate,DeferredIncomeTaxesAndOtherAssetsCurrent,DeferredRevenue,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssets,DepositsAssetsCurrent,Depreciation,DerivativeAssetsLiabilitiesAtFairValueNet,DerivativeCostOfHedge,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsAndHedgesLiabilities,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DueToOtherRelatedPartiesNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EscrowDepositDisbursementsRelatedToPropertyAcquisition1,FairValueAssumptionsExpectedDividendRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FeesAndCommissions,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairedAccumulatedImpairmentLoss,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredLeasingFees,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IntangibleAssetsCurrent,InterestExpense,InterestIncomeOperating,InterestIncomePurchasedReceivables,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtCurrent,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesAndLoansReceivableGrossCurrent,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAmortizationOfDeferredCharges,OtherAssetsCurrent,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,OtherLaborRelatedExpenses,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,OtherRealEstateAdditions,PaymentsForOtherDeposits,PaymentsForRepurchaseOfPrivatePlacement,PaymentsToAcquireOtherPropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,ProceedsFromCollectionOfAdvanceToAffiliate,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromUnsecuredNotesPayable,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecoveryOfDirectCosts,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalariesAndWages,SalesRevenueNet,SecurityDeposit,SecurityDepositLiability,SellingAndMarketingExpense,ServicingAssetsAndServicingLiabilitiesAtFairValueAssumptionsUsedToEstimateFairValueDiscountRate,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,SharePrice,SharesIssued,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityNoteChangesInCapitalStructureSubsequentChangesToNumberOfCommonShares,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,TemporaryEquityLiquidationPreference,TranslationAdjustmentForNetInvestmentHedgeTaxBenefitExpense,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2016-12-31,2017-02-21,10-Q,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,373815.0,,,,13103.0,,,0.0,,1215188.0,,,186904.0,,27495.0,529263.0,529263.0,,,,,,,,,1414.0,1414.0,502432.0,,,,,,,0.001,200000000.0,31085800.0,31085800.0,,31086.0,,0.0,,,14708.0,70787.0,70787.0,,14708.0,0.0,,,540000.0,,0.0,0.0,0.11,0.0,,-78377.0,,,,,,,,,,,,,,,,,,,14319.0,,0.0,85495.0,183540.0,,,172833.0,-0.01,,,,,,0.0,,0.0,,8500.0,,,,98856.0,,,,0.0,0.0,,,-452554.0,,,,,,,0.0,0.0,0.0,35656.0,,,,,,,,,,8983.0,,-504.0,,,,0.0,,,36479.0,504.0,,0.0,,31868.0,,,,,,,947051.0,529263.0,692724.0,,,254327.0,,,,685000.0,,,-182568.0,,-452554.0,,,,25000.0,74500.0,25745.0,402260.0,-402260.0,,,,,,,,,,,,14319.0,-14319.0,,,,,,,,,0.001,5000000.0,0.0,0.0,0.0,,,,,,0.0,,,685000.0,,,,,,,,,,0.0,,-1664062.0,,,303404.0,0.0,,,,,,,,,4.13,2.43,,0.0088,0.005,,,1500000.0,,,,,,,,,,,,,,9469.0,,,,,10000000.0,,,,,,,,,,,,,31085800.0
2017-03-31,2017-05-22,10-Q,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,492547.0,,,,,,,0.0,,3732578.0,,,,,,227022.0,227022.0,,,,,,,,,,227022.0,,,,,,,1500000.0,0.001,475000000.0,31085800.0,31085800.0,,31086.0,,,,,23416.0,127134.0,127134.0,,23416.0,0.0,,,,,0.0,,0.6,0.0,,65559.0,,,,,,,,,,,,,,,,,,,,165897.0,,,165897.0,,,55000.0,-0.09,,,,,,,,,,,,,,2773165.0,,,,0.0,,,,-2896114.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,83115.0,161.0,,,,49930.0,,,,,,,1013424.0,227022.0,720393.0,,,293031.0,,,,,,,,,-2896114.0,,,,99500.0,,0.0,2830803.0,-2830803.0,,,,,,,,,,,,,17643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4560176.0,,0.0,57638.0,0.0,,,,,,,,,,,,,,,0.14,,,,0.14,,186904.0,,1500000.0,,,,,,,-786402.0,,,,,,,,,,,,,,,,,,31085800.0
2017-06-30,2017-08-17,10-Q,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,492135.0,,,,,,,2742.0,,3732578.0,,,,,52817.0,99147.0,94276.0,,,,,,,,,,94276.0,,,,,,,1500000.0,0.001,475000000.0,31085800.0,31085800.0,,31086.0,,,,,,,184106.0,,33067.0,0.0,,,,,78000.0,,0.67,0.0,,,94958.0,,,,,,,,,,,,,,,,,,,283800.0,,,283800.0,117412.0,,52500.0,-0.01,,,,,,,,,,,,,,88308.0,,,,0.0,,,,-327854.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,84989.0,2.0,,,,68295.0,,,,,2742.0,,1213403.0,99147.0,745497.0,,,467906.0,,,,,,,,,-327854.0,,,,99500.0,,,199964.0,-199964.0,,,,,,,,,,,,,-42903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4888030.0,,0.0,111656.0,0.0,,4871.0,,,,186904.0,,,,,,,,,0.14,,,,0.14,,186904.0,,1500000.0,,,,,,,-1114256.0,,,,,,,,,,,,,,516100.0,,,,31085800.0
2017-09-30,2018-02-20,10-K,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,633689.0,,,,115968.0,,53200.0,11717.0,,5445385.0,,1090.0,2967459.0,25904.0,115968.0,55084.0,50213.0,,,,,,,,,0.0,44123.0,43037.0,,,,,,3120000.0,0.001,475000000.0,45182247.0,37797238.0,,37797.0,705025.0,740250.0,,,58432.0,23027.0,23027.0,81459.0,58432.0,,928.0,,911254.0,0.0,160500.0,0.0,,,10611.0,91480.0,,,,,,,937046.0,0.0,2400000.0,0.0,,,,,,,,231733.0,86016.0,,,231733.0,231733.0,,,84500.0,-0.17,,,,,,,,,,,211967.0,,-98827.0,10915.0,,,,2160.0,,,,-8755.0,,,,,,,0.0,,,,,,,,-1090.0,,147500.0,,,48848.0,,-663.0,862416.0,,,,-4871.0,,777331.0,667.0,0.0,,,36508.0,,,,144800.0,,,1167389.0,55084.0,912629.0,,74500.0,254760.0,81459.0,,,960500.0,,,-917463.0,,-8755.0,,,,99500.0,,0.0,10915.0,-8755.0,,,,,,,,937046.0,937046.0,612516.0,,,86016.0,,,,,,,,,,,,,,,5000.0,,,,960500.0,,,,,,,,,,,,,,,-6605605.0,,3088.0,602883.0,0.0,4871.0,,0.0,,308909.0,,,,,,,,,,0.15,3120000.0,,,0.17,,355200.0,0.17,2120000.0,,,,,,,-1112305.0,,,,,,,,,,,175750.0,,,,,147500.0,32347556.0,32347556.0
2017-12-31,2018-02-23,10-Q,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,25307.0,25307.0,,0.0,91617.0,,,8225.0,,164102.0,,0.0,640000.0,,170765.0,37746.0,36427.0,,0.0,,,,,,0.0,6137.0,6137.0,-44083.0,4723.0,0.0,,,-61221.0,,0.001,475000000.0,4050439.0,4050439.0,,4050.0,75000.0,77767.0,,,,,14177.0,0.0,92380.0,3041.0,,,,,,12667.0,,73644.0,,,,,,,,,51994.0,0.0,,0.0,,,,,399.0,,,,-61221.0,,,0.0,102559.0,,,135730.0,-0.02,,0.34,0.398,0.0,-0.058,,,,,,,-67953.0,,819510.0,0.0,,,7702.0,,-43033.0,,-921191.0,,,-0.01,0.0,,0.0,0.0,0.0,,55257.0,0.0,,,,,,,,,2080.0,,0.0,1080211.0,,,-8539.0,,,201254.0,0.0,,0.0,,35821.0,0.0,,,,,,25307.0,37746.0,25307.0,0.0,,116736.0,,-41281.0,0.0,48410.0,46004.0,,-92493.0,,-921191.0,,,0.0,205910.0,,1319.0,862504.0,-854802.0,,,,,,,,51994.0,51994.0,,0.0,,61221.0,,,,30289.0,,,,,,,,,,,30289.0,,,46004.0,20000.0,,,106410.0,,,,,,,1319.0,,38000.0,78000.0,,-155830.0,9502.0,1241.0,42994.0,0.0,4871.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,12440.0,,,,,,,,,,,,,,,,,3820990.0,38209901.0
2018-03-31,2018-05-21,10-Q,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,417833.0,,,,,,53200.0,186904.0,,6373533.0,,0.0,,,,4883.0,12.0,,,,,,,,9768.0,,13317.0,,7180.0,,,,,,0.001,475000000.0,40658237.0,40658237.0,,40658.0,,,,,102110.0,21478.0,21478.0,123588.0,102110.0,1052.0,,,-1796.0,,12667.0,,,188000.0,,35890.0,,,,,,,,,,,,,,,100.0,,,,,,,,65441.0,,,226110.0,0.0,,,,,,,,,,,,,,77673.0,,,,3933.0,,-83507.0,,-83507.0,,,-0.02,0.0,,0.0,0.0,0.0,,3545.0,-1068.0,,,,,,,,,,0.0,,,,,-10094.0,,,36103.0,0.0,,0.0,,45392.0,,,,,,,1084274.0,4883.0,997355.0,,74500.0,86919.0,,-91025.0,0.0,98204.0,,0.0,,,-83507.0,,,,205910.0,,,50735.0,-83507.0,,,,,,,,,,,,,37118.0,,,,,,,,,,,,,,,0.0,,,1796.0,,,,100000.0,,,,,,-83507.0,,,,,,7493725.0,4985.0,0.0,90500.0,,4871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72863.0,,,,,,,,,,,,,,,,,3820990.0,40536870.0
2018-06-30,2018-08-20,10-Q,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,135670.0,,,,,,53200.0,,,10028995.0,,0.0,,,5619.0,4871.0,0.0,,,,,,,,9804.0,,191096.0,,,,,,,,0.001,475000000.0,45182247.0,37797238.0,,45182.0,,,,,48818.0,27097.0,27097.0,75915.0,48818.0,0.0,2410.0,,,,,,,0.0,,14682.0,,,,,,,,,,,,,,,,,,46368.0,,,,,46368.0,19073.0,,0.0,-0.07,,,,,,,,,,,,,,115768.0,,,,1773.0,,-123799.0,,-123799.0,,,-0.03,,,,0.0,,,,,,,,,,,,,,,,,,,,,,41313.0,0.0,,,,44044.0,,,,,8225.0,,419497.0,4871.0,346032.0,,74500.0,73465.0,75915.0,,,,,,,,-123799.0,,,,117500.0,,,125572.0,-123799.0,102825.0,8816.0,18016.0,26331.0,25318.0,24344.0,,,,,,,19073.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,-123800.0,,,,,,10489546.0,4183.0,4183.0,101800.0,,4871.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-196663.0,,,,,,,,,,,,,,,,,4050439.0,40866746.0
2018-09-30,2018-11-19,10-Q,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,,221924.0,,2748.0,,,,,,132393.0,,,,,,785659.0,172888.0,,471000.0,,4871.0,117500.0,172532.0,0.0,,41663.0,43163.0,,,,,,,,0.001,475000000.0,45182247.0,45182247.0,,45182.0,,,,138500.0,,,,138500.0,,,975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172532.0,,,,,0.0,,,,,,,,,,,,,,188081.0,612771.0,,,2965.0,,-200240.0,,-200240.0,,,-0.05,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,49261.0,,,,,,1170717.0,785659.0,,,,,,,,,,,,,-200240.0,,,117500.0,,,,203205.0,-200240.0,,,,,,,17633.0,,,,6371.0,,,,,,23109.0,,,,,,,,,,,122105.0,,,,,,,,,,,,,-200240.0,0.0,,,,,-563377.0,,3940.0,,,,,15124.0,,,,,,,,,,,2120000.0,0.17,,355200.0,2120000.0,0.17,,,,,355200.0,,0.08,,,,-385059.0,,,,,,,,,,,,,,,,,4050439.0,
2018-12-31,2019-04-17,10-K,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,100976.0,,31776.0,1906.0,,125647.0,,,43859.0,177210.0,,,,,,152264.0,152264.0,14202.0,671000.0,,,,,,46538.0,64798.0,64798.0,58661.0,58661.0,0.0,,,-61241.0,2120000.0,0.001,475000000.0,4518250.0,4518250.0,,4518.0,,,,,,,,138500.0,,6880.0,6880.0,,-1796.0,,,172532.0,,,13806.0,,,,,,,,-210736.0,0.0,,0.0,,,,,1319.0,111291.0,,,,,,172532.0,,,,,,,0.21,0.268,0.0,0.058,,,,,,,,,650638.0,,,612771.0,9650.0,,-687526.0,,-687526.0,,,-0.16,-671024.0,,-0.16,0.0,0.0,,100976.0,-1906.0,,,,,,,43859.0,,,,,,,,-55271.0,,,,,,0.0,,,,,,,,5000.0,1484172.0,152264.0,1484172.0,636561.0,,,,-592079.0,-20260.0,691673.0,671000.0,,,-598549.0,-1358550.0,,,117500.0,,,0.0,697176.0,-687526.0,,,,,,,,-210736.0,210736.0,,,,,,,,,,,,,0.001,25000000.0,,,,5000.0,85560.0,6471.0,14202.0,0.0,,,,671000.0,,,,,,-1358550.0,,,,,,-1514380.0,16530.0,16530.0,,,,,46538.0,0.0,,,,,3.36,3.36,,,0.0218,,0.17,,355200.0,,0.17,355200.0,,,2120000.0,,0.0,,,,,-1331908.0,,,,,,,,,,,,612774.0,,,,,4172198.0,
2019-03-31,2019-05-20,10-Q,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,283104.0,,,1923.0,,125647.0,,,,177210.0,,,,,,62078.0,62078.0,14202.0,746000.0,,,,,,10044.0,22406.0,22406.0,-42392.0,-42392.0,,,,-55830.0,2120000.0,0.001,475000000.0,4518250.0,4518250.0,,4518.0,,,,,,,,138500.0,,1989.0,1989.0,,,,,0.0,,,49261.0,,,,,,,,,,,,,,,,0.0,,,,,,,172532.0,,,,,,,,,,,,,,,,,,,263515.0,,,612771.0,1880.0,,-271679.0,,-271679.0,,,-0.06,50512.0,,0.01,0.0,0.0,,37016.0,-17.0,,,,,,,69477.0,,,-6327.0,,,,,54138.0,,,,,,0.0,,,,6327.0,,,,,,62078.0,1615153.0,586049.0,,,,-66880.0,-50512.0,75000.0,,0.0,,-66880.0,-221167.0,,,117500.0,,,,273559.0,-271679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31422.0,,,0.0,,,,75000.0,,,,,,-221167.0,,,,,,1735547.0,3869.0,0.0,,,,,10044.0,0.0,,,,,3.36,3.36,,,0.0218,,0.17,,355200.0,,0.17,355200.0,,,2120000.0,,,,,,,-1553075.0,,,,,,,,,,,,,,,,,4518250.0,
2019-06-30,2019-08-14,10-Q,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,372470.0,,,1923.0,,125647.0,,,,177210.0,,,,,,86696.0,86696.0,14202.0,836000.0,,,,,,5044.0,,11569.0,,,,,,,2120000.0,0.001,475000000.0,4518250.0,4518250.0,,4518.0,,,,,,,,138500.0,,,2620.0,,,,,,,,,,,,,,,,,,,,,,,,,106206.0,,,,,,172532.0,,,,,,,,,,,,,,,,,,,155845.0,,,,743.0,,-160146.0,,-160146.0,,,-0.04,-50745.0,,-0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514.0,,,,,1850664.0,86696.0,,642194.0,,,,,,,,,,,-210892.0,,,117500.0,,,,160889.0,-160146.0,,,,,,,,,,,,,,,,,,,,,,0.001,25000000.0,,,,37750.0,66690.0,,,,,,,,,,,,,-210892.0,,,,,,-1946440.0,2338.0,3363.0,,,4871.0,,5044.0,,,,,,,,,,,,0.17,,355200.0,,0.17,355200.0,,,2120000.0,,,,-210893.0,,,-1763967.0,,,,,,,,,,,,,,,,,4518250.0,
2019-09-30,2019-11-14,10-Q,"GULF WEST SECURITY NETWORK, INC.",GWSN,CIK0001592603,USD,140945.0,,26166.0,1748.0,,,,,196859.0,177210.0,,,,,,62343.0,62343.0,,951000.0,,,,,,,,29340.0,,,,,138500.0,,2120000.0,0.001,475000000.0,4518250.0,4518250.0,,4518.0,,,,,,,,,,,7124.0,,,,,,,,,,,,,,,,,,,,,,,,,68969.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,127580.0,612771.0,,,-3562.0,,-136335.0,,136335.0,,,-0.03,37237.0,,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925408.0,62343.0,,610438.0,,,,,,,,,,,-99098.0,,,,,,,132773.0,-136335.0,,,,,,,24344.0,,,,,,,,,0.0,,,,,,0.001,25000000.0,,,,5000.0,31255.0,,,,,,,,,,,,,-99098.0,,,,,,-2045537.0,,3562.0,,,,,5193.0,,,,,,,,,,,,0.17,,355200.0,,0.17,355200.0,,,2120000.0,,,,,,,-1863065.0,,,,,,,,,,,,,,,,,4518250.0,
