end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BankOverdrafts,Capital,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsAndServicesSoldDepreciationAndAmortization,CostOfGoodsSold,CostOfRevenue,CostOfServices,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOtherTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationNonproduction,DerivativeFairValueOfDerivativeNet,DerivativeFixedInterestRate,DirectFinancingLeaseInterestIncome,DueToOfficersOrStockholdersNoncurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EmployeeBenefitsAndShareBasedCompensation,ExtinguishmentOfDebtAmount,FairValueOptionChangesInFairValueGainLoss1,FinancialLiabilitiesFairValueDisclosure,FinancingInterestExpense,GeneralAndAdministrativeExpense,GeneralInsuranceExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,Investments,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LongTermLoansFromBank,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OfficersCompensation,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsMiscellaneousCurrent,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherInvestments,OtherLiabilities,OtherLiabilitiesCurrent,OtherLoansPayableCurrent,OtherNoncashExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,ProceedsFromCollaborators,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleAndMaturityOfOtherInvestments,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SellingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecreaseWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,SharesIssued,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesTreasuryStockReissued,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,UtilitiesOperatingExpenseMaintenanceOperationsAndOtherCostsAndExpenses,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccruedInsuranceCurrentAndNoncurrent,AccumulatedOtherComprehensiveIncomeLossBeforeTax1,AdjustmentOfWarrantsGrantedForServices,AllocatedShareBasedCompensationExpense,ConvertibleSubordinatedDebt,CostMaintenance,DebtInstrumentIncreaseAccruedInterest,DeferredOfferingCosts,DeferredTaxAssetsTaxCreditCarryforwardsOther,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,DividendsShareBasedCompensationCash,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,ExchangeFees,GovernmentContractReceivable,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,OtherDepreciationAndAmortization,OtherGeneralExpense,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,PaymentsForLoans,ProfessionalAndContractServicesExpense,SellingAndMarketingExpense
2018-03-31,2018-05-15,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,,,29373.0,,,95824.0,,143046.0,,,,23385.0,23385.0,,,725.0,725.0,382.0,,0.0001,100000000.0,1172544.0,1172544.0,117.0,,,,,,450015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,12160.0,,,-38186.0,,,,,,,,,,6787.0,,,9000.0,,,,,,-11275.0,,9236.0,,,524.0,10452.0,5111.0,4320.0,9661.0,,,,666712.0,23385.0,,666712.0,,,11506.0,,,-11124.0,,-38186.0,-9236.0,,,11395.0,80105.0,,,28950.0,-28950.0,,,,,,,,3300.0,,,,,,,,,,17549.0,,,,,,,,-8409.0,19915.0,,,16790.0,,,,,,8409.0,,,-786490.0,,,,,,,,,,45000.0,1.5,0.0,,,,,45000.0,,1.5,,45000.0,1.5,,,,,,,,,,-643327.0,,,,,,,,,,,,,,,,,,,1172544.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,2018-08-14,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,,,25749.0,,,104824.0,,143046.0,,,,14491.0,14491.0,,,606.0,606.0,,,0.0001,100000000.0,1172544.0,1172544.0,117.0,,,,,,450015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,9801.0,,,-27507.0,,,,,,,,,,,,,,,,,,,,,9119.0,,,,10452.0,5111.0,4320.0,9661.0,,,,685326.0,14491.0,,685326.0,,,,,,,,-27507.0,-9119.0,,,2868.0,101870.0,,,18388.0,-18388.0,,,,,,,,3300.0,,,,,,,,,,8774.0,,,,,,,,,,,,8587.0,,,,,,,,,-813998.0,,,,,,,,,,45000.0,1.5,,,,,,45000.0,,1.5,,45000.0,1.5,,,,,,,,,,-670835.0,,,,,,,,,,,,,,,,,,,1172544.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,2018-11-14,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,,,16331.0,,,113825.0,,143046.0,,,,5349.0,5349.0,,,238.0,238.0,,,0.0001,100000000.0,1172544.0,1172544.0,117.0,,,,,,450015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,,,,,,,,19886.0,,,-42939.0,,,,,,,,,,,,,,,,,,,,,9013.0,,,,10452.0,5111.0,4320.0,9661.0,,,,719122.0,5349.0,,719122.0,,,,,,,,-42939.0,-9013.0,,,,138951.0,,,33926.0,-33926.0,,,,,,,,3300.0,,,,,,,,,,,,,,,,,,,,,,14040.0,,,,,,,,,-856936.0,,,,,,,,,,45000.0,1.5,,,,,,45000.0,,1.5,,45000.0,1.5,,,,,,,,,,-713773.0,,,,,,,,,,,,,,,,,,,1172544.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,2019-03-29,10-K,UAS Drone Corp.,USDR,CIK0001638911,USD,,,29172.0,,,122825.0,,143046.0,,,,26311.0,26311.0,,,61.0,190000.0,-282.0,,0.0001,100000000.0,1172544.0,1172544.0,117.0,,,,,,450015.0,5111.0,,,5111.0,,,,,,,,,-29882.0,-36064.0,1837.0,36064.0,-6182.0,149790.0,1837.0,138920.0,,3802.0,5231.0,,149790.0,,,,,,,,,-0.12,,0.23,,,,,,51226.0,,-5111.0,-142324.0,,36064.0,,-29882.0,,,,,-6182.0,6586.0,,,36001.0,,,,,,-34184.0,,36653.0,,,652.0,10452.0,,4320.0,14772.0,5111.0,,,773776.0,26311.0,,773776.0,,,60160.0,,,-60442.0,,-142324.0,-36653.0,31610.0,,25407.0,146357.0,,,100560.0,-105671.0,,,,,,,,3300.0,,,,,,,,,,26250.0,,,,,,,,,98349.0,,,49334.0,,,,,26007.0,26007.0,12182.0,,-890628.0,,,,,,,,,,35000.0,1.5,0.0,10000.0,,,,35000.0,,1.5,0.0,,,1.5,,,,,,,,,-1188000.0,,,,,,,,,,,,,0.0,,,,,36064.0,1172544.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,2019-05-10,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,,,34218.0,,,131826.0,,143046.0,,,,18082.0,18082.0,,,582.0,70000.0,-120000.0,,0.0001,100000000.0,1172544.0,1172544.0,117.0,-365000.0,,,,,450015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,-0.01,,,,,,,7000.0,268000.0,,,-37077.0,,,,,,,,,,5047.0,,,9000.0,,46000.0,-7000.0,3000.0,,-8750.0,,9392.0,,,392.0,,,,,,,,802624.0,18082.0,,802624.0,,,14801.0,,,-120000.0,,-365000.0,-56000.0,,,12824.0,173741.0,,,309000.0,-27685.0,,,,,,,,3300.0,,,,,,,,,,17500.0,,,,,,,,,27384.0,,,17516.0,,,,,,12583.0,,41000.0,-927705.0,,,,,184000.0,,,,,35000.0,1.5,0.0,,,,,35000.0,,1.5,,35000.0,1.5,,,,,,,,,,-1367000.0,,,,,,,,,,,,,,184000.0,,,,,25130126.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2019-08-05,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,,,43910.0,,,140826.0,,143046.0,,,,12445.0,12445.0,,,3695.0,98000.0,,,0.0001,100000000.0,1172544.0,1172544.0,117.0,,,,,,450015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307000.0,,-0.01,,,,,,,,190000.0,,,-27725.0,,,,,,,,,,,,,,,,,,,,,9137.0,,,,,,,,,,,824713.0,12445.0,,824713.0,,,,,,,,-214000.0,-12000.0,,,6472.0,183489.0,,,202000.0,-18588.0,,,600000.0,,,,,3300.0,,,,,,,,,,8750.0,,,,,,,,,,,,9370.0,,,,,,,,12000.0,-955431.0,,,,,,,,,,30000.0,1.5,,,,,,30000.0,,1.5,,30000.0,1.5,,,,,,,,,,-1423000.0,,,,,,,,,,,,,,,,,,,20165300.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-14,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,,,40867.0,,,149987.0,,143046.0,,,,35319.0,35319.0,,,35319.0,55000.0,,,0.0001,100000000.0,1172544.0,1172544.0,117.0,,,,,,450015.0,,,,105000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,918000.0,,-0.01,,,,,,,,175000.0,,7000.0,-27894.0,,,,,,,,,,,,,,,,,,,,,9177.0,,,,,,,,,,,870480.0,35319.0,,835480.0,,,,,,,,-200000.0,-27000.0,,35000.0,,199611.0,,,13717.0,-13717.0,,,,,,,,3300.0,,,,,,,,,,,,,,,,,,,,,,9422.0,,,,,,,,5000.0,-983324.0,112000.0,,,,,,,,,25000.0,1.5,,,,,,25000.0,,1.5,,25000.0,1.5,,,,,,,,,,-1509000.0,,,,,,,,,,,,,,,,,,,20231967.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,2020-04-13,10-K,UAS Drone Corp.,USDR,CIK0001638911,USD,,,120000.0,209000.0,,208000.0,20000.0,2002000.0,,,995000.0,63000.0,46000.0,,,23000.0,23000.0,201.0,-167000.0,0.0001,100000000.0,25130126.0,25130126.0,2000.0,-1111000.0,,450000.0,,,450015.0,,,,105000.0,,,,,,,,,-36319.0,,3744.0,103414.0,-7515.0,253204.0,1907.0,378000.0,,,,8237.0,378000.0,2000.0,2000.0,4000.0,,,,925000.0,200111.0,-0.04,0.21,,540000.0,,,,13000.0,961000.0,,7000.0,-172948.0,,103414.0,2000.0,-36319.0,,-114000.0,-121000.0,-1111000.0,-7515.0,12072.0,,,75289.0,,71000.0,186000.0,-97000.0,,-29772.0,82000.0,37405.0,,,3000.0,,,,,,,,1822000.0,63000.0,,1537000.0,5000.0,,-29000.0,,,-138000.0,,-1111000.0,-37405.0,,35000.0,4963.0,200111.0,,,135543.0,-1029000.0,2813000.0,23000.0,23000.0,,,,1000.0,,21000.0,77000.0,,,,,,,,8772.0,,,,,,,35000.0,,53754.0,,,310000.0,-1111000.0,37000.0,17000.0,,,32738.0,,75000.0,-3763000.0,112000.0,,,961000.0,540000.0,,,,,25000.0,1.5,0.0,10000.0,,,,995000.0,,2.7,0.0,,,1.5,,995000.0,,795000.0,,,,32000.0,-1759000.0,,,,,,540.0,,,,,,,,,,,107000.0,103414.0,25027075.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,2020-05-20,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,,,123000.0,131000.0,,,,3144000.0,,,,690000.0,676000.0,,575000.0,625000.0,625000.0,602000.0,602000.0,0.0001,100000000.0,40075151.0,40075151.0,4000.0,-691000.0,415000.0,830000.0,334000.0,,,,3000000.0,,,,,,,400000.0,267000000.0,0.08,,,,,,,,,,,,,,,,3000.0,,,0.03,80000.0,262000.0,,-0.02,,,,623000.0,-9000.0,267000.0,8000.0,696000.0,,,,,,,,,,,,,,-38000.0,,,,-38000.0,-78000.0,48000.0,,,,,,,,,,,,,,,1996000.0,690000.0,,1251000.0,,,957000.0,,,-355000.0,,-691000.0,5000.0,,,,,,,696000.0,-696000.0,,51000.0,,,82000.0,,,,,,,,,,,,,,,,,,,,965000.0,,,,,,-691000.0,,14000.0,,,,,,-4454000.0,,,,,511000.0,,,,,795000.0,2.81,,,,,,995000.0,0.374,2.7,0.0,,,,,995000.0,,795000.0,,1146005.0,,29000.0,-1306000.0,,,,,,,,,,,,,511000.0,511000.0,,-438000.0,,,28853284.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-08-11,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,,,106000.0,,,,,3213000.0,,,,487000.0,473000.0,,809000.0,430000.0,430000.0,,,0.0001,100000000.0,40075151.0,40075151.0,4000.0,-311000.0,965000.0,860000.0,346000.0,,,,,,,,,,,400000.0,241000.0,0.08,,,,,,,,,,,,,,,,,,,0.03,,264000.0,,-0.01,,,,,,241000.0,,247000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035000.0,487000.0,,1282000.0,,,,,,,,-312000.0,-65000.0,,,,,,,247000.0,-247000.0,,43000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,,,,,-4765000.0,,,,,,,,,,895000.0,2.75,,,,,,995000.0,,2.7,0.0,,,,,995000.0,,,,1146005.0,,22000.0,-1548000.0,,,,,,,,,,,,,69000.0,,,,,,40075151.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,2020-11-12,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,,,111000.0,,,,,3246000.0,,,,310000.0,297000.0,,997000.0,271000.0,271000.0,,,0.0001,100000000.0,40075151.0,40075151.0,4000.0,-227000.0,990000.0,896000.0,358000.0,,,,,,,,,,,400000.0,208000.0,0.08,,,,,,,,,,,,,,,,,,,0.03,,266000.0,,-0.01,,,,,,208000.0,,172000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052000.0,310000.0,,1294000.0,,,,,,,,-227000.0,-55000.0,,,,,,,,-172000.0,,26000.0,19000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,,,,,-4992000.0,,,,,,,,,,895000.0,2.75,,,,,,995000.0,,2.7,0.0,,,,,995000.0,,,,1146005.0,,14000.0,-1742000.0,,,,,,,,,,,,,33000.0,,,,,,40075151.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,2021-03-30,10-K,UAS Drone Corp.,USDR,CIK0001638911,USD,19000.0,19000.0,109000.0,,,213000.0,25000.0,3278000.0,,,995000.0,136000.0,124000.0,,1176000.0,105000.0,105000.0,,82000.0,0.0001,100000000.0,40075151.0,40075151.0,4000.0,-1368000.0,972000.0,950000.0,371000.0,,,,3000000.0,,,,,,,400000.0,48000.0,0.08,,,,,,,,,872000.0,,,645000.0,,685000.0,5000.0,5000.0,5000.0,26000.0,0.03,75000.0,268000.0,,-0.04,0.21,0.21,645000.0,,-228000.0,48000.0,133000.0,1305000.0,47000.0,,,126000.0,,5000.0,287000.0,,-135000.0,-157000.0,-1368000.0,,,,,,,-52000.0,6000.0,17000.0,,,63000.0,,,,126000.0,,,,,,,,1985000.0,136000.0,,1300000.0,,34000.0,931000.0,,,-849000.0,,-1368000.0,,,,,,,,,-1305000.0,1225000.0,19000.0,,5000.0,108000.0,3000.0,,,,,,,,,,,8000.0,,,,,,,,965000.0,,,,,538000.0,-1368000.0,37000.0,12000.0,175000.0,,,,,-5131000.0,,,,1305000.0,645000.0,,,,,895000.0,2.75,,,,,,995000.0,0.374,2.7,0.0,,,,,995000.0,,895000.0,,1146005.0,,6000.0,-1849000.0,,,,,,,,,,,,,645000.0,645000.0,,-438000.0,25000.0,,37285015.0,47000.0,,,,,25000.0,,108000.0,685000.0,1800000.0,,-23000.0,,8000.0,-80000.0,-189000.0,3000.0,,6000.0,1305000.0,8000.0,,538000.0,34000.0
2021-03-31,2021-05-24,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,55000.0,,108000.0,,,,,3661000.0,,,,518000.0,507000.0,,,452000.0,452000.0,,347000.0,0.0001,100000000.0,41169035.0,41169035.0,4000.0,251000.0,966000.0,832000.0,192000.0,,,,,,,,,35000.0,0.374,,181000.0,,0.06,,,,,,,,,,,,,,,1000.0,,,,,270000.0,,0.0,,,5000.0,,133000.0,,160000.0,161000.0,,500000.0,,,,,,,,,,,,-1000.0,,,,,-83000.0,36000.0,,,,,,,,,,,,,6000000.0,,1733000.0,518000.0,,1204000.0,,,-6000.0,,,353000.0,,251000.0,,,,,,,,,471000.0,,55000.0,,,38000.0,,,,,,132000.0,,,,,,,,,,,,,,,,,,,,251000.0,,11000.0,,,,,,-4880000.0,500000.0,,,,38000.0,,,,,895000.0,,,,,,,995000.0,0.39,,0.0,,,,,995000.0,2810.0,895000.0,,,,,-1215000.0,,,,,,,,,,,,,38000.0,38000.0,,,,,40518220.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,2021-08-12,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,17000.0,,125000.0,,,,,8729000.0,,,,4013000.0,4002000.0,,,3946000.0,3946000.0,,,0.0001,100000000.0,54018813.0,54018813.0,5000.0,-418000.0,,,,,,,,,,,,35000.0,,,,,0.06,,,,,,,,,,,,,,,,,,,,272000.0,,0.0,,,,,,,,271000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,577000.0,4013000.0,,284000.0,,,,,,,,-418000.0,,,,,,,,,-271000.0,,56000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000.0,,,,,,-5298000.0,,,,,,,,,,895000.0,2.81,,,,,,995000.0,,2.7,0.0,,,,,,,,,,,,3436000.0,,,,,,,,,,,4605000.0,,103000.0,,,,,,48091085.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-05,10-Q,UAS Drone Corp.,USDR,CIK0001638911,USD,30000.0,,99000.0,,,,,9054000.0,,,,3791000.0,3781000.0,,,3730000.0,3730000.0,,,0.0001,100000000.0,54018813.0,54018813.0,5000.0,-787000.0,,,,,,,,,,,,35000.0,,,327000.0,,0.06,,,,,,,,,,,,,,,,,,,,274000.0,,-0.01,,,,,,,,485000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,817000.0,3791000.0,,523000.0,,,,,,,,-787000.0,,,,,,,,,-534000.0,,51000.0,,,,,,,,,,-49000.0,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,-6085000.0,,,,,,,,,,,,,,,,,2445443.0,,0.82,205091000.0,,,,,2445443.0,,,,,,,2974000.0,,,,,,,,,,,,,325000.0,,,,,,54018813.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-03-07,10-K,UAS Drone Corp.,USDR,CIK0001638911,USD,30000.0,,75000.0,,,,28000.0,9115000.0,,,2426812.0,3609000.0,3600000.0,,,3560000.0,3560000.0,,3455000.0,0.0001,100000000.0,54018813.0,54018813.0,5000.0,-888000.0,,,,,,,,,,,,35000.0,,,,,0.06,,,,,,,,,,,416000.0,,704000.0,3000.0,3000.0,,,0.03,,276000.0,,-0.02,,,162000.0,,-48000.0,,9000.0,1026000.0,,500000.0,,59000.0,,,185000.0,,,,,,,,,,,-34000.0,-110000.0,21000.0,,,,,,,,,,,,,6000000.0,,508000.0,3609000.0,,211000.0,,,3689000.0,,,-234000.0,,-888000.0,,,,,,,,,-442000.0,,40000.0,,8000.0,,,,,,,,98000.0,,,,,,,,,,4649000.0,,,,,,,,,-888000.0,37000.0,9000.0,,954000.0,,,14000.0,-6019000.0,500000.0,,,,416000.0,,,,,,,,,1013631.0,2.67,2445443.0,2426812.0,0.22,0.81,99000.0,,,,0.82,2426812.0,,,,,,,3101000.0,,,,,,,,,,686000.0,3930000.0,,416000.0,,,,,,49212028.0,50000.0,15000000.0,,388000.0,965000.0,26000.0,83000.0,28000.0,704000.0,,41000.0,-87000.0,623000.0,14000.0,-82000.0,-16000.0,3000.0,3000000.0,1000.0,1026000.0,23000.0,280000.0,521000.0,1000.0
