end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableTradeCurrent,AccountsReceivableNet,AccretionExpense,AdditionalPaidInCapital,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalizedCostsMineralInterestsInUnprovedProperties,CapitalizedCostsProvedProperties,CapitalLeasedAssetsNumberOfUnits,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConcentrationRiskPercentage1,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtInstrumentUnamortizedDiscount,DebtIssuanceCosts,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,Deposits,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,DerivativeLiabilities,DueToRelatedPartiesCurrent,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EnvironmentalExpenseAndLiabilities,ExplorationExpenseMining,FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FairValueOptionCreditRiskGainsLossesOnLiabilities,ForeignCurrencyTransactionGainLossBeforeTax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeposits,IncreaseDecreaseInPrepaidExpense,InterestCostsIncurred,InterestExpense,InterestExpenseSubordinatedNotesAndDebentures,InterestPaid,InterestPayableCurrent,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayable,LongTermNotesPayable,MineralExtractionProcessingAndMarketingCosts,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesPayable,NumberOfOperatingSegments,OperatingExpenses,OperatingLeaseImpairmentLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLossCarryforwards,OtherGeneralAndAdministrativeExpense,OtherLongTermNotesPayable,OtherNotesPayable,PaymentsForOtherDeposits,PaymentsForRent,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireMineralRights,PaymentsToAcquireMiningAssets,PaymentsToAcquireOilAndGasProperty,PrepaidExpenseCurrent,PriorPeriodReclassificationAdjustment,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RetainedEarningsAccumulatedDeficit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharesIssuedPricePerShare,StockGrantedDuringPeriodValueSharebasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TaxAdjustmentsSettlementsAndUnusualProvisions,TechnologyServicesCosts,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,WarrantsAndRightsOutstanding,WarrantsNotSettleableInCashFairValueDisclosure,WeightedAverageNumberOfSharesOutstandingBasic
2017-07-31,2017-09-14,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,844656.0,327118.0,8889.0,-150925.0,1925415.0,9829.0,10992130.0,624860.0,113896.0,485813.0,14932.0,,45193.0,-242089.0,,,89484792.0,89484792.0,9000.0,18697493.0,,15373956.0,184813.0,,,15373956.0,,,,,,,,,803.0,803.0,455144.0,770786.0,198844.0,-0.01,,,16950.0,,179963.0,770786.0,,439885.0,-18637.0,,34731.0,,,,,,,,526717.0,-1720.0,,,5445.0,,463296.0,,,318694.0,17174211.0,624860.0,16989398.0,,,,,250000.0,-181895.0,-310194.0,-563999.0,,1.0,386285.0,,,,,,,,,,,136924.0,,,,,,1932.0,,-179963.0,-118212.0,59814.0,,,250000.0,,,,,95615.0,-563999.0,10219.0,-37181259.0,9829.0,,0.5,,,4405703.0,2393479.0,,,,,,,,330901.0,6555000.0,0.22,-148251.0,5925000.0,,,0.22,55771.0,,,,,9829.0,,,200000.0,32798.0,0.31,,,,-16549351.0,,,,,,,60675.0,,,,,,,89398956.0
2017-10-31,2017-12-15,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1258252.0,254885.0,5940.0,-168347.0,1903142.0,,,768848.0,99593.0,624871.0,34932.0,,52954.0,,,,89484792.0,89484792.0,46500.0,18697493.0,,,16175478.0,,,,,,,,,,,,766.0,,384916.0,414745.0,201741.0,-0.01,,,,,,,,,7020.0,,23579.0,,,,,,,,,,,,,,483386.0,,,801626.0,17848475.0,768848.0,1672997.0,,,,,,,,-545503.0,,,285706.0,,,,,,,,,,,109630.0,,,,,,,,,-98915.0,40699.0,,,,,,,,52816.0,,9452.0,-37726762.0,,,,,,4541245.0,2393479.0,,,,,,,,195339.0,6555000.0,0.22,-304889.0,6025000.0,,,0.22,,,,,,,,,100000.0,,0.32,,,,-17079627.0,,,,,,,,,,,,219406.0,95570.0,89484792.0
2018-01-31,2018-03-15,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,883300.0,327484.0,7577.0,-84621.0,1890220.0,,,1189279.0,259456.0,885163.0,34932.0,,233823.0,,,,89831955.0,89831955.0,15000.0,18787998.0,,190736.0,17572031.0,,,190736.0,,,,,,,,,710.0,,152809.0,283725.0,197790.0,-0.01,,,,,,,,,-10919.0,2712.0,24813.0,,,,,,,,,,,,,,466563.0,,,358026.0,18929792.0,1189279.0,1357761.0,,,,,,,,-706969.0,,,300387.0,,,,,,,,,,,107538.0,,,,,,,,,-119765.0,18056.0,,,,,,,,47561.0,,9728.0,-38433731.0,,,,,,4729271.0,2578196.0,,,,,,,,149284.0,6405000.0,0.22,-363866.0,5975000.0,,234056.0,0.22,,,,,,,,,,,0.32,,,,-17740513.0,,,,,,,,,,,,134441.0,,89514980.0
2018-04-30,2018-08-03,10-K,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1475121.0,314343.0,6801.0,-455014.0,1890220.0,108591.0,10514033.0,1444600.0,255848.0,1145906.0,28728.0,,213322.0,-73960.0,,,89831955.0,89831955.0,50625.0,18787998.0,,18240855.0,,,,18240855.0,,,95570.0,13401000.0,7505000.0,22000.0,-8427000.0,28728.0,3138.0,3138.0,1079668.0,300690.0,268801.0,-0.03,0.21,0.2633,8903.0,,,,-671679.0,95570.0,-12012.0,2712.0,207861.0,-2683649.0,-707000.0,-1772000.0,2870000.0,149000.0,-26000.0,-284000.0,1977554.0,368.0,140561.0,-13796.0,29534.0,,1917386.0,,,891977.0,20016666.0,1444600.0,20016666.0,,,840056.0,1145906.0,1825000.0,-721457.0,-1177503.0,-2683649.0,,1.0,1381617.0,,,,,,,,,,18509000.0,532439.0,,,,,,8166.0,-699495.0,-699495.0,-440619.0,35725.0,,,1825000.0,,,,,197560.0,-2683649.0,14118.0,-39300909.0,108591.0,,0.34,,,4887360.0,2578196.0,,,1630000.0,,,1450000.0,0.13,205120.0,6405000.0,0.26,-407989.0,5975000.0,,,0.22,537428.0,0.1,0.17,,0.25,108591.0,195816.0,,,66796.0,0.32,,,99959.0,-18572066.0,,,14005.0,,,,,-199000.0,289307.0,,,95570.0,,89554420.0
2018-07-31,2018-09-14,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,973479.0,283206.0,8114.0,-62331.0,1865342.0,,9914001.0,1587020.0,223611.0,1318995.0,28728.0,,169650.0,-43672.0,,,90431955.0,90431955.0,81000.0,18882000.0,,,,,,19742893.0,,,,,,,,,1187.0,1187.0,137123.0,,296492.0,-0.01,,,-2708.0,8266.0,,142129.0,,43739.0,1872.0,,49084.0,,,,,,,,594069.0,-1313.0,,,-10122.0,,550631.0,37796.0,,393781.0,20858501.0,1587020.0,142129.0,,,,,451084.0,-202163.0,-292593.0,-798914.0,,1.0,324947.0,,,,,,,,,,,147023.0,,,,,,2755.0,,-199408.0,-53566.0,45847.0,,,405000.0,,,,46084.0,74087.0,-798914.0,15686.0,-40099823.0,,,0.29,,,5027344.0,4518196.0,,-23040.0,1280000.0,,,,,98390.0,4525000.0,0.26,-83690.0,4525000.0,,,0.26,139984.0,,,,,,,,,,0.31,,,,-19271481.0,,-600000.0,,,69124.0,,,,,-53433.0,,43739.0,,89844858.0
2018-10-31,2018-12-17,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1454469.0,235622.0,6404.0,-68249.0,1871207.0,,,1932413.0,281403.0,1606676.0,28728.0,,240994.0,,,,90793612.0,90793612.0,42600.0,18963000.0,,,669937.0,,,19806778.0,,,,,,,,,1190.0,,98320.0,43809.0,199087.0,-0.01,,,,,,,,,-1993.0,,49210.0,,,,,,,,,,,,,,559429.0,,,1019760.0,21974993.0,1932413.0,21305056.0,,,,,,,,-819564.0,,,288213.0,,,,,,,,,,,147180.0,,,,,,,,,-61964.0,34005.0,,,,,,,,28669.0,,15606.0,-40919387.0,,,,,,,3104361.0,,,,,,,,43748.0,5975000.0,0.26,-138332.0,4525000.0,,,0.26,,,,,,,,,200000.0,,,,,,-20042580.0,,,,,,,,,,,,61.0,61.0,90758233.0
2019-01-31,2019-03-15,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,842519.0,194236.0,6789.0,-86828.0,1867381.0,,,2430907.0,555169.0,1831523.0,28728.0,,533322.0,,,,92676115.0,,94200.0,19118229.0,,,,,,22383802.0,,,,,,,,,1256.0,,33172.0,13089.0,193274.0,-0.01,,,,,,,,,1273.0,57760.0,46660.0,,,,,,,,,,,,,,603977.0,,,455009.0,23239410.0,2430907.0,23239410.0,,,,,,,,-968926.0,,,370326.0,,,,,,,,,,,144758.0,,,,,,,,,-139883.0,15058.0,,,,,,,,37769.0,-968926.0,15487.0,-41888313.0,,,,,,,3642612.0,,,,,,,,13089.0,5625000.0,0.26,-171443.0,4525000.0,,,0.26,,,,,,,,,150000.0,,,,,,-20808503.0,,,,,,,,,,,,,,90998232.0
2019-04-30,2019-07-29,10-K,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1770773.0,150766.0,5708.0,-281800.0,1866274.0,4434.0,6679097.0,2237247.0,301592.0,1892410.0,28728.0,,241721.0,28399.0,,,92676115.0,92676115.0,106858.0,19118229.0,,,,,,22685537.0,,,95570.0,16500000.0,8836000.0,19000.0,-9499000.0,28728.0,4602.0,4602.0,276563.0,6191.0,190480.0,-0.04,0.21,0.27,-7359.0,,,,-97172.0,,-3137.0,57760.0,195132.0,-3709657.0,-1002000.0,1072000.0,-19000.0,76000.0,66000.0,-73000.0,2369485.0,1093.0,,,-18438.0,,2321619.0,,,1123478.0,24462501.0,2237247.0,24156452.0,,,,1892410.0,2271084.0,-834322.0,-1408363.0,-3709657.0,,1.0,1437424.0,,,,,,,,,,20863000.0,502437.0,,,,,,5001.0,,-829321.0,-556945.0,54163.0,,,2225000.0,,,,46084.0,178308.0,-3709657.0,14517.0,-43316615.0,4434.0,,0.29,,5027344.0,,3642612.0,,-23040.0,1630000.0,,0.31,1450000.0,0.09,6191.0,5625000.0,0.26,-179391.0,4275000.0,,,0.26,139984.0,0.1,0.17,,0.25,4434.0,,,100000.0,3502.0,,,,-23040.0,,,-600000.0,155229.0,,69124.0,,94372.0,-120000.0,,,,,,91056189.0
2019-07-31,2019-09-17,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,893707.0,213097.0,7982.0,25538.0,1866032.0,858.0,5979097.0,2068536.0,132547.0,1892410.0,28728.0,,75028.0,-166693.0,,,92676115.0,92676115.0,106858.0,19118229.0,,,,,,24314495.0,,,,,,,,,2324.0,2324.0,-4314.0,11605.0,178042.0,-0.01,,,,,,,,,295.0,,56944.0,,,,,,,,792356.0,-2274.0,,,4626.0,,737510.0,,,502568.0,25219807.0,2068536.0,25219807.0,,,,,245000.0,-7611.0,-404082.0,-1231824.0,,,464757.0,,,,,,,,,,,63883.0,,,,,,2658.0,,4953.0,279238.0,49537.0,,,245000.0,,,,,62368.0,-1231824.0,14851.0,-44242390.0,858.0,,,,,,4342612.0,,,300000.0,-400000.0,,,,11605.0,4925000.0,0.25,4314.0,3625000.0,,,0.25,,,0.25,0.3,,858.0,,,50000.0,1100.0,,,,,-23151271.0,,,,,,,93412.0,,,,,,,92676115.0
2019-10-31,2019-12-16,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1769101.0,311925.0,6023.0,34810.0,1865342.0,,,2013974.0,78966.0,1892410.0,28728.0,,34106.0,,,,92676115.0,92676115.0,106858.0,19118229.0,,,,,,24784305.0,,,,,,,,,981.0,,7457.0,4868.0,203407.0,-0.02,,,,,,,,,-1310.0,,44569.0,,,,,,,,,,,,,,751201.0,,,1253769.0,,2013974.0,26558274.0,,,,,,,,-1392339.0,,,612475.0,,,,,,,,,,,72928.0,,,,,,,,,444967.0,38837.0,,,,,,,,49030.0,,13870.0,-45634729.0,,,,,,,4342612.0,,,,,,,,4868.0,4925000.0,0.25,-3143.0,3675000.0,,,0.25,,,,,,,,,,,,,,,-24544300.0,,,,,,,,,,,,,,92676115.0
2020-01-31,2020-03-13,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,987581.0,238986.0,5662.0,,1865342.0,,,2106256.0,169466.0,1892410.0,29208.0,,143122.0,,,,93730212.0,93730212.0,,19225087.0,,,,,,26989617.0,,,,,,,,,908.0,,-21123.0,25991.0,190523.0,-0.01,,,,,,,,,-1622.0,,50327.0,,,,,,,,,,,,,,809615.0,,,558072.0,,2106256.0,28003189.0,,,,,,,,-1352633.0,,,520273.0,,,,,,,,,,,88482.0,,,,,,,,,355998.0,20682.0,,,,,,,,24558.0,-1352633.0,15172.0,-46987362.0,,,,,,,6423021.0,,,,,,,,25991.0,2950000.0,0.26,17980.0,1700000.0,,,0.26,,,,,,,,,,,,,,,-25896933.0,,,,,,,,,,,,,,93203164.0
2020-04-30,2020-07-28,10-K,I-MINERALS INC.,IMAHF,CIK0001405663,USD,2301056.0,157419.0,9184.0,60348.0,1865342.0,888.0,2950000.0,2312365.0,375887.0,1892410.0,29208.0,,347887.0,106166.0,,,93730212.0,93730212.0,,19225087.0,,,,,,27589617.0,,,,20147000.0,9147000.0,19000.0,9900000.0,29208.0,4525.0,4525.0,-8530.0,16541.0,199104.0,-0.05,0.21,0.27,,,,,-97172.0,,-11079.0,,201845.0,-5116750.0,-1382000.0,873000.0,,460000.0,85000.0,2000.0,3159784.0,-3476.0,,-480.0,35347.0,,3126824.0,,,1386571.0,29907214.0,2312365.0,29907214.0,,,,1892410.0,1980000.0,-23030.0,-1850804.0,-5116750.0,,1.0,1909969.0,,,,,,,,,,22005000.0,272758.0,,,,,,4868.0,,17682.0,1251219.0,18816.0,,,1980000.0,,,,,179622.0,-5116750.0,14860.0,-48685278.0,888.0,,,,,,6423021.0,,,200000.0,400000.0,,,,16541.0,2950000.0,0.26,8530.0,1700000.0,,,0.26,,,0.25,0.3,,888.0,,,,1820.0,,,,,-27578308.0,,,,,,,93382.0,-38000.0,,,,,,93067801.0
2020-07-31,2020-09-11,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1015316.0,195077.0,6916.0,,1865342.0,,2950000.0,2195169.0,263753.0,1892410.0,29208.0,,219056.0,-128831.0,,,93730212.0,93730212.0,,19225087.0,,,,,,29384334.0,,,,,,,,,5062.0,5062.0,,,218276.0,-0.01,,,,,,,,,7979.0,,50159.0,,,,,,,,946939.0,2268.0,,,-18965.0,,890109.0,,,601963.0,,2195169.0,30399650.0,,,,,120000.0,,-248831.0,-1184135.0,,,-302005.0,,,,,,,,,,,37912.0,,,,,,,,,138490.0,37781.0,,,120000.0,,,,,70382.0,-1184135.0,9798.0,-49294910.0,,,,,,,6423021.0,,,,,,,,,,,,1700000.0,,,0.26,,,,,,,,,,,,,,,-28843394.0,,,,,,,93382.0,,,,,,,93730212.0
2020-10-31,2020-12-14,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1904662.0,169025.0,5373.0,,1865342.0,,,2060002.0,79190.0,1892410.0,29208.0,,53041.0,,,,93730212.0,93730212.0,,19225087.0,,,,,,29514334.0,,,,,,,,,808.0,,,,220130.0,-0.01,,,,,,,,,-1046.0,,50365.0,,,,,,,,,,,,,,913544.0,,,1515507.0,31468044.0,2060002.0,31446978.0,,,,,,,,-1203561.0,,,-288971.0,,27982.0,,21066.0,,,,,,,50758.0,,,,,,,,,159971.0,20776.0,,,,,,,,27069.0,-1203561.0,59194.0,-50498471.0,,,,,,,6623021.0,,,,,,,,,2750000.0,0.26,,1500000.0,,,0.26,,,,,,,,,,,,,,,-30130038.0,,,,,,,,,,,,,,93730212.0
2021-01-31,2021-03-16,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1061542.0,173689.0,8751.0,,1865342.0,,,2254773.0,280867.0,1892410.0,29208.0,,194674.0,,,,93730212.0,93730212.0,,19225087.0,,,,,,31829474.0,,,,,,,,,740.0,,,,225383.0,-0.01,,,,,,,,,-1369.0,,51282.0,,,,,,,,,,,,,,962104.0,,,662470.0,32934604.0,2254773.0,32918998.0,,,,,,,,-2511563.0,,,-308316.0,,27982.0,,15606.0,,,,,,,57315.0,,,,,,,,,168638.0,77442.0,,,,,,,,30341.0,-1271789.0,52288.0,-51770260.0,,,,,,,6623021.0,,,,,,,,,2750000.0,0.26,,1500000.0,,,0.26,,,,,,,,,,,,,,,-31489326.0,,,,,,,,,,,,,,93730212.0
2021-04-30,2021-08-11,10-K,I-MINERALS INC.,IMAHF,CIK0001405663,USD,2898466.0,160503.0,5819.0,,1865342.0,,2750000.0,2149527.0,182470.0,1892410.0,29208.0,,110684.0,-237203.0,0.0,93730212.0,93730212.0,93730212.0,,19225087.0,,,,,,32029474.0,,,,18804000.0,10010000.0,12000.0,10596000.0,29208.0,7294.0,7294.0,,,219256.0,-0.05,0.21,0.27,,,,,,,4111.0,,202602.0,-4899259.0,-1323000.0,696000.0,,599000.0,46000.0,,3749427.0,3365.0,,,-47151.0,,3725237.0,,,1621951.0,34965888.0,2149527.0,34955922.0,,,,1892410.0,950000.0,-879.0,-1186324.0,-6139033.0,,1.0,1178133.0,,27982.0,27982.0,9966.0,37948.0,41973.0,13991.0,27982.0,37948.0,23491000.0,197704.0,,,,2332.0,,879.0,,,605220.0,65967.0,16541.0,,950000.0,,,,,165313.0,-4899259.0,45439.0,-53906790.0,,,,,,,6623021.0,,,500000.0,,,,,,2750000.0,0.26,,1500000.0,,,0.26,,,0.3,,,,,,,,,,,,-32816361.0,,,,,,,93382.0,-18000.0,,,,,,93730212.0
2021-07-31,2021-09-14,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1361834.0,176426.0,8766.0,,1865342.0,,2450000.0,2071920.0,111662.0,1892410.0,29208.0,11.0,59946.0,-50738.0,0.0,93730212.0,93730212.0,,,19225087.0,,,,,,33904894.0,,,,,,,,,633.0,633.0,,,221413.0,0.0,,,,,,,,,821.0,,52114.0,,,,,,,,89129.0,-2947.0,,,23017.0,,70709.0,,,7239.0,35298851.0,2071920.0,35294710.0,,,,,250000.0,,-300738.0,-410570.0,,,-340682.0,,27982.0,27982.0,4141.0,32123.0,,,,,,52524.0,,,,,,,,,136091.0,42950.0,-16541.0,,250000.0,,,,,99320.0,,38640.0,-54317360.0,,,,,,,6923021.0,,,,,,,,,2450000.0,0.25,,1200000.0,,,,,0.25,,,,,,,,,,,,,-33226931.0,,,,,,,93382.0,,,,,,,93730212.0
2021-10-31,2021-12-15,10-Q,I-MINERALS INC.,IMAHF,CIK0001405663,USD,1399076.0,202199.0,12909.0,,1865342.0,,,2013479.0,60021.0,1892410.0,29208.0,11.0,17335.0,,0.0,93730212.0,93730212.0,,,19225087.0,,,,,,34129894.0,,,,,,,,,634.0,,,,221730.0,0.0,,,,,,,,,-670.0,,49552.0,,,,,,,,,,,,,,11151.0,,,18391.0,35555077.0,2013479.0,35555077.0,,,,,,,,-314667.0,,,-302846.0,,26107.0,26107.0,,26107.0,,,,,,55640.0,,,,,,,,,148559.0,29777.0,,,,,,,,48461.0,-314667.0,31840.0,-54632027.0,,,,,,,6923021.0,,,,,,,,,2450000.0,0.25,,1200000.0,,,,,,,,,,,,,,,,,,-33541598.0,,,,,,,,,,,,,,93730212.0
