end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdvertisingExpense,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNet,BuildingsAndImprovementsGross,BusinessCombinationConsiderationTransferred1,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,DebtConversionConvertedInstrumentAmount1,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DividendsCommonStock,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,ExplorationExpense,ExtinguishmentOfDebtAmount,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOtherLongTermDebt,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InvestmentIncomeNet,IssuanceOfStockAndWarrantsForServicesOrClaims,Land,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,MachineryAndEquipmentGross,MortgageLoanRelatedToPropertySales1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetChangeInterestAndNoninterestBearingDepositsDomestic,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForDeposits,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,UnamortizedDebtIssuanceExpense,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2018-09-30,2018-11-19,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,145883.0,,,0.0,172979.0,,,42554585.0,,,,,3168588.0,266055.0,,,,47606.0,,,,0.001,-1356250.0,200000000.0,103822685.0,103822685.0,103812.0,-7327681.0,,,,,,110020.0,,,43443.0,,,,0.0,,-0.07,,,,,833.0,50000.0,49167.0,,,0.0,34035.0,0.0,,,,,,,,,4123.0,,,,,,6654.0,0.0,,136400.0,,,3168588.0,386012.0,,,,,,,-7327681.0,,221475.0,12000.0,7476692.0,-7476692.0,,,,0.0,,155696.0,,2562.0,,149011.0,,,,,,,,,,108429.0,,,,,,7399214.0,2889946.0,2716966.0,,,,-41232071.0,0.0,,,,,,,,,,,1250000.0,10.55,,,,6000000.0,10.55,,,2782576.0,250000.0,1450000.0,,,,,903000.0,1650000.0,,,,,,,103775728.0
2018-12-31,2019-04-16,10-K,"WEED, INC.",BUDZ,CIK0001393772,USD,240459.0,21.0,0.0,0.0,224198.0,0.0,0.0,50695721.0,,998.0,1484.0,321614.0,3020989.0,491939.0,,1887802.0,,70608.0,0.0,-90570.0,3278833.0,0.001,-356250.0,200000000.0,105950685.0,105950685.0,105951.0,-29315007.0,,31276171.0,0.0,,31276171.0,350020.0,,,180640.0,,,0.0,122250.0,,-0.28,,,,,1483.0,50000.0,48517.0,,,-1064720.0,1358178.0,0.0,0.0,,11849.0,21.0,-178335.0,,,498311.0,12179.0,0.0,,12179.0,,0.0,6903.0,9338.0,4041575.0,136400.0,5000.0,259362.0,3020989.0,259362.0,570397.0,1040662.0,3967214.0,-876481.0,-3181303.0,0.0,-29315007.0,,0.0,12000.0,28405618.0,-28405618.0,31276171.0,,,0.0,9004.0,,0.0,,155701.0,-909389.0,,50000.0,1005000.0,826481.0,0.001,20000000.0,0.0,0.0,0.0,71290.0,,5023401.0,0.0,7000.0,,26866800.0,2568331.0,2480533.0,2344133.0,1063187.0,,-48396295.0,0.0,,,21201397.0,869162.0,0.0,2.0,0.0175,,572000.0,1927500.0,1250000.0,10.55,0.0,0.0,6000000.0,0.0,0.0,10.55,21284610.0,2761627.0,,,0.0,1450000.0,,,3089100.0,4798551.0,0.0,225000.0,21201397.0,,200400.0,,103168018.0
2019-03-31,2019-05-20,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,261941.0,399.0,,8000.0,264208.0,,,61456633.0,,1247.0,650.0,0.0,2746867.0,255498.0,,1887802.0,1005000.0,84543.0,,13935.0,3001333.0,0.001,-506250.0,200000000.0,106410685.0,106410685.0,106411.0,-11137084.0,,,,,,100000.0,,,40660.0,,,,8000.0,,-0.1,,0.0,,0.0,2133.0,50000.0,47867.0,0.0,,0.0,185760.0,,0.0,0.0,21482.0,378.0,8249.0,,,-250754.0,249.0,0.0,,249.0,,0.0,7152.0,0.0,802050.0,136400.0,5000.0,289093.0,2746867.0,289093.0,573376.0,,350000.0,-2979.0,-333086.0,0.0,-11136475.0,,0.0,12000.0,11135746.0,-11135746.0,,,,-609.0,,1000.0,,1480.0,,-729.0,,0.0,,2979.0,,,,,,70556.0,,200000.0,0.0,0.0,,10909326.0,2571310.0,2307102.0,,0.0,,-59532770.0,0.0,,,9680572.0,,0.0,2.0,0.0175,,,,1250000.0,10.55,0.0,0.0,6000000.0,6000000.0,10.55,10.55,-9680572.0,2457775.0,,,,,,,802050.0,350000.0,0.0,,,,,,106169574.0
2019-06-30,2019-08-14,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,319416.0,822.0,39500.0,4000.0,304314.0,,-521.0,68245603.0,,,1300.0,,2651352.0,200739.0,,1887802.0,,3664.0,,,1111333.0,0.001,-463850.0,200000000.0,107667685.0,107667685.0,107668.0,-7173181.0,,,,,,172000.0,,,40756.0,,,,723.0,,-0.07,,,,,2783.0,50000.0,47217.0,,,0.0,124928.0,,,,,,,,,,2140.0,,,,,,9292.0,0.0,,136400.0,5000.0,618931.0,2651352.0,618931.0,573376.0,,,,,,-7172660.0,,0.0,246000.0,7170061.0,-7170061.0,,,,-521.0,,17.0,,476.0,,-2599.0,,,,,,,,,,24253.0,,,,,,7004377.0,2571310.0,2266996.0,,,,-66705429.0,0.0,,,,,,,,,,,1250000.0,10.55,,,,6000000.0,10.55,,5732747.0,2032421.0,,,,,,,854020.0,60000.0,,,,,,,107274850.0
2019-09-30,2019-11-14,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,149009.0,822.0,79750.0,7000.0,344420.0,,-546.0,74389091.0,,,1950.0,,2538724.0,128867.0,,1887802.0,,12440.0,,,338333.0,0.001,-356250.0,200000000.0,108323185.0,108323185.0,108323.0,-6290151.0,,,,,,92000.0,,,40756.0,,,,723.0,,-0.06,,,,,3433.0,50000.0,46567.0,,0.0,0.0,80249.0,,,,,,,,,,3225.0,,,,,,12518.0,0.0,,136400.0,5000.0,759912.0,2538724.0,759912.0,573376.0,,,,,,-6290126.0,,230812.0,280100.0,6186901.0,-6186901.0,,,,-25.0,,0.0,,0.0,,-103225.0,,,,,,,,,,23605.0,,,,,,6065896.0,2571310.0,2226890.0,,,,-72995556.0,0.0,,,,,,,,,,,1250000.0,10.55,,,,6000000.0,10.55,,5795744.0,1778812.0,,,,,,,152800.0,88001.0,,,,,,,107659860.0
2019-12-31,2020-03-30,10-K,"WEED, INC.",BUDZ,CIK0001393772,USD,212181.0,822.0,122250.0,122250.0,322498.0,-609.0,-609.0,76660712.0,,3450.0,2600.0,499695.0,1952612.0,126310.0,,1887802.0,,2509.0,,-67490.0,3078833.0,0.001,-356250.0,200000000.0,109262685.0,109262685.0,109263.0,-27530288.0,,59276171.0,0.0,33345704.0,59276171.0,92000.0,,,159423.0,,,723.0,122250.0,,-0.26,,-609.0,,,4083.0,50000.0,45917.0,,0.0,0.0,969913.0,,0.0,,-28278.0,801.0,141800.0,,,-298331.0,11672.0,2408.0,,9264.0,,0.0,16453.0,0.0,2578250.0,136400.0,5000.0,752970.0,1952612.0,752970.0,73681.0,0.0,1046086.0,-2979.0,-1110597.0,0.0,-27529679.0,,167263.0,224100.0,27417067.0,-27417067.0,27529679.0,,,-609.0,1956.0,,10000.0,,1016.0,-112612.0,,0.0,,2979.0,,,,,,30979.0,,573000.0,250850.0,305823.0,0.0,26287730.0,2102883.0,1780385.0,1780385.0,83587.0,0.0,-75925974.0,0.0,,,22770662.0,,0.0,2.0,0.0175,0.0,3078833.0,0.0,1250000.0,10.55,0.0,0.0,6000000.0,6000000.0,10.55,10.55,22770662.0,1199642.0,,,,,,,2578250.0,573000.0,,,22770662.0,,,,107649127.0
2020-03-31,2020-05-15,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,238257.0,822.0,161750.0,11500.0,357347.0,,-723.0,79622863.0,,0.0,650.0,0.0,1946177.0,155374.0,,1887802.0,,5404.0,,3009.0,2878833.0,0.001,-411250.0,200000000.0,110722685.0,110722685.0,110723.0,-3105058.0,,,,,,122000.0,,34849.0,35499.0,,,,723.0,,-0.03,,-114.0,,,4733.0,50000.0,45267.0,0.0,,,75596.0,,,0.0,26076.0,0.0,44061.0,0.0,,26169.0,4591.0,1041.0,,2979.0,,0.0,19514.0,-4591.0,907700.0,136400.0,5000.0,832373.0,1946177.0,832373.0,73681.0,,104266.0,0.0,-101257.0,2979.0,-3104335.0,,154529.0,246100.0,3099744.0,-3099744.0,,,-114.0,-723.0,,0.0,,0.0,,-4591.0,,0.0,,0.0,,,,,,27148.0,,40000.0,1306.0,22000.0,,2988649.0,2102883.0,1745536.0,,14040.0,0.0,-79030309.0,0.0,,,2015911.0,,0.0,2.0,0.0175,0.0,200000.0,0.0,6000000.0,10.55,0.0,0.0,0.0,6000000.0,10.55,0.0,,1113804.0,,,,,,,907700.0,95000.0,,,,,,,110156839.0
2020-06-30,2020-08-14,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,263286.0,822.0,201750.0,12500.0,397921.0,,-625.0,80088861.0,,,1300.0,,1923735.0,174156.0,,1887802.0,,8018.0,,,,0.001,396250.0,200000000.0,111922685.0,111922685.0,111923.0,-574415.0,,,,,,142000.0,,,41224.0,,,,723.0,,-0.01,,,,,5383.0,50000.0,44617.0,,,,73087.0,,,,,,,,,,18039.0,,,,,,22758.0,0.0,,136400.0,5000.0,932148.0,1923735.0,932148.0,73681.0,,,,,,-574513.0,,147531.0,283600.0,556474.0,-556474.0,,,98.0,98.0,,0.0,,0.0,,-18039.0,,,,,,,,,,23316.0,,,,,,442163.0,2102883.0,1704962.0,,,,-79604822.0,0.0,,,,,,,,,,,1250000.0,10.55,,,,6000000.0,10.55,,,991587.0,,,,,,,400000.0,40000.0,,,,,,,111171037.0
2020-09-30,2020-11-16,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,264355.0,822.0,238750.0,15500.0,403486.0,,-638.0,80247358.0,,,1950.0,,1985787.0,382625.0,,1759292.0,,166463.0,,,,0.001,-425250.0,200000000.0,112672685.0,112672685.0,112673.0,-176646.0,,,,,,182000.0,,,29775.0,,,,723.0,,-0.0016,,,,,6033.0,50000.0,43967.0,,46948.0,,75550.0,,,,,,,,,,8329.0,,,,,,26884.0,0.0,,124708.0,5000.0,982599.0,1985787.0,982599.0,73681.0,,,,,,-176633.0,,149187.0,287200.0,215252.0,-215252.0,,,-13.0,-13.0,,0.0,,0.0,,38619.0,,,,,,,,,,33340.0,,,,,,109927.0,1962681.0,1559195.0,,,,-79781455.0,0.0,,,,,,,,,,,1250000.0,10.55,,,,6000000.0,10.55,,,1003188.0,,,,,,,86500.0,100000.0,,,,,,,113792468.0
2020-12-31,2021-03-31,10-K,"WEED, INC.",BUDZ,CIK0001393772,USD,241977.0,822.0,272250.0,18500.0,441918.0,-120.0,-120.0,80403267.0,,0.0,2817.0,0.0,1818997.0,255134.0,,1759292.0,,12629.0,,9631.0,,0.001,-356250.0,200000000.0,113372685.0,113372685.0,113373.0,-4064588.0,,7432923.0,0.0,35394870.0,7432923.0,212000.0,,,145797.0,,,723.0,723.0,,-0.04,0.21,489.0,,,6900.0,50000.0,43100.0,,46948.0,0.0,313917.0,,0.0,,45073.0,0.0,172484.0,,,118704.0,40828.0,19697.0,,20231.0,,0.0,30437.0,0.0,1407200.0,124708.0,5000.0,937278.0,1818997.0,937278.0,73681.0,,277028.0,163590.0,-430987.0,0.0,-4065077.0,,115191.0,258200.0,4076474.0,-4076474.0,4065077.0,,489.0,489.0,0.0,,18500.0,,0.0,11397.0,,0.0,1005000.0,0.0,,,,,,29683.0,,295000.0,10201.0,64100.0,163590.0,3616760.0,1962681.0,1520763.0,1520763.0,62273.0,30000.0,-79991051.0,0.0,,,2015911.0,,0.0,2.0,0.0175,0.0,200000.0,0.0,1250000.0,10.55,0.0,0.0,6000000.0,6000000.0,10.55,10.55,2015911.0,881719.0,,,,,,,1407200.0,295000.0,10000.0,,2015911.0,,,,112215827.0
2021-03-31,2021-05-24,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,237503.0,822.0,302250.0,21500.0,474626.0,,-682.0,81317564.0,,500.0,650.0,,1906984.0,372745.0,-599059.0,1759292.0,,43734.0,,31667.0,,0.001,-466250.0,200000000.0,114842685.0,114842685.0,114843.0,-972306.0,,,,,,50000.0,,32708.0,33358.0,,,,723.0,,-0.01,,-562.0,,,7550.0,50000.0,42450.0,,,,450716.0,,,0.0,-4474.0,,33000.0,50000.0,,36506.0,,2585.0,,6982.0,,0.0,30437.0,-9567.0,696200.0,124708.0,5000.0,971804.0,1906984.0,971804.0,77415.0,,326000.0,-3734.0,-290599.0,6982.0,-971744.0,,92191.0,287200.0,955686.0,-955686.0,,,-562.0,-562.0,,,,6491.0,,-16058.0,,,,3734.0,,,,,,26189.0,,210000.0,0.0,30500.0,,471612.0,1966415.0,1491789.0,,23000.0,1500.0,-80962795.0,0.0,,,0.0,,0.0,2.0,0.0175,0.0,,0.0,6000000.0,10.55,0.0,0.0,0.0,6000000.0,10.55,0.0,,935180.0,,,,,,,696200.0,320000.0,,,,,,,114146685.0
2021-06-30,2021-08-16,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,254411.0,822.0,312250.0,10500.0,501795.0,-607.0,,82578558.0,,,1083.0,,1840755.0,334118.0,,1759292.0,,38602.0,,,,0.001,40000.0,200000000.0,117657685.0,117657685.0,117658.0,-1227688.0,,,,,,222000.0,,,27603.0,,,,723.0,,-0.01,,,,,7983.0,50000.0,42017.0,,,,76765.0,,,,,,,,,,17233.0,,,,,,39048.0,,,124708.0,5000.0,989454.0,1840755.0,989454.0,77415.0,,,,,,-1227763.0,,75822.0,296700.0,1207612.0,-1207612.0,,,75.0,75.0,,,,2918.0,,-20151.0,,,,,,,,,,22694.0,,,,,,1103244.0,1966415.0,1464620.0,,,,-82190558.0,,,,,,,,,,,,,,,,,,,,,851301.0,,,,,,,1047150.0,90000.0,,,,,,,116077630.0
2021-09-30,2021-11-15,10-Q,"WEED, INC.",BUDZ,CIK0001393772,USD,250861.0,822.0,329750.0,13500.0,534690.0,-1519.0,,82681613.0,,,,,1811182.0,338090.0,,1759292.0,,1739.0,,,,0.001,,200000000.0,118102685.0,118102685.0,118103.0,-174237.0,,,,,,302000.0,,,33544.0,,,,723.0,,-0.0015,,,,,8633.0,50000.0,41367.0,,,,56877.0,,,,,,,,,,3415.0,,,,,,43592.0,,,124708.0,5000.0,1010618.0,1811182.0,1010618.0,77415.0,,,,,,-173325.0,,68492.0,303700.0,169910.0,-169910.0,,,-912.0,-912.0,,,,,,-3415.0,,,,,,,,,,33529.0,,,,,,79489.0,1966415.0,1431725.0,,,,-82363883.0,0.0,,,,,,,,,,,,,,,,,,,,800564.0,,,,,,,43500.0,40000.0,,,,,,,117918500.0
