end,filed,form,Name,Ticker,CIK,Currency,AcceleratedShareRepurchasesFinalPricePaidPerShare,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,BankingFeesAndCommissions,CapitalLeasesFutureMinimumPaymentsDueThereafter,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValue,ConvertibleNotesPayable,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentIncomeTaxExpenseBenefit,DebtIssuanceCosts,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredRevenue,DeferredRevenueAndCreditsCurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DefinedBenefitPensionPlanLiabilitiesNoncurrent,DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,DepositAssets,DepositsAssetsCurrent,Depreciation,DepreciationDepletionAndAmortization,DerivativeCostOfHedge,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,ExpenseRelatedToDistributionOrServicingAndUnderwritingFees,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FederalIncomeTaxExpenseBenefitContinuingOperations,FeesAndCommissionsDepositorAccounts,FinanceLeaseRightOfUseAsset,ForeignCurrencyTransactionGainLossBeforeTax,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationPriorYearIncomeTaxes,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDeferredLiabilities,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpenseDebt,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermNotesPayable,LossContingencyAccrualAtCarryingValue,LossContingencyClaimsSettledAndDismissedNumber,LossContingencyNewClaimsFiledNumber,LossContingencyPendingClaimsNumber,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,NoncurrentAssets,NotesPayable,NotesPayableCurrent,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherLongTermDebt,OtherPrepaidExpenseCurrent,OtherTaxExpenseBenefit,PaymentsForRoyalties,PaymentsOfDebtIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireLongtermInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PostemploymentBenefitsPeriodExpense,PreferredStockDividendsIncomeStatementImpact,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,PresentValueOfFutureMinimumLeasePaymentsSaleLeasebackTransactions,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromMaturitiesPrepaymentsAndCallsOfShorttermInvestments,ProceedsFromRoyaltiesReceived,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PurchaseObligation,RecognitionOfDeferredRevenue,RepaymentsOfBankDebt,RepaymentsOfDebt,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RoyaltyExpense,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockPercentageOfOwnershipAfterTransaction,SaleOfStockPricePerShare,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharePrice,SharesIssued,SharesIssuedPricePerShare,StandardProductWarrantyAccrual,StandardProductWarrantyAccrualPayments,StandardProductWarrantyAccrualWarrantiesIssued,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,Supplies,TaxAdjustmentsSettlementsAndUnusualProvisions,TaxCutsAndJobsActOf2017ChangeInTaxRateDeferredTaxAssetIncomeTaxExpense,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,OperatingLeaseLeaseIncomeLeasePayments
2018-06-30,2018-08-14,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2957000.0,,1857000.0,,142003000.0,,1023000.0,,,,109000.0,,,17025000.0,15205000.0,1820000.0,,,9094000.0,,9931000.0,,,,,3008316.0,,,0.01,250000000.0,35484077.0,35484077.0,,100000.0,,,1003000.0,,,,,,588000.0,350000.0,,325000.0,,,,,,,,,,,,,,,,-4.42,,894000.0,,,,,,,,,,,,,2221000.0,767000.0,,,-5798000.0,,,-1000.0,,,,,,,,,,,,,,,,,,,,,,3016000.0,,3016000.0,,,,,,,,,,,18289000.0,17025000.0,11071000.0,7218000.0,,,6441000.0,,,,6640000.0,,,,,,,,,,,,-5797000.0,,,,,,,6043000.0,-5276000.0,187000.0,,,,3765000.0,366000.0,590000.0,581000.0,582000.0,574000.0,1072000.0,,,,,1058000.0,58000.0,429000.0,253000.0,,,,,,,,,,,,,,,,,1238000.0,,,,,,,,,,,,,,,,,762000.0,914000.0,,455000.0,,,1897000.0,-143367000.0,,9000.0,1770000.0,,,,2.09,1925000.0,,,,,,,,,,,,,,,,,,,,,28.75,7463719.0,,437000.0,,,-1264000.0,,,,,,714000.0,,,,,,,,,1310870.0,
2018-09-30,2018-11-08,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2778000.0,,1163000.0,,142579000.0,,523000.0,,,,109000.0,,,11874000.0,10100000.0,1774000.0,,,5230000.0,,6069000.0,,,,,2604512.0,,,0.01,250000000.0,35647411.0,35647411.0,,100000.0,,,855000.0,,,,,,577000.0,220000.0,,357000.0,,,,,,,,,,,,,,,,-3.19,,670000.0,,,,,,,,,,,,,1362000.0,762000.0,,,-4528000.0,,,5000.0,,,,,,,,,,,,,,,,,,,414000.0,,,2472000.0,,2472000.0,,,,,,,,,,,17095000.0,11874000.0,11049000.0,6046000.0,,,6978000.0,,,,5444000.0,,,,,,,,,,,,-4533000.0,,,,,,,4885000.0,-4123000.0,187000.0,,,,3565000.0,152000.0,592000.0,583000.0,584000.0,576000.0,1078000.0,,,,,1046000.0,-13000.0,403000.0,245000.0,839000.0,,,,,,,,,,,,,,,,1235000.0,,,,,,,,,,,,,,,,,728000.0,936000.0,,414000.0,,,1597000.0,-147900000.0,,4000.0,1617000.0,,,,2.08,1926000.0,,,,,,,,,,,,,,,,,,,,,,7552318.0,,417000.0,,,-5221000.0,,,,,,53000.0,,,,,,,,,1419355.0,
2018-12-31,2019-02-08,10-K,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2328000.0,758000.0,758000.0,2551000.0,154670000.0,,2766000.0,18000.0,-23000.0,2766000.0,32000.0,,,14962000.0,13237000.0,1725000.0,,,9546000.0,,10347000.0,-5076000.0,,,,59662314.0,1535634.0,,0.25,10000000.0,2813087.0,2813087.0,,193000.0,300000.0,,3720000.0,,102000.0,,-107000.0,,668000.0,237000.0,237000.0,431000.0,29841000.0,1567000.0,29841000.0,186000.0,,28033000.0,241000.0,29655000.0,,,,,463000.0,,,-14.72,0.23,650000.0,,,,,,,,,-5000.0,,,,6793000.0,2825000.0,,-21784000.0,-21680000.0,104000.0,-21680000.0,-5000.0,25000.0,1501000.0,4737000.0,-427000.0,5000.0,-4986000.0,631000.0,35000.0,,,492000.0,-322000.0,,283000.0,-222000.0,-1403000.0,-57000.0,-734000.0,,,1501000.0,2240000.0,,2240000.0,,,562000.0,,,,,,,,13017000.0,14962000.0,5382000.0,7635000.0,,,1722000.0,,,,6965000.0,,,,,,9711000.0,,-13000.0,,-14774000.0,,-21675000.0,-21675000.0,2100000.0,,,,1.0,22039000.0,-19214000.0,,,,,2642000.0,545000.0,438000.0,562000.0,553000.0,544000.0,,695000.0,,121900000.0,,1099000.0,42000.0,445000.0,239000.0,801000.0,,-5000.0,,,1505000.0,,13000.0,,169000.0,,,,,,,693000.0,155000.0,,,,,1142000.0,,,,,1970000.0,,,,-21675000.0,3177000.0,626000.0,350000.0,,2398000.0,,3866000.0,7349000.0,-152918000.0,,668000.0,6545000.0,,,,,7897000.0,2766000.0,,,,,0.0274,,,,,,,,,114000.0,72655.0,47.7,,,,25.2,,,304000.0,369000.0,185000.0,1945000.0,,,,,,,,,371000.0,,,,4737000.0,,1472499.0,
2019-03-31,2019-05-08,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2756000.0,1092000.0,1092000.0,,158720000.0,,319000.0,,,319000.0,31000.0,,,17036000.0,13414000.0,3622000.0,,,8862000.0,,9674000.0,-673000.0,,,,2312165.0,,,0.25,10000000.0,3695174.0,3695174.0,,253000.0,,,655000.0,,,,-36000.0,,643000.0,214000.0,,429000.0,,,,,,,,,,,,,94000.0,,,-1.25,,594000.0,,,,,,,,,,,,,1500000.0,926000.0,,,-3993000.0,,,7000.0,,,,,,,,,,,238000.0,334000.0,,-25000.0,-56000.0,238000.0,25000.0,240000.0,,,,2086000.0,,2478000.0,392000.0,,,,,,,,,,14981000.0,17036000.0,7271000.0,7710000.0,,,2587000.0,,,,5699000.0,,,,,,3580000.0,,,,-4253000.0,,-4000000.0,,,,,,1.0,4501000.0,-3575000.0,178000.0,647000.0,1496000.0,1994000.0,2780000.0,524000.0,,566000.0,613000.0,638000.0,439000.0,,0.1251,,,1096000.0,3000.0,473000.0,86000.0,812000.0,,,3000.0,,,,,,,,,,,,,982000.0,,,2143000.0,,,,,,,,,,,,,,532000.0,323000.0,137000.0,404000.0,,401000.0,1414000.0,-156918000.0,,11000.0,1581000.0,3000.0,,,,1587000.0,319000.0,,0.575,,,0.0222,,,42820.0,59.12,,,12425.0,,341000.0,85080.0,41.52,,5.37,,5.37,,,289000.0,103000.0,88000.0,2055000.0,,,,,,,,,,,,,,10666000.0,3211386.0,
2019-06-30,2019-08-09,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2817000.0,417000.0,417000.0,,178270000.0,,314000.0,,,,31000.0,,,31972000.0,28516000.0,3456000.0,,,24054000.0,,24864000.0,,,,,2859978.0,,,0.25,60000000.0,7289110.0,7289110.0,,503000.0,,,442000.0,,,,,,870000.0,381000.0,,489000.0,,,,,,,,,,,,,,,,-0.88,,638000.0,,,,,,,,,,,,,1279000.0,435000.0,,,-4588000.0,,,-1000.0,,,,,,,,,,,,,,,,,,,,,,2310000.0,,2661000.0,351000.0,,,,,,,,,,14704000.0,31972000.0,8370000.0,6334000.0,,,3493000.0,,,,4373000.0,,,,,,,,,,,,-4587000.0,,,,,,,4670000.0,-4235000.0,180000.0,635000.0,1404000.0,1893000.0,2601000.0,345000.0,,566000.0,613000.0,638000.0,439000.0,,0.125,,,1110000.0,-43000.0,406000.0,68000.0,810000.0,,,,,,,,,,,,,,,,1384000.0,,,2039000.0,,,,,,,,,,,,,,453000.0,1350000.0,,386000.0,,,1860000.0,-161505000.0,,10000.0,877000.0,2000.0,,,,1531000.0,,,,,,,,,43868.0,56.49,,,,,393000.0,79709.0,41.19,,,,5.37,,,257000.0,,,17268000.0,,,,,,,1000.0,,,,,,,1651537000.0,5213446.0,
2019-09-30,2019-11-13,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,3043000.0,572000.0,572000.0,,178506000.0,,236000.0,,,,31000.0,,,28426000.0,25137000.0,3289000.0,,,20410000.0,,21147000.0,,,,,2859978.0,,,0.25,60000000.0,7300072.0,7300072.0,,503000.0,,,585000.0,,,,,,848000.0,,339000.0,509000.0,,,,,,,,,,,,,,,,-0.46,,594000.0,,,,,,,,,,,,,1209000.0,649000.0,,,-3391000.0,,,-2000.0,,,,,,,,,,,,,,,,,,,,,,2208000.0,,2980000.0,772000.0,,,,,,,,,,14311000.0,28426000.0,9459000.0,4852000.0,,,4443000.0,,,,2983000.0,,,,,,,,,,,,-3389000.0,,,,,,,3680000.0,-3031000.0,185000.0,612000.0,1293000.0,1764000.0,2417000.0,164000.0,,568000.0,619000.0,627000.0,439000.0,,0.125,,,1045000.0,-10000.0,428000.0,67000.0,737000.0,,,,,,,,,,,,,,,,1175000.0,,,1905000.0,,,,,,,,,,,,,,480000.0,1350000.0,,365000.0,,,1018000.0,-164894000.0,,5000.0,1234000.0,8000.0,,,,1453000.0,,,,,,,,,45530.0,55.8,,,,,393000.0,77910.0,41.46,,,,5.37,,,245000.0,,,14115000.0,,,,,,,,,,,,,,1651537000.0,7290791.0,
2019-12-31,2020-02-20,10-K,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2698000.0,794000.0,794000.0,2872000.0,178745000.0,,1108000.0,,,1108000.0,31000.0,,,24372000.0,21073000.0,3299000.0,,,16253000.0,,16992000.0,6645000.0,,,2522284.0,2859978.0,,0.25,0.25,60000000.0,7319560.0,7319560.0,,504000.0,,,2147000.0,,64000.0,,-57000.0,,844000.0,,323000.0,521000.0,36635000.0,1294000.0,37068000.0,243000.0,,35051000.0,290000.0,36392000.0,,,,,321000.0,,,-2.7,0.23,670000.0,,,,,,,433000.0,,7000.0,,,,5259000.0,2726000.0,,-15599000.0,-15544000.0,55000.0,-15544000.0,7000.0,21000.0,,3947000.0,-651000.0,-1000.0,-3575000.0,255000.0,32000.0,,,370000.0,36000.0,,176000.0,20000.0,1221000.0,-9000.0,-64000.0,1499000.0,,1499000.0,2394000.0,,3123000.0,729000.0,,64000.0,,,,,,,,13592000.0,24372000.0,10168000.0,3424000.0,7000000000.0,,5438000.0,,,,1527000.0,,,,,,21482000.0,,-22000.0,,-14815000.0,,-15551000.0,-15551000.0,,,,,1.0,16774000.0,-14048000.0,,637000.0,1315000.0,1737000.0,2440000.0,685000.0,,458000.0,622000.0,675000.0,,739000.0,0.129,152400000.0,164000.0,1061000.0,34000.0,402000.0,61000.0,801000.0,,7000.0,,,,,22000.0,,156000.0,,,,,,,903000.0,318000.0,,1952000.0,,,,,,,,1970000000.0,,,,-15551000.0,3373000.0,501000.0,2300000000.0,,1499000.0,,1722000.0,5348000.0,-168469000.0,,,4873000.0,15000.0,,,,6167000.0,1108000.0,,0.575,,,0.0222,,,44627.0,55.86,,10367.0,12425.0,,135000.0,74713.0,41.6,40.92,5.37,,5.37,,,227000.0,243000.0,166000.0,10780000.0,,,,,,,2000.0,,246000.0,,,,3947000.0,1651537000.0,5763317.0,739000.0
2020-03-31,2020-05-28,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2789000.0,,726000.0,,184489000.0,,199000.0,,,199000.0,31000.0,,,25217000.0,21962000.0,3255000.0,,,16602000.0,,17332000.0,340000.0,,,,8795978.0,,0.25,,60000000.0,12930155.0,12930155.0,,903000.0,,,387000.0,,,,-4000.0,,,,283000.0,497000.0,,,,,,,,,,,,,75000.0,,,-0.37,,527000.0,,,,,,,,,,,,,1309000.0,373000.0,,,-3848000.0,,,-8000.0,,,,,,,,,,,79000.0,-68000.0,,-64000.0,-143000.0,267000.0,4000.0,448000.0,,,,2548000.0,,3340000.0,792000.0,,1000.0,,,,,,,,12134000.0,25217000.0,10351000.0,1783000.0,,,5699000.0,,,,,,,,,,4690000.0,,-9000.0,,-4341000.0,,-3840000.0,,,,,,1.0,3975000.0,-3602000.0,183000.0,658000.0,1235000.0,1721000.0,2331000.0,708000.0,,306000.0,624000.0,693000.0,,,0.126,,,1049000.0,-73000.0,395000.0,51000.0,730000.0,,,,,,,9000.0,,,,,,,,,1294000.0,,,1893000.0,,,,,,,,,,,,,,485000.0,1163000.0,,310000.0,,1266000.0,985000.0,-172309000.0,,9000.0,760000.0,3000.0,,,,1681000.0,199000.0,,,,,,,,49609.0,51.87,,320.0,,,21000.0,74393.0,41.67,26.875,,,,,,200000.0,51000.0,24000.0,13083000.0,,,,,,,,,,,,,,,10374116.0,
2020-06-30,2020-08-12,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2117000.0,1054000.0,1054000.0,,186070000.0,,113000.0,,,,31000.0,,,22706000.0,19696000.0,3010000.0,,,14064000.0,,14747000.0,,,,,7549478.0,,0.25,,60000000.0,14190685.0,14190685.0,,993000.0,,,646000.0,,,,,,873000.0,,279000.0,594000.0,,,,,,,,,,,,,,,,-0.22,,796000.0,,,,,,,,,,,,,1267000.0,1022000.0,,,-2787000.0,,,68000.0,,,,,,,,,,,,,,,,,,,,,,2696000.0,,3455000.0,759000.0,,,,,,,,,,10807000.0,22706000.0,8847000.0,1960000.0,,392000.0,4548000.0,41000.0,88000.0,263000.0,218000.0,218000.0,,,,,,,,,,,-2855000.0,,,,392000.0,174000.0,,3574000.0,-2552000.0,217000.0,620000.0,1098000.0,1526000.0,2153000.0,707000.0,,162000.0,603000.0,681000.0,,,0.126,,,1037000.0,-19000.0,487000.0,50000.0,683000.0,,,,,,,,,,,,,,,,1123000.0,,,1718000.0,,,,,,,,,,,1558000.0,,,447000.0,1000000.0,,249000.0,,,954000.0,-175164000.0,,5000.0,1668000.0,0.0,,,,1353000.0,,,,,,,,,51153.0,47.99,,,,,582000.0,73211.0,39.8,,,,,,,186000.0,,,11899000.0,,,,,,,,,,,,,,,13101275.0,
2020-09-30,2020-11-10,10-Q,ReWalk Robotics Ltd.,RWLK,CIK0001607962,USD,,2107000.0,715000.0,715000.0,,193937000.0,,232000.0,,,,31000.0,,,26234000.0,23305000.0,2929000.0,,,18050000.0,,18736000.0,,,,,10304914.0,,0.25,,60000000.0,19158963.0,19158963.0,,1352000.0,,,355000.0,,,,,,1071000.0,,445000.0,626000.0,,,,,,,,,,,,,,,,-0.18,,687000.0,,,,,,,,,,,,,1198000.0,392000.0,,,-3311000.0,,,25000.0,,,,,,,,,,,,,,,,,,,,,,2954000.0,,3707000.0,753000.0,,,,,,,,,,9445000.0,26234000.0,7645000.0,1800000.0,,394000.0,3280000.0,43000.0,88000.0,263000.0,154000.0,154000.0,,,,,,,,,,,-3336000.0,,,,394000.0,240000.0,,3461000.0,-3069000.0,178000.0,622000.0,985000.0,1421000.0,1933000.0,167000.0,,461000.0,637000.0,668000.0,,,0.126,,,1034000.0,-7000.0,504000.0,35000.0,686000.0,,,,,,,,,,,,,,,,833000.0,,,1607000.0,,,,,,,,,,,13000.0,,,474000.0,900000.0,,243000.0,,,756000.0,-178500000.0,,6000.0,747000.0,2000.0,,,,1507000.0,,,,,,,,,53668.0,46.39,,,,,,73000.0,39.4,,,,,,,154000.0,,,16789000.0,,,,,,,,,,,,,,,18881694.0,
