end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdministrativeFeesExpense,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BankOverdrafts,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockIncludingAdditionalPaidInCapital,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,Communication,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleDebt,ConvertibleDebtFairValueDisclosures,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DeferredRevenue,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationNonproduction,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueNet1,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedParties,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaidNet,InterestPayableCurrent,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditAssumed1,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,ManagementFeeAmountPaid,ManagementFeeExpense,ManagementFeePayable,MinorityInterest,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAmortizationOfDeferredCharges,OtherAssetImpairmentCharges,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherIncome,OtherLongTermNotesPayable,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherReceivablesNetCurrent,PaymentOfFinancingAndStockIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTaxExpenseDueToAffiliatesCurrent,RepaymentsOfBankDebt,RepaymentsOfConvertibleDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongtermLoansFromVendors,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesWagesAndOfficersCompensation,SaleOfStockNumberOfSharesIssuedInTransaction,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,SharesIssuedPricePerShare,SharesOutstanding,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TreasuryStockShares,TreasuryStockValue,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic
2013-07-31,2013-09-16,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,239609.0,,,,,,,,,,,,,,,,,516.0,,,,516.0,-15861.0,,,,,,,,100000000.0,31855965.0,31855965.0,,10212637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11929418.0,0.0,,1477688.0,,-0.01,-0.01,-0.01,,,,,,,401072.0,,,,,,,,,,189337.0,,,,13322.0,,,,,,,360.0,,,,,,,360.0,360.0,,,,,,136321.0,,,516.0,1717297.0,,,,,,,,,,,,,,,,,,7500.0,,,4983.0,,-20844.0,-200847.0,,,,,,-200487.0,,,,,,,,,-360.0,,,,,,,,,,,,,,,26955.0,27000.0,,,,,,,-21972.0,,,,,,,,,,,,,11150.0,,,,,,,,,,,,,,,,,,659500.0,0.15,,,,0.17,29397.0,2638000.0,0.15,,,,,,0.1,,0.2,,,,,,,-1716781.0,,,,,,,,,,,,,,,,,,,,,31691000.0,31691000.0,31691000.0
2013-10-31,2013-12-17,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,230927.0,,,,,,,,,,,,,,,,,62.0,,,,62.0,,,,,,,,,100000000.0,32110298.0,32110298.0,,10280387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12026150.0,0.0,,1514898.0,,,0.0,,,,,,,,401072.0,,,,,,,,,,85825.0,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,62.0,1745825.0,,,,,,,,,,,,,,,,,,15000.0,,,,,,-96732.0,,,,,,-96372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10547.0,,,,,,,,,,,,,,,,,,659500.0,0.15,,,,,19587.0,2638000.0,0.15,,,,,,,,,,,,,,,-1745763.0,,,,,,,,,,,,,,,,,,,,,,32059500.0,
2014-01-31,2014-03-24,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,175645.0,,,,,,,,,,,,,,,,,1457.0,,,,1457.0,,,,,,,,,100000000.0,32220298.0,32220298.0,,10477956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12214811.0,0.0,,1562667.0,,,-0.01,,,,,,,,401072.0,,,,,,,,,,188301.0,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,1457.0,1738312.0,,,,,,,,,,,,,,,,,,22500.0,,,,,,-188661.0,,,24000.0,,,-188301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659500.0,0.15,,,,,6595.0,2638000.0,0.15,,,,,,,,,,,,,,,-1736855.0,,,,,,,,,,,,,,,,,,,,,,32130000.0,
2014-04-30,2014-08-14,10-K,REGI U S INC,RGUS,CIK0000922330,USD,236534.0,,,,,,,,,,,,,,,,,1876.0,,,0.1035,1876.0,-14501.0,,,,,,,,100000000.0,32640298.0,32640298.0,1725000.0,10550355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670693.0,10487694.0,3670693.0,,,,,,,,,,,0.0,,1531106.0,,,-0.02,,,,,,401072.0,,,,0.1,,,,,,,,550496.0,,,,10247.0,,,,,,,1440.0,,,,,,1440.0,1440.0,1440.0,,,,,,292890.0,,,1876.0,1767640.0,,,,,,,,,,,,,,,,,30000.0,30000.0,,0.51,148470.0,,-162971.0,-587548.0,,,,,,-586108.0,,,,,,,,,,,,,,,,,,,,,,,,30366.0,,,,,,,,118104.0,,,,,,,,,,,,,35612.0,-12316119.0,,,,,,,,,3.0,1.91,,0.0036,0.0011,,,,659500.0,0.15,,,,,9810.0,2638000.0,0.15,,,,,,0.1,,0.2,,,,,,292890.0,-1765764.0,,,,,,775000.0,,,,,,,,,,,,,,,,32078000.0,
2014-07-31,2014-09-22,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,218198.0,,,,,,,,,,,,,,,,,3085.0,,,,3085.0,1209.0,,,,,,,,100000000.0,32779298.0,32779298.0,,10627807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1585005.0,,,0.0,,,,,,401072.0,,,,,,,,,,,,101822.0,,,,-18336.0,,,,,,,360.0,,,,,,,360.0,360.0,,,,,,34236.0,,,3085.0,1803203.0,,,,,,,,,,,,,,,,,7500.0,7500.0,,,66755.0,,-65546.0,-111806.0,,-360.0,,,,-111446.0,,,,,,,,,-360.0,,,,,,,,,,,,,,,13216.0,,,,,,,,53539.0,,,,,,,,,,,,,9624.0,-12427925.0,,,,,,,,,1.5493,1.3983,,0.0005,0.0001,,,,,,,,,,13080.0,,,,,,,,0.1,,0.2,,,,,,,-1800118.0,,,,,,,,,,,,,,,,,,,,,,32760624.0,
2014-10-31,2014-12-22,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,184568.0,,,,,,,,,,,,,,,,,524.0,,,,524.0,,,,,,,,,100000000.0,32779298.0,32779298.0,,10690837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679990.0,,,0.0,,,,,,,,,,,,,,,,,,114272.0,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,524.0,1864558.0,,,,,,,,,,,,,,,,,,,,,,,,-126946.0,,,,,,-126586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12314.0,-12554871.0,,,,,,,,,,,,,,,,,659500.0,0.15,,,,,3270.0,2638000.0,0.15,,,,,,,,,,,,,,,-1864034.0,,,,,,,,,,,,,,,,,,,,,,32779298.0,
2015-01-31,2015-03-23,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,179620.0,,,,,,,,,,,,,,,,,798.0,,,,798.0,,,,,,,,,100000000.0,32779298.0,32779298.0,,10720837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748692.0,,,0.0,,,,,,,,,,,,,,,,,,67234.0,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,798.0,1928312.0,,,,,,,,,,,,,,,,,,,,,,,,-93480.0,,,,,,-93120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25886.0,-12648351.0,,,,,,,,,,,,,,,,,659500.0,0.15,,,,,0.0,2638000.0,0.15,,,,,,,,,,,,,,,-1927514.0,,,,,,,,,,,,,,,,,,,,,,32779298.0,
2015-04-30,2015-07-29,10-K,REGI U S INC,RGUS,CIK0000922330,USD,185230.0,,,,,,,,,,,,,,,,,491.0,,,0.1017,145470.0,-1385.0,,,,,,,,100000000.0,32779298.0,32779298.0,1725000.0,10750946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3748729.0,10710655.0,3748729.0,,,,,,,,,,,,,1791680.0,1791680.0,,-0.01,,,,,,369875.0,,,369875.0,,,,,,,,,361402.0,,,,17938.0,,,,,,,1440.0,,,,,,1440.0,1440.0,1440.0,,,,,,68285.0,,,491.0,1976910.0,,,,,,,,,,,,,,,,,30000.0,,,0.51,202198.0,,-203583.0,-411246.0,,,,,,-409806.0,,,,,,,,,,,,,,,,,,,,,,,,12306.0,,,,,,,,189892.0,,,,,,,,,,,,,48404.0,-12727365.0,,,,,,,,,3.0,1.91,,0.0036,0.0011,,,,622000.0,0.15,100000.0,50000.0,,,,2488000.0,0.15,,,0.1,0.15,,0.1,,0.2,,,,,,68285.0,-1976419.0,1146926.0,,,,,775000.0,,,,,,,,,,,,,,,,32214000.0,
2015-07-31,2015-09-30,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,185488.0,,,,,,,,,,,,,,,,,445.0,,,,445.0,-46.0,,,,,,,,100000000.0,32779298.0,32779298.0,,10780946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860790.0,1860790.0,,0.0,,,,,,,,,369875.0,,,,,,,,,65287.0,,,,258.0,,,,,,,360.0,,,,,,,360.0,360.0,,,,,,,,,445.0,2046278.0,,,,,,,,,,,,,,,,,2500.0,,,,68750.0,,-68796.0,-99414.0,,-360.0,,,,-99054.0,,,,,,,,,-360.0,,,,,,,,,,,,,,,,,,,,,,,68750.0,,,,,,,,,,,,,33767.0,-12826779.0,,,,,,,,,,,,,,,,,609500.0,0.15,50000.0,,,,,2438000.0,0.15,,,0.1,,,0.1,,0.2,,,,,,,-2045833.0,,,,,,,,,,,,,,,,,,,,,,32779298.0,
2015-10-31,2015-12-28,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,188962.0,,,,,,,,,,,,,,,,,73.0,,,,73.0,,,,,,,,,100000000.0,32779298.0,32779298.0,,10810946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908195.0,1908195.0,,0.0,,,,,,,,,344019.0,,,,,,,,,68313.0,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,73.0,2097157.0,,,,,,,,,,,,,,,,,,,,,,,,-81251.0,,,,,,-80891.0,,,,,,,,,-360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12578.0,-12908030.0,,,,,,,,,,,,,,,,,609500.0,0.15,,,,,,2438000.0,0.15,,,,,,,,,,,,,,,-2097084.0,,,,,,,,,,,,,,,,,,,,,,32779298.0,
2016-01-31,2016-04-29,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,188763.0,,,,,,,,,,,,,,,,,88.0,,,,88.0,,,,,,,,,100000000.0,32779298.0,32779298.0,,10840946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924429.0,1924429.0,,0.0,,,,,,,,,344019.0,,,,,,,,,44550.0,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,88.0,2113192.0,,,,,,,,,,,,,,,,,,,,,,,,-46020.0,,,,,,-45660.0,,,,,,,,,-360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.0,-12954050.0,,,,,,,,,,,,,,,,,609500.0,0.15,,,,,,2438000.0,0.15,,,,,,,,,,,,,,,-2113104.0,,,,,,,,,,,,,,,,,,,,,,32779298.0,
2016-04-30,2016-08-17,10-K,REGI U S INC,RGUS,CIK0000922330,USD,115811.0,,,,-337621.0,,,,,,,,,,,,,2508.0,2508.0,,0.1017,43.0,-145427.0,,,,0.35,,,,150000000.0,51757119.0,51757119.0,,20835112.0,,-1357976.0,15036.0,-1373012.0,,,,,,,,,,,,,,,,,,,,,,,,3670693.0,10487694.0,3670693.0,,,,,,,,,,,,,97746.0,1916876.0,,-0.03,,,,-12243.0,,,,,266707.0,,,,,-6772.0,,,5007.0,108424.0,,,2465.0,21791.0,,,,,,,73495.0,951.0,,,-20081.0,,,1440.0,1440.0,,231.0,,,,,,213557.0,2508.0,213557.0,,,,,,,,,,,,,,,,,22500.0,,25418.0,0.51,87363.0,-105141.0,-28043.0,-1261393.0,9600.0,,,,,-149461.0,,,,,-106183.0,1251793.0,,,-1102332.0,,,,,,,,,,,,-105141.0,,,,,,,,,,,87363.0,,,-1251793.0,,,1107570.0,,,,,,,41037.0,-20733958.0,,,,,,,,,,,,,,,,,484500.0,0.15,50000.0,500000.0,,,,1938000.0,0.15,,,0.1,0.17,,0.1,,0.2,,,,,,,-236467.0,-211049.0,,,,,,,,,,,,,,,,,,,,,49329670.0,
2016-07-31,2016-09-20,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,178417.0,,,,,,,,,,,,,,,,,10.0,,,,141.0,98.0,,,,0.25,,,,100000000.0,32779298.0,32779298.0,,10840946.0,,-1673.0,27107.0,-28780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942094.0,1942094.0,,0.0,,,,7942.0,,,,,266707.0,,,,,,,,666.0,9615.0,,,,-23404.0,,,,,,,25201.0,26.0,,,,,,360.0,360.0,,,,,,,,,10.0,2120511.0,,,,,,,,,,,,,,,,,3500.0,,,,24858.0,,-7844.0,-9608.0,-7.0,,,,,-9615.0,,,,,7942.0,9615.0,,,306.0,,,,,,,,,,,,,,,,,,,,,,,24858.0,,,-9615.0,,,,,,,,,,,-12961447.0,,,,,,,,,,,,,,,,,484500.0,0.15,,,,,,1938000.0,0.15,,,,,,,,,,,,,,,-2120501.0,,,,,,,,,,,,,,,,,,,,,,49329670.0,
2016-10-31,2016-12-22,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,202270.0,,,,,,,,,,,,,,,,,24078.0,7403.0,,,5403.0,,,,,0.25,,,,100000000.0,32779298.0,32779298.0,,11057034.0,,-18834.0,18964.0,-37798.0,,,,205152.0,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,1881716.0,1881716.0,,0.0,,,,,,,,,266707.0,,,,,,,,,-25253.0,,,,,,,,,,,,,,,,,,,3400.0,,,,,,,,2289138.0,24078.0,2083986.0,205152.0,,,,,,,,,,,,,,,,,,,,,,,-25253.0,,,,,,-25253.0,,,,,6419.0,25253.0,,,-3400.0,,,,,,,,,,,,,,,,,,,,,,,,,,-25253.0,,16675.0,,,,,,,,71716.0,-13322094.0,,,,,,,,,,,,,,,,,4184500.0,0.48,,,,,,5638000.0,0.39,,,,,,,,,,,,,,,-2265060.0,,,,,,,,,,,,,,,,,,,,,,49329670.0,
2017-01-31,2017-04-07,10-Q,REGI U S INC,RGUS,CIK0000922330,USD,219445.0,,,,,,,,,,,,,,,,,34898.0,19422.0,,,17422.0,,,,,0.25,,,,,83708686.0,83708686.0,,11227302.0,,-28652.0,-16917.0,-11735.0,,,,351041.0,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,1842507.0,1842507.0,,0.0,,,,,,,,,266707.0,,,,,,,,,-22516.0,,,,,,,,,,,,,,,,,,,8754.0,,,,,,,,2509145.0,34898.0,2061952.0,447193.0,,,,,,,,,,,,,,,,,,,,,,,-22516.0,,,,,,-22516.0,,,,,-6136.0,22516.0,,,-8754.0,,,,,,,,,,,,,,,,,,,,,,,,,,-22516.0,,15476.0,,,,,,,,100921.0,-13701549.0,,,,,,,,,,,,,,,,,7684500.0,0.34,,,,,,9138000.0,0.31,,,,,,,,,,,,0.1,,,-2474247.0,,,,,,,,,,,,,,,,,,,,,,49329670.0,
