end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedFeesAndOtherRevenueReceivable,AccruedLiabilitiesCurrent,AccruedSalesCommissionCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfAcquiredIntangibleAssets,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCollateralForBorrowedSecurities,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentUnamortizedDiscount,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositLiabilitiesCollateralIssuedFinancialInstruments,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromEmployeesCurrent,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,EquityMethodInvestmentRealizedGainLossOnDisposal,ExtinguishmentOfDebtAmount,ExtinguishmentOfDebtGainLossNetOfTax,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSales,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueOfAssetsAcquired,FiniteLivedIntangibleAssetsAcquired,FiniteLivedIntangibleAssetsNet,FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,FiniteLivedNoncompeteAgreementsGross,FiniteLivedPatentsGross,FiniteLivedTrademarksGross,GainLossOnInvestments,GainLossOnSaleOfBusiness,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherInvestments,GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee,GainLossRelatedToLitigationSettlement,GainOrLossOnSaleOfStockInSubsidiary,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,GuarantyFeeIncome,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfInvestments,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInFairValueAdjustmentsOnAssetsAndLiabilitiesCarriedAtFairValueUnderFairValueOption,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IndefinitelivedIntangibleAssetsAcquired,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseLongTermDebt,InterestPaid,InterestPaidNet,InventoryNet,InventoryWriteDown,InvestmentIncomeInterestAndDividend,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LineOfCredit,LitigationReserve,LitigationReserveNoncurrent,LitigationSettlementExpense,LongTermDebt,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterest,MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationSharesIssued1,NotesAndLoansReceivableGrossNoncurrent,NotesAndLoansReceivableNetNoncurrent,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAssets,OtherExpenses,OtherIncome,OtherIncomeTaxExpenseBenefitContinuingOperations,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPaymentsToAcquireBusinesses,PartnersCapitalAccountUnitsContributed,PaymentsForLegalSettlements,PaymentsToAcquireAdditionalInterestInSubsidiaries,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquireInvestments,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfOtherInvestments,ProceedsFromSaleOfShortTermInvestments,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfAssumedDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedCashAndCashEquivalents,RetailRevenue,RetainedEarningsAccumulatedDeficit,RevenueRecognitionSalesReturnsReserveForSalesReturns,RevenueSteamProductsAndServices,Revenues,SalesRevenueEnergyServices,SalesRevenueFromEnergyCommoditiesAndServices,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,TreasuryStockRetiredCostMethodAmount,TreasuryStockSharesRetired,TreasuryStockValue,UnrealizedGainLossOnDerivatives,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2013-06-30,2013-08-16,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,,59447.0,,124353.0,124353.0,200409.0,,,,,,,15040263.0,17154.0,,,,,,,,,,,,,6472487.0,342265.0,,,,,,,,,,,,,,134332.0,,134332.0,,,134332.0,,,,,,,0.0001,100000000.0,112537200.0,112537200.0,,,11254.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,5408958.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,978055.0,4638000.0,,,,656770.0,,,,,,,-338438.0,-338438.0,,-384070.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,235673.0,,0.0,,,,,,,,,,6472487.0,225800.0,,0.0,,,,,,,,,46242.0,,,,,,,,,,-292807.0,-45632.0,,,,869000.0,,,42000.0,,,995209.0,-338438.0,,,,387549.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,7524.0,,,,,,,,,,,,,,-292806.0,,,,,,656770.0,-3652114.0,,,656770.0,,,0.0,,,,,,,,6200445.0,6246687.0,,,,,,,,,,,,,,,,,,,,,,,,,106782073.0,
2013-09-30,2013-11-18,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,298557.0,,,102459.0,,593461.0,,,,,231357.0,,17551066.0,,,,,,,,,,,,,,6549471.0,951683.0,,,,,,,,,,,,,,350218.0,,350218.0,,,350218.0,,,,,,,0.0001,100000000.0,133271858.0,133271858.0,,,13335.0,,,,,,,,32295.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,3291797.0,4478497.0,,,,619445.0,,,,,,,-2672351.0,-2672351.0,,-2503097.0,-0.02,,0.0,0.0,0.0,,,,,,,,,,,,,,,,218519.0,,0.0,,,,,,,,,,6549471.0,632373.0,,0.0,,,,,,,,,-83135.0,,,,,,,,,,-2503097.0,-169253.0,,,,869000.0,,,,,,3291796.0,-2672351.0,,,,12500.0,,,,,,0.0,,,,,,,,,,,,,,,,8004.0,,,,,,,,,,,,,,-2503097.0,,,,,,651740.0,-11564169.0,,,651740.0,,,0.0,,,,,,,,6000233.0,5917098.0,,,,,,,,,,,,,,,,,,,,,,,,,122502376.0,
2013-12-31,2014-04-15,10-K,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,315063.0,,,86138.0,,438976.0,,,,,117685.0,,19639399.0,-68615.0,,,,37682.0,,,,,,,51561.0,,6879145.0,1233679.0,,,,,,,,,,,,,138000.0,781569.0,,781569.0,737259.0,,781570.0,,,,,0.0,,0.0001,100000000.0,151003328.0,151003328.0,0.0,,15101.0,,,,,,,0.0,39214.0,,,,,,,,,,,,,,70374.0,,,,,-985138.0,,985138.0,,,,,,,,,,2073115.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,-985138.0,,6955779.0,4500000.0,4500000.0,0.0,0.0,1765766.0,,0.0,,,,-4990095.0,-5190013.0,-5190013.0,,-5190013.0,-0.04,,985138.0,0.01,0.0,,0.0,340178.0,,,310300.0,0.0,,,,-52500.0,,-2334.0,,,201366.0,,0.0,,,0.0,,,,,,550886.0,6879145.0,550886.0,,0.0,,,,,,,,,-179356.0,,,,,3720180.0,,-21109.0,,-2961812.0,-4004957.0,-199918.0,,,,869000.0,,,32000.0,,,6955779.0,-5190013.0,,,,0.0,,,,,,0.0,,,,,0.0,,,0.0,,21109.0,0.001,50000000.0,0.0,0.0,0.0,13134.0,,,3698180.0,,,,,0.0,22000.0,,,,,-4204875.0,19350.0,,,,,1804980.0,-13146885.0,,,,,,,,,,,,,,6507615.0,6328260.0,,,,,,,,,,,,2035433.0,3111739.0,4500000.0,4500000.0,,,,,,0.0,,,,111847320.0,
2014-03-31,2014-05-28,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,394568.0,,,166847.0,,544352.0,,,,,,,20578887.0,17154.0,,,,,,,,,,,17154.0,,6040517.0,1282299.0,,,,,,,,,0.0,,,,,715423.0,,715423.0,-66146.0,,,-66146.0,,,,110000.0,,0.0001,450000000.0,159007429.0,159007429.0,,,15901.0,,,,,,,,46679.0,,,,,,,,,,,,,,17154.0,,,,,,,0.0,,,,,,,,-0.01,,241781.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,1623956.0,4555750.0,,,,606578.0,,0.0,,,,,-1017378.0,-1017378.0,-972312.0,-972312.0,-0.01,,,0.0,0.0,,,,-38180.0,,105376.0,,0.0,,0.0,0.0,,9390.0,,,184213.0,,0.0,,,,,,,,0.0,,6040517.0,593415.0,,,,,,,,,,,-224422.0,,,,,845243.0,,,,-911389.0,-1017378.0,-45066.0,,,,0.0,,,32000.0,,,1623956.0,-1017378.0,,,,,,,,,,0.0,,,,,,,,,,,0.001,50000000.0,0.0,0.0,0.0,22524.0,,0.0,764534.0,,,,,80709.0,0.0,,,,,-972312.0,18256.0,,0.0,0.0,,653257.0,-14164264.0,,0.0,653257.0,,,0.0,,,,,,,,5561525.0,5337103.0,,,,,100000.0,7904101.0,7500000.0,,,,,,,5000000.0,0.0,,,,,,869000.0,,,,111847320.0,
2014-06-30,2014-08-14,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,358933.0,,,206133.0,,577973.0,,,,,,,20874278.0,17154.0,,,,,,,,,,,,,5983764.0,1232895.0,,,,,,,,,,,,,138000.0,642399.0,,642399.0,,,,,,,,98000.0,,0.0001,450000000.0,153924937.0,153942937.0,620050.0,,15394.0,,,,,,,,22710.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,-110000.0,,,1642494.0,4555750.0,,,,756070.0,,,,,,-956048.0,-996424.0,-996424.0,,-996424.0,-0.01,,,0.0,0.0,,,,,,,,,,,,,,,,167059.0,,0.0,,,,,,,,,585066.0,5983764.0,585066.0,,,,,,,,,,,-264798.0,,,,,,,,,,-956048.0,-40376.0,,,5000000.0,0.0,,,20000.0,,,1642494.0,-886424.0,,,,,,,,,,-110000.0,,,,,,,,,,,0.001,50000000.0,200000.0,200000.0,20.0,12524.0,,,,,,,,,,,,,,-996424.0,28060.0,,,,,778780.0,-15075245.0,,0.0,778780.0,,,0.0,,,,,,,,5565497.0,5300699.0,,,,,,,,,,,,,,,,,,,,,869000.0,,,,150705894.0,
2014-09-30,2014-11-14,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,352624.0,,,149620.0,,513665.0,,,,,,,21346247.0,,,,,,,,,,,,,,5833428.0,1104228.0,,,,,,,,,,,,,138000.0,578039.0,,578039.0,,,,,,,,86000.0,,0.0001,450000000.0,157319610.0,157319610.0,256958.0,,15735.0,,,,,,,386000.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1414701.0,4555750.0,,,,851172.0,,,,,,-558732.0,-570731.0,-570731.0,,-570731.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,149905.0,,7202.0,,,,,,,,,,5833428.0,908245.0,,,,,,,,,,,-276797.0,,,,,,,,,,-558732.0,-11999.0,,,5000000.0,0.0,,,20000.0,,,1414701.0,-563529.0,,,,,,,,,,-7202.0,,,,,,,,,,,0.001,50000000.0,200000.0,200000.0,20.0,12524.0,,,,,,,,,,,,,,-570731.0,23545.0,,,,,851172.0,-15633976.0,,0.0,851172.0,,,0.0,,,,,,,,5115981.0,4839184.0,,,,,,,,,,,,,,,,,,,,,869000.0,,,,156139108.0,
2014-12-31,2015-04-15,10-K,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,738214.0,,,202233.0,,299268.0,,,479406.0,,,,23886440.0,,,540092.0,,,,,27136.0,,0.0,,,,6892406.0,993983.0,1876694.0,1876694.0,,,,,,,,692500.0,,,,673092.0,0.0,,,286997.0,0.0,-108477.0,,,2793694.0,,,0.0001,450000000.0,181567085.0,181567085.0,,-10495.0,18157.0,,,,,,909500.0,909500.0,48238.0,,,,,,,,9930000.0,0.0,9930000.0,,200000.0,,57156.0,57500.0,,0.0,,0.0,,-156847.0,0.0,,,,202233.0,202233.0,,-0.05,,,,,,-110000.0,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,-110000.0,,,7760436.0,4000000.0,2859151.0,,3414901.0,3213023.0,,144210.0,144210.0,,,-8179755.0,-8191638.0,-8191638.0,,,,-156847.0,,,0.0,,0.0,,-45378.0,,-139707.0,,,,0.0,0.0,,8490.0,,,0.0,,32614.0,,,0.0,,0.0,,,877738.0,5330566.0,6892406.0,5330566.0,2342619.0,,,74000.0,74000.0,,200000.0,,,,-499702.0,168730.0,,-193996.0,,3263946.0,,-2378.0,,-3370045.0,-8179755.0,-168730.0,,,,,,,445500.0,141860.0,0.0,11319547.0,-8106524.0,,,,,,,,,,-85114.0,,,36000.0,,,,,,,2378.0,0.0001,50000000.0,200000.0,200000.0,20.0,21623.0,,909500.0,1601283.0,200000.0,,559568.0,,,-24000.0,116095.0,,,,-8348485.0,21729.0,62500.0,,0.0,,3251166.0,-21326640.0,,10095.0,3261261.0,,,,,,,6000000.0,,,,1987542.0,1487840.0,,,,,,,,,,598384.0,,877738.0,1601283.0,,750000.0,,,,869000.0,,869000.0,,33000000.0,,156600307.0,
2015-03-31,2015-05-20,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,1974783.0,,,,,1151293.0,,,414683.0,,,,24285345.0,,,,,,,,27136.0,,0.0,,0.0,,6611504.0,2362116.0,,,,,,,,,7000.0,699500.0,,,,603047.0,,,,136997.0,,-70045.0,,,,,,0.0001,450000000.0,185683227.0,185683227.0,,0.0,18568.0,,,,,,1337040.0,,31253.0,,,,,,,,,,,,200000.0,,8816.0,,,,,,-278463.0,-278463.0,0.0,,,,219451.0,,,0.0,,70000.0,327119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1627188.0,4000000.0,,,,1097306.0,,,,,,-806910.0,-571563.0,-571563.0,,,,-278463.0,,,0.0,,0.0,,-90543.0,,47888.0,,64723.0,,-27517.0,-150000.0,,9894.0,,,,,41681.0,40493.0,,0.0,,14802.0,,,64127.0,5593438.0,6611504.0,5393438.0,,,2000.0,,62000.0,48000.0,200000.0,,,,-542819.0,,,-112500.0,,591883.0,,0.0,,-661928.0,-806910.0,-43117.0,,,,,,,1045540.0,117124.0,,1627188.0,-529882.0,,,,,,,,,,-41681.0,,,0.0,,,,,,,0.0,0.0001,50000000.0,200000.0,200000.0,20.0,4000.0,,508000.0,97664.0,,,6001.0,,17218.0,-37000.0,17218.0,,,,-850026.0,49388.0,,191360.0,24736.0,37294.0,1089085.0,-22133549.0,,39474.0,1128559.0,1089085.0,39474.0,2287852.0,,70000.0,,,,,,1498885.0,956066.0,,,,,,,,,,,,,,,,,,,,,869000.0,0.0,,,183365454.0,
2015-06-30,2015-08-19,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,411208.0,,,,,516630.0,,,,,,,24894837.0,,,,,,,,27136.0,,,,,,5396303.0,1312257.0,0.0,,,,,,,,,0.0,,,,779996.0,,,,,0.0,,,,,,,0.0001,450000000.0,189218861.0,189218861.0,,0.0,18922.0,,,,2348750.0,,2026774.0,,128775.0,,,,,,,,,,,,,,,,,,,1852884.0,,-278463.0,0.0,,,,164838.0,,,0.0,,,178127.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1921055.0,4000000.0,,,,1135157.0,,,,,,-846905.0,-854976.0,-854976.0,,-854976.0,,1574421.0,,,0.0,,,,,,,,,,,,,,,,,,69078.0,,,,,0.0,,,,2662483.0,5396303.0,,0.0,,,,50000.0,,,,,,-335029.0,,,,,,,,,,727516.0,-8071.0,,,,,,,59663.0,,0.0,1921055.0,-785898.0,,,,,,,,,,-69078.0,,,,,,,,,,,0.0001,50000000.0,200000.0,200000.0,20.0,15631.0,,,,,,,,,,,,,,719445.0,84046.0,,,,,1074463.0,-26780115.0,,189469.0,1263932.0,1074463.0,189469.0,,,,,,,,,3018849.0,2683820.0,,,,,,,,,,,,,,,,,,,,,869000.0,0.0,,,188069601.0,
2015-09-30,2015-11-23,10-Q,PREMIER HOLDING CORP.,PRHL,CIK0001030916,USD,412365.0,,,,,537269.0,,,,,,,25382812.0,,,,,,,,27136.0,,,,,,5217816.0,1138944.0,0.0,,,,,,,,,0.0,,,,448714.0,,,,,0.0,,,,,,,0.0001,450000000.0,192260750.0,192260750.0,,0.0,19226.0,,,,2085792.0,,2085792.0,,147546.0,,,,,,,508660.0,,,,,,,,,,321122.0,,0.0,,0.0,0.0,,,,0.0,83349.0,,0.0,,,89064.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1791905.0,4000000.0,,,,1172525.0,,,,,,-772486.0,-765440.0,-765440.0,,-765440.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,146060.0,,,,,82975.0,,,,2869170.0,5217816.0,,0.0,,,,38000.0,,,,,,-287264.0,,,,,,,,,,-772486.0,7046.0,,,,,,,49891.0,,,1791905.0,-619380.0,,,,,,,,,,-146060.0,,,,,,,,,,,0.0001,50000000.0,200000.0,200000.0,20.0,69986.0,,,,,,,,,,,,,,-765440.0,78872.0,,,,,1163088.0,-26780115.0,,156983.0,1320071.0,1163088.0,156983.0,,,,,,,,,2597910.0,2310646.0,,,,,,,,,,,,,,,,,,,,,869000.0,0.0,,,187643814.0,
