end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AccruedIncomeTaxes,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdjustmentForAmortization,AmortizationOfDeferredSalesCommissions,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsHeldForSaleAtCarryingValue,AssetsOfDisposalGroupIncludingDiscontinuedOperation,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockNoParValue,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,CostOfRevenue,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentCarryingAmount,DeferredDiscountsFinanceChargesAndInterestIncludedInReceivables,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRevenue,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDerivativeInstruments,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,DeferredTaxLiabilitiesOther,DefinedContributionPlanCostRecognized,DepreciationNonproduction,DerivativeAssets,DerivativeAssetsCurrent,DerivativeAverageFixedInterestRate,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsInHedgesAssetsAtFairValue,DerivativeInstrumentsInHedgesLiabilitiesAtFairValue,DerivativeInstrumentsLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortion,DerivativeInstrumentsLossRecognizedInIncome,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityNotionalAmount,DerivativeLossOnDerivative,DividendsCommonStockCash,DraftsPayable,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,EquitySecuritiesFvNi,EquitySecuritiesFvNiRealizedGain,EquitySecuritiesFvNiRealizedGainLoss,EquitySecuritiesFvNiUnrealizedGain,EquitySecuritiesFvNiUnrealizedGainLoss,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,FinancingReceivableAllowanceForCreditLosses,FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,FinancingReceivableAllowanceForCreditLossesWriteOffs,ForeclosedAssets,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillImpairmentLoss,GoodwillPurchaseAccountingAdjustments,ImpairmentChargeOnReclassifiedAssets,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReceivable,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAssetsHeldForSale,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInFairValueOfHedgedItemInInterestRateFairValueHedge1,IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments,IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestAndFeeIncomeLoansAndLeases,InterestAndFeeIncomeLoansConsumerInstallmentAutomobilesMarineAndOtherVehicles,InterestExpense,InterestPaidNet,InterestRateDerivativeAssetsAtFairValue,InterestRateDerivativeLiabilitiesAtFairValue,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LineOfCredit,LineOfCreditFacilityAverageOutstandingAmount,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NoninterestExpense,NotesPayable,NotesReceivableGross,NotesReceivableNet,NumberOfInterestRateDerivativesHeld,NumberOfInterestRateDerivativesHeld,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportingUnits,NumberOfStatesInWhichEntityOperates,OperatingExpenses,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,PaymentsForOriginationAndPurchasesOfLoansHeldForSale,PaymentsForProceedsFromLoansAndLeases,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireEquitySecuritiesFvNi,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsAndOtherAdjustments,PreferredStockNoParValue,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssets,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPrincipalRepaymentsOnLoansAndLeasesHeldForInvestment,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForLoanLeaseAndOtherLosses,RepaymentsOfLinesOfCredit,RestrictedCash,RetainedEarningsAccumulatedDeficit,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesRevenueServicesNet,ShareBasedCompensation,StockGrantedDuringPeriodValueSharebasedCompensationForfeited,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxesPayableCurrentAndNoncurrent,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UndistributedEarningsDiluted,UndistributedEarningsLossAllocatedToParticipatingSecuritiesDiluted,UndistributedEarningsOfDomesticSubsidiaries,UnrecognizedTaxBenefits,VariableLeaseCost,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,PreferredStockValueOutstanding
2012-06-30,2012-08-09,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,6264353.0,,3101404.0,,,-3147869.0,,,,,,,261634524.0,1482501.0,,5049384.0,5049384.0,2246330.0,,,,,0.12,0.1,,50000000.0,12047278.0,12047278.0,,28790485.0,,3363.0,,,,,,111903123.0,,,,-253697.0,,1101167.0,,,,9376997.0,,,,,,,72467.0,,,0.01,,,,,,209101.0,25000000.0,,,1489809.0,0.45,0.44,,,,,,,,,,,31525.0,,36207458.0,,,,,,2098938.0,,,,,,,8789217.0,,3381761.0,,,,,,,,,,-348076.0,3598939.0,,,,18692.0,209101.0,,-209101.0,3598939.0,,2957.0,238640.0,,,20417957.0,1192140.0,,,,4524486.0,,,,,,,,,,,,,121165834.0,261634524.0,109000000.0,,,,,,,,,,374332.0,,-4237863.0,,-2454836.0,,8939029.0,5407456.0,,,7343103.0,,392707600.0,243556904.0,,,,,,,11638509.0,,,,,,,,,,,,,,,,,,,1208328.0,,,86466.0,,,5000000.0,,,753997.0,-3000000.0,,32533699.0,,,51210.0,,5373525.0,,772783.0,3103266.0,,,111036247.0,20427726.0,,9769.0,281707.0,,,140468690.0,,,,,,,,,,,,,,,,,,12178840.0,11940200.0,
2012-09-30,2012-11-09,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,7020812.0,,,,,,,,,218469.0,,,265122434.0,1641650.0,,3722550.0,3722550.0,,,,,,,0.12,,50000000.0,12077229.0,12077229.0,,29324983.0,,1809.0,,,,,,113155760.0,,,,,,1129336.0,,,,8494595.0,,,,,,,70253.0,,,,,,683120.0,,,,,,,1564863.0,0.43,0.42,,,,,,,,,,,,,34631762.0,,,,,,2267648.0,,,,,,,8388596.0,,3238458.0,,,,1282888.0,,,,,,,,,,,,474019.0,,-474019.0,,,,218469.0,,,20696241.0,1250231.0,,,,4563604.0,,,,,,,,,,,,,120398131.0,265122434.0,110000000.0,,,,,,,,,,355498.0,,,,,,,5150138.0,,,7804873.0,,396859826.0,248013051.0,,,,,,,12316825.0,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,549355.0,,,,,,,,,,764575.0,3261721.0,,,114745550.0,20705421.0,,9180.0,,,,144724303.0,,,,,,,,,,,,,,,,,,12182065.0,11963596.0,
2012-12-31,2013-02-08,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,5519069.0,,,,,,,,,,,,263465083.0,1765303.0,,4666656.0,4666656.0,,,,,,,2.12,,50000000.0,12114559.0,12114559.0,,29708986.0,,3895.0,,,,,,110341867.0,,,,,,1107712.0,,,,8223132.0,,,,,,,69998.0,,,,,,645772.0,,,,,,,1752881.0,0.38,0.38,,,,,,,,,,,,,32695952.0,,,,,,2046004.0,,,,,,,7474867.0,,2878811.0,,,,1397461.0,,,,,,,,,,,,-37348.0,,37348.0,,,,211831.0,,,20594614.0,1275015.0,,,,4451546.0,,,,,,,,,,,,,139525434.0,263465083.0,130500000.0,,,,,,,,,,362159.0,,,,,,,4596056.0,,,8370168.0,,389380493.0,245333382.0,,,,,,,13129994.0,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,698396.0,,,,,,,187220.0,,,757819.0,3484811.0,,,93607729.0,20604861.0,,10247.0,,,,123939649.0,,,,,,,,,,,,,,,,,,12193458.0,11981627.0,
2013-03-31,2013-06-14,10-K,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,7405579.0,,,2111343.0,,-11482251.0,,,,,,,263835468.0,1203664.0,,2798000.0,2797716.0,-5338.0,,,,-5338.0,2.46,2.58,,50000000.0,12154069.0,12154069.0,,30031548.0,19940946.0,11624.0,,10187010.0,11848870.0,1661860.0,,,598674.0,,,696339.0,,1363630.0,97665.0,193258.0,,8426961.0,,262197.0,522573.0,7448933.0,,6500.0,284594.0,,,,,,504852.0,,-782216.0,,,,29844516.0,2096311.0,2.06,2.02,,0.3861,,181036.0,,,,,,,181036.0,,,,,,,11339.0,8158268.0,,,,,,,40319630.0,,15591388.0,,11273000.0,,102999.0,,11370154.0,,31363.0,1143692.0,793150.0,394536.0,,,,281155.0,-504852.0,,-504852.0,,394536.0,-39294.0,241242.0,,,82110446.0,6524268.0,5043000.0,,,18325945.0,1933000.0,,,,,,,,,,,,136870372.0,263835468.0,125500000.0,,,,,,,,,,1452659.0,,-15081783.0,,-10568710.0,,25645155.0,24728242.0,,,7593445.0,,4132000.0,249825801.0,,,,,,15.0,49624291.0,,,,,3099692.0,1396115.0,52922.0,184554.0,526286.0,939815.0,,,,,,,,25000.0,29844516.0,,,271003.0,,,5000000.0,,,736746.0,13500000.0,,131080264.0,13500000.0,14951.0,612465.0,893044.0,,2852924.0,741581.0,16933952.0,,,96933548.0,102482884.0,,37803.0,812004.0,,126966000.0,,,,812004.0,612465.0,,,,,,,,,,,,,,12218416.0,11977174.0,
2013-06-30,2013-08-09,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,6665061.0,,2500070.0,,,-2974446.0,,,,,,,270092426.0,1782023.0,,3658951.0,3658951.0,861235.0,,,,861235.0,,0.12,,50000000.0,12176029.0,12176029.0,,30304043.0,,2295.0,,,,,,,,,,858193.0,,1604553.0,,,,7568768.0,,,,,,,75335.0,,,,,328407.0,,,,,,,,1823520.0,0.47,0.46,,0.3848,,,,,,,,,67096.0,,,,,,,2013.0,2132543.0,,,,,,,9265473.0,,3564980.0,,,,,,,,,,-740518.0,2603069.0,,,,240923.0,-833259.0,,833259.0,,,2958.0,222480.0,,,20475735.0,1404906.0,,,,4851450.0,,,,,,,,,,,,,138614714.0,270092426.0,126021510.0,,,,,,,,,,396074.0,,-1061417.0,,-5766217.0,,7688869.0,5700493.0,,,7163565.0,,,255257992.0,,,,,,,11210262.0,,,,,,,,,,,,,,,,,,,1460372.0,,,101122.0,,,5000000.0,,,739704.0,521510.0,,34229127.0,521510.0,12800.0,83140.0,468403.0,,,756581.0,2641791.0,,,101173669.0,20475735.0,,6363.0,122259.0,,131477712.0,,,,,,,,,,,,,,,,,,,12287492.0,12065012.0,
2013-09-30,2013-11-12,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,6808894.0,,,,,,,,,,,,276601552.0,2012361.0,,4473682.0,4473682.0,,,,,,,0.12,,50000000.0,12198279.0,12198279.0,,30647744.0,,2541.0,,,,,,,,,,,,1870092.0,,,,7211508.0,,,,,,,76819.0,,,,,135245.0,56454.0,,,,,,,2118901.0,0.36,0.35,,0.4007,,,,,,,,,,,,,,,,,2255856.0,,,,,,,7203036.0,,2886484.0,,,,847167.0,,,,,,,,,,,,249616.0,,-249616.0,,,,222995.0,,,20948924.0,1442898.0,,,,4831559.0,,,,,,,,,,,,,141854341.0,276601552.0,131000000.0,,,,,,,,,,363515.0,,,,,,,4316552.0,,,8329886.0,,,260494081.0,,,,,,,13745888.0,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,678150.0,,,,,,,482983.0,,,749358.0,3973104.0,,,104099467.0,20948924.0,,5763.0,,,134747211.0,,,,,,,,,,,,,,,,,,,12315241.0,12092246.0,
2013-12-31,2014-02-10,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,6677051.0,,,,,,,,,,,,276086152.0,1758171.0,,4089466.0,4089466.0,,,,,,,,,50000000.0,12208719.0,12208719.0,,30888690.0,,2125.0,,,,,,,,,,,,2018582.0,,,,7048360.0,,,,,,,78755.0,,,,,181976.0,4839.0,,,,,,,1570755.0,0.32,0.31,,0.4254,,,,,,,,,,,,,,,,,2225656.0,,,,,,,6659787.0,,2833019.0,,,,276823.0,,,,,,,,,,,,-98346.0,,98346.0,,,,225191.0,,,20761230.0,1441175.0,,,,4859897.0,,,,,,,,,,,,,137271227.0,276086152.0,127000000.0,,,,,,,,,,350408.0,,,,,,,3826768.0,,,8477233.0,,,261254324.0,,,,,,,14101443.0,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,711834.0,,,,,,,1060863.0,,,765198.0,4183035.0,,,107926235.0,20761230.0,,5196.0,,,138814925.0,,,,,,,,,,,,,,,,,,,12334179.0,12108988.0,
2014-03-31,2014-06-16,10-K,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,8924919.0,,,2242703.0,,-13491000.0,,,,,,,283429579.0,1696330.0,1696330.0,2635000.0,,,,,,-163000.0,0.24,0.36,,50000000.0,12415785.0,7701981.0,,31151781.0,,8601.0,,8709000.0,10104000.0,1395000.0,,,1474000.0,,,1710000.0,,2328544.0,236000.0,-70283.0,,6716596.0,,236531.0,443623.0,6106725.0,,7000.0,318000.0,,,,,183603.0,,,,,,,2851000.0,2338561.0,1.8499999999999999,1.82,,0.4173,,256000.0,,,,,,,256000.0,,,,,,,64000.0,9041000.0,,,,,,,37782473.0,,15378980.0,,10800000.0,,1093682.0,,9981000.0,2100000.0,40000.0,1059000.0,1519000.0,-990683.0,,,,965000.0,688455.0,,688000.0,,,129000.0,229000.0,,,82629000.0,7082906.0,5700000.0,,,19634000.0,2000000.0,,,,,,,,,,,127900000.0,141492024.0,283429579.0,127900000.0,,,,,,,,,,1491000.0,,351000.0,,-21880000.0,,21366000.0,22403493.0,16703000.0,,7163565.0,,4390000.0,269343595.0,,,,,,15.0,54112000.0,,,,,3914602.0,1635365.0,162631.0,301327.0,591297.0,1223982.0,,,,,,,,25000.0,2851000.0,,,465000.0,,,5000000.0,0.0,,891044.0,,,135992000.0,2400000.0,83000.0,329000.0,3659000.0,,3112396.0,869693.0,17620791.0,,,110785774.0,103104678.0,,19084.0,535000.0,,141938000.0,,,,535000.0,329000.0,,,,,,4713804.0,,,,16703000.0,,,,12325000.0,12096000.0,
2014-06-30,2014-08-11,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,7581169.0,,936646.0,,,-3283641.0,,,,,,,291284569.0,,2040030.0,2290969.0,,,,,,-344067.0,,0.12,,50000000.0,12273734.0,12273734.0,,31375702.0,,,,,,,,,,,,-292460.0,,2583798.0,,,,7009056.0,,,,,,,90583.0,,,,,59998.0,88682.0,,,,,,,1623610.0,0.4,0.4,,0.2707,,,,,,,,,36182.0,,,,,,,,2376124.0,,,,,,,6731225.0,,1822037.0,,,,,,,,,,-1343750.0,2030328.0,,,,255254.0,212287.0,,-212287.0,,,-76898.0,184909.0,,,21332514.0,1448585.0,,,,5221180.0,,,,,,,,,,,,,144213905.0,291284569.0,131400000.0,,,,,,,,,,402867.0,,2892947.0,,-10239539.0,,7002525.0,4909188.0,,,8329886.0,,,278173259.0,,,,,,,14601289.0,,,,,,,,,,,,,,,,,,,,,,118001.0,,,5000000.0,,,814146.0,,,33365083.0,3500000.0,,71716.0,617848.0,,,897111.0,4231815.0,,,115694962.0,20948924.0,,,116023.0,,147070664.0,,,,,,,,,,,,,,,,,,,12363202.0,12178293.0,
2014-09-30,2014-11-10,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,7190657.0,,,,,,,,,,,,295775128.0,,2235729.0,4981883.0,,,,,,,,,,50000000.0,12286109.0,12286109.0,,31600035.0,,,,,,,,,,,,,,2715283.0,,,,6603470.0,,,,,,,93541.0,,,,,222724.0,,,,,,,,2244490.0,0.36,0.35,,0.381,,,,,,,,,,,,,,,151562.0,,2473775.0,,,,,,,6994758.0,,2665057.0,,,,920924.0,,,,,,,,,,,,-251408.0,,251408.0,,,,173903.0,,,21723072.0,1485193.0,,,,5120649.0,,,,,,,,,,,,,144150430.0,295775128.0,132000000.0,,,,,,,,,,459389.0,,,,,,,4329701.0,,,8477233.0,,,279182218.0,,,,,,,14728314.0,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,696852.0,,,,,,,192940.0,,,931328.0,5154235.0,,,120024663.0,20761230.0,,,,,151624698.0,,,,,,,,,,,,,,,,,,,12364703.0,12190800.0,
2014-12-31,2015-02-09,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,6352633.0,,,,,,,,,,,,296500204.0,,2041974.0,2635791.0,,,,,,,,,,50000000.0,12292329.0,12292329.0,,31758255.0,,,,,,,,,,,,,,2903406.0,,,,6445921.0,,,,,,,92070.0,,,,,100811.0,23086.0,,,,,,,1668605.0,0.31,0.3,,0.3859,,,,,,,,,,,,,,,-243516.0,,2422678.0,,,,,,,6138479.0,,2368923.0,,,,646342.0,,,,,,,,,,,,144999.0,,-144999.0,,,,178214.0,,,21800765.0,1457919.0,,,,5100035.0,,,,,,,,,,,,,140947730.0,296500204.0,130000000.0,,,,,,,,,,333813.0,,,,,,,3769556.0,,,9484125.0,,,282845253.0,2.0,,,,,,15662286.0,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,877764.0,,,,,,,314124.0,,,906348.0,5796648.0,,,123794219.0,20443054.0,,,,,155552474.0,,,,,,,,,,,,,,,,,,,12375339.0,12197125.0,
2015-03-31,2015-06-15,10-K,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,7841000.0,,,2236000.0,,-13852000.0,-1266000.0,,,,,,302529000.0,,1747000.0,3388000.0,,,,,,753000.0,,,0.0,50000000.0,12466000.0,7702000.0,,32655000.0,,,,7688000.0,8884000.0,1196000.0,,,308000.0,,,356000.0,,3143000.0,48000.0,69000.0,,6361000.0,,226000.0,514000.0,5552000.0,,7000.0,366000.0,,,,,,180775.0,,,,,,,2476000.0,1.7999999999999998,1.7799999999999998,,0.3541,,600000.0,,,,,,,600000.0,,,,,,,-6000.0,11226000.0,,,,,,,32827000.0,,11062000.0,,7300000.0,,113000.0,,9134000.0,2100000.0,31000.0,809000.0,-1085000.0,980698.0,,,,815000.0,-364378.0,,-364000.0,,,-66000.0,179000.0,,,86790000.0,7419000.0,6100000.0,,181000.0,20835000.0,2100000.0,,,,,,,,,,,199000000.0,212641000.0,302529000.0,199000000.0,,,,,,,,,,1562000.0,,1499000.0,,-25238000.0,,24492000.0,21765000.0,16856000.0,16856000.0,8921000.0,,,288904000.0,,,,1.0,,16.0,60694000.0,,,,,5149015.0,1936435.0,398862.0,622110.0,901413.0,1290195.0,,,,,,,70409000.0,318000.0,,,,443000.0,,0.0,5000000.0,0.0,,1144000.0,,,140018000.0,71100000.0,68000.0,389000.0,1383000.0,,3108000.0,872000.0,24603000.0,,,127642000.0,21333000.0,,,514000.0,,89888000.0,,,,514000.0,389000.0,,70409000.0,,,,4714000.0,70409000.0,,,16856000.0,,,,12192000.0,12013000.0,
2015-06-30,2015-08-10,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,8099345.0,,2337010.0,,,-3286000.0,,,,,,,312311434.0,,2112465.0,1231000.0,,,,,,-2157000.0,,,,50000000.0,12422085.0,7708281.0,,32841953.0,,,,,,,,,,,,-177000.0,,3429810.0,,,,6537547.0,,,,,,,95000.0,,,,-139000.0,,224337.0,,,,,44000.0,,1526175.0,0.48,0.47,,0.3836,,,,,,,,,3000.0,,,,,,,15000.0,2351000.0,,,,,,,5955000.0,,2285000.0,,,,,,,,,,259000.0,2449994.0,,,,287000.0,43562.0,,-43562.0,,,-176000.0,127000.0,,,22025000.0,2166000.0,,,,5585000.0,,,,,,,,,,,,,218616677.0,312311434.0,203000000.0,,,,,,,,,,392000.0,,3032000.0,,-13811000.0,,8622000.0,3670000.0,3670000.0,,8915000.0,,,300496655.0,2.0,,,,,,16070000.0,,,,,,,,,,,,,,,,,,25000.0,,,,165000.0,,,5000000.0,,,993133.0,,,35036000.0,4000000.0,16000.0,54000.0,448000.0,,,940668.0,4989000.0,,,131312127.0,21723000.0,,,130000.0,,93694757.0,,,,,,,,,,,4713804.0,70459323.0,,0.0,3670000.0,,,,7743000.0,7616000.0,
2015-09-30,2015-11-09,10-Q,"NICHOLAS FINANCIAL, INC.",NICK,CIK0001000045,USD,7432361.0,,,,,,,,,,,,321326093.0,,2309206.0,1673000.0,,,,,,,,,0.0,50000000.0,12430785.0,7716981.0,,32999984.0,,,,,,,,,,,,,,3671174.0,,,,6400490.0,,,,,,,119000.0,,,,-174000.0,,303403.0,,,,,,,1648711.0,0.43,0.42,,0.3853,,,,,,,,,,,,,,,-173591.0,,2501000.0,,,,,,,5297000.0,,2041000.0,,,,662020.0,,,,,,,,,,,,,,-79000.0,,,,130000.0,,,22687000.0,2273000.0,,,,5499000.0,,,,,,,,,,,,,224216964.0,321326093.0,211161315.0,,,,,,,,,,364000.0,,,,,,,3256000.0,3256000.0,,8940000.0,,,308109297.0,2.0,,,,,,17390000.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,5000000.0,0.0,,803871.0,,,,,,,377000.0,,,1368517.0,6177000.0,,,134568468.0,21801000.0,,,,,97109129.0,,,,,,,,,,,4713804.0,70459323.0,,,3256000.0,,,,7752000.0,7622000.0,
