end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvancesToAffiliate,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AssetImpairmentCharges,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,CostOfGoodsAndServicesSold,CostOfServices,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentPeriodicPaymentPrincipal,DeferredCostsCurrent,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesNoncurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EquityIssuancePerShareAmount,FeesAndCommissionsOther,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,InterestExpenseDebt,InterestExpenseOther,InterestIncomeRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InterestReceivable,Investments,LegalFees,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LoansPayable,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermLoansPayable,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesNoncurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAccruedLiabilities,OtherCommitment,OtherCommitmentDueInSecondYear,OtherCommitmentDueInThirdYear,OtherCommitmentsFutureMinimumPaymentsRemainderOfFiscalYear,OtherExpenses,OtherIncome,OtherLiabilities,OtherLoansPayableCurrent,OtherNoncashExpense,OtherNonoperatingIncome,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,PaymentsForRent,PaymentsForRepurchaseOfPrivatePlacement,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireNotesReceivable,PaymentsToFundLongtermLoansToRelatedParties,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromUnsecuredNotesPayable,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,ProvisionForDoubtfulAccounts,PublicUtilitiesRequestedRateIncreaseDecreaseAmendedAmount,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionRate,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfUnsecuredDebt,RestructuringCharges,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalesRevenueNet,SalesRevenueServicesNet,ServicingFees,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,SharePrice,SharesIssuedPricePerShare,ShortTermLeaseCommitmentAmount,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockholdersEquityPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesConversionOfUnits,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquitySharesSubscribedButUnissuedSubscriptionsReceivable,UnsecuredDebtCurrent,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2019-06-30,2019-08-13,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,300390.0,,,,,80000.0,,7449367.0,64290.0,,,,,2990739.0,2990702.0,,29078.0,,29078.0,,,,,,0.001,,75000000.0,23329474.0,23329474.0,23329.0,,,1157604.0,,1000325.0,,,,,,,,,,0.18,,,1292733.0,,,,,,,,,,,1317858.0,,,137434.0,,-0.02,,,,,,,,,,532811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27226.0,18699.0,,,17085.0,140194.0,,37.0,,,1750244.0,2990739.0,,609725.0,,,,,,,,-31155.0,,,,,,,-383239.0,31565.0,,-8527.0,,,,,,,,624712.0,-374712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256033.0,,,,,,,,,,,,,,70000.0,-383239.0,,,,,,,,,,,-6201046.0,250000.0,,,,,,,0.6,,,1997215.0,,0.18,,,,,3500000.0,,0.19,,,,0.16,,,,1240495.0,1240495.0,,,,,,,,,294124.0,,,,,,,,22823979.0,
2019-09-30,2019-11-12,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,331628.0,,,,110000.0,,,7432292.0,-34212.0,,,,,808080.0,808043.0,,25990.0,,25990.0,,,,,,0.001,,75000000.0,23329474.0,23329474.0,23329.0,,,,73825.0,926500.0,,,,,,,,,322817.0,0.18,,,730437.0,,,,,,,,,,,,,,288843.0,,-0.12,,,,,,,,,,550783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,34394.0,18904.0,,,63289.0,125566.0,86762.0,37.0,,,2409315.0,808080.0,,1357249.0,,,,,,,,-24918.0,,,,,,,-2830892.0,-6237.0,,-2178887.0,,320000.0,,,,,,645768.0,-645768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36616.0,,,,,,,,,,,,,,76300.0,-2824655.0,-110000.0,,,,,,,,,,-9031938.0,,,,,,,,0.6,,,2005549.0,,0.19,,,,,3500000.0,,0.19,,,,,,,,-1576317.0,-1601235.0,,,,,,,,,,,,,,,,,23329474.0,
2019-12-31,2020-03-30,10-K,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,227707.0,78408.0,,,15000.0,,,7558174.0,33618.0,,,83137.0,2783834.0,42923.0,42886.0,,1269.0,,1269.0,-896873.0,,,,,0.001,,75000000.0,23756033.0,23756033.0,23755.0,,,,898825.0,101500.0,,,,,,,,,,0.18,,,,,,1955263.0,1955263.0,1955263.0,,,,,,,,,6301.0,,-0.2,,,0.21,,,,,,,2064267.0,-4597914.0,,,941043.0,-965562.0,24519.0,,,140782.0,,-20000.0,-30666.0,-874838.0,,,,,,104913.0,,,30977.0,-8500.0,,-55598.0,,113413.0,56096.0,,,104913.0,115518.0,,37.0,,,2061711.0,42923.0,,1844693.0,,,,,,,,-289941.0,1395464.0,,,,-2292337.0,,-4597914.0,-290351.0,410.0,-2951151.0,,526340.0,,,,,75000.0,2187114.0,-1937114.0,,,,,,,,8957633.0,,,,,,,,,,8500.0,,,,,16500.0,,,,,,26617.0,,575000.0,,,294124.0,,575000.0,526340.0,,,,,,181301.0,-4888265.0,110000.0,,,,,,,,,,-9310776.0,250000.0,,,,,,33618.0,,,,2980554.0,,0.16,100000.0,0.55,0.55,,3500000.0,0.19,0.19,0.64,0.64,0.04,0.6,,,83137.0,-1728847.0,-2018788.0,,,,,,75000.0,,,,294124.0,,,,,,,23015923.0,
2020-03-31,2020-05-15,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,84184.0,,,,,,,7567282.0,1047.0,,,8061.0,,49038.0,49001.0,,9918.0,,9918.0,8649.0,,,,,0.001,,75000000.0,23756033.0,23756033.0,23755.0,,,,898825.0,101500.0,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,,,,171428.0,,,,,,,,,-143523.0,,,,,,,,,,31234.0,,,,-6686.0,,-2534.0,,37919.0,,,,207193.0,44472.0,,37.0,,,1966108.0,49038.0,,1820136.0,,,,,,,,-298033.0,10000.0,,,,-1351.0,,100702.0,-8092.0,,237081.0,,536340.0,,,,,,144471.0,-144471.0,,,,,,,,,,,,,,,,275000.0,,,,275000.0,,,16500.0,,,,,,24083.0,,,,,,,,10000.0,,,,,,,92610.0,,,,,,,,,,,-9210074.0,,,,,,,1047.0,0.6,1.1836,0.7,3080555.0,,0.17,,,,,3500000.0,,0.19,,,0.045,0.045,,,8061.0,-1619037.0,-1917070.0,,,,,,,,,,,,,,,,27256033.0,,23756033.0
2020-06-30,2020-08-14,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,108831.0,,,,,,,7840974.0,1304.0,,,,,159882.0,159845.0,,119446.0,,119446.0,,,,,,0.001,,75000000.0,34926033.0,34926033.0,34925.0,,,,898825.0,101500.0,,,,,,,,,,0.18,,,,,,,,,42182.0,132451.0,90269.0,,,,,,1.0,,-0.01,,,,,,,,,,209776.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,37907.0,16500.0,,,62466.0,220432.0,,37.0,,,1982098.0,159882.0,,1569897.0,,,,,,,,-297457.0,,,,,,,-190584.0,576.0,,20775.0,,434880.0,,,,,,210783.0,-210783.0,,,,,,,,,,,,,,,,16500.0,,,,,,,,,,,,,25399.0,,,,,,,,,,,,,,,-190008.0,,,,,,,,,,,-9400658.0,,,,,,,,0.6,,,3147223.0,,0.18,,,,,3500000.0,,0.19,,,,0.08,,,5226.0,-1524759.0,-1822216.0,,,,,,,,,278332.0,,,,,,11330000.0,,25965484.0,
2020-09-30,2020-11-13,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,92080.0,,,,,,,7843680.0,1318.0,,,,,62961.0,62924.0,,29575.0,,29575.0,,,,,,0.001,,75000000.0,34926033.0,34926033.0,34925.0,,,,898825.0,101500.0,,,,,,,,,,0.18,,,,,,,,,81190.0,134751.0,9079.0,,,,,,1.0,,0.0,,,,,,,,,,122854.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,36967.0,36967.0,16500.0,,,94043.0,220431.0,,37.0,,,1921124.0,62961.0,,1590114.0,,,,,,,,-306624.0,,,,,,,-29486.0,-9167.0,,60723.0,,434880.0,,,,,,124376.0,-99376.0,,,,,,,,,,,,,,,,16500.0,,,,,,,,,,,,,18349.0,,,,,,,,,,,,,,,-38653.0,,,,,,,,,,,-9430144.0,25000.0,,,,,,,,,,3155557.0,0.18,,,,,,3500000.0,0.19,,,,,0.08,,,1387.0,-1551539.0,-1858164.0,,,,,,,,,,,,,,,11330000.0,34926033.0,34926033.0,34926033.0
2020-12-31,2021-03-31,10-K,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,144461.0,135965.0,,,0.0,90333.0,,7895335.0,4988.0,,,15529.0,,142061.0,142024.0,,33342.0,,33342.0,32073.0,,,,0.001,0.001,,400000000.0,35426033.0,35426033.0,35425.0,,,,924825.0,101500.0,,,,5902174.0,,,,,,0.18,,,,,,1960259.0,1960259.0,1960259.0,-3615149.0,3747600.0,3747600.0,,,,,,102267.0,,-0.13,,,0.21,,,,,,,772863.0,-4012559.0,,,79156.0,-842646.0,4309.0,,,-57869.0,90333.0,,,,,3615149.0,,,,125940.0,,,57557.0,-23989.0,,-8268.0,,150992.0,314974.0,,,125940.0,220431.0,,37.0,,,5868091.0,142061.0,132451.0,1798560.0,,,,,,,,-333415.0,369928.0,,,,-337855.0,,-4012599.0,-43474.0,,-3451167.0,,434880.0,,,,,65460.0,795239.0,-604906.0,,,,,,,,12970232.0,,,,,,,,,,32489.0,,,,,,980.0,,,,,18349.0,,,,,320908.0,,26000.0,10000.0,,,,,50000.0,,-4056073.0,,,102267.0,,,36000.0,,,,,-13323375.0,190333.0,,,,,,4988.0,,,,3397228.0,0.16,,,,,,3500000.0,0.17,,,,0.43,,,,15529.0,-5392615.0,-5726030.0,,,,,500000.0,,,,278332.0,,49980.0,,,,11330000.0,,29922263.0,
2021-03-31,2021-05-17,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,290479.0,15014.0,,,,2833.0,,22942859.0,354817.0,,,785345.0,,4671084.0,4671047.0,,4322505.0,,4322505.0,4289163.0,,,,0.001,,,75000000.0,52292283.0,52292283.0,52291.0,,,,916500.0,10000.0,,,,,,,,,,0.18,,,,,,,,,34421636.0,38179236.0,38179235.0,,,,,,,-1.0,,-1.0,,,,,,,,,1548742.0,,,,,,,,,147228.0,-87500.0,,,,,43303230.0,,,,-128737.0,,,-120951.0,-24284.0,,327360.0,,45959.0,,,56773.0,267894.0,4530.0,,37.0,,,40205696.0,4671084.0,38179236.0,2011931.0,,,,,,,,-342383.0,4894825.0,,,,-605662.0,,-44864004.0,-8968.0,,-43324230.0,434880.0,,,,,,,1548742.0,-1548742.0,,,,,,,,,,,,,,,,16500.0,,,,,,,,,,,,,345709.0,,,,,4577115.0,,,,,,32500.0,,443018.0,,-44872972.0,,,,,,156598.0,,,,,-58187379.0,,,,,,,354817.0,,,,,,,,,,,,,,,,,,,,785345.0,-35192229.0,-35534610.0,,,,,,,,,2518086.0,,32500.0,,,,17488750.0,44702061.0,,44702061.0
2021-06-30,2021-08-13,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,412033.0,150656.0,,,,48060.0,,32370842.0,145736.0,,,,,3485110.0,3085073.0,,3037013.0,,3037013.0,,,0.68,,,0.001,,400000000.0,64710583.0,64710583.0,64711.0,,,,575000.0,,,,,,,,,,,,,,,,,,,,23215211.0,8323373.0,8323373.0,,,,,,,,,,,,,,,,,,3467229.0,,0.34,0.13,,,,,,,,,,,,,,,,,,,,,,,,19540.0,,,,194979.0,,,37.0,,,9710103.0,3485110.0,,1386730.0,,,,,,,,-336982.0,,,,,,,19863815.0,5401.0,,23230545.0,,,,,,400000.0,,3467229.0,-3361329.0,,,,,,,,,,,,,,,,34874.0,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,19869216.0,,,,,,,,,,,-38323564.0,105900.0,,,,,,,,,,,,,,,,,,,,,,,,,,1681231.0,-5888011.0,-6224993.0,,,,,,,,,,,,,,,23215211.0,,57823036.0,
2021-09-30,2021-11-15,10-Q,CURRENCYWORKS INC.,CWRK,CIK0001515139,USD,,1278334.0,,,,,83858.0,,38338899.0,161728.0,,,,,6483022.0,1757573.0,,1653715.0,,1653715.0,,,0.69,,,0.001,,400000000.0,71178083.0,71178083.0,71177.0,,,,,,,,,,,,,,,,,,,,,,,,5899631.0,10240541.0,882688.0,21996728.0,,,,,,,,,,,,,,,3000000.0,,1247389.0,,0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463279.0,,,2161022.0,6483022.0,,1278334.0,,,,,,,,-612719.0,,,,,,,4024166.0,-626679.0,,6056207.0,,,,,,1262170.0,,2827590.0,-2658720.0,,,,,,,,,,,,,,,,144406.0,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,3397487.0,,,,,,,,,,,-33475357.0,168870.0,,,,,,,,,,,,,,,,233250.0,,,,,,,,,,666282.0,4934719.0,4322000.0,,,,,,,,,1396514.0,,,,,,16146250.0,74392192.0,,70341588.0
