end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccretionExpense,AccretionOfDiscount,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedLiabilitiesForCommissionsExpenseAndTaxes,AdditionalPaidInCapital,AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,CapitalLeaseObligationsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CashSurrenderValueDuePolicyholdersAmount,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleDebt,ConvertibleDebtCurrent,CostOfGoodsSold,CostOfServices,CostsIncurredExplorationCosts,CumulativeEarningsDeficit,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentFeeAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DeferredCosts,DeferredCostsCurrent,DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAmortizationExpense,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,Depreciation,DueToRelatedPartiesCurrent,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,FederalIncomeTaxExpenseBenefitContinuingOperations,FeesAndCommissions,FundsHeldForClients,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInClientFundsHeld,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToContingentlyIssuableShares,IntangibleAssetsCurrent,InterestExpense,InterestExpenseRelatedParty,InterestPayableCurrent,InventoryFinishedGoods,InventoryGross,InventoryRawMaterialsAndPurchasedPartsNetOfReserves,InventoryWorkInProcess,InventoryWriteDown,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityInterestRateAtPeriodEnd,LinesOfCreditCurrent,LongTermDebt,LongTermLineOfCredit,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwardsValuationAllowance,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherCostAndExpenseOperating,OtherGeneralAndAdministrativeExpense,OtherInventoryInTransit,OtherLiabilitiesCurrent,OtherNoncashExpense,PaymentsForRent,PaymentsToAcquireMineralRights,PreferredStockNoParValue,PreferredStockSharesAuthorized,PremiumsReceivableAllowanceForDoubtfulAccountsProvisionChargedToExpense1,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProvisionForOtherLosses,RepaymentsOfBankDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalariesWagesAndOfficersCompensation,SaleLeasebackTransactionMonthlyRentalPayments,SalesReturnsAndAllowancesGoods,SalesReturnsGoods,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,SharesHeldInEmployeeStockOptionPlanAllocated,ShippingHandlingAndTransportationCosts,ShortTermBorrowings,StockholdersEquity,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockRepurchasedAndRetiredDuringPeriodShares,TravelAndEntertainmentExpense,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccountsReceivableNetCurrent,AdjustmentOfWarrantsGrantedForServices,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,EarningsPerShareBasicAndDiluted,ExtinguishmentOfDebtGainLossNetOfTax,FiniteLivedIntangibleAssetsAccumulatedAmortization,IncomeTaxesPaidNet,IncreaseDecreaseInInterestPayableNet,IntangibleAssetsGrossExcludingGoodwill,InterestPaid,NonoperatingIncomeExpense,OperatingCostsAndExpenses,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueIssuedForServices
2013-06-30,2013-10-15,10-K,iWallet Corp,IWAL,CIK0001498372,USD,,,,,,,,,105330.0,32372.0,,,,,1848.0,2089.0,,,2089.0,2089.0,,315.0,,,0.001,75000000.0,6427800.0,,6428.0,,,5178.0,,,,,-4247.0,,,,,,,,,0.05,,,,,63541.0,,186900.0,63541.0,,,,,,,,,16719.0,-509.0,,269.0,9337.0,,-2979.0,0.13,,,,,,,,,,,,,,-1269.0,,,,,,,,,150174.0,2089.0,120189.0,,,,,,,,,,,1268.0,,,12316.0,-47905.0,,,,,,,,,,,3000.0,,,,,,,9985.0,,,8276.0,,,,1387.0,-186885.0,14515.0,,,,,669.0,,,,,-148085.0,6427800.0,,,,27.0,,-16719.0,,,6437800.0,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,2013-11-19,10-Q,iWallet Corp,IWAL,CIK0001498372,USD,,,,,,,,,99195.0,32372.0,,,,,1862.0,3419.0,,,22120.0,3419.0,,1330.0,,,0.001,75000000.0,6427800.0,,6428.0,,,6307.0,,,,,,,,,,,,,,,,,,-1382.0,51588.0,,189550.0,-51588.0,,,,,,0.34,,,900.0,,,2845.0,6832.0,,-4290.0,0.0,,,,-5726.0,,,,,,,,,,-408.0,,,,,,,,,154148.0,3419.0,119948.0,,,,,,,,9700.0,,-8370.0,-4290.0,,,11122.0,,,,,,,,,,,,3000.0,,,,,,,9700.0,,,4695.0,,,,,,13139.0,,,,,86.0,,,,,-150534.0,,,,,338.0,,-900.0,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,2014-02-19,10-Q,iWallet Corp,IWAL,CIK0001498372,USD,126317.0,,4575.0,,,253.0,3062.0,200.0,96031.0,-9989.0,,,,,5288.0,496993.0,400278.0,,250718.0,15.0,237256.0,,,0.001,0.001,75000000.0,10000000.0,,10000.0,81000.0,354000.0,63585.0,,,301976.0,,4247.0,,,,,,,,,,,-100947.0,23086.0,,52758.0,,192974.0,-52758.0,56471.0,-52986.0,7955.0,,37842.0,0.0,,,,-2515.0,39705.0,9583.0,22184.0,,-230364.0,-0.02,49161.0,71244.0,3945.0,-622.0,-39705.0,-6512.0,-94201.0,-39565.0,-6620.0,,,,96715.0,-509.0,,,20361.0,20361.0,,,,,719794.0,496993.0,702254.0,23079.0,,0.045,5539.0,,17540.0,,306922.0,-36565.0,-30101.0,-299188.0,,,256288.0,,,,45031.0,,,,,105816.0,,,,0.001,10000000.0,,354000.0,,,,,-21938.0,75428.0,139213.0,-6332.0,,,-222812.0,85769.0,,,,,786.0,,,11122.0,,-222801.0,,,,,23475.0,109457.0,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,2014-05-20,10-Q,iWallet Corp,IWAL,CIK0001498372,USD,,,,,,,,,107404.0,32372.0,,,,,2888.0,,,,7500.0,,-243218.0,,,,0.001,75000000.0,6427800.0,,6428.0,,,16946.0,,,,,,,,,,,,,,,,,,,69663.0,,204892.0,69663.0,,,,,,0.0,,,,-5466.0,,11375.0,-814.0,,-212208.0,-0.02,,-13269.0,4575.0,-956.0,39705.0,-107527.0,,-12190.0,5545.0,,,,,6467.0,,,,,,,,1250.0,166092.0,,123710.0,,,,,,,,89924.0,-12190.0,-320952.0,-212208.0,,,211394.0,-11387.0,,,,,,,,,,,,,,,83000.0,,,,,-9585.0,111558.0,,-1357.0,,1142.0,,16132.0,62100.0,,,,13.0,,,,,-166092.0,,,,,15615.0,,,,10000000.0,6427800.0,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,2014-08-19,10-Q,iWallet Corp,IWAL,CIK0001498372,USD,158561.0,24000.0,6177.0,,,,41087.0,200.0,113155.0,32372.0,,,,,2887.0,380630.0,277502.0,,17168.0,,,-2089.0,250000.0,0.001,0.001,200000000.0,6427800.0,9037147.0,6428.0,81000.0,663000.0,18317.0,,,714784.0,,,,,,,0.2,,,,0.05,0.3,98967.0,116407.0,,,,-211172.0,,,,,,20421.0,,,,8257.0,-7486.0,,9049.0,3690.0,,-192185.0,-0.02,,,,,,,,,,,,,103128.0,15621.0,,,,23549.0,,,,3250.0,172372.0,380630.0,172372.0,20445.0,35000.0,0.0125,4907.0,,15538.0,,,,,-192185.0,42382.0,,195875.0,-22310.0,,,,,,,,103836.0,,,,0.001,10000000.0,,,6428.0,,12397.0,,,114441.0,,,,10391.0,-211172.0,22007.0,47000.0,,,,886.0,,,,,-177372.0,6427800.0,583110.0,,25076643.0,1371.0,,-8257.0,,10000000.0,6437800.0,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,2014-11-19,10-Q,iWallet Corp,IWAL,CIK0001498372,USD,103931.0,,52035.0,,289991.0,,113151.0,,,3128889.0,,,,,2901.0,1594178.0,1492400.0,,1021008.0,,,,250000.0,0.001,0.001,75000000.0,6427800.0,9037147.0,33919.0,81000.0,,45216.0,,,,,,,,,,,,,,,,-85490.0,184344.0,-289991.0,,,,,,,,,16475.0,,,,,-2131.0,,40373.0,19260.0,,-1285751.0,-0.05,,,,,,,,,,,,,101778.0,,,,40941.0,107219.0,66278.0,,,7500.0,343632.0,1594178.0,329008.0,19242.0,35000.0,0.0125,4618.0,,14624.0,,,,,-1285751.0,,,1305011.0,,,,,,,,,90359.0,,,,,,,,,,,,,478313.0,-48414.0,,,41506.0,-1912956.0,64476.0,77883.0,,,,,402945.0,,,,1250546.0,,,,,9882.0,,,,26310468.0,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,2015-03-31,10-K,iWallet Corp,IWAL,CIK0001498372,USD,235391.0,,8064.0,,,-1220.0,45916.0,,,3344043.0,,-217815.0,,-289991.0,11993.0,1074949.0,958613.0,,465847.0,,215129.0,,250000.0,0.001,0.001,75000000.0,33919419.0,,33919.0,81000.0,309000.0,121811.0,,,,,,3222120.0,,,289991.0,,,,,0.05,,,211534.0,-289991.0,,,,,57949.0,-857254.0,2244.0,,3030.0,0.0,0.35,0.0575,,-14917.0,20000.0,231597.0,32836.0,,-2424276.0,-0.12,182146.0,109074.0,-3489.0,42854.0,19705.0,-162284.0,-987892.0,-31614.0,-118458.0,,,,116336.0,,,,32622.0,138819.0,86606.0,19591.0,,19500.0,344075.0,1074949.0,330311.0,18111.0,35000.0,0.045,4347.0,,13764.0,,1948091.0,-31614.0,-1701348.0,-2424276.0,,,2457112.0,,,,741774.0,,,,19591.0,41153.0,,,,,,,228000.0,1780886.0,,,,-34812.0,805181.0,-25470.0,-4968.0,,151245.0,-2647088.0,154647.0,293483.0,,,,,629735.0,,22408.0,,730874.0,,,676645.0,,34940.0,915203.0,,10484065.0,20140136.0,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,2015-05-15,10-Q,iWallet Corp,IWAL,CIK0001498372,USD,207757.0,,14035.0,,,,61756.0,,,3480498.0,,,4502.0,,4275.0,670286.0,558225.0,,64720.0,,-401127.0,,250000.0,0.001,0.001,75000000.0,33919419.0,,33919.0,81000.0,,32824.0,,,,,,3222120.0,,,,0.2,,,,0.05,0.3,,183546.0,,,,,,,,,,3030.0,0.0,,,,-577.0,20000.0,93337.0,-8302.0,,-533425.0,-0.02,,-27634.0,-5971.0,15840.0,,27988.0,,,-22756.0,,,,112061.0,,,,83608.0,161575.0,77967.0,,,7500.0,331216.0,670286.0,318370.0,17046.0,35000.0,0.0125,4200.0,,12846.0,,-1065.0,,-400062.0,-1664313.0,,,546797.0,,,,,-21674.0,,,,41153.0,,,,,,,,,,,,,81991.0,-41153.0,-1065.0,,88339.0,-3180513.0,24522.0,106500.0,,,,,141621.0,,,,-544519.0,,,,,22657.0,,,,33919419.0,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,2015-08-17,10-Q,iWallet Corp,IWAL,CIK0001498372,USD,230004.0,,79292.0,,,,70316.0,,,3619913.0,,,,,4830.0,772360.0,642950.0,,121417.0,,,,250000.0,0.001,0.001,75000000.0,33919419.0,,33919.0,81000.0,,96911.0,,,,,,,,,,,,,,,,,161697.0,,,,,,,,,,3030.0,,,,,-8383.0,,74252.0,21561.0,,,-0.02,,,,,,,,,,,,,129410.0,,,,92609.0,166508.0,73899.0,,,8500.0,819930.0,772360.0,349177.0,14767.0,35000.0,0.0125,4200.0,460186.0,10567.0,,,,,,,,555589.0,,,,,5719.0,,,,41153.0,,,,,,,,,,,,,96265.0,,,,102839.0,-3708822.0,118472.0,112750.0,,,,,141669.0,,,,-47570.0,,,,,6101.0,,,,33919419.0,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,2015-11-24,10-Q,iWallet Corp,IWAL,CIK0001498372,USD,379725.0,,2740.0,,,,86601.0,,,3732963.0,,,20113.0,,4729.0,439696.0,315014.0,,,,,,250000.0,0.001,0.001,75000000.0,33919419.0,,33919.0,81000.0,,135913.0,,,,,,,,459817.0,,,492500.0,-39400.0,,,,,123020.0,,,,,,,,,,3030.0,,,,,-16027.0,,44753.0,-199081.0,,-602579.0,-0.03,,,,,,,,,,,,,124682.0,,,,24310.0,75217.0,50907.0,,,10500.0,984215.0,439696.0,541231.0,10359.0,35000.0,0.0125,7256.0,436825.0,6159.0,,,,,-602579.0,,,417486.0,,,,,13988.0,,,,41153.0,,,,,,,,,,,,,81794.0,,,,72376.0,-4311401.0,-63168.0,78559.0,,,,,105630.0,3000000.0,,22992.0,-544519.0,,,,,3118.0,,,,20140136.0,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2022-01-20,10-Q,iWallet Corp,IWAL,CIK0001498372,USD,,,,,,,,,,4252563.0,,,,,0.0,74178.0,74178.0,,,53878.0,,,,,0.001,75000000.0,,52819419.0,52819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4647.0,,,,,,,214977.0,20300.0,,,,,,,,,,,,,,,,,16073.0,,320517.0,,,,,,,829664.0,74178.0,829664.0,,,,,,,,,,,-210750.0,,,,-194677.0,,,,,,,,,,,,,,,,,,,,,,,,,,-5060868.0,20300.0,,,,,,,,,,-755486.0,,12500000.0,,,,,,,46977028.0,,20300.0,,0.0,,0.1,0.0,504500.0,0.0,,,0.0,0.0,163208.0,,,163208.0,,-16073.0,214977.0,,-755486.0,212500.0
