end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ContractWithCustomerLiabilityNoncurrent,ConversionOfStockAmountIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsSold,CostOfRevenue,CumulativeTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,CurrentForeignTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeNoncurrent,DeferredIncomeTaxExpenseBenefit,DeferredRevenueCurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesNoncurrent,Dividends,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsDividends,EffectiveIncomeTaxRateReconciliationDeductionsExtraterritorialIncomeExclusion,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentAggregateCost,EscrowDeposit,ExcessStockSharesIssued,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPurchases,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeTaxExaminationPenaltiesAndInterestAccrued,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInReceivables,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfReportableSegments,NumberOfReportableSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesNoncurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTax,OtherLiabilitiesCurrent,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherNonrecurringIncomeExpense,OtherReceivablesNetCurrent,OtherTaxExpenseBenefit,PaymentsForRent,PaymentsForRepurchaseOfWarrants,PaymentsOfStockIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsAndOtherAdjustments,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonLimitedPartnersUnits,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPreferredStockPreferenceStockAndWarrants,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProFormaWeightedAverageSharesOutstandingDiluted,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfUnsecuredDebt,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RoyaltyIncomeNonoperating,RoyaltyRevenue,SellingAndMarketingExpense,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2017-06-30,2017-08-14,10-Q,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,,223000.0,531000.0,3000.0,,,,,,22087000.0,,,,,,,,,,757000.0,347000.0,410000.0,,215000.0,,,,,5.9,,140000.0,,,0.001,24000000.0,2632710.0,2632710.0,2000.0,-849000.0,,,,,,,713000.0,,,,18000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424000.0,34000.0,,-838000.0,,,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,82000.0,,,,,,,,,,,,757000.0,754000.0,3054000.0,,,,,,,,-849000.0,,,,,,,694000.0,-660000.0,,,,,,2000.0,2000.0,,,,7000.0,,,,,393000.0,,,,,,,178000.0,,,,,,,,,,47000.0,,110000.0,,,,,,,,,,,,,,8000.0,,,,,,164000.0,,,,-25142000.0,,,52000.0,,,106000.0,,536000.0,,,,,,,,,,,,,,,,,,,,-3051000.0,-3051000.0,,,,,,,,,,,,,,,,,,1948000.0,4594165.0
2017-09-30,2017-11-14,10-Q,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,,357000.0,576000.0,29000.0,,,,,,22448000.0,,,,,,,,,,809000.0,282000.0,527000.0,,82000.0,,,,,,,,,,0.001,24000000.0,2632710.0,2632710.0,2000.0,-1599000.0,,,,,,,1394000.0,,,,22000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387000.0,43000.0,,-1588000.0,,,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,91000.0,,,,,,,,,,,,809000.0,933000.0,4165000.0,,,,,,,,-1599000.0,,,,,,,656000.0,-613000.0,,,,,,,,,,,7000.0,,,,,399000.0,,,,,,,975000.0,,,,,,,,,,80000.0,,222000.0,,,,,,,,,,,,,,7000.0,,,,,,160000.0,,,,-26741000.0,,,65000.0,,,109000.0,,147000.0,,,,,,,,,,,,,,,,,,,,-4289000.0,-4289000.0,,,,,,,,,,,,,,,,,,2372000.0,4583971.0
2017-12-31,2018-03-29,10-K,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,11000.0,168000.0,629000.0,24000.0,260000.0,150000.0,-45000.0,0.0,,32010000.0,,,,,800000.0,852000.0,800000.0,,1629115.0,4865000.0,4521000.0,344000.0,,4360000.0,4254000.0,4360000.0,4360000.0,,,,,2735247.0,,0.001,20000000.0,3935865.0,3935865.0,4000.0,-5806000.0,-4965000.0,,,,,,,,,,88000.0,,,,,,1197000.0,,,,,,,,,,,,,,2757000.0,0.0,2722000.0,35000.0,,2757000.0,5000.0,,,,,0.0,,-1.17,,0.21,,,,,,,,,,,219000.0,,,,,,549000.0,0.0,,,,,,,,,,2084000.0,151000.0,4930000.0,-4927000.0,-3000.0,15000.0,38000.0,86000.0,86000.0,18000.0,,,,,,4000.0,,9000.0,183000.0,,,,,,14000.0,,,18000.0,,,37000.0,,,8000.0,76000.0,68000.0,,,,,,,,,,,4865000.0,797000.0,1231000.0,,6436000.0,,,,-2182000.0,,-4965000.0,-5806000.0,,,,,,3242000.0,-3091000.0,,,,,,,,,,,27000.0,,12841000.0,629000.0,,434000.0,,,,,,,1836000.0,,-53000.0,11000.0,,,,,,841000.0,61000.0,45000.0,5000.0,,,,,5056000.0,,1380000.0,,,,,,50000.0,5000.0,,,,,,693000.0,,,,-28382000.0,,239000.0,239000.0,,437000.0,465000.0,85000.0,800000.0,,,,,,,,,0.0,,275038.0,,,,,,,,,3634000.0,3634000.0,,,,,1762000.0,0.0,,,,,,168000.0,,,17000.0,19000.0,-1171000.0,,4964077.0
2018-03-31,2018-05-15,10-Q,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,,40000.0,543000.0,23000.0,,,,,,32119000.0,,,,,109000.0,,109000.0,,1077895.0,3975000.0,3621000.0,354000.0,,3491000.0,-869000.0,3491000.0,,-869000.0,,,,,,0.001,24000000.0,3935865.0,3935865.0,4000.0,-789000.0,-789000.0,,,,,,,,,,22000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,,,,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480000.0,55000.0,,-777000.0,,,12000.0,,,,,,,,,,,,,,,,,,,,,189000.0,,,,,,,78000.0,,,,,,,,,,,,3975000.0,583000.0,438000.0,,,,-2000.0,,-867000.0,,-789000.0,,,,,,,845000.0,-790000.0,,,,,,,,,,,7000.0,,,,,438000.0,,,,,,,-13000.0,,,,,,,,2000.0,,29000.0,,5000.0,,,,,,,,,,,,,,6000.0,,,,,,136000.0,,,,-29171000.0,,77000.0,77000.0,,,229000.0,,109000.0,,,,,,,,,,,,,,,,,,,,2954000.0,2954000.0,,,,,,,,,,,,,,,,,,,6419007.0
2018-06-30,2018-08-14,10-Q,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,,76000.0,435000.0,70000.0,,,,,,32209000.0,,,,,59000.0,,60000.0,,,3173000.0,2822000.0,351000.0,,2515000.0,,2515000.0,,,,,,,,0.001,20000000.0,3957953.0,3957953.0,4000.0,-824000.0,,,,,,,,,,,55000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454000.0,77000.0,,-814000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,78000.0,,,,,,,,,,,,3173000.0,511000.0,442000.0,,,,,,,,-824000.0,,,,,,,902000.0,-825000.0,,,,,,14000.0,14000.0,,,,3000.0,,,,,442000.0,,,,,,,-11000.0,,,,,,,,,,159000.0,,4000.0,,,,,,,,,,,,,,8000.0,,,,,,151000.0,,,,-29995000.0,,132000.0,132000.0,,,297000.0,,168000.0,,,,,,,,,,,,,,,22088.0,,,,,2220000.0,2220000.0,,,,,,,,,,,,,,,,,,,6429201.0
2018-09-30,2018-11-14,10-Q,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,,143000.0,439000.0,70000.0,,,,,,32719000.0,,,,,498000.0,,498000.0,,,2425000.0,2061000.0,364000.0,,1727000.0,,1727000.0,,,,,,,,0.001,20000000.0,3967060.0,3967060.0,4000.0,-1344000.0,,,,,,,,,,,46000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868000.0,8000.0,,-1333000.0,,,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,134000.0,,,,,,,,,,,,2425000.0,582000.0,1039000.0,,,,,,,,-1344000.0,,,,,,,1334000.0,-1326000.0,,,,,,14000.0,14000.0,,,,12000.0,,,,,457000.0,,,,,,,7000.0,,,,,,,,,,130000.0,,4000.0,,,,,,,,,,,,,,10000.0,,,,,,121000.0,,,,-31339000.0,,54000.0,54000.0,,,345000.0,,498000.0,,,,,,,,,,,,,,,,,,,,1386000.0,1386000.0,,,,,,,,,,,,,,,,,,,6438308.0
2018-12-31,2019-04-15,10-K,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,,193000.0,447000.0,95000.0,120000.0,123000.0,50000.0,,,32993000.0,,,,,889000.0,91000.0,889000.0,,1305205.0,1580000.0,1230000.0,350000.0,,896000.0,-3466000.0,896000.0,896000.0,-3464000.0,,,918366.0,2535272.0,,0.001,24000000.0,3801522.0,3801522.0,4000.0,,,,,,475000.0,,,,,,158000.0,19000.0,-127000.0,-127000.0,,,,,,,,225000.0,,,-1024000.0,,,-1024000.0,,,3781000.0,,3746000.0,35000.0,35000.0,3781000.0,6000.0,6000.0,,,,,,-0.64,0.0297,0.21,-0.2391,,,,0.02,0.0,,0.0,,,204000.0,,,,,,,,,,,,,,,,,2637000.0,160000.0,3503000.0,-4281000.0,779000.0,0.0,-127000.0,,25000.0,71000.0,,,,,,,,68000.0,-182000.0,-182000.0,,,,4000.0,34000.0,,,71000.0,,,,,,21000.0,144000.0,110000.0,13000.0,,,,,,,,,1117000.0,1580000.0,640000.0,477000.0,,94000.0,,-8000.0,,-3550000.0,,-4154000.0,-4154000.0,,,,,,4463000.0,-4303000.0,,,,,,40000.0,,29000.0,11000.0,,31000.0,,17838000.0,447000.0,,477000.0,49000.0,,,,,,22000.0,,22000.0,49000.0,,31000.0,,,8000.0,,95000.0,46000.0,,3000.0,,,,,,,,,3000.0,91000.0,,58000.0,8000.0,,,,,,614000.0,,,,-32536000.0,318000.0,318000.0,318000.0,437000.0,,1212000.0,46000.0,889000.0,,,,,,,,,,,275038.0,338750.0,,,,,228.0,,,463000.0,463000.0,,,,0.0,,,,,,3000.0,,,,,,168000.0,1024000.0,,6448343.0
2019-03-31,2019-05-20,10-Q,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,,230000.0,321000.0,70000.0,,,,,,34740000.0,,,412000.0,,293000.0,412000.0,1335000.0,,1305205.0,817000.0,452000.0,365000.0,,184000.0,,184000.0,184000.0,-712000.0,3.0,,,,,0.001,20000000.0,4076522.0,4076522.0,4000.0,,,,,,,,86000.0,,,,26000.0,,,,,,,,,,,225000.0,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,488000.0,,,,,,,,,,,,,-5000.0,,1803000.0,53000.0,,-2667000.0,,,12000.0,,37000.0,-27000.0,,,,,,,,46000.0,-126000.0,-126000.0,,,,,-87000.0,,,-27000.0,,7000.0,,,,,141000.0,,,,,,,,,,,1286000.0,817000.0,702000.0,584000.0,,225000.0,,,,-937000.0,,-2679000.0,,,,,,,2276000.0,-2223000.0,,,,,,,,,,,12000.0,,,,,498000.0,,,,16000.0,,,,-412000.0,,,,12000.0,,,,412000.0,57000.0,,,,,,,,,225000.0,,,,,,,6000.0,,,,,,152000.0,,,,-35215000.0,79000.0,79000.0,79000.0,,,321000.0,,1335000.0,3.4,,0.48,,,0.0279,,,,,,120000.0,,120000.0,,,,3.4,,-469000.0,-469000.0,,275000.0,,,,1042000.0,,,,,,,,,,,,,6652110.0
2019-06-30,2019-08-14,10-Q,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,,343000.0,522000.0,239000.0,,,,,,38249000.0,,,,,111000.0,,111000.0,,,3107000.0,2889000.0,218000.0,,2371000.0,,2371000.0,2371000.0,,,,190000.0,,,0.001,20000000.0,4139964.0,4139964.0,4000.0,,,,,,,,,,,,56000.0,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,107000.0,270000.0,,,,-0.16,,,,,,,,,,,,,,,379000.0,,,,,,,,,,,,,,-288000.0,682000.0,207000.0,,-1101000.0,,,6000.0,,,,,,-107000.0,,,,,,,,,,,,,,,,,,,,,,102000.0,,,,,,,,,,,1172000.0,3107000.0,865000.0,307000.0,,,,,,,,-1107000.0,,,,,,,1103000.0,-896000.0,,,,,,,,,,,15000.0,,,,,307000.0,,,,,,,,,,,,15000.0,,,,,177000.0,,5000.0,,,,,,,,,,,,,,6000.0,,,,,,150000.0,,,,-36322000.0,263000.0,263000.0,263000.0,,,271000.0,,111000.0,,,,,,,,,,,,,,,,,,,,1935000.0,1935000.0,,,,,,,3200000.0,,,4000.0,,,,,,,,,6788716.0
2019-09-30,2019-11-19,10-Q,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,,186000.0,286000.0,175000.0,,,,,,39358000.0,,,,,110000.0,,110000.0,,,3070000.0,2847000.0,223000.0,,2258000.0,,2258000.0,2258000.0,,,,190000.0,,,0.001,20000000.0,4429964.0,4429964.0,5000.0,,,,,,,,,,,,54000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196000.0,,,50000.0,-0.12,,,,,,,,,,,,,,,269013000.0,,,,,,,,,,,,,,,533000.0,47000.0,,-813000.0,,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000.0,,,,,,,,,,,840000.0,3070000.0,522000.0,318000.0,,,,,,,,-815000.0,,,,,,,840000.0,-793000.0,,,,,,,,,,,13000.0,,,,,318000.0,,,,,,,,,,,,13000.0,,,,,310000.0,,,,,,,,,,,,,,,,5000.0,,,,,,79000.0,,,,-37137000.0,101000.0,101000.0,101000.0,,,228000.0,,,,,,,,,,,,,,,,,,,,,,2230000.0,2230000.0,,,,,,,420000.0,,,,,,,,,,,,7054845.0
2019-12-31,2020-05-20,10-K,"NanoVibronix, Inc",NAOV,CIK0001326706,USD,,129000.0,,111000.0,,,54000.0,,,39669000.0,,,,,713000.0,412000.0,713000.0,,3951781.0,2036000.0,1838000.0,198000.0,1338000000.0,1338000.0,,,1338000.0,442000.0,,,,,,0.001,20000000.0,4203764.0,4203764.0,5000.0,,,,,,,,,,,,249000.0,24000.0,-17072.0,-17072.0,,,,,,,123000.0,,,,-1151693.0,,,-1510521.0,,-358828.0,5291.0,,4807.0,,484.0,5291.0,4000.0,4000.0,102000.0,0.0,,,,-0.83,0.0029,0.21,-0.2599,,,,-0.0003,0.0092,0.0,0.0617,,,,,185000.0,,,,412000.0,,,,,-102.0,,420.0,,102000.0,-288000.0,3822000.0,281000.0,5853000.0,-5811000.0,-42000.0,0.0,-17000.0,,-64000.0,16000.0,,,,,,,,-23000.0,,-167000.0,,,,,173000.0,,,,,15000.0,,,5000.0,33000.0,121000.0,88000.0,,,,,,,,,,688000.0,2036000.0,409000.0,,,4316000.0,,,,-3874000.0,,-5794000.0,-5794000.0,,,,1.0,,5432000.0,-5151000.0,11000.0,,,,,,,,,,,,21199000.0,280000.0,,279000.0,19000.0,,,,,,,,,,-17000.0,44000.0,,,,,268000.0,249000.0,,,,630000.0,3620000.0,,,,475000.0,,66000.0,,,58000.0,4000.0,,475000.0,,,,514000.0,,,,-38330000.0,530000.0,,,,,1096000.0,279000.0,1755000.0,,,,0.586,0.48,,0.0279,0.0177,,,,200000.0,,,,299000.0,,,,1348000.0,,,,87212.0,,,1042000.0,3620000.0,,,,,,,,,,1510.0,,6939358.0
