end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,BenefitsLossesAndExpenses,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesCurrent,CustomerDepositsCurrent,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DepositAssets,Depreciation,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DueFromBanks,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationTaxHolidays,EffectOfExchangeRateOnCashAndCashEquivalents,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeposits,IncreaseDecreaseInFuelInventories,IncreaseDecreaseInPayablesToCustomers,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPropertyAndCasualtyInsuranceLiabilities,IncreaseDecreaseInRestrictedCashForOperatingActivities,InterestIncomeExpenseNet,InterestPaid,InventoryGross,InventoryNet,InventoryRawMaterialsAndSupplies,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansAndLeasesReceivableGrossCarryingAmount,LoansPayableCurrent,LossContingencyLossInPeriod,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAllocatedToLimitedPartners,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsNoncurrent,OtherBorrowings,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherCostOfServices,OtherFiniteLivedIntangibleAssetsGross,OtherGeneralAndAdministrativeExpense,OtherIntangibleAssetsNet,OtherPrepaidExpenseCurrent,PaymentsForProceedsFromProductiveAssets,PaymentsForRepurchaseOfEquity,PaymentsToAcquireFederalHomeLoanBankStock,PaymentsToAcquireLoansReceivable,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireOtherPropertyPlantAndEquipment,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidInterest,ProceedsFromRelatedPartyDebt,ProceedsFromStockPlans,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PublicUtilitiesInventory,PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,ReceivableWithImputedInterestNetAmount,RentalIncomeNonoperating,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,RevenuesNetOfInterestExpense,SaleOfStockPricePerShare,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueNewIssues,TaxAdjustmentsSettlementsAndUnusualProvisions,TaxesOther,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,WeightedAverageNumberOfDilutedSharesOutstanding,EarningsPerShareBasic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,RevenueFromContractWithCustomerIncludingAssessedTax,WeightedAverageNumberOfSharesOutstandingBasic
2019-10-31,2019-12-13,10-Q,CLANCY CORP.,CCYC,CIK0001681769,USD,,,,,,63251.0,16570.0,,,16570.0,,,,,,,,,,,,,,0.001,75000000.0,3105250.0,3105250.0,,3105.0,,,,,,,,,,,,,,,,,,,0.0,,13889.0,,,,,,,,,,1381.0,,,12737.0,,,,0.0,,,,,,,,,,,,,,,,,,31840.0,16570.0,19409.0,,,,,,12737.0,12737.0,,-12737.0,-12737.0,-14118.0,,,14118.0,-14118.0,1381.0,,17951.0,5520.0,12431.0,16570.0,21060.0,2160.0,5940.0,6480.0,6480.0,,,,,,,,,,,,,,,,,,,,,,12737.0,,,-14118.0,,,,,3109.0,,,,-81626.0,,,,,,,,-15270.0,,,,,,,,,3105250.0,,,,
2020-01-31,2020-03-11,10-Q,CLANCY CORP.,CCYC,CIK0001681769,USD,,,,,,-26802.0,27567.0,12378.0,,15189.0,,,,12378.0,,,,,,,,,,0.001,,93157500.0,93157500.0,,93158.0,,-15723.0,,,,,,,,,,,,,,,,,,,40609.0,-0.01,,,,,,,,,1381.0,,,15723.0,,,-15723.0,,,,,,,,,,,,,,,,,,,58560.0,27567.0,48889.0,,,,,,,,,,,-15723.0,,,15723.0,-15723.0,1381.0,,17951.0,8280.0,9671.0,15189.0,21060.0,8680.0,,5940.0,6480.0,,,,,,,,,,,,,,,,,,,,,,,,,-15723.0,,,,,3109.0,,,,-97349.0,,,,,,,,-30993.0,,,,,,,,,3105250.0,,,,
2020-04-30,2020-06-11,10-Q,CLANCY CORP.,CCYC,CIK0001681769,USD,,,,,,-26802.0,16176.0,2441.0,,,,,,2441.0,,,,,,,,,,0.001,345000000.0,93157500.0,93157500.0,,93158.0,,-26977.0,,,,,,,,,,,,,,,,,,,55609.0,-0.01,,,,,,,,,1454.0,,,26977.0,,,-26977.0,,,,,,,,,,,,,,,,,,,74147.0,16176.0,66096.0,,,,,,,,,,,-26977.0,,,26977.0,-26977.0,1620.0,,17951.0,9900.0,8051.0,13735.0,21060.0,8680.0,,5940.0,6480.0,,,,,,,,,,,,,,,,,,,,,,,,,-26977.0,,,,,3109.0,,,,-124327.0,,,,,,,,-57970.0,,,,,,,,,3105250.0,,,,
2020-07-31,2020-11-12,10-K,CLANCY CORP.,CCYC,CIK0001681769,USD,587.0,,,,,63251.0,318709.0,110822.0,,207887.0,,,,21821.0,,21821.0,,,,,,,,0.001,345000000.0,3105250.0,3105250.0,,3105.0,,-79517.0,14143.0,,,,7714.0,,-13460.0,13701.0,,,13701.0,,13701.0,13714.0,,,,,263037.0,,0.0,0.21,0.184,-0.006,0.032,,,,5670.0,,,79517.0,,,-79517.0,-0.03,,,587.0,,,14143.0,-13714.0,,,-85909.0,,,,,,,,399378.0,318709.0,288811.0,,,,,,180561.0,180561.0,,-158740.0,-158740.0,-79517.0,,,79517.0,-79517.0,,5670.0,121611.0,11044.0,110567.0,155602.0,143076.0,34404.0,,47335.0,61337.0,,,,,,,,12803.0,,,,,,,,,,7677.0,,38571.0,6249.0,261885.0,,61044.0,-79517.0,,,,,15216.0,,,,-147025.0,,,,,,,,-80669.0,,,,13460.0,,,,,3105250.0,,,,
2020-10-31,2020-12-18,10-Q,CLANCY CORP.,CCYC,CIK0001681769,USD,776.0,,,,-1824.0,63251.0,203326.0,35764.0,,,,,,34473.0,,12652.0,,,,,,,,0.001,345000000.0,3105250.0,3105250.0,,3105.0,,-71348.0,8072.0,19255.0,,,,,,,,,,,,14350.0,,,,,213355.0,-0.02,,,,,,740.0,,,,,,25254.0,-4739.0,,-69524.0,-0.02,,,189.0,,,,,,,137.0,,,,,,,,355343.0,203326.0,241353.0,,,,,,26142.0,,,-14230.0,,-68517.0,,,64785.0,-69524.0,15437.0,15437.0,126414.0,12424.0,113990.0,153212.0,135858.0,38496.0,,33483.0,63879.0,,,,,1824.0,,,,,,,,,,,,,1291.0,,,,-57206.0,,,,,,,,9444.0,,39531.0,39531.0,-216549.0,6589.0,7927.0,,,,,,-151010.0,,,,,,,,,3105250.0,,,,
2021-01-31,2021-05-13,10-Q,CLANCY CORP.,CCYC,CIK0001681769,USD,5636.0,15299.0,,,-1915.0,213251.0,435869.0,282788.0,,153081.0,,,,266495.0,,,,,,,,,,0.001,345000000.0,153105464.0,153105464.0,,153105.0,,-79989.0,,55606.0,,,8345.0,,,,,,,,,14836.0,,,,,217748.0,-0.01,,,,,,,,,,,,39449.0,-40484.0,,-79898.0,,,,,,,,,,,,,,35.0,,,,,366867.0,435869.0,317687.0,,,,,,,,,,,-79898.0,,35.0,39449.0,-79933.0,15968.0,15968.0,128184.0,79004.0,49180.0,138245.0,139746.0,,,64203.0,75543.0,,,,,91.0,,,,,,,,,,,,,994.0,,,,,,,,,,,,11561.0,,0.0,,-295439.0,6883.0,15122.0,,,,,,69001.0,,,,,,,,,68322855.0,0.0,35.0,8239.0,68322855.0
2021-04-30,2021-06-14,10-Q,CLANCY CORP.,CCYC,CIK0001681769,USD,1436.0,,,,-3059.0,213251.0,342151.0,205214.0,,136937.0,,,,204517.0,,,,,,,,,,0.001,345000000.0,153105464.0,153105464.0,,153105.0,,-76205.0,,67687.0,,,,,,,,,,,,14844.0,,,,,219432.0,0.0,,,,,,,,,,,,21525.0,-52638.0,,-75061.0,,,,,,,,,,,,,,196.0,,,,,349353.0,342151.0,288665.0,,,,,,,,,,,-75061.0,,196.0,22618.0,-75257.0,16481.0,,128485.0,67797.0,60688.0,122093.0,139814.0,,,64237.0,75577.0,,,,,1144.0,,,,,,,,,,,,,697.0,,,,,,,,,,,,11329.0,,1093.0,,-370499.0,6840.0,8210.0,,,,,,-7202.0,,,,,,,,,153105464.0,,,,
2021-07-31,2021-11-12,10-K,CLANCY CORP.,CCYC,CIK0001681769,USD,30385.0,,,,-2489.0,213251.0,197010.0,69635.0,,127375.0,,,,54375.0,,32554.0,,,,,,,,0.001,345000000.0,153105464.0,153105464.0,,153105.0,,-351384.0,,17368.0,,,,,-24567.0,38268.0,,,38268.0,,38268.0,14860.0,,,,51486.0,222738.0,,0.0,0.21,0.184,-0.006,0.032,914.0,,,10581.0,,,163608.0,27880.0,,-348895.0,0.0,,,29312.0,,,-15083.0,,,,24454.0,,,368.0,,,,,329063.0,197010.0,325771.0,,,,,,331270.0,,,-299631.0,,-348895.0,,,377143.0,-349263.0,,65921.0,75940.0,72648.0,3292.0,112515.0,80501.0,78881.0,,,1620.0,,,,,-2489.0,,,10551.0,,,,,,,,,,15260.0,,,,-55458.0,,32859.0,,,,,,4560.0,,213535.0,41135.0,-495920.0,20567.0,24681.0,,,,,,-132053.0,,,300000.0,24567.0,54278.0,,,,93516423.0,,,,
2021-10-31,2021-12-15,10-Q,CLANCY CORP.,CCYC,CIK0001681769,USD,33343.0,,,,-3684.0,213251.0,136218.0,23936.0,,,,,,8812.0,,-45564.0,,,,,,,,0.001,345000000.0,153105464.0,153105464.0,,153105.0,,-107390.0,,,,,,,,,,,,,,15022.0,,,,23693.0,265529.0,,,,,,,130.0,,,,,,35719.0,,,-106195.0,0.0,,,2680.0,,,,,,,297.0,,,5.0,,,,,375661.0,136218.0,373750.0,,,,,,41017.0,,,-86710.0,,-106195.0,,,106200.0,,,16508.0,76789.0,74878.0,1911.0,97260.0,81147.0,81147.0,,,,,,,,1195.0,,,,,,,,,,,,,15124.0,,,,41017.0,,,,,,,,4358.0,,70481.0,,-602115.0,,,,,,,,-239443.0,,,,,,,,,153105464.0,,,,
2022-01-31,2022-03-15,10-Q,CLANCY CORP.,CCYC,CIK0001681769,USD,26920.0,,,,-4225.0,213251.0,140818.0,44707.0,,96111.0,,,,29647.0,,,,,,,,,,0.001,345000000.0,153105464.0,153105464.0,,153105.0,,-103912.0,,,,,,,,,,,,,,15060.0,,,,,380083.0,,,,,,,,,,,,,33393.0,,,-103371.0,,,,,,,,,,,,,,42.0,,,,,484173.0,140818.0,484173.0,,,,,,,,,,,-103371.0,,,103413.0,-103413.0,,16718.0,77171.0,77171.0,,81051.0,81299.0,81299.0,,,,,,,,541.0,,,,,,,,,,,,,15060.0,,,,,,,,,,,,4128.0,,70020.0,,-705486.0,,,,,,,,-343355.0,,,,,,,,,,0.0,42.0,,153105464.0
