end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedExchangeFeeRebateCurrent,AccruedSalariesCurrent,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,Cash,CashAcquiredFromAcquisition,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostsAndExpenses,DebtConversionOriginalDebtAmount1,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNoncurrentNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,DepositsAssetsNoncurrent,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DirectOperatingCosts,DividendsPayableCurrent,DueFromRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,FloorBrokerageExchangeAndClearanceFees,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillImpairmentLoss,GrantsReceivable,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LicenseCosts,LicensesRevenue,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermNotesPayable,LossContingencySettlementAgreementConsideration1,ManagementFeeExpense,ManagementFeePayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasePayments,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherIntangibleAssetsNet,OtherLiabilities,OtherLongTermDebtNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncome,PaidInKindInterest,PaymentForManagementFee,PaymentsForBrokerageFees,PaymentsForRepurchaseOfPrivatePlacement,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireLifeInsurancePolicies,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfShortTermDebt,ResearchAndDevelopmentArrangementContractToPerformForOthersCostsIncurredGross,ResearchAndDevelopmentExpense,RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromGrants,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,ShareBasedGoodsAndNonemployeeServicesTransactionQuantityOfSecuritiesIssued,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TechnologyServicesRevenue,TemporaryEquityCarryingAmount,TemporaryEquityCarryingAmountAttributableToParent,TemporaryEquitySharesOutstanding,UnrecognizedTaxBenefits,WarrantsAndRightsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AllocatedShareBasedCompensationExpense
2012-12-31,2013-03-28,10-K,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,324473.0,,,,78428.0,,10958.0,,17044786.0,,,354040.0,,78833.0,,,0.0,98983.0,92388.0,,,,,,,,,,,,1350.0,,,,-16316.0,,,,,0.0002,1500000000.0,45934839.0,45934839.0,9187.0,,,,734505.0,660840.0,73665.0,,39779.0,,,0.0,,5700000.0,0.0,5700000.0,2315.0,5529.0,18522822.0,13071.0,,,-0.053,0.38,,,,,,,,,,,,,,,,1482638.0,,,,,29929.0,-3972.0,,,-22825.0,,163297.0,,1969.0,,12246.0,246100.0,,,1082183.0,98983.0,,1008518.0,,0.0,,,73665.0,,95125.0,,,1342111.0,,0.0,,-1358427.0,,-2101702.0,29007.0,,,,,,,,,,,,,,15000000.0,0.0,,,,-2047.0,,,,,,,,,0.0,0.0002,500000.0,0.0,0.0,0.0,12610.0,,553000.0,,789111.0,,,0.0,,,4280.0,,,,,,,519435.0,,,,63668.0,63668.0,0.21,0.0,,0.5,,,,,,,,,,,,-1468849.0,,366364.0,,,,,,,,,,,,354040.0,,,485649.0,1685714.0,,1.0,3288156.0,39957067.0,
2013-03-31,2013-05-15,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,417228.0,,,,0.0,,12883.0,,17266491.0,,,,,16260.0,,,0.0,60105.0,55051.0,,,,,,,,,,,,47885.0,,,,46535.0,,,,,0.0002,1500000000.0,53744679.0,53744679.0,10749.0,,,,721448.0,649333.0,72115.0,440833.0,54317.0,,,,,,,,2315.0,1541.0,18909165.0,0.0,,,-0.007,,,,,,,,,,,,,,,,,320880.0,,,,,96255.0,-13028.0,,,-5444.0,,33116.0,,2432.0,,13821.0,0.0,,,1206381.0,60105.0,,1134266.0,,0.0,,,72115.0,,,,,300350.0,,0.0,,-253815.0,,-440833.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,0.0,,,,,,7166.0,,90400.0,,209950.0,,,0.0,,,2739.0,8203.0,,,,,,86837.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,-1631925.0,,0.0,,,,,,,,,,,,0.0,,,485649.0,1685714.0,,41001.0,,65014503.0,
2013-06-30,2013-08-14,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,503457.0,,,,0.0,,19652.0,,17780948.0,,,,,,,,,129511.0,125998.0,,,,,,,,,,,,119445.0,,,,,,,,,0.0002,1500000000.0,76597574.0,76597574.0,15320.0,,,,611680.0,540855.0,70825.0,,,,,,,,,,2315.0,,19349999.0,,,,-0.007,,,,,,,,,,,,,,,,,320880.0,,,,,,,,,,,33116.0,,,,15953.0,,,,1197593.0,129511.0,,1126768.0,,0.0,,,70825.0,,,,,,,,,,,-440833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6553.0,,,,,,,,,,1198.0,,,,,,,86837.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,-1553731.0,,,,,,,,,,,,,,,,,485649.0,1685714.0,,46851.0,,65014503.0,
2013-09-30,2013-11-12,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,178248.0,,,,0.0,,8240.0,,18242707.0,,,,,,,,,54097.0,44282.0,,,,,,,,,,,,18360.0,,,,,,300000.0,,,0.0002,1500000000.0,141128835.0,141128835.0,28226.0,,,,587205.0,516980.0,70225.0,323385.0,,,,7500.0,,,,,2315.0,,19673704.0,,,,-0.003,,,,,,,,,,,,,,,,,227111.0,,,,,,,,,,,6239.0,,,,16075.0,,,,971219.0,54097.0,,900994.0,,0.0,,,70225.0,,,,,,,,,,,-323385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25922.0,,,,,,,,,,0.0,,,,,,,90035.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,-1402771.0,,,,,,,,,,,,,,,,,485649.0,1685714.0,,181451.0,,103714220.0,
2013-12-31,2014-03-31,10-K,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,140410.0,,,,0.0,,1713.0,,18618714.0,,,,30000.0,61434.0,,,0.0,112458.0,84688.0,,,,,,,,,,,,70769.0,,,,69419.0,,,,,0.0002,1500000000.0,248191444.0,248191444.0,49638.0,,,,612744.0,612744.0,612744.0,1530445.0,568828.0,,,25455.0,,,,,2315.0,4280.0,20004871.0,0.0,,,-0.014,,,,,,,,,,,,,,,,,1077106.0,,,13029.0,,46327.0,-13028.0,,,1309.0,,80355.0,,21145.0,,22751.0,295350.0,,,963289.0,112458.0,,963289.0,,0.0,,,0.0,,,,,1132358.0,,0.0,,-1062939.0,,-1482049.0,197631.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,0.0002,500000.0,195000.0,195000.0,39.0,13919.0,,283068.0,,969810.0,,,-120520.0,,,0.0,,,,,,,372984.0,,,,43896.0,48396.0,,4500.0,,0.5,,,,,,,,,,,,-1336480.0,,31500.0,,,,,,,,,268000.0,,,0.0,,,485649.0,1685714.0,,185671.0,33321337.0,105435660.0,
2014-03-31,2014-05-15,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,221019.0,,,,,,38959.0,,18992740.0,,,,0.0,33588.0,,,0.0,47404.0,32362.0,,,,,,,,,,,,9446.0,,,,-61323.0,,,,,0.0002,1500000000.0,330519206.0,330519206.0,66104.0,,,,497224.0,497224.0,0.0,461252.0,45700.0,,,12727.0,,,,,2315.0,0.0,20427375.0,,,,-0.001,,,,,,,,,,,,,,,,,378109.0,,,,,134405.0,0.0,,,8997.0,,22807.0,,397.0,,24301.0,45000.0,,,930209.0,47404.0,,930209.0,,0.0,,,,,,,,157185.0,,0.0,,-218508.0,,-422504.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,0.0002,500000.0,385000.0,385000.0,77.0,22916.0,,25000.0,,247865.0,,,-115680.0,,,,,,,,,,60336.0,,,,28748.0,38748.0,,10000.0,,,,,,,,,,,,,,-1368454.0,,15000.0,,,,,,,,,,,,0.0,,,485649.0,1685714.0,,148706.0,,286990688.0,
2014-06-30,2014-08-14,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,289987.0,,,,,,83228.0,,19249218.0,,,,,,,,,29263.0,26948.0,,,,,,,,,,,,10357.0,,,,,,,,,0.0002,1500000000.0,372214006.0,372214006.0,74443.0,,,,474293.0,474293.0,0.0,291986.0,,,,0.0,,,,,2315.0,,20701360.0,,,,-0.001,,,,,,,,,,,,,,,,,238409.0,,,46748.0,,,,,,,,20382.0,,,,25847.0,,,,921236.0,29263.0,,921236.0,,0.0,,,,,,,,,,,,,,-273986.0,,,,,,,,,,24000.0,11000.0,,,13000.0,,,,,,,,,,,,,,,,0.0002,500000.0,385000.0,385000.0,77.0,16591.0,,,,,,,,,,,,,,,,,33195.0,,,,18000.0,18000.0,,0.0,,,,,,,,,,,,,,-1377622.0,,,,,,,,,,,,,,,,,485649.0,1685714.0,,47881.0,,356716660.0,
2014-09-30,2014-11-14,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,273099.0,,,,,,121998.0,,19582254.0,,,,,,,,,100713.0,94023.0,,,,,,,,,,,,65849.0,,,,,,,,,0.0002,1500000000.0,459344419.0,459344419.0,91869.0,,,,507070.0,507070.0,0.0,292757.0,,,,4375.0,,,,,2315.0,,20989538.0,,,,-0.001,,,,,,,,,,,,,,,,,233841.0,,,0.0,,,,,,,,10488.0,,,,28235.0,,,,930402.0,100713.0,,930402.0,,0.0,,,,,,,,,,,,,,-287757.0,,,,,,,,,,21000.0,8000.0,,,13000.0,,,,,,,,,,,,,,,,0.0002,500000.0,385000.0,385000.0,77.0,28174.0,,,,,,,,,,,,,,,,,48428.0,,,,0.0,5000.0,,5000.0,,,,,,,,,,,,,,-1315338.0,,,,,,,,,,,,,,,,,485649.0,1685714.0,,0.0,,413267018.0,
2014-12-31,2015-03-31,10-K,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,384639.0,,,0.0,,,158102.0,,20200743.0,,,,,77109.0,,,,57074.0,51634.0,,,,,,,,,,,,34485.0,,,,-36284.0,,,,,0.0002,1500000000.0,539674567.0,539674567.0,107935.0,,0.0,,,405791.0,405791.0,1339452.0,336552.0,,,3125.0,3125.0,,,,2315.0,0.0,21258575.0,,,,-0.003,,,,,,,,,,,,,,,,,1065167.0,,,,,420911.0,0.0,,,3230.0,,75735.0,,11928.0,,36777.0,108500.0,,,1006900.0,57074.0,,1006900.0,,,,,,,,,,614130.0,,,,-650414.0,,-1253704.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,500000.0,355000.0,355000.0,71.0,17149.0,,215500.0,195000.0,539310.0,,,-140680.0,,,,,,,,140680.0,,198550.0,,-21258575.0,,70748.0,85748.0,,15000.0,,,,,,,,,,,,,,-949826.0,,6267.0,,,,,,,336552.0,,,,,,,,0.0,1685714.0,,21591.0,42819790.0,394420243.0,
2015-03-31,2015-05-15,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,417390.0,,,5122.0,,,194840.0,,20385298.0,,,,,-1499.0,,,,32350.0,17744.0,,,,,,,,,,,,2747.0,,,,-31738.0,,,,,0.0002,1500000000.0,683131276.0,683131276.0,136626.0,,,,,402757.0,402757.0,310379.0,109701.0,,,12291.0,,,,,2315.0,,21563832.0,,,,-0.0005,,,,,,,,,,,,,,,,,258846.0,,,,,118666.0,5122.0,,,-7274.0,,8624.0,,283.0,,48454.0,22500.0,,,1074187.0,32350.0,,1074187.0,,,,,,,,,,131700.0,,,,-163438.0,,-305257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,500000.0,355000.0,355000.0,71.0,9875.0,,99000.0,,32700.0,,,0.0,,,,,,,,,,42909.0,,,,5122.0,5122.0,,0.0,,,,,,,,,,,,,,-1041837.0,,37500.0,,,,,,,,,,,,,,,,,,10746.0,,577648385.0,
2015-06-30,2015-08-14,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,490303.0,,,,,,244214.0,,20535844.0,,,,,,,,,17115.0,8384.0,,,,,,,,,,,,503.0,,,,,,,,,0.0002,1500000000.0,850998706.0,850998706.0,170200.0,,,,,319426.0,319426.0,233090.0,,0.0475,,6416.0,,,,,2315.0,,,,,,0.0,,,,,,,,,,,,,,,,,213636.0,,,,,,,,,,,17125.0,,,,43234.0,,,,1107922.0,17115.0,,1107922.0,,0.0,,,,,,,,,,,,,,-233090.0,,,,,,,,,,70000.0,10000.0,14000.0,23000.0,23000.0,,,,,,,,,,,,,,,,0.0002,500000.0,355000.0,355000.0,71.0,7881.0,,,,,,,,,,,,,,,,,2329.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,-1090807.0,,,,,,,,,,,,,,,,,,,,10745.0,,796607687.0,
2015-09-30,2015-11-16,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,628087.0,,,,,,273865.0,,20573346.0,,,,,,0.0,,,39939.0,33957.0,-277003.0,0.0,,,,,,,,,,66845.0,0.0,,,66845.0,,,,,0.0002,1500000000.0,1042491151.0,1042491151.0,208498.0,,,,,299349.0,299349.0,61584.0,,0.0475,,,3667.0,,,,2315.0,319.0,,,,,0.0,,,,,,,,,,,,,,,,,56332.0,,,,,27027.0,,,,,0.0,5252.0,,,,48952.0,,,,1250309.0,39939.0,,1250309.0,,,,,,,,,,150000.0,,-17805.0,,-65350.0,,-61584.0,,,,,,,,,,67000.0,6000.0,14000.0,24000.0,23000.0,,,,,,,,,,,,,0.0,,7805.0,0.0002,500000.0,355000.0,355000.0,71.0,30136.0,,,,,,150000.0,,,,,,,,,,,0.0,,-21992285.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,-1210370.0,,,,,,,,,,,,,,,,,,,,56.0,,908180141.0,
2015-12-31,2016-03-30,10-K,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,24516.0,24516.0,,3048.0,,,,0.0,,-952.0,,,,,16523.0,,,,22883.0,15636.0,,,,,,,,,,,,8811.0,,,,-23364.0,,,,,0.0002,1500000000.0,0.0,0.0,0.0,,0.0,,,0.0,,905537.0,300204.0,0.0475,,,0.0,,,,0.0,,,,,5000.0,-0.001,,,,,,,,,,,,0.0,,,,,800012.0,0.0,,,,685572.0,,,,4172.0,,57787.0,,28462.0,,0.0,60001.0,,,158136.0,22883.0,,27564.0,,,183402.0,-183402.0,0.0,,,,,119127.0,,,,-142491.0,,-900415.0,,,,,130572.0,,,,,60000.0,23000.0,,14000.0,23000.0,,,0.0,,,,,,,,,,,,,0.0002,500000.0,345000.0,345000.0,69.0,1825.0,,121764.0,,54710.0,,,,,54710.0,7247.0,,,,,57347.0,,47738.0,,-135253.0,,5122.0,5122.0,,0.0,,,,,,,,,,,,,,-135253.0,,75000.0,,,,,,,300204.0,,,,,,,,,,,55.0,42819790.0,885586389.0,
2016-03-31,2016-05-16,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,311457.0,,,,,,64153.0,,21665334.0,,,,,0.0,0.0,9112309008.0,,16257.0,13942.0,-291682.0,0.0,,,,,,,,,,636.0,,,,-8175.0,,,,,0.0002,1500000000.0,1384399201.0,1384399201.0,276880.0,,,,,64395.0,,222700.0,119007.0,0.0475,,,,,,,2315.0,279.0,,,48000.0,,-0.0002,,,,,,,,,,,,,,,,,31716.0,,,,,38756.0,0.0,,,-8814.0,-1825.0,4571.0,,0.0,,15285.0,0.0,5500.0,,455345.0,16257.0,,455345.0,,,,,,,,,,0.0,,,,-8175.0,,-49035.0,,,,,,44464.0,-44464.0,,,55000.0,17000.0,,14000.0,24000.0,,,,,,,,,,,,,,0.0,,,,,,,12507.0,,0.0,,0.0,,0.0,,,,,,,,,,,12748.0,,-22381690.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,-439088.0,,1003396.0,,,,,,,119007.0,,,,,,,,,,,55.0,,1379418506.0,
2016-06-30,2016-08-15,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,368936.0,,,,,,89299.0,,21694060.0,,,,,,,,,24245.0,21930.0,-559476.0,0.0,,,,,,,,,,500.0,,,,,,,,,0.0002,1500000000.0,1481754533.0,1481754533.0,296351.0,,,,,89466.0,,108852.0,,0.0475,,,,,,,2315.0,,,,60000.0,,0.0,,,,,,,,,,,,,,,,,32665.0,,,,,,,,,,,6736.0,,,,16058.0,,,,638759.0,24245.0,,563759.0,,,139125.0,-64125.0,75000.0,,,,,,,,,,,-108852.0,,,,,,,,,,49000.0,11000.0,,14000.0,24000.0,,,,,,,,,,,,,,,,,,,,,7847.0,,,,,,,,,,,,,,,,,69451.0,,-22605316.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,-614514.0,,,,,,,,,,,,,,,,,,,,0.0,,1385469040.0,
2016-09-30,2017-03-27,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,,378614.0,,36226.0,,,25000.0,10819.0,,586336.0,,,,,,,,,1731803.0,140967.0,-404014.0,0.0,1576534.0,75687.0,46513.0,52019.0,364508.0,1400000.0,858466.0,718068.0,884068.0,76745.0,,,,,,,,18245467.0,0.0002,1500000000.0,1481754533.0,1481754533.0,296351.0,,,,,89465.0,,191539.0,,0.0475,,,,,,,2315.0,,,,60000.0,0.0,,,,,,,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,1400000.0,,,,,109530.0,166000.0,,,,,,,,,,12341.0,,,,16836.0,,5700.0,,1332414.0,1731803.0,,531960.0,,,,,,,,,,,,,,,,-191539.0,,,,,800454.0,,,,,,11500.0,,13000.0,44000.0,,,16111.0,,,,,,17500.0,,,,,,,,,,,,64222.0,,,,,,,,,,6410.0,,,,,,,69668.0,,-484679.0,,,,,0.0,,,,,,,,,,,,,,399389.0,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,2017-04-14,10-K,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,351143.0,,,71309.0,,,,,,881698.0,,,,,27279.0,27279.0,68815513.0,,1612615.0,58226.0,-1464491.0,0.0,1576534.0,75687.0,46513.0,52019.0,364508.0,1400000.0,858466.0,718068.0,884068.0,594.0,75687.0,,,-8217.0,108.0,,65228.0,18245467.0,0.0002,1500000000.0,4943187.0,4943187.0,989.0,,,,,114259.0,,744851.0,,0.0475,,,,,,,2315.0,1116.0,,,66000.0,0.0,-0.6,,,,,,80000.0,,,,,,1379943.0,,,,,383784.0,166000.0,0.0,,,140172.0,,,,,-3484.0,60082.0,,290.0,290.0,17615.0,,28000.0,,1608651.0,1612615.0,,554326.0,,,,,,,,40000.0,7000.0,503896.0,,60687.0,,-572800.0,,-744851.0,,,0.0,1054325.0,1054325.0,,,,,,44000.0,,,13000.0,,,12778.0,,,,,,,75000.0,,,20000.0,15364.0,0.0,,,,,,44854.0,,,,,,519260.0,,,,6131.0,,5000.0,,,,,300985.0,,-880104.0,,,,,0.0,,,,,,,,,,22973131.0,22973131.0,,,3964.0,,884068.0,,,,,884068.0,,,,,,,,,,,,,,,1241543.0,
2017-03-31,2017-05-15,10-Q,CORETEC GROUP INC.,CRTG,CIK0001375195,USD,435986.0,,,112017.0,,,,,,836336.0,250000.0,,,,357.0,23391.0,75228654.0,,1684921.0,150868.0,,,,,,,,,,,,111974.0,,,,111380.0,,,,,0.0002,1500000000.0,1481754533.0,1481754533.0,296351.0,,,,,102013.0,,428867.0,,,,,,,,,2315.0,279.0,,,,,-0.087,,,,,,,,,,,,1359886.0,,,,,281331.0,166000.0,,,,126312.0,,,,,-15404.0,42166.0,,340.0,340.0,18376.0,,11685.0,,1859824.0,1684921.0,,668392.0,,,,,,,,,,374504.0,,,,-263124.0,,-428867.0,,,,,1191432.0,386701.0,-386701.0,,,,,,,,,,9444.0,,,,,,,,,,,12246.0,,,,,,,29450.0,,,,,,386750.0,,,,5852.0,,,,,,,105370.0,,-1308971.0,,,,,0.0,,,,,,,,,,,,,,-174903.0,,,,,,,,,,,,,,,,,,,,,,4939182.0,
