end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableTradeCurrent,AccountsPayableTradeCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AllocatedShareBasedCompensationExpense,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligation,Assets,AssetsCurrent,AssetsHeldInTrust,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankOverdrafts,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CapitalizedCostsOilAndGasProducingActivitiesNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClosedBlockOperationsIncomeLossFromDiscontinuedOperationsNetOfTax,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ContributionOfProperty,CostsIncurredAcquisitionOfOilAndGasProperties,CostsIncurredDevelopmentCosts,CurrentFederalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DeconsolidationGainOrLossAmount,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsValuationAllowance,DepositAssets,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherAssets,DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,DisposalGroupIncludingDiscontinuedOperationOtherExpense,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DisposalGroupIncludingDiscontinuedOperationOtherLiabilities,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EquityIssuancePerShareAmount,FederalIncomeTaxExpenseBenefitContinuingOperations,ForeignCurrencyExchangeRateTranslation1,GainLossOnDispositionOfRealEstateDiscontinuedOperations,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitExtraordinaryItems,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaid,InterestPaidNet,InterestPayableCurrent,LandSubjectToGroundLeases,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilityForUncertainTaxPositionsCurrent,LoansAndLeasesReceivableRelatedParties,LoansAssumed1,MaintenanceCosts,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,NonoperatingIncomeExpense,OilAndGasPropertyFullCostMethodNet,OilAndGasRevenue,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherExpenses,OtherIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherReceivablesNetCurrent,OtherShortTermBorrowings,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfInvestmentProjects,ProceedsFromSaleOfOtherInvestments,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedDuringPeriodValue,TangibleAssetImpairmentCharges,ValueAddedTaxReceivableCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,IncreaseDecreaseInPrepaidExpensesOther,OtherNoncashExpense
2015-04-30,2015-06-19,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,14162.0,,,,,,,,,,,500451.0,,,,,,35414.0,35414.0,,,,,61299.0,,305.0,,,,,,,,,0.0001,,100000000.0,53469477.0,53469477.0,185000.0,5347.0,,-284402.0,,,,,,,,,,,248408.0,,,,,404.0,,,,,,,,,10806.0,,,,,,,,,,,,,,,61067.0,,-0.02,,,,,,,,,,,,,,,-270930.0,,,,-118099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,35414.0,75229.0,,,,,,,,,,,,,-270930.0,,,,0.0,,270930.0,-270930.0,,,,,,,,730613.0,248408.0,,-13472.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,9837.0,,,,,,-730613.0,,,,,,,,,,-39815.0,,,,,,,,,,,,,184242.0,,14908438.0,,,
2015-07-31,2015-11-13,10-K,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,47773.0,,,271.0,,,1387.0,1867.0,-81.0,-17112.0,,269246.0,,,625000.0,,,78231.0,78231.0,,78231.0,,,,53472.0,0.0,-74637.0,,,,,,,,0.0001,,100000000.0,14908438.0,14908438.0,,1491.0,,,,,,,,,,,,,165913.0,1272471.0,474037.0,165913.0,181040.0,,,-928917.0,,-0.04,315832.0,47773.0,,53472.0,42469.0,,928917.0,,,7282.0,,,,,12670.0,,4807.0,,0.0,22114.0,0.0,0.05,,0.34,,,,,1.1,,,,224723.0,18039.0,61299.0,,-90429.0,,90429.0,-0.01,,-928917.0,,346578.0,,,-346578.0,,30746.0,,2305.0,,,14992.0,,120000.0,,,,,1387.0,,,46115.0,,,298643.0,78231.0,298643.0,298643.0,,-164730.0,,,,,377126.0,,-226029.0,,-225734.0,-1019346.0,,,,,,90429.0,-90429.0,,,,,,,,1453292.0,,7282.0,,-1019346.0,,,,,,0.0,,164730.0,,61299.0,,0.0001,20000000.0,0.0,0.0,,,,460000.0,77570.0,,,,,,42390.0,,6593.0,4807.0,160444.0,,-474037.0,,,,,625000.0,,,,228756.0,-220412.0,,,,,,,,460000.0,,,625000.0,,,7282.0,21724061.0,,,
2015-10-31,2015-12-21,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,26526.0,,,8330.0,,,15606.0,2079.0,,-32835.0,,732478.0,,,,,,126787.0,112715.0,,,,,,,54223.0,54223.0,,,-1064.0,-10882.0,-108919.0,-151285.0,,0.0001,,100000000.0,27434740.0,27434740.0,,2743.0,,-261334.0,,,27848.0,,,,,,,,,,,,,664.0,,,,,,,,,,1218.0,,-164375.0,,,,,,,,,,13090.0,,143831.0,,-0.01,,,-1736.0,,,,,,,,,,,-108257.0,-108257.0,,,,,-151285.0,,,,,,,,,-33541.0,,,,,,1218.0,7250.0,,,1218.0,,,2590.0,,10592.0,233318.0,126787.0,,,,,101095.0,,67798.0,,320522.0,,-10882.0,,-143698.0,-259542.0,,164730.0,,,13090.0,108257.0,-108257.0,,,,,,,,,,14532.0,-1792.0,,,,,,,,10982.0,,,,10882.0,0.0001,20000000.0,0.0,0.0,,,,300000.0,38333.0,,,,,10983.0,51591.0,-108257.0,16151.0,14072.0,17811.0,12047.0,-808917.0,,,,,,,,,62961.0,-106531.0,,,,281064.0,,,,300000.0,,,,,,14532.0,27216778.0,,,
2016-01-31,2016-03-21,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,67588.0,,,42094.0,,1083.0,21651.0,3241.0,,-18846.0,,712632.0,,,,,,69594.0,56413.0,,,,,,,14722.0,,,,,,,-144061.0,,0.0001,,100000000.0,27616096.0,27616096.0,,2762.0,,-256524.0,,,71083.0,,,,,,,,,,,,,664.0,,,,,,,,,,,,,,,,,,,,,,,,23107.0,,-0.01,,,,,,,,,,,,,,-126452.0,-126452.0,,,,,-144061.0,,,,,,,,,,,,,,,,,,,1296.0,,,3843.0,,,339360.0,69594.0,,,,,,,,,,,,,,-270513.0,,,-9476.0,,,126452.0,-126452.0,,,,,,,,,,10570.0,13989.0,,,,,,-8180.0,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,74285.0,,16422.0,13181.0,,,-966314.0,,,,,,,,,118258.0,-269766.0,,,,,,,,,,,,,,10570.0,27536815.0,,,
2016-04-30,2016-06-20,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,83770.0,,,66972.0,,2345.0,10360.0,4279.0,,-28269.0,,747617.0,,,,,,48452.0,35374.0,,,,,,,46.0,,,,,,,-76692.0,,0.0001,,100000000.0,27767269.0,27767269.0,,2777.0,,-134075.0,,,45739.0,,,,,,,,,,,,,833.0,,,,,,,,,,,,,,,,,,,,,,,16022.0,208498.0,,-0.18,,,,,,,,,,,,,,-47960.0,-47960.0,,,,,-76692.0,,,,,,,,,,,,,,,,,,,2317.0,,,6438.0,,,417293.0,48452.0,,,,,,,,,,,,,,-124652.0,,,-659.0,,,47960.0,-47960.0,,,,,,,,,,8561.0,-9423.0,,,,,1658.0,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,38475.0,,17357.0,13078.0,,,-1090966.0,,,,,,,,,125025.0,-368841.0,,,,,,,,,,,,,,8561.0,692599.0,,,
2016-07-31,2017-01-13,10-K,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,21590.0,74040.0,118640.0,7193.0,74040.0,,5864.0,4207.0,-227.0,-23087.0,,753575.0,,,,0.0,,31609.0,31609.0,,31609.0,,,,339.0,0.0,0.0,,,154799.0,-10151.0,-350017.0,,,0.0001,,100000000.0,694182.0,694182.0,,69.0,,-689476.0,3250.0,,,,,,,,,0.0,836323.0,1593047.0,841962.0,836323.0,,2340.0,,,367925.0,-0.55,,21590.0,21590.0,339.0,199932.0,7077.0,145002.0,-367925.0,,13698.0,21822.0,5908.0,92379.0,,4808.0,,12764.0,0.0,,131824.0,131824.0,,,,-3096.0,,,,1.12,,0.0,,0.0,124514.0,,-315576.0,-315576.0,-683501.0,,-0.47,-367925.0,-367925.0,0.0,,0.0,,236070.0,,-236070.0,,49036.0,,60000.0,,,,,,16310.0,,8533.0,0.0,,8533.0,,,,31609.0,458590.0,252726.0,,,101095.0,,,553494.0,398695.0,-10151.0,0.0,-540247.0,-190230.0,-683501.0,40867.0,16310.0,,,,315576.0,-315576.0,,,,,,,,1593047.0,,,-5975.0,,,,,,,9884.0,,,,,,0.0001,20000000.0,0.0,0.0,0.0,,,440579.0,16822.0,-789.0,,,0.0,,191062.0,-683501.0,16744.0,12764.0,57917.0,,-1157538.0,0.0,,,,,,,,138757.0,-426981.0,,12245238.0,,,3250.0,,,440579.0,,,,,,3814.0,672156.0,,,
2016-10-31,2017-01-27,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,,,,,,,,,,,989252.0,,,,0.0,,1500.0,1500.0,,,,,,1500.0,1500.0,1500.0,,,,,-498.0,-498.0,,0.0001,,100000000.0,30320460.0,30320460.0,,3032.0,,157531.0,,,,,120000.0,2553191.0,0.047,,,,,,,,,,,200528.0,,0.28,,,,,498.0,,,200030.0,,,,,,,,,,,,11824.0,,0.01,,,498.0,,,,,,200528.0,,,510.0,,-45100.0,-45100.0,,,-0.06,200030.0,-498.0,0.0,,,0.0,,,,,-74040.0,,,,,,,,0.0,,,,0.0,,,,,1500.0,11824.0,,,,,,,118640.0,118640.0,2000.0,2000.0,-119638.0,-119140.0,154930.0,,,,,,45100.0,-45100.0,,,,,,,,,,,2601.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,118640.0,,,2000.0,2000.0,,44590.0,-45100.0,,,,,-1002608.0,0.0,,,,,,,,,-10324.0,120000.0,,,,,,,,,,,,,,718465.0,,,
2017-01-31,2017-03-21,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,5500.0,,,,,,,,,,1084963.0,,,,,,19321.0,19321.0,,,,,,19321.0,19321.0,,,,,,,,,0.0001,,100000000.0,49853280.0,49853280.0,,4985.0,,-57783.0,,,,,,,0.047,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,11824.0,,0.0,,,,,,,,,0.0,,,138.0,,-57783.0,-57783.0,,,-0.07,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,19321.0,17324.0,,,,,,,,,,,,,-57783.0,,,,,,57783.0,-57783.0,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,57645.0,,,,,,-1060391.0,0.0,,,0.005,,,,,,1997.0,,,,,,,,,,,,,,,880098.0,,,
2017-04-30,2017-06-19,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,5000.0,,,,,,,,,,1095213.0,,,,,,17659.0,17659.0,,,,,,17659.0,17659.0,,,,,,,,,,,100000000.0,1746357.0,1746357.0,,175.0,,-13676.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,11824.0,,-0.03,,,,,,,,,0.0,,,45.0,,-34162.0,-34162.0,,,-0.03,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,17659.0,16824.0,,,,,,,,,,,,,-34162.0,,,,,,34162.0,-34162.0,,,,,,,,,,,20486.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,,,,,,,,,,,34117.0,,,,,,-1094553.0,0.0,,,,,,,,,835.0,,,,,,,,,,,,,,,1302537.0,,,
2017-07-31,2017-10-17,10-K,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,11498.0,,,,,,,,0.0,,1110016.0,,130464.0,,0.0,,2360.0,2360.0,,0.0,,,,,2360.0,2360.0,,,0.0,0.0,0.0,,0.0,0.0001,,100000000.0,5054985.0,5054985.0,,505.0,,40480.0,0.0,,,,,,,20486.0,0.0,0.0,688138.0,,0.0,688138.0,,,,,200030.0,0.15,,0.0,,0.0,498.0,0.0,0.0,200030.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,,0.0,,,,1.1,,200528.0,,,708.0,,-162151.0,-162151.0,-431386.0,,-0.13,200030.0,-498.0,0.0,,0.0,,146502.0,0.0,-146502.0,,-62542.0,,0.0,,,,,,0.0,,,0.0,,,,,,2360.0,11498.0,0.0,0.0,,0.0,,,225053.0,225053.0,2000.0,2000.0,-224693.0,-224693.0,37879.0,0.0,0.0,,,,162151.0,-162151.0,,,,,,,,2023935.0,,,2601.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,0.0,0.0,106413.0,118640.0,0.0,,,2000.0,,161443.0,-431386.0,,,,,-1119659.0,0.0,,,,,,,,,-9138.0,,,,,,,,103104.0,120000.0,,,,,,1296679.0,,,
2017-10-31,2017-12-13,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,130.0,,,,,,,,,,1127046.0,17030.0,,,0.0,,40400.0,40400.0,,,,,,,22900.0,20540.0,,,,,0.0,,,0.0001,,100000000.0,5054985.0,5054985.0,,505.0,,-24320.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,56698.0,,0.0,,,0.0,,,,,,0.0,,,3440.0,,-24320.0,-24320.0,,,0.0,0.0,0.0,0.0,,,0.0,,,,-11368.0,-11368.0,,,,,,,,17500.0,,,,0.0,,,,,40400.0,56828.0,,0.0,,,,,73728.0,,0.0,,-53188.0,-53188.0,-24320.0,,,,,,24320.0,-24320.0,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,17500.0,,,73728.0,,,,0.0,,20880.0,,,,,,-1143979.0,0.0,,,,,,,,,-16428.0,,,,,,,,,,,,,,,5054985.0,,,
2018-01-31,2018-03-15,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,8139.0,,,,,,,,,,1127046.0,,,,,,11900.0,11900.0,,,,,,,6900.0,,,,,,,,,0.0001,,100000000.0,5054985.0,5054985.0,,505.0,,-36509.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,56698.0,,-0.01,,,,,,,,,0.0,,,2500.0,,-36509.0,-36509.0,,,-0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,11900.0,64837.0,,0.0,,,,,,,,,,,-36509.0,,,,,,36509.0,-36509.0,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,5000.0,,,,,,,,,34009.0,,,,,,-1180488.0,0.0,,,,,,,,,-52937.0,,,,,,,,,,,,,,,5054985.0,,,
2018-04-30,2018-06-04,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,4139.0,,,,,,,,,,1127046.0,,,,,,20500.0,20500.0,,,,,,,14000.0,,,,,,,,,0.0001,,100000000.0,5054985.0,5054985.0,,505.0,,-21400.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,90698.0,,0.0,,,,,,,,,0.0,,,2500.0,,-21400.0,-21400.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,20500.0,94837.0,,0.0,,,,,,,,,,,-21400.0,,,,,,21400.0,-21400.0,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,6500.0,,,,,,,,,18900.0,,,,,,-1201888.0,0.0,,,,,,,,,-74337.0,,,,,,,,,,,,,,,5054985.0,,,
2018-07-31,2018-10-02,10-K,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,2657.0,,,,,,,,,,1127046.0,,17030.0,,0.0,,6000.0,6000.0,,,,,,2000.0,2000.0,-360.0,-360.0,,,,,,0.0,0.0001,,100000000.0,5054985.0,5054985.0,,505.0,,-96747.0,,,,,,,,,0.0,0.0,708455.0,,,445343.0,,,,,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,,,0.0,,92198.0,,-0.02,0.21,,0.0,,,,,,0.0,,,10940.0,,-96747.0,-96747.0,,,-0.02,0.0,0.0,0.0,,0.0,,20317.0,-263112.0,-20317.0,-8841.0,-8841.0,,,,,,,,4000.0,,,0.0,,,,,94855.0,6000.0,94855.0,,0.0,,,,,109228.0,,0.0,,-109588.0,,-96747.0,,,,,,96747.0,-96747.0,,,,,,,,2120682.0,,,0.0,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,,4000.0,0.0,109228.0,,,,0.0,,85807.0,-96747.0,,,,,-1216406.0,0.0,,,,,,,,,-88855.0,,,,,,,,,,,,,,,5054985.0,,,
2018-10-31,2018-12-12,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,9600.0,,,,,,,,,,1127046.0,,,,0.0,,7343.0,7343.0,,,,,,,3968.0,1968.0,,,,,,,,0.0001,,100000000.0,5054985.0,5054985.0,,505.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109414.0,,0.0,,,0.0,,,,,,,,,73.0,,,-22816.0,,,,,,0.0,,0.0,0.0,,,,6943.0,,,,,,,,,-625.0,,,0.0,0.0,,,,119014.0,7343.0,119014.0,,0.0,,,,,17216.0,,,,-15248.0,,-22816.0,,,,,,22816.0,-22816.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,,3375.0,,17216.0,,,,,,22743.0,,,,,,-1239222.0,0.0,,,,,,,,,-111671.0,,,,,,,,,,,,,,,5054985.0,,,
2019-01-31,2019-03-11,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,627.0,,,,,,,,,,1127046.0,,,,,,6218.0,6218.0,,,,,,,3968.0,,,,,,,,,0.0001,,100000000.0,5054985.0,5054985.0,,505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154537.0,,-0.01,,,,,,,,,,,,123.0,,,-37275.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,155164.0,6218.0,155164.0,,,,,,,,,,,,,-37275.0,,,,,,37275.0,-37275.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,,2250.0,,,,,,,,37152.0,,,,,,-1276497.0,0.0,,,,,,,,,-148946.0,,,,,,,,,,,,,,,5054985.0,,,
2019-04-30,2019-06-06,10-Q,"TIANCI INTERNATIONAL, INC.",CIIT,CIK0001557798,USD,,627.0,,,,,,,,,,1127046.0,,,,,,5142.0,5142.0,,,,,,,3968.0,,,,,,,,,0.0001,,100000000.0,5054985.0,5054985.0,,505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172123.0,,0.0,,,,,,,,,,,,123.0,,,-18662.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,172750.0,5142.0,172750.0,,,,,,,,,,,,,-18662.0,,,,,,18662.0,-18662.0,,,,,,,,,,,,,,,,,,,,,,,,0.0001,20000000.0,0.0,0.0,0.0,,1174.0,,,,,,,,18539.0,,,,,,-1295159.0,0.0,,,,,,,,,-167608.0,,,,,,,,,,,,,,,5054985.0,,,
