end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AociTaxAttributableToParent,AssetManagementFees,Assets,AssetsCurrent,AssetsNoncurrent,AssetsUnderManagementCarryingAmount,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleEquitySecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesEquitySecurities,AvailableForSaleSecuritiesFairValueDisclosure,AvailableForSaleSecuritiesGrossRealizedGains,AvailableForSaleSecuritiesGrossRealizedLosses,AvailableForSaleSecuritiesGrossUnrealizedGains,AvailableForSaleSecuritiesGrossUnrealizedLoss,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,AvailableforsaleSecuritiesGrossUnrealizedGain,BuildingsAndImprovementsGross,CapitalizedComputerSoftwareAdditions,CapitalizedComputerSoftwareAmortization,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareImpairments,CapitalizedComputerSoftwareNet,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashUninsuredAmount,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeconsolidationGainOrLossAmount,DeferredCompensationArrangementWithIndividualContributionsByEmployer,DeferredCompensationArrangementWithIndividualEmployerContribution,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsNetCurrent,DeferredTaxLiabilitiesInvestments,DeferredTaxLiabilitiesNoncurrent,DepreciationDepletionAndAmortization,DividendsCommonStock,DividendsPayableCurrent,DueFromAffiliateCurrent,DueFromRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsDividends,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,EffectiveIncomeTaxRateReconciliationTaxSettlements,EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,EquityMethodInvestmentSummarizedFinancialInformationAssets,EquityMethodInvestmentSummarizedFinancialInformationLiabilities,EquityMethodInvestments,EquitySecuritiesFvNi,EquitySecuritiesFvNiCost,EquitySecuritiesFvNiCurrentAndNoncurrent,EquitySecuritiesFvNiGainLoss,EquitySecuritiesFvNiRealizedGainLoss,EquitySecuritiesFvNiUnrealizedGainLoss,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnInvestments,GainLossOnSaleOfInvestments,GainLossOnSaleOfSecuritiesNet,GainsLossesOnExtinguishmentOfDebt,HeldToMaturitySecuritiesSoldSecurityRealizedGainLoss,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesReceivable,IncomeTaxReceivable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromAffiliatesCurrent,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseOfRestrictedInvestments,IntangibleAssetsNetExcludingGoodwill,InvestmentAdvisoryManagementAndAdministrativeFees,InvestmentIncomeDividend,InvestmentIncomeInterest,InvestmentIncomeInvestmentExpense,InvestmentIncomeNet,InvestmentsFairValueDisclosure,LaborAndRelatedExpense,Land,LeaseAndRentalExpense,LeaseIncentiveReceivable,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicensesRevenue,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermInvestments,MarketingAndAdvertisingExpense,MoneyMarketFundsAtCarryingValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NumberOfReportableSegments,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeAvailableforsaleSecuritiesTaxPortionAttributableToParent,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherGeneralAndAdministrativeExpense,OtherNoncashIncomeExpense,OtherOperatingActivitiesCashFlowStatement,OtherSellingAndMarketingExpense,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsForSoftware,PaymentsOfDividendsCommonStock,PaymentsToAcquireAdditionalInterestInSubsidiaries,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireAvailableForSaleSecuritiesEquity,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireEquitySecuritiesFvNi,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromPaymentsForTradingSecurities,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromSaleOfAvailableForSaleSecuritiesEquity,ProceedsFromSaleOfEquitySecuritiesFvNi,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RealizedInvestmentGainsLosses,ReceivablesFromBrokersDealersAndClearingOrganizations,RestrictedCash,RestrictedInvestmentsNoncurrent,RestructuringCharges,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromRelatedParties,Revenues,SalesRevenueNet,ShareBasedCompensation,ShortTermInvestments,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,SubscriptionRevenue,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnSecurities,UnrealizedGainOnSecurities,VariableInterestEntityEntityMaximumLossExposureAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2012-04-30,2012-07-27,10-K,VALUE LINE INC,VALU,CIK0000717720,USD,2948000.0,902000.0,96000.0,1108000.0,15110000.0,,,85000.0,991000.0,-4549000.0,44000.0,,,,84369000.0,19117000.0,65252000.0,,,,,,3881000.0,,,3749000.0,3881000.0,,,,,,,,3881000.0,-11000.0,11000.0,215000.0,83000.0,83000.0,,215000.0,7283000.0,,446000.0,,,5067000.0,12042000.0,10848000.0,5240000.0,,,,,0.15,0.1,30000000.0,10000000.0,1000000.0,6947000.0,,139000.0,85000.0,-54000.0,,,447000.0,3785000.0,4288000.0,,,21548000.0,4447000.0,503000.0,442000.0,,20424000.0,724000.0,6941000.0,1484000.0,,,0.7,0.3871,0.35,,,-0.001,0.0258,,,,-84369000.0,52055000.0,56331000.0,,,,,,,10955000.0,,,,,,,11298000.0,,4373000.0,,,-1154000.0,-697000.0,-60000.0,195000.0,-60000.0,,-1006000.0,-37000.0,720000.0,43000.0,,,,68000.0,16000.0,,70000.0,14729000.0,15001000.0,726000.0,2509000.0,,,,,,,,,,,52055000.0,84369000.0,27184000.0,24871000.0,3591000.0,,,,4203000.0,,-8398000.0,-8398000.0,11262000.0,11262000.0,2376000.0,2376000.0,6925000.0,,,31271000.0,5338000.0,,,,,,,,,,,,,,,,,,,,,,35000.0,22000.0,13000.0,,22000.0,,,7000.0,,11000.0,7000.0,4000.0,24000.0,15000.0,9000.0,7173000.0,,,4894000.0,,946000.0,3383000.0,7452000.0,,,,2468000.0,,,48000.0,1071000.0,,,11196000.0,11196000.0,89000.0,,,,,18964000.0,3854000.0,,,,,,31628000.0,,,,36609000.0,,10848000.0,32314000.0,,2165000.0,,33018000.0,12.05,103619.0,78500.0,1390000.0,946000.0,,,56331000.0,9921925.0
2012-07-31,2012-09-14,10-Q,VALUE LINE INC,VALU,CIK0000717720,USD,2156000.0,1253000.0,,1024000.0,15178000.0,,,112000.0,991000.0,-2328000.0,41000.0,,,,82927000.0,16643000.0,66284000.0,,,,,,,,,4053000.0,4226000.0,,,,,,,,4226000.0,,,,,82000.0,,255000.0,7283000.0,,,,,5177000.0,9781000.0,8702000.0,-2261000.0,,,,,0.15,0.1,30000000.0,10000000.0,1000000.0,1803000.0,,448000.0,521000.0,73000.0,,,115000.0,467000.0,554000.0,,,20536000.0,4056000.0,87000.0,221000.0,,20772000.0,363000.0,1485000.0,1485000.0,40000.0,,0.18,0.3771,0.35,,-0.0022,0.0,0.0293,,,,,,57306000.0,,,,,,,,,,,,,,2851000.0,,1075000.0,,,-408000.0,351000.0,,-84000.0,-96000.0,,-1403000.0,40000.0,,-112000.0,,,,26000.0,,,26000.0,12928000.0,3779000.0,726000.0,627000.0,,,,,,,,,,,50295000.0,82927000.0,25467000.0,24828000.0,910000.0,,,,812000.0,,-1484000.0,-1484000.0,-225000.0,-225000.0,-552000.0,-552000.0,1776000.0,,,7586000.0,1352000.0,,,,,,,3537000.0,3074000.0,,,,463000.0,,,,,,,,,,42000.0,27000.0,15000.0,,27000.0,,,,,,,,42000.0,27000.0,15000.0,1633000.0,,,1362000.0,,,405000.0,1484000.0,,303000.0,,303000.0,,,15000.0,959000.0,,,,,,,,,,18979000.0,3801000.0,,,,,,31919000.0,,,,8938000.0,,8702000.0,32632000.0,,,,8028000.0,,103619.0,,1390000.0,,,,57306000.0,9896381.0
2012-10-31,2012-12-14,10-Q,VALUE LINE INC,VALU,CIK0000717720,USD,2088000.0,1021000.0,486000.0,1026000.0,15249000.0,,,112000.0,991000.0,,38000.0,,,,81987000.0,15590000.0,66397000.0,,,,,,,,,4950000.0,5123000.0,,,,,,,,5123000.0,,,,,118000.0,,291000.0,7283000.0,,,,,5289000.0,8223000.0,7044000.0,,,,,,0.15,0.1,30000000.0,10000000.0,1000000.0,1572000.0,,879000.0,908000.0,29000.0,,,,-31000.0,-1000.0,,,19697000.0,3414000.0,30000.0,285000.0,,20846000.0,,,1484000.0,,,0.16,,,,,,,,,,,,57354000.0,,,,,,,,,,,,,,2479000.0,,907000.0,,,,,,,,,,,,,,,,30000.0,1000.0,,30000.0,12167000.0,3634000.0,726000.0,,,,,,,,,,,,49297000.0,81987000.0,25037000.0,24260000.0,982000.0,,,,1087000.0,,,,,,,,1572000.0,,,7889000.0,920000.0,,,,,,,2800000.0,2800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716000.0,,,1452000.0,,,,,,,,,,,,938000.0,,,,,,,,,,19003000.0,3754000.0,,,,,,32007000.0,,,,8809000.0,,7044000.0,32690000.0,,2970000.0,,7827000.0,8.84,107059.0,3440.0,1420000.0,30000.0,,,,9894789.0
2013-01-31,2013-03-13,10-Q,VALUE LINE INC,VALU,CIK0000717720,USD,2138000.0,1211000.0,631000.0,992000.0,15307000.0,,,131000.0,991000.0,,35000.0,,,,83334000.0,16430000.0,66904000.0,,,,,,,,,4950000.0,5152000.0,,,,,,,,5152000.0,,,,,236000.0,,438000.0,7325000.0,,,,,5674000.0,8743000.0,7751000.0,,,,,,0.15,0.1,30000000.0,10000000.0,1000000.0,1766000.0,,727000.0,883000.0,156000.0,,,,97000.0,120000.0,,,21001000.0,3032000.0,23000.0,320000.0,,20949000.0,,,1482000.0,,,0.18,,,,,,,,,,,,57465000.0,,,,,,,,,,,,,,2750000.0,,1003000.0,,,,,,,,,,,,,,,,34000.0,3000.0,,37000.0,12903000.0,3683000.0,726000.0,,,,,,,,,,,,50477000.0,83334000.0,26496000.0,23981000.0,1008000.0,,,,1017000.0,,,,,,,,1747000.0,,,7858000.0,1088000.0,,,,,,,5976000.0,,1224000.0,1468000.0,1468000.0,1816000.0,,,,,,,,,,,19000.0,,,19000.0,,,,,,,,,,,1736000.0,,,1422000.0,,,,,,,,,,,,1004000.0,,,,,,,,,,19072000.0,3765000.0,,,,,,32272000.0,,,,8946000.0,,7751000.0,32857000.0,,2853000.0,,7938000.0,9.11,119949.0,12890.0,1537000.0,117000.0,,,,9884308.0
2013-04-30,2013-07-26,10-K,VALUE LINE INC,VALU,CIK0000717720,USD,2460000.0,1278000.0,180000.0,1200000.0,15367000.0,,,251000.0,991000.0,-5451000.0,17000.0,,,,84341000.0,16673000.0,67668000.0,,,,,,6682000.0,,,6295000.0,6682000.0,,,,,,,,6682000.0,,,767000.0,380000.0,,,,7391000.0,2457000.0,1295000.0,,,6227000.0,6840000.0,6312000.0,-5202000.0,,,,,0.15,0.1,30000000.0,10000000.0,1000000.0,6785000.0,,2679000.0,2809000.0,130000.0,,,240000.0,728000.0,1078000.0,,,22073000.0,2636000.0,350000.0,227000.0,,21326000.0,1552000.0,5932000.0,1481000.0,,,0.67,0.37,0.35,,-0.0027,-0.0017,0.0296,,,-0.0052,-84341000.0,51356000.0,57511000.0,,,,,,,11180000.0,,,,,,,10506000.0,,3887000.0,,,-17000.0,376000.0,33000.0,92000.0,33000.0,,-1286000.0,,-779000.0,575000.0,,,,124000.0,4000.0,,126000.0,12994000.0,15034000.0,726000.0,2509000.0,,,,,,,,,,,51356000.0,84341000.0,27394000.0,23962000.0,3900000.0,,,,4075000.0,,,-6117000.0,,-253000.0,,1168000.0,6619000.0,,,31720000.0,4120000.0,,,,,,,5976000.0,,1224000.0,1468000.0,1468000.0,1816000.0,,,,,,,,,,256000.0,166000.0,90000.0,,166000.0,,,,,,,,256000.0,166000.0,90000.0,6917000.0,,,5694000.0,,182000.0,2457000.0,5935000.0,,,,2545000.0,,,331000.0,1646000.0,,,,,,,,,,19297000.0,3930000.0,,,,,,32315000.0,,,,35840000.0,,6312000.0,32985000.0,,2818000.0,2818000.0,31940000.0,9.13,123572.0,19953.0,1572000.0,182000.0,,,,9888774.0
2013-07-31,2013-09-13,10-Q,VALUE LINE INC,VALU,CIK0000717720,USD,1946000.0,1175000.0,270000.0,1154000.0,15431000.0,,,248000.0,991000.0,-2235000.0,30000.0,,,,83075000.0,15005000.0,68070000.0,,,,,,7903000.0,,,7518000.0,7903000.0,,,,,,,,,,,923000.0,538000.0,,,,7498000.0,586000.0,402000.0,,,6411000.0,4021000.0,3758000.0,-2819000.0,,,,,0.15,0.1,30000000.0,10000000.0,1000000.0,1442000.0,,216000.0,244000.0,28000.0,,,83000.0,506000.0,587000.0,,,21176000.0,2251000.0,81000.0,238000.0,,22077000.0,466000.0,1478000.0,1478000.0,2000.0,,0.15,0.3651,0.35,,0.0037,0.0036,0.0224,,,,,,57660000.0,,,,,,,11206000.0,,,,,,,2276000.0,,831000.0,,,-440000.0,-103000.0,242000.0,-46000.0,242000.0,,-1282000.0,2000.0,,20000.0,,,,37000.0,,,38000.0,11661000.0,3900000.0,726000.0,932000.0,,,,,,,,,,,50352000.0,83075000.0,26024000.0,24328000.0,756000.0,,,,1043000.0,,,-1707000.0,,-322000.0,,-790000.0,1445000.0,,,8483000.0,469000.0,,,,,,,5113000.0,,857000.0,1468000.0,1468000.0,1320000.0,,,,,,,,,,-4000.0,-3000.0,-1000.0,,-3000.0,,,,,,,,-4000.0,-3000.0,-1000.0,1998000.0,,,1542000.0,,226000.0,586000.0,1481000.0,,1223000.0,,,,,133000.0,1666000.0,,,,,,,,,,19430000.0,3999000.0,,,,,,32282000.0,,,,8952000.0,,3758000.0,32723000.0,,2592000.0,,8196000.0,8.82,149295.0,25723.0,1798000.0,226000.0,,,,9863388.0
2013-10-31,2013-12-12,10-Q,VALUE LINE INC,VALU,CIK0000717720,USD,1884000.0,1487000.0,936000.0,1020000.0,7109000.0,8403000.0,,291000.0,991000.0,,28000.0,,,,83358000.0,15042000.0,68316000.0,,,,,,7966000.0,,,7518000.0,7966000.0,,,,,,,,,,,,,,,,5059000.0,,,,,6618000.0,3895000.0,3084000.0,,,,,,0.15,0.1,30000000.0,10000000.0,1000000.0,1658000.0,,838000.0,884000.0,46000.0,,,,24000.0,34000.0,,222000.0,20371000.0,2494000.0,10000.0,457000.0,,22172000.0,,,1476000.0,,,0.16,,,,,,,,,,,,57761000.0,,,,,,,5261000.0,,,,,,,2534000.0,,918000.0,,,,,,,,,,,,,,,,36000.0,,,34000.0,11050000.0,3965000.0,726000.0,,,,,,,,,,,,50575000.0,83358000.0,25687000.0,24888000.0,707000.0,,,,1115000.0,,,,,,,,1616000.0,,,8367000.0,646000.0,,,,,,,4650000.0,,490000.0,1468000.0,1468000.0,1224000.0,,,,,,,,,,,42000.0,,,42000.0,,,,,,,,,,,1768000.0,,,1519000.0,,,,,,,,,,,,1237000.0,,,,,,,,,8403000.0,11046000.0,3937000.0,,,,,,32422000.0,,,,9013000.0,,3084000.0,32783000.0,,2469000.0,,8306000.0,9.13,162723.0,13428.0,1921000.0,123000.0,,,,9847951.0
2014-01-31,2014-03-13,10-Q,VALUE LINE INC,VALU,CIK0000717720,USD,2289000.0,1435000.0,983000.0,1092000.0,7131000.0,,,203000.0,991000.0,,28000.0,,,,85700000.0,17146000.0,68554000.0,,,,,,9160000.0,,,8847000.0,9160000.0,,,,,,,,,,,,,,,,5029000.0,,,,,6791000.0,4808000.0,3858000.0,,,,,,0.15,0.1,30000000.0,10000000.0,1000000.0,1939000.0,,949000.0,1015000.0,66000.0,,,,-9000.0,11000.0,,417000.0,20961000.0,3038000.0,20000.0,463000.0,,22359000.0,,,1474000.0,,,0.21,,,,,,,,,,,,57900000.0,,,,,,,5239000.0,,36000.0,36000.0,,,,3052000.0,,1026000.0,,,,,,,,,,,,,,,,36000.0,1000.0,,70000.0,13018000.0,4155000.0,726000.0,,,,,,,,,,,,52613000.0,85700000.0,26799000.0,25814000.0,720000.0,,,,1030000.0,,,,,,,,2026000.0,,,8266000.0,1008000.0,,,,,,,4527000.0,1468000.0,,,1224000.0,1468000.0,,,,,,,,,367000.0,,-87000.0,,,-87000.0,,,,,,,,,,,1344000.0,,,1737000.0,,,,,,,,,,,,1280000.0,,,,,,,,,,10994000.0,3863000.0,,,,,,32974000.0,,,,9274000.0,,3858000.0,33087000.0,,2309000.0,,8554000.0,10.02,178645.0,15922.0,2081000.0,160000.0,,,,9826336.0
2014-04-30,2014-07-21,10-K,VALUE LINE INC,VALU,CIK0000717720,USD,2429000.0,1206000.0,316000.0,1349000.0,7199000.0,,246000.0,246000.0,991000.0,-3281000.0,39000.0,,,,86875000.0,18266000.0,68609000.0,,,,,,9226000.0,,,8847000.0,9226000.0,,,,,,,,,,,,,,,,5024000.0,2481000.0,1812000.0,1812000.0,,6896000.0,5788000.0,5482000.0,-1052000.0,,,,,0.15,0.1,30000000.0,10000000.0,1000000.0,6763000.0,,2707000.0,2946000.0,239000.0,,,373000.0,572000.0,464000.0,,367000.0,21490000.0,3634000.0,-108000.0,364000.0,,22520000.0,2085000.0,-5900000.0,1472000.0,,,0.86,0.335,0.35,,-0.0033,-0.0143,0.0084,,,-0.0058,,,57850000.0,,,,,,,5312000.0,,,,,,,10178000.0,,3410000.0,175000.0,175000.0,-202000.0,-72000.0,733000.0,149000.0,,,415000.0,,175000.0,-139000.0,,,,147000.0,5000.0,5000.0,214000.0,14708000.0,16335000.0,726000.0,2213000.0,,,,,,,,,,,53577000.0,86875000.0,27056000.0,26521000.0,2733000.0,,,,4223000.0,,,-6459000.0,,1920000.0,,3487000.0,8449000.0,,2.0,33830000.0,2879000.0,,,,,,,4160000.0,1468000.0,,,1224000.0,1468000.0,,,,,,,,,,-8000.0,-5000.0,-3000.0,,-5000.0,,,,,36000.0,23000.0,13000.0,-44000.0,-29000.0,-15000.0,6870000.0,,,6402000.0,,550000.0,2481000.0,5909000.0,,,,2553000.0,,,206000.0,1507000.0,,,,,,,,,,11062000.0,3863000.0,,,,,,33183000.0,,,,45423000.0,,5482000.0,33298000.0,,2268000.0,2268000.0,33598000.0,9.41,182071.0,58499.0,2122000.0,550000.0,,,,9839155.0
2014-07-31,2014-09-11,10-Q,VALUE LINE INC,VALU,CIK0000717720,USD,2054000.0,731000.0,1323000.0,1363000.0,7043000.0,,,161000.0,991000.0,-683000.0,31000.0,,,,87414000.0,18674000.0,68740000.0,,,,,,9095000.0,,,8847000.0,9095000.0,,,,,,,,,,,,,,,,5024000.0,528000.0,533000.0,,,6891000.0,6912000.0,6466000.0,1124000.0,,,,,0.15,0.1,30000000.0,10000000.0,1000000.0,1951000.0,,869000.0,959000.0,90000.0,,,100000.0,106000.0,130000.0,,317000.0,20663000.0,4073000.0,24000.0,384000.0,,22414000.0,606000.0,1472000.0,1472000.0,,,0.21,0.3486,0.35,,0.0029,0.0157,0.0237,,,0.0065,,,57985000.0,,,,,,,5157000.0,,,,,,,3125000.0,,1089000.0,,100000.0,-349000.0,-475000.0,797000.0,14000.0,,,-388000.0,-3000.0,-75000.0,-55000.0,,,,39000.0,3000.0,,41000.0,15561000.0,4115000.0,726000.0,317000000.0,,,,,,,,,,,53679000.0,87414000.0,26875000.0,26804000.0,797000.0,,,,975000.0,,,-1514000.0,,1285000.0,,1353000.0,2036000.0,,,8008000.0,1062000.0,,,,,,,2692000.0,,,,1224000.0,1468000.0,,,,,,,,,,-131000.0,-85000.0,-46000.0,,-85000.0,,,,,,,,-131000.0,-85000.0,-46000.0,1278000.0,,,1640000.0,,42000.0,528000.0,1472000.0,,,,,,,74000.0,1452000.0,,,,,,,,,,10907000.0,3864000.0,,,,,,33747000.0,,,,9070000.0,,6506000.0,33735000.0,,,2226000.0,8273000.0,13.76,185124.0,3053.0,2164000.0,42000.0,,,,9815175.0
