end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfLeasedAsset,AreaOfLand,Assets,AssetsCurrent,BankingFeesAndCommissions,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesIncomeStatementInterestExpense,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockConvertedToOtherSecurities,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateStatedPercentage,DeferredFinanceCostsCurrentNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DepreciationExpense,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeStockOwnershipPlanESOPCompensationExpense,FairValueAdjustmentOfWarrants,FinanceLeaseRightOfUseAsset,GainLossOnDerivativeInstrumentsNetPretax,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseOther,InterestPaid,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseDepositLiability,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LineOfCreditFacilityCommitmentFeePercentage,LineOfCreditFacilityInterestRateDuringPeriod,LoansPayableCurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherCostOfOperatingRevenue,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNotesPayableCurrent,PaymentsForDeposits,PaymentsForRepurchaseOfCommonStock,PaymentsOfCapitalDistribution,PaymentsOfStockIssuanceCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionAmount,PreferredStockRedemptionDiscount,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,SaleLeasebackTransactionCurrentPeriodGainRecognized,SaleLeasebackTransactionGrossProceedsInvestingActivities,SellingAndMarketingExpense,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,LineOfCreditFacilityCommitmentFeeAmount,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan
2014-09-30,2014-11-14,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,609510.0,0.0,,452675.0,,50922.0,,10292594.0,,,,,,,0.0,,,,,2699834.0,1314668.0,,,64578.0,293129.0,0.0,400483.0,,,,,,,,,,,,0.001,1125000000.0,114931026.0,114931026.0,0.0,114931.0,,,,,,648818.0,,,,,8500.0,,,,,,668772.0,41534.0,,,165949.0,9227170.0,,,-0.02,,,,,,,,,,,91034.0,2284084.0,374005.0,,,,,,,,,,,,,,,,9803.0,0.0,,2400.0,,443206.0,,0.0,,,,,,,,,1499479.0,2699834.0,1206350.0,293129.0,,,,,,,,,-2277061.0,90525.0,,,,2741591.0,-2367586.0,,,,,,,,,,,,,,,,,,-6.0,,312991.0,,,,,,,,,,0.001,,,100000000.0,20000000.0,20000.0,9804.0,,,,,,,,,,,,,,,,,716394.0,,,0.0,,0.0,,,,,1022823.0,20773.0,,415973.0,,,,,,,,,,,,,,,,,,,,,1200355.0,,,,,,,,,,,,,,,107731694.0,,
2014-12-31,2015-02-17,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,456668.0,0.0,,321687.0,0.0,71741.0,,10941633.0,,,,,,,0.0,,,,,2159809.0,833745.0,,,108981.0,129832.0,0.0,130422.0,,,,,,,,,,,,0.001,1125000000.0,119670826.0,119670826.0,,119671.0,,,,,,588568.0,,,,,0.0,,,,,,188289.0,49733.0,,,143483.0,9993480.0,,,-0.32,,,,,,,,,,,22466.0,562159.0,269267.0,,,,,,,,,,,,,,,,-1633.0,0.0,,2500.0,,381636.0,,11.0,,,,,,,,,1071985.0,2159809.0,942153.0,129832.0,,,,,,,,,-766310.0,-2689.0,,,,1032888.0,-763621.0,,,,,,,,,,,,,,,,,,282.0,,158780.0,,,,,,,,,,0.001,,,100000000.0,20000000.0,20000.0,0.0,,,,,,,,,,,,,,,,,1137775.0,,,0.0,,0.0,,,,,857835.0,,,420996.0,,,,,,,,,,,,,,,,,,,,,1087824.0,,,,,,,,,,,,,,,2387219.0,,
2015-03-31,2015-07-14,10-K,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,562499.0,43036.0,,416373.0,,160437.0,,11900000.0,,,,,,,414381.0,43149.0,457518.0,,,1917241.0,717341.0,,,209544.0,233770.0,,90113.0,,87448.0,,,,,90113.0,,,,,0.001,22500000.0,2489916.0,2489916.0,0.0,2490.0,,0.0,252830.0,,,2532436.0,,0.0,,,0.0,,,,,,0.0,175036.0,,,194940.0,11652350.0,,,-3.19,,,,,,,,,,,326095.0,6520451.0,1168040.0,,,0.0,,,244165.0,24633.0,256194.0,,103836.0,,-19829.0,135390.0,,17500.0,137056.0,40383.0,46070.0,0.0,,193355.0,,11.0,3730263.0,,,,,,,,1647101.0,1917241.0,1413331.0,233770.0,,,,,,3592398.0,-352169.0,-3152781.0,-7139449.0,-225331.0,,0.0,,8082158.0,-6914118.0,,,,,,,,,,,,,,,,,,11.0,0.0,242875.0,0.0,,,,,,,352169.0,,0.001,,56098.0,100000000.0,20000000.0,20000.0,17500.0,,0.0,,2361999.0,,,0.0,,,0.0,,,,1344630.0,,,1199900.0,,6225.0,0.0,,0.0,26588.0,0.0,,-11652350.0,3700476.0,,,1386671.0,,3730263.0,,,,,,,,,,,,,,,,,,,270140.0,,,,,,,,,,1820.0,,,,,2234096.0,,
2015-06-30,2015-08-18,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,760432.0,0.0,,489586.0,,171000.0,,13003348.0,,,,,,,6583.0,,6583.0,,,2069881.0,913162.0,,,216501.0,204209.0,52566.0,193955.0,,103842.0,,,,,,,,,,0.001,1125000000.0,139914398.0,139914398.0,0.0,139915.0,,11899.0,0.0,,,976804.0,,,,,,,,,,,24998.0,71029.0,,,363104.0,13206980.0,,,-0.59,,,,,,,,,,,-168164.0,1151540.0,536774.0,,,0.0,,,197933.0,-43036.0,73213.0,,10563.0,,0.0,18766.0,,0.0,67407.0,0.0,30167.0,,,212121.0,,0.0,642872.0,,,,,,,,2113598.0,2069881.0,1909389.0,204209.0,,,,,,698667.0,-27848.0,-566977.0,-1554630.0,-242154.0,,177583.0,,1849250.0,-1312476.0,,,,,,,,,,,,,,,,,,0.0,,208870.0,,24998.0,,,,,,2850.0,,0.001,,0.0,100000000.0,20000000.0,20000.0,17500.0,,50000.0,,480800.0,,,,,,250000.0,,,,,,,1131721.0,,,,,,48128.0,0.0,,,1513578.0,0.0,0.0,626681.0,,642872.0,,,,,,,,,,,,,,,,,,,-43717.0,,,,,,,,,,,,,,,2637401.0,,
2015-09-30,2015-11-23,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,903008.0,0.0,,664554.0,,192228.0,,13908219.0,,,,,,,81500.0,,,,,2163795.0,963177.0,,,276162.0,119326.0,51300.0,38695.0,,,,,,,38695.0,,,,,0.001,1125000000.0,149054625.0,149054625.0,-35000.0,149055.0,,50000.0,,,,1105522.0,,,,,,,,,,,139997.0,71100.0,,,237602.0,14201657.0,,,-0.34,,,,,,,,,,,125502.0,736922.0,613746.0,,,,,,,,,,,,,,,,76358.0,,,,,257428.0,,10.0,,,,,,,,,2323178.0,2163795.0,2203852.0,119326.0,,,,,,,,,-994677.0,-32346.0,,197333.0,,1576077.0,-962331.0,,,,,,,,,,,,,,,,,,0.0,,256769.0,90750.0,,,,,,,,,0.001,,,100000000.0,20000000.0,20000.0,2500.0,,,,,,,,,,,,,,,,,1060621.0,,,,,,,,,,1719268.0,0.0,,768055.0,,,,,,,,,,,,,,,,,,,,,-159383.0,,,,,,,,,,,,,,,2899813.0,,
2015-12-31,2016-02-22,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,678917.0,0.0,,699208.0,13332.0,211069.0,,14589172.0,,,,,,,195000.0,,,,,2212833.0,1012808.0,,,234224.0,133997.0,49255.0,109781.0,,,,,,,109781.0,,,,,0.001,22500000.0,3291880.0,3291880.0,,3292.0,,146250.0,,,,1152514.0,,,,,,,,,,,194997.0,72204.0,,,7747.0,15296378.0,,,-0.36,,,,,,,,,,,90026.0,739690.0,625187.0,,,,,,,,,,,,,,,,99112.0,0.0,,,,201319.0,,14.0,,,,,,,,,2896747.0,2212833.0,2762750.0,133997.0,,,,,,,,,-1094721.0,-204072.0,,1034608.0,,1515836.0,-890649.0,,,,,,,,,,,,,,,,,,0.0,,383936.0,65999.0,,,,,,,,,0.001,,,100000000.0,20000000.0,20000.0,2500.0,,,,,,,,,,,,,,,,,1005028.0,,,,,,,,,,1777701.0,,,703942.0,,,,,,,,,,,,,,,,,,,,,-683914.0,,,,,,,,,,,,,,,3006148.0,,
2016-03-31,2016-07-14,10-K,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,847452.0,0.0,,911390.0,,251613.0,,21423247.0,,,,,,,498458.0,,639524.0,,,3775557.0,2549023.0,,,243623.0,95204.0,,1192119.0,,1102006.0,,,,,1192119.0,,,4988116.0,,0.001,200000000.0,14568970.0,14568970.0,0.0,14568.0,0.0,0.0,0.0,,,4432459.0,,,,,,,,,,,0.0,318328.0,,,11143.0,,,,-2.19,,,,,,,,,,,43968.0,6883287.0,2656347.0,,,,,,284953.0,-43036.0,495017.0,,91176.0,,0.0,241353.0,,-6694.0,350053.0,,152557.0,,,434708.0,,97.0,,,,,,,,,2248676.0,3775557.0,2153472.0,95204.0,,,,,,4556508.0,-344961.0,-3109541.0,-8281584.0,-804446.0,,283120.0,,10133485.0,-7477138.0,,,,,,,,,,,,,,,,,,,,475273.0,41248.0,,0.0,,,,,344961.0,,0.001,,0.0,100000000.0,,23000.0,10806.0,,435000.0,,3751200.0,,,,,,2075000.0,,,,0.0,,,1226534.0,,0.0,,,,207269.0,1729821.0,,-19933934.0,7088806.0,,,2931870.0,,4551961.0,,,,,,,,,,,,,4653400.0,0.92,,,,,1526881.0,,,,,,1054150.0,,,,,,,,,3772941.0,,
2016-06-30,2016-08-15,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,599639.0,,,937951.0,,287566.0,,22230302.0,,,,,,,45258.0,,79049.0,,,3149495.0,1895471.0,,,253399.0,53820.0,,437720.0,,-754399.0,,,,,437720.0,,,,,0.001,22500000.0,15239672.0,15239672.0,,15238.0,,,,,,1790713.0,,,,,,,,,,,67619.0,89439.0,,,6837.0,,,,-0.07,,,,,,,,,,,4306.0,840774.0,1156036.0,,,,,,-247813.0,0.0,26561.0,,35953.0,,,74492.0,,-206.0,112601.0,,19162.0,,,509200.0,,98.0,,,,,,,,,1828520.0,3149495.0,1774700.0,53820.0,,,,,,356309.0,-116929.0,-993779.0,-1013631.0,-153455.0,,64957.0,,2016212.0,-860176.0,,,,,,,,,,,,,,,,,,,,545805.0,16497.0,67619.0,,,,,,49310.0,,0.001,,,100000000.0,,23000.0,10600.0,,0.0,,425000.0,,,,,,260000.0,,,,,,,1186405.0,,,,,,57360.0,341863.0,,-20947565.0,2946749.0,,,1085999.0,,142625.0,,,,,,,,,,,,,,,,,,,1320975.0,,,,,,,,,,,,,,,14716285.0,,
2016-09-30,2016-11-21,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,957835.0,,,1079838.0,,389879.0,,22806011.0,,,,,,,81025.0,,,,,3068711.0,1838258.0,,,263568.0,9742.0,,189711.0,,,,,,,189711.0,,,,,0.001,22500000.0,16030697.0,16030697.0,0.0,16029.0,200000.0,54100.0,,,,1896112.0,,,,,,,,,,,104619.0,90958.0,,,4786.0,,,,-0.08,,,,,,,,,,,2051.0,1056741.0,1111426.0,,,,,,,,,,,,,,,,100043.0,,,,,547609.0,,4.0,,,,,,,,,2446912.0,3068711.0,2237170.0,209742.0,,,,,,,,,-1275676.0,-179013.0,,0.0,,2208089.0,-1096663.0,,,,,,,,,,,,,,,,,,,,563191.0,3811.0,,,,,,,,,0.001,,,100000000.0,,23000.0,21100.0,,,,,,,,,,,,,,,,,1125834.0,,,,,,,,,-22223241.0,3007538.0,,,1060390.0,,,,,,,,,,,,,,,,,,,,,621799.0,,,,,,,,,,,,,,,15390421.0,,
2016-12-31,2017-02-14,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,953588.0,,,834777.0,,375527.0,,22925531.0,,,,,,,85525.0,,,,,3064598.0,1835474.0,,,188303.0,48703.0,,88540.0,,,,,,,88540.0,,,,,0.001,200000000.0,16030697.0,16030697.0,,16029.0,674059.0,46046.0,,,,1664459.0,,,,,,,,,,,104619.0,90463.0,,,3407.0,,,,-0.03,,,,,,,,,,,1379.0,550732.0,1309230.0,,,,,,,,,,,,,,,,83738.0,,,,,813441.0,,0.0,,,,,,,,,2821653.0,3064598.0,2098891.0,722762.0,,,,,,,,,-498374.0,-167884.0,,0.0,,1639720.0,-330490.0,,,,,,,,,,,,,,,,,,,,532020.0,0.0,,,,,,,,,0.001,,,100000000.0,,23000.0,98716.0,,,,,,,,,,,,,,,,,1124505.0,,,,,,,,,-22721615.0,2973689.0,,,998525.0,,,,,,,,,,,,,,,,,,,,,242945.0,,,,,,,,,,,,,,,15604623.0,,
2017-03-31,2017-07-14,10-K,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,1343824.0,,1419281.0,1419281.0,,455916.0,897141.0,24181029.0,,,,,,0.0,556331.0,,556330.0,,,4270469.0,3150321.0,,,190207.0,8006.0,,603805.0,,-588314.0,,,,,603805.0,,,4192916.0,,0.001,200000000.0,17532451.0,17532451.0,,17531.0,0.0,,,,,7350394.0,,0.0,,,,3850000.0,0.0,3850000.0,,,,359556.0,,,3407.0,,,0.0,-0.22,,,,,,,,,,,7736.0,3164101.0,5413236.0,,,,,1750000.0,496372.0,0.0,507891.0,,203303.0,,,385280.0,,296441.0,367115.0,,367115.0,,232300.0,819988.0,587688.0,103.0,,,,,,,,,3437443.0,4270469.0,3429437.0,8006.0,,,,0.0,,2219109.0,-253170.0,-2554253.0,-3454600.0,-915607.0,,0.0,,7952229.0,-2538993.0,,,,,,,,,,,,,,,,,,,,1436083.0,0.0,,43000.0,,,,,253170.0,,0.001,,,100000000.0,,23000.0,307247.0,,1260000.0,,425000.0,,,,,,0.0,,,,300000.0,,,1120148.0,,,,104619.0,,243623.0,440078.0,,-23388534.0,12763630.0,,,4428572.0,,379125.0,,,,,,,,,-192000.0,0.52,0.0,,4145800.0,0.92,0.52,0.0,,,833026.0,,,,,-485000.0,1699620.0,,,,,,42999.0,,,15550257.0,,
2017-06-30,2017-08-21,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,1355146.0,,,2283626.0,,448522.0,,25811800.0,,,,,,,19667.0,,19667.0,,,4949301.0,3847849.0,,,156829.0,0.0,,441827.0,,-161978.0,,,,,441827.0,,,,,0.001,200000000.0,18263739.0,18263739.0,,18262.0,224667.0,,,,,2951944.0,,,,,,,,,,,,96279.0,,,3407.0,,,,-0.1,,,,,,,,,,,0.0,2090392.0,2228250.0,,,,,,11322.0,,864345.0,,-7394.0,,,17323.0,,-22162.0,123649.0,,83960.0,,,837311.0,,0.0,,,,,,,,,4253527.0,4949301.0,4028860.0,224667.0,,,,,,1061737.0,-77583.0,-1146132.0,-1771754.0,-143316.0,,,,3856688.0,-1628438.0,,,,,,,,,,,,,,,,,,,,2064956.0,,0.0,,,,,,77583.0,,0.001,,,100000000.0,,26000.0,285085.0,,500000.0,,0.0,,,,,,0.0,,,,,,,1101452.0,,,,,,67136.0,0.0,,-25160288.0,5180194.0,,,1670017.0,,1339502.0,,,,,,,,,,,,,,,,,,,695774.0,,,,,,,,,,,,,,,17967618.0,,
2017-09-30,2017-11-20,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,1451780.0,,,1848845.0,,611833.0,,26657897.0,,,,,,,275333.0,,,,,4459219.0,3305184.0,,,112752.0,0.0,,481831.0,,,,,,,481831.0,,,,,0.001,200000000.0,20540918.0,20540918.0,,20540.0,0.0,,,,2753879.0,2753879.0,,,,,,,,,,,,96942.0,,,3407.0,,,,-0.06,,,,,,,,,,,0.0,876922.0,2087649.0,,,,,,,,,,,,,,,,127836.0,,,,,634347.0,,0.0,,,,,,,,,4025798.0,4459219.0,4025798.0,0.0,,,,,,,,,-1107728.0,-403169.0,,,,2792208.0,-704559.0,,,,,,,,,,,,,,,,,,,,1846026.0,,,,,,,,,,0.001,,,100000000.0,,24500.0,340161.0,,,,,,,,,,,,,,,,,1154035.0,,,,,,,,,-26269516.0,4841528.0,,,1818344.0,,,,,,,,,,,,,,,,,,,,,433421.0,,,,,,,,,,,,,,,19778369.0,,
2017-12-31,2018-02-20,10-Q,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,1159089.0,,,1211375.0,,525238.0,1135604.0,28560165.0,,,,,,,0.0,,,,,3891833.0,2793291.0,,,48703.0,0.0,,425409.0,,,,,,,425409.0,,,,,0.001,200000000.0,22091346.0,22091346.0,,22090.0,,,,,2091258.0,2091258.0,,,,0.12,,,,,,,,94585.0,,,3407.0,,,1000000.0,-0.12,,,,,,,,,,,0.0,2692636.0,1725403.0,,,,,,,,,,,,,,,,98280.0,,,,333501.0,920716.0,587125.0,0.0,,,,,,,,,4231486.0,3891833.0,4231486.0,0.0,,,,,,,,,-2657692.0,-98280.0,,,,4284815.0,-2559412.0,,,,,,,,,188699.0,117678.0,,,71021.0,,,,,,,1495049.0,,,,,,,,,,0.001,,,100000000.0,,5300.0,235791.0,,,,,,,,,,,,,,,,,1098542.0,,,,,,,,,-28927208.0,3816661.0,,,1497594.0,,,,,,,,,,,,,,,,,,,,,-339653.0,,,,,,,,,,,,,,,21508050.0,,
2018-03-31,2018-06-29,10-K,THE ALKALINE WATER COMPANY INC.,WTER,CIK0001532390,USD,2052988.0,,2667010.0,2599095.0,,819011.0,1267899.0,30506265.0,295000.0,,,479524.0,,40000.0,295000.0,,295000.0,,,6056126.0,4886491.0,,,131583.0,0.0,,988905.0,,385100.0,,,,,988905.0,,,4030059.0,,0.001,200000000.0,25991346.0,25991346.0,,25990.0,,,,,11687017.0,11687017.0,,514602.0,,,,3360000.0,0.0,3360000.0,,,,418777.0,,,288.0,,,,-0.32,,0.21,,,,,,,,,3119.0,6425069.0,8125182.0,,,,0.0,490000.0,709164.0,,1179814.0,,363095.0,,,182032.0,,-10776.0,465336.0,,324260.0,,235464.0,1002020.0,766556.0,0.0,,102445.0,,,,,,,5595885.0,6056126.0,5595885.0,0.0,,,,131583.0,,3328804.0,-317855.0,-2625849.0,-6687280.0,-757217.0,,,,14055245.0,-5930063.0,,,,,,,,,326937.0,138338.0,,71021.0,117578.0,,,14000000.0,,,,2592015.0,,,0.0,,,,160000.0,317855.0,,0.001,,,100000000.0,,5300.0,296471.0,,500000.0,,0.0,,,,,,,,,,1950000.0,,,1169635.0,1169635.0,,,0.0,,258302.0,18826.0,,-30077314.0,19812199.0,,,7211399.0,2664931.0,3554912.0,,0.0,1.61,1.16,0.0142,0.26,1105900.0,0.84,3320800.0,0.55,1790000.0,,2434000.0,1.09,0.52,1.29,,,460241.0,,,,,181000.0,,,,,,,,490000.0,,20643082.0,,
