end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedLiabilitiesForCommissionsExpenseAndTaxes,AccruedSalariesCurrentAndNoncurrent,AccruedSalesCommissionCurrent,AccruedSalesCommissionCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfIntangibleAssets,AreaOfLand,Assets,AssetsCurrent,AssetsNet,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalLeaseObligationsCurrent,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensatedAbsencesLiability,ComprehensiveIncomeNetOfTax,ContractualObligation,ConvertibleNotesPayable,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfGoodsSoldDirectMaterials,CostOfRevenue,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DeferredIncome,DeferredRevenue,DeferredRevenueAdditions,DeferredRevenueCurrent,DeferredTaxAssetsValuationAllowance,DepositLiabilitiesAccruedInterest,Depreciation,DepreciationAndAmortization,DepreciationExpenseOnReclassifiedAssets,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationOtherAssets,Dividends,DividendsPreferredStock,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExchangeFees,FinanceLeaseRightOfUseAsset,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,FreshStartAdjustmentIncreaseDecreaseGoodwill,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfInvestments,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseLongTermDebt,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivable,InventoryNet,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilityForAsbestosAndEnvironmentalClaimsNetIncurredLoss1,LineOfCreditFacilityDecreaseForgiveness1,LoansPayable,LongTermLoansPayable,MachineryAndEquipmentGross,NetCapitalUnderCommodityExchangeActComputation,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesRentExpenseMinimumRentals,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherExpenses,OtherIncome,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForPurchaseOfOtherAssets1,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsOfFinancingCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAmountOfPreferredDividendsInArrears,PreferredStockDividendRatePercentage,PreferredStockParOrStatedValuePerShare,PreferredStockPerShareAmountsOfPreferredDividendsInArrears,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIncomeTaxRefunds,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,ProvisionForDoubtfulAccounts,RedeemablePreferredStockDividends,RepaymentOfNotesReceivableFromRelatedParties,RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TaxesPayableCurrent,TaxesPayableCurrentAndNoncurrent,TranslationAdjustmentFunctionalToReportingCurrencyNetOfTax,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentInterestRateDuringPeriod,DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,ProfessionalFees,SalariesAndWages,AmortizationOfLeasedAsset,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockValueOutstanding,FinanceLeaseLiability,LesseeOperatingLeaseLiabilityPaymentsDue,NonoperatingIncomeExpense,SubordinatedLiabilitiesAdditions
2015-04-30,2015-06-15,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,37089.0,62332.0,,,,,230972.0,,,,383705.0,10730.0,372975.0,10730.0,277475.0,,,70911.0,-33965.0,2636757.0,,,,,,818818.0,757908.0,,,-36864.0,501358.0,9801.0,108882.0,226342.0,6185.0,4726.0,41842.0,31874.0,3813.0,,7175.0,184500.0,,,493618.0,,,,0.001,70000000.0,50795500.0,50795500.0,50796.0,,,,,,,24458.0,,,,,,,,,121892.0,,,5609.0,,,,,,,,,,,,,-0.01,,,,,,,,,62285.0,,,583601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51906.0,2288.0,,,,,,6581.0,,715288.0,818818.0,,715288.0,,,,,,,,,,,,,-305898.0,,,142976.0,,,-303782.0,,,,,,,,161180.0,29075.0,0.0,0.0,61538.0,70567.0,0.0,,377358.0,,5672.0,,-356675.0,-50777.0,,548037.0,-172.0,172.0,,,,-2116.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,26737.0,,,,,,,,,,3332.0,,,,,,-2550063.0,,,309886.0,,,,,,,4416520.0,5386000.0,0.52,,,,,,,,,,,,103530.0,,,,,,,,,,,6155.0,,,,,50795500.0,,,,,,,,,,,,,
2015-07-31,2015-09-14,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,37089.0,58480.0,,,,,139867.0,,,,420244.0,,420224.0,,297424.0,,,71765.0,-93509.0,2732132.0,,,,,,758841.0,677532.0,,,-365213.0,231529.0,25712.0,108882.0,226342.0,6185.0,4726.0,41842.0,31874.0,3813.0,,7175.0,184500.0,,,525072.0,,,,0.001,70000000.0,50795500.0,50795500.0,50796.0,,,,,,,528.0,,,,,,,,,91897.0,,,5609.0,,,,,,,,,,,,,-0.01,,,,,,,,,62285.0,,,523634.0,307500.0,,,,-223864.0,,,,,,,,,,,,,,,,,,,,,,,,,46714.0,2113.0,,,,,,12593.0,,570601.0,758841.0,,570601.0,,,,,,,,,,,,,-223864.0,-223864.0,,,,,-221743.0,,,,,,,,139370.0,7265.0,0.0,0.0,61538.0,70567.0,0.0,,420224.0,,32420.0,,-283407.0,-59543.0,,566193.0,,-8.0,,,,-2121.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,,,,,,,,,,,2175.0,,,,,,-2694845.0,,,308028.0,,,,,,,4284900.0,5386000.0,0.52,,,,,,,,,,193661.0,,188240.0,,,,,,,,,,,6155.0,,,,,50795500.0,,,,,,,,,,,,,
2015-10-31,2016-02-16,10-K,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,90460.0,,,,,168488.0,,,,24098.0,,,,,24098.0,24098.0,68941.0,-77925.0,3314187.0,,37250.0,0.0,,,660417.0,649560.0,,,,,,,,,,,,,,,,,,469994.0,-509694.0,,,0.001,70000000.0,50642500.0,50642500.0,50877.0,,,,,,31903.0,31903.0,,,,,,,77864.0,,77864.0,,,38978.0,38978.0,1621.0,,,,,2905.0,,,,,,-0.03,,,-102857.0,,-63042.0,,,,,,,2574372.0,1189695.0,,30987.0,,-1390249.0,-1390249.0,,,,,,,,,-77767.0,,,315548.0,-64664.0,,,39330.0,-4160.0,,,759.0,759.0,,,,-13.0,,,,17784.0,,11078.0,,195422.0,660417.0,481061.0,195422.0,,,,,,,,,,100000.0,-1118.0,-503718.0,-1312482.0,-1315287.0,175877.0,,193661.0,,-1454642.0,,,,,,,,132105.0,70567.0,0.0,0.0,0.0,61538.0,0.0,,24098.0,9095.0,9095.0,,-1404058.0,-88771.0,,,,1338.0,,,1338.0,64393.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,,,,100000.0,,,,,,70703.0,1762.0,,,2905.0,,,-3015810.0,1221598.0,,1221598.0,415186.0,99600.0,3897600.0,,,498200.0,3209363.0,5768200.0,0.5,2317600.0,3209363.0,,,0.36,1679600.0,5768200.0,,,,,464995.0,464995.0,,,74500.0,37250.0,100000.0,,,415186.0,,,,,,50787549.0,50787549.0,,,,,,,,,,,,,
2016-01-31,2016-03-16,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,73431.0,,,,,135409.0,,,,96126.0,,,,37553.0,31273.0,,74852.0,-83978.0,3540342.0,,,,,,559086.0,548028.0,,,,,,,,,,,,,,,,,,400277.0,-69717.0,,,0.001,70000000.0,50876600.0,50876600.0,50877.0,,,,,,,3313.0,,,,,,,,,73626.0,,,264.0,240.0,,,,,,,,,,,,0.0,,,-6483.0,,,,,12108.0,,,,568757.0,361732.0,,,,-195190.0,,,,,,,,,,-34272.0,,,-20029.0,33079.0,,,-4238.0,40.0,72028.0,,,-1315.0,-1315.0,,,,,,,,,11038.0,,243183.0,559086.0,,243183.0,,,,,,,,,,,,-63234.0,-160918.0,-163823.0,,,,,-207289.0,,,,,,,,114463.0,52925.0,,0.0,0.0,61538.0,0.0,,96126.0,,9106.0,,-179019.0,-15196.0,,,,-9.0,,,,12099.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,1304.0,,,,,,,,,,1952.0,,,2905.0,,,-3385004.0,,,365045.0,226155.0,,,,,504500.0,3036317.0,6272700.0,0.56,,,,,1.02,,,,,,,315903.0,,,,,,,,,,,,,,,,50876600.0,,,,,,,,,,,,,
2016-04-30,2016-06-06,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,37689.0,,,,,141467.0,,,,184732.0,,,,83765.0,46367.0,,74852.0,-29887.0,3662604.0,,,,,,547855.0,529278.0,,,,,,,,,,,,,,,,,,373869.0,,,,0.001,70000000.0,50876600.0,50876600.0,50877.0,,,,,,,6196.0,,,,,,,,,134865.0,,,240.0,,,,,,,,,,,,,-0.01,,,,,,,,,,,,580683.0,279226.0,,,,-301687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12469.0,,357286.0,547855.0,,357286.0,,,,,,,,,,,,,-301687.0,-304592.0,,,,,-301697.0,,,,,,,,96741.0,35203.0,,0.0,0.0,61538.0,0.0,,184732.0,,16659.0,,-250501.0,54091.0,,,,10.0,,,,10.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,1473.0,,,,,,,,,,1918.0,,,2905.0,,,-3686691.0,,,285422.0,,,,,,,2910863.0,6277700.0,0.56,,,,,,,,,,,,190569.0,,,,,,,,,,,,,,,,50876600.0,,,,,,,,,,,,,
2016-07-31,2016-09-13,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,108422.0,,,,,231951.0,,,,260370.0,,,,120724.0,57746.0,,80707.0,-45083.0,3784865.0,,,,,,607218.0,584989.0,,,,,,,,,,,,,,,,,,327606.0,,,,0.001,70000000.0,50876600.0,50876600.0,50877.0,,,,,,,3313.0,,,,,,,,,101710.0,,,264.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,556649.0,361732.0,,,,-195190.0,,,,,,,,,,-34272.0,,,,,,,,,,,,,,,,,,,,,,13108.0,,470502.0,607218.0,,470502.0,,,,,,,,,,,,,-160918.0,-163823.0,,,,,-195181.0,,,,,,,,79179.0,17641.0,,0.0,0.0,61538.0,0.0,,260370.0,,20634.0,,-179019.0,-15196.0,,,,-9.0,,,,-9.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,12324.0,,,,,,,,,,1595.0,,,2905.0,,,-3847609.0,,,365045.0,,,,,,,2857703.0,5997700.0,0.56,,,,,,,,,,,,136716.0,,,,,,,,,,,,,,,,50876600.0,,,,,,,,,,,,,
2016-10-31,2017-02-14,10-K,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,59110.0,,,,,156977.0,,,,49984.0,,,,,49984.0,49984.0,69918.0,-75398.0,4190320.0,,,0.0,31298.0,,450071.0,439408.0,,,,,,,,,,,,,,,,,,226860.0,-203134.0,,,0.001,70000000.0,50931266.0,50931266.0,50932.0,,,,,,23316.0,23316.0,,,,,,,94711.0,,94711.0,,,978.0,978.0,978.0,,,,,11620.0,,,,,,-0.02,,,-36973.0,,-17245.0,,,17245.0,,,,2296491.0,1148990.0,30987.0,,,-1131214.0,,,,,,,,,,-33770.0,,,311893.0,14133.0,,,18251.0,7584.0,-5448.0,,,-10733.0,,,,,,,,,,4079.0,,203805.0,450071.0,,203805.0,,,,,,,,,,,,-166161.0,-1097444.0,-1109064.0,,,,,-1148479.0,,,,,,,,61538.0,61538.0,0.0,0.0,0.0,0.0,0.0,6700.0,49984.0,,9352.0,,-1106536.0,2528.0,,,,20.0,,,,17265.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,11492.0,,,,,,,,,71229.0,1311.0,,,11620.0,,,-4113254.0,1172306.0,,1172306.0,594625.0,,4308600.0,,280000.0,775000.0,2857703.0,6263200.0,0.54,4308600.0,2857703.0,,1.26,0.67,1991000.0,6263200.0,,,,,246266.0,246266.0,,,,,,,,594625.0,,,,,,50876750.0,50876750.0,,,,,,,,,,,,,
2017-01-31,2017-03-14,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,59753.0,,,,,200846.0,,,2500.0,126628.0,,,,39976.0,59352.0,,80300.0,-75078.0,4314296.0,,,,,,391499.0,378963.0,,,,,,,,,,,,,,,,,,166717.0,-100143.0,,,0.001,70000000.0,50931266.0,50931266.0,50932.0,,,,,,,10448.0,,,,,,,,,80781.0,,,173.0,170.0,,,,,,,,,,,,0.0,,,3.0,,,,,-4490.0,,,,516603.0,275038.0,,,,-145924.0,,,,,,,,,,-34593.0,,,643.0,-43869.0,,,-13930.0,126.0,76644.0,,,2319.0,,,,,,,,,,3953.0,6700.0,267162.0,391499.0,,267162.0,,,,,,,2459889.0,,,,,-100146.0,-246225.0,-249130.0,,,,,-241735.0,,,,,,,,52746.0,52746.0,,0.0,0.0,0.0,0.0,,126628.0,,11078.0,,-248810.0,320.0,,,,1090.0,,,,-4490.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,7447.0,,,,,,,,,,1458.0,,,2905.0,,,-4359479.0,,,285486.0,123976.0,,,,,,2857703.0,6263200.0,0.54,,,,,,,,,,509500.0,1.02,124337.0,,,,,,,,,,,,,,,,50931266.0,,,,,,,,,,,,,
2017-04-30,2017-06-14,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,70901.0,,,,,232060.0,,,2500.0,157389.0,,,,70280.0,32509.0,,77372.0,-69733.0,4741028.0,,,,,,761475.0,741871.0,,,,,,,,,,,,,,,,,,502949.0,,,,0.001,70000000.0,51164200.0,51164200.0,51165.0,,,,,,,17351.0,,,,,,,,,140097.0,,,171.0,171.0,,,,,,,,,,,,0.0,,,,,,,,11589.0,,,,536665.0,361200.0,,,,-164047.0,,,,,,,,,,-175.0,,,,,,,,,,,,,,,,,,,,,,3817.0,,368387.0,761475.0,,368387.0,,,,,,,2661593.0,,,,,,-164222.0,-167127.0,,,,,-175636.0,,,,,,,,265778.0,30531.0,49166.0,49166.0,49166.0,49166.0,38583.0,,157389.0,,18369.0,,-161882.0,5245.0,,,,,,,,11589.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,3045.0,,,,,,,,,,1235.0,,,2905.0,,,-4523038.0,,,378551.0,,,,,,,2778666.0,6705900.0,0.52,,,,,,,,,,,,393088.0,,,,,,,,,,,,,,,,50969607.0,,,,,,,,,,,,,
2017-07-31,2017-09-14,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,77705.0,,,,,178547.0,,,2500.0,230839.0,,,,111272.0,37667.0,,77516.0,-50390.0,4826069.0,,,,,,829906.0,821335.0,,,,,,,,,,,,,,,,,,607122.0,,,,0.001,70000000.0,51164200.0,51164200.0,51165.0,,,,,,,447.0,,,,,,,,,135221.0,,,,173.0,,,,,,,,,,,,0.0,,,,,,,,-49201.0,,,,460242.0,362602.0,,,,-145924.0,,,,,,,,,,-34593.0,,,,,,,,,,,,,,,,,,,,,,3834.0,,443765.0,829906.0,,443765.0,,,,,,,2661593.0,,,,,,-111331.0,-114236.0,,,,,-97813.0,,,,,,,,245820.0,20485.0,49164.0,49164.0,49164.0,49164.0,28679.0,,230839.0,,7398.0,,-94893.0,19343.0,,,,1090.0,,,,-48111.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,31832.0,,,,,,,,,,1173.0,,,2905.0,,,-4634369.0,,,363049.0,,,,,,,1198174.0,6705900.0,0.52,,,,,,,,,,,,386141.0,,,,,,,,,,,,,,,,51164200.0,,,,,,,,,,,,,
2017-10-31,2018-02-13,10-K,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,39009.0,,,,,147174.0,,,,47631.0,,,,,,19987.0,82721.0,-60487.0,5240833.0,,,0.0,,,758964.0,752007.0,,,,,,,,,,,,,,,,,,546370.0,315811.0,,,0.001,70000000.0,51287266.0,51287266.0,51288.0,,,,,,,32254.0,32254.0,,,,,,103204.0,,103204.0,,,701.0,701.0,,,,,,11620.0,,,,,,-0.01,,,27814.0,,,,,-26978.0,,,,2053758.0,1304062.0,,,,-776243.0,,,,,,,,,,-33317.0,,,-11996.0,12242.0,,,4596.0,1117.0,268221.0,,,-4834.0,,,,,,,,,,2634.0,,189844.0,758964.0,,189844.0,,,,,,,,,,256300.0,,31697.0,-742926.0,-754546.0,,,27644.0,,-750397.0,,,,,,,,,,,,,,,,47631.0,,5996.0,,-739635.0,14911.0,,,,1132.0,,,,-25846.0,,,,,,,0.001,,5000000.0,5000.0,5000.0,5.0,19528.0,,,256300.0,,,,,,83682.0,961.0,,,11620.0,,,-4856180.0,1336316.0,,1336316.0,504585.0,,5518640.0,,50000.0,1010600.0,1401820.0,7223800.0,0.4,5518640.0,,,1.14,0.22,1210040.0,,,,,,569120.0,569120.0,,,,,256300.0,,,504585.0,,,,,,,51057293.0,,,,,,,,,,,,,
2018-01-31,2018-03-15,10-Q,"SKKYNET CLOUD SYSTEMS, INC.",SKKY,CIK0001546853,USD,,76174.0,,,,,171999.0,,,2500.0,,,,,,,30885.0,77516.0,-24162.0,5411129.0,,,,,,828208.0,811303.0,,,,,,,,,,,,,,,,,,585349.0,2678.0,,,0.001,70000000.0,51317950.0,51317950.0,51318.0,,,,,,,13401.0,13401.0,,,,,,,,114480.0,,,126.0,126.0,,,,,,,,,,,,0.0,,,32139.0,,,,,-20645.0,,,,517809.0,369478.0,,,,,,,,,,,,,,,,,19521.0,-24825.0,,,11276.0,-101.0,68312.0,,,-37580.0,,,,,,,,,,2735.0,,221539.0,828208.0,,221539.0,,,,,,,,,,,,-29461.0,-169102.0,-172007.0,,,,,-148457.0,,,,,,,,,,,,,,,,30885.0,,11884.0,,-135682.0,36325.0,,,,,,,,-20465.0,,,,,29050.0,,0.001,0.15,5000000.0,5000.0,5000.0,5.0,51220.0,,,,,,,,-169102.0,,5021.0,,,2905.0,,,-5025282.0,382879.0,,382879.0,102912.0,,,,,138000.0,1456882.0,7361800.0,0.4,5923740.0,,,,0.0,,,,,,,606669.0,606669.0,,,,,,,,102912.0,,,,,,,51287266.0,,,,,,,,,,,,,
