end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessCombinationConsiderationTransferred1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,CostOfRevenue,CostsAndExpensesRelatedParty,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesCurrent,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateEffectivePercentage,DeferredRevenue,DeferredTaxAssetsGrossNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowanceNoncurrent,Deposits,DepreciationDepletionAndAmortization,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilitiesCurrent,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationInterestIncome,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedPartiesCurrent,DueToAffiliateCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationTaxSettlementsForeign,EffectiveIncomeTaxRateReconciliationTaxSettlementsOther,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeposits,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPayablesToCustomers,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestIncomeOther,InterestPayableCurrent,InterestReceivableNoncurrent,LeaseCost,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LongTermNotesPayable,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesIssued1,NotesPayableRelatedPartiesClassifiedCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLossCarryforwards,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherCostAndExpenseOperating,OtherGeneralExpense,OtherLiabilitiesCurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonrecurringIncomeExpense,OtherReceivablesNetCurrent,OtherShortTermBorrowings,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromOtherDeposits,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromStockPlans,ProfitLoss,PropertyPlantAndEquipmentNet,ReceivablesFromCustomers,RelatedPartyTransactionDueFromToRelatedParty,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesRevenueGoodsNet,SalesRevenueServicesNet,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic
2018-12-31,2019-04-11,10-K,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,,3079.0,,9717.0,,,1495.0,154865.0,,,,,,,83934.0,,,,,,,,,,,20984.0,69167.0,62671.0,15445.0,62671.0,,,,,0.001,75000000.0,8944060.0,8944060.0,8944.0,-69006.0,6338.0,-75344.0,,,31.0,,,,,,,,,,16186.0,16186.0,16186.0,,,,,,,,,,,,,,,,,,,2909.0,64370.0,,,-0.01,0.0,0.21,-0.21,0.25,231.0,231.0,,91370.0,14659.0,-77077.0,,,,,,,-2331.0,,,,,5224.0,,,,8614.0,,,,33.0,,,,,80075.0,83934.0,,,,,-16679.0,75921.0,,20984.0,,-34465.0,,-70655.0,6422.0,-366.0,,,,91370.0,-76711.0,,,,136082.0,1733.0,,1733.0,,,,,,,0.0,,,,,,0.001,10000000.0,,,,14767.0,,,83300.0,,,-10405.0,,,-77077.0,,,,,10405.0,-142766.0,14690.0,,,,20538.0,3859.0,2000.0,,,,11649.0,85301.0,,8687321.0,,
2019-03-31,2019-05-15,10-Q,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,,8331.0,,11191.0,,,2272.0,159579.0,,,,,,,53797.0,,,,,,,,,,,,52706.0,-16461.0,52706.0,-16461.0,,,,,0.001,75000000.0,8904060.0,8904060.0,8944.0,-44852.0,11804.0,-56656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.0,76278.0,,,-0.01,,,,,1062.0,1062.0,,57343.0,,-57433.0,,,,,,,5228.0,,,,,1038.0,,,,-13922.0,,,,22.0,,,,,98780.0,53797.0,,,,,-28483.0,19722.0,,,,-37245.0,,-45629.0,11804.0,-90.0,,,,57343.0,-57343.0,,,,,777.0,,777.0,,,,,,,,,,,,,0.001,10000000.0,,,,1091.0,,,7814.0,,,11908.0,,,-57433.0,,,,,11908.0,-188395.0,,,,,-16499.0,-44983.0,0.0,,,,,4714.0,,8944060.0,,
2019-06-30,2019-08-19,10-Q,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,,34832.0,,4235.0,3571.0,,2101.0,160678.0,,,,,,,25735.0,,,,,,,,,,,,20009.0,,20009.0,,,,,,0.001,75000000.0,8945060.0,8945060.0,8945.0,-41816.0,-1793.0,-43609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2913.0,72347.0,,,0.0,,,,,,,,48231.0,5000.0,-43438.0,-43438.0,,,,,,,,,,,,,,,,,,,17.0,,,,,114327.0,25735.0,,,,,-30276.0,,,,,,,-41645.0,-1793.0,-207.0,,,,48231.0,-43231.0,,,,,-171.0,,-171.0,,,,,,,,,,,,,0.001,10000000.0,,,,2156.0,,,,,,,,,-43438.0,,,,,,-230040.0,5000.0,,,,-58315.0,-88592.0,,,,,,1100.0,,8945060.0,,
2019-09-30,2019-11-15,10-Q,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,,13591.0,,2737.0,3571.0,,2162.0,168371.0,,,,,,,21636.0,,,,,,,,,,,,17484.0,,17484.0,,,,,,0.001,75000000.0,8952060.0,8952060.0,8952.0,-16790.0,-7572.0,-24362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798.0,107764.0,,,0.0,,,,,,,,25309.0,942.0,-24423.0,-24423.0,,,,,,,,,,,,,,,,,,,13.0,,,,,126890.0,21636.0,,,,,-37848.0,,,,,,,-16851.0,-7572.0,-56.0,,,,25309.0,-24367.0,,,,,61.0,61.0,61.0,,,,,28.0,,,,,,,,0.001,10000000.0,,,,584.0,,,,,,,,,-24423.0,,,,,,-246891.0,942.0,,,,-67405.0,-105254.0,0.0,,,,,7700.0,,8946962.0,,
2019-12-31,2020-06-18,10-K,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,14146.0,10245.0,,54106.0,,,-2609.0,177654.0,177654.0,,,,,,515394.0,515394.0,512385.0,512385.0,,,,,,,,,567.0,,418229.0,-14878.0,,,-82261.0,449532.0,0.001,75000000.0,8956191.0,8956191.0,8956.0,-143913.0,-36561.0,-180474.0,,,,,,,,,,,,,37115.0,21288.0,37115.0,507114.0,,-75365.0,,76561.0,718.0,417662.0,,76200.0,936.0,,110.0,76200.0,-75264.0,28.0,4016.0,936.0,76561.0,2873.0,59895.0,,,-0.02,0.0,0.21,-0.21,0.25,,-3331.0,,102465.0,1429.0,-101373.0,-101373.0,-101373.0,-0.01,-7458.0,-0.01,23231.0,10245.0,,,,507114.0,42193.0,14258.0,,,401.0,,,,110.0,,,,,667208.0,515394.0,667208.0,574865.0,574865.0,,-53240.0,-24572.0,57689.0,,,376965.0,-72567.0,-139809.0,-36929.0,-337.0,,,,102465.0,-101036.0,,,,,-3736.0,-3736.0,-3736.0,,,22203.0,,28.0,,0.0,2873.0,,,,,0.001,10000000.0,,,,2442.0,,,24802.0,,,32887.0,,,-176738.0,,,,,77156.0,-282575.0,1429.0,,,,-151814.0,-151814.0,,,,,,22801.0,,8947746.0,,
2020-03-31,2020-08-05,10-Q,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,13908.0,21516.0,,48886.0,,,-11517.0,177654.0,,,,,,,493193.0,493193.0,,,,,,,,,,,5654.0,,531.0,-36.0,,,3078.0,-414560.0,0.001,75000000.0,8956191.0,8956191.0,8956.0,-27922.0,-2642.0,-30564.0,,,,,,,,,,,,,,,,507114.0,,,,,,,,,,,,,,,,,75274.0,2825.0,92152.0,,,0.0,,,,,,-1057.0,,15175.0,,,-15211.0,-15211.0,0.0,-7458.0,0.0,,10000.0,,,,,5167.0,,,,-8.0,,,,232.0,,,,,672493.0,493193.0,672493.0,,,,-55882.0,3078.0,,,,-414596.0,-36.0,-19014.0,-3655.0,-36.0,,,,15175.0,-15175.0,,,,,-7895.0,-7895.0,-7895.0,,,,,19.0,,,,,,,,0.001,10000000.0,,,,398357.0,,,3078.0,,,,,,-22669.0,,,,,,-301589.0,,,,,-179300.0,-179300.0,,,,,,3078.0,,8956191.0,,
2020-06-30,2020-09-16,10-Q,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,2988.0,16781.0,,,,,-7802.0,180729.0,,,,,,,232203.0,232203.0,,,,,,,,,,,153241.0,,153241.0,,250000.0,,,,0.001,75000000.0,8958989.0,8958989.0,8959.0,136643.0,144228.0,280871.0,,,25030.0,,,,,,,,,,,,,,,,,,,,25030.0,47666.0,321029.0,111.0,47.0,47666.0,273363.0,21330.0,,346059.0,75441.0,2831.0,85108.0,,,0.03,,,,,,,,17333.0,321029.0,,-17333.0,,0.0,294629.0,0.03,,,,,,,,,,,,,,,47.0,,,,,130632.0,232203.0,130632.0,,,,88346.0,,,,,,,132928.0,144368.0,21199.0,,,,17333.0,-17333.0,,,,,3575.0,3575.0,3575.0,,,25912.0,,21330.0,,,2831.0,,,,,0.001,10000000.0,,,,533.0,,,,,,,,,277296.0,,,,,,-168661.0,346059.0,,,,101571.0,101571.0,,,,,,3078.0,,8957298.0,,
2020-09-30,2021-01-05,10-Q,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,16329.0,12511.0,,,,,7128.0,,180729.0,,,,,,436162.0,379227.0,,,,,,,,,,,283265.0,,283265.0,,250000.0,,,,0.001,75000000.0,8958989.0,8958989.0,8959.0,94531.0,83958.0,178489.0,,,120825.0,,,,,,,,,,,,,,,,179533.0,,,,120825.0,,169327.0,88.0,566.0,-5915.0,175242.0,448.0,,290152.0,78502.0,2946.0,85108.0,,,0.02,,,,,,,,10244.0,169327.0,-10244.0,165924.0,,0.0,176168.0,0.02,,,,,,,,,,,,,,,566.0,,,,,156102.0,436162.0,150461.0,,,,172304.0,,,,,,,79601.0,86323.0,886.0,,,,10244.0,-10244.0,12230.0,5641.0,56935.0,,,12565.0,12565.0,,,37666.0,,448.0,,,2946.0,,,,,0.001,10000000.0,,,,1131.0,,,,,,,,,165924.0,,,,,,-89060.0,290152.0,,,,280060.0,280060.0,,,,,,,,8958989.0,,
2020-12-31,2021-04-08,10-K,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,,47244.0,47244.0,,,,,,1196.0,,,,,,46761.0,46761.0,,,,10702.0,10702.0,,21312.0,-10610.0,44619.0,,44619.0,,44619.0,44052.0,250000.0,,-7044.0,140483.0,0.001,100000000.0,8958989.0,8958989.0,8959.0,341196.0,,341196.0,,,,,,,,,,,,,,24841.0,,,,463340.0,,,,,145855.0,47437.0,490356.0,,845.0,47437.0,442920.0,21797.0,,636211.0,,,59895.0,,,,,0.21,,,,4597.0,,118079.0,,-118291.0,-118291.0,-118291.0,-0.01,463340.0,0.05,-88943.0,37000.0,,,,,35060.0,,,,-300.0,,,,,,,,,201169.0,46761.0,201169.0,,,,,-7044.0,,1040.0,1040.0,183495.0,43012.0,345049.0,,-212.0,,,1.0,118079.0,-118079.0,,,,72111.0,,-3853.0,-3853.0,,,94030.0,,,,31759.0,,1040.0,11649.0,,,0.001,5000000.0,0.0,0.0,2142.0,2142.0,,,,,,,1040.0,,345049.0,,,59895.0,,,-164563.0,,,,,-154408.0,-154408.0,,,,,,3078.0,,8957873.0,,
2021-03-31,2021-06-14,10-Q,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,,35044.0,,,,,,,1196.0,,,,,,17911.0,17911.0,,,,,,,,,,,16644.0,,16644.0,-27975.0,,,,,0.001,75000000.0,8958989.0,8958989.0,8959.0,-16650.0,,-16650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59895.0,,,,,,,,,,,16625.0,,,-16650.0,-16650.0,0.0,,0.0,,-12200.0,,,,,,,,,-875.0,,,,,,,,,188969.0,17911.0,188969.0,,,,,,,,,-27975.0,-27975.0,-16650.0,,-25.0,,,,16625.0,-16625.0,,,,,,,,,,94030.0,,,,,,,,,,0.001,10000000.0,,,,1267.0,,,,,,,,,-16650.0,,,,,,-181213.0,,,,,-171058.0,,,,,,,,,8958989.0,,
2021-06-30,2021-08-23,10-Q,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,,64458.0,61700.0,,,,,,3958457.0,325000.0,150560.0,,,,3583298.0,243280.0,,,,,,,,,181680.0,,,,181680.0,,,,,,0.001,100000000.0,27385437.0,27385437.0,27385.0,,,-333186.0,32397.0,15000.0,,,,,,,0.75,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,,298005.0,,,-333186.0,,-0.02,,,,,,,,,,,,,,3325121.0,,35181.0,,130.0,2628.0,,,111855.0,3583298.0,111855.0,,,,,,,,,,,-333186.0,,-35181.0,,,,298005.0,-298005.0,,,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,61600.0,61600.0,,,,,,,,,-462614.0,14897.0,,0.0,,,-514399.0,,,,,3017015.0,,,,,,,,3500127.0,22120738.0,,
2021-09-30,2021-11-22,10-Q,NEXT-ChemX Corporation,CHMX,CIK0001657045,USD,,169077.0,157845.0,,,,,,3633457.0,,,,,,3235597.0,62740.0,,,,,,,,,1140.0,,,,1140.0,,,,,,0.001,100000000.0,27385437.0,27385437.0,27385.0,,,-433495.0,462500.0,20500.0,,,,,,,0.75,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,,,,15955.0,440977.0,,-433495.0,,,-0.02,,,,,,,,,,,,,,3150114.0,,8473.0,,10909.0,,,,652077.0,3235597.0,652077.0,,,,,,,,,,,-433495.0,,7482.0,,,,440977.0,-440977.0,,,,,,,,,,,,,,,,,,,,0.001,5000000.0,0.0,0.0,61600.0,61000.0,,,,,,,,,-433495.0,22743.0,,0.0,,,-1077322.0,,,,,2583520.0,,,,,,,,,27385437.0,,
