end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,BusinessCombinationConsiderationTransferred1,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfRevenue,CostsAndExpensesRelatedParty,DebtConversionOriginalDebtAmount1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFeeAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeferredRevenueCurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DepositAssets,Deposits,Depreciation,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,FinancingInterestExpense,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestIncomeOther,InterestPaid,InterestPayableCurrent,InterestReceivableCurrent,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayableCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermLoansPayable,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossCurrent,NotesAndLoansReceivableNetCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseMinimumRentals,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNoncashIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForProceedsFromLoansReceivable,PaymentsForProceedsFromOtherInterestEarningAssets,PaymentsToAcquireMiningAssets,PaymentsToAcquireNotesReceivable,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidExpenseNoncurrent,PrepaidInsurance,ProceedsFromBankDebt,ProceedsFromCollectionOfNotesReceivable,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromLoans,ProceedsFromNotesPayable,ProfessionalAndContractServicesExpense,ProfessionalFees,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseSoftwareExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,Revenues,SharesIssuedPricePerShare,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,TaxesPayableCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AccruedEmployeeBenefitsCurrentAndNoncurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccruedSalariesCurrentAndNoncurrent,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,IncreaseDecreaseInPrepaidExpensesOther,InterestPayableCurrentAndNoncurrent,OperatingLeaseExpense,OperatingLeaseRightOfUseAssetAmortizationExpense,ProceedsFromRepaymentsOfOtherDebt,RepaymentsOfDebt
2018-09-30,2018-12-31,10-K,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,0.0,,,6949717.0,49701.0,52095.0,,,1189391.0,178627.0,1010764.0,,,,103364.0,-315729.0,-315729.0,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,0.0,0.0,,6869818.0,,,,,,,1481269.0,1481269.0,0.0,,1481269.0,,,2191.0,,,,,-0.08,,0.0,0.34,0.2251,,0.19,,0.0751,,,,,632647.0,0.0,,,-4219120.0,,800.0,,800.0,,,-52095.0,,,-124964.0,,168.0,,,124964.0,,,1530.0,157433.0,157433.0,1530.0,41413.0,105338.0,,,35178.0,,,,,9633.0,1189391.0,,9633.0,,,,,,,,,,,,,3925000.0,3925000.0,-4240729.0,-4219920.0,-117550.0,,0.0,,4101570.0,-4101570.0,,,,,,,16347.0,,,,,,5.63,1968923.0,0.0,9633.0,,,,0.0,,,52095.0,-3925000.0,,,,0.0,,75263.0,6258.0,,1000000.0,,,3925000.0,,,,,,0.0,34503.0,,10764.0,1500000.0,1500000.0,-5834737.0,0.0,,1179758.0,,6869818.0,,,,,49828467.0,,,,,,,,,,,
2018-12-31,2019-02-11,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,,,,6949717.0,57118.0,,,0.0,1122220.0,112004.0,1010216.0,,,,93859.0,-9505.0,-9505.0,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,88760.0,,0.0,,,,,,516000.0,1589400.0,1589400.0,0.0,,1589400.0,,,548.0,,,,,0.0,,0.0,0.21,0.2851,,0.0,,-0.0751,,,,,142910.0,427240.0,,,-62330.0,,0.0,,0.0,,,,,,,,-4841.0,0.0,,,,,462.0,0.0,0.0,462.0,3.0,0.0,,,16815.0,,,,,4792.0,1122220.0,,,,,,,,,,,,,,,0.0,,-9505.0,-62330.0,-459.0,,,,489111.0,-61871.0,,,,,,,31380.0,24661.0,26141.0,,,,5693977.0,346201.0,,4792.0,0.0,,,,,,,0.0,,,,,,18145.0,1000000.0,,1000000.0,,,,,,,,,,,,10216.0,,,-5897067.0,516000.0,,1117428.0,,,,,,,64778050.0,,,,,,,,,,,
2019-03-31,2019-05-14,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,,,,6949717.0,,,,,1073620.0,63952.0,1009668.0,,,,63952.0,,,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,88759.0,,,,,,,,250000.0,1577406.0,1.57,0.0,,1577406.0,,,548.0,,,,,0.0,,0.0164,0.21,0.2221,,0.0003,0.0164,0.004,,,,,181236.0,161241.0,,,-48786.0,,800.0,,,,,,,,,,,,,,,,210.0,0.0,0.0,210.0,3.0,,,,10903.0,,,,,5778.0,1073620.0,,,,,,,,,,,,,,,,,,-49586.0,-207.0,,,,209820.0,-48579.0,,,,,,,27070.0,17935.0,26332.0,,,,5.74,28584.0,,5778.0,,,,,,,,,,,,,,0.0,1000000.0,,1000000.0,,,,,,,,,,,,9668.0,,,-5946653.0,250000.0,,1067842.0,,,,,,,64778050.0,,,,,,,,,,,
2019-06-30,2019-08-12,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,50000.0,50000.0,,,6949717.0,,,,,1098957.0,89837.0,1009120.0,,,,39837.0,,,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,56946.0,,,,,,,,250000.0,1568400.0,,0.0,,1568400.0,,,548.0,,,,,0.0,,0.0,0.21,-0.384,,0.0,,0.174,,,,,144735.0,193054.0,,,29485.0,,0.0,,,,,,,,,,,,,,,,170.0,0.0,0.0,170.0,3.0,,,,6780.0,,,,,1631.0,1098957.0,,,,,,,,,,,,,,,,,,29485.0,-167.0,,,,163402.0,29652.0,,,,,,,,,,,,,5.71,18667.0,,1631.0,,,,,,,,,,,,,,0.0,1000000.0,,1000000.0,,,,,,,,,,0.0,,9120.0,,,-5917168.0,250000.0,,1097327.0,,,,,,,64778050.0,,,,,,,,,,,
2019-09-30,2020-01-14,10-K,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,0.0,,,6949717.0,75262.0,,,0.0,1110777.0,102205.0,1008572.0,,,,102205.0,,-1159.0,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,277415.0,,0.0,,,,,,1216000.0,1207488.0,1.56,0.0,0.0,1207488.0,,,2191.0,,,,,0.0,,0.0101,0.21,0.1444,,0.0008,,0.0749,,,,,450396.0,938585.0,,,-78856.0,,800.0,,800.0,,,0.0,,,0.0,,1044.0,0.0,,0.0,,,,0.0,0.0,1106.0,13.0,0.0,,,42958.0,,,,,10675.0,1110777.0,,10675.0,0.0,0.0,,,,,,,,,0.0,,0.0,,-1159.0,-79656.0,-1093.0,,,,1016348.0,-77763.0,,,0.0,0.0,0.0,,25951.0,4484.0,26712.0,,,,4070000.0,565952.0,,10675.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,1000000.0,,,,,,,,0.0,,69005.0,,8572.0,,0.0,-5914393.0,1216000.0,,1100102.0,,,,,,,64778050.0,,,,,,,,,,,
2019-12-31,2020-02-11,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,,,,6949717.0,0.0,,,6324.0,1127512.0,71037.0,1056475.0,,,,71037.0,,-31168.0,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,132498.0,,0.0,,,,,,250000.0,1570929.0,1.57,0.0,,1570929.0,,,548.0,,,,,0.0,,0.0575,0.21,0.3373,0.0,0.0,,-0.0698,,,,,132485.0,117502.0,,,-27811.0,,1600.0,,1600.0,,,,,,,,-2749.0,-6408.0,,,,,,0.0,200.0,295.0,0.0,,,,6852.0,,26207.0,24682.0,1995.0,56821.0,1127512.0,,32596.0,24225.0,,,,,,,,,,,,,,-31168.0,-29411.0,-495.0,,,,144818.0,-27316.0,6852.0,48894.0,24669.0,24225.0,48451.0,50889.0,,,,,,0.04,5.74,12333.0,,7927.0,528.0,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,8024.0,,,-5943804.0,250000.0,,1070691.0,,,,,,,64778050.0,,,,,,,,,,,
2020-03-31,2020-05-22,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,,,,6949717.0,,,,,1115965.0,66421.0,1049544.0,,,,41860.0,,,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,48063.0,,,,,,,,200000.0,1215966.0,1.22,0.0,,1215966.0,,,548.0,,,,,0.0,,0.5952,0.21,0.875,0.0,0.0,,-0.0698,,,,,131315.0,151937.0,,-4033.0,-4033.0,,2400.0,,,,,,,,,,,,,,,,,0.0,240.0,240.0,0.0,,,,6853.0,6853.0,26403.0,17950.0,1525.0,51707.0,1115965.0,,34023.0,17684.0,,,,,,,,,,,,,,,-6433.0,-240.0,,,,155730.0,-3793.0,6853.0,42828.0,25144.0,17684.0,42067.0,44353.0,,,,,,0.04,4.13,24415.0,,8879.0,,,,,-240.0,,,,,,,,,,24561.0,,1000000.0,,,,,,,,,,,,7477.0,,,-5950237.0,200000.0,,1064258.0,,,,,,,64778050.0,,,,,,,,,,,
2020-06-30,2020-08-10,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,50000.0,,,6949717.0,,,,,1313072.0,270520.0,1042552.0,,,,203327.0,,,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,10015.0,,,,,,,,200000.0,1200649.0,1200000.0,0.0,,1200649.0,,,548.0,,,,,0.0,,0.0,0.21,-0.2847,0.0019,0.0,,0.0728,,,120.0,0.0,135532.0,189985.0,,52000.0,52000.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,120.0,0.0,,,,6853.0,0.0,26599.0,11219.0,1117.0,196814.0,1313072.0,,80480.0,116334.0,49774.0,155000.0,96213.0,,2381.0,2294.0,2210.0,2128.0,49774.0,105226.0,,,,,52000.0,-120.0,,,,137865.0,52120.0,6853.0,36701.0,25593.0,11108.0,35623.0,37818.0,,,,,,0.04,4070000.0,2333.0,,5113.0,,,,,0.0,,,,,,,,,,17193.0,,1000000.0,,,,,,,,,,,,6929.0,,,-5898237.0,200000.0,,1116258.0,,,,,,,64778050.0,,,,,,,,,,,
2020-09-30,2020-12-16,10-K,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,0.0,,,6949717.0,0.0,,,25658.0,1239793.0,204295.0,1035498.0,,,,194470.0,,92265.0,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,201483.0,,0.0,,,,,,750000.0,1218780.0,1220000.0,0.0,390.0,1219170.0,,,2191.0,,,,,0.0,,0.0844,0.21,0.3559,0.0033,0.0,,-0.0648,,,,0.0,523113.0,548517.0,,-47411.0,-47411.0,,4000.0,,4000.0,,,,,,992.0,,-6176.0,-26015.0,,9825.0,,,,992.0,992.0,907.0,0.0,,,,27409.0,,26795.0,4487.0,771.0,191102.0,1239793.0,,80843.0,110259.0,50298.0,156092.0,96696.0,,2404.0,2316.0,2230.0,2148.0,50298.0,105794.0,0.0,155100.0,,-62835.0,-51411.0,-2099.0,,,,593829.0,-45312.0,27409.0,30511.0,26046.0,4465.0,29117.0,31282.0,,,,,,0.04,4360000.0,70716.0,,4499.0,1751.0,,,,-1107.0,,,,,,,,,,9825.0,,1000000.0,,,,,,,,49600.0,,,,6381.0,,,-5965804.0,750000.0,,1048691.0,,,,,,,64778050.0,,2777.0,,1722.0,0.0,0.0,,1751.0,25658.0,105500.0,0.0
2020-12-31,2021-02-08,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,0.0,,,6949717.0,7368.0,,,6568.0,1159384.0,131002.0,1028382.0,,,,128546.0,,-65924.0,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,10035.0,,0.0,,,,,,100000.0,1241976.0,1240000.0,0.0,479.0,1242455.0,,,548.0,,,,,0.0,,0.0,0.21,0.2781,0.0,0.0017,,-0.0698,,,,,136085.0,89965.0,,-79942.0,-79942.0,,0.0,,0.0,,,0.0,,,1003.0,,4782.0,-6535.0,,-7368.0,,,,1001.0,1001.0,384.0,,,,,6852.0,,24747.0,,486.0,190635.0,1159384.0,,84369.0,106266.0,50828.0,157094.0,97083.0,,2426.0,2337.0,2251.0,2169.0,50828.0,106266.0,,0.0,,-65924.0,-79942.0,-1385.0,,,,168522.0,-78557.0,6852.0,24261.0,24261.0,0.0,22549.0,,,,,,,0.04,4440000.0,32437.0,,26796.0,284.0,,,,-384.0,,,,,,,,,,2456.0,,1000000.0,,,,,,,,,,,,5833.0,,,-6045746.0,100000.0,,968749.0,,,,,,,64778050.0,,,,,,,,284.0,6568.0,,0.0
2021-03-31,2021-05-11,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,0.0,,,6949717.0,,,,,1193521.0,172319.0,1021202.0,,,,144279.0,,,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,23535.0,,,,,,,,250000.0,1228139.0,1230000.0,0.0,495.0,1228634.0,,,548.0,,,,,0.0,,0.0492,,-0.2342,0.0,0.0036,,0.0698,,,,,162527.0,226465.0,,48767.0,48767.0,,2400.0,,,,,,,,,,,,,,,,,1011.0,335.0,,,,,,6918.0,,17950.0,,266.0,178405.0,1193521.0,,71663.0,106742.0,51363.0,158105.0,97472.0,2189.0,2449.0,2449.0,2359.0,2273.0,51363.0,106742.0,0.0,,,,46367.0,-1346.0,,,,176352.0,50113.0,6918.0,17684.0,17684.0,0.0,15917.0,,,,,,,0.04,4390000.0,13825.0,,2616.0,,,,,-335.0,,,,,,,,,,28040.0,,1000000.0,,,,,,,,,,,,5285.0,,,-5999379.0,250000.0,,1015116.0,,,,1000000.0,,,64778050.0,,,,,,,,,,,
2021-06-30,2021-08-16,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,0.0,,,6949717.0,,,,,1160450.0,146494.0,1013956.0,,,,126866.0,,,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,10005.0,,,49600.0,,,,,150000.0,1222185.0,1220000.0,0.0,528.0,1222713.0,,,548.0,,,,,0.0,,0.0,,0.2952,0.0,-0.0154,,-0.0698,,,281.0,49600.0,153707.0,139995.0,,20058.0,,,0.0,,,,,,,,,,,,,,,,,1021.0,,,,,,,6787.0,,11219.0,,111.0,125276.0,1160450.0,,18394.0,106882.0,2643.0,109525.0,97525.0,2210.0,,2472.0,2381.0,2294.0,2643.0,106882.0,0.0,,,,20058.0,48360.0,,,,168297.0,-28302.0,6787.0,11108.0,11108.0,0.0,9219.0,,,,,,,0.04,4370000.0,14590.0,,4643.0,,,,,62.0,,,,,,,,,,19628.0,,1000000.0,,,,,,,,,,,,4737.0,,,-5979321.0,150000.0,,1035174.0,,,,,,,64778050.0,,,,,,,,,,,
2021-09-30,2022-02-11,10-K,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,0.0,,,6949717.0,1000000.0,,,,165031.0,158385.0,6646.0,,,,135503.0,,-58967.0,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,81081.0,,1022.0,,,,,,700000.0,1224009.0,1500000.0,0.0,562.0,1504407.0,,,2191.0,,,,,-0.02,,0.0023,,0.2807,0.0001,0.0012,,-0.0697,,,,49600.0,605566.0,618919.0,,-1021521.0,,,2400.0,,2400.0,,,,,,3033.0,,22299.0,-26795.0,,13058.0,,,,4053.0,4053.0,,,,,,,,4488.0,,23.0,140261.0,165031.0,,33924.0,106337.0,2663.0,109000.0,96891.0,2663.0,2496.0,2404.0,2316.0,2230.0,,106337.0,,-525.0,,-58442.0,-1023921.0,44254.0,,,,1684694.0,-1065775.0,27409.0,4465.0,4465.0,0.0,2456.0,,,,,,,0.04,4380000.0,79128.0,,26796.0,,,,,-1293.0,,,,,,,,,,22882.0,,0.0,,,,,,,,0.0,,,,4190.0,,,-6989725.0,700000.0,,24770.0,,,,,,,64778050.0,,16076.0,9000.0,1720.0,279836.0,-1000000.0,4025.0,748.0,26661.0,0.0,525.0
2021-12-31,2022-02-14,10-Q,FUSE GROUP HOLDING INC,FUST,CIK0001636051,USD,,,,50000.0,,,6949717.0,,,,,145608.0,141966.0,3642.0,,,,80995.0,,-54508.0,,0.001,375000000.0,64778050.0,64778050.0,64778.0,,,,10015.0,,1015.0,,,,,,200000.0,1221832.0,1220000.0,0.0,0.0,1501668.0,,,548.0,,,,,0.0,,0.289,,-0.0399,0.0003,0.0484,,0.0702,,,,,161438.0,189985.0,,8304.0,,,2400.0,,2400.0,,,50000.0,,,0.0,,-20332.0,-4488.0,,-11912.0,,,,1015.0,1015.0,,,,,,,,,,,114934.0,145608.0,,9147.0,105787.0,2684.0,108471.0,96254.0,2684.0,2519.0,2426.0,2337.0,2251.0,,105787.0,,-530.0,,-53978.0,5904.0,-1859.0,,,,179822.0,10163.0,2478.0,,0.0,,0.0,,,,,,,0.04,4350000.0,18384.0,,6463.0,,,,,-844.0,,,,,,,,,,10971.0,,0.0,,,,,,,,,,,,3642.0,,,-6983821.0,200000.0,,30674.0,,,,,,,64778050.0,,168.0,,6295.0,279836.0,,4025.0,22.0,2456.0,,530.0
