end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsFairValueDisclosure,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesDebtSecuritiesCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfGoodsAndServicesSold,CostOfServices,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepreciationAndAmortization,DividendsCommonStockCash,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,GainLossOnSaleOfPropertyPlantEquipment,Goodwill,GoodwillImpairmentLoss,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsOther,IncomeTaxReconciliationTaxExemptIncome,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidRent,IncrementalCommonSharesAttributableToEquityUnitPurchaseAgreements,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InvestmentsFairValueDisclosure,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableToBankCurrent,LongTermLoansFromBank,MarketableSecuritiesCurrent,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentsForProceedsFromInvestments,PaymentsOfDividendsCommonStock,PaymentsOfOrdinaryDividends,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsNoncurrent,ProceedsFromBankDebt,ProceedsFromIncomeTaxRefunds,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,QuantifyingMisstatementInCurrentYearFinancialStatementsAmount,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueServicesNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,TradingSecuritiesCost,TradingSecuritiesUnrealizedHoldingGain,TradingSecuritiesUnrealizedHoldingLoss,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,GainsLossesOnExtinguishmentOfDebt,NumberOfReportableSegments,PreferredStockSharesOutstanding,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant
2012-09-30,2012-11-14,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,86022.0,1244477.0,,735901.0,,28731187.0,,39174.0,,,13240999.0,10953048.0,9443866.0,,,,,,,7689332.0,7689332.0,,,,,,0.01,25000000.0,7943462.0,7943462.0,79434.0,,914186.0,,,,,,,6620644.0,,,,,,,,,,,,,,430676.0,,,,,37880.0,,0.03,,0.03,,,,,,1954460.0,,,456011.0,182473.0,,,,,,,,,,,,,,,,,,,148524.0,463500.0,1754534.0,,,,,,,,,,,,7878351.0,13240999.0,7873243.0,,,1754534.0,,,,,,,,,273538.0,13851.0,,,,2379896.0,442160.0,,,,,,,,,,,,,,264705.0,,5108.0,,,,,,,,,,,0.01,5000000.0,0.0,0.0,51892.0,,,,,,281599.0,,-23447973.0,,2822056.0,1427830.0,,,,,,,,,,,,5362648.0,,,,,,,8258438.0,,7943462.0,,,,
2012-12-31,2013-03-25,10-K,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,44097.0,1776151.0,,1161498.0,939031.0,28795496.0,150499.0,150499.0,30000.0,68500.0,12709948.0,10473080.0,,,,,,,723008.0,6422458.0,,-108746.0,,,5699450.0,,0.01,25000000.0,7946462.0,7946462.0,79464.0,,3731218.0,21865.0,10708.0,327540.0,433970.0,,,6978797.0,,106430.0,,172897.0,-591355.0,,0.0,18051.0,42598.0,112248.0,,,764252.0,591355.0,711761.0,591355.0,0.0,52491.0,150069.0,1589320.0,0.07,,0.06,,754216.0,21578.0,21578.0,0.0,1954460.0,0.0,0.0,996360.0,466543.0,466543.0,-46545.0,,,338762.0,44205.0,3364.0,77311.0,0.0,0.0,-16844.0,224938.0,74335.0,507303.0,97695.0,-22840.0,,,174623.0,475250.0,,235452.0,,,,,,,,,,,8780937.0,12709948.0,8184392.0,,,1725633.0,,-40598.0,-1541742.0,,-116856.0,,1549852.0,,529817.0,21945.0,1.0,,,10088204.0,974415.0,,,,,,349926.0,133949.0,,,80010.0,135967.0,,,548838.0,21970.0,5190.0,-1476.0,,,,,1589320.0,,,13159.0,103697.0,0.01,5000000.0,0.0,0.0,21970.0,,,,26000.0,1199469.0,260438.0,,-24945949.0,,11062619.0,6206917.0,150499.0,,,,,795000.0,,113000.0,665500.0,1.0,2.1983,3831012.0,,26000.0,,1735828.0,0.0,-10195.0,8243375.0,,7942748.0,,,,
2013-03-31,2013-05-15,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,64667.0,1547573.0,,1048005.0,,28835256.0,,39760.0,,,13219572.0,10980934.0,,,,,,,,6837881.0,,415423.0,,,,,0.01,25000000.0,7946462.0,7946462.0,79464.0,,1036728.0,,,,0.0,,,7509898.0,,,,,,,,,,,,,,,,591355.0,,,35436.0,,0.0,,0.0,,,0.0,0.0,,1954460.0,,,52254.0,20651.0,,,,,,,,,,,20570.0,-228578.0,-113493.0,531101.0,327663.0,,26832.0,,203229.0,517000.0,,,,,,,,,,,,,9219198.0,13219572.0,8622570.0,,,1718979.0,,-6654.0,0.0,,-10374.0,,425797.0,,31603.0,-6361.0,,,,2806892.0,58615.0,,,,,,,,,,,,,,876501.0,,5273.0,-83.0,,,,,,,,,10374.0,0.01,5000000.0,0.0,0.0,48802.0,,,,0.0,,235376.0,,-24914346.0,,2865507.0,1734728.0,39760.0,,,,,,,,,,,4000374.0,,,,,,,8260233.0,,7946462.0,,,,
2013-06-30,2013-08-14,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,118178.0,1077151.0,,1053161.0,,28872757.0,,37502.0,,,13040936.0,10762060.0,,,,,,,,7297992.0,,,,,,,0.01,25000000.0,7946462.0,7946462.0,79464.0,,1136238.0,,,,,,,7190539.0,,,,,,,,,,,,,,,,591355.0,,,35117.0,,0.01,,0.01,,,,,,1954460.0,,,73646.0,29293.0,,,,,,,,,,,,,,,,,,,175090.0,460500.0,,,,,,,,,,,,,8958708.0,13040936.0,8361878.0,,,1658666.0,,,,,,,,,44353.0,-36069.0,,,,2824037.0,109715.0,,,,,,,,,,,,,,728251.0,,5475.0,,,,,,,,,,,0.01,5000000.0,0.0,0.0,38951.0,,,,,,285465.0,,-24869993.0,,2933752.0,1652682.0,,,,,,,,,,,,4082228.0,,,,,,,8231872.0,,7946462.0,,,,
2013-09-30,2013-11-14,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,76962.0,1062078.0,,1154484.0,,28925272.0,,35597.0,,,12672013.0,10298841.0,,,,,,,,7230896.0,,,,,,,0.01,25000000.0,7958564.0,7958564.0,79585.0,,1075271.0,,,,,,,6517388.0,,,,,,,,,,,,,,,,591355.0,,,46943.0,,0.02,,0.02,,,,,,1954460.0,,,318053.0,126506.0,,,,,,,,,,,,,,,,,,,218016.0,514000.0,,,,,,,,,,,,,8345602.0,12672013.0,7748834.0,,,1422813.0,,,,,,,,,191547.0,4260.0,,,,2700363.0,313793.0,,,,,,,,,,,,,,583054.0,,5413.0,,,,,,,,,,,0.01,5000000.0,0.0,0.0,34058.0,,,,,,384654.0,,-24678446.0,,3014156.0,1578149.0,,,,,,,,,,,,4326411.0,,,,,,,8252541.0,,7956557.0,,,,
2013-12-31,2014-03-21,10-K,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,86478.0,1707582.0,,1280316.0,1102302.0,28958648.0,146234.0,146234.0,30000.0,,12736963.0,10336168.0,,,,,,,498249.0,6649432.0,,226974.0,,,6151183.0,,0.01,25000000.0,7958564.0,7958564.0,79585.0,,4438542.0,148098.0,44931.0,73128.0,93742.0,,,6692052.0,,20613.0,,136985.0,-783096.0,,,23650.0,50612.0,22787.0,,,920081.0,783096.0,772282.0,783096.0,,147799.0,168080.0,397935.0,0.04,,0.04,,599900.0,10539.0,10539.0,-259.0,1954460.0,0.0,0.0,580342.0,286770.0,238529.0,-250600.0,,,197316.0,8029.0,11204.0,36258.0,18084.0,,42381.0,-68569.0,118818.0,-286745.0,21755.0,1683.0,,,204315.0,497625.0,,267530.0,,,,,,,,,,,8847041.0,12736963.0,8058846.0,,,1398022.0,,-90218.0,-380896.0,-380896.0,-93190.0,-93190.0,701060.0,701060.0,293572.0,-38560.0,,1.0,,11218309.0,618902.0,,,,,,279696.0,173833.0,,510.0,2042.0,103311.0,,,581132.0,23653.0,5099.0,91.0,,,,,397935.0,,,-237393.0,330583.0,0.01,5000000.0,0.0,0.0,23653.0,,,,6500.0,1524984.0,422682.0,,-25148311.0,,11837211.0,6611687.0,146234.0,,,,,798000.0,,415500.0,647500.0,1.0824,2.2223,3889922.0,,6500.0,,1475007.0,0.0,-76985.0,8245321.0,,7952011.0,,,,
2014-03-31,2014-05-15,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,59301.0,1570847.0,,744574.0,,28991213.0,,31969.0,,,12428212.0,10007645.0,,,,,,,,6576027.0,,-73405.0,,,,,0.01,25000000.0,7959200.0,7959200.0,79592.0,,1301445.0,,,,10626.0,,,7042536.0,,,,,,,,,,,,,,,,793722.0,,,56672.0,,-0.02,,-0.02,,,596.0,596.0,,1954460.0,,,-126564.0,12628.0,,,,,,,,,,,-27177.0,-136735.0,-535742.0,350484.0,-127288.0,,27146.0,,,,,,,,,,,,,,,,8644917.0,12428212.0,7846411.0,,,1406331.0,,8309.0,596.0,596.0,-49298.0,-49298.0,-24703.0,-24703.0,-139192.0,8575.0,,,,3104527.0,-135139.0,,,,,,,,,,,,,,454440.0,,4784.0,315.0,,,,,,,,,49298.0,0.01,5000000.0,0.0,0.0,50799.0,,,,0.0,,415308.0,146240.0,-25287510.0,,2969388.0,1746410.0,31969.0,,,,,,,,,,,3783295.0,,,,,,,7958653.0,,7958653.0,,,,
2014-06-30,2014-08-14,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,75634.0,1304905.0,,1417657.0,,29023182.0,,31969.0,,,13227888.0,10866141.0,,,,,,,,7390831.0,,,,,,,0.01,25000000.0,7959200.0,7959200.0,79592.0,,1021519.0,,,,,,,6972478.0,,,,,,,,,,,,,,,,725615.0,,,57240.0,,0.03,,0.03,,,,,,1954460.0,,,275382.0,58613.0,,,,,,,,,,,,,,,,,,,192461.0,444500.0,,,,,,,,,,,,,9195854.0,13227888.0,8465769.0,,,1393590.0,,,,,,,,,216769.0,13247.0,,,,2735875.0,262135.0,,,,,,,,,,,,,,776815.0,,4470.0,,,,,,,,,,,0.01,5000000.0,0.0,0.0,40077.0,,,,,,367210.0,,-25070740.0,,2998010.0,1657116.0,,,,,,,,,,,,4032034.0,,,,,,,8211239.0,,7959200.0,,,,
2014-09-30,2014-11-14,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,148309.0,1764908.0,,1531129.0,,29054486.0,,31969.0,,,13782965.0,11451018.0,,,,,,,,7559836.0,,,,,,,0.01,25000000.0,8025867.0,8025867.0,80258.0,,1165970.0,,,,,,,7204211.0,,,,,,,,,,,,,,,,705492.0,,,54108.0,,0.02,,0.02,,,,,,1954460.0,,,244509.0,118328.0,,,,,,,,,,,,,,,,,,,190151.0,444500.0,,,,,,,,,,,,,9592779.0,13782965.0,8883649.0,,,1387433.0,,,,,,,,,126181.0,-5721.0,,,,2834410.0,250230.0,,,,,,,,,,,,,,738841.0,,3638.0,,,,,,,,,,,0.01,5000000.0,0.0,0.0,34404.0,,,,,,343083.0,,-24944558.0,,3084640.0,1614332.0,,,,,,,,,,,,4190186.0,,,,,,,8280216.0,,8025867.0,,,,
2014-12-31,2015-03-27,10-K,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,137258.0,2078710.0,,1230966.0,1242863.0,29175750.0,125519.0,125519.0,30000.0,,13803683.0,11488202.0,,,,,,,756691.0,7529468.0,,880036.0,,,6772777.0,,0.01,32500000.0,10472042.0,10472042.0,104720.0,,4721114.0,294520.0,83532.0,-31524.0,-39405.0,894079.0,,7612836.0,,-7880.0,,150388.0,-743691.0,,,30866.0,35378.0,29012.0,0.0,0.0,743691.0,743691.0,777965.0,743691.0,,116114.0,221452.0,402450.0,0.04,,0.03,,433370.0,92790.0,92790.0,-96.0,1954460.0,0.0,0.0,709202.0,338648.0,,246195.0,,,241129.0,5977.0,0.0,49930.0,0.0,,50780.0,371128.0,-49350.0,920784.0,-157337.0,29.0,,,251577.0,563063.0,,291239.0,,,,,,,,,,,9727297.0,13803683.0,8981060.0,,,1363439.0,,-38093.0,,-309609.0,,-139715.0,,1329360.0,370554.0,17127.0,,1.0,,11511451.0,692075.0,,,,,,105863.0,103311.0,,,510.0,2042.0,,,516585.0,23682.0,2546.0,2553.0,,,,,402450.0,,,3510.0,136205.0,0.01,5000000.0,0.0,0.0,23682.0,,,,51.0,1580202.0,337339.0,,-25204084.0,,12203526.0,6568885.0,125519.0,,,,,809000.0,,262500.0,483500.0,1.1219,2.4988,4010334.0,,51.0,,1478517.0,,,10706783.0,,10395297.0,,,,
2015-03-31,2015-05-15,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,43241.0,1440510.0,,741369.0,,29274485.0,,31412.0,,,13455487.0,11146753.0,,,,,,,,7764607.0,,235139.0,,,,,0.01,25000000.0,8112530.0,8112530.0,81125.0,,1229736.0,,,,0.0,,,7713807.0,,,,,,,,,,,,,,,,743691.0,,,52747.0,,0.0,,0.0,,,37522.0,37522.0,,1954460.0,,,61866.0,25345.0,,,,,,,,,,,-94017.0,-638200.0,-489597.0,100971.0,19637.0,,28145.0,,158594.0,380250.0,,,,,,,,,,,,,9243563.0,13455487.0,8498417.0,,,1367892.0,,4453.0,,67605.0,,-17855.0,,185389.0,36521.0,4956.0,,,,3013296.0,56910.0,,,,,,,,,,,,,,573744.0,,1455.0,1091.0,,,,,,,,,17855.0,0.01,5000000.0,0.0,0.0,51827.0,,,,30083.0,,302447.0,,-25143686.0,,3070206.0,1730813.0,31412.0,,,,,,,,,,,4211924.0,,,,,,,10702721.0,,10481065.0,,,,
2015-06-30,2015-08-14,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,83040.0,1617270.0,,1096056.0,,29338706.0,,32261.0,,,14108714.0,11701650.0,,,,,,,,7916225.0,,,,,,,0.01,25000000.0,8201387.0,8201387.0,82014.0,,1170236.0,,,,,,,7796280.0,,,,,,,,,,,,,,,,720867.0,,,60438.0,,0.01,,0.01,,,,,,1954460.0,,,237740.0,102667.0,,,,,,,,,,,,,,,,,,,218304.0,409500.0,,,,,,,,,,,,,9696607.0,14108714.0,8975376.0,,,1344107.0,,,,,,,,,135073.0,738.0,,,,2870104.0,237002.0,,,,,,,,,,,,,,824048.0,,364.0,,738.0,,,,,,,,,0.01,5000000.0,0.0,0.0,40780.0,,,,,,411824.0,,-25008613.0,,3107106.0,1639430.0,,,,,,,,,,,,4412107.0,,,,,,,10803489.0,,10612293.0,,,,
2015-09-30,2015-11-13,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,111577.0,1377634.0,,1163896.0,,29442807.0,,32261.0,,,14040098.0,11615997.0,,,,,,,,8226723.0,,,,,,,0.01,25000000.0,8247887.0,8247887.0,82479.0,,1134296.0,,,,,,,7330952.0,,,,,,,,,,,,,,,,720867.0,,,54470.0,,0.02,,0.02,,,,,,1954460.0,,,324013.0,124614.0,,,,,,,,,,,,,,,,,,,112598.0,232700.0,,,,,,,,,,,,,9329018.0,14040098.0,8606425.0,,,1338900.0,,,,,,,,,199399.0,-4680.0,,,,2824556.0,328693.0,,,,,,,,,,,,,,672740.0,,1726.0,,,-4680.0,,,,,,,,0.01,5000000.0,0.0,0.0,45049.0,,,,,,424592.0,,-24814206.0,3153249.0,3153249.0,1635790.0,,,,,,,,,,,,4711080.0,,,,,,,10811295.0,,10691193.0,,,,
2015-12-31,2016-03-29,10-K,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,78267.0,1927428.0,,1241317.0,1460708.0,29279791.0,127839.0,127839.0,30000.0,,13830157.0,11446672.0,,,,,,,674260.0,8717899.0,,1188431.0,,,8043639.0,,0.01,32500000.0,10722321.0,10722321.0,107223.0,,4665360.0,282523.0,87149.0,15378.0,42501.0,899462.0,,7436764.0,,20915.0,0.0,140008.0,,,,14892.0,68280.0,33486.0,12100.0,1740.0,759454.0,,788308.0,759454.0,,111154.0,218621.0,412402.0,0.05,,0.05,,408583.0,31912.0,31912.0,0.0,1954460.0,0.0,0.0,919151.0,405965.0,,455356.0,,,312511.0,-6126.0,8619.0,71322.0,,,-58991.0,-151282.0,10351.0,-176072.0,100164.0,10317.0,,-1768.0,162983.0,326463.0,,285565.0,,,,,,,,,,,9520116.0,13830157.0,8756348.0,,,245474.0,0.0,-42753.0,,-341318.0,,798904.0,,730845.0,513186.0,2344.0,,1.0,,11569509.0,916807.0,,,,,,798914.0,166592.0,107027.0,180272.0,174876.0,170147.0,,,555871.0,33999.0,4314.0,-1768.0,,2344.0,-1075212.0,,412402.0,,,-1075212.0,276308.0,0.01,5000000.0,0.0,0.0,33999.0,,,,39583.0,1855734.0,395026.0,,-25076973.0,12486316.0,12486316.0,6685528.0,127839.0,,0.0189,1.15,0.0173,1001650.0,2.65,39000.0,337350.0,1.8308,3.0092,4310041.0,,39583.0,110.0,,,,10791156.0,,10627676.0,,,,
2016-03-31,2016-05-12,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,60786.0,2032343.0,,1185154.0,,29511937.0,,38092.0,,,14490708.0,12003907.0,,,,,,,,8620077.0,,-97822.0,,,,,0.01,32500000.0,10722321.0,10722321.0,107223.0,,1255792.0,,,,0.0,,,8026551.0,,,,,,,,,,,,,,,,806161.0,,,50626.0,,-0.01,-0.01,-0.01,,,0.0,0.0,,1954460.0,,,-141803.0,-51477.0,,,,,,,,,,,-17481.0,104915.0,-56163.0,589787.0,339427.0,28461.0,28461.0,-2588.0,0.0,0.0,,,,,,,,,,,,,10085554.0,14490708.0,9272491.0,,,262135.0,,16661.0,,0.0,,-125481.0,,27659.0,-90326.0,17911.0,,,,3276857.0,-159714.0,,,,,,,,,,,,,,1089352.0,,6902.0,-2588.0,,17911.0,,,,,,,125481.0,0.01,5000000.0,0.0,0.0,62460.0,,,,0.0,,469881.0,,-25214006.0,3117143.0,3117143.0,1970439.0,38092.0,,,,,,,,,,,4405154.0,,,,,,,10722321.0,10722321.0,10722321.0,,,,
2016-06-30,2016-08-10,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,132985.0,1555259.0,,1159658.0,,29550732.0,,38795.0,,,14474211.0,12030487.0,,,,,,,,9286932.0,,,,,,,0.01,32500000.0,10722321.0,10722321.0,107223.0,,1172669.0,,,,,,,7958319.0,,,,,,,,,,,,,,,,790464.0,,,48506.0,,0.0,0.0,0.0,,,,,,1954460.0,,,-32517.0,-11863.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,10050916.0,14474211.0,9250962.0,,,276587.0,,,,,,,,,-20654.0,,,,,3224419.0,-48787.0,,,,,,,,,,,,,,911709.0,51293.0,9490.0,,16270.0,16270.0,,,,,,,,0.01,5000000.0,0.0,0.0,,,,,,,437971.0,,-25234660.0,3175632.0,3175632.0,2003244.0,,,,,,,,,,,,4423295.0,,,,,,,10722321.0,10722321.0,10722321.0,,,,
2016-09-30,2016-11-14,10-Q,"CreditRiskMonitor.com, Inc.",CRMZ,CIK0000315958,USD,162814.0,1490154.0,,1249758.0,,29392158.0,,35481.0,,,14416112.0,12011617.0,,,,,,,,9561016.0,,,,,,,0.01,32500000.0,10722401.0,10722401.0,107224.0,,1254151.0,,,,,,,7857159.0,,,,,,,,,,,,,,,,743757.0,,,48894.0,,0.01,,0.01,,,,,,1954460.0,,,125869.0,45916.0,,,,,,,,,,,,,,,,,,,277787.0,360450.0,,,,,,,,,,,,,10024730.0,14416112.0,9269731.0,,,274029.0,,,,,,,,,79953.0,,,,,3111229.0,126458.0,,,,,,,,,,,,,,686418.0,,11242.0,,,-589.0,,,,,,,,0.01,5000000.0,0.0,0.0,46676.0,,,,,,403359.0,,-25108000.0,3237687.0,,1808184.0,,,,,,,,,,,,4391382.0,,,,,,,10804989.0,,10722326.0,,,,
