end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGross,AccountsReceivableGrossCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivableWriteOffs,Assets,AssetsCurrent,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,BusinessCombinationContingentConsiderationLiabilityCurrent,CapitalizedComputerSoftwareAmortization1,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommunicationsAndInformationTechnology,CompensationAndBenefitsTrust,ComprehensiveIncomeNetOfTax,ContractRevenueCost,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,ConvertiblePreferredStockSharesIssuedUponConversion,CostMaintenance,CostOfGoodsAndServicesSold,CostOfRevenue,CostOfServices,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,CurrentForeignTaxExpenseBenefit,DebtConversionConvertedInstrumentRate,DebtConversionOriginalDebtInterestRateOfDebt,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DevelopmentCosts,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,FeesAndCommissionsTransferAgent,FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend,FiniteLivedIntangibleAssetsTranslationAndPurchaseAccountingAdjustments,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSaleOfSecuritiesNet,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GeneralInsuranceExpense,GrossProfit,GuaranteeObligationsCurrentCarryingValue,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPostemploymentObligations,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidTaxes,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseBorrowings,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaidNet,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LeaseCost,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,MaintenanceCosts,MarketingAndAdvertisingExpense,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncurrentAssets,NoninterestExpenseDirectorsFees,NoninterestExpensePrintingAndFulfillment,NonoperatingIncomeExpense,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherCostOfOperatingRevenue,OtherCostOfServices,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,OtherReceivables,OtherReceivablesNetCurrent,OtherTaxExpenseBenefit,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PostageExpense,PostemploymentBenefitsLiabilityNoncurrent,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidInsurance,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromOtherEquity,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalAndContractServicesExpense,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebt,RepaymentsOfLongTermDebt,ResearchAndDevelopmentAssetAcquiredOtherThanThroughBusinessCombinationWrittenOff,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RestatementOfPriorYearIncomeGross,RestatementOfPriorYearIncomeNetOfTax,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesWagesAndOfficersCompensation,SecurityDeposit,SellingAndMarketingExpense,ServicingFeesNet,SeveranceCosts1,ShareBasedCompensation,SharesIssuedPricePerShare,ShortTermBorrowings,ShortTermLeaseCost,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,Supplies,TaxesExcludingIncomeAndExciseTaxes,TaxesPayableCurrent,TechnologyServicesCosts,TravelAndEntertainmentExpense,UnbilledReceivablesCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,ConcentrationRiskPercentage1,DueToOfficersOrStockholdersCurrent,ProceedsFromContributedCapital,ProceedsFromRepaymentsOfDebt,ProfitLoss
2019-03-31,2019-08-13,10-K,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,489082.0,,148933.0,,125044.0,71675.0,1770.0,226882.0,266235.0,11543336.0,,,,23889.0,2071.0,1082546.0,312875.0,,185762.0,1792.0,10921.0,,2698.0,,2698.0,-23100.0,,0.001,400000000.0,65754296.0,65754296.0,65754.0,6835.0,423354.0,-1122692.0,,97675.0,74224.0,10.0,12758.0,5777.0,242025.0,,,44254.0,,,,6995.0,,,,21568.0,23360.0,,824991.0,1345968.0,-0.01,,278672.0,,636637.0,,171416.0,-84173.0,-33721.0,,-13.0,17655.0,,,372318.0,,395705.0,54084.0,-74024.0,,-1274693.0,,121462.0,89817.0,30455.0,-52881.0,-158464.0,,,,300037.0,177920.0,,-49332.0,-486581.0,,746158.0,224810.0,,224810.0,,160483.0,3090.0,,,40808.0,,18418.0,4365577.0,1082546.0,2914909.0,1450668.0,,,,18432.0,,-175278.0,-126494.0,-1318947.0,769671.0,138235.0,650.0,-230997.0,1.0,1439401.0,-1043696.0,,10921.0,,,17700.0,196255.0,196255.0,,,,311.0,30614.0,30614.0,-230997.0,,5565.0,5565.0,,171416.0,3862.0,676.0,104700.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,82282.0,577.0,,,,,,,,,,53465.0,15714.0,250395.0,23513.0,334005.0,,,74024.0,171416.0,171416.0,74024.0,-3994.0,,-15163357.0,637730.0,,237166.0,56878.0,29643.0,,28441.0,,,531675.0,8749.0,-3283032.0,3994.0,,,3994.0,5788967.0,,8108.0,724.0,157171.0,,,102851.0,113506375.0,,,,,
2019-06-30,2019-08-30,10-Q,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,498017.0,,173559.0,,149831.0,76806.0,1770.0,231432.0,268861.0,11543336.0,,,,23728.0,,1129601.0,365945.0,,185762.0,485.0,9310.0,,8853.0,,8853.0,6155.0,,0.001,400000000.0,65754296.0,65754296.0,65754.0,1348.0,432257.0,-86636.0,,97435.0,3451.0,10.0,1000.0,,82553.0,,,11304.0,,,,8936.0,,,,4569.0,5054.0,,836107.0,1346214.0,0.0,,4817.0,,652556.0,,27335.0,-1837.0,-2219.0,,,,,,82839.0,,95598.0,53951.0,-27289.0,,-77958.0,,8935.0,24787.0,3433.0,7072.0,84772.0,,,,11116.0,15919.0,,3810.0,22128.0,,744367.0,40467.0,,40467.0,,24551.0,7504.0,,,564.0,,4500.0,4499269.0,1129601.0,3044545.0,1454724.0,,,,3899.0,,-28275.0,29613.0,-89262.0,763656.0,33235.0,73.0,-44075.0,1.0,129481.0,-33883.0,,,,,17670.0,2626.0,2626.0,,,,197.0,135.0,135.0,-44075.0,,,11493.0,,27335.0,939.0,165.0,108510.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,102604.0,5341.0,,,,,,,,,,18288.0,2762.0,250721.0,19289.0,,,,27289.0,27335.0,,27289.0,,,-15252619.0,178151.0,,35711.0,56748.0,5877.0,,5695.0,,,616447.0,,-3369668.0,,,,,,,17921.0,165.0,160604.0,,363.0,104657.0,115754296.0,,,,,
2019-09-30,2019-11-13,10-Q,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,557408.0,,251759.0,,209125.0,132713.0,14788.0,229082.0,351222.0,11543336.0,,,,42634.0,,1152661.0,426629.0,,185762.0,482.0,,,55719.0,,55719.0,,,0.001,400000000.0,65754296.0,65754296.0,65754.0,,426176.0,-27001.0,,67406.0,,10.0,,,65538.0,,,17182.0,,,,59631.0,,,,4391.0,,,844261.0,1344208.0,0.0,,,,658500.0,,,,-30405.0,,193.0,,,,97050.0,,140408.0,43427.0,,,-92180.0,17182.0,,,,,,,,,,,,,,,712241.0,47441.0,,,,,3792.0,,,,,,4549330.0,1152661.0,3129848.0,1419482.0,,,,,,,,-109362.0,726032.0,,,-76470.0,,156118.0,-15710.0,,6549.0,,,128.0,82361.0,82361.0,,,,,,433.0,,,,13904.0,,,,,75274.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,93376.0,17674.0,,,,,,,,,,,,242873.0,13791.0,19572.0,,,,,,,,,-15361981.0,205946.0,,32726.0,44708.0,1897.0,,,,,526394.0,,-3396669.0,,,,,,,12196.0,,158630.0,,,68409.0,115754296.0,,,,,
2019-12-31,2020-02-13,10-Q,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,554923.0,,220231.0,,172076.0,62023.0,1745.0,232612.0,326211.0,11641336.0,,,,48155.0,,1061417.0,359707.0,,185762.0,476.0,,,14483.0,,14483.0,,,0.001,400000000.0,67754296.0,67754296.0,67754.0,,425882.0,-71263.0,,67492.0,,10.0,,,57278.0,,,12177.0,,,,10292.0,,,,4169.0,,,903955.0,1343875.0,0.0,,,,606706.0,,,,12225.0,,380.0,,,12225.0,80943.0,,119790.0,45515.0,,,-34075.0,,,,,,,,,,,,,,,,692630.0,44226.0,,,,,6347.0,,,,,,4429349.0,1061417.0,3009222.0,1420127.0,,,,,,,,-46252.0,701710.0,,,-32245.0,,121620.0,-1830.0,,4797.0,,,32720.0,-25011.0,-25011.0,,,,,,56.0,,,,4333.0,,,,,76252.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,77410.0,7422.0,,,,,,,,,,,,241692.0,9080.0,5369.0,,,,,,,,,-15408233.0,177068.0,,28834.0,48016.0,1829.0,,,,,513863.0,,-3367932.0,,,,,100000.0,,12769.0,,166901.0,,,95738.0,115754296.0,,,,,
2020-03-31,2020-06-29,10-K,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,530872.0,,355512.0,,304221.0,68800.0,1750.0,226487.0,467785.0,11641336.0,,,,51291.0,,1074178.0,403347.0,,185762.0,2067.0,,,50703.0,,50703.0,48005.0,,0.001,400000000.0,67754296.0,67754296.0,67754.0,5830.0,409413.0,-171780.0,,,,10.0,3945.0,971.0,255387.0,,,54268.0,,,,55684.0,,,,15863.0,17930.0,,921728.0,1349675.0,0.0,,253297.0,,577513.0,,43897.0,-49479.0,-89544.0,,575.0,,,,378561.0,90.0,516518.0,16387.0,-95990.0,,-319062.0,,41790.0,209215.0,5879.0,45814.0,-69725.0,,,,96737.0,-59124.0,-8224.0,-31589.0,-136710.0,,644586.0,189026.0,,,,80111.0,5209.0,,,2242.0,17503.0,18192.0,4401174.0,1074178.0,2968055.0,1433119.0,,,,459.0,100000.0,-53368.0,-251924.0,-373330.0,670831.0,129323.0,315.0,-276398.0,,559182.0,-42664.0,17503.0,2697.0,10333.0,10330.0,18015.0,201550.0,201550.0,,,,2113.0,,5377.0,,1083.0,,,,43897.0,11459.0,586.0,73111.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,30537.0,614.0,,100000.0,,,,,,,1989.0,58935.0,14958.0,242402.0,15915.0,30039.0,,,95990.0,43897.0,,95990.0,,,-15508871.0,771905.0,,124979.0,18758.0,7673.0,,,,0.05,461950.0,2242.0,-3326996.0,,,,,100000.0,,5416.0,701.0,163049.0,,,17886.0,116737903.0,,,,,
2020-06-30,2020-08-14,10-Q,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,545192.0,,347328.0,,295588.0,75296.0,,233033.0,404910.0,11641336.0,0.0,,,51740.0,,1052078.0,388798.0,,185762.0,926.0,,,35775.0,,35775.0,-14928.0,,0.001,400000000.0,67754296.0,67754296.0,67754.0,2442.0,421548.0,-84038.0,,,,10.0,140.0,,45516.0,,,9850.0,,,,13936.0,,,,1245.0,2171.0,,986342.0,1348623.0,0.0,,-76399.0,,590768.0,,8122.0,12194.0,25580.0,,,,,,64723.0,,95469.0,16023.0,-19376.0,,-11313.0,,14321.0,-8633.0,6477.0,-35252.0,1033.0,,,,64613.0,13255.0,51.0,4068.0,9012.0,,645526.0,41482.0,,,,,5484.0,,,387.0,3559.0,4500.0,4463112.0,1052078.0,3032555.0,1430557.0,,,,,,-8122.0,69593.0,-21163.0,663280.0,31492.0,54.0,-15845.0,,90937.0,4532.0,3559.0,2749.0,4755.0,3731.0,17180.0,-62875.0,-62875.0,1360.0,,,213.0,,536.0,,833.0,,,,8122.0,,114.0,77179.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,33921.0,4469.0,,,,,,,,,,8859.0,1445.0,247056.0,14023.0,,,,19376.0,8122.0,,19376.0,,,-15530034.0,140985.0,,20133.0,18448.0,1289.0,,,,,462984.0,387.0,-3411034.0,,,,,,,5415.0,160.0,169526.0,,,23514.0,117754296.0,,,,,
2020-09-30,2020-11-16,10-Q,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,537858.0,,304368.0,,254510.0,63788.0,3253.0,234262.0,368718.0,11641336.0,,,,49858.0,,976686.0,332381.0,,185762.0,852.0,,,9889.0,,9889.0,,,0.001,400000000.0,67754296.0,67754296.0,67754.0,,407386.0,-72943.0,,,,10.0,,,37105.0,,,11230.0,,,,12255.0,,,,776.0,,,1026901.0,1351528.0,0.0,,,,562627.0,,,,13258.0,,,,,,67450.0,,95880.0,16094.0,,-25522.0,-25522.0,,,,,,,,,,,,,,,,631646.0,40684.0,,,,,5580.0,,,,,,4460664.0,976686.0,3025773.0,1434891.0,,,,,,,,-36751.0,644305.0,,,-25778.0,,95623.0,257.0,,1396.0,947.0,208.0,17107.0,-36192.0,-36192.0,,,,,,2106.0,,,,,,,,,82416.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,37739.0,8970.0,,,,,,,,,,,,246713.0,12451.0,,,,,,,,,,-15566786.0,132985.0,,20282.0,18577.0,1384.0,,,,,461919.0,,-3483978.0,,,,,,,5415.0,,173267.0,,,30243.0,117754296.0,,,,,
2020-12-31,2021-02-16,10-Q,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,539357.0,,291393.0,,240589.0,68580.0,1679.0,235728.0,357465.0,11641336.0,,,,50804.0,,944489.0,321782.0,,185762.0,809.0,,,31661.0,,31661.0,,,0.001,400000000.0,67754296.0,67754296.0,67754.0,,406041.0,-107238.0,,,,10.0,,,33763.0,,,8301.0,,,,14175.0,,,,653.0,,,1068631.0,1349445.0,0.0,,,,576201.0,,,,8777.0,,,,,,62032.0,,31079.0,16132.0,,-87683.0,-87683.0,,,,,,,,,,,,,,,,611792.0,40013.0,,,,,6396.0,,,,,,4535705.0,944489.0,3089554.0,1446151.0,16294.0,,,,,,,-95984.0,622707.0,,,-32175.0,,86588.0,-55509.0,,572.0,,,17155.0,-11253.0,-11253.0,,,,,,2.0,,,,,,,,,80412.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,34844.0,6012.0,,,,,,,,,,,,246643.0,10915.0,1250.0,,,,,,,,,-15662770.0,64842.0,,19048.0,18669.0,1310.0,,,,,460916.0,,-3591216.0,,,,,,,5415.0,,175360.0,,,14688.0,117754296.0,,,,,
2021-03-31,2021-06-29,10-K,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,541766.0,,213452.0,,135872.0,88380.0,2375.0,220918.0,548539.0,11641336.0,,,,77580.0,,620286.0,183242.0,,185762.0,3342.0,,,21571.0,,21571.0,-29132.0,0.0,0.001,400000000.0,67754296.0,67754296.0,67754.0,4037.0,373142.0,-452101.0,,,,10.0,817.0,1508.0,285805.0,,,34451.0,,,,2898.0,,,,3108.0,6450.0,,1063397.0,1345915.0,0.0,,100222.0,,530394.0,,12657.0,-22740.0,-11515.0,,,,,,275057.0,,60673.0,15030.0,-206433.0,,-498405.0,,10895.0,-134156.0,2875.0,-33205.0,,,,,141669.0,,-2697.0,-43072.0,-22624.0,,428070.0,162903.0,,,,56057.0,8763.0,,,1630.0,,9000.0,4399384.0,620286.0,3009514.0,1389870.0,13916.0,,,81.0,13916.0,-12657.0,-130613.0,-532856.0,437044.0,120055.0,92.0,-167682.0,,391396.0,-330723.0,,,,,17000.0,-80754.0,80754.0,,,,678.0,,9137.0,,,,157.0,,12657.0,,204.0,30039.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,24723.0,1646.0,,,,13916.0,,,,,,9095.0,1830.0,229891.0,8974.0,34192.0,,,206433.0,12657.0,,206433.0,,,-16041727.0,346478.0,,70813.0,17509.0,4884.0,,,,,430993.0,1630.0,-3779098.0,,,,,,,5411.0,9859.0,165924.0,,,1076.0,117754296.0,1.0,,,,
2021-06-30,2021-08-16,10-Q,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,552424.0,,247026.0,,153606.0,92597.0,16794.0,222309.0,541452.0,11641336.0,0.0,,,93420.0,,612240.0,191733.0,,185762.0,743.0,,,10294.0,,10294.0,-11277.0,0.0,0.001,400000000.0,67754296.0,67754296.0,67754.0,890.0,371398.0,-71952.0,,,,10.0,235.0,,28174.0,,,,,,,31946.0,,,,311.0,1054.0,,1074165.0,1350772.0,0.0,,-2642.0,,529303.0,,,-414.0,-2438.0,,,,,,31774.0,,2488.0,15052.0,15895.0,,-64865.0,,10657.0,33759.0,242.0,33265.0,,,,,10767.0,,,-54.0,2034.0,,412589.0,9487.0,,,,,9612.0,,,1956.0,,4500.0,4463290.0,612240.0,3070497.0,1392793.0,12036.0,,,,-1880.0,,-6755.0,-64865.0,420507.0,,29.0,-11046.0,,56307.0,-53820.0,,,,,17000.0,-7087.0,-7087.0,35.0,,,173.0,,1222.0,,,,592.0,,,,4.0,29985.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,24537.0,997.0,,,,,,,,,,,207.0,230227.0,7918.0,16026.0,,1880.0,15895.0,0.0,,15895.0,,,-16106592.0,30662.0,,7341.0,17537.0,112.0,,,,,438134.0,,-3851050.0,,,,,,,5411.0,169.0,166166.0,,,3296.0,117754296.0,,,,,
2021-09-30,2021-11-22,10-Q,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,606392.0,,212776.0,,84195.0,95990.0,17853.0,222037.0,567881.0,11678086.0,,,,128581.0,,603893.0,201693.0,,185762.0,751.0,,,15553.0,,15553.0,,0.0,0.001,400000000.0,67754296.0,67754296.0,67754.0,,368860.0,-79848.0,,,,10.0,,,22865.0,,,,,,,21567.0,,,,271.0,,,1110494.0,1346436.0,0.0,,,,516382.0,,,,-6352.0,,,,,,33687.0,,1178.0,11613.0,,-106276.0,,,,,,,,,,,,,,,,,395358.0,10358.0,,,,,11221.0,,,,,,4519327.0,603893.0,3135279.0,1384048.0,11335.0,,,,,,,-106276.0,402200.0,,,-31075.0,,76379.0,-75201.0,,,,,17000.0,26428.0,26428.0,,,,,,1455.0,,,,784.0,,,,,26277.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,100909.0,2031.0,,,,,,,,,,,,228879.0,6842.0,35444.0,,,,,,,,,-16212868.0,24043.0,,6151.0,14069.0,75.0,,,,,433506.0,,-3915434.0,,,,,,,5410.0,,165186.0,,,1036.0,117754296.0,,,,,
2021-12-31,2022-02-18,10-Q,"DUO WORLD, INC.",DUUO,CIK0001635136,USD,607524.0,,198185.0,,70088.0,589656.0,3206.0,223066.0,559943.0,11678086.0,,,,128097.0,,610708.0,224337.0,,185762.0,736.0,,,37362.0,,37362.0,,0.0,0.001,400000000.0,67754296.0,67754296.0,67754.0,,369637.0,-66056.0,,,,10.0,,,19386.0,,,,,,,11665.0,,,,265.0,,,1129885.0,1346143.0,0.0,,,,512251.0,,,,3503.0,,,,,,32891.0,,760.0,11134.0,,-58118.0,,,,,,,,,,,,,,,,,380558.0,5890.0,,,,,9661.0,,,,,,4573723.0,610708.0,3202374.0,1371350.0,,,,,,,,-58118.0,386371.0,,,-18496.0,,40382.0,-39622.0,,,,,17000.0,-7938.0,-7938.0,,,,,,2616.0,,,,458.0,,,,,25207.0,0.001,10000000.0,5000000.0,5000000.0,5000.0,115804.0,2198.0,,,,,,,,,,,,228879.0,5813.0,,,,,,,,,,-16270987.0,20146.0,,6438.0,13604.0,52.0,,,,,445.0,,-3963015.0,,,,,,,5410.0,,165186.0,,,1083.0,117754296.0,,507016.0,,,
