end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedOwnshareLendingArrangementIssuanceCosts,AmortizationOfDeferredCharges,Assets,AssetsCurrent,BankOverdrafts,Capital,CapitalUnitsAuthorized,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConvertibleDebtCurrent,ConvertibleDebtFairValueDisclosures,ConvertibleNotesPayableCurrent,CostOfRevenue,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentRate,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredRevenue,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromOfficersOrStockholdersCurrent,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeBenefitsAndShareBasedCompensation,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FairValueAdjustmentOfWarrants,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,ForeignCurrencyExchangeRateTranslation1,ForeignCurrencyTransactionGainLossBeforeTax,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseDueFromOfficersAndStockholders,IncreaseDecreaseDueFromOtherRelatedParties,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestAndDebtExpense,InterestExpense,InterestExpenseShortTermBorrowings,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InventoryNet,InventoryRealEstateLandAndLandDevelopmentCosts,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LoansAssumed1,LoansPayableCurrent,LongTermDebt,LongTermLoansPayable,ManagementFeeExpense,ManagementFeePayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesPayable,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OriginationOfNotesReceivableFromRelatedParties,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherExpenses,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNoncashIncomeExpense,PaymentsForCapitalImprovements,PaymentsOfStockIssuanceCosts,PaymentsToAcquireInvestments,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromBankDebt,ProceedsFromConvertibleDebt,ProceedsFromFederalHomeLoanBankBorrowings,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RelatedPartyCosts,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfConvertibleDebt,RepaymentsOfLongTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,Revenues,SalesRevenueGoodsNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,SharesIssued,ShortTermBorrowings,StockholdersEquity,StockholdersEquityAttributableToParentNotAllowableForNetCapital,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TaxCreditCarryforwardDeferredTaxAsset,TaxCreditCarryforwardValuationAllowance,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2014-07-31,2014-10-24,10-K,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,,13793.0,51070.0,0.08,,,,29167.0,,,24936.0,,,,556.0,556.0,,,,556.0,-220.0,,,,,,,0.0001,,500000000.0,107145000.0,107145000.0,10714.0,,,,,,,,,,,,,,,,,,,,,,,176854.0,,,,0.0,0.0,0.34,,,,,,,,,,2325.0,,,,,,,,,,,17091.0,,,,,,,,,,,,,,,,,,8918.0,,,,,,,,,556.0,,141760.0,,50000.0,,,,,,,,31340.0,,,,-31560.0,,-48651.0,,-8918.0,90690.0,39733.0,-39733.0,177000.0,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,31340.0,,,,,,,,,,27408.0,-48651.0,,,,,,,,,-176854.0,,,,,,,,,,,,,-141204.0,141204.0,,,,,,,,,60000.0,16000.0,16000.0,
2014-10-31,2014-12-12,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,,15675.0,62911.0,,,,,31667.0,,,24936.0,,,,494.0,494.0,,,,494.0,-62.0,,,,,,,0.0001,,500000000.0,107145000.0,107145000.0,10714.0,,,,,,,,,,,,,,,,,,,,,,,194237.0,,,,0.0,,,,,,,,,,,,15501.0,,,-17383.0,,,,,,,,11841.0,,,,,,,,,,,,,,,,,,1882.0,,,,,,,,,494.0,,159081.0,,,,,,,,,,5480.0,5480.0,,,-5542.0,-5542.0,-17383.0,,-1882.0,96170.0,15501.0,-15501.0,,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,,,,,5480.0,,,,,,,,,5480.0,11810.0,,,,,,,,,,,,,,,,,,,,,,,-158587.0,,,,,,,,,,,,,107145000.0
2015-01-31,2015-03-16,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,,17614.0,73370.0,,,,,34167.0,,,24936.0,,,,419.0,419.0,,,,419.0,,,,,,,,0.0001,,500000000.0,107145000.0,107145000.0,10714.0,-10534.0,,,,,,,,,,,,,,,,,,,,,,204771.0,,,,0.0,,,,,,,,,,,,8595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.0,,,,,,,,,419.0,,169540.0,,,,,,,,,,,,,,,,-10534.0,,-1939.0,96170.0,8595.0,-8595.0,,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,,,,,,,,,,,,,,,5450.0,,,,,,,,,,,,,,,,,,,,,,,-169121.0,,,,,,,,,,,,,107145000.0
2015-04-30,2015-06-12,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,,,67318.0,,,,,,,,24936.0,,,,413.0,413.0,,,,413.0,,,,,,,,0.0001,,500000000.0,107145000.0,107145000.0,10714.0,-13454.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,11327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127.0,,-2127.0,,,,,,,413.0,,182988.0,,,,,,,,,,,,,,,,-13454.0,,-2127.0,115670.0,11327.0,-11327.0,,,,,,,,,,,,,,,,,0.0001,5000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,6750.0,,,,,,,,,,-218225.0,,,0.0,,,,,,,,,,-182575.0,,,,,,,,,,,,,107145000.0
2015-07-31,2015-10-28,10-K,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,1419.0,,1419.0,,,270.0,,,,24936.0,,,,,485.0,485.0,,,,215.0,-341.0,,,,,,,0.0001,,500000000.0,107145000.0,107145000.0,10714.0,-63411.0,,,,,,,,,,,,,,,80000.0,110000.0,,,,,,,,,203681.0,0.0,0.0,0.34,,,,,,,,0.264,78.0,57418.0,,,-63411.0,,,,,,,,1419.0,,270.0,,,,,,,,1419.0,,,,,270.0,,,6071.0,,,,,,,,,485.0,,205100.0,,,,182844.0,,,,,,61921.0,61921.0,,,-62262.0,-62262.0,-63489.0,,,,,-57418.0,235000.0,,,270.0,,,78.0,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,61921.0,,,,,,,,,,,,,-240265.0,,,,,,,,,,,,,-204615.0,,,,,,,,,,,,20000.0,107145000.0
2015-10-31,2015-12-10,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,8088.0,,,,,4330.0,,,,24936.0,,,,,4330.0,4330.0,,,,,-215.0,,,,,,,0.0001,,500000000.0,107145000.0,107145000.0,10714.0,-24716.0,,,,,,,,,,,,,,,85000.0,,,,,,,,,,225573.0,0.0,0.0,0.34,,,,,,,,,97.0,24684.0,,,-24716.0,,,,,,,,6669.0,,4060.0,,,,,,,,6669.0,,,,,4060.0,,,32.0,,,,,,,,,4330.0,,233661.0,,,,,,,,,,21892.0,21892.0,,,-22107.0,-22107.0,-24716.0,,,,,-24684.0,249000.0,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,21892.0,,,,,,,,,,,,,-264981.0,,,,,,,,,,,,,-229331.0,,,,,,,,,,,,5000.0,107145000.0
2016-01-31,2016-03-10,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,4915.0,,,,,,,,494.0,24936.0,,,,,27326.0,27326.0,4192.0,,,,,,,,,,,0.0001,,500000000.0,107145000.0,107145000.0,10714.0,-24198.0,,,,,,,,,,,,,,,,,,,,,,,,,271942.0,0.0,,,,,,,,,,,,17619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7170.0,,,,,,,,,27326.0,,281049.0,,,,,,,,,,,,,,,,-24789.0,,,,,-17619.0,,,,27326.0,,,591.0,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-289867.0,,,,,,,,,,,,,-253723.0,,,,,,,,,,,,,107145000.0
2016-04-30,2016-06-10,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,4965.0,,,,,,,,-1777.0,511116.0,,,,,94172.0,94172.0,,,,54240.0,,,,,,,,0.0001,150000.0,2000000000.0,647345000.0,647345000.0,64734.0,-184498.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,173970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8257.0,,,,,,,94172.0,,4965.0,,,,,,,139499.0,,,,,,,,,-182227.0,,,,,-173970.0,,,,39932.0,,-2271.0,-2271.0,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-474365.0,,,,,,,,,,,,,-50292.0,,,,,,,,,,,,,203180556.0
2016-07-31,2016-11-14,10-K,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,17432.0,,,,17432.0,,,,-862.0,511116.0,,,,,80954.0,80954.0,,,,53609.0,54256.0,,,,,,,0.0001,150000.0,2000000000.0,647345000.0,647345000.0,64734.0,-358860.0,,,,,,270000.0,,270000.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.34,,-862.0,,,,,,0.261,,325350.0,,,,,,,,,,,,,,,,,,15611.0,,,16013.0,,,,,27075.0,,,32648.0,,-32648.0,,,,,,,80954.0,,17432.0,,,,,,,237659.0,,,275746.0,,,,-221490.0,,-357998.0,,,,,-325350.0,,,,27345.0,,-862.0,-862.0,,,12621.0,,,,,,,0.0001,5000000.0,,,,,,,,,222048.0,,,,,60080.0,,,,,,,,,,6382.0,,,-599125.0,,,,,120200.0,,,,,,,,-174137.0,,,,,,120200.0,,,,,,36000.0,266548279.0
2016-10-31,2016-12-19,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,9814.0,,,,,,,,-689.0,511116.0,,,,,159086.0,159086.0,,,,34540.0,-19242.0,,,,,,,0.0001,30000.0,2000000000.0,647345000.0,647345000.0,64734.0,-48046.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.15,,173.0,,,,,,,,31802.0,,,,,,7207.0,7207.0,-48046.0,,,,,,,,,,13623.0,,,-7617.0,,,,,97202.0,,,15382.0,,-15382.0,,,,,,,159086.0,,9814.0,,,,,,,251282.0,,,120000.0,,,,-139242.0,,-47184.0,,,,,-31802.0,,,,124546.0,,-862.0,173.0,,,,,,,,,,0.0001,5000000.0,,,,,,,,120000.0,,,,,,,,,,,,,,,,,,,-647171.0,,,,,,,,,,,,,-102010.0,,,,,,,,120000.0,,,,,647345000.0
2017-01-31,2017-03-21,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,10056.0,,,,,,,,-5002.0,511116.0,,,,,148312.0,147666.0,,,,2514.0,,,,,,,,0.0001,30000.0,2000000000.0,647345000.0,647345000.0,64734.0,-51050.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,33264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14508.0,,-14508.0,,,,,,,148312.0,,10056.0,,,,,,,291489.0,,,,,,,,,-47772.0,,,,,-33264.0,,,,145152.0,,-3278.0,-3278.0,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,646.0,,,,,,,,-694081.0,,,,,,,,,,,,,-153233.0,,,,,,,,,,,,,647345000.0
2017-04-30,2017-06-20,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,24555.0,,,,,,,,-14584.0,543483.0,,,,,238458.0,236625.0,,,,47904.0,,,,,,,,0.0001,30000.0,2000000000.0,647345000.0,647345000.0,64734.0,-67721.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,53103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5036.0,,,,,,,238458.0,,24555.0,,,,,,,416212.0,,,,,,,,,-58139.0,,,,,-53103.0,,,,188721.0,,-9582.0,,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,1833.0,,,,,,,,-765942.0,,,,,,,,,,,,,-202309.0,,,,,,,,,,,,,647345000.0
2017-07-31,2017-11-14,10-K,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,13478.0,,,,24001.0,,,,-18033.0,575851.0,,64735.0,,,245076.0,196708.0,,,,34205.0,-2233.0,,,,,,,0.0001,12561.0,2000000000.0,647345000.0,647345000.0,64734.0,-386843.0,,,,,,,,,,,,,,,,120000.0,,147895.0,147895.0,632.0,,,135644.0,135644.0,,0.0,0.0,0.34,,-17171.0,,,,,,0.281,,310955.0,,,,,,,,,,,,,,,,,-100409.0,-9261.0,,,20937.0,-9261.0,,,,31959.0,,,,,-58717.0,,,,11243.0,,,245076.0,64735.0,37479.0,,,,,,,583574.0,,,320407.0,,-16555.0,,-306085.0,,-369672.0,,,,,-310955.0,,,126383.0,26859.0,32445.0,-17171.0,,,,,,11243.0,,,,5312.0,0.0001,5000000.0,,,,,,,,137439.0,309351.0,,309351.0,,,,,,,-386843.0,4680.0,,,,,,,,-985968.0,,,,,,,,,,,,,-375977.0,,,,,,,,,,,,10000.0,647345000.0
2017-10-31,2017-12-20,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,31147.0,,,,24947.0,,,,-26627.0,575851.0,,,,,244247.0,202302.0,,,,19687.0,-5924.0,,,250000.0,,,,0.0001,,2000000000.0,647345000.0,647345000.0,64734.0,-70254.0,,,,,,,,,,,,,46843.0,,,,,158433.0,158433.0,502.0,,,158660.0,,,0.0,,0.15,,-8594.0,,,,,,,,35359.0,,-70254.0,,,,10538.0,10538.0,-70254.0,,,,,,,,,,-23016.0,,,18615.0,-23016.0,,,,-8942.0,,,,,-26301.0,,,,11360.0,,,244247.0,,56094.0,,,,,,,630417.0,,,12561.0,,,,-18485.0,,-61660.0,,,,,-35359.0,1056222.0,,,23955.0,26407.0,-8594.0,-8594.0,,,,117.0,117.0,,,,,0.0001,5000000.0,,,,,,,,12561.0,,,,,,,,,,-70254.0,4178.0,,,,,,,,-1056222.0,,,,,,,,,,,,,-442264.0,,,,,,,,,,,,,647345000.0
2018-01-31,2018-03-20,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,5094.0,,,,21393.0,,,,-44153.0,575851.0,,,,,180079.0,106077.0,,,,,,,,,,,,0.0001,,2000000000.0,647345000.0,647345000.0,64734.0,-83038.0,,,,,,,,,,,,,,,,,,,,,,,82122.0,,,0.0,,,,,,,,,,,,37253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28258.0,,,,49298.0,,,180079.0,,40615.0,,,,,,,690537.0,,,,,,,,,-65511.0,,,,,-37253.0,,,,23955.0,20369.0,-17527.0,,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,4335.0,,,,,,,,-1147505.0,,,,,,,,,,,,14128.0,,,,,,,,,,,,,,647345000.0
2018-04-30,2018-06-19,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,12115.0,,,,30037.0,,,,-15653.0,575851.0,,,,,119489.0,52047.0,,,,0.0,,,,,,,,0.0001,,2000000000.0,647345000.0,647345000.0,64734.0,-112581.0,,,,,,,,,,,,,,,,,,,,,,,,27295.0,,0.0,,,,,,,,,,,,73199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67883.0,,-67883.0,,,,48025.0,,,119489.0,,63850.0,,,8599.0,,13099.0,,690793.0,,,,,,,,,-141082.0,,,,,-73199.0,,,,24752.0,14528.0,28501.0,,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,4889.0,,,,,,,,-1260086.0,,,,,,,,,,,,,-635154.0,,,,,,,,,,,,,647345000.0
2018-07-31,2018-11-16,10-K,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,34646.0,,,,18227.0,,,,-5099.0,575851.0,,,,,55834.0,4222.0,,,,,,,,,,,,0.0001,,2000000000.0,647345000.0,647345000.0,64734.0,-365329.0,,,,,165000.0,,,,,,,,165690.0,,,134000.0,,,,1655.0,,,,3667.0,,,0.0,,,12934.0,,,,,,0.273,,,,,,,,,,,,,,,,,,-131979.0,-131979.0,,,,,,,,,-2348.0,,,,,-155507.0,,,,47244.0,,,55834.0,,104649.0,,,51776.0,,44760.0,,679930.0,,,,,-37344.0,,,,,,,,,,,,,555.0,8490.0,12934.0,,,,152757.0,,36001.0,,,,1343.0,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,4368.0,165000.0,165000.0,,,,,,-1364231.0,,,,,,,,,,,,,-728745.0,,,,,,,,,,,,7000.0,
2018-10-31,2018-12-14,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,39503.0,,,,17397.0,,,,4643.0,575851.0,,,,,76152.0,24172.0,,,,,-9742.0,,,,,,,0.0001,,2000000000.0,647345000.0,647345000.0,64734.0,-94870.0,,,,,,,,,,,,,43046.0,,,,,,,527.0,,,,,26101.0,0.0,,,,9742.0,,,,,,,,53311.0,,-104612.0,,,,,,,,,,,,,,,,29768.0,,,4027.0,,,,,-339.0,,,,,-51301.0,,,,45687.0,,,76152.0,,154101.0,,,10734.0,,60366.0,,745666.0,,,15606.0,,,,-25348.0,,-104612.0,,,,,-53311.0,,,,24172.0,2452.0,9742.0,,,,,-1557.0,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,15606.0,,-104612.0,3841.0,,,,,,,,-1468843.0,,,,,,,,,,,,,-823615.0,,,,,,,,,,,,,647345000.0
2019-01-31,2019-03-19,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,29424.0,,,,22893.0,,,,-11031.0,,,,,,,,,,,,,,,,,,,,,,,,,-95007.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,52506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46311.0,,,,50198.0,,,,,,,,7241.0,,62017.0,,,,,,,,,,,-98817.0,,,,,-52506.0,,,,,,3810.0,,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,3547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647345000.0
2019-04-30,2019-06-14,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,29532.0,,,,31207.0,,,,-18518.0,575851.0,,,,,70141.0,16142.0,,,,,,,,,,,,0.0001,,2000000000.0,647345000.0,647345000.0,64734.0,-135631.0,,,,,,,,,,,,,,,,,,,,,,,,,161567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51256.0,,,,,,50671.0,,,70141.0,,285173.0,,,5.0,,62862.0,,858705.0,,,,,,,,,,,,,,,,,,16142.0,,-7487.0,,,,,,,,,,,0.0001,5000000.0,,,,,,,,,,,,,,,,,,,3328.0,,,,,,,,-1695804.0,,,,,,,,,,,,,-1073737.0,,,,,,,,,,,,,
2019-07-31,2019-11-12,10-K,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,15667.0,,,,29017.0,,,,-42035.0,575851.0,,,,,625735.0,1609.0,,,2005000000.0,,,,,,,,,0.0001,,2000000000.0,647345000.0,647345000.0,64734.0,-1131070.0,3500.0,,,,181030.0,,,,,,,,250880.0,,,138000.0,,,,,,,,,217308.0,,0.0,,,,,,568604.0,,,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52249.0,,,625735.0,,1061578.0,,,76110.0,,,923972.0,923972.0,,,,,,,,,,,,,,,,,,1195.0,,-36936.0,,,,,,5005.0,,568604.0,,,0.0001,5000000.0,,,,,,200000.0,,,,500000.0,,,,,,,,,3273.0,181030.0,,,,,7014.0,,-2458365.0,,,,,,,,,,,,,-1359815.0,,,500000.0,,,,,,,,,,
2019-12-31,2020-02-03,10-K,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,,,26000.0,,26000.0,,57000.0,,,5670000.0,,,,1175000.0,621000.0,616000.0,,,,477000.0,348000.0,348000.0,477000.0,,,,,0.0001,,5000000000.0,505134.0,505134.0,50000.0,,250000.0,1053000.0,250000.0,525000.0,,567000.0,,,,,,,,,,499000.0,499000.0,,499000.0,1000.0,1000.0,,,,105000.0,-6.72,,0.21,,,247000.0,,,,1372000.0,,,1425000.0,124000.0,-3142000.0,,0.0,,,,660000.0,,-16000.0,26000.0,,,,-460000.0,-16000.0,,,-58000.0,,11000.0,,-36000.0,,,,,215000000.0,314000.0,258000.0,,,58000.0,125000.0,,921000.0,1810000.0,621000.0,,1810000.0,,,,,,,,100000.0,,1454000.0,,-6000.0,,-1100000.0,,-3142000.0,,-1235000.0,,2031000.0,-1907000.0,,413000.0,,14000.0,,,,83000.0,,,,,,,6000.0,6000.0,,,,,,,,,,500000.0,,,,,,,-56000.0,50000.0,359000.0,-3142000.0,5000.0,,,-1000000.0,40000.0,,,168000.0,-5236000.0,,649000.0,,438000.0,-247000.0,,,,,,,250000.0,-1189000.0,,,,567000.0,883000.0,,500000.0,,883000.0,,,413000.0,467521.0
2020-03-31,2020-06-29,10-Q,"Samsara Luggage, Inc.",SAML,CIK0001530163,USD,,,,,26000.0,,75000.0,,,5366000.0,,,,161000.0,410000.0,406000.0,,,,252000.0,,-225000.0,252000.0,,,,,0.0001,,5000000000.0,3535935553.0,3535935553.0,354000.0,,250000.0,,397000.0,14000.0,,,,,,,,,,,,,,,,1000.0,1000.0,,,,105000.0,0.32,,,,,,,,,423000.0,,,247000.0,7000.0,,,,,,,,,,-15000.0,,,,,,,,22000.0,,-15000.0,,-7000.0,,,,,,,33000.0,,,,147000.0,,,1276000.0,410000.0,,1276000.0,,,,,,,,25000.0,,,,,,-225000.0,,162000.0,,519000.0,,364000.0,-357000.0,,,,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162000.0,4000.0,,,,,,,35000.0,-5074000.0,,21000.0,,82000.0,,,,,,,,,-866000.0,,,,,,,,,,,,,505134.0
