end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleLongLivedFairValueDisclosure,CapitalLeasesFutureMinimumPaymentsDue,CapitalUnits,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,CompensationExpenseExcludingCostOfGoodAndServiceSold,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostOfGoodsAndServicesSoldDepreciation,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateStatedPercentage,DeferredIncomeTaxAssetsNet,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationNonproduction,DilutiveSecurities,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCash,ForeignCurrencyExchangeRateTranslation1,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInMaterialsAndSupplies,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryRawMaterialsAndSupplies,InventoryRawMaterialsAndSuppliesNetOfReserves,InventorySuppliesNetOfReserves,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersDiluted,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncurrentAssets,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NumberOfOperatingSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherIncome,OtherNoncashExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncomeExpenseNet,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfOtherEquity,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyHeldForSale,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfLongTermDebt,RepaymentsOfRelatedPartyDebt,RestrictedCash,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,SharePrice,SignificantPurchaseCommitmentRemainingMinimumAmountCommitted,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedDuringPeriodValue,TravelAndEntertainmentExpense,TreasuryStockCommonValue,TreasuryStockRetiredParValueMethodAmount,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,TreasuryStockValueAcquiredParValueMethod,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,ProceedsFromOtherEquity
2012-09-30,2012-11-14,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,201095.0,17914.0,,102495.0,1101545.0,,6184480.0,,,,,,801436.0,454887.0,,1510.0,,188625.0,,,,,0.0001,200000000.0,24510502.0,23838852.0,2451.0,,,,542607.0,,,,,,,,0.0424,,,810760.0,,,,,,,,,,,0.0,,,,,,,,,,382887.0,458518.0,,,,,,,,,,,,,226.0,,,,,,,,,,47.0,,,,801436.0,1120140.0,5790.0,13961.0,,,,,,,97905.0,,,,22274.0,,,,,,75631.0,,,,,,16290.0,,,,22453.0,,,,,,,,0.0001,5000000.0,,,,,101222.0,,,,,,,,,,,,,330259.0,,,,,-6480587.0,,,1001125.0,,,,,438000.0,-332665.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,,,23838852.0,,
2012-12-31,2013-04-11,10-K,QDM International Inc.,QDMI,CIK0001094032,USD,,150620.0,22293.0,,123639.0,1133830.0,,6184480.0,,162372.0,462325.0,,,952220.0,613345.0,,,,403212.0,-12754.0,,,,0.0001,200000000.0,24510502.0,23838852.0,2451.0,,,,1849377.0,122722.0,,,,,,,,,1036816.0,1036816.0,1627000.0,,1627000.0,125099.0,125099.0,,,,101123.0,,0.01,,0.0,0.34,,,,,,,1834737.0,1632230.0,,-182071.0,,,,89475.0,-46700.0,-136005.0,,3393.0,-39373.0,,2465.0,,2465.0,,,6878.0,146255.0,,139377.0,139377.0,448.0,,94081.0,,952220.0,1418029.0,5831.0,12377.0,,69038.0,,-62093.0,,-19699.0,-182071.0,,,,,,,,,,-202507.0,,24620.0,,18000.0,4800000.0,6667.0,,,,22453.0,,22453.0,,,,,42181.0,0.0001,5000000.0,,,,,41585.0,,,,,,,,,100000.0,,,1466038.0,332208.0,,30962.0,,,-6626108.0,,,3481607.0,,,,,,-478186.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,54000.0,,23838852.0,,
2013-03-31,2013-05-17,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,101120.0,6918.0,,89310.0,,,6184480.0,,,,,,714520.0,394194.0,,,,180169.0,-223043.0,,,,0.0001,200000000.0,24510502.0,23838852.0,2451.0,,,,230150.0,,,,,,,,,,,1088767.0,,,,22000.0,,,,,,,-0.01,,,,,,-842.0,-842.0,,,442580.0,233102.0,,-205704.0,,,,,,,,,,,1584.0,,194.0,,,,144259.0,,,,77.0,,,,714520.0,1387337.0,5893.0,11073.0,,-1242.0,,-3866.0,,-217935.0,-205704.0,,,,3774.0,,,,,,-209478.0,,,,,,6667.0,,,,6123.0,,6123.0,,,,,3866.0,0.0001,5000000.0,,,,,62848.0,,,,,,,,,,,,,313659.0,,1242.0,,,-6831812.0,,,463252.0,,,,,,-683890.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,,,23838852.0,,
2013-06-30,2013-08-08,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,73652.0,6276.0,,136805.0,,,6284230.0,,,,,,791627.0,492874.0,,,,272381.0,,,,,0.0001,200000000.0,27010502.0,26338852.0,2701.0,,,,412683.0,,,,,,,,,,,905269.0,,,,45000.0,,,,,,,0.01,,,,,,,,,,393256.0,535795.0,,140912.0,,,,,,,,,,,1672.0,,,,,,144259.0,,,,45.0,,,,791627.0,1225052.0,5956.0,9553.0,,,,,,,140912.0,,,,-1627.0,,,,,,142539.0,,,,,,6667.0,,,,,,,,,,,,0.0001,5000000.0,,,,,69958.0,,,,,,,,,,,,,292086.0,,,,,-6690900.0,,,948478.0,,,,,,-442978.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,,,24717973.0,,
2013-09-30,2013-11-14,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,135141.0,11546.0,,129588.0,,,6284230.0,,,,,,727004.0,312899.0,,,,61063.0,,,,,0.0001,200000000.0,27010502.0,26338852.0,2701.0,,,,344147.0,,,,,,,,,,,788283.0,,,,26000.0,,,,,,,0.0,,,,,,,,,,376724.0,256006.0,,,,,,,,,,,,,2796.0,,,,,,144259.0,,,,12.0,,,,727004.0,1186287.0,28781.0,106566.0,,,,,,,-122871.0,,,,-2153.0,,,,,,-120718.0,,,,,,6667.0,,,,631.0,,631.0,,,,,,0.0001,5000000.0,,,,,96031.0,,,,,,,,,,,,,407438.0,,,,,-6813771.0,,,600153.0,,,,,,-565849.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,,,26338852.0,,
2013-12-31,2014-03-31,10-K,QDM International Inc.,QDMI,CIK0001094032,USD,,214675.0,17707.0,,155065.0,901767.0,,6284230.0,,162529.0,372419.0,,,1027741.0,623265.0,,,,388886.0,-14326.0,,,,0.0001,200000000.0,27010502.0,26338852.0,2701.0,,,,1299910.0,93569.0,,,,,,,,,1019187.0,1019188.0,1700000.0,-55000.0,1645000.0,95825.0,,,,,105617.0,,-0.01,,0.0,0.34,,,,,,-8603.0,1584485.0,1369958.0,,-216928.0,,,,95481.0,-4586.0,-17628.0,,-8190.0,37022.0,,9293.0,,3207.0,,5617.0,2585.0,138065.0,,138065.0,,138.0,,68000.0,1622855.0,1027741.0,1523676.0,29131.0,99179.0,,85102.0,,-45029.0,,-54399.0,-216928.0,,,,,,,,,,-214527.0,,,,,4800000.0,,,,,,,6754.0,,,,,20129.0,0.0001,5000000.0,,,,,78607.0,,,,100000.0,,,,,,,,1306243.0,404476.0,,14898.0,,,-6843036.0,,,2669868.0,,0.0,,,,-595114.0,,,,,,,,100000.0,,100000.0,,,,,,,,,671650.0,39009.0,,,,18000.0,,25318304.0,,
2014-03-31,2014-05-14,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,83131.0,25306.0,,147079.0,,,6284230.0,,,,,,847742.0,465874.0,,,,242533.0,-146353.0,,,,0.0001,200000000.0,27010502.0,26338852.0,2701.0,,,,276209.0,,,,,,,,,,,1024685.0,,,,23000.0,,,,,106740.0,,0.0,,,,,,,-842.0,,,298408.0,262057.0,,,,,,,,,,,,,4204.0,,3081.0,,,,140486.0,,,,667.0,,,,847742.0,1391119.0,29484.0,91625.0,,,,,,-139152.0,-40730.0,,,,-4379.0,,,,,,-36351.0,,,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,,57549.0,,,,,,,,,,,,,381868.0,,7201.0,,,-6882924.0,,,538266.0,,,,,,-635002.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,,,26338852.0,,
2014-06-30,2014-08-14,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,106206.0,22231.0,,167130.0,,,6284230.0,,,,,,683662.0,324402.0,,,,121686.0,,,,,0.0001,200000000.0,27010502.0,26338852.0,2701.0,,,,334956.0,,,,,,,,,,,753223.0,,,,23000.0,,,,,107864.0,,0.0,,,,,,,,,,326469.0,401166.0,,,,,,,,,,,,,5380.0,,,,,,139679.0,,,,22.0,,,,683662.0,1164265.0,29842.0,85060.0,,,,,,,69339.0,,,,-5358.0,,,,,,74697.0,,,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,,40806.0,,,,,,,,,,,,,359260.0,,,,,-6813585.0,,,736122.0,,,,,,-565663.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,,,26338852.0,,
2014-09-30,2014-11-19,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,73289.0,15215.0,,220659.0,,,6285541.0,,,,,,600734.0,264082.0,,,,72317.0,,,,,0.0001,200000000.0,27010502.0,26338852.0,2701.0,,,,297831.0,,,,,,,,,,,646094.0,,,,23000.0,,,,,108987.0,,0.0,,,,,,,,,,313693.0,324824.0,,,,,,,,,,,,,3047.0,,,,,,139679.0,,,,13.0,,,,600734.0,1079232.0,30203.0,77346.0,,,,,,,8508.0,,,,-2623.0,,,,,,11131.0,,,,,,,,,,411.0,,411.0,,,,,,0.0001,5000000.0,,,,,35560.0,,,,,,,,,,,,,336652.0,,,,,-6805077.0,,,622655.0,,,,,,-555844.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,,,26338852.0,,
2014-12-31,2015-04-15,10-K,QDM International Inc.,QDMI,CIK0001094032,USD,,58709.0,12482.0,,161548.0,884772.0,6639431.0,6639431.0,,201265.0,223873.0,,,687995.0,515292.0,112674.0,,,190362.0,-198524.0,,,,0.0001,200000000.0,28110502.0,27438852.0,2811.0,,,,1181697.0,85854.0,,,,,,,,,,869621.0,1720000.0,-55000.0,1665000.0,90467.0,,,,110110.0,110110.0,,-0.01,,0.0,0.34,,,,,,-29232.0,1560630.0,1201394.0,,-372317.0,,,,-149483.0,-5225.0,-149567.0,,10483.0,-27381.0,,14497.0,,10004.0,,10110.0,5179.0,148548.0,148548.0,143369.0,,705.0,,52000.0,1300115.0,687995.0,1300115.0,100127.0,,,-26872.0,,-600.0,,-171052.0,-372317.0,,,,,,,1.0,,,-359236.0,,,,,4300000.0,,,,,,,711.0,,,,,600.0,0.0001,5000000.0,,,,,51226.0,,,,,,,,,,,,1057475.0,172703.0,,28183.0,,,-7215353.0,,,2383091.0,,354000.0,,,,-612120.0,,,,,,,,,,54000.0,,,,,,,,,671650.0,39009.0,,,,20000.0,,27084749.0,,
2015-03-31,2015-05-29,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,42990.0,10529.0,,179211.0,,,6638431.0,,,,,,488769.0,329336.0,,,,119946.0,-70416.0,,,,0.0001,200000000.0,38110502.0,37438852.0,3811.0,,,,153172.0,,,,,,,,,,,938505.0,,,,13000.0,,,,,103480.0,,-0.01,,,,,,,-5600.0,,,267634.0,108172.0,,,,,,,,,,,,,3624.0,,254.0,,,,141121.0,,,,26.0,,,,488769.0,1269549.0,5363.0,,,,,,,-72352.0,-168660.0,,,,-9198.0,,,,,,-159462.0,,,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,,57740.0,,,,,,,,,,106700.0,,,159433.0,,104764.0,,,-7384013.0,,,261344.0,,,,,,-780780.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,,,37438852.0,,
2015-06-30,2015-09-01,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,62679.0,8031.0,,178634.0,,6638431.0,,,,,,,381342.0,235179.0,,,,59084.0,,,,,0.0001,200000000.0,38110502.0,37438852.0,3811.0,,,,171624.0,,,,,,,,,,,766764.0,,,,13000.0,,,,106850.0,,,0.0,,,,,,,,,,277039.0,327633.0,,,,,,,,,,,,,3407.0,,,,,,,126168.0,,,8.0,,,,381342.0,1114927.0,,,,,,,,,47195.0,,,,-3399.0,,,,,,50594.0,,,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,,41896.0,,,,,,,,,,,,,146163.0,,,,,-7336818.0,,,499257.0,,,,,,-733585.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,,,37438852.0,,
2015-09-30,2015-11-20,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,184791.0,6115.0,,166871.0,,6638431.0,,,,,,,322029.0,189136.0,,,,13986.0,,,,,0.0001,200000000.0,38110502.0,37438852.0,3811.0,,,,246125.0,,,,,,,,,,,720738.0,,,,13500.0,,,,110220.0,,,0.0,,,,,,,,,,267103.0,144466.0,,,,,,,,,,,,,3370.0,,,,,,,108019.0,,,1.0,,,,322029.0,1182620.0,,,,,,,,,-126006.0,,,,-3369.0,,,,,,-122637.0,,,,,,,,,,,,,,,,,,0.0001,5000000.0,,,,,61016.0,,,,,,,,,,,,,132893.0,,,,,-7463824.0,,,390591.0,,,,,,-860591.0,,,,,,,,,,,,,,,,,,,671650.0,39009.0,,,,,,37438852.0,,
2019-03-31,2019-05-14,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,5863.0,,,5000.0,,8451308.0,,,,0.0,,0.0,153670.0,152840.0,,,,177556.0,76554.0,,,76554.0,0.0001,200000000.0,,50964655.0,,5181.0,,,,,0.0,,,,,,,,,,,,,72.0,,,,,19443.0,-0.14,,-0.14,,,,,,,,,67359.0,0.0,,,0.0,0.0,,-6637.0,,,,,-11834.0,,6414.0,,0.0,0.0,,,,,,,,,,,153670.0,278927.0,,,138644.0,,,,-62090.0,,-73773.0,,,,-6414.0,,248621.0,,,67359.0,-67359.0,,,,,,,,,,0.0,6414.0,,,-6414.0,,,,,,,1000000.0,,100.0,,,0.0,,,,125008.0,,,19443.0,,-73773.0,,830.0,,,,,-8535266.0,0.0,,,67359.0,0.0,,,,-125257.0,-75194.0,,,,,,,,,,,,,-5807.0,,,-46580.0,,,,-5807.0,-5807.0,,,518105.0,51810502.0,10000.0,
2019-06-30,2019-08-13,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,,,,8000.0,,8451308.0,,,,0.0,,,50417.0,49658.0,,,,49658.0,,,,,0.0001,200000000.0,51810502.0,50964655.0,5181.0,,,,,,0.0,,,,,,,,,,,,,72.0,,,,,19443.0,-0.19,0.0,-0.19,,,,,,,,,,0.0,,-93787.0,,,,,,,,,,,7212.0,,,,,,,,,,,,,,50417.0,283276.0,,,,,,,,,-93787.0,,,,-7212.0,,255833.0,,,86575.0,-86575.0,,,,,,,,,,,,0.0,,,,,,0.0001,5000000.0,1000000.0,1000000.0,100.0,,,,,,,,,,,,,,,759.0,,,,0.0,-8629053.0,0.0,,,86575.0,,,,,-232859.0,-232859.0,,,,,,,,,,,,,-13815.0,,,,,1417647.0,60395.0,,,,,504555.0,,10000.0,
2019-09-30,2019-11-13,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,,,,8000.0,,8451308.0,,,,0.0,,,9629.0,8942.0,,,,8942.0,,,,,0.0001,200000000.0,51810502.0,50392855.0,5181.0,,,,,,,,,,,,,,,,,,,72.0,,,,,19443.0,-0.1,0.0,-0.1,,,,,,,,,,,,-48079.0,,,,,,,,,,,7292.0,,,,,,,,,,,,,,9629.0,290567.0,,,,,,,,,-48079.0,,,,-7292.0,,263124.0,,,40487.0,-40787.0,,,,,,,,,,,,,,,,,,0.0001,5000000.0,1000000.0,1000000.0,100.0,,,,,,,,,,,,,,,687.0,,,,,-8677132.0,0.0,,,40787.0,,,,,-280938.0,-238507.0,,,,,,,,,,,,,,,,,,1417647.0,60395.0,,,,,503929.0,,10000.0,
2019-12-31,2020-05-01,10-K,QDM International Inc.,QDMI,CIK0001094032,USD,33000.0,,,,33000.0,1049.0,8664158.0,,,267675.0,,,,2172.0,1557.0,,,,18140.0,-74729.0,,,,0.0001,200000000.0,518105.0,503929.0,5181.0,,212985.0,,,,41202.0,,,,,,,,,,,,,287.0,,,,,19443.0,-0.5,,-0.5,,,,,,,,,,13571.0,,-247265.0,,,,15500.0,,,,,-11834.0,,27069.0,-6151.0,,,,,,,,,,,5500.0,,2172.0,321720.0,,,124830.0,,,,-199559.0,,-714499.0,,,,2537.0,,269277.0,,111000.0,730607.0,-717036.0,,,,,,,,7195.0,2499.0,,27069.0,,35757.0,,,19622.0,,0.0001,5000000.0,23500.0,23500.0,235.0,,,,,,,,125009.0,,,19443.0,,,1664.0,615.0,0.0,,,,-8928727.0,54773.0,,,383831.0,212985.0,,,,-319548.0,-485772.0,,,,,,,,,,,212985.0,,,,7597.0,,19622.0,14176.0,60395.0,,,,,,,,
2020-03-31,2020-06-26,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,19274.0,,9865.0,,,1121.0,9503807.0,,,,0.0,,0.0,107511.0,106633.0,,,,62780.0,-1176.0,-114776.0,,,0.0001,200000000.0,1667658.0,1653482.0,167.0,,,38570.0,,,200011.0,271642.0,339553.0,0.008,241067.0,0.12,,,,,,,,72.0,,,20316.0,,24628.0,-0.07,-0.79,-0.07,,,,7.8,,-1696.0,,,38570.0,21278.0,0.0,-488999.0,,0.0,-77310.0,15500.0,,,-32795.0,,0.0,-5799.0,2365.0,-23104.0,,0.0,,,,,,,,,,,107511.0,43902.0,,,13262.0,,,,-14438.0,,-70455.0,-488999.0,,,-2365.0,,0.0,,,68090.0,-68090.0,,,,,,,,,,,2365.0,,105616.0,,,,,0.0001,5000000.0,13500.0,13500.0,1.0,,,13672.0,26524.0,66467.0,,,0.0,,,0.0,,-488999.0,1664.0,878.0,0.0,,34796.0,,-9331253.0,221289.0,,,68090.0,38080.0,,0.8,,63609.0,63609.0,48718.0,,,3205.0,271642.0,271642.0,,,284065.0,5807.0,,,0.0,,,,,14176.0,60395.0,,,0.0,,968504.0,618558.0,18167.0,
2020-06-30,2020-08-14,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,16748.0,,,,,,9049699.0,,,,0.0,,,21282.0,21282.0,,,,82847.0,,,20067.0,,0.0001,200000000.0,1668049.0,1653873.0,167.0,,,,,,19578.0,,,0.8,241067.0,,,,,,,,,84.0,,,,,67224.0,-0.05,-0.05,-0.05,,,0.0,,,-543.0,,,,1302.0,,-77963.0,,0.0,-2021.0,7026.0,,,26827.0,,,21000.0,,-77.0,,0.0,,,,,,,,,,,21282.0,83972.0,,,82529.0,,,,-62462.0,,-77963.0,-77963.0,,0.0,3444.0,,,,,82709.0,-81407.0,,,,,,,,,,526.0,,,3521.0,,,,,0.0001,5000000.0,13500.0,13500.0,135.0,,,21000.0,5000.0,5000.0,,,,,,87538.0,,-77963.0,,,0.0,,10009.0,,-9052296.0,20880.0,,,82709.0,,,0.8,,-9354.0,-62690.0,,,,,,,,,,,,,,,,,,14176.0,60395.0,,,0.0,,1653701.0,1682054.0,13500.0,
2020-09-30,2020-11-20,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,,,,,,,9064446.0,,,,0.0,,,18157.0,18157.0,,,,54516.0,,,,,0.0001,200000000.0,1668049.0,1653873.0,167.0,,,,,,46419.0,,,0.8,241067.0,,,,,,,,,0.0,,,,,95600.0,-1.09,,-1.09,,,,,,,,,,-399.0,,-60293.0,,,,,,,,,,,,77.0,,,,,,,,,,,,,18157.0,95600.0,,,,,,,,,-60293.0,,,0.0,-154.0,,,,,59740.0,-60139.0,,,,,,,,,,,,,-231.0,,,,,0.0001,5000000.0,13500.0,13500.0,135.0,,,18000.0,,14747.0,,,,,,,,-60293.0,,,0.0,,,,-9081796.0,46020.0,,,59740.0,,,0.8,,-54901.0,-54901.0,,,,,,,,,,,,,,,,,,14176.0,60395.0,,,0.0,,1653872.0,,13500.0,
2020-12-31,2021-02-24,10-Q,QDM International Inc.,QDMI,CIK0001094032,USD,6546.0,,5560.0,,,,9289304.0,,,,,,,138529.0,138445.0,,,,70930.0,,,,,0.0001,200000000.0,1668049.0,518105.0,169.0,,,,,,33133.0,,,,,,,30000.0,,,,,,,,,,,504699.0,-1.51,,-1.51,,,,7.8,,,,,,-322.0,,-83791.0,,,,,,,,,,,,,,,,,,,,,,,,,138529.0,511245.0,,,,,,,,,-83791.0,,,,3559.0,,,,,87673.0,-87351.0,11692.0,11692.0,0.0,0.0,,,,,,,,,3559.0,,,,,0.0001,5000000.0,913500.0,913500.0,225.0,,,31955.0,,,,,,,,,,-83791.0,,84.0,0.0,,,,-9553301.0,33455.0,,,87673.0,,,,,-372716.0,-372716.0,48718.0,,,,,,,,,20000.0,,,,,,,,14176.0,60395.0,,,,,,,,
2021-03-31,2021-07-12,10-K,QDM International Inc.,QDMI,CIK0001094032,USD,5055.0,,2250.0,,,,9337310.0,,,,,,,151054.0,151054.0,,,,35605.0,,-27175.0,,,0.0001,200000000.0,56268.0,55796.0,169.0,,,41552.0,,,123046.0,,,,,,,70673.0,,,,,,335.0,,,,,556497.0,-0.19,-0.19,-0.19,,,,7.8,,-543.0,,,41552.0,392.0,0.0,-307702.0,,,-7615.0,-14218.0,,,-28447.0,,,28854.0,,-231.0,,,,,,,,,,,,,151054.0,561552.0,,,323553.0,,,,-350728.0,,-307702.0,-307702.0,,,6773.0,,,,,314867.0,-314475.0,2923.0,2923.0,,,,,251024.0,,,,,,7004.0,,,,,0.0001,5000000.0,913500.0,913500.0,91.0,,,42526.0,19746.0,19747.0,,,,,,625504.0,,-307702.0,,,0.0,,,,-9638955.0,123438.0,,,314867.0,20000.0,,,,-410498.0,-410498.0,48718.0,,,,,,,,,20000.0,,,,,,,,473.0,60395.0,,,,,,1661523.0,,
