end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesFairValueDisclosure,AccruedRoyaltiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AcquiredFiniteLivedIntangibleAssetAmount,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockSplit,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,AmortizationOfLeasedAsset,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,BuildingsAndImprovementsGross,BusinessCombinationSeparatelyRecognizedTransactionsNetGainsAndLosses,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndFederalFundsSold,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashDivestedFromDeconsolidation,CashEquivalentsAtCarryingValue,CommonStockholdersEquity,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ContractsRevenue,ContractualObligation,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleNotesPayable,CostOfRevenue,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DeconsolidationGainOrLossAmount,DeferredRevenueCurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortizationDiscontinuedOperations,DepreciationDepletionAndAmortization,DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectOfExchangeRateOnCashAndCashEquivalents,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentDividendsOrDistributions,EquityMethodInvestments,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedContractualRightsGross,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedLicenseAgreementsGross,FixturesAndEquipmentGross,GainLossOnDispositionOfAssets,GainLossOnInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSaleOfSecuritiesNet,GainsLossesOnExtinguishmentOfDebt,Goodwill,GoodwillAndIntangibleAssetImpairment,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IndefiniteLivedContractualRights,IndefiniteLivedLicenseAgreements,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfBusinessTransferredUnderContractualArrangementCurrent,LiabilitiesOfBusinessTransferredUnderContractualArrangementNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LineOfCreditFacilityRemainingBorrowingCapacity,LongTermDebtCurrent,LongTermInvestments,MachineryAndEquipmentGross,MarketableSecuritiesGainLoss,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncontrollingInterestDecreaseFromDeconsolidation,NoncontrollingInterestIncreaseFromBusinessCombination,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedPartiesNoncurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,OtherAssetsMiscellaneousNoncurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeOtherNetOfTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherDepreciationAndAmortization,OtherExpenses,OtherIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsForReinsurance,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireInvestments,PaymentsToAcquireLandHeldForUse,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToMinorityShareholders,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,ProceedsFromCollaborators,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromOtherEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleOfInvestmentProjects,ProceedsFromSaleOfOtherAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetailRevenue,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,RevenueFromRelatedParties,Revenues,SalesRevenueEnergyServices,SalesRevenueGoodsGross,SegmentReportingInformationNetAssets,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,StockRepurchasedAndRetiredDuringPeriodValue,UnrecognizedTaxBenefits,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-12-31,2013-04-15,10-K,VIASPACE INC.,VSPC,CIK0001270200,USD,113000.0,680000.0,,,,,46000.0,,,,,46790000.0,,56000.0,,,,86000.0,,124000.0,,56000.0,,45000.0,,,338000.0,337000.0,,,,,,,50000.0,-1091000.0,50000.0,,,161000.0,,1433000.0,0.001,1500000000.0,1433366223.0,1433366223.0,1433000.0,-5740000.0,,,,,,,,41000.0,56000.0,2351000.0,-4969000.0,66000.0,,2176000.0,16641000.0,0.0,10183000.0,,287000.0,3995000.0,16641000.0,79000.0,,,-4458000.0,,,-51000.0,,,,,,,0.0,0.0,0.057,-0.393,-0.004,0.0,0.34,,,,,-75000.0,,,,,,,,-3000.0,,,,-312000.0,,,,-9000.0,,,,,-1321000.0,,,-4509000.0,,,0.0,,0.0,,-590000.0,-52000.0,52000.0,,138000.0,,66000.0,135000.0,,84000.0,,25000.0,,,,,,404000.0,0.0,,,,,,,,,12000.0,905000.0,338000.0,905000.0,,,,,,,,,,,60000.0,60000.0,-396000.0,-396000.0,-755000.0,-755000.0,-5740000.0,-90000.0,-5740000.0,-268000.0,,-404000.0,,,,908000.0,34000.0,-917000.0,10183000.0,1000.0,,1000.0,1000.0,,,,,,,,,,,,,,42000.0,,,,144000.0,92000.0,75000.0,0.001,10000000.0,1.0,1.0,0.0,287000.0,,,,,,135000.0,,,,,1000.0,-5830000.0,,0.0,,,,,,32000.0,-48790000.0,,,,,,,874000.0,400000.0,0.0,,1.3479,1.2448,,0.014,0.0099,,,,,,,,,,67408000.0,0.013,,,,,,,-567000.0,,,,,,135000.0,124000.0,,,-400000.0,197000.0,,,,1385168793.0,
2013-03-31,2013-05-15,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,38000.0,680000.0,,,,,31000.0,,,,,47011000.0,0.0,,,,,,,0.0,,23000.0,,,,67408000.0,300000.0,299000.0,,,,,,,24000.0,-26000.0,,,,,,1452000.0,0.001,1500000000.0,1452480704.0,1452480704.0,,-173000.0,,,,,,5578244.0,,2000.0,23000.0,,,51000.0,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,6000.0,,,,,,,,,,,,,,,,,29000.0,,,,,-173000.0,,,0.0,,,0.0,,0.0,,-36000.0,0.0,0.0,,-14000.0,,-16000.0,60000.0,,0.0,,,-12000.0,,,,,23000.0,0.0,,,,,,,,115000.0,2000.0,,300000.0,800000.0,,,,,,,,,,,60000.0,60000.0,0.0,0.0,-86000.0,-86000.0,-173000.0,0.0,,,,-173000.0,,,,179000.0,11000.0,-150000.0,,1000.0,,,1000.0,,,,,,,,,,,,,,26000.0,,,,,0.0,0.0,0.001,10000000.0,1.0,1.0,0.0,275000.0,,16000.0,,,,,,,,,,-173000.0,,,,,,,,,-48963000.0,,,31000.0,,,,168000.0,,,,,,,,,,65908000.0,0.13,,,,,,360000.0,67408000.0,0.013,,1028000.0,,,115000.0,348000.0,-500000.0,,,,,,,,,,,3000.0,,,,1442589593.0,
2013-06-30,2013-08-14,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,50000.0,680000.0,,,,,19000.0,,,,,47237000.0,,,,,,,,,,,,,,,369000.0,368000.0,,,,,,,19000.0,,,,,,,,0.001,1500000000.0,1468893465.0,1468893465.0,1469000.0,,,,,,,,,13000.0,,,,29000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,4000.0,,,,,,,,,,,,,,,,,,19000.0,,,,,-152000.0,,,0.0,,,0.0,-152000.0,,,,,,,,,,,,,,,,,,,,17000.0,,,,,,,,,,2000.0,,369000.0,778000.0,,,,,730000.0,,,,0.0,,,,,,,,-152000.0,0.0,,,,-17000.0,,,,154000.0,6000.0,-135000.0,,1000.0,,,1000.0,,,,,,,,,,0.0,,,,10000.0,,,,,,,0.001,10000000.0,1.0,1.0,0.0,349000.0,,16000.0,,,,,,,,,,-152000.0,,,,,,,,,-49115000.0,,,32000.0,,,,148000.0,,,,,,,,,,66283000.0,0.013,,,,,,221000.0,67408000.0,0.013,855000.0,,,,,215000.0,-409000.0,,,,,,,,,,,,,,,1460192797.0,
2013-09-30,2013-11-13,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,37000.0,680000.0,,,,,82000.0,,,,,47401000.0,,,,,,,,,,,,,,,426000.0,424000.0,,,,,,,21000.0,,,,,,,,0.001,1500000000.0,1487841771.0,1487841771.0,1488000.0,,,,,,,,,7000.0,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,2000.0,,,,,-197000.0,,,0.0,,,0.0,-197000.0,,,,,,,,,,,,,,,,,,,,21000.0,,,,,,,,,,4000.0,,426000.0,849000.0,,,,,675000.0,,,,,,,,,,,,-197000.0,0.0,,,,-21000.0,,,,178000.0,7000.0,-176000.0,,1000.0,,,1000.0,,,,,,,,,,0.0,,,,75000.0,,,,,,,0.001,10000000.0,1.0,1.0,0.0,403000.0,,25000.0,,,,,,,,,,-197000.0,,1000.0,,,,,,,-49312000.0,,,9000.0,,,,171000.0,,,,,,,,,,68658000.0,0.013,,,,,,271000.0,68408000.0,0.013,920000.0,,,,,263000.0,-423000.0,,,,,,,,,,,,,,,1474163688.0,
2013-12-31,2014-03-31,10-K,VIASPACE INC.,VSPC,CIK0001270200,USD,32000.0,680000.0,,,,,60000.0,,,,,47432000.0,,65000.0,,,,20000.0,,433000.0,,65000.0,,0.0,,,241000.0,239000.0,,,,,,6000.0,6000.0,-44000.0,,,,0.0,,,0.001,1800000000.0,1489332999.0,1489332999.0,1489000.0,,,,182000.0,,,,658000.0,31000.0,65000.0,,0.0,37000.0,,0.0,11501000.0,0.0,7499000.0,,0.0,4002000.0,11501000.0,0.0,,,0.0,,,0.0,,,,,,680000.0,0.0,0.0,0.058,-0.397,-0.001,0.0,0.34,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,74000.0,,,,,-699000.0,,,0.0,,,0.0,,0.0,-5140000.0,-42000.0,0.0,0.0,,-3000.0,,-29000.0,,,0.0,,-59000.0,,,,,,65000.0,0.0,,,,,,,,406000.0,10000.0,,241000.0,809000.0,,,,,,,,,,,,180000.0,,-1000.0,,-223000.0,-699000.0,0.0,,,,-65000.0,,,,708000.0,29000.0,-634000.0,18836000.0,1000.0,0.0,1000.0,1000.0,,,,,,,,,,0.0,,,,91000.0,,,,0.0,1000.0,,0.001,10000000.0,1.0,1.0,0.0,233000.0,,,,,,207000.0,,,,,0.0,-699000.0,,1000.0,,,,,0.0,105000.0,-49489000.0,,,,,,,679000.0,20000.0,0.0,,1.3817,1.3481,,0.0206,0.02,,,,,,,,0.0135,,73408000.0,0.0132,,,,,,,-568000.0,,,,,,207000.0,406000.0,,,0.0,20000.0,50000.0,,,1466620587.0,
2014-03-31,2014-05-14,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,88000.0,680000.0,,,,,36000.0,,,,,47611000.0,,,,,,,,,,14000.0,,,,73408000.0,346000.0,344000.0,,,,,,,93000.0,87000.0,,,,,,,0.001,1800000000.0,1504338461.0,1504338461.0,1504000.0,,,,,,,4931616.0,,8000.0,14000.0,,,116000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,65000.0,,,,,,,,,,,,,,,,,,16000.0,,,,,-200000.0,,,,,,0.0,,0.0,,55000.0,,,,-4000.0,,79000.0,46000.0,,,,,-20000.0,,,,,14000.0,0.0,,,,,,,,84000.0,2000.0,,346000.0,920000.0,,,,,612000.0,,,,,,,26000.0,,0.0,,61000.0,-200000.0,,,,,-14000.0,,,,202000.0,10000.0,-186000.0,,1000.0,,,1000.0,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,1.0,1.0,0.0,251000.0,,103000.0,,,,,,,,,,,,1000.0,,,,,,,-49689000.0,,,24000.0,,,,192000.0,,,,,,,,,,67408000.0,0.0132,0.0,,0.0,,,193000.0,73408000.0,0.0132,836000.0,,,,,191000.0,-574000.0,,,,0.0,,46000.0,,,,,13000.0,,,,1500647565.0,
2014-06-30,2014-08-11,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,66000.0,680000.0,,,,,23000.0,,,,,47685000.0,,,,,,,,70000.0,,,,,,,187000.0,185000.0,,,,,,,24000.0,,,,,,,,0.001,1800000000.0,1510349191.0,1510349191.0,1510000.0,,,0.0,150000.0,,,,,12000.0,,,,69000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,53000.0,,,,,,,,,,,,,,,,,,34000.0,,,,,-157000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,11000.0,,,,,,,,,,2000.0,,187000.0,838000.0,,,,,556000.0,,,,,,,,,,,,-157000.0,,,,,-11000.0,,,,180000.0,21000.0,-146000.0,,1000.0,,,1000.0,,,,,,,,,,0.0,,,,,,,,,,,0.001,10000000.0,1.0,1.0,0.0,161000.0,,0.0,,,,,,,,,,,,1000.0,,46000.0,,,,,-49846000.0,,,46000.0,,,,159000.0,,,,,,,,,,67408000.0,0.0132,,,,,,141000.0,73408000.0,0.0132,717000.0,,,,,140000.0,-651000.0,,,,,,,,,,,,,,,1507132326.0,
2014-09-30,2014-11-13,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,56000.0,,,,,,91000.0,,,,,47875000.0,,,,,,,,64000.0,,,,,,,305000.0,303000.0,,,,,,21000.0,21000.0,,,,,,,,0.001,1800000000.0,1532197689.0,1532197689.0,1532000.0,,,59000.0,186000.0,,,,,8000.0,,,,73000.0,,,,,,,,,,,,,,,,,,,,,,640000.0,0.0,,,,,,,,,43000.0,,,,,,,,,,,,,,,,,,47000.0,,,,,-116000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,21000.0,,,,,,,,,,6000.0,,305000.0,860000.0,,,,,475000.0,,,,,,,,,,,,-116000.0,,,,,-16000.0,,,,147000.0,12000.0,-100000.0,,1000.0,5000.0,,1000.0,,,,,,,,,,5000.0,,,,,,,,,,,0.001,10000000.0,1.0,1.0,0.0,277000.0,,59000.0,,,,,,,,,,,,1000.0,,55000.0,,,,,-49962000.0,,,55000.0,,,,135000.0,,,,,,,,,,67408000.0,0.0132,,,,,,97000.0,73408000.0,0.0132,578000.0,,,,,97000.0,-555000.0,,,30000000.0,,,,,,211000.0,,,,,,1521372286.0,
2014-12-31,2015-04-14,10-K,VIASPACE INC.,VSPC,CIK0001270200,USD,58000.0,640000.0,0.0,,,65000.0,65000.0,,,,,48115000.0,,137000.0,,,,61000.0,,,,137000.0,,,,97408000.0,264000.0,263000.0,,,,,,13000.0,13000.0,7000.0,,,,,0.0,,0.001,1800000000.0,1562431607.0,1562431607.0,1562000.0,,,182000.0,,,,,,46000.0,137000.0,,,65000.0,13231000.0,,11761000.0,0.0,7746000.0,0.0,,4015000.0,11761000.0,,,,,,,,,,,,,,0.0,0.0,0.056,-0.384,-0.012,0.0,0.34,,,,205000.0,,0.0,,,,,,,,0.0,,,,,,,107000.0,,,,,-752000.0,,,,,,0.0,,0.0,260000.0,26000.0,-40000.0,0.0,,9000.0,,29000.0,,,,,-69000.0,-69000.0,290000.0,,,,138000.0,0.0,,,,,,,,293000.0,16000.0,,264000.0,828000.0,,,,,,,,,,,,175000.0,0.0,0.0,,-168000.0,-752000.0,,,,,-133000.0,,,,726000.0,57000.0,-619000.0,,1000.0,,1000.0,1000.0,,,,,,,,,0.0,5000.0,,,,68000.0,90000.0,,,,0.0,,0.001,10000000.0,1.0,1.0,0.0,250000.0,250000.0,,,0.0,,265000.0,,,,,,-752000.0,,0.0,,153000.0,,,0.0,153000.0,-50241000.0,,,153000.0,,,,669000.0,61000.0,0.0,,1.3299,1.3299,,0.0197,0.0197,870002.0,,,,,,,0.0085,,97408000.0,0.012,,,,,,,-564000.0,,,,,,265000.0,293000.0,,,,,0.0,0.0,,1520187700.0,
2015-03-31,2015-05-15,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,94000.0,640000.0,,,,,41000.0,,,,,48401000.0,,,,,,,,,,92000.0,,,,97408000.0,310000.0,309000.0,,,,,,,16000.0,3000.0,,,,,,,0.001,1800000000.0,1597369362.0,1597369362.0,1597000.0,,,0.0,,,,24824814.0,,7000.0,92000.0,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,171000.0,,,,,,,,,,,0.0,,,,,,,8000.0,,,,,-271000.0,,,,,,0.0,,0.0,,35000.0,0.0,0.0,,-23000.0,,-15000.0,105000.0,,,,,-28000.0,,,,,92000.0,0.0,,,,,,,,19000.0,4000.0,,310000.0,825000.0,,,,,288000.0,,,,,,,105000.0,0.0,,,-102000.0,-271000.0,,,,,-92000.0,,,,187000.0,10000.0,-179000.0,,1000.0,,,1000.0,,,,,,,,,0.0,0.0,,,,,,,,,,,0.001,10000000.0,1.0,1.0,0.0,293000.0,,0.0,105000.0,0.0,,,,,,,,,,,,15000.0,,,,,-50513000.0,,,15000.0,,,,177000.0,33000.0,,,,,,,,,74158000.0,0.013,0.0,,0.0,,,64000.0,97408000.0,0.012,482000.0,,,,,64000.0,-515000.0,,10112941.0,,0.0,,105000.0,91000.0,,,,33000.0,,,,1582017065.0,
2015-06-30,2015-08-19,10-Q,VIASPACE INC.,VSPC,CIK0001270200,USD,44000.0,640000.0,,,,,32000.0,,,,,48686000.0,,,,,,,,52000.0,,,,,,,398000.0,313000.0,,,,,,,25000.0,,,,,,,,0.001,1800000000.0,1659339307.0,1659339307.0,1659000.0,,,58000.0,,,,,,12000.0,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,138000.0,,,84000.0,,,,,,,,,,,,,,,-4000.0,,,,,-250000.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,48000.0,,,,,,,,,,3000.0,,398000.0,816000.0,,,,,220000.0,,,,,,,,,,,,-250000.0,,,,,36000.0,,,,282000.0,31000.0,-286000.0,,1000.0,,,85000.0,,,,,,,,,0.0,84000.0,,,,,,,,,,,0.001,10000000.0,1.0,1.0,0.0,288000.0,,,,,,,,,,,,,,,,8000.0,,,,,-50763000.0,,,8000.0,,,,251000.0,,,,,,,,,,84980000.0,0.0121,,,,,,9000.0,104480000.0,0.0115,280000.0,,,,,9000.0,-418000.0,,,,,,,,,,,,,,,1637761125.0,
