end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesFairValueDisclosure,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdvancesOnInventoryPurchases,AdvertisingExpense,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableRecoveries,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForDoubtfulOtherReceivablesCurrent,AmortizationOfIntangibleAssets,AssetRetirementObligationForeignCurrencyTranslationGainLoss,AssetRetirementObligationForeignCurrencyTranslationGainLoss,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessCombinationContingentConsiderationAsset,BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,CapitalLeasesFutureMinimumPaymentsReceivable,CapitalLeasesFutureMinimumPaymentsReceivableCurrent,CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ConstructionInProgressGross,ConstructionPayableCurrentAndNoncurrent,ContractualObligation,ContractualObligation,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesCurrent,DebtInstrumentCarryingAmount,DebtInstrumentInterestRateStatedPercentage,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredTaxAssetInterestCarryforward,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDerivatives,DepositsAssets,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationDeductionsOther,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectiveIncomeTaxRateReconciliationTaxExemptIncome,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,FairValueNetAssetLiability,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets1,GainLossOnSaleOfInvestments,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillGross,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxContingenciesForeign,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInMaterialsAndSupplies,IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPayablesToCustomers,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRestrictedCash,InterestExpense,InterestPaid,InterestPaidCapitalized,InterestPaidNet,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,InvestmentIncomeInvestmentExpense,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansAndLeasesReceivableImpairedCommitmentToLend,LoansPayable,LoansPayableCurrent,LoansPayableToBank,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwoAndThree,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LongTermInvestments,LongTermLoansPayable,LongTermNotesAndLoans,MarketableSecurities,MinorityInterest,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashContributionExpense,NoncashOrPartNoncashAcquisitionEmployeeBenefitLiabilitiesAssumed1,NoncashOrPartNoncashAcquisitionInventoryAcquired1,NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,NoninterestBearingDomesticDepositDemand,NonoperatingIncomeExpense,NotesPayableCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseResidualValueOfLeasedAsset,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossTax,OtherExpenses,OtherIncome,OtherIncomeTaxExpenseBenefitContinuingOperations,OtherLoansPayableCurrent,OtherLoansPayableLongTerm,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherPrepaidExpenseCurrent,OtherReceivables,OtherReceivablesGrossCurrent,OtherReceivablesNetCurrent,PaymentsForProceedsFromInvestments,PaymentsForRent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToSuppliers,PostemploymentBenefitsLiabilityNoncurrent,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromContributedCapital,ProceedsFromContributionInAidOfConstruction,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfAssetsInvestingActivities,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,ProvisionForDoubtfulAccounts,PublicUtilitiesPropertyPlantAndEquipmentConstructionWorkInProgress,RentalIncomeNonoperating,RentalProperties,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfAdvancesForConstruction,RepaymentsOfLongTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,RestrictedStockSharesIssuedNetOfSharesForTaxWithholdings,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,RevenueRemainingPerformanceObligationPercentage,Revenues,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueNet,SellingExpense,SharePrice,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,StockIssued1,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueNewIssues,Supplies,TaxesPayableCurrent,TreasuryStockCommonShares,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesRestrictedStock
2017-12-31,2018-04-17,10-K,"MULIANG VIAGOO TECHNOLOGY, INC.",MULG,CIK0001629665,USD,,3975899.0,,,683758.0,358516.0,,,,1461897.0,240402.0,16817585.0,,,,325242.0,325242.0,,,,,74786.0,6.5064,1.0,20048055.0,870888.0,,,,,,,,,,,9051.0,-8162.0,,,0.0001,500000000.0,56000000.0,56000000.0,5600.0,,,-1886922.0,,-1893136.0,1.0,,,,,591236.0,591236.0,,,21986.0,7259775.0,,,,,,,,,,,2931920.0,,,454771.0,575190.0,649976.0,,4441087.0,,-0.04,,0.0,0.35,-0.25,0.0,0.0,,-0.1,,,0.0,,147936.0,-254.0,7259775.0,381805.0,2887772.0,2505967.0,,,,,1511019.0,,,146327.0,2034858.0,33323.0,-2008524.0,,,26334.0,,,-2034858.0,26324.0,280000000.0,,,-1339649.0,,-17859.0,,,,12321.0,,-143989.0,,,1042996.0,,46077.0,,,268096.0,-1063.0,508818.0,,589163.0,589163.0,294450.0,412648.0,118198.0,,,508818.0,,,19117775.0,20048055.0,11578988.0,,7538787.0,1998033.0,1998033.0,,,,,,,,,,7538787.0,5102668.0,,-14903.0,,1708331.0,-648.0,-1715588.0,-2034858.0,-18406.0,-2016452.0,,,,,,-480790.0,384237.0,1674061.0,-1527734.0,,,,,,,,,,,,154150.0,147936.0,6214.0,,,,-2034858.0,1998033.0,1998033.0,-70390.0,982909.0,23076.0,3293.0,67597.0,67597.0,,,651.0,651.0,,,,,,,,,23076.0,,35641.0,,,,,,,,,,2191534.0,547580.0,,,,,547580.0,-2034858.0,,,17678326.0,16216429.0,,104888.0,,,248431.0,,,,,1030783.0,,-16118404.0,,,737563.0,,737563.0,163042.0,,159074.0,159074.0,159074.0,945183.0,930280.0,,,,,23076.0,,,56000000.0,,56000000.0,
2018-03-31,2018-05-15,10-Q,"MULIANG VIAGOO TECHNOLOGY, INC.",MULG,CIK0001629665,USD,381632.0,4487684.0,127384.0,,1278832.0,946652.0,,,,1725133.0,258169.0,16795185.0,,,,0.0,332180.0,,,,,15440.0,6.2802,1.0,22351811.0,1925671.0,,,,,,,,,,,12778.0,20818.0,,,0.0001,500000000.0,280000000.0,280000000.0,28000.0,,,72160.0,,95289.0,1.0,,,,,682779.0,682779.0,,97860.0,569914.0,,0.16,,,,,,,,,,3147631.0,,,494060.0,208051.0,223491.0,,5162468.0,,0.0,,,0.21,-0.21,,,,0.5,,,0.25,,24289.0,570.0,,411185.0,2991784.0,2580599.0,,,,,392510.0,,,505241.0,,47871.0,47871.0,,,97860.0,,,,,,,,-489512.0,125853.0,568309.0,377045.0,,,540560.0,,-37661.0,60136.0,,1560502.0,,45676.0,,,59951.0,,108081.0,,108081.0,108081.0,274282.0,389391.0,115109.0,,,108081.0,,,21349371.0,22351811.0,17179089.0,,,2388459.0,,6723545.0,,2553263.0,,4170282.0,,,,,4170282.0,,,-38032.0,,-222615.0,-752397.0,995260.0,47871.0,-29651.0,77522.0,,,,,,-41543.0,1194229.0,415827.0,89414.0,,,,,,,,,,,446073.0,,24289.0,-23129.0,,,118962.0,,,,-9176.0,3084147.0,,,116263.0,116263.0,,,,7313.0,,,,,,,,,61864.0,,,,,,,,,786584.0,,,-222615.0,,,,,,,47871.0,,,19076614.0,17351481.0,,,1037482.0,,118962.0,,745084.0,,,786584.0,,-16040882.0,,,1188020.0,,1188020.0,23317.0,,164804.0,164804.0,164804.0,1040472.0,1002440.0,,,,,,,,56000000.0,,56000000.0,
2018-06-30,2018-08-14,10-Q,"MULIANG VIAGOO TECHNOLOGY, INC.",MULG,CIK0001629665,USD,,4639773.0,,120862.0,2737388.0,2417683.0,,,,1829663.0,126860.0,19376318.0,,,,0.0,319705.0,,,,,,,,23251466.0,3736030.0,,,,,,,,,,,20767.0,,,,0.0001,500000000.0,281708590.0,281708590.0,28170.0,,,2013246.0,,2014558.0,,,,,,2943028.0,,,,593518.0,,0.16,,,,,,,,,,3322990.0,,,455041.0,,,,1397220.0,,0.04,,,,,,,,,,,,,,,,404960.0,2838603.0,2433643.0,,,,,278984.0,,,2624425.0,,2147182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380148.0,668649.0,288501.0,,,115988.0,,,17654477.0,23251466.0,9774952.0,,6685897.0,2266169.0,2266169.0,10139019.0,,2266169.0,,7872850.0,,,,,7872850.0,,,-39344.0,,,,,2147182.0,-28336.0,2175518.0,,,,,,-57174.0,,420069.0,2204356.0,,,,,,,,,,,13291961.0,,-133936.0,-1312.0,,,,,,2266169.0,-16179.0,728581.0,,,72186.0,72186.0,,,,,,,,,,,,,556745.0,,,,,,,,,,,,,,,,,,,,,,18456415.0,16626752.0,,,1071476.0,,239254.0,,,,,,,-13895015.0,,,5567453.0,,,141085.0,,156366.0,156366.0,156366.0,5636333.0,5596989.0,,,,,,,,56003745.0,,56003745.0,
2018-09-30,2018-11-19,10-Q,"MULIANG VIAGOO TECHNOLOGY, INC.",MULG,CIK0001629665,USD,,5457721.0,,116508.0,3337670.0,3029484.0,,,,2419773.0,335544.0,19376318.0,,,,0.0,308186.0,,,,,,,,22792334.0,5377375.0,,,,,,,,,,,41775.0,,,,0.0001,500000000.0,281708590.0,281708590.0,28170.0,,,272921.0,,274098.0,,,,,,2380564.0,,,,230249.0,,0.16,,,,,,,,,,3740013.0,,,430179.0,,,,238792.0,,0.0,,,,,,,,,,,,,,,,404662.0,2736329.0,2331667.0,,,,,413731.0,,,683245.0,,181630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354135.0,501983.0,147848.0,,,102331.0,,,16812777.0,22792334.0,11329259.0,,5483518.0,4369038.0,4369038.0,9852556.0,,4369038.0,,5483518.0,,,,,5483518.0,,,-48223.0,,,,,181630.0,-29469.0,211099.0,,,,,,91497.0,,593112.0,90133.0,,,,,,,,,,,14960050.0,,91291.0,-1177.0,,,,,,4369038.0,172722.0,882727.0,,,138962.0,138962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17072886.0,14653113.0,,,312664.0,,302699.0,,,,,,,-13712252.0,,,3063809.0,,,179381.0,,150732.0,150732.0,150732.0,6027780.0,5979557.0,,,,,1665171.0,,,56003745.0,,56003745.0,
2018-12-31,2019-04-16,10-K,"MULIANG VIAGOO TECHNOLOGY, INC.",MULG,CIK0001629665,USD,,4469392.0,,116340.0,4370620.0,4090887.0,,,,2196936.0,344187.0,19398854.0,,,,279733.0,279733.0,,,,,60911.0,6.8764,1.0,24813602.0,6144130.0,,,,,2035949.0,1221570.0,,,814379.0,,12778.0,3727.0,,,0.0001,500000000.0,56341718.0,56341718.0,5634.0,,,4577604.0,,4442164.0,1.0,,,,,7660026.0,,7660026.0,447207.0,211114.0,9058493.0,0.16,,-472749.0,-472749.0,,416836.0,454751.0,454751.0,,37915.0,,,,74268.0,788881.0,849792.0,,1615547.0,,0.08,,-0.0057,0.21,-0.1251,0.0002,0.1063,,0.04,0.0002,0.04,-0.0245,-0.1063,103785.0,101547.0,,419853.0,3632983.0,3213130.0,,,,,1100271.0,,,5544998.0,,4448277.0,,,,-25542.0,,,,,,,,36002.0,,3893269.0,,447207.0,,197844.0,,58409.0,,,270176.0,,40308.0,,-20319.0,-20319.0,,421054.0,,,1579634.0,322561.0,446630.0,124069.0,,,421054.0,,,16717791.0,24813602.0,13263248.0,,3454543.0,5453435.0,,9058493.0,,5603950.0,,3454543.0,,,,,3454543.0,,,120537.0,,548337.0,-2469701.0,1823544.0,4473819.0,128816.0,4345003.0,2700000.0,,,,,535321.0,,1632042.0,3912956.0,,,,,,,,,,,,110409.0,-103785.0,135440.0,,,,,,5453435.0,-28030.0,816724.0,1491102.0,,,102733.0,,,936238.0,18877.0,,,,0.0001,30000000.0,0.0,0.0,,,,,,2599413.0,2599413.0,,1812718.0,,,,,1812718.0,,,,,,,,,,17124259.0,14927323.0,,-6880.0,341173.0,228208.0,388309.0,,1514586.0,,,754422.0,,-11773401.0,,,13205024.0,,,531771.0,,150515.0,150515.0,150515.0,7975274.0,8095811.0,,,,2581303.0,1491102.0,430181.0,,56170859.0,,56170859.0,
2019-03-31,2019-05-15,10-Q,"MULIANG VIAGOO TECHNOLOGY, INC.",MULG,CIK0001629665,USD,,4733636.0,,119205.0,4337460.0,4057060.0,,,,2468578.0,563268.0,19398854.0,,,,0.0,280400.0,,,,,18416.0,,1.0,25509626.0,6559963.0,,,,,,,,,,,6317.0,-6461.0,-6461.0,,0.0001,500000000.0,56341718.0,56341718.0,5634.0,,,664668.0,,660726.0,1.0,,,,,1338876.0,,,97860.0,242087.0,,0.16,,,,,427103.0,465952.0,465952.0,,38849.0,,,,67434.0,272302.0,291069.0,,926724.0,,0.01,,,0.21,-21.0,,,,0.5,,,0.25,,219081.0,281.0,,449060.0,3722466.0,3273406.0,,,,,341556.0,,,886492.0,,543447.0,,,,97860.0,,,,,,,,145941.0,,-133884.0,,97860.0,,25638.0,,329687.0,-149975.0,,38911.0,,82007.0,,-149975.0,,,94596.0,,,23110.0,650159.0,789051.0,138892.0,,,94596.0,,,16748132.0,25509626.0,13145492.0,,3602640.0,5572857.0,,9329719.0,,5727079.0,,3602640.0,,,,,3602640.0,,,124479.0,,-676947.0,-246966.0,917171.0,445587.0,2927.0,442660.0,,,,,,175511.0,,518556.0,367936.0,,,,,,,,,,,,220096.0,-219081.0,3942.0,,,165711.0,,,5572857.0,587.0,857610.0,,,,187701.0,,,18508.0,18508.0,,,,,,100000000.0,,,,,,,,,,,,62679.0,,,62679.0,,,,,,,,,,17611449.0,15142871.0,,,384529.0,122960.0,165711.0,,228458.0,,,14823.0,,-11330741.0,,,2225368.0,,,177000.0,,154222.0,154222.0,154222.0,8637015.0,8761494.0,,,,,1519834.0,539151.0,,56170859.0,,56170859.0,
2019-06-30,2019-08-15,10-Q,"MULIANG VIAGOO TECHNOLOGY, INC.",MULG,CIK0001629665,USD,,4828813.0,,116735.0,5387291.0,5200253.0,,,,2601986.0,364285.0,19398854.0,,,,,187038.0,,,,,,,,26010649.0,7645945.0,,,,,,,,,,,12270.0,,,,0.0001,500000000.0,56341718.0,56341718.0,5634.0,,,972790.0,,978377.0,,,,,,2462699.0,,,,,,,,,,,418254.0,456297.0,456297.0,,38043.0,,,,57553.0,,,,841246.0,,0.02,,,,,,,,,,,,,,,,458230.0,3645335.0,3187105.0,,,,,266366.0,,,1780057.0,,1324874.0,,,,149623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506875.0,615680.0,108805.0,,,87919.0,,,16271793.0,26010649.0,11927063.0,,4344730.0,4362989.0,,8707719.0,,4362989.0,1094395.0,3250335.0,,,,,4344730.0,,,130066.0,,,,,1175251.0,4493.0,1170758.0,,,,,,-44064.0,,411119.0,1368938.0,,,,,,,,,,,,,196874.0,5587.0,,,,,,4362989.0,-1562.0,881095.0,,,,253967.0,,,,,,,,,,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,17265735.0,14663749.0,,,393637.0,45417.0,253878.0,,,,,,,-10159983.0,,,4242756.0,,,144753.0,,150515.0,,,9608790.0,9738856.0,,,,,1563775.0,675618.0,,56341718.0,,56341718.0,
2019-09-30,2019-11-14,10-Q,"MULIANG VIAGOO TECHNOLOGY, INC.",MULG,CIK0001629665,USD,,4738246.0,,112064.0,6211559.0,6032006.0,,,,2673990.0,-56323.0,19398854.0,,,,,179553.0,,,,,,,,25772815.0,8363536.0,,,,,,,,,,,6302.0,,,,0.0001,500000000.0,56341718.0,56341718.0,5634.0,,,223387.0,,223574.0,,,,,,1908120.0,,,,,,,,,,,401515.0,438036.0,438036.0,,36521.0,,,,47106.0,,,,699994.0,,0.01,,,,,,,,,,,,,,,,495453.0,3499446.0,3003993.0,,,,,247821.0,,,1301115.0,,693743.0,,,,48299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498002.0,580100.0,82098.0,,,88029.0,,,15810385.0,25772815.0,11577224.0,,4233161.0,4188379.0,,8421540.0,,4188379.0,1050597.0,3182564.0,,,,,4233161.0,,,130253.0,,,,,645444.0,1449.0,643995.0,,,,,,-203748.0,,403624.0,897491.0,,,,,,,,,,,,,421870.0,187.0,,,,,,4188379.0,-111220.0,892358.0,1407749.0,,,337379.0,,,,,,,,,,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,16594134.0,13920144.0,,,397270.0,,181478.0,,,,,,,-9515988.0,,,3209235.0,,,155803.0,,,,,9832177.0,9962430.0,,,,,1407749.0,694422.0,,56341718.0,,56341718.0,
2019-12-31,2020-05-14,10-K,"MULIANG VIAGOO TECHNOLOGY, INC.",MULG,CIK0001629665,USD,,5162993.0,,,8047929.0,7706262.0,,497251.0,,3008220.0,233288.0,19398854.0,,,,,341667.0,,,,,74788.0,,1.0,26733566.0,8475278.0,,,,,,,,,,,103868.0,91090.0,,,0.0001,500000000.0,37341954.0,37341954.0,3734.0,,,2090666.0,3377.0,2094043.0,1.0,,,,,7546180.0,,7546180.0,72082.0,,,0.16,19348.0,433374.0,,19348.0,19348.0,19348.0,19348.0,,19348.0,,,,40021.0,991408.0,1066196.0,,1009325.0,,0.04,,0.1865,0.21,0.0,,,,0.5,0.0,0.04,0.0635,0.0,111336.0,-72880.0,,489722.0,3594561.0,5275.0,,,,,1557906.0,,,5336070.0,,2710835.0,,,,505456.0,,,,,,,,745653.0,-115853.0,3744204.0,,72082.0,,,,-180382.0,,,1596839.0,,-54342.0,,-1161433.0,,,452470.0,,,1321947.0,157798.0,262682.0,116907.0,,,452470.0,,,16543712.0,26733566.0,14688418.0,,1855294.0,5373859.0,,7229153.0,5373859.0,5373859.0,,1855294.0,,,7229153.0,,1855294.0,1855294.0,1.0,123914.0,,-2277001.0,-1318129.0,3759100.0,2205379.0,3814.0,2201565.0,,,,,,-369258.0,,2255977.0,3080093.0,,,,3099564.0,,,,,,,,-111336.0,111336.0,3377.0,,,181478.0,,,5373859.0,-120915.0,2394832.0,354813.0,,,47653.0,,,,,,354813.0,,0.0001,30000000.0,19000000.0,19000000.0,1900.0,,,,,,,,,,,,,307833.0,,,11420000.0,,,,,,,18102300.0,15094080.0,,,1709144.0,60940.0,194663.0,,1318129.0,,2434949.0,149885.0,,-9571836.0,9571836.0,0.106,12882250.0,,,698071.0,,150515.0,,,10065940.0,10189854.0,,,,,354813.0,497251.0,,52073278.0,,52073278.0,
2020-03-31,2020-06-29,10-Q,"MULIANG VIAGOO TECHNOLOGY, INC.",MULG,CIK0001629665,USD,,4696559.0,,,6955463.0,6576196.0,,,,3219187.0,61116.0,19398854.0,,,,,379267.0,,,,,18767.0,,,24892215.0,7219415.0,,,,,,,,,,348834.0,6067.0,-97801.0,-97801.0,,0.0001,500000000.0,37341954.0,37341954.0,3734.0,,,-427081.0,-2492.0,-429573.0,1.0,,,,,533844.0,,,,,,,,,,,,19017.0,19017.0,,19017.0,,,,33486.0,169420.0,187836.0,,219677.0,,-0.01,,,0.21,-0.21,,,0.25,0.5,,,,,172844.0,-953.0,,499579.0,3532900.0,3033321.0,,,,,457046.0,,,305103.0,,-256729.0,,,,,,,,,,,,-381133.0,-381133.0,-1006497.0,,,,,,-13371.0,,,75491.0,,-5186.0,,-84977.0,,,98623.0,,,16407.0,164857.0,244919.0,80062.0,,,98623.0,,,15131934.0,24892215.0,21161217.0,,1710871.0,5281665.0,,6992536.0,,5281665.0,,1710871.0,,,,,1710871.0,,,121422.0,,-892590.0,,795742.0,-256729.0,-1820.0,-254909.0,,,,,,-97339.0,,464493.0,-159390.0,,,,,,,,,,,,-172844.0,172844.0,-2492.0,,,,,,,-1333.0,2428845.0,350539.0,,,41694.0,,,,,,,,0.0001,30000000.0,19000000.0,19000000.0,1900.0,,,,,,,,,,,,,,,,,,,,,,,17806163.0,14586976.0,,,1679825.0,2617.0,10738.0,,,,779010.0,113580.0,,-9826745.0,,,838947.0,,,7447.0,,4221025.0,,,9638859.0,9760281.0,,,,,350539.0,488721.0,,37341954.0,,37341954.0,
