end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AllowanceForDoubtfulAccountsReceivableCurrent,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BusinessDevelopment,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockConvertibleConversionPriceDecrease,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountConverted1,ConversionOfStockAmountIssued1,ConvertibleDebt,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfRevenue,DebtCurrent,DebtDefaultLongtermDebtAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentUnamortizedDiscount,DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,DeferredOfferingCosts,DeferredOtherTaxExpenseBenefit,DeferredRentCreditCurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,DeferredTaxLiabilitiesPrepaidExpenses,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpenseOnReclassifiedAssets,DerivativeGainLossOnDerivativeNet,DividendsPayableCurrent,DividendsPreferredStock,DividendsPreferredStockStock,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EmployeeStockOwnershipPlanESOPCompensationExpense,EquityMethodInvestmentOwnershipPercentage,FederalHomeLoanBankAdvancesInterestRate,FinanceLeaseRightOfUseAssetAmortization,FiniteLivedIntangibleAssetsGross,GainLossOnContractTermination,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPreviouslyUnissuedStockBySubsidiaryOrEquityInvesteeNonoperatingIncome,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromEquityMethodInvestments,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsForeign,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDepositsOutstanding,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestRevenueExpenseNet,InventoryFinishedGoods,InventoryFinishedGoodsAndWorkInProcessNetOfReserves,InventoryNet,InventoryWorkInProcess,InventoryWriteDown,Land,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,MortgageLoanRelatedToPropertySales1,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashMergerRelatedCosts,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwards,OtherAssetsNoncurrent,OtherExpenses,OtherIncome,OtherInventory,OtherLongTermDebt,OtherLongTermDebtCurrent,OtherLongTermNotesPayable,OtherNoncashExpense,OtherNotesPayableCurrent,PartnersCapitalAccountContributions,PartnersCapitalAccountDistributions,PaymentsOfCapitalDistribution,PaymentsOfDividends,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAmountOfPreferredDividendsInArrears,PreferredStockConvertibleConversionPrice,PreferredStockDividendsShares,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionPricePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PrepaidExpenseCurrent,PrincipalTransactionsRevenue,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromPartnershipContribution,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfLandHeldforinvestment,ProceedsFromWarrantExercises,ProductionRelatedImpairmentsOrCharges,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,UnrealizedGainLossOnDerivatives,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2018-09-30,2018-11-14,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,107422.0,212524.0,140562.0,500133.0,,,10182547.0,,-92466.0,2887.0,,,6368125.0,2612790.0,,,,,546897.0,,,,,,,,,,,,0.001,200000000.0,91821500.0,91821500.0,,93822.0,,,,,,,372142.0,372142.0,541578.0,,,,,,,,,,,,,,1008000.0,22000.0,275000.0,802000.0,6000.0,733000.0,275000.0,245000.0,30000.0,48034.0,,,67367.0,,,,,,,,-0.04,,,,,,,,,,,,,,1071460.0,87187.0,-996282.0,,265000.0,,,-46000.0,219000.0,,,,,,,,,,,,,,,,,,,,,,3207.0,8802.0,,,25122.0,,122433.0,,1746021.0,1511459.0,,,,1860484.0,6368125.0,1760008.0,642054.0,541578.0,,541578.0,,,86741.0,13735.0,100476.0,,,,,,,-996282.0,,,,-12009.0,,945324.0,,1071460.0,-984273.0,11724.0,,,,,,,,,,,,,3000000.0,,12009.0,,112129.0,642054.0,,,,,,,,,,,,,,,,,,,107348.0,,,,,,,,,,,,,,,,,4207434.0,3707301.0,,,,,78025.0,-5768728.0,459329.0,,,,,,,,,,,,,,508336.0,0.5,425001.0,0.5,425001.0,0.5,,,,,,4507601.0,,,,,17675.0,1532851.0,,,,,0.0,,,22923101.0,
2018-12-31,2019-04-17,10-K,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,189431.0,244150.0,165677.0,580232.0,,,13894844.0,,886193.0,874643.0,,0.0,7014086.0,3033593.0,,,,164086.0,164086.0,,136283.0,,,,,,,,,,0.004,50000000.0,27876208.0,27876208.0,,111505.0,,,,,,,1203667.0,1203667.0,50432.0,,,-538254.0,,,,,,,,7045.0,45018.0,,1520000.0,,216000.0,1515000.0,,1304000.0,216000.0,200000.0,16000.0,48034.0,274194.0,,274195.0,,,,,,,,-0.19,,,,,,,,,,,,,-598915.0,5282744.0,876314.0,-3835983.0,,1142000.0,,69000.0,-177000.0,965000.0,-55651.0,,164249.0,,,5773.0,-7045.0,45018.0,25034.0,-25034.0,,,1080196.0,,,,,74309.0,,,,-6420.0,-22048.0,,26749.0,17949.0,,72604.0,,2508954.0,2241554.0,,,,934737.0,7014086.0,738476.0,246693.0,50432.0,,50432.0,,36698.0,36698.0,122865.0,196261.0,,4899486.0,,-597469.0,-4165734.0,,-3835983.0,,,,-570447.0,,262924.0,,5282744.0,-4406430.0,44813.0,,,,,,,,,,,,0.0,5713000.0,,,,194796.0,246693.0,,,,,,,,,,,597469.0,,,,,,,,116403.0,,,5532852.0,,,146791.0,,,,,,,,0.0,,,4512691.0,3932459.0,,,13001.0,767156.0,767156.0,-7927000.0,2079981.0,409495.0,,,,,1274193.0,0.0,,,,150000.0,,6050000.0,2275000.0,1.06,2575000.0,0.34,2575000.0,0.34,,0.35,,,,6079349.0,,,50384833.0,306250.0,388000.0,5532852.0,388000.0,,,,0.0,,,19744350.0,
2019-03-31,2019-05-16,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,372660.0,543828.0,198354.0,664230.0,,,14670379.0,,661302.0,661302.0,,0.0,7870935.0,3386793.0,,,,,110076.0,,-54010.0,-54010.0,,,,,191667.0,,,,0.001,200000000.0,112271499.0,112271499.0,,112272.0,,,1343125.0,,,,820109.0,897496.0,133226.0,,,,,,,,,,,7045.0,406.0,,2063000.0,,275000.0,2058000.0,,1788000.0,275000.0,260000.0,15000.0,48034.0,83998.0,,83998.0,,,,,,,,-0.07,,,,,,20152.0,,,,,,,,2447454.0,627434.0,-1826924.0,,484000.0,,69000.0,-84000.0,400000.0,183229.0,,299678.0,,,32677.0,,-44612.0,,,,,149627.0,,,,,-42095.0,,,,4623.0,2281.0,,2995.0,20139.0,,64532.0,,2658581.0,2317635.0,77387.0,,,2842208.0,7870935.0,2628569.0,234145.0,133226.0,,36402.0,,36698.0,36698.0,124347.0,100919.0,,1655577.0,,-392847.0,-1316740.0,,-1826924.0,,,,-6904.0,,472924.0,,2447454.0,-1820020.0,8159.0,193410.0,80690.0,112720.0,194800.0,,,,,,,,,7795000.0,,,,276414.0,234145.0,,,,,,,,,,,392847.0,,,,,,,,74308.0,,,,,,210000.0,,,,,,,343125.0,77387.0,,-1826924.0,4905538.0,4241308.0,,,12548.0,360000.0,37500.0,-9753924.0,1524930.0,,,,,,661302.0,0.0,1.8,,,,,375000.0,9475000.0,0.27,6658333.0,0.27,6658333.0,0.27,,0.64,,,,5028727.0,,,,,,,,,115000.0,,0.0,115000.0,,28004953.0,
2019-06-30,2019-08-14,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,572330.0,1392127.0,183803.0,759398.0,,,22355203.0,,176495.0,176494.0,,,12579773.0,7905797.0,,,,,3261372.0,,,,,,,,10070833.0,,,,0.001,200000000.0,139375666.0,139375666.0,,139377.0,,,,,,,1447932.0,1447932.0,129801.0,,,,,,,,,,,7045.0,2268.0,,2478000.0,,310000.0,1965000.0,,2168000.0,310000.0,300000.0,10000.0,58034.0,,,95168.0,,,,,,,,-0.04,,,,,,,,,,,,,,2848438.0,1523413.0,-1333015.0,,380000.0,,,-80000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,4557.0,3433.0,,,18828.0,,136167.0,,3216671.0,2706419.0,,,,1172132.0,12579773.0,987542.0,221545.0,129801.0,,22372.0,,36698.0,36698.0,125777.0,91744.0,,,,,,,-1333015.0,,,,-7990.0,,,,2848438.0,-1325025.0,8159.0,166313.0,73467.0,92846.0,174648.0,,,,,,,,,8480000.0,,,,374085.0,221545.0,,,,,,,,,,,,,,,,,,,35627.0,,,,,,,,,,,,,,,,-1333015.0,5200692.0,4441294.0,,,,,37500.0,-11086939.0,2971345.0,,,,,,,,,,,,,,10200000.0,0.31,7033333.0,0.31,7033333.0,0.31,,,,,,11407641.0,,,,,16875.0,6122934.0,,,1395625.0,,0.0,1510625.0,,30540917.0,
2019-09-30,2019-11-14,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,1527678.0,721146.0,236804.0,851723.0,,,30387458.0,,820810.0,820881.0,,,18043654.0,12841849.0,,,,5598751.0,5598751.0,,,,,,,,38860119.0,,,,0.004,50000000.0,41343852.0,41343852.0,,165375.0,,,,,,,720752.0,720752.0,60333.0,,,,,,,,,,,7045.0,2268.0,,3643000.0,,515000.0,3130000.0,,3128000.0,515000.0,315000.0,200000.0,59327.0,,,101174.0,,,,,,,,-0.09,,,,,,,,,,,,-2207.0,,4084697.0,495058.0,-3595119.0,,960000.0,,,-170000.0,790000.0,,,,,,,,,,,,,,,,,,,,5480.0,,3273.0,,,,18828.0,,584564.0,,5643775.0,4324504.0,,,55000.0,2172879.0,18043654.0,1933219.0,227035.0,60333.0,11203.0,15083.0,19750.0,60333.0,60333.0,60333.0,166702.0,,,,,,,-3595119.0,,,,,,,,4084697.0,-3589639.0,6346.0,153221.0,80263.0,72958.0,154497.0,,,,,,,,,13130000.0,,5480.0,,734707.0,227035.0,,,,,,,,,,,,,,,,,,,878177.0,,,,,,,,,,,,,,,,-3595119.0,5784704.0,4932981.0,,,,,57500.0,-14682058.0,1215810.0,,,,,,,,,,,,,,4143750.0,2.84,2232292.0,2.84,2232292.0,2.84,,,,,,15870775.0,,,,,,7237443.0,,,,,0.0,1517502.0,,38682615.0,
2019-12-31,2020-05-15,10-K,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,1567612.0,523033.0,51240.0,976005.0,,,31228397.0,,2366752.0,2366752.0,0.0,0.0,14218557.0,8822953.0,,,,1076543.0,1076543.0,,912457.0,912457.0,,,,,3886011.0,,,,0.001,200000000.0,41421698.0,41421698.0,,41422.0,,,,,,,3753807.0,3831194.0,67996.0,,,,,,,,,,,,,,4840000.0,,540000.0,3930000.0,,4300000.0,540000.0,370000.0,170000.0,292196.0,404622.0,,976005.0,,,,,,,,-0.32,,,660810.0,,,80607.0,,,,-2207.0,,,,14590155.0,3460714.0,-11147608.0,,2996000.0,,69000.0,-526000.0,2470000.0,1378180.0,,278883.0,,-879.0,-114437.0,7045.0,-45018.0,244162.0,,,,4091501.0,,,,,506519.0,,18167.0,,12453.0,5714.0,,12500.0,0.0,,1983107.0,,6600455.0,4062890.0,77387.0,,55000.0,2023346.0,14218557.0,1785722.0,252822.0,67996.0,2554.0,67996.0,18980.0,27299.0,67996.0,67996.0,184826.0,,14623049.0,,-1443433.0,-12267159.0,,-11147608.0,,,,18167.0,,,,14590155.0,-11129441.0,34632.0,132844.0,80046.0,52798.0,134345.0,,,,,,,,,14500000.0,,,,554458.0,252822.0,,,,,,,,,55000.0,,1388433.0,,,,,,,,622922.0,,,13362342.0,,,,,,,6129.0,,,,77387.0,,-11147608.0,5890068.0,4914063.0,,,-6129.0,,262924.0,-19074608.0,7291908.0,2010039.0,,,,,2383627.0,0.0,,,,25000.0,,2043750.0,4293750.0,1.13,2448958.0,3935429.0,2448958.0,3935429.0,,1.23,,,,12195212.0,,,,15625.0,16876.0,13362341.0,16876.0,,1517501.0,,0.0,1517501.0,,34712692.0,
2020-03-31,2020-06-29,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,1876849.0,482084.0,126530.0,1104663.0,,,31576486.0,,472726.0,472726.0,,,13960861.0,7615758.0,,,,,137543.0,,,-939000.0,,,,,,,40.4,,0.004,50000000.0,41574977.0,41574977.0,,166059.0,15559.0,,,,200000.0,,676698.0,676698.0,67996.0,,190000.0,,,,0.1,,,,,,,,5315000.0,,,4320000.0,,4900000.0,415000.0,330000.0,85000.0,281213.0,128658.0,128658.0,101174.0,0.0,,,,,,,-0.06,,,,,,37350.0,,,,,,,,2795818.0,477613.0,-2325269.0,,600000.0,,69000.0,-100000.0,500000.0,309238.0,,-40949.0,-40949.0,,56461.0,,15559.0,-10983.0,,-10983.0,,62138.0,201644.0,,,,-289384.0,-289384.0,7064.0,,5420.0,1644.0,,3675.0,,,2097896.0,,6662593.0,4010239.0,,,,3618193.0,13960861.0,2544346.0,235823.0,67996.0,2554.0,50997.0,18980.0,27299.0,67996.0,67996.0,167827.0,,184645.0,,-77423.0,-1046222.0,,-2325269.0,-2325269.0,,,-7064.0,,201644.0,,2795818.0,-2318205.0,12876.0,1161788.0,,906020.0,1146062.0,,,,,,,,,16000000.0,,,,554458.0,235823.0,,,,,,,,,,,77423.0,,,,,,,,333538.0,,,,,,201644.0,,,,,,,,0.0,,-2325269.0,5967491.0,4862828.0,,,16999.0,,,-21399877.0,1154311.0,,,,,2795818.0,472726.0,0.0,,,,,,,4318750.0,1.14,3154407.0,1.14,3154407.0,1.14,,,,153279.0,,10342669.0,,,,,,,,472726.0,,,,,,41549431.0,
2020-06-30,2020-08-18,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,1742971.0,944764.0,193251.0,1233605.0,,,32115328.0,95000.0,407042.0,407042.0,,,14016654.0,7872238.0,,,,,136341.0,,,,,,,,,,,,0.004,50000000.0,41624977.0,41624977.0,,166259.0,16539.0,,,,,,1001041.0,1001041.0,67996.0,,,,,,,,,,,,,,,,,,,,,,,281213.0,,,128658.0,,,,,,,-0.03,-0.03,-0.03,,,,,,,,,,,,,2388187.0,1208347.0,-1228035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,48195.0,,,,,,1490062.0,,6465507.0,4413026.0,,,,4362979.0,14016654.0,3212203.0,1182718.0,871990.0,148670.0,33998.0,24494.0,32813.0,70753.0,871990.0,310728.0,,,,,,,-1228035.0,-1228035.0,-1228035.0,,-48195.0,,128750.0,,2388187.0,-1179840.0,12875.0,1098749.0,,840048.0,1074317.0,,,,,,,,,,,,,562419.0,1182718.0,,,,,,,,,,,,,,,,,,,325626.0,,,,,,,,,,,,,,,,-1228035.0,5967491.0,4733886.0,,,,,,-22627912.0,2209388.0,,,,,2388187.0,,,,,,,,,4318750.0,1.14,3203886.0,1.14,3203886.0,1.14,,,,,,9653676.0,,,,,37000.0,,,407042.0,,,,,41621644.0,41621644.0,41621644.0
2020-09-30,2020-11-19,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,1754649.0,717483.0,185625.0,1362547.0,,,33106377.0,,567153.0,567153.0,91335.0,,13495783.0,7543940.0,,,,63751.0,63751.0,,,,,,,0.5,1000000.0,,,,0.004,50000000.0,41624977.0,41624977.0,,174259.0,116012.0,,,,,,574277.0,574277.0,67996.0,,,,,,,,,,,,,,,,,,,,,,,281213.0,,,128942.0,,,,,,,-0.04,-0.04,-0.04,,,,,,,,,,,,,2429989.0,892547.0,-1579906.0,,,,,,,,,,,,,,,,,,,,,,,,,,42464.0,,42464.0,,,,,,1493244.0,,6449956.0,4173381.0,,,,4422965.0,13495783.0,2546946.0,1165600.0,67996.0,131552.0,33998.0,24494.0,32813.0,874747.0,67996.0,1097604.0,,,,,,,-1579906.0,-1579906.0,-1579906.0,,,,152500.0,,2429989.0,-1537442.0,12875.0,1034902.0,,778415.0,1002571.0,,,,,,,,,,,,,783331.0,1165600.0,,,,,,,,,,,,,,,,,,,312750.0,,,,,,,,,,,,,,,,-1579906.0,5975606.0,4613059.0,,,,,,-24207818.0,1466824.0,,,0.5,,2429989.0,,,,,,,,,4318750.0,1.14,3203886.0,1.14,3203886.0,1.14,,,0.5,,0.5,9072818.0,,,,,,4431895.0,,567153.0,,,,,41646716.0,41646716.0,41646716.0
2020-12-31,2021-04-20,10-K,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,2020605.0,386379.0,414777.0,1483736.0,1483736.0,,34268729.0,,2028460.0,2028460.0,,,12408021.0,6656612.0,,,,107693.0,107693.0,,,-968851.0,0.0,,,,,,,,0.001,200000000.0,45784977.0,45784977.0,,45785.0,16256.0,,,,,,3268249.0,3268249.0,66080.0,,,,,13677.0,,23750.0,,154965.0,,,16256.0,,5706000.0,,,5280000.0,,5070000.0,636000.0,424000.0,212000.0,271213.0,507731.0,,1483736.0,,,,,,,,-0.18,,,,,,252586.0,5978106.0,,,,885035.0,,,10420569.0,2957599.0,-7592539.0,,1887000.0,,69000.0,-339000.0,1548000.0,452996.0,,-144774.0,,-13677.0,360962.0,,,-51489.0,,,,-708473.0,,,,,-313738.0,,129569.0,,129569.0,,,115892.0,,,1232944.0,,5891983.0,4202811.0,,,,4760654.0,12408021.0,3751963.0,1148601.0,870074.0,,66080.0,131552.0,24494.0,32813.0,893662.0,278527.0,,2088263.0,,-88038.0,-2969076.0,,-7592539.0,,,,,66080.0,176250.0,,10420569.0,-7462970.0,38627.0,970488.0,240324.0,730164.0,930826.0,,,,,,,,,19074600.0,271213.0,,,456228.0,1148601.0,870074.0,,,,,,,,,,88038.0,,,,0.001,,5000000.0,,270557.0,,,1016235.0,,,1140144.0,,,,-68116.0,,,,0.0,,-7592539.0,5978106.0,4494370.0,,,,,,-26667147.0,6225848.0,1040000.0,2080000.0,,,,2028460.0,0.0,1.838,0.012,,150000.0,,50000.0,4193750.0,1.11,3203886.0,1.1,3203886.0,1.1,1.42,0.27,,,,7647367.0,,,,,36200.0,885035.0,,,,,,,,42586651.0,
2021-03-31,2021-05-24,10-Q,"Veritas Farms, Inc.",VFRM,CIK0001669400,USD,,2081790.0,530468.0,295241.0,1612153.0,,,34408635.0,,53412.0,53412.0,,,11368344.0,6666918.0,,,,91980.0,91980.0,,,-15712.0,0.0,,,,,,0.4,,0.001,200000000.0,46184977.0,46184977.0,,46185.0,17157.0,,,,,,,601428.0,67996.0,,95000.0,,,21556.0,,0.0,,13105.0,,,,,,,,,,,,,,80393.0,,128417.0,128942.0,4711.0,,,,,,,-0.03,,,,,,,,,,,,,,,286833.0,-1154659.0,-244840.0,,,,,,61184.0,,,143186.0,,-119535.0,,,,,-190820.0,,-103646.0,,,,,,-14425.0,274546.0,,29706.0,,,,,244840.0,1154403.0,,5788338.0,4174062.0,,,,4735329.0,11368344.0,4377981.0,1935595.0,,106052.0,25499.0,24494.0,836807.0,874747.0,67996.0,259611.0,,897640.0,,,-913352.0,,-1154659.0,-1154659.0,,,,,200000.0,,1166946.0,-880113.0,,183990.0,,97737.0,200080.0,,,,,,,,,,,,,459873.0,1935595.0,1675984.0,,,,,,,,,,,,,,,,,,256132.0,,,86895.0,,,827744.0,,,,,,,,,,-1154659.0,5978106.0,4365953.0,,,16999.0,,,-27821806.0,888261.0,,200000.0,,,1166946.0,53412.0,0.0,,,6927747.0,18750.0,,,4175001.0,1.14,3903343.0,1.14,3903343.0,1.14,1.51,,,,,6633015.0,,,,,,86895.0,,53412.0,,,,,,45836802.0,
