end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentOfWarrantsGrantedForServices,AdjustmentsToAdditionalPaidInCapitalOther,AllocatedShareBasedCompensationExpense,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition1,AssumedLiabilityForUnpaidClaimsAndClaimsAdjustmentExpense,BusinessDevelopment,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,CostOfGoodsSold,CostOfRevenue,CostsAndExpenses,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DeferredCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesGrossCurrent,Depreciation,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DistributionAndServicingFees,DueFromRelatedPartiesNoncurrent,DueToAffiliateCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,ExpensesAndLossesReportingCurrencyDenominatedValue,ExtinguishmentOfDebtGainLossNetOfTax,FinancingInterestExpense,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossAttributableToParent,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitIntraperiodTaxAllocation,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxContingenciesForeign,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestAndDebtExpense,InterestExpense,InterestExpenseLongTermDebt,InterestPaid,InterestPayableCurrent,InventoryNet,InvestmentCompanyShareholderServiceFeeExpense,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationReserveCurrent,LoansPayableCurrent,LoansPayableFairValueDisclosure,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,LossContingencyAccrualAtCarryingValue,LossContingencyAccrualCarryingValueCurrent,LossContingencyDamagesSoughtValue,ManagementFeeExpense,MarketingAndAdvertisingExpense,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,NoninterestExpenseTransferAgentAndCustodianFees,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssets,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherDeferredCostsGross,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherLiabilities,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherNonrecurringExpense,OtherNotesPayableCurrent,OtherResearchAndDevelopmentExpense,OtherSellingGeneralAndAdministrativeExpense,PaidInKindInterest,PaymentsForLoans,PaymentsToAcquireMachineryAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PreferredStockValueOutstanding,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalariesAndWages,SaleOfStockConsiderationReceivedOnTransaction,SecuredDemandNotes,ServicingFees,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShortTermDebtPercentageBearingFixedInterestRate,SponsorFees,StatutoryAccountingPracticesStatutoryCapitalAndSurplusBalance,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValuePurchaseOfAssets,TaxAdjustmentsSettlementsAndUnusualProvisions,TechnologyServicesCosts,TemporaryEquityForeignCurrencyTranslationAdjustments,TemporaryEquitySharesIssued,TravelAndEntertainmentExpense,UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,UnrealizedLossOnForeignCurrencyDerivativesBeforeTax,UnsecuredDebt,UtilitiesCosts,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2014-12-31,2016-04-19,10-K,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,409098.0,,,,,28256.0,8051434.0,,,,,,,,,1065526.0,,17288.0,17288.0,,,,,17288.0,16802.0,,,1015526.0,0.0001,100000000.0,70771847.0,70771847.0,,7078.0,,-75587.0,,,,,,,,,,,,,,,,,,,,,,,,454956.0,,0.0,,0.34,,,,,,,,,,,11113.0,10526.0,,,-1807955.0,,,,-614704.0,,91704.0,,-50000.0,100000.0,400000.0,73000.0,,25000.0,,,,,,,,,,,,,,16927.0,,,,,1285685.0,17288.0,1285685.0,,,421631.0,404704.0,,,,7500000.0,2294755.0,,50000.0,,,67389.0,,-50587.0,-75587.0,,,,,,,86113.0,,,8875029.0,,,,,25000.0,,,,,,,,,,,,,0.0001,20000000.0,535496.0,,456209.0,,,,,,,,,20000.0,47389.0,,,,,,,,,,50000.0,,,,,,,-13239016.0,10526.0,,,,,,,,50000.0,-25000.0,50000.0,0.5,0.5,,,-1268397.0,-1268397.0,,,,,,,,,,,,1015526.0,,,,,,60035600.0
2015-03-31,2016-05-05,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,415348.0,,,,,28256.0,8051434.0,,,,,,,,,,,3610.0,3610.0,,,2926.0,,3610.0,-13678.0,,,,0.0001,100000000.0,70771847.0,70771847.0,,7078.0,,,,,,,,,,,,,,,,,,,,,,,,,,465374.0,,0.0,,,,,,,,,,,,,25000.0,,,,-31992.0,,,,,,,,,,,,,,,,,,,,6250.0,,,,,,,,,,,,1303999.0,3610.0,1303999.0,,,423277.0,,,,,7500000.0,2294755.0,7500000.0,12500.0,,,-436.0,,-13242.0,-31992.0,,,,,,,31992.0,,,,,,,,8266.0,,,,,,,,,,,,,0.0001,20000000.0,535496.0,,456209.0,,,,,,,1646.0,1646.0,,,,,,,,,,,,,,,,2082.0,,,-13271007.0,,,,,,12500.0,,,,,,,,,,-1300389.0,-1300389.0,,,,,,,,,,,,,,,,,,70771847.0
2015-06-30,2016-05-05,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,421598.0,,,,,28256.0,8051434.0,,,,,,,,,,,783.0,783.0,,,,,783.0,,,,,0.0001,100000000.0,70771847.0,70771847.0,,7078.0,,-21763.0,,,,,,,,,,,,,,,,,,,,,,,,477061.0,,0.0,,,,,,,,,-651.0,,,,6250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322935.0,783.0,1322935.0,,,424276.0,,,,,7500000.0,2294755.0,,12500.0,,,,,,-21763.0,,,,,,,21763.0,,,,,,,,3664.0,,,,,,,,,,,,,0.0001,20000000.0,535496.0,,456209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-13292771.0,,,,,,,,,,,,,,,,-1322152.0,-1322152.0,,,,,,,,,,,,,,,,,,70771847.0
2015-09-30,2016-05-05,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,427848.0,,,,,28256.0,8051434.0,,,,,,,,,,,47301.0,47301.0,,,2029.0,,47301.0,,,,,0.0001,100000000.0,70771847.0,70771847.0,,7078.0,,-23398.0,,,,,,,,,,,,,,,,,,,,,,,,490727.0,,0.0,,,,,,,,,-991.0,,,,6250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392851.0,47301.0,1392851.0,,,474276.0,,,,,7500000.0,2294755.0,,12500.0,,,,,,-23398.0,,,,,,,23398.0,,,,,,,,3610.0,,,,,,,,,,,,,0.0001,20000000.0,535496.0,,456209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-13316169.0,,,,,,,,,,,,,,,,-1345550.0,-1345550.0,,,,,,,,,,,,,,,,,,70771847.0
2015-12-31,2016-05-23,10-K,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,576614.0,476614.0,,,100000.0,134035.0,8105572.0,,,,,,,,,829940.0,,23752.0,23752.0,,,4926.0,,23752.0,6464.0,,,1015526.0,0.0001,100000000.0,79396847.0,79396847.0,,7940.0,,-2677.0,,,,50000.0,,,,,2600182.0,,,-2600182.0,,,,,,,,,,,,238936.0,0.0,0.0,0.0,0.34,,,,,105779.0,,440238.0,,,105779.0,27050.0,,,,-111320.0,,,,113056.0,,-113056.0,,,,,,,12500.0,,,,44778.0,102180.0,,,,,,102180.0,,,16927.0,,,,,3779113.0,23752.0,3779113.0,,,424276.0,407349.0,,,,7500000.0,2294755.0,7500000.0,50000.0,,,57642.0,,-51178.0,332517.0,,,,,,,111320.0,,,7311774.0,,,,,20634.0,,2224920.0,2539287.0,,443837.0,,,,,,,,0.0001,20000000.0,617590.0,,456209.0,,,55000.0,,,55000.0,2642.0,,2642.0,44778.0,,,,,2460.0,6250.0,,,,50000.0,,,,,,,-12325082.0,,,,,,,,,,-50000.0,,,0.5,,,-3755361.0,-3755361.0,,,,8625000.0,,,55000.0,,,,440238.0,,4926.0,2864.0,,407349.0,,75084347.0
2016-03-31,2016-05-23,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,322069.0,,,,,134035.0,8105572.0,,,,,,,,,,,4822.0,4822.0,,,,,4822.0,-18930.0,,,,0.0001,100000000.0,79396847.0,79396847.0,,7940.0,,,,,,12500.0,,,,,,,,,,,,,,,,,,,,507146.0,,0.0,,,,,,,,,,,,,6250.0,,,,-32595.0,,,,,,,,,,,,,,,,,,,,18753.0,,,,,,,,,,,,1253491.0,4822.0,1253491.0,,,424276.0,,,,,7500000.0,2294755.0,7500000.0,12500.0,,,-5088.0,,-13842.0,-32595.0,,,,,,,32595.0,,,,,,,,13845.0,,,,,,,,,,,,,0.0001,20000000.0,535496.0,,456209.0,,,,,,,,,,,,,,,,,,,,,,,,5088.0,5088.0,,-13380066.0,,,,,,12500.0,,,,,,,,,,-1248669.0,-1248669.0,,,,,,,,,,,,,,,,,,79396847.0
2016-06-30,2016-08-15,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,454319.0,,,,,134035.0,8177024.0,,,,,,,,,,,3887.0,3887.0,,,,,3887.0,,,,,0.0001,200000000.0,83506767.0,83506767.0,,8351.0,,-164298.0,,,,12500.0,,,,,,,,,,,,,,,,,,,,519395.0,,0.0,,,,,,,,,-371.0,,,,6250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4364.0,,,,,,,,1377990.0,3887.0,1377990.0,,,404276.0,,,,,7500000.0,2294755.0,,12500.0,,42000.0,,,,-164298.0,,,,,,,164298.0,,,,,,,,7138.0,,,,,,,,,,,,,0.0001,20000000.0,515621.0,515621.0,421209.0,,,,,,,,,,,,,,,,5625.0,,,,,,,,,,84000.0,-13542364.0,,,,,2050.0,,,,,,,,,,,-1374103.0,-1374103.0,,,,,,,,,,,,,,,,,,80751807.0
2016-09-30,2016-11-14,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,523318.0,,,,,134035.0,8206750.0,,,,,,,,,,,13965.0,13965.0,,,,,13965.0,,,,,0.0001,200000000.0,86252790.0,86252790.0,,8625.0,,-117608.0,,,,30000.0,,,,,,,,,,,,,,,,,,,,287285.0,,0.0,,,,,,57.0,,,57.0,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475677.0,13965.0,1475677.0,,,665074.0,,,,,7500000.0,2294755.0,,30000.0,,18000.0,,,,-117608.0,,14000.0,,,,,117608.0,,,,,,,,17626.0,,,,,,,,,,,,,0.0001,20000000.0,515621.0,515621.0,421209.0,,,,,,,,,,,,,,,,,,,,,,,,,,36000.0,-13659973.0,,,,,925.0,,,,,,,,,,,-1461712.0,-1461712.0,,,,,,,,,,,,,,,,,,85319142.0
2016-12-31,2017-04-18,10-K,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,806445.0,483945.0,,,322500.0,,8194737.0,,,,,,,,,829940.0,,13370.0,13370.0,,,,,6078.0,-17674.0,,,829940.0,0.0001,100000000.0,86887609.0,86887609.0,,8639.0,,,,,,85000.0,,,,,2782180.0,,,-2782180.0,,,,,,,,,,,,314550.0,-0.01,,,0.34,,,,68564.0,,,-68564.0,,,,42500.0,,,,-363450.0,,,,-181998.0,,181998.0,,,,,,,229829.0,,,75614.0,75614.0,98910.0,,,-7292.0,,,103274.0,,,,,12239.0,,6223.0,4262155.0,13370.0,4262155.0,,,434291.0,,,,,,,,,,,47515.0,,-45635.0,-535288.0,,12239.0,,,,,432014.0,-432014.0,,8182881.0,,,,,6568.0,,2293592.0,2706869.0,,-171838.0,,,,,,,,0.0001,20000000.0,629626.0,,436209.0,,7292.0,37500.0,10015.0,,,10015.0,,,,,,,,,25530.0,,,,,,,,,,120000.0,-12888370.0,,,,,5390.0,,,,,,,,,,,-4248785.0,-4248785.0,,32364.0,,,1400000.0,,,28000.0,,,-68672.0,,60000.0,,,417364.0,,82593602.0
2017-03-31,2017-05-19,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,821445.0,,,,,,8251193.0,,,,,,,,,,,20430.0,20430.0,,,15010.0,,16784.0,10706.0,,,,0.0001,100000000.0,91424815.0,91424815.0,,9093.0,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,342306.0,,0.0,,,,,-21636.0,,,,-23266.0,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,70467.0,,,,24065.0,,,,,,,2237.0,4350612.0,20430.0,4350612.0,,,434291.0,,,,,,,,,,,25000.0,,-14294.0,-106397.0,,,,,,,106397.0,,,,,,,,4284.0,,,2752570.0,,,,,,,,,,0.0001,20000000.0,597716.0,,404299.0,,3646.0,25000.0,,,25000.0,,,,,,,,,,6750.0,,,,,,,,,,,-12994767.0,,,,,785.0,,,,,,,,,,,-4330182.0,-4330182.0,,,,,,,,,,,,,15010.0,,,,,87585179.0
2017-06-30,2017-08-21,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,849946.0,,,,,,8282943.0,,,,,,,,,,,14017.0,14017.0,,,,,6725.0,,,1300000.0,2129940.0,0.0001,100000000.0,91924815.0,91924815.0,,9343.0,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,367739.0,,0.0,,,,,,,,,6086.0,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,24065.0,,,,,,,,4424949.0,14017.0,4424949.0,,,434291.0,,,,,,,,,,,,,,-112750.0,,,,,,,112750.0,,,,,,,,6241.0,,,2772973.0,,,,,,,,,,0.0001,20000000.0,597716.0,,404299.0,,7292.0,,,,,,,,,,,,,,17500.0,,,,,,,,,,,-13107517.0,,,,,25490.0,,,,,,,,,,,-4410932.0,-4410932.0,,,,,,,,,,,,,,,,,,93551482.0
2017-09-30,2017-11-20,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,868845.0,,,,,,8282943.0,,,,,,,,,,,5396.0,5396.0,,,,,1604.0,,,1300000.0,2129940.0,0.0001,100000000.0,93924815.0,93924815.0,,9343.0,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,395841.0,,0.0,,,,,,192467.0,,,-192467.0,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,34895.0,,,,,,,,4691728.0,5396.0,4691728.0,,,434291.0,,,,,,,,,,,,,,-275400.0,,,,,,,275400.0,,,,,,,,8138.0,,,2992751.0,,,,,,,,,,0.0001,20000000.0,597716.0,,404299.0,,3792.0,,,,,,,,,,,,,,-3500.0,,,,,,,,,,,-13382917.0,,,,,-1600.0,,,,,,,,,,,-4686332.0,-4686332.0,,,,,,,,,,,,,,,,,,85319142.0
2017-12-31,2018-04-16,10-K,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,941115.0,500115.0,,,441000.0,,8333396.0,,,,,,,,,5157440.0,,16438.0,16438.0,,,,,16438.0,10360.0,0.64,,5157440.0,0.0001,200000000.0,98579815.0,98579815.0,-5035.0,9858.0,,,,,,105000.0,,,,,2999482.0,,,-2999482.0,,,,,,,,,,,,424538.0,-0.01,-0.01,,0.34,,,-193833.0,192865.0,,,192865.0,,,,60000.0,,,,,,,,-217302.0,,217302.0,,,,,,,134670.0,,,109988.0,,100769.0,,,7292.0,,,100769.0,,,,,15342.0,2000.0,9421.0,4801415.0,16438.0,4801415.0,,,434291.0,,,,,,,,,,,57500.0,,-47140.0,-639125.0,,,,,,,538356.0,-538356.0,,,,,,,3566.0,,2454649.0,3001471.0,43433.0,,,,,,,,,0.0001,20000000.0,597716.0,,404299.0,,,57500.0,,,,,,,,,,,,2000.0,36260.0,,,,,,,,,,50280.0,-13527495.0,,,,,46622.0,,,,,,,,,,,-4784977.0,-4784977.0,-4784977.0,29500.0,,,,,,,,,,,17000.0,,,417364.0,,92704124.0
2018-03-31,2018-05-11,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,1005295.0,,,,,,8333396.0,,,,,,,,,,,8360.0,8360.0,,,12000.0,,8360.0,-8078.0,,,,0.0001,100000000.0,98579815.0,98579815.0,,9858.0,,,,,,30000.0,,,,,,,,,,,,,,,,775.0,,,,453775.0,,0.0,,,,,-84862.0,,,,-84237.0,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,118889.0,,,,25472.0,,,,,,,2571.0,4835442.0,8360.0,4835442.0,,,434291.0,,,,,,,,,,,5035.0,,-13113.0,-47140.0,,,,,,,47140.0,,,,,,,,8379.0,,,2942081.0,,,,,32000.0,,,,,0.0001,20000000.0,597716.0,,404299.0,,,,,,5035.0,,,,,,,,,,5180.0,,,,,,,,,,,-13574635.0,,,,,775.0,,,,,,,,,,,-4827082.0,-4827082.0,,,,,,,,,,32000.0,,,,,,,,98579815.0
2018-06-30,2018-08-14,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,1055115.0,,,,,,8361502.0,,,,,,,,,,,8729.0,8729.0,,,,,8729.0,,,,6652440.0,0.0001,200000000.0,101569815.0,101569815.0,,10157.0,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,478299.0,,0.0,,,,,,,,,-57136.0,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25237.0,,,,,475.0,,,4881291.0,8729.0,4881291.0,,,439166.0,,,,,,,,,12000.0,12000.0,,,,-73886.0,,,,,,,73886.0,,,,,,,,9740.0,,,2908711.0,,,,,,,,,,0.0001,20000000.0,597716.0,,404299.0,,,,,,,,,,,,,,,,10570.0,,,,,,,,,,28000.0,-13648521.0,,,,,475.0,,,,,,,,,,,-4872562.0,-4872563.0,,,,,,,,,,,,,,,,,,100321244.0
2018-09-30,2018-11-13,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,1110115.0,,,,,,8608925.0,,,,,,,,,,,971.0,971.0,,,,,971.0,,,,,0.0001,200000000.0,127838231.0,127838231.0,-240050.0,12784.0,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,507523.0,,0.0,,,,,,,,,50523.0,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25100.0,,,,,695.0,,,5044881.0,971.0,5044881.0,,,442916.0,,,,,,,,,12000.0,12000.0,,,,-181348.0,,,,,,,181348.0,,,,,,,,4405.0,,,2984327.0,,,,,,,,,,0.0001,20000000.0,597716.0,,404299.0,,,,,,,,,,,,,,,10000.0,5625.0,,,,,,,,,,28000.0,-13829868.0,,,,,695.0,,,,,,,,,,,-5043910.0,-5043910.0,,,,,,,,,,,,,,,,,,103292315.0
2018-12-31,2019-04-01,10-K,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,1110456.0,259550.0,,,850906.0,,8608875.0,,,5035.0,,,,,,17959148.0,,170831.0,170831.0,,,37580.0,170831.0,170831.0,154393.0,0.07,,17959148.0,0.0001,200000000.0,127838231.0,127838231.0,,12784.0,,,,,,120000.0,,,,,1906790.0,0.0,,1906790.0,2257255.0,,,,,,,,,,,521074.0,-0.01,0.0,0.0,0.21,,246437.0,246437.0,,,,237416.0,,,,60000.0,,,,-157112.0,,,0.0,-54169.0,0.0,-1092692.0,1146861.0,,,0.0,,,-169341.0,,,-96536.0,,-100834.0,,,,,,100834.0,,0.0,16927.0,,13899.0,,10362.0,4930314.0,170831.0,4930314.0,,,442916.0,,,,,,,,,,,282065.0,,-127672.0,-257946.0,14629208.0,33023.0,,8625.0,8625.0,,157112.0,-157112.0,,,,,,598613.0,6167.0,,2257255.0,2855868.0,-10000.0,,,,,,,,,0.0001,20000000.0,597716.0,597716.0,404299.0,,,273440.0,8625.0,,,8625.0,,,,,,,,0.0,13642.0,-257946.0,,,,,,,,,99855.0,-13785441.0,,,5035.0,417364.0,13899.0,,1827500.0,,,,,,,,,-4759483.0,-4759483.0,-4759483.0,10000.0,1000000.0,28258416.0,,10000.0,268405.0,,0.0,,,,37580.0,,,417364.0,,113309684.0
2019-03-31,2019-05-10,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,1133957.0,,,,,,8608875.0,,,,,,-24165.0,,,,,141046.0,141046.0,,,,,141046.0,-29785.0,,,,0.0001,200000000.0,127838231.0,127838231.0,,12784.0,,,,,,30000.0,,,,,,,,,,,,,,,,3375.0,,,,544234.0,,0.0,,,,,-34218.0,,,,57887.0,,,,15750.0,,,,,,,,,,,,,,,,,,,,,,,,72133.0,,,,24165.0,,,,,3375.0,,2658.0,5060830.0,141046.0,5060830.0,,,442916.0,,,,,,,,,,,,,-29785.0,-160301.0,,,,,,,160301.0,,,,,,,,1918.0,,,2939723.0,,,,,11250.0,,,,,0.0001,20000000.0,597716.0,,404299.0,,,,,,,,,,,,,,,,13298.0,-160301.0,,,,,,,,,11250.0,-13945742.0,,,,,,,,,,,,,,,,-4919784.0,-4919784.0,,,,,,,,,,,,,,,,,,127838231.0
2019-06-30,2019-08-14,10-Q,"Northstar Electronics, Inc",NEIK,CIK0001082027,USD,1140457.0,,,,,,8608875.0,,,,,,,,,,,82449.0,,,2338553.0,,,82449.0,,,,13964148.0,0.0001,200000000.0,127838231.0,127838231.0,,12784.0,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,561326.0,,0.0,,,,,,,,,69602.0,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,24165.0,,,,,3520.0,,,5171035.0,82449.0,,,,442916.0,,,,,,,,,0.0,,,,,-171459.0,,,,,,,171459.0,,,,,,,,18026.0,,,3026336.0,,,,,,,,,,0.0001,20000000.0,597716.0,597716.0,404299.0,,,,,,,,,,,,,,,,229.0,,,,,,,,,,11375.0,-14114544.0,,,,,,,,,,,,,,,,-5088586.0,-5088586.0,-5088585.0,,,,,,,,,,,,,,,,,127838231.0
