end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AccumulatedDistributionsInExcessOfNetIncome,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNet,AssetsNoncurrent,AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,BankOverdrafts,BuildingsAndImprovementsGross,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockSharesConverted1,ConvertibleLongTermNotesPayable,ConvertiblePreferredStockParStatedValuePerShare,ConvertiblePreferredStockSharesAuthorized,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentPeriodicPayment,DebtInstrumentPeriodicPaymentInterest,DeferredOtherTaxExpenseBenefit,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsNet,Deposits,DepositsAssets,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssetsCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,ExtraordinaryItemNetOfTax,ExtraordinaryItemsGross,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxEffectsAllocatedDirectlyToEquityPriorPeriodAdjustment,IncomeTaxExaminationPenaltiesExpense,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndNotesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAssetRetirementObligations,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInSecurityDeposits,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestPaid,InterestPaidNet,InterestPayable,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryFinishedGoodsAndWorkInProcess,InventoryNet,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseholdImprovementsGross,LeaseIncentivePayableCurrent,LeaseIncentivePayableCurrentAndNoncurrent,LesseeOperatingLeaseLiabilityPaymentsDue,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LicenseCosts,LongTermDebt,LongTermDebtNoncurrent,LongTermNotesPayable,MachineryAndEquipmentGross,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedParties,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesCurrentAndNoncurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherCostAndExpenseOperating,OtherEmployeeRelatedLiabilitiesCurrent,OtherExpenses,OtherIncome,OtherNoncashExpense,OtherOperatingIncomeExpenseNet,PaymentsForRepurchaseOfEquity,PaymentsForRepurchaseOfOtherEquity,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,PaymentsOfFinancingCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireLoansReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAdditionalSeriesParOrStatedValuePerShare,PreferredStockAdditionalSeriesSharesAuthorized,PreferredStockAdditionalSeriesSharesIssued,PreferredStockAdditionalSeriesSharesOutstanding,PreferredStockAdditionalSeriesValue,PreferredStockAdditionalSeriesValueOutstanding,PreferredStockDividendRatePerDollarAmount,PreferredStockLiquidationPreference,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PriorPeriodReclassificationAdjustment,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepurchaseOfEquity,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfDebtAndCapitalLeaseObligations,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfOtherLongTermDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesAndWages,SaleOfStockConsiderationReceivedPerTransaction,SalesDiscountsGoods,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedGoodsAndNonemployeeServicesTransactionCapitalizedCost,SharesIssued,ShortTermBorrowings,StockConvertedFromOneClassToAnotherClassShares,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxCreditCarryforwardAmount,TaxesAndLicenses,TradeReceivablesHeldForSaleAmount,UnrecognizedTaxBenefitsIncomeTaxPenaltiesExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeasePayment,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2014-06-30,2014-08-14,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,,7010.0,,,,,,,,,,,,47075200.0,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,0.001,100000000.0,384031.0,384031.0,384.0,,,,,,,,,,,,,,,,,,,,,48118.0,,,,,,,,118278.0,2.0,-0.01,,,,,,,,5588.0,,,-5588.0,-5588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,55.0,,,,,0.0,,,,,,,,0.0,16413.0,,,,,,,,,,,-5634.0,,8946.0,,400.0,,,,,,,,,,,,,,,,,5588.0,,,-46.0,,,,,,,,,,,,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46974719.0,,0.0,,,,,,,,,,,,-16413.0,,,,,,,,,,,,,,,,,118278.0,,,,,,,,384031.0
2014-09-30,2014-11-13,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,,4715.0,,,,,,,,,-52236.0,,,47075200.0,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,0.001,100000000.0,384031.0,384031.0,384.0,,,,,,,-17323.0,,,,,,,,,,,,,,45379.0,,,,21134.0,,,,121660.0,4.0,-0.01,-0.01,,,,,,,3335.0,,5003.0,-221278.0,-246316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25038.0,,,,100.0,,87882.0,2020.0,,0.0,,,,,,,,0.0,19795.0,,,,,,,,,,,-246316.0,,14576.0,,400.0,,,,,226281.0,,,,,,,,,,,,3335.0,,,-47.0,,,,,,,,,,,,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,,,,,,,,,,,,34832.0,15687.0,,,,,,,,,,,-46974719.0,,0.0,62898.0,,22326.0,,142249.0,,,,,,,-19795.0,,,,,,,,,,,,,,,,,121660.0,,,,,,22884031.0,,384031.0
2014-12-31,2015-04-15,10-K,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,358867.0,7471.0,,,,12721.0,,891532.0,,,,,,3130097.0,,,,,,,179217.0,72477.0,106740.0,106740.0,,2589.0,,,-2589.0,-30024.0,,,,,,0.001,30000000.0,25799031.0,25799031.0,19322.0,200000.0,,,,,,107665.0,0.0,,0.0,,,,,,,,0.0,,,46435.0,-1500.0,,,166373.0,,,,,6.0,-0.04,-0.05,,,,,,,16118.0,,20337.0,-16118.0,-1047135.0,,,,,,,0.0,-5541.0,6079.0,-538.0,-5877.0,38235.0,,,319026.0,,,16900.0,179.0,-27762.0,,,,,,,,-89558.0,76820.0,,,173.0,173.0,,,58256.0,0.0,,,,,36012.0,,2449229.0,179217.0,2118154.0,,,,6553.0,331075.0,,,546129.0,53645.0,-629798.0,-1136693.0,53645.0,550333.0,,278821.0,,,324522.0,,1067472.0,-1047135.0,,,,,,,,,,,16118.0,,,-179.0,0.0,,0.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,1000.0,,,,160000.0,,,550333.0,17724.0,2589.0,,,400.0,,,-1136693.0,44946.0,,,,,,,,,-24517.0,,,,0.0,-5420431.0,,0.0,413161.0,,-128002.0,,487938.0,,,,,,,-1649637.0,,200000.0,,,,,,,,,,,,,200000.0,109416.0,124491.0,,,,6079.0,,19322390.0,384031.0,
2015-03-31,2015-05-15,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,,6025.0,,,,,,,,,,,,47075200.0,,,,,,,0.0,0.0,,,,,,,74814.0,77403.0,,,,,,0.001,100000000.0,384031.0,384031.0,384.0,,,,,,,19915.0,0.0,,0.0,,,,,,,,0.0,,,46612.0,,,,,,,,,8.0,0.0,0.0,,,,42553.0,,,400.0,,78243.0,-400.0,10099.0,,,,,,,0.0,-161.0,177.0,-16.0,12661.0,55315.0,,,,,,,75.0,27089.0,,,,,,,,-14283.0,14283.0,,,246.0,,,,,0.0,,,,,,,,0.0,23101.0,,,,,,,,-26459.0,-1303.0,105164.0,10099.0,-1303.0,16022.0,,800.0,,808.0,,,96414.0,-18171.0,,,,,,,,,,,400.0,,,-75.0,,,,,,,,,,,,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,-29167.0,-1946.0,,,,400.0,,,,,,,,,,,,,,,,,,-47099685.0,,0.0,26347.0,,-98158.0,,70067.0,,,,,,,-23101.0,,,,,,,,,,,,,,,,,124966.0,,,,177.0,,19322390.0,,384031.0
2015-06-30,2015-08-14,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,,11059.0,,,,,,,,,,,,47075200.0,,,,,,,0.0,0.0,,,,,,,15523.0,,,,,,,0.001,100000000.0,384031.0,384031.0,384.0,,,,,,,42222.0,,,,,,,,,,,,,,50205.0,,,,22305.0,,,,,10.0,-0.03,-0.01,,,,,,,9534.0,,55936.0,,-133541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14360.0,,,,343.0,,,,,0.0,,,,,,,32734.0,0.0,,,,,,,,,,,,-133541.0,,20522.0,,800.0,,810.0,,,175117.0,-119181.0,,,,,,,,,,,9534.0,,,-99.0,,,,,,,,,,,,,,,,0.001,1000000.0,1000000.0,1000000.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47109318.0,,0.0,105797.0,,-98158.0,,47015.0,,,,,,,-32734.0,,,,,,,,,,,,,,,,,134599.0,,,,,,19422390.0,,384031.0
2015-09-30,2015-11-25,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,306399.0,,,,,,,163009.0,,,612456.0,,-66667.0,4523606.0,,,,,,,161669.0,121846.0,39823.0,39823.0,,1441.0,,,,,,,,,,0.001,30000000.0,25384031.0,25384031.0,25384.0,,,,,,,2248.0,,,,,,,,,,,,,,,-1500.0,,,22305.0,,,,,,,-0.02,,,,,,,,,15709.0,-476370.0,-463169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13200.0,,,,,,120346.0,120346.0,120346.0,,,,,,42565.0,,1686288.0,161669.0,1300252.0,,,,,386036.0,,,,,,-463169.0,,550333.0,,169838.0,,,386036.0,,492078.0,-476369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,1000.0,,,,,,,,,,,,,,,,,,-572632.0,15687.0,,,,,,,,,,,6074609.0,,,38721.0,,-17957.0,,431052.0,,,,,,,-1524619.0,,,,,,,,,,,,,,,,,,,,,,,23019901.0,,
2015-12-31,2016-05-23,10-K,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,206383.0,,,,,,,189433.0,,189433.0,52236.0,,-90042.0,3455745.0,,,614338.0,,,,39561.0,3730.0,35831.0,35831.0,,,,210.0,210.0,2799.0,,,,,,0.001,30000000.0,26399864.0,26399864.0,25799.0,,,,,,,113118.0,,,,,1000000.0,,,,,,,90042.0,,,-1500.0,,,3993.0,,,35831.0,,,,0.0,,,,66867.0,,,,,142096.0,,-64552.0,,,,,,,,,,,12721.0,-108111.0,,,-685716.0,,,102577.0,,56237.0,,,,,,,,-80619.0,80619.0,80619.0,,,,,,2020.0,,,,,,,,1427661.0,39561.0,767507.0,,,,132821.0,660154.0,,,452361.0,233289.0,-682851.0,-64552.0,233289.0,28510.0,,253140.0,,,527333.0,,192896.0,-50800.0,,,,,,,,,,,,,326900.0,,,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,1000.0,614338.0,,,,,,526709.0,,,,,,,,-85260.0,,,34832.0,15687.0,,,,,,-48301.0,,-13785.0,,-93000.0,-4870645.0,,,16666.0,,-255213.0,,172237.0,,,,,,,-1388100.0,,,,,900000.0,,,,326089.0,,,,,,,,,,,,,,25799031.0,,
2016-03-31,2016-05-25,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,205393.0,,,,,,,194312.0,,,-52235.92,,,3485221.0,,,,,,,38664.0,3832.0,34832.0,34832.0,,,,311.0,311.0,101.0,,,,,,0.001,30000000.0,25799031.0,25799031.0,25799.0,,,,,,,,,,,,1000000.0,,,,,,,90042.0,,,-1500.0,,,998.0,,,,,,,-0.0014,,,,,,,,,,,-36204.0,,,,,,,,,,,,-991.0,,,,,,4880.0,,,,,,,,,,,,,,,,,2020.0,2020.0,,,,,,,,1433492.0,38663.0,773338.0,,,,132821.0,660154.0,,,31417.0,,-31316.0,-36204.0,,28510.0,,255081.0,,,527333.0,,36204.0,-36204.0,,,,,,,,,,,,,326900.0,,,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,,,,1941.0,,,,,,,,,,34832.27,15686.82,,,,,,,,,,,-4906848.0,,,7637.0,,,,27568.0,,,,,,,-1394828.0,,,,,900000.0,,,,,,,,,,,,,,,,,,25799031.0,,
2016-06-30,2016-08-22,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,210078.0,,,,,,,294313.0,,,-53234.0,,,3554095.0,,,,,,,91776.0,57942.0,,33834.0,,,,56442.0,56441.0,,,,,,,0.001,30000000.0,26399864.0,26399864.0,26400.0,,,,,,,2020.0,,,,,,,,,,,,71292.0,,,-1500.0,,,997.0,,,,,,,0.0,,,,,,,,,1760.0,,-273668.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-5500.0,,,,,,,,,,,,,,,,1692642.0,91776.0,1032488.0,,-154500.0,,132821.0,660154.0,,,,,,-273668.0,,28510.0,,428295.0,,,527333.0,,115428.0,-113668.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,33834.0,15687.0,,,,,,,,,,,-4874463.0,,,11859.0,,-3780.0,3780.0,102571.0,,,,,,,-1600866.0,,,,,,,,,,,,,,,,,,154500.0,,,,,26399864.0,,
2016-09-30,2016-11-14,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,223373.0,,,,,,,294313.0,,,-53234.0,,,3561230.0,,,,,,,109060.0,76224.0,,32836.0,,,,74724.0,74724.0,,,,,,,0.001,30000000.0,26399864.0,26399864.0,27265.0,,,,,,,0.0,,,,,,,,,,,,52542.0,,,-1500.0,,,998.0,,,32836.0,,,,0.0,,,,0.0,,,,,0.0,,-75060.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,1797187.0,109060.0,834261.0,,18750.0,,435593.0,962926.0,,,,,,-75060.0,,128510.0,,135523.0,,,527333.0,,90810.0,-90810.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,33834.0,15687.0,,,,,,,,,,,-5277621.0,,,0.0,,,0.0,89812.0,,,,,,,-1688126.0,,,,,,,,,,,,,,,,,,-18750.0,,,,,24019901.0,,
2016-12-31,2017-04-12,10-K,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,177475.0,,,,,983.0,6130.0,231060.0,231060.0,231060.0,55231.0,,-15042.0,3722452.0,,-49285.0,34286.0,0.0,,,59605.0,27767.0,31838.0,31838.0,,0.0,,25284.0,25284.0,25074.0,25284.0,,,,,0.001,100000000.0,27297364.0,27297364.0,27297.0,,,,,,,2020.0,,,,,1000000.0,,,527333.0,,,,15042.0,15042.0,,-1500.0,1500.0,1500.0,3993.0,,,,,,,-0.02,,,,-87577.0,,,,,2743.0,,-490743.0,-490742.0,,,,,,,,,,-983.0,-39108.0,,983.0,-39253.0,,,4880.0,,2020.0,,,,,,,,32063.0,28409.0,80619.0,,,,0.0,0.0,0.0,,,,,,0.0,,1635958.0,59605.0,424577.0,1211381.0,,,527333.0,527333.0,,,584268.0,,-559194.0,-490743.0,,1000.0,1000.0,0.0,,,684048.0,,373845.0,-371102.0,,,,,,231060.0,,,,83120.0,,,326900.0,,,49285.0,,,,,,,,,,,,,,0.001,10000000.0,1000000.0,1000000.0,1000.0,51340.0,,,361976.0,,,10000.0,261577.0,,,,,,,-487089.0,,,31838.0,15687.0,,,,,25000.0,,,,,,-5327102.0,,,11845.0,,-4763.0,,358007.0,,,,,,,-1576353.0,,,,1498333.0,900000.0,,,,268204.0,,,,,,,,,,,,,,27297364.0,,
2017-03-31,2017-05-19,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,174975.0,,,,,189.0,,241692.0,,,56229.0,,,4084848.0,,,,,,,82762.0,51922.0,30839.0,30839.0,,,,50233.0,50233.0,24949.0,,,,,,0.001,100000000.0,27772532.0,27772532.0,27697.0,,,,,,,,,,,,1000000.0,,,175000.0,,,,,,,-1500.0,,,998.0,998.0,,,,,,-0.0028,,,15042.0,15042.0,,,,,,,-76065.0,-76065.0,,,,,,,,,,794.0,-2500.0,,-794.0,-15042.0,,,,,,,,,,,,,3000.0,3000.0,3000.0,,,,,0.0,,,,,,,,,1403015.0,82761.0,417667.0,,,,343821.0,748456.0,,,116763.0,,-91814.0,-76065.0,,1000.0,,110081.0,,,404635.0,,88106.0,-88106.0,,,,,52259.0,241692.0,,,,,,,326900.0,,,,,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,1000.0,,,,342796.0,,,126300.0,,,,,,,,-92795.0,,,30839.0,15687.0,,,,,,,,352333.0,,,-5433798.0,,,5500.0,,,,81608.0,,,,,,,-1320253.0,,,,,900000.0,,,,,,,15463.0,,,,,,,,,,,27297364.0,,
2017-06-30,2017-08-21,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,171085.0,,,696000.0,,6589.0,6130.0,275146.0,275146.0,,57227.0,,,4169509.0,,,,0.0,,,37930.0,8089.0,29841.0,29841.0,,85.0,,0.0,-85.0,,,,,250000.0,,0.001,100000000.0,34437000.0,34437000.0,34437.0,,,,,,,0.0,,,,,,,2449.0,,,,,0.0,,,-1500.0,1500.0,,998.0,998.0,,,,,,-0.0037,,83100.0,,0.0,,2449.0,,,0.0,,-128719.0,-128719.0,,,12807.0,0.0,,,,,,,,,,,,,,,,,,,,,,,9898.0,,,,,,0.0,,0.0,,,12807.0,,,0.0,,1404100.0,37930.0,870097.0,,,,286821.0,534004.0,,,,,,-128719.0,,313500.0,313500.0,110281.0,,,247183.0,,121270.0,-121270.0,,,,,68024.0,275146.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,1000.0,,,,,,,,,,,,,,,-127721.0,,,29841.0,15687.0,,,,,,,,,,,-5571116.0,,,6437.0,,,0.0,101028.0,,,,,,,-1366170.0,,,,,,,,,,,,20000.0,6400.0,,,,,0.0,,12807.0,,,34437000.0,,
2017-09-30,2017-11-20,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,146085.0,,,,,6589.0,,280463.0,280463.0,,58227.0,,,4204053.0,,,,0.0,,,60479.0,31638.0,28841.0,28841.0,,,,23549.0,23549.0,,,,,250000.0,,0.001,100000000.0,29952533.0,29952533.0,29953.0,,,,,,,0.0,,,,,,,,,,,,0.0,,,,1500.0,,1000.0,1000.0,,,,,,0.0,,,,0.0,,,,,0.0,,-108390.0,-108390.0,-108390.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,16439.0,,,,,,,,0.0,,,,,,,,1506333.0,60479.0,849329.0,,,,409821.0,657004.0,,,,,,-108390.0,,914321.0,313500.0,109281.0,,,247183.0,696000.0,91951.0,-91951.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.001,10000000.0,1000000.0,1000000.0,1000.0,,,,,,,,,,,,,,,,,,28841.0,,,,,,,,,,,,-5680860.0,,,0.0,,,0.0,90951.0,,,,,,,-1445853.0,,,,,,,,2675169.0,,,,,,,,,,0.0,,,,,33685624.0,,
2017-12-31,2018-04-02,10-K,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,171085.0,,,,,6589.0,,,332503.0,332503.0,55225.0,,,4300514.0,,,-52863.0,,,,36001.0,8158.0,,27843.0,,,,,69.0,-25215.0,69.0,-25215.0,,250000.0,,0.001,500000000.0,31756915.0,31756915.0,36430.0,,,,,,,,,,,,,,,,,,,15042.0,,,,,1500.0,3995.0,3995.0,,,,,,-0.02,,,,15042.0,15687.0,6849.0,,,,,,-590059.0,-590059.0,,,,,,,,,,-19238.0,,5606.0,95874.0,,,3000.0,,,,,,,,,,124963.0,,49167.0,,,,,,,,,12807.0,,,,,1668082.0,36001.0,1314261.0,353821.0,,,,311821.0,,,486820.0,,-512034.0,-590059.0,,914321.0,456914.0,353759.0,,,42000.0,,486988.0,-486988.0,,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,10000000.0,1000000.0,1000000.0,1000.0,,,,534196.0,,,465914.0,747.0,,,,,,,,,,27843.0,15687.0,,,,,,,,352333.0,,161705.0,-5970024.0,,,6437.0,,,,463749.0,29103.0,,,,,,-1632080.0,2850.0,,,11243333.0,,,,,337219.0,,,254936.0,4960.0,,,,,,,,,330.0,36430248.0,,
2018-03-31,2018-05-21,10-Q,"PACIFIC VENTURES GROUP, INC.",PACV,CIK0000882800,USD,,226410.0,,,,,,,,286598.0,371673.0,226.0,,,4464728.0,,,,,,,3865.0,2511.0,,1354.0,,,,,1011.0,942.0,,,,250000.0,,0.001,100000000.0,60749882.0,60749882.0,60750.0,,328821.0,,,,,,,,,,,,,,,,,0.0,,,,,1500.0,-59000.0,226.0,,,,,,-0.005,,,,,,,,,,,,-303716.0,-303716.0,,,,,,,,,,55325.0,,-189.0,39170.0,85488.0,,,,,,,,,,,,65965.0,,3000.0,,,,,,,,86750.0,,,,,,1763042.0,3865.0,1434221.0,328821.0,,,,286821.0,,,96735.0,,-95794.0,-303716.0,,1288616.0,552795.0,283343.0,,696000.0,42000.0,,237752.0,-237752.0,,,,,,,,,,,,,,,,11913.0,,,,,,,,,,,,,,0.001,10000000.0,1000000.0,1000000.0,1000.0,,,108183.0,,,,95881.0,,,,,,-11913.0,,,,,1354.0,0.0,,,,,,,,,,95416.0,-6285653.0,,,,,,,237526.0,29103.0,,,,836138.0,,-1759175.0,108183.0,,,,,,,,,,,,,,,,,,,,,,60749882.0,,
