end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccruedRentCurrent,AccruedSalariesCurrent,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,Assets,AssetsCurrent,AssetsHeldForSaleOtherNoncurrent,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostsAndExpenses,DebtInstrumentDecreaseForgiveness,DebtInstrumentInterestRateIncreaseDecrease,DeferredTaxAssetsRegulatoryAssetsAndLiabilities,Depreciation,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,ExciseAndSalesTaxes,FinanceLeaseInterestExpense,FinanceLeaseRightOfUseAssetAmortization,ForeignCurrencyTransactionGainBeforeTax,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossRealized,ForeignCurrencyTransactionGainLossUnrealized,ForeignCurrencyTransactionLossBeforeTax,GeneralAndAdministrativeExpense,ImpairmentOfInvestments,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesReceivableRelatedParties,IncreaseDecreaseInOperatingLiabilities,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InventoryNet,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LoansAndLeasesReceivableRelatedPartiesAdditions,LongTermDebtCurrent,LongTermDebtNoncurrent,LongTermInvestments,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTax,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherExpenses,OtherIncome,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherReceivables,OtherReceivablesNetCurrent,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromOtherShortTermDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromShortTermDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,RetainedEarningsAppropriated,RetainedEarningsUnappropriated,Revenues,SalesRevenueNet,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSubscriptionsReceivable,StockholdersEquityOther,StockIssuedDuringPeriodSharesStockSplits,WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,DueFromRelatedParties
2015-03-31,2016-07-11,10-K,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,78656.0,,,,,,,-2621020.0,,150075.0,150075.0,,,150001.0,150001.0,74.0,74.0,,32000.0,,,0.001,3000000000.0,2191770362.0,2191770362.0,2191770.0,,,,,,,,,,,,,,10320.0,,0.0,,,,,,,,,,,,,,,,,,-16433.0,,,48433.0,,,,,48433.0,,,,,,,,,,,,,,,,,,,,,629771.0,150075.0,629771.0,,,,,,,,,16507.0,,-16433.0,,-48433.0,,16507.0,551115.0,48433.0,-48433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16507.0,,,,,,,48433.0,,,,-48433.0,,,,,,-479696.0,,2013.0,,,,800000000.0,,
2015-06-30,2016-07-13,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,78656.0,,,,,,,-2621020.0,,150423.0,150423.0,,,,150001.0,422.0,348.0,,,,,0.001,3000000000.0,2191770362.0,,2191770.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,-11162.0,,,-11162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641281.0,150423.0,641281.0,,,,,,,,,11510.0,,-11162.0,,-11162.0,,,562625.0,11162.0,-11162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11510.0,,,,,,,11162.0,,,,-59595.0,,,,,,-490858.0,,2013.0,,,,991770362.0,,
2015-09-30,2016-07-13,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,78656.0,,,,,,,-1421020.0,,150341.0,150341.0,,,,150001.0,340.0,,,,,,0.001,3000000000.0,991770362.0,,991770.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,-10487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651686.0,150341.0,651686.0,,,,,,,,,,,,,-10487.0,,,573030.0,10487.0,-10487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10487.0,,,,-70082.0,,,,,,-501345.0,,2013.0,,,,991770362.0,,
2015-12-31,2016-07-13,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,78656.0,,,,,,,-1421020.0,,150341.0,150341.0,,,,150001.0,340.0,,,,,,0.001,3000000000.0,991770362.0,,991770.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,-21333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673019.0,150341.0,673019.0,,,,,,,,,,,,,-21333.0,,,594363.0,21333.0,-21333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21333.0,,,,-91415.0,,,,,,-522678.0,,2013.0,,,,991770362.0,,
2016-03-31,2016-07-13,10-K,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,78656.0,,,,,,,-439168.0,,150123.0,150123.0,,,,150001.0,122.0,48.0,,,,,0.001,3000000000.0,9917703.0,0.0,9918.0,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,-62367.0,,,62367.0,,,,,62367.0,,,,,,,,,,,,,,,,,,,,,692186.0,150123.0,692186.0,,,,,,,,,62415.0,,-62367.0,,-62367.0,,,613530.0,62367.0,-62367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62415.0,,,,,,,62367.0,,,,-110800.0,,,,,,-542063.0,,2013.0,,,,9917703.0,,
2016-06-30,2016-07-13,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,80156.0,,,,,,,-1421020.0,,150123.0,150123.0,,,,150001.0,122.0,,,,,,0.001,3000000000.0,9917703.0,991770362.0,991770.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,-16909.0,-16909.0,,-15409.0,,,,,,,,-1500.0,,,,,,,,,,,,,,,,,,,,,709095.0,150123.0,709095.0,,,,,,,,,15409.0,,-15409.0,,-16909.0,,,628939.0,16909.0,-16909.0,,,,,,,,,,,,,,,,,,-16909.0,,,,,,,,,,,,,,15409.0,,,,15409.0,,,16909.0,,,,-127709.0,,,,,,-558972.0,,2013.0,,,,9917703.0,,
2016-09-30,2016-10-14,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,80951.0,,,,,,,-1421020.0,,152496.0,152496.0,,,,150001.0,2495.0,,,,,,0.001,3000000000.0,991770362.0,991770362.0,991770.0,-27431.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,-27431.0,-27431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738899.0,152496.0,738899.0,,,,,,,,,,,,,-27431.0,,,657948.0,27431.0,-27431.0,,,,,,,,,,,,,,,,,,-27431.0,,,,,,,,,,,,,,,,,,,,,27431.0,,,,-155140.0,,,,,,-586403.0,,2013.0,,,,9917703.0,,
2016-12-31,2017-01-19,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,80681.0,,,,,,,-1421020.0,,153266.0,153266.0,,,,150001.0,3265.0,,,,,,0.001,3000000000.0,991770362.0,991770362.0,991770.0,-13144.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,-13144.0,-13144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752813.0,153266.0,752813.0,,,,,,,,,,,,,-13144.0,,,672132.0,13144.0,-13144.0,,,,,,,,,,,,,,,,,,-13144.0,,,,,,,,,,,,,,,,,,,,,13144.0,,,,-168284.0,,,,,,-599547.0,,2013.0,,,,9917703.0,,
2017-03-31,2017-05-30,10-K,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,87512.0,,,,,,,-439179.0,,85517.0,152453.0,,,,150001.0,81763.0,81641.0,55054.0,,,,0.001,3000000000.0,9917592.0,9917592.0,9918.0,,,,150001.0,,,,,,-150001.0,-0.02,,150001.0,,,-0.03,,,,,,,,,,,,29054.0,,,-120032.0,,-120032.0,-114941.0,-0.01,-150001.0,-150001.0,-150001.0,,,,-8856.0,,,,,,,,,,,,,,-3754.0,,,,,,,897624.0,85517.0,785505.0,,,,,,,,,196582.0,,-114941.0,,-270033.0,,,701405.0,120032.0,-120032.0,,,,,,,,,,,,,,,,,,,-270033.0,,,,,,,,3754.0,,,,,84463.0,,,,87875.0,,108707.0,90978.0,,,,-822025.0,,,,,108707.0,-812107.0,,2013.0,,,,9917592.0,,
2017-06-30,2017-08-17,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,5233.0,89798.0,,,,,-1005.0,,-439179.0,,178080.0,178080.0,,,,150001.0,22846.0,-58917.0,,,,,0.001,3000000000.0,9917592.0,9917592.0,9918.0,-92055.0,,,,,,,,,,,,,,,-0.01,,,-1005.0,,,,,,,,,67690.0,,,,-91050.0,,-93997.0,,,,,,,,1255.0,,,,,,,,,,,,,,-1479.0,,,,,,,903187.0,178080.0,903187.0,,,,,,,,,33362.0,,-91274.0,,-91050.0,,,695111.0,91050.0,-91050.0,,,,,,,,,,,,,1005.0,-1005.0,,,,-1005.0,,,,,,,,,,,,,,,118278.0,,23791.0,-2882.0,,9571.0,23360.0,,,,-292828.0,,,,,118278.0,-725107.0,,2013.0,,,,9917592.0,,
2017-09-30,2017-11-13,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,4716.0,91523.0,,,,,-2185.0,,-439179.0,,161455.0,161455.0,,,,150001.0,6738.0,,,,,,0.001,3000000000.0,9917592.0,9917592.0,9918.0,-76828.0,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,60618.0,,,,-75648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963390.0,161455.0,963390.0,,,,,,,,,,,,,-75648.0,,,700656.0,75648.0,-75648.0,,,,,,,,,,,,,1180.0,-1180.0,,,,-1180.0,,,,,,,,,,,,,,,,,,,,,15030.0,,,,-368476.0,,,,,171211.0,-801935.0,,2013.0,,,,9917592.0,,
2017-12-31,2018-02-13,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,94225.0,,,,,-3581.0,,-439179.0,,18982.0,18982.0,,,,,2047.0,,55054.0,,,,0.001,3000000000.0,9917592.0,9917592.0,9918.0,-75368.0,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,61243.0,,,,-73972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896294.0,18982.0,896294.0,,,,,,,,,,,,,-73972.0,,,629376.0,73972.0,-73972.0,,,,,,,,,,,,,1396.0,-1396.0,,,,-1396.0,,,,,,,,,,,16935.0,,,,,,,,,,12729.0,,,,-442457.0,,,,,172693.0,-877312.0,,2013.0,,,,9917592.0,,
2018-03-31,2018-06-28,10-K,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,162425.0,,36722.0,,,-12558.0,,,,60969.0,,,,,,55054.0,-26709.0,55054.0,,,,0.001,3000000000.0,9917592.0,9917592.0,9918.0,,,349269.0,,,,,,,,,,,,,-0.04,,,-12558.0,,,,,,-12558.0,-12558.0,-12558.0,272538.0,,,-349269.0,,-349269.0,-276517.0,-0.04,,,,,,-2161.0,74913.0,,,,,,,,,,,,,,-2161.0,,,,,,,1234903.0,60969.0,,,,,,,,,,262366.0,,-276517.0,,-349269.0,,,895020.0,349269.0,-349269.0,,,,,,,,,,,,-349269.0,,-12558.0,,,-361827.0,,-361827.0,,,,,,,,5915.0,,,,,,,,193615.0,-193615.0,,68751.0,76731.0,,,,-1171294.0,,,,,177458.0,-1173934.0,,,,,9917592.0,9917592.0,,
2018-06-30,2018-08-20,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,116293.0,,,,,-3079.0,,,,9102.0,,,,,,3376.0,-51678.0,906.0,,,,0.001,3000000000.0,9917592.0,9917592.0,9918.0,-79968.0,,,,,,,,,,,,,,,-0.02,,,9479.0,,,,-9479.0,9479.0,,,,74418.0,,,,,,,,,,,,,,-46132.0,,,,,,,,,,,,,,189.0,,,,,,,1263004.0,9102.0,,,,,,,,,,74233.0,,-135390.0,,-162705.0,,,969253.0,89447.0,-89447.0,,,,,,,,,,,,,-9479.0,9479.0,,,,-9479.0,,,,,,,,,5726.0,,,,,,177458.0,,74233.0,,,,15029.0,-89447.0,,,-1260741.0,,,,,177458.0,-1253902.0,,,,,,9917592.0,,
2018-09-30,2018-11-14,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,119544.0,,,,,5394.0,,,,7021.0,,,,,,906.0,,,,,,0.001,3000000000.0,9917592.0,9917592.0,9918.0,-144753.0,,,,,,,,,,,,,,,-0.01,,,,,,,17952.0,8473.0,,,,49353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325708.0,7021.0,,,,,,,,,,,,,,-162705.0,,,1028706.0,73258.0,-73258.0,,,,,,,,,,,,,-8473.0,,,,,17952.0,,,,,,,,,6115.0,,,,,,,,,,,,23905.0,-73258.0,,,-1333999.0,,,,,177458.0,-1318687.0,,,,,,9917592.0,,
2018-12-31,2019-02-19,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,107046.0,,,,,5608.0,,,,6792.0,,,,,,739.0,,739.0,,,,0.001,3000000000.0,9917592.0,9917592.0,9918.0,-50684.0,,,,,,,,,,,,,,,-0.01,,,,,,,214.0,214.0,,,,47437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376163.0,6792.0,,,,,,,,,,,,,,-50898.0,,,1091917.0,50898.0,-50898.0,,,,,,,,910433.0,,,,,-213.0,,,,,214.0,,,,,,,,,6053.0,,,,,,,,,,,,3461.0,-50898.0,,,-1384897.0,,,,,177200.0,-1369371.0,,,,,,9917592.0,,
2019-03-31,2019-07-16,10-K,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,109241.0,,88682.0,,,8597.0,,,,7558.0,7558.0,,0.0,,,519.0,-54535.0,519.0,,,0.001,0.001,3000000000.0,9917592.0,9917592.0,9918.0,-259116.0,,263325.0,,,,,,,,,,,,,-0.03,,,13006.0,,,,,21155.0,4209.0,4209.0,13006.0,214852.0,,,-263325.0,,-263325.0,,,,,,0.0,0.0,-1124.0,0.0,,,,,,,,,,-53184.0,,,,-1124.0,,,0.0,0.0,,,1423662.0,7558.0,1423662.0,0.0,,,109241.0,,,,,250092.0,0.0,-317633.0,,-263325.0,0.0,,1145112.0,263325.0,-263325.0,,0.0,0.0,0.0,55375.0,55375.0,,,,,4209.0,-263325.0,,11319.0,4209.0,,-259116.0,,,,,,,0.0,,,7039.0,,,,,,,,250092.0,-250092.0,,,48473.0,,,0.0,-1434619.0,,,0.0,,169309.0,-1416104.0,,,,,9917592.0,9917592.0,,
2019-06-30,2019-08-19,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,116251.0,,,,,16978.0,,,,10643.0,,,,,,516.0,-3.0,516.0,,,,0.001,3000000000.0,9917592.0,9917592.0,9918.0,-36640.0,,,,,,0.0,,,,,,,,,-0.01,,,16225.0,,,,25327.0,25327.0,,,,43518.0,,,,,,,,,,,0.0,,,-7010.0,,,,,,,,,,,,,,3088.0,,,,,,,1480333.0,10643.0,,,,51868.0,,,,,,49661.0,0.0,-65889.0,,-61967.0,,,1196980.0,61967.0,-61967.0,,,,,37226.0,,37226.0,,,,,,,,25327.0,,,25327.0,,,,,,,,,10127.0,,,,,,,,51868.0,,-2207.0,-2207.0,18449.0,-61967.0,,,-1496586.0,,,0.0,,167102.0,-1469690.0,,,,,,9917592.0,,
2019-09-30,2019-11-14,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,110735.0,,,,,37679.0,,,,4701.0,,,,,,281.0,,281.0,,,0.001,,3000000.0,9917592.0,9917592.0,9918.0,-64838.0,,,,,,,,,,,,,,,0.0,,,,,,,46028.0,20701.0,,,,42004.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1502589.0,4701.0,,,,,,,,,,,,,,-48899.0,,,1230938.0,48899.0,-48899.0,,,,,34959.0,,34959.0,,,,,,,,,,,46028.0,,,,,,,,,4420.0,,,,,,,,,,,,6895.0,-48899.0,,,-1545485.0,,,0.0,,160916.0,-1480942.0,,,,,,9917592.0,,
2019-12-31,2020-02-14,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,,,,,,19146.0,,,,1330.0,,,,,,368.0,,368.0,,,0.001,,3000000.0,9917592.0,9917592.0,9918.0,-76896.0,,,,,,,,,,,,,,,0.0,,,,,,,-35469.0,-35479.0,,,,37006.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1559158.0,1330.0,1559158.0,,,,132935.0,,,,,,,,,-41417.0,,,1262142.0,41417.0,-41417.0,,,,,,,,,,,,,,,-35479.0,,,-35469.0,,,,,,,,,962.0,,,,,,,,,,,,4411.0,-41417.0,,,-1586892.0,,,0.0,,164081.0,-1557828.0,,,,,,9917592.0,,
2020-03-31,2020-06-29,10-K,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,118661.0,,,,,29234.0,,,,118940.0,1721.0,,117219.0,,,775.0,594.0,775.0,,,0.001,,3000000000.0,9917592.0,9917592.0,9918.0,-186679.0,,,,0.0475,,,,,,,,,,1170778.0,-0.02,,,-338.0,,1251.0,0.0,,20637.0,,,,158412.0,,,,,207316.0,,,,,,0.0,0.0,,15255.0,,,,,,,0.0,,11849.0,138045.0,15255.0,,11849.0,2297.0,,,1251.0,0.0,,,1721723.0,118940.0,1675918.0,45805.0,,,,,,-51876.0,,39532.0,0.0,-39870.0,,-207316.0,-965.0,,1170778.0,206351.0,-206351.0,,83070.0,45805.0,117219.0,,,,,,,20637.0,,,,20637.0,,,,,,,,,286.0,141088.0,946.0,946.0,,,40968.0,,,,,40968.0,,-1436.0,,47939.0,,,1436.0,-1641935.0,,,0.0,,162321.0,-1602783.0,,,,,,9917592.0,,
2020-06-30,2020-08-14,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,98867.0,,,,,27833.0,,,,139459.0,16641.0,,122818.0,,,5088.0,4313.0,5088.0,,,0.001,,3000000000.0,9917592.0,9917592.0,9918.0,-43533.0,,,,0.0475,,0.0,,,,,,,,1218263.0,0.0,,,-101.0,,,0.0,,-1401.0,,,,39132.0,,,,,-42132.0,,,,,,0.0,,,10358.0,,,,,,,0.0,,0.0,,10358.0,,,-10605.0,,,,,,,1785775.0,139459.0,1734238.0,51537.0,,46793.0,,,,-42379.0,,46793.0,0.0,-42379.0,,-42132.0,,,,42132.0,-42132.0,,82962.0,51537.0,122818.0,,,,,,,1401.0,,-1401.0,,-1401.0,,,,,,,,,,171576.0,,11553.0,,,,,,,,46793.0,,0.0,,3000.0,,,,-1684067.0,,,0.0,,162570.0,-1646316.0,,,,,,9917592.0,,
2020-09-30,2020-11-16,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,89097.0,,,,,897.0,,,,112322.0,1317.0,,111005.0,,,577.0,,,,,0.001,,3000000000.0,9917592.0,9917592.0,9918.0,-26934.0,,,,,,,,,,,,,,1325787.0,-0.01,,,,,,,,,,,,76411.0,,,,,-79411.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1864984.0,112322.0,1829025.0,35959.0,,,,,,,,,,,,-79411.0,0.0,,,79411.0,-79411.0,,93276.0,35959.0,111005.0,,,,,,,,,,,-106345.0,,,,,,,,,,153517.0,740.0,,,,,,,,,,,,,3000.0,,,,-1763477.0,,,0.0,,167348.0,-1752661.0,,,,,,9917592.0,,
2020-12-31,2021-02-10,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,91083.0,,,,,-28672.0,,,,99035.0,1235.0,,97800.0,,,466.0,,,,,0.001,,3000000000.0,9917592.0,9917592.0,9918.0,-29571.0,,,,,,,,,,,,,,1389093.0,0.0,,,,,,,,-29571.0,,,,-5814.0,,,,,-48885.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1930152.0,99035.0,1911341.0,18811.0,,,,,,,,,,,,-48885.0,0.0,,,48885.0,-48885.0,,91629.0,18811.0,97800.0,,,,,,,,,,,-78456.0,,,,,,,0.0,,,167277.0,769.0,,,,,,,,,,,,,54699.0,,,,-1812363.0,,,0.0,,172259.0,-1831117.0,,,,,,9917592.0,,
2021-03-31,2021-06-29,10-K,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,99692.0,,,60000.0,,-24975.0,,,,81630.0,1995.0,,79635.0,,,300.0,-475.0,,,,0.001,,3000000000.0,9917592.0,9917592.0,9918.0,-340523.0,,,,0.0475,,,,,,,,,,1567380.0,-0.03,,,33.0,,1.0,73040.0,,,,,,211426.0,,,,,286314.0,,,,,,0.0,0.0,,,,,,,,,13112.0,,-66953.0,0.0,-80421.0,,,-651.0,,,,0.0,,,2024936.0,81630.0,2024936.0,0.0,,,,,,-348186.0,,347678.0,0.0,-348186.0,,-286314.0,-167.0,,,286481.0,-286481.0,,98526.0,0.0,79635.0,,,,,,,-54210.0,,,,-54209.0,,,,,,,,,166.0,87672.0,1695.0,,,,347678.0,,,,,,,0.0,,75055.0,,,,-1928249.0,,,0.0,,171666.0,-1943306.0,,,,,,9917592.0,,171666.0
2021-06-30,2021-08-16,10-Q,YINFU GOLD CORPORATION,ELRE,CIK0001438461,USD,,99797.0,,,,,-37404.0,,,,65456.0,2938.0,,62518.0,,,430.0,130.0,,,,0.001,,3000000000.0,9917592.0,9917592.0,9918.0,-123985.0,,,,,,,,,,,,,,1617614.0,-0.01,,,1.0,,,18241.0,,-12429.0,,,,103292.0,,,,,-111556.0,,,,,,0.0,,,,,,,,,,71979.0,,-18241.0,,105.0,,,-787.0,,,,,,,2132747.0,65456.0,2132747.0,0.0,,,,,,-40259.0,,40388.0,0.0,-40259.0,,-111556.0,,,,111556.0,-111556.0,,81684.0,0.0,62518.0,,,,,,,12429.0,,-12429.0,,,,,,,,,,,,160077.0,2508.0,,,,,,,,,40388.0,,,,8264.0,,,,-2039805.0,,,0.0,,173575.0,-2067291.0,,,,,,9917592.0,,
