end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AdvertisingExpense,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsHeldForSaleNotPartOfDisposalGroup,AssetsHeldForSalePropertyPlantAndEquipment,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ContractWithCustomerRefundLiability,CostOfPropertyRepairsAndMaintenance,CostsAndExpenses,CustomerAdvancesAndDeposits,DebtInstrumentInterestRateEffectivePercentage,DeferredFinanceCostsGross,DeferredFinanceCostsNet,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepositAssets,DepreciationAndAmortizationDiscontinuedOperations,DepreciationDepletionAndAmortization,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationRevenue,DistributionMadeToLimitedPartnerCashDistributionsPaid,DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,EquityMethodInvestmentSummarizedFinancialInformationAssets,EquityMethodInvestmentSummarizedFinancialInformationEquityOrCapital,EquityMethodInvestmentSummarizedFinancialInformationLiabilities,EquityMethodInvestmentSummarizedFinancialInformationLiabilitiesAndEquity,EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,EquityMethodInvestmentSummarizedFinancialInformationRevenue,EquityMethodInvestments,EscrowDeposit,FacilityMembershipAndOperationsRevenue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAcquired,FiniteLivedIntangibleAssetsNet,FinitelivedIntangibleAssetsAcquired1,GainLossOnDispositionOfAssets1,GainLossOnSaleOfInvestments,GainLossOnSaleOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnSalesOfInvestmentRealEstate,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnit,IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInInsuranceSettlementsReceivable,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InsuranceSettlementsReceivable,InsuranceSettlementsReceivableCurrent,InterestCostsCapitalized,InterestExpense,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,LeaseAndRentalExpense,LessorOperatingLeasePaymentsToBeReceived,LessorOperatingLeasePaymentsToBeReceivedFiveYears,LessorOperatingLeasePaymentsToBeReceivedFourYears,LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths,LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear,LessorOperatingLeasePaymentsToBeReceivedThereafter,LessorOperatingLeasePaymentsToBeReceivedThreeYears,LessorOperatingLeasePaymentsToBeReceivedTwoYears,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LineOfCredit,LongTermDebt,LongTermDebtFairValue,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextRollingTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongtermDebtWeightedAverageInterestRate,LossFromCatastrophes,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossPerOutstandingLimitedPartnershipUnit,NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,NonoperatingIncomeExpense,NotesPayable,NumberOfOperatingSegments,NumberOfUnitsInRealEstateProperty,NumberOfUnitsInRealEstateProperty,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLeaseIncome,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivableThereafter,OperatingLeasesIncomeStatementContingentRevenue,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeaseVariableLeaseIncome,OtherCostOfOperatingRevenue,OtherDeferredCostsGross,OtherNonoperatingGainsLosses,OtherNonoperatingIncomeExpense,OtherRealEstateImprovements,OtherRealEstateRevenue,PartnersCapital,PartnersCapitalAccountDistributionPerUnitOfLimitedPartnerInterest,PartnersCapitalAccountDistributions,PartnersCapitalAccountTreasuryUnitsPurchases,PartnersCapitalAccountUnits,PartnersCapitalAccountUnitsTreasury,PaymentsForProceedsFromDepositsOnRealEstateAcquisitions,PaymentsForRepurchaseOfEquity,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsToAcquireAndDevelopRealEstate,PaymentsToAcquireBusinessesAndInterestInAffiliates,PaymentsToAcquireCommercialRealEstate,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireRealEstate,PrepaidExpenseAndOtherAssets,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromInsuranceSettlementOperatingActivities,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfFirstMortgageBond,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromNotesPayable,ProceedsFromSaleOfBuildings,ProceedsFromSaleOfEquityMethodInvestments,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfRealEstate,ProfitLoss,ProvisionForDoubtfulAccounts,RealEstateAccumulatedDepreciation,RealEstateAccumulatedDepreciationDepreciationExpense,RealEstateAndAccumulatedDepreciationAccumulatedDepreciation,RealEstateAndAccumulatedDepreciationAmountOfEncumbrances,RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,RealEstateAndAccumulatedDepreciationCarryingAmountOfLandAndBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationCostsCapitalizedSubsequentToAcquisitionImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,RealEstateAndAccumulatedDepreciationInitialCostOfLand,RealEstateGrossAtCarryingValue,RealEstateInvestmentPropertyAccumulatedDepreciation,RealEstateInvestmentPropertyAtCost,RealEstateInvestmentPropertyNet,RealEstateTaxesAndInsurance,RentalProperties,RepaymentsOfDebt,RepaymentsOfFirstMortgageBond,RepaymentsOfLongTermDebt,RepaymentsOfLongTermLinesOfCredit,RepaymentsOfNotesPayable,RepaymentsOfSecuredDebt,ReplacementReserveEscrow,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,SecuredDebt,SecurityDeposit,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesDeductions,WeightedAverageLimitedPartnershipUnitsOutstanding,WeightedAverageNumberDilutedSharesOutstandingAdjustment,ProceedsFromRepaymentsOfLinesOfCredit,RelatedPartyTransactionAmountsOfTransaction
2012-06-30,2012-08-14,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,2106533.0,446777.0,,,,,122814471.0,,,5181834.0,,,,,1274441.0,,3774349.0,,,,,,,,,,,1534033.0,,22781.0,,,,,,,,,,,15298813.0,432319.0,,,,,,,,,,,406665.0,1024481.0,,7.97,7.8,7.86,,14345.0,0.17,0.11,-401226.0,,,,,,,,,,,,,1911952.0,,,553.0,52979.0,,,,,,,,,144492176.0,122814471.0,,,138611000.0,,,19936000.0,,79629000.0,199000.0,189000.0,9152000.0,29506000.0,,,,,,,,,,,,,1047262.0,7.97,7.97,,-2311368.0,,,120.0,,5346294.0,3344285.0,,,9305000.0,2549000.0,590000.0,1434000.0,1636000.0,2187000.0,909000.0,,8594881.0,,702327.0,,,,,96955.0,-21677705.0,,,,131398.0,,,,,,,,,,,3654247.0,,,,,,,,,,,,,,,,,,,,,,,,,63093627.0,159952815.0,96859188.0,1022677.0,96859188.0,,,,,,,,,8690579.0,,139691783.0,1953000.0,,,,131469.0,,,
2012-09-30,2012-11-13,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,2143534.0,545496.0,,,,,121658781.0,,,5322287.0,,,,,1449939.0,,3604570.0,,,,,,,,,,,1554985.0,,1583.0,,,,,,,,,,,14786580.0,446314.0,,,,,,,,,,,459714.0,772871.0,,,5.89,5.95,,-6853.0,0.01,-0.05,-417733.0,,,,,,,,,,,,,1926556.0,,,554.0,48483.0,,,,,,,,,144083774.0,121658781.0,,,,,,,,,,,,,,,,,,,,,,,,,774453.0,5.9,5.9,,-2343736.0,,,120.0,,5633984.0,3125042.0,,,8814000.0,2453000.0,508000.0,1299000.0,1601000.0,2125000.0,828000.0,,8666844.0,,720490.0,,,,,92182.0,-22424992.0,,,,130776.0,,,,,,,,,,,3460422.0,,,,,,,,,,,,,,,,,,,,,,,,,64626683.0,160764301.0,96137618.0,1053196.0,96137618.0,,,,,,,,,8759026.0,,138335670.0,1923000.0,,,,131277.0,,,
2012-12-31,2013-03-27,10-K,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,2361942.0,475083.0,8318065.0,52084.0,,,121538490.0,,462250.0,6981906.0,2931749.0,,,,5075037.0,,3636704.0,0.0565,,,0.0,,,,,,79969.0,6012755.0,,33348.0,428683.0,462031.0,3932410.0,,,,,,,,13986173.0,449652.0,,,,,,,,,,,1813150.0,3600450.0,,,36.760000000000005,36.410000000000004,,45920.0,,0.35,-1487484.0,,48000.0,108246.0,40831.0,,32996.0,,,-685772.0,,,0.0,7695232.0,7776000.0,,2216.0,180574.0,,,,,,,,,144054168.0,121538490.0,,,138056000.0,,79529000.0,,41275000.0,,,,,,205000.0,194000.0,2184000.0,14669000.0,0.0565,,-7966715.0,,-1053399.0,,11951863.0,,4818928.0,36.760000000000005,36.760000000000005,,-11366491.0,,1.0,,,28016185.0,16139499.0,,,8403000.0,2384000.0,485000.0,1165000.0,1583000.0,2011000.0,775000.0,661000.0,34784130.0,,3580690.0,,1207.0,,2360399.0,385040.0,-22515677.0,30.0,3932410.0,906214.0,130444.0,1040.0,,906214.0,,353400.0,2360399.0,,,59383.0,,3073890.0,,,,,,,,,1366383.0,,,,,75905862.0,5849083.0,64440518.0,138055522.0,134121480.0,25754887.0,159876367.0,28587184.0,105534296.0,25799080.0,225021946.0,63651293.0,158624893.0,94973600.0,4299169.0,94973600.0,,,,,1668600.0,1106091.0,,,44155684.0,5849083.0,138055522.0,1919000.0,,,,131230.0,,,
2013-03-31,2013-05-14,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,1966494.0,391760.0,2066493.0,11535.0,,,116573516.0,,475237.0,3379431.0,-3602475.0,,,,1081279.0,,3728455.0,0.0566,,,0.0,,,,,,903.0,1454131.0,,19731.0,98834.0,118565.0,975298.0,975298.0,,,,,,,13329316.0,345585.0,,,,,,,,,,,452619.0,881894.0,,,6.77,6.77,,19731.0,0.15,0.15,-316857.0,0.0,19000.0,-395448.0,-83323.0,,91751.0,,,-410909.0,,,0.0,1841069.0,1869000.0,,364.0,29851.0,,,,,,,,,139562353.0,116573516.0,,,133867000.0,,,22304000.0,,92643000.0,1720000.0,481000.0,197000.0,16522000.0,,,,,0.0557,,-5703065.0,,-867528.0,,2968118.0,,901625.0,6.92,6.93,,-2157562.0,,1.0,,,5980237.0,3039456.0,,,7953000.0,2294000.0,432000.0,1094000.0,1528000.0,1926000.0,679000.0,175000.0,8924007.0,,1432175.0,,,,,95686.0,-22988838.0,,975298.0,399487.0,130040.0,404.0,,399487.0,,140162.0,1207528.0,,,7659.0,,2656323.0,,,,,,,15000000.0,,347659.0,,,,,,,,,,,,,,,,65063095.0,159819433.0,94756338.0,1160930.0,94756338.0,,,,,,19188118.0,,,9019693.0,,133867404.0,1935000.0,,,,130244.0,0.0,,
2013-06-30,2013-08-12,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,2018815.0,429492.0,,,,,118140170.0,,0.0,3291685.0,,,,,1515934.0,,3944741.0,0.0547,,,,,,,,4103906.0,,1479860.0,3678779.0,143.0,,,,,,,,,,,11137984.0,347420.0,,,,,,,,,,,697238.0,790194.0,,,6.08,6.08,,3678922.0,28.29,28.29,-336332.0,,,,,,,,,,,,,1762647.0,,,351.0,26815.0,,,,,,,,,137635188.0,118140170.0,,,131671000.0,,,27517000.0,,92532000.0,1709000.0,486000.0,267000.0,9160000.0,,,,,0.0539,,,,,,,,4469116.0,34.37,34.37,,-2098628.0,,,,,6113940.0,2888822.0,,,8164000.0,2441000.0,589000.0,938000.0,1698000.0,1915000.0,583000.0,,8904762.0,,814609.0,,,,,98000.0,-19495018.0,,,,130040.0,,,,,,,,,,,2767011.0,,,,,,,,,,,,,,,,,,,,,,,,,66507720.0,160799789.0,94292069.0,1204862.0,94292069.0,,,,,,,,,9002762.0,,131671632.0,1962000.0,,,,130040.0,,,
2013-09-30,2013-11-14,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,2751753.0,564197.0,,,,,177630695.0,,,5259049.0,,,,,1641608.0,,4026643.0,0.0547,,,,,,,,,,2824318.0,,-654.0,,,,,,,,,,,10652571.0,262787.0,,352000.0,,1400000.0,,2250.0,,,2250.0,,451268.0,-32220.0,,,-0.26,-0.25,,-654.0,-0.01,-0.01,-375412.0,,,,,,,,,,,,,2142817.0,,,230.0,78874.0,,,,,,,,,198752635.0,177630695.0,,,191974000.0,,,1825000.0,,169030000.0,9158000.0,1889000.0,945000.0,9127000.0,,,,,0.0539,,,,,,,,-32874.0,-0.25,-0.25,,-2515749.0,,,,,7484223.0,2483529.0,,,8153000.0,2499000.0,583000.0,903000.0,1734000.0,1929000.0,505000.0,,9859135.0,,786179.0,,,,,108617.0,-21121940.0,,,,129539.0,,,,,,,,,,,5402043.0,,,,,,,,,,,,,,,,,,,,,,,,,68838718.0,223103303.0,154264585.0,1301388.0,154264585.0,,,,,,,,,9967752.0,,191974239.0,2012000.0,,,,129719.0,,,
2013-12-31,2014-03-21,10-K,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,3178495.0,496149.0,7783754.0,41285.0,,,185345157.0,,,14013380.0,7031474.0,,,,5815264.0,,4242401.0,0.0552,,,,,,,,,2111.0,8377902.0,3678839.0,19047.0,174433.0,193480.0,3893662.0,,166940376.0,24544604.0,142395773.0,166940376.0,-2755750.0,21593470.0,12025144.0,375560.0,,774000.0,,978000.0,978000.0,3500.0,,,3678839.0,,2116527.0,1957499.0,,,,17.52,,3697773.0,,28.48,-1166877.0,0.0,60000.0,816553.0,21064.0,,605696.0,,,-443925.0,,,0.0,8013109.0,8062000.0,,1118.0,202787.0,,,,,,,,,207193720.0,185345157.0,,,198520000.0,,176913000.0,,8646000.0,,,,,,7860000.0,1782000.0,1184000.0,2135000.0,0.0538,,16505055.0,,-22912720.0,,13439139.0,,5972903.0,,46.0,,-11575897.0,,1.0,,,34887870.0,13851027.0,,,10923000.0,2686000.0,1054000.0,1339000.0,2027000.0,2445000.0,1372000.0,670000.0,37961599.0,,4201928.0,,4950.0,4950.0,65349698.0,402953.0,-21848563.0,30.0,3893662.0,1094609.0,129487.0,-957.0,,1094609.0,,971630.0,4499924.0,,,929327.0,22601774.0,3895189.0,1687750.0,,,,,,28268115.0,,1288077.0,3500.0,2138978.0,,,68549625.0,,,198520478.0,179724713.0,41729573.0,,29680527.0,150044186.0,41773766.0,221454286.0,68549625.0,221454286.0,152904661.0,4948569.0,152904661.0,,,,,,5803159.0,,,48738897.0,7404120.0,198520478.0,2053000.0,,,,129868.0,0.0,,
2014-03-31,2014-05-08,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,2672024.0,502289.0,2083059.0,30239.0,,,180149597.0,,,10987525.0,-3025855.0,,,,1211254.0,,4298211.0,0.0546,,,,,,,,,,2724180.0,,0.0,0.0,0.0,969207.0,,,,,,,,11632341.0,289702.0,,1196000.0,,556000.0,1752000.0,,,,,,530567.0,-29614.0,,,,-0.23,,,,0.0,-208252.0,0.0,19000.0,-506471.0,6140.0,,55810.0,,,478430.0,,,0.0,2386167.0,1664000.0,,183.0,36856.0,,,,,,,,,203376390.0,180149597.0,,,195073000.0,,176444000.0,,7224000.0,,,,,,7880000.0,1801000.0,1439000.0,285000.0,0.0538,,-4795736.0,,-283564.0,,2053445.0,,-29614.0,,-0.23,,-2594236.0,,1.0,,,8053306.0,2564622.0,,,10420000.0,2690000.0,964000.0,1275000.0,1859000.0,2464000.0,1168000.0,153000.0,10514719.0,,1681934.0,,,,,103209.0,-23226793.0,,969207.0,379409.0,129216.0,271.0,,379409.0,,,548564.0,,,108083.0,,3945880.0,100000.0,,,,,,,,273083.0,,,,,,,,,,,,,,,,70791496.0,222002850.0,151211354.0,1441123.0,151211354.0,,,,,,3447120.0,,,10617928.0,,195073358.0,2078000.0,,,,129312.0,0.0,,
2014-06-30,2014-08-08,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,2622206.0,556853.0,,,,,179706527.0,,,12613346.0,,,,,1601307.0,,4575466.0,0.0546,,,,,,,,,,2747467.0,,,,,,,,,,,,,10999842.0,294366.0,,1618000.0,,134000.0,,,,,,,568915.0,281721.0,,,,2.18,,,,0.0,-62382.0,,,,,,,,,,,,,2380896.0,,,199.0,108612.0,,,,,,,,,204179724.0,179706527.0,,,195634000.0,,181649000.0,,2131000.0,,,,,,7900000.0,1821000.0,1629000.0,504000.0,0.0538,,,,,,,,281721.0,,2.18,,-2443079.0,,,,,7835735.0,2724800.0,,,9682000.0,2615000.0,863000.0,1231000.0,1602000.0,2398000.0,973000.0,,10439568.0,,1020323.0,,,,,120967.0,-24473197.0,,,,128823.0,,,,,,,,,,,3575816.0,,,,,,,,,,,,,,,,,,,,,,,,,73067674.0,223097075.0,150029401.0,1351043.0,150029401.0,,,,,,,,,10560535.0,,195634372.0,2125000.0,,,,128988.0,,,
2014-09-30,2014-11-07,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,2908670.0,568560.0,,,,,178859756.0,,,13744651.0,,,,,2087290.0,,4350638.0,0.0546,,,,,,,,,,2463708.0,,,,,,,,,,,,,9343093.0,304398.0,,1695000.0,,57000.0,,,,,,,543704.0,181487.0,,,,1.41,,,,0.0,-151902.0,,,,,,,,,,,,,2393427.0,,,209.0,155865.0,,,,,,,,,204737804.0,178859756.0,,,196103000.0,,,133000.0,,183671000.0,1912000.0,7840000.0,1821000.0,726000.0,,,,,0.0538,,,,,,,,181487.0,,1.41,,-2545121.0,,,,,7916421.0,2726608.0,,,9404000.0,2754000.0,794000.0,1188000.0,1532000.0,2299000.0,837000.0,,10546055.0,,838728.0,,,,,96973.0,-25878048.0,,,,128407.0,,,,,,,,,,,3364841.0,,,,,,,,,,,,,,,,,,,,,,,,,75396430.0,225155456.0,149759026.0,1388807.0,149759026.0,,,,,,,,,10643029.0,,196103164.0,2066000.0,,,,128587.0,,,
2014-12-31,2015-03-13,10-K,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,3099117.0,474225.0,10815784.0,119015.0,183974.0,184000.0,177777073.0,,,14015898.0,2518.0,,,,6608290.0,,4548729.0,0.0533,,,,,,,,,0.0,10367553.0,,0.0,0.0,0.0,3858386.0,,158770111.0,17084985.0,141685126.0,158770111.0,-884621.0,22782927.0,8807868.0,340341.0,426675.0,1703000.0,,49000.0,49000.0,,,,,,2206483.0,1024850.0,,,,12.559999999999999,,,,0.0,-325297.0,0.0,51000.0,-79378.0,-21924.0,,306327.0,,,345132.0,,,0.0,9737173.0,8791000.0,,753.0,430949.0,,,,,,,,,205144755.0,177777073.0,,,196072000.0,,183170000.0,,135000.0,,,,,,1942000.0,7860000.0,1782000.0,1183000.0,0.0528,,-9298325.0,-9298325.0,-2539791.0,-2539791.0,11840634.0,11840634.0,1616106.0,,12.559999999999999,,-12357024.0,,1.0,1033.0,,39470016.0,13973130.0,,,9078000.0,2699000.0,724000.0,1181000.0,1510000.0,2218000.0,746000.0,638000.0,42205644.0,,4668196.0,,,,5604791.0,426675.0,-27367682.0,30.0,3858386.0,2685583.0,127653.0,1834.0,,2685583.0,,305418.0,5604791.0,,,279402.0,,3287005.0,272500.0,,,,,1109555.0,1109555.0,,3071902.0,,,,,75905862.0,,,196071540.0,183292373.0,41729573.0,,33248189.0,150044184.0,41773766.0,225021946.0,75905862.0,225021946.0,149116084.0,5519432.0,149116084.0,,,,,,3558493.0,,,53443146.0,9393368.0,196071540.0,2090000.0,,,,128735.0,0.0,,
2015-03-31,2015-05-08,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,2684390.0,500001.0,1958148.0,31574.0,,42767.0,175672648.0,,,14036371.0,20473.0,,,,1347214.0,,4589471.0,0.0536,,,,,,,,,,2441527.0,,,,,951330.0,,,,,,,,8268172.0,343485.0,,1711000.0,,41000.0,,,,,,,533077.0,,,,,3.22,,,,,125234.0,0.0,13000.0,-414728.0,25776.0,,40742.0,,,-1994.0,,,0.0,2403682.0,2360000.0,,195.0,65926.0,,,,,,,,,204800442.0,175672648.0,,,196039000.0,,,285000.0,,182671000.0,1963000.0,7880000.0,1801000.0,1439000.0,,,,,0.0527,,-2202668.0,,-144665.0,,2367806.0,,409658.0,,3.22,,-2278253.0,,1.0,,,8387609.0,2687911.0,,,8401000.0,2624000.0,560000.0,1098000.0,1406000.0,2038000.0,675000.0,182000.0,10972792.0,,2086185.0,,,,,102728.0,-29127794.0,,951330.0,1218440.0,126844.0,809.0,,1218440.0,-42767.0,,872165.0,,,8843.0,,3270191.0,82500.0,,8076000.0,,,,,,653843.0,,,,,,,,,,,,,,,,78320385.0,225894113.0,147573728.0,1462976.0,147573728.0,,,,,,32898.0,,,11075520.0,,196038642.0,2146000.0,,,,127073.0,0.0,,
2015-06-30,2015-08-07,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,4298542.0,526229.0,,,,,177173638.0,,,15406249.0,,,,,1822707.0,,4975554.0,0.0536,,,,,,,,,,2477497.0,,,,,,,,,,,,,7866077.0,338094.0,,1719000.0,,33000.0,,,,,,,487233.0,,,,,8.66,,,,,221586.0,,,,,,,,,,952084.0,,,2419248.0,,,168.0,155274.0,,,,,,,,,206814090.0,177173638.0,,,196006000.0,,,504000.0,,179822000.0,4330000.0,7900000.0,1821000.0,1629000.0,,,,,0.0527,,,,,,,,1096457.0,,8.66,,-2197494.0,,,,,7767467.0,3293951.0,,,8100000.0,2639000.0,475000.0,1062000.0,1444000.0,1877000.0,603000.0,,10948498.0,,908112.0,,,,,112920.0,-29640452.0,,,,126400.0,,,,,,,,,,,3776461.0,,,,,,,,,,,,,,,,,,,,,,,,,80770875.0,227453571.0,146682696.0,1450928.0,146682696.0,,,,,,,,,11061418.0,,196005736.0,2225000.0,,,,126646.0,,,
2015-09-30,2015-11-06,10-Q,New England Realty Associates Limited Partnership,NEN,CIK0000746514,USD,4626872.0,510026.0,,,,,202397874.0,,,9156753.0,,,,,2006298.0,7832159.0,4735554.0,,,,,,,,,,,2608748.0,,,,,,,,,,,,,8299289.0,353648.0,,1745000.0,,512000.0,,,,,,,502177.0,,,,,8.51,,,,,177890.0,,,,,,,,,,412502.0,,,2476767.0,,,1055.0,199980.0,,,,,,,,,232547329.0,202397874.0,,25000000.0,195973000.0,,,726000.0,,179328000.0,4337000.0,1921000.0,7840000.0,1821000.0,,,,,,,,,,,,,1073746.0,,8.51,,-2304069.0,25000000.0,,,,7832159.0,3377815.0,,,10606000.0,2811000.0,936000.0,1574000.0,2003000.0,2285000.0,997000.0,,11116471.0,,803753.0,,-6247.0,,,93503.0,-30149455.0,,,,125976.0,,,,,,,,,,,4593176.0,,,,,,,,,,,,,,,,,,,,,,,,,83334950.0,260836633.0,177501683.0,1258025.0,177501683.0,,,,,,,551000.0,,11209974.0,,195972822.0,2218000.0,,,,126199.0,,,
