end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccruedLiabilitiesAndOtherLiabilities,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,Assets,AssetsCurrent,BusinessAcquisitionsPurchasePriceAllocationSubsequentYearsRemainingAdjustments,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashFDICInsuredAmount,CommitmentsFairValueDisclosure,CommonStockOtherSharesOutstanding,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountIssued1,ConvertibleDebt,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostMaintenance,CostOfGoodsAndServicesSoldDepreciation,CostsAndExpenses,CostsAndExpensesRelatedParty,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceNoncurrent,Depreciation,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DueFromAffiliates,DueFromOfficersOrStockholders,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,EmployeeRelatedLiabilitiesCurrentAndNoncurrent,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,GeneralAndAdministrativeExpense,GovernmentContractReceivable,GrossProfit,IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInFinanceReceivables,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,InterestExpense,InterestExpenseRelatedParty,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,LaborAndRelatedExpense,LaborAndRelatedExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansPayableCurrent,LoansPayableToBankCurrent,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesPayableCurrent,OfficersCompensation,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetsCurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherCostAndExpenseOperating,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherGeneralExpense,OtherLaborRelatedExpenses,OtherLiabilitiesCurrent,OtherLoansPayable,OtherLoansPayableCurrent,OtherNonoperatingIncomeExpense,PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromShortTermDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfNotesPayable,RepaymentsOfOtherShortTermDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,SalariesAndWages,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,SharePrice,SharesIssued,ShortTermBorrowings,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardForfeited,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TravelAndEntertainmentExpense,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2015-08-31,2016-04-06,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,34888.0,,,,,,61068.0,,,,,,,,,,,,250000.0,,,,0.001,75000000.0,4000000.0,4000000.0,4000.0,,,,,,,,,,,,,16052.0,16052.0,,,,,,,,,7055.0,,,,0.0,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,41943.0,,,7055.0,,,,,,,,-1300.0,,,1300.0,,,107011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,,,,,,,,,-107011.0,,,,,,,,,,,,,,,,,,,-41943.0,,,,,,,,,,,,4000000.0
2015-11-30,2016-12-23,10-K,Sipup Corp,SPUP,CIK0001563227,USD,39718.0,,,,,,61068.0,,,,,,,,,,,,250000.0,,,,0.001,75000000.0,4000000.0,4000000.0,4000.0,,,,,,,,,,,,,16776.0,16776.0,,,,,,,,,7055.0,,,,0.0,,,,,,,,0.1,,,,,,,13631.0,,,,,,,,,,,,,,,,,,,46773.0,,,7055.0,,,2500.0,,,-2500.0,,-16131.0,,,16131.0,,,111841.0,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,14500.0,,,,,,,,,,,,,-111841.0,,,,,,,,,,,,,,,,,,,-46773.0,,,,,,,,,,,,4000000.0
2016-02-29,2017-06-01,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,43018.0,,,,,,61068.0,,,,,,,,,,,,250000.0,,,,0.001,75000000.0,4000000.0,4000000.0,4000.0,,,,,,,,,,,,,17721.0,17721.0,,,,,,,,,10055.0,,,,0.0,,,,,,,,0.1,,,,,,,3300.0,,,,,,,,,,,,,,,,,,,53073.0,,,10055.0,,,3000.0,,,-3000.0,,-6300.0,,,6300.0,,,118141.0,,,,4000.0,,,,,,,,,,,,,,,,,,,,3000.0,,,,,2000.0,,,,,,,,,,,,,-118141.0,,,,,,,,,,,,,,,,,,,-53073.0,,,,,,,,,,,,4000000.0
2016-05-31,2017-06-05,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,51818.0,,,,,,61068.0,,,,,,,,,,,,250000.0,,,,0.001,75000000.0,4000000.0,4000000.0,4000.0,,,,,,,10300.0,,,,,,14882.0,14882.0,,,,,,,,,11555.0,,,,0.0,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,63373.0,,,11555.0,,,,,,,,-10300.0,,,10300.0,,,128441.0,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,-128441.0,,,,,,,,,,,,,,,,,,,-63373.0,,,,,,,,,,,,4000000.0
2016-08-31,2017-06-12,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,54118.0,,,,,,61068.0,,,,,,,,,,,,250000.0,,,,0.001,75000000.0,4000000.0,4000000.0,4000.0,,,,,,,3300.0,,,,,,19661.0,19661.0,,,,,,,,,11555.0,,,,0.0,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,65673.0,,,11555.0,,,,,,,,-3300.0,,,2300.0,,,130741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,-130741.0,,,,,,,,,,,,,,,,,,,-65673.0,,,,,,,,,,,,4000000.0
2016-11-30,2017-06-21,10-K,Sipup Corp,SPUP,CIK0001563227,USD,59418.0,,,,,,61068.0,,,,,,,,,,,,250000.0,,,,0.001,75000000.0,4000000.0,4000000.0,4000.0,,,,,,,24200.0,,,,,,20406.0,20406.0,,,,,,,11555.0,,11555.0,,,,0.0,,,,,,,,,,,,,,,19700.0,,,,,,,,,,,,,,,,,12000.0,,70973.0,,,11555.0,,,4500.0,,,-4500.0,,-24200.0,,,24200.0,,,136041.0,,,,,,,,,,,,,,,,,,,,,,,,4500.0,,,,,11000.0,-24200.0,,,,,,,,,,,,-136041.0,,,12000.0,,,,,,,,,,,,,,,,-70973.0,,,,,500000.0,,,,,,,4000000.0
2017-02-28,2017-07-07,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,60383.0,,,,,,210568.0,,,150000.0,,,,,,,,,250000.0,,,,0.001,75000000.0,4500000.0,4500000.0,4500.0,,,,,,,2385.0,,,,,,20764.0,20764.0,,,,,,,,,12975.0,,,,0.0,,,,,,,,0.1,,,,,,,965.0,,,,,,,,,150000.0,,,,,,,,,,73358.0,150000.0,,12975.0,,,1420.0,,,-1420.0,,-2385.0,,,2385.0,,,138426.0,,,,,,,,,,,,,,,150000.0,,,,,,,,1420.0,1420.0,,,,,2000.0,,,,,,,,,,,,,-138426.0,,,,,,,,,,150000.0,,,,,,,,,76642.0,,,,,,,,,,,,4305556.0
2017-05-31,2017-09-26,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,62683.0,,,,,,210568.0,,,150000.0,,,,,,,,,250000.0,,,,0.001,75000000.0,4500000.0,4500000.0,4500.0,,,,,,,2300.0,,,,,,21109.0,21109.0,,,,,,,,,12975.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75658.0,150000.0,,12975.0,,,,,,,,-2300.0,,,,,,140726.0,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,-140726.0,,,,,,,,,,,,,,,,,,,74342.0,,,,,,,,,,,,4500000.0
2017-08-31,2019-02-07,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,65068.0,,,,,,210568.0,,,150000.0,,,,,,,,,250000.0,,,,0.001,75000000.0,4500000.0,4500000.0,4500.0,,,,,,,2385.0,,,,,,21467.0,21467.0,,,,,,,,,12975.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78043.0,150000.0,,12975.0,,,,,,,,-2385.0,,,,,,143111.0,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,-143111.0,,,,,,,,,,,,,,,,,,,71957.0,,,,,,,,,,,,4500000.0
2017-11-30,2019-02-20,10-K,Sipup Corp,SPUP,CIK0001563227,USD,69513.0,69513.0,,,,,210568.0,,,150000.0,,,,,,,,,250000.0,,,,0.001,75000000.0,4500000.0,4500000.0,4500.0,,,,,,,12560.0,,,,,,31206.0,31206.0,,,,,,1045.0,14020.0,,12975.0,,,14020.0,0.0,,,,,,,,,,,,,,,10095.0,,,,,,,,,-150000.0,,,,,,,,,,83533.0,150000.0,,14020.0,,,2465.0,,,-2465.0,,-12560.0,,,,,,148601.0,,,,,,,,,,,,,,,150000.0,,,,,,,,2465.0,2465.0,,,,,11000.0,-12560.0,,,14020.0,,,,,,,,,-148601.0,,,,,,,,,,-150000.0,,,,,,,,,-134473.0,,,,,,,,150000.0,,,,4500000.0
2018-02-28,2019-02-25,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,71813.0,,,,,210568.0,,,150000.0,,,,,,,,,250000.0,,,,0.001,75000000.0,4500000.0,4500000.0,4500.0,,,,,,,2300.0,,,,,,31689.0,31689.0,,,,,,,,,,,,14020.0,0.0,,,,,,,,,,,,,,,2300.0,,,,,,,,,,,,,,,,,,,85833.0,150000.0,,,,,,,,,,-2300.0,,,,,,150901.0,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,-150901.0,,,,,,,,,,,,,,,,,,,64167.0,,,,,,,,,,,,4500000.0
2018-05-31,2019-02-26,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,74113.0,,,,,210568.0,,,150000.0,,,,,,,,,250000.0,,,,0.001,75000000.0,4500000.0,4500000.0,4500.0,,,,,,,2300.0,,,,,,32172.0,32172.0,,,,,,,,,,,,14020.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88133.0,150000.0,,,,,,,,,,-2300.0,,,,2300.0,-2300.0,153201.0,,,,,,2300.0,,,,,,,,,150000.0,,,,,,,,,,,,,,2000.0,,,,,,,,,,,,,-153201.0,,,,,,,,,,,,,,,,,,,61867.0,,,,,,,,,,,,4500000.0
2018-08-31,2019-02-26,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,78113.0,,,,,210568.0,,,150000.0,,,,,,,,,250000.0,,,,0.001,75000000.0,4500000.0,4500000.0,4500.0,,,,,,,4000.0,,,,,,33012.0,33012.0,,,,,,,,,,,,14020.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,907.0,,,,,,,92133.0,150000.0,,,,,,,,,,-907.0,,,,,,157201.0,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,,2000.0,,,,14020.0,,,,,,,,,-157201.0,,,,,,,,,,,,,,,,,,,57867.0,,,,,,,,,,,,18000000.0
2018-11-30,2021-01-26,10-K,Sipup Corp,SPUP,CIK0001563227,USD,,113455.0,,,,,210568.0,,,,,,,,,,,,250000.0,,,,0.001,75000000.0,18000000.0,18000000.0,18000.0,,,,,,,193942.0,,,,,,33475.0,33475.0,,,,,,,,,,,,141405.0,0.0,,,,,,,,,,,,,,,43942.0,,,,,,,,,,,,6932.0,,,,,,,141405.0,,,14020.0,,,,,,,,-6932.0,,,,,,342543.0,,,,,,,,,,,141405.0,,,,,,,,,,,,,,,,,,161000.0,-6932.0,,,14020.0,,,,,,,,,-159405.0,,,,,,,,,,150000.0,,,,,,,,,,,,,,,,,,,,,18000000.0
2019-02-28,2021-02-01,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,121480.0,,,,,210568.0,,,,,,,,,,,,250000.0,,,,0.001,75000000.0,4500000.0,4500000.0,4500.0,,,,,,,8025.0,,,,,,73619.0,73619.0,,,,,,,,,,,,14020.0,0.0,,,,,,,,,,,,,,,8025.0,,,,,,,,,,,,907.0,,,,,,,135500.0,,,,,,,,,,,-907.0,,,,,,350568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,,,14020.0,,,,,,,,,-350568.0,,,,,,,,,,,,,,,,,,,-135500.0,,,,,,,,,,,,18000000.0
2019-05-31,2021-04-27,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,107752.0,,,,,453024.0,,,136800.0,,,,,,,,,,,,,0.001,75000000.0,6044000.0,6044000.0,6044.0,,,,,,,,,,,,,,,,,,,,,,,,,,14020.0,0.0,,,,,,,,,7200.0,,,,,,,,,,,,,,,,,,,,,,,,,121772.0,136800.0,,14020.0,,,,,,,,-37825.0,,,,37825.0,-37825.0,,,,,,,37825.0,,,,,,,,,136800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-388393.0,,,,,,,,,,,,,,,,,,,15028.0,,,,,,,,,,,,5510978.0
2019-08-31,2021-05-07,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,,,,110552.0,,64631.0,,,115200.0,115200.0,,,,,,,,,,,,0.001,75000000.0,24044000.0,24044000.0,24044.0,,,,,,,,,,,0.0256,,,,,,,,,,,,,,,158146.0,0.0,,,,,,,,,21600.0,,,,,,,,,,,,,,,,,,907.0,-907.0,,,,,,268698.0,115200.0,,14020.0,,,,,,,,-25307.0,,,,24400.0,,,,,,,,24400.0,,,,,144126.0,,,,115200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-186526.0,,,,,,,,,,,,,,,,18000000.0,,,-153498.0,,,,,,,,,,,,24044000.0
2019-11-30,2021-05-10,10-K,Sipup Corp,SPUP,CIK0001563227,USD,113352.0,113352.0,,,113352.0,,64631.0,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,,,,,0.0256,,45002.0,45002.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6090.0,-6090.0,,,,,,,,,14020.0,,,,,,,,,,,,48800.0,,214295.0,,,,,,,,,,,147495.0,,,,93600.0,,,,,,,,,,,,,,,-54890.0,,,,,,,,,,,,,,,,,,,,,,43200.0,,,,,,,,,,,,,,,,,,,,,23523397.0
2020-02-29,2021-05-10,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,,,,116152.0,,64631.0,,,72000.0,72000.0,,,,,,,,,,,,0.001,75000000.0,24044000.0,24044000.0,24044.0,,,,,,,,,,,0.0256,,,,,,,,,,,,,,,162823.0,0.0,,,,,,,,,21600.0,,,,,,2800.0,,,,,,,,,,,,1308.0,,,,,,,278975.0,72000.0,,14020.0,,,,,,,,-25708.0,,,,24400.0,,,,,,,,24400.0,,,,,148803.0,,,,72000.0,,,,,,,,,,,,,,,-25708.0,,,,,,,,,,,,-240003.0,,,,,,,,,,21600.0,,,,,,18000000.0,,,,,,,,,,,,,,,24044000.0
2020-05-31,2021-05-11,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,,,,120952.0,,64631.0,,,50400.0,50400.0,,,,,,,,,,,,0.001,75000000.0,24044000.0,24044000.0,24044.0,,,,,,,,,,,0.0256,,,,,,,,,,,,,,,162251.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283203.0,50400.0,,14020.0,,,,,,,,,,,,25828.0,,,,,,,,,,,,,148231.0,,,,50400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-265831.0,,,,,,,,,,,,,,,,18000000.0,,,,,,,,,,,,,,,24044000.0
2020-08-31,2021-05-11,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,,,,125752.0,,64631.0,,,28800.0,28800.0,,,,,,,,,,,,0.001,75000000.0,24044000.0,24044000.0,24044.0,,,,,,,,,,,0.0256,,,,,,,,,,,,,,,169377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7126.0,-7126.0,,,,,,295129.0,28800.0,,14020.0,,,,,,,,,,,,,,,,,,,,,,,,,155357.0,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-299357.0,,,,,,,,,,,,,,,,18000000.0,,,,,,,,,,,,,,,
2020-11-30,2021-05-20,10-K,Sipup Corp,SPUP,CIK0001563227,USD,88200.0,,,,,,,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,,,,,0.0256,,60251.0,60251.0,,,,,,,,,7200.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11367.0,-11367.0,,,,,,,,,14020.0,,,,,,,,,,,,61248.0,,286910.0,,,,,,,,,,,158862.0,,,,7200.0,,,,,,,,,,,,,,,-2615.0,,,,,,,,,,,,,,,,,,,,,,86400.0,,,,,,18000000.0,,,,,,,,,,,,,,,24044000.0
2021-02-28,2021-05-26,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,88332.0,,,,,,83111.0,,,,,,,,,,,,,,,,0.001,75000000.0,24044000.0,24044000.0,24044.0,18480.0,50000.0,50000.0,29825.0,,,,,18480.0,,0.0256,,,,,,,,,,,,,,,175216.0,0.0,,,,,,,,,7200.0,,,,,,132.0,,,,,,,,,,,,5835.0,,,,,,,293373.0,,,14020.0,,,77364.0,,,-77364.0,,-90335.0,,,,84500.0,,,,,,,,84500.0,,,,,161196.0,,,,,,45000.0,,,32364.0,,,,,,,,,,-90335.0,,,,,,,,,,,,-377245.0,,,,,,0.1,,,,7200.0,0.1,3.156,0.045,,0.45,,,,,,,,,,18480.0,,,,,,24044000.0
2021-05-31,2021-09-24,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,,,,,,83111.0,,,,,,,,,,,,,,,,0.001,75000000.0,24044000.0,24044000.0,,,45000.0,,34639.0,,,,,,,0.0256,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14020.0,,,,,,,,,,,,40706.0,,,,,,,,,,,,,88473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231511.0,,,,,,,,,,,,0.1,,,,0.45,,,,,,,,,,,,,,,,24044000.0
2021-08-31,2021-10-20,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0256,,,,,,,,,,,329791.0,329791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78000.0,,,,1458992.0,,,,,,,,,,,,0.1,,,,,100.0,,,,,,,,,,,,,,,
2021-09-30,2021-11-22,10-Q,Sipup Corp,SPUP,CIK0001563227,USD,,,230691.0,,,,-106486.0,,,2527020.0,2522828.0,,1461304.0,1461304.0,,1461304.0,,,,,,,0.001,75000000.0,65106240.0,65106240.0,65106.0,,,,41023.0,,,,,,,,,,,,,,,,,,,,527900.0,,,-0.03,,,,,,,,,530877.0,,,,,,,,,,,,,,,,,,,,,,,,,3635704.0,2527020.0,3611176.0,,77954.0,,,,,,,-1012471.0,,,,992389.0,,,19702.0,-1012471.0,,,,98947.0,,98947.0,1719726.0,,,,24528.0,,,,,,,,,,,,,,,,,,,4192.0,,,,,,,205659.0,,,-2856087.0,,,,,,,255853.0,,,,,,,,,,,494045.0,-1108684.0,,,,,,,,1788783.0,-417332.0,,,39232570.0
