end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableInterestBearingCurrent,AccountsReceivableNetCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AmortizationOfFinancingCosts,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,BusinessCombinationAcquisitionRelatedCosts,CapitalExpendituresIncurredButNotYetPaid,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressExpendituresIncurredButNotYetPaid,ContractualObligation,ContractualObligationDueInFourthAndFifthYear,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondAndThirdYear,ContractualObligationDueInSecondYear,ContractWithCustomerLiabilityCurrent,CostOfPropertyRepairsAndMaintenance,CostsAndExpenses,DebtInstrumentCarryingAmount,DebtInstrumentCollateralAmount,DecreaseInRestrictedCash,DeferredCosts,DeferredFinanceCostsNet,DeferredOfferingCosts,DeferredRevenueCurrent,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssetsCurrent,DerivativeAssetsNoncurrent,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,Dividends,DividendsCommonStock,DividendsPayableCurrent,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseInRestrictedCash,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestAndDebtExpense,InterestCostsCapitalized,InterestExpenseDebt,InterestPaid,InterestPaidNet,InventoryNet,InvestmentIncomeInterest,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LossContingencyAccrualCarryingValueCurrent,LossContingencyAccrualProvision,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NumberOfForeignCurrencyDerivativesHeld,NumberOfForeignCurrencyDerivativesHeld,NumberOfForeignCurrencyDerivativesHeld,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourAndFiveYears,OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherLiabilitiesNoncurrent,OtherNoncashIncomeExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherSalesRevenueNet,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfDividends,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireMarketableSecurities,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PensionAndOtherPostretirementBenefitExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,PropertyPlantAndEquipmentTransfersAndChanges,ProvisionForDoubtfulAccounts,PurchaseObligationDueInNextTwelveMonths,RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,RepaymentsOfDebt,RepaymentsOfLongTermDebt,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesAndWages,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShortTermInvestments,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodValueNewIssues,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrealizedGainLossOnDerivatives,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,IncreaseDecreaseInAssetsHeldForSale,OperatingLeaseRightOfUseAssetAmortizationExpense
2017-09-30,2017-11-09,10-Q,DORIAN LPG LTD.,LPG,CIK0001596993,USD,5922308.0,,206942.0,,5466683.0,,855671376.0,1175571.0,,,,1698062144.0,82417694.0,,,,50844921.0,,68926757.0,,,,,0.01,450000000.0,58620727.0,55115380.0,586207.0,,,,,,,,,38901811.0,739036835.0,,,1875174.0,20252692.0,,7387890.0,,,16464707.0,,,4224541.0,,99204.0,,,,26802209.0,19800000.0,,823486.0,-0.22,-0.22,-0.22,,,,,8800000.0,-22452.0,,,,,,5421145.0,,,,,,,,,,,,8602430.0,,,,,2542490.0,28226.0,,,,,,,,739050646.0,1698062144.0,145886725.0,593163921.0,718784143.0,126286358.0,,,,,,,592497785.0,,,,,,,,,,,,-11915136.0,-8380416.0,,,,,-3534720.0,,,,,,,342932.0,247648.0,,95284.0,108358.0,,,81616.0,,,566932.0,,,638070.0,20000.0,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,2021132.0,,,,,,,1571581283.0,269863.0,,,,,,,,18081836.0,137736086.0,,34729021.0,,,,,,,,,959011498.0,,,,,,,3505347.0,34982171.0,,,,,652160.0,,,54076271.0,54076271.0,,
2017-12-31,2018-02-08,10-Q,DORIAN LPG LTD.,LPG,CIK0001596993,USD,5957440.0,,239390.0,,3795365.0,,856948710.0,1277431.0,,,,1706199091.0,92401081.0,,,,55633291.0,,84716249.0,,,,,0.01,450000000.0,58630441.0,55125094.0,586304.0,,,,,,,,,38183368.0,746343877.0,,,1693457.0,18880750.0,,6391801.0,,,16466322.0,,,7896497.0,,,,,,31836058.0,19800000.0,,55822.0,0.03,0.03,0.03,,,,,7700000.0,-147097.0,,,,,,5536028.0,,,,,,,,,,,156516.0,8683257.0,,,,,2019128.0,103446.0,,,,,,,,744239747.0,1706199091.0,142757619.0,601482128.0,727463127.0,126557191.0,,,,,,,600905936.0,,,,,,,,,,,,1670415.0,-5325689.0,,,,,6996104.0,,,,,,,242488.0,174676.0,,67812.0,97382.0,,,82558.0,,,576192.0,,-147097.0,633883.0,101069.0,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,2673214.0,,,,,,,1555242540.0,207833.0,,,,,,,,29082958.0,139406501.0,,44545589.0,,,,,,,,,961959344.0,,,,,,,3505347.0,34982171.0,,,,,3771160.0,,54242947.0,,54086431.0,,
2018-03-31,2018-06-28,10-K,DORIAN LPG LTD.,LPG,CIK0001596993,USD,6329193.0,804913.0,336162.0,992427.0,4702808.0,1230069.0,858109882.0,5138489.0,,7506509.0,,1736110156.0,135206880.0,,,60854.0,103505676.0,86487124.0,129368380.0,61475682.0,,,,0.01,450000000.0,58640161.0,55090165.0,586402.0,,62139478.0,,36403113.0,25736365.0,,5564557.0,4028775.0,158042700.0,775164186.0,,36022222.0,1574522.0,16061034.0,,5564557.0,100000.0,,65329951.0,65329951.0,,14264899.0,,,,,,26880720.0,19800000.0,88750.0,345515.0,-0.38,-0.44,-0.38,,-8042.0,,-8042.0,,-234094.0,63761.0,,,,4117364.0,26186332.0,-561808.0,325132.0,,-2406945.0,-15576280.0,334353.0,-567835.0,10171.0,579981.0,11010780.0,,35658045.0,,27422693.0,,27958102.0,2012907.0,440059.0,,,,,,,,776696794.0,1736110156.0,82009642.0,694687152.0,759103152.0,65067569.0,327741696.0,65067569.0,51666827.0,202751210.0,63968442.0,63968442.0,694035583.0,,,,,,4671658.0,,-437037.0,,57249103.0,,-23866681.0,-24242071.0,0.0,0.0,0.0,1.0,4514832.0,,,,,,,917560.0,464594.0,,452966.0,426155.0,,6181.0,85640.0,0.0,2310727.0,651569.0,-144545.0,-234094.0,2549325.0,131527.0,1220535.0,3255859.0,,3113425.0,,,,139503.0,,297534.0,,0.01,50000000.0,0.0,0.0,2471415.0,,261000000.0,,,-20400686.0,,1539315511.0,203678.0,,0.0,,,,251994382.0,,25862704.0,135940506.0,,198369438.0,42807373.0,5138489.0,,,,,,,959413362.0,,,,,,,3549996.0,35223428.0,,,,1326159.0,8421531.0,,54039886.0,54039886.0,54039886.0,,
2018-06-30,2018-08-09,10-Q,DORIAN LPG LTD.,LPG,CIK0001596993,USD,8137340.0,,10537.0,,5832861.0,,859740325.0,1632538.0,,793212.0,,1701148703.0,103721195.0,,483000.0,,65291784.0,,100928284.0,-28440096.0,,,,0.01,450000000.0,58849713.0,55157193.0,588497.0,,50379478.0,,32713113.0,17666365.0,,5007120.0,,41453972.0,758072927.0,,,1526980.0,16419824.0,,,,,16265056.0,16265056.0,,15972515.0,,,,,,32807418.0,20900000.0,,29712.0,-0.38,-0.38,-0.38,,,,-107132.0,6500000.0,-8258.0,-133579.0,,,,,7920286.0,1432822.0,-325625.0,,-412057.0,7026698.0,-315803.0,819287.0,-5291.0,291354.0,,,10374281.0,,,,,2832194.0,460973.0,,,,,,,,761832379.0,1701148703.0,82975447.0,678856932.0,741653103.0,63968414.0,,,,,,,677684689.0,,,,,,-17713359.0,,-60320.0,,-10559285.0,,-20596558.0,-7431385.0,,,,,-13165173.0,,,,,,,1343821.0,466647.0,393715.0,483459.0,127482.0,,,80349.0,,,1172243.0,-23370.0,-8258.0,644517.0,,461489.0,1152002.0,,160611.0,,,,,,60320.0,,0.01,50000000.0,0.0,0.0,2779262.0,,65137500.0,,,-20596558.0,,1523311164.0,167933.0,,,,,,82228759.0,,35636500.0,115343948.0,27644282.0,27644282.0,,1632538.0,,,,,,,939316324.0,,,,,,,3692520.0,36356446.0,,,,1133018.0,1707616.0,,54237237.0,54237237.0,54237237.0,,
2018-09-30,2018-10-31,10-Q,DORIAN LPG LTD.,LPG,CIK0001596993,USD,7721058.0,,8203.0,,6512098.0,,861065088.0,1324861.0,,,,1679160894.0,95533544.0,,1770589.0,,48244169.0,,83880177.0,,,,,0.01,450000000.0,58859295.0,55166775.0,588595.0,,42009479.0,,29578114.0,12431365.0,,4724985.0,,41710876.0,742080804.0,,,1880556.0,15544668.0,,,,,16437653.0,,,17023975.0,,,,,,42375930.0,20900000.0,,11162.0,-0.15,-0.15,-0.15,,,,,5300000.0,-40120.0,,,,,,5692137.0,,,,,,,,,,,,10152672.0,,,,,2146835.0,451923.0,,,,,,,,746696829.0,1679160894.0,82937717.0,663759112.0,726536136.0,63968414.0,,,,,,,662567722.0,,,,,,,,,,,,-8177120.0,-7858418.0,,,,,-318702.0,,,,,,,1224885.0,422421.0,329217.0,473247.0,106117.0,,,89619.0,,,1191390.0,,-40120.0,584632.0,,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,2758407.0,,,,,,,1508097192.0,155637.0,,,,,,,,35636008.0,107166828.0,40807542.0,40807542.0,,,,,,,,,932464065.0,,,,,,,3692520.0,36356446.0,,,,,1051460.0,,54431820.0,54431820.0,54431820.0,,
2018-12-31,2019-02-04,10-Q,DORIAN LPG LTD.,LPG,CIK0001596993,USD,5312513.0,,8203.0,,9670170.0,,862295309.0,1230325.0,,,,1659567083.0,97562157.0,,7766847.0,,34947580.0,,70582832.0,,,,,0.01,450000000.0,58869711.0,55177191.0,588699.0,,33806365.0,,25593113.0,8213252.0,,4558683.0,,46414638.0,726088720.0,,,1750847.0,14757963.0,,,,,16430363.0,,,10354709.0,,,,,,56826894.0,20900000.0,,11162.0,-0.11,-0.11,-0.11,,,,,4000000.0,,,,,,,5156573.0,,,,,,,,,,,,10000018.0,,,,,2146557.0,413546.0,,,,,,,,732091345.0,1659567083.0,83520942.0,648570403.0,711330757.0,63968414.0,,,,,,,647362343.0,,,,,,,,,,,,-6218652.0,-15531942.0,,,,,9313290.0,,,,,,,1090623.0,354133.0,264578.0,471912.0,120010.0,,,88200.0,,,1208060.0,,-157480.0,614633.0,,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,3632923.0,,,,,,,1493275918.0,125007.0,,,,,,,,35635252.0,100948176.0,55113295.0,55113295.0,,,,,,,,,927475738.0,,,,,,,3692520.0,36356446.0,,,,,-6669266.0,,54441203.0,,54441203.0,,
2019-03-31,2019-05-30,10-K,DORIAN LPG LTD.,LPG,CIK0001596993,USD,7212580.0,394532.0,1384118.0,867514.0,3436116.0,400984.0,863583692.0,5476234.0,,3136051.0,,1625370017.0,82589069.0,,10022747.0,33015.0,30838684.0,,66472646.0,-62895734.0,,,,0.01,450000000.0,58882515.0,55167708.0,588826.0,,,,,,,4258683.0,5594957.0,168474120.0,710096616.0,,,2000794.0,14005830.0,,,100000.0,,65201151.0,65201151.0,,6448498.0,,,,,,44455643.0,19800000.0,88750.0,489644.0,-1.22,-1.22,-1.22,,,,-253086.0,,,-303835.0,,,,,24434246.0,793925.0,1047956.0,,-2999444.0,17574923.0,144129.0,98730.0,131457.0,537549.0,,,,,36638171.0,,36906567.0,2111637.0,1755259.0,,,,,,,,712687459.0,1625370017.0,79365437.0,633322022.0,696090786.0,63968414.0,276075013.0,63968414.0,51666798.0,51666798.0,202751181.0,63968412.0,632122372.0,,,-102244.0,,-102244.0,-67005777.0,,-4520304.0,,8883433.0,,-66899480.0,-42983869.0,0.0,,0.0,1.0,-11753487.0,471425.0,,,,,,920137.0,422604.0,12413.0,485120.0,471425.0,,,217097.0,0.0,2351093.0,1199650.0,48182.0,-61619.0,,,1310064.0,1080847.0,,628144.0,,,499690.0,47799.0,,3972815.0,,0.01,50000000.0,0.0,0.0,3199038.0,,65137500.0,,,-50945905.0,,1478680597.0,160283.0,,0.0,,,,130205069.0,,35633962.0,84994601.0,158032485.0,192499851.0,41649202.0,5476234.0,,,,,,599949.0,912682558.0,,,,,,,3714807.0,36484561.0,,,,1261133.0,-7816401.0,,54513118.0,54513118.0,54513118.0,,
2019-06-30,2019-08-07,10-Q,DORIAN LPG LTD.,LPG,CIK0001596993,USD,8114372.0,,1657026.0,,3478456.0,,864889441.0,1305827.0,,744271.0,,1619105623.0,92874307.0,,,,21717046.0,,57351008.0,-9121638.0,,,,0.01,450000000.0,58890265.0,55063602.0,588904.0,,46286365.0,,23993113.0,22293252.0,,3962288.0,,41516323.0,694104514.0,,,2267029.0,13261559.0,,,,,16266421.0,16266421.0,,1687524.0,,1309815.0,,,,63903755.0,20900000.0,,11162.0,0.11,,0.11,,,,-7093.0,1600000.0,,6270.0,,,,,6735835.0,800984.0,272908.0,,-503869.0,20548112.0,-478482.0,25916.0,383571.0,-428174.0,,328332.0,,,,,,2137553.0,362036.0,,,,,,,,700025761.0,1619105623.0,79844505.0,620181256.0,680842955.0,63968414.0,,,,,,,616874541.0,,,,,,-16261490.0,,-1547034.0,,8693979.0,,6075059.0,-14197447.0,,,,,20272506.0,122352.0,,309813.0,755031.0,,1064844.0,839894.0,410667.0,,429227.0,122352.0,0.0547,,1665512.0,,,1996900.0,202681.0,175593.0,,,269388.0,,,,,,,100097.0,,1446937.0,,0.01,50000000.0,0.0,0.0,3458927.0,,,,,6075059.0,,1464077289.0,249506.0,,,,,,15992102.0,,35633962.0,91069660.0,61165546.0,61165546.0,,1305827.0,,,,,,,919079862.0,,,,,,,3826663.0,37468143.0,,,,983582.0,-6070789.0,,54881326.0,,54552994.0,,
2019-09-30,2019-10-31,10-Q,DORIAN LPG LTD.,LPG,CIK0001596993,USD,10227170.0,,1254285.0,,4497239.0,,865778309.0,890700.0,,,,1642210973.0,124470888.0,,,,46419951.0,,83668694.0,,,,,0.01,450000000.0,59073485.0,54643902.0,590736.0,,68141365.0,815000.0,30685613.0,36640752.0,,2897204.0,,42672532.0,678112410.0,,,3687636.0,12566911.0,,,,,16473418.0,,720000.0,1199184.0,,2208585.0,,,,67976602.0,20900000.0,,37818.0,0.75,,0.74,,,,,2500000.0,,,,,,,5895406.0,,,,,,,,,,,117183.0,,,,,,2321971.0,344919.0,,,,,,,,687839029.0,1642210973.0,82012691.0,605826338.0,665545499.0,63968414.0,,,,,,,601577085.0,,,,,,,,,,,,40711896.0,-8554531.0,,,,,49266427.0,127664.0,,384846.0,807487.0,,1188664.0,1009514.0,502064.0,,507450.0,127664.0,0.0532,,2171701.0,,,2040668.0,,361887.0,,,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,4563079.0,,,,,,,1453747821.0,270952.0,,,,,,,1215000.0,36033743.0,131781556.0,91624875.0,91624875.0,,,,,,,,,954371944.0,,,,,,43800000.0,4429583.0,43778657.0,,586387.0,,6310514.0,-667110.0,,54763634.0,,54646451.0,,
2019-12-31,2020-02-05,10-Q,DORIAN LPG LTD.,LPG,CIK0001596993,USD,13761191.0,,842495.0,,5838090.0,,866429768.0,651506.0,,,,1657833030.0,143823530.0,,,,64691247.0,,101941600.0,,,,,0.01,450000000.0,59078230.0,53987172.0,590783.0,,47800858.0,,16675858.0,31125000.0,,2076493.0,,44129218.0,662120307.0,,,6235920.0,11846890.0,,,,,16710403.0,,1590000.0,1033323.0,,1466329.0,,,,69135975.0,22000000.0,,11162.0,0.66,,0.66,,,,,2000000.0,,,,,,,5037783.0,,,,,,,,,,,231757.0,,,,,,2222543.0,394876.0,1184297.0,,182101.0,451124.0,441252.0,109820.0,73624.0,675808254.0,1657833030.0,86048873.0,589759381.0,650273417.0,63968414.0,,,,,,,586305003.0,,,,,,,,,,,,35628912.0,-6129845.0,,,,,41758757.0,141395.0,1110673.0,393523.0,717150.0,,1107262.0,926792.0,531200.0,,395592.0,141395.0,0.0532,,1729701.0,,,1988049.0,,358513.0,,,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,3721270.0,,,,,,,1447380203.0,214131.0,,,,,,,1620000.0,35630353.0,167410468.0,85437806.0,85437806.0,,,,,,,,,982024776.0,,,,,,35200000.0,5091058.0,52406243.0,,,,8627586.0,1446395.0,,54176748.0,,53944991.0,,
2020-03-31,2020-06-12,10-K,DORIAN LPG LTD.,LPG,CIK0001596993,USD,13552796.0,284985.0,820846.0,949310.0,4080952.0,266836.0,866809371.0,3227686.0,,2893392.0,,1671959843.0,139614755.0,,,4408333.0,48389688.0,,87389127.0,20916481.0,,,,0.01,450000000.0,59083290.0,50827952.0,590833.0,,44083358.0,,18230858.0,25852500.0,,2068205.0,4416259.0,174201488.0,646128204.0,,,7336726.0,11152985.0,,,100000.0,,66262530.0,66262530.0,,,2605442.0,9152829.0,,,,66847701.0,23100000.0,88750.0,436850.0,2.64,,2.63,,,,-323336.0,,,-311539.0,,,,,23355768.0,1470669.0,-563272.0,,-2078325.0,25692058.0,-52794.0,-115434.0,1356007.0,222510.0,,233855.0,,,32355390.0,,32461153.0,1996203.0,1458725.0,28379091.0,10078464.0,,8212288.0,10088339.0,,1514563.0,694907645.0,1671959843.0,85012959.0,609894686.0,634975219.0,53056125.0,212586964.0,53056125.0,214015573.0,52266798.0,52266798.0,61935946.0,581919094.0,,,1288304.0,1281671.0,6633.0,-114651756.0,,-33144834.0,,169036407.0,,141266649.0,-49227573.0,0.0,,,1.0,210839972.0,541574.0,26864528.0,9212589.0,17651939.0,2810468.0,26861551.0,,,,,,0.0388,17686.0,1573104.0,0.0,3347530.0,1170824.0,1200001.0,825638.0,,,50642795.0,40547.0,,40547.0,,,14888638.0,141012.0,,19883090.0,,0.01,50000000.0,0.0,0.0,3270755.0,,,1767906.0,,111841258.0,,1437844446.0,185613.0,,0.0,,,,63968414.0,3370178.0,35629261.0,196835859.0,333429998.0,428631769.0,42683848.0,3227686.0,,,,,,14919384.0,977052198.0,,,,,,50700000.0,8255338.0,87183865.0,,,,50699304.0,-18206769.0,,54115338.0,,53881483.0,,
2020-06-30,2020-08-04,10-Q,DORIAN LPG LTD.,LPG,CIK0001596993,USD,11627716.0,,201126.0,,6241676.0,,868736757.0,1930902.0,,2394510.0,,1696936387.0,216061922.0,,,,142933974.0,,146069577.0,58680450.0,,,,0.01,450000000.0,59434919.0,51030637.0,594349.0,,39980858.0,,19400858.0,20580000.0,,1468205.0,,51113545.0,659650068.0,,,7978878.0,12136080.0,,,,,16890413.0,16890413.0,,,2742980.0,9511097.0,,,,48212850.0,23100000.0,,2069241.0,0.24,,0.24,,,,100638.0,3000000.0,,89282.0,,,,,11302976.0,370337.0,-619720.0,,-26238.0,-18634851.0,1632391.0,146081.0,-1134261.0,1263591.0,,125216.0,,,,,,2142284.0,124835.0,25869224.0,,,8215431.0,10091911.0,7561882.0,1263767.0,706983496.0,1696936387.0,86725309.0,620258187.0,647513988.0,53267783.0,,,,,,,594246205.0,,,,,,9271131.0,,-3657669.0,,52966350.0,,12168005.0,-10351797.0,,,,,22519802.0,118259.0,24605457.0,9307708.0,15297749.0,,24602683.0,,,,,,0.0388,,438843.0,,,1203136.0,241523.0,-87361.0,,,1025628.0,3377605.0,,3225105.0,,,,,,3657669.0,,0.01,50000000.0,0.0,0.0,4530590.0,,55378172.0,,,12168005.0,,1424679026.0,156313.0,,,,,,41856308.0,3060568.0,75035.0,209003864.0,73165324.0,73165324.0,,1930902.0,,,,,,14980530.0,989952891.0,,,,,,50700000.0,8404282.0,88382079.0,,4400000.0,,1198214.0,-495806.0,,50679449.0,,50554233.0,,
2020-09-30,2020-11-02,10-Q,DORIAN LPG LTD.,LPG,CIK0001596993,USD,12113664.0,,271105.0,,5423768.0,,869143327.0,406721.0,,,,1674099810.0,209419955.0,,,,145059032.0,,145575196.0,,,,,0.01,450000000.0,59450019.0,50881889.0,594500.0,,36693358.0,,21385858.0,15307500.0,,276493.0,,49929197.0,646333122.0,,,9396006.0,11834427.0,,,,,17202714.0,,,,136633.0,8148758.0,,,,55106691.0,23100000.0,,259463.0,0.01,,0.01,,,,,2600000.0,,,,,,,5912810.0,,,,,,,,,,,42793.0,,,,,,2175046.0,91349.0,23375295.0,10104389.0,,,8222917.0,5047989.0,1042337.0,684508636.0,1674099810.0,97773353.0,586735283.0,634498695.0,70155283.0,,,,,,,564343412.0,,,37478.0,,37478.0,,,,,,,537950.0,-4875810.0,,,,,5413760.0,143608.0,22332958.0,9408049.0,12924909.0,,22330097.0,,,,,,0.0388,,247958.0,,,1318204.0,,-141006.0,,,,,,,,,,,,,,0.01,50000000.0,0.0,0.0,6373328.0,,,,,,,1409524383.0,138791.0,,,,,,,434753.0,81411.0,209541814.0,54710277.0,54710277.0,,,,,,,,,989591174.0,,,,,,49500000.0,8568130.0,89688467.0,,,,1306388.0,3968686.0,,50754507.0,,50711714.0,,
