end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsNoncurrent,BusinessAcquisitionsProFormaNetIncomeLoss,CapitalizedContractCostNet,CapitalLeasesOfLesseeContingentRentalsBasisSpreadOnVariableRate,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractAdministrationExpense,ContractWithCustomerLiability,ContractWithCustomerLiabilityRevenueRecognized,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CostsAndExpenses,CurrentIncomeTaxExpenseBenefit,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCosts,DeferredOfferingCosts,DeferredRevenueCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsValuationAllowance,DepositAssets,Deposits,Depreciation,DepreciationAndAmortization,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,FairValueAdjustmentOfWarrants,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossOnSaleOfBusiness,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillImpairedAccumulatedImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationPriorYearIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestIncomeOperating,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,LaborAndRelatedExpense,LeaseCost,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesSubjectToCompromiseCapitalLeaseObligationsAndAccruedInterest,LicensesRevenue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherCostOfServices,OtherIntangibleAssetsNet,OtherNonoperatingExpense,OtherNonoperatingIncome,PaymentsForRent,PaymentsOfStockIssuanceCosts,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireMiningAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,PrepaidTaxes,PriorPeriodReclassificationAdjustment,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,PropertyPlantAndEquipmentNet,RecapitalizationCosts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesAndExciseTaxPayableCurrentAndNoncurrent,SecurityDeposit,SellingAndMarketingExpense,ServiceManagementCosts,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockOptionPlanExpense,TaxesPayableCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2018-12-31,2019-04-10,10-K,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,109572.0,74434.0,,1914.0,82500.0,,40000.0,,,26317.0,29817.0,26550.0,6293.0,6293.0,,,,,6293.0,6293.0,6293.0,6293.0,0.0001,150000000.0,4386217.0,4386217.0,438.0,,,,,,,219891.0,,,-227339.0,,,,,,,,,,47741.0,,47741.0,,,,,82500.0,,-0.1,0.21,,82500.0,,,,,,,,,,,,,,,,,,,,,,158520.0,,69031.0,,26550.0,,47741.0,-47741.0,35138.0,,82500.0,,,,,,,103.0,,,,,,,,,,,,,193986.0,6293.0,193986.0,,,,40000.0,,-26550.0,,-7157.0,,-181265.0,,,250296.0,-181265.0,82603.0,,,,,,,,,26550.0,26550.0,,,,,,,,40000.0,,,,,,,,0.0,,,,-257948.0,288922.0,288922.0,,,35409.0,,29817.0,,,,,,,,,,,,,,,,,,,,,-187693.0,,,,,,,,,40000.0,10561.0,,,1811.0,1823129.0
2019-03-31,2019-05-13,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,117706.0,,,2291.0,,,40000.0,,,,,,275.0,275.0,,,,,275.0,-6018.0,275.0,-6018.0,0.0001,150000000.0,5301217.0,5301217.0,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5037.0,,0.0,,,82500.0,,,,,,,,,,,,,,,,,,,,,,16075.0,,,,,,,,8134.0,,,,,,,,,377.0,,,,,,,,,,,,,207534.0,275.0,207534.0,,,,5037.0,,,,-11055.0,,-19658.0,,,19658.0,-19658.0,,,,,,,,,,,,,,,,,,,,,,5037.0,,,,,,,,,-277606.0,,,,,3583.0,,92.0,,,,,,,,,,,,,,,,,,,,,-207259.0,,,,,,,,,,,92.0,,,4748884.0
2019-06-30,2019-08-13,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,165113.0,,,4082.0,,,40000.0,,,,,,15295.0,15295.0,,,,,15295.0,,15295.0,,0.0001,150000000.0,5551217.0,5551217.0,555.0,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,8559.0,,-0.01,,,20000.0,,,,,,,,,,,,,,,,,,,,,,61405.0,,,,,,,,,,,,,,,,,,,,,,4034.0,1322.0,,1322.0,,,,,297754.0,15295.0,297754.0,,,,,,,,,,-75227.0,-4034.0,,71193.0,-71193.0,,,,,,,,,,,,,,,,,,,,,,,,,,62500.0,,,,,-352831.0,,,,,9788.0,,25.0,,,,,,,,,,,,,,,,,,,,,-282459.0,,,,,,,,,,,,,,5477591.0
2019-09-30,2019-11-14,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,193865.0,,,7079.0,,,55817.0,,,,,,489.0,489.0,,,,,489.0,,489.0,,0.0001,150000000.0,5601217.0,5601217.0,560.0,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,18426.0,,-0.01,,,35000.0,,,,,,,,,,,,,,,,,,,,,,65051.0,,,,,,,,,,,,,,,,,,,,,,6359.0,2520.0,,3842.0,,,,,354370.0,489.0,354370.0,,,,,,,,,,-71425.0,-6359.0,,65066.0,-65066.0,,,,,,,,,,,,,,,,,,,,,,,,,,62500.0,,,,,-424258.0,,,,,15.0,,5.0,,,,,,,,,,,,,,,,,,,,,-353881.0,,,,,,,,,,,,,,5559642.0
2019-12-31,2020-04-14,10-K,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,163360.0,74434.0,,10980.0,41000.0,,55817.0,,,,127.0,26550.0,14453.0,14453.0,,,,,14453.0,,14453.0,8160.0,0.0001,150000000.0,5651217.0,5651217.0,565.0,,,,,,200000.0,,,,-300119.0,,,,0.0,,,,,,110766.0,,110766.0,,,,,88429.0,,-0.06,0.21,,41000.0,,,,,,,,,,,,,,,,,,,,,,197554.0,,,,,,63025.0,-63025.0,53788.0,,,,,,-41500.0,,,9066.0,,,,,19668.0,7266.0,,7266.0,,,71000.0,,503769.0,14453.0,503769.0,,,,288429.0,,,,-280269.0,,-301750.0,-19668.0,,282082.0,-282082.0,,,,,,,,,,,,,,,,,,200000.0,,,,88429.0,,,,,0.0,,,,-559698.0,,,,,13401.0,,127.0,,,,,,,,,,,,,,,,,,,,,-489316.0,,,,,,,,,,,127.0,,1811.0,5354066.0
2020-03-31,2020-05-20,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,175901.0,74434.0,,8850.0,,81.0,228295.0,,,,9500.0,,106663.0,30475.0,76188.0,,,,479.0,,479.0,-13974.0,0.0001,150000000.0,6361079.0,6361079.0,636.0,,,,,,210000.0,,,,,,,,6966.0,,,,,,,,,,,81.0,,86795.0,,-0.02,,,,37301.0,,37603.0,11363.0,26240.0,37603.0,,2543.0,14186.0,12500.0,8374.0,1292.0,38895.0,,,,,,,,,77201.0,,,,,,,,12541.0,,,,,,-41000.0,6966.0,,-2130.0,,16496.0,-7753.0,,8937.0,4310.0,,,,,,,519149.0,106663.0,492909.0,26240.0,,,157074.0,,-37038.0,,-134010.0,,-95719.0,-8937.0,,86782.0,-86782.0,,,,,,,,,13500.0,,23538.0,79749.0,,16496.0,3140.0,3140.0,,110000.0,50000.0,,,78115.0,,,,,29540.0,,,79749.0,-655417.0,,,,7753.0,,,9500.0,,,,,,,,,,,,,,,,,,,,,-412486.0,,,,,,,106966.0,6083.0,,50000.0,9500.0,,1811.0,6285204.0
2020-06-30,2020-08-14,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,141780.0,74434.0,,16344.0,,81.0,415114.0,,33000.0,,153900.0,,172478.0,64251.0,108227.0,,2000.0,,53401.0,,53401.0,,0.0001,150000000.0,7171079.0,7171079.0,717.0,,,,,,410000.0,,,,,,12250.0,,,,,,,5391.0,,,,,,4129.0,,84378.0,,-0.05,,,10000.0,,,37603.0,14430.0,23173.0,37603.0,12500.0,,2543.0,14186.0,8374.0,1464.0,35654.0,,,,,-23000.0,,,12250.0,55788.0,,6307.0,,,,,,,,,,,,,,,,,,,,15171.0,8864.0,,,,,75000.0,3503.0,705496.0,172478.0,682323.0,23173.0,1005.0,,,,,,,,-307431.0,-24921.0,,288817.0,-282510.0,,,,,,,,,,,,,,10850.0,2878.0,3140.0,,,,,,,,,,,64820.0,,,,-962849.0,6307.0,6307.0,,7753.0,,,,,,,,,,,,,,,,,,,,,,,,-533017.0,,,,,,,,,,,153900.0,,1811.0,6488661.0
2020-09-30,2020-11-16,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,138861.0,74434.0,3193.0,29241.0,,,633499.0,,,,218500.0,,249968.0,77710.0,172258.0,,2000.0,,63549.0,,63549.0,,0.0001,150000000.0,8321079.0,8321079.0,832.0,,,,,,610000.0,,,,,,,,,,,13500.0,13500.0,1035.0,,,,,,6303.0,,45131.0,,-0.04,,,,,,35320.0,15315.0,20005.0,35320.0,12500.0,,2543.0,14186.0,6091.0,5842.0,32412.0,,,,4965.0,,4965.0,,,51369.0,,14317.0,,,,,,,,,,,,,,,,,,,,17955.0,13902.0,,,,,20000.0,3241.0,859588.0,249968.0,839583.0,20005.0,,,,,,,,,-295103.0,-12274.0,,297146.0,-282829.0,,2516.0,,,,,,,,,,,,8452.0,2617.0,,,,,,,,,,,,118593.0,,,,-1257951.0,14317.0,14317.0,,7753.0,974.0,,,,,,,,,,,,,,,,,,,,,,,-609620.0,,,,,,,,,,,218500.0,,1811.0,8118362.0
2020-12-31,2021-05-21,10-K,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,118608.0,74434.0,651.0,45548.0,,16641.0,633499.0,,33000.0,,381900.0,,241831.0,137415.0,104416.0,-23000.0,2000.0,,80368.0,,80368.0,65915.0,0.0001,150000000.0,8321079.0,8321079.0,832.0,,,651.0,34670.0,720000.0,720000.0,,24092.0,,-850233.0,,,,6966.0,,41000.0,,,1035.0,209116.0,80199.0,289315.0,46122.0,,17519.0,,51510.0,35000.0,-0.12,0.21,142500.0,35000.0,37301.0,,32433.0,15703.0,16730.0,29229.0,12500.0,,2543.0,14186.0,,9718.0,29171.0,,,,4965.0,-23000.0,,,12250.0,221942.0,,10578.0,,,850936.0,178549.0,-178549.0,498.0,651.0,,1035.0,46122.0,,-6000.0,6966.0,,34568.0,4668.0,4409.0,-7753.0,,66135.0,43737.0,,43737.0,,,174040.0,10247.0,1004134.0,241831.0,987404.0,16730.0,,,636343.0,,-96963.0,,-473465.0,,-850936.0,-65054.0,,796460.0,-785882.0,,4668.0,,,,1001.0,,21000.0,23000.0,,84133.0,,,4409.0,2355.0,,,620000.0,50000.0,,,174570.0,10170.0,,,,67492.0,,,211489.0,-1410634.0,34670.0,34670.0,,7753.0,1059.0,,381900.0,,,,,0.5,,,,,,,,,,,,119665.0,,,,-762303.0,,,,,,,106966.0,6083.0,,50000.0,381900.0,,1811.0,7274701.0
2021-03-31,2021-05-24,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,121402.0,74434.0,4332.0,64889.0,,23619.0,652489.0,,,,19000.0,,654223.0,558874.0,95349.0,,,,490724.0,,490724.0,410356.0,0.0001,150000000.0,8421079.0,8421079.0,842.0,,,4332.0,16774.0,720000.0,720000.0,19285.0,36935.0,,,,,,,,,,,1442.0,,,,57828.0,569940.0,6978.0,,13281.0,,-0.01,,,,,,29443.0,16099.0,13344.0,26240.0,14186.0,,,2543.0,9511.0,3876.0,25930.0,,,,,,,,,45079.0,,13908.0,,,,,,2794.0,3681.0,,407.0,11706.0,569940.0,-35000.0,,,19341.0,-3054.0,-2317.0,,,27085.0,,,,,,40705.0,3241.0,1520397.0,654223.0,1507053.0,13344.0,,,-37978.0,,-1152.0,,449486.0,,-122871.0,-22397.0,,114382.0,-100474.0,,1614.0,,,,,,,,,1152.0,,,2092.0,2093.0,,,,,,,17031.0,,,,,61666.0,,,55260.0,-1533505.0,50843.0,,,7753.0,2620.0,,19000.0,,,,,,,,,,,,,,,,,,,,,-866174.0,,,,,,,,,,,19000.0,,,8393301.0
2021-06-30,2021-11-17,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,166933.0,74434.0,489.0,83955.0,,30707.0,652489.0,,,,,,114877.0,29858.0,85019.0,,,,20521.0,,20521.0,,0.0001,150000000.0,8421079.0,8421079.0,842.0,,,,12709.0,720000.0,720000.0,641174.0,660091.0,,,,,,,,,,,6978.0,,,,,56533.0,7088.0,,103.0,,-0.01,,,,,,26376.0,16099.0,10277.0,26376.0,14186.0,,,2543.0,9646.0,,22688.0,,,,,,,,,82674.0,,115989.0,,,,,,,,,,,,,,,,,,,,23260.0,,,,,0.0,76795.0,,1060878.0,114877.0,1050601.0,10277.0,,,,,,,,,-79827.0,-17403.0,,178413.0,-62424.0,,6021.0,,,,,,,,,,,,1830.0,1830.0,,,,,,,,,,,,54578.0,,,,-1613332.0,776080.0,,,7753.0,11856.0,,,,,,,,,,,,,,,,,,,,,,,-946001.0,,,,,,,,,,,,,,8421079.0
2021-09-30,2021-12-03,10-Q,"EDGE DATA SOLUTIONS, INC.",EDGS,CIK0001614826,USD,182990.0,74434.0,56097.0,139432.0,,37872.0,774405.0,,,,121980.0,,354361.0,279747.0,74614.0,,,,147261.0,,147261.0,,0.0001,150000000.0,9063079.0,9063079.0,906.0,,,,0.0,720000.0,720000.0,105138.0,110516.0,,,,,,,,,,,9478.0,,,,57083.0,391555.0,7165.0,,,,-0.03,,,,,,,16949.0,6260.0,26376.0,14186.0,,,2543.0,9646.0,,19448.0,,,,,,,,,74378.0,,34217.0,,,,,,,,,,,,,,,,,,,,22921.0,,,,,11530.0,87835.0,,1466664.0,354361.0,1460404.0,6260.0,,,,,,,,,-288282.0,-24972.0,,297527.0,-263310.0,,6021.0,,,,,,,,,,,,1568.0,,,,,,,,,,,,,47413.0,,,,-1901614.0,144733.0,,,7753.0,6169.0,,,,,,,,,,,,,,,,,,,,,,,-1112303.0,,,,,,,,,,,121980.0,,,8803144.0
