end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccrualForTaxesOtherThanIncomeTaxesCurrent,AccruedIncomeTaxesCurrent,AccruedInsuranceCurrent,AccruedProfessionalFeesCurrent,AccruedRoyaltiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalPreferredStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableRecoveries,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerRefundLiabilityCurrent,ConversionOfStockAmountIssued1,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerAdvancesCurrent,DebtAndEquitySecuritiesUnrealizedGainLoss,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredCompensationArrangementWithIndividualExercisePrice,DeferredCompensationArrangementWithIndividualSharesAuthorizedForIssuance,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationDepletionAndAmortization,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,DirectOperatingCostRoyaltyExpense,DividendsPayableCurrent,DividendsPreferredStock,DividendsPreferredStockCash,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,EntityWideDisclosureOnGeographicAreasLongLivedAssetsInForeignCountries,EquitySecuritiesFvNi,EquitySecuritiesFvNiCost,EquitySecuritiesFvNiRealizedGain,EquitySecuritiesFvNiUnrealizedGain,EquitySecuritiesFvNiUnrealizedLoss,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainLossRelatedToLitigationSettlement,GainOnBusinessInterruptionInsuranceRecovery,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,HeldToMaturitySecurities,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecuritiesCurrent,HeldToMaturitySecuritiesFairValue,HeldToMaturitySecuritiesNoncurrent,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncomeTaxesReceivableNoncurrent,IncomeTaxReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInsuranceLiabilities,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInRestrictedCash,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestCostsCapitalized,InterestExpense,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,InvestmentIncomeInterestAndDividend,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LitigationReserveCurrent,LoansAssumed1,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,LossContingencyDamagesAwardedValue,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncurrentAssets,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsCurrent,OtherLiabilitiesNoncurrent,OtherSundryLiabilitiesCurrent,OwnshareLendingArrangementSharesOutstandingValue,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfConvertiblePreferredStock,PaymentsForRepurchaseOfPreferredStockAndPreferenceStock,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsToAcquireInvestments,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PriorPeriodReclassificationAdjustment,ProceedsFromInsuranceSettlementOperatingActivities,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentFairValueDisclosure,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ReceivablesLongTermContractsOrPrograms,RepaymentsOfLongTermDebt,ResearchAndDevelopmentArrangementWithFederalGovernmentCustomerFundingToOffsetCostsIncurred,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,StockRedeemedOrCalledDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnamortizedDebtIssuanceExpense,UnusualOrInfrequentItemInsuranceProceeds,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-06-30,2012-08-14,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,2833883.0,6740709.0,,261610.0,18695.0,,93378.0,654187.0,,57284670.0,,,,,,,,,47424645.0,34917005.0,22903735.0,,,,,,,,,,,,,5397391.0,4743204.0,,,,1108353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,654187.0,,,,-0.03,,-0.03,-0.024,,,,,,,,,660281.0,,11936033.0,230705.0,,,,,,,,,,,,,,,,,,2684698.0,3330514.0,,,,,,,,-590618.0,14012.0,,69878.0,,,,,,,,,,,,,,,,,,70257.0,,,3742590.0,5196135.0,5016383.0,1453545.0,179752.0,,11383.0,,,,,,10092252.0,47424645.0,,6102636.0,,,,415889.0,,,,,,,,3989616.0,,,,,,,,,-604630.0,-834157.0,,3862258.0,-531744.0,,,,,,,,,,,,,,1519701.0,,186300.0,,56360.0,,,,,,,,229527.0,1.0,,,,,,,,,,,,,,12166738.0,,,,,165481.0,,-20953829.0,,8727905.0,1012079.0,,,,,,,,,37332393.0,,,,,,,,,,,,,,,,,,25318700.0,,25318700.0
2012-09-30,2012-11-14,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,2738389.0,5220775.0,,349787.0,28297.0,,120339.0,772142.0,,58674220.0,,,,,,,666899.0,,48240404.0,35927772.0,25008688.0,,,,,,,,,,,,,6090493.0,5318351.0,,,,917039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,772142.0,57613.0,,,-0.02,,-0.02,-0.014,,,,,,,,,589220.0,,11754977.0,225380.0,,,,,,,,,,,,,,,,,,2286614.0,3353664.0,,,,,,,,-269092.0,3869.0,,79334.0,,,,,,,,,,,,,,,,,,68994.0,,,3714203.0,5155787.0,4946034.0,1441584.0,209753.0,,11286.0,,,,,,9875214.0,48240404.0,,5961551.0,,,,310556.0,,,,,,,,3913663.0,,,,,,,,,-272961.0,-502488.0,,3565048.0,-211384.0,,,,,,,,,,,,,,1465334.0,,672941.0,,78169.0,,,,,,,,229527.0,1.0,,,,,,,,,,,,,,11980357.0,,,,,244015.0,,-21226790.0,,9444157.0,1034419.0,,,,,,,,,38365190.0,,,,,,,,,,,,38315.0,83792.0,,,,,26972818.0,26972818.0,26972818.0
2012-12-31,2013-04-01,10-K,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,5099884.0,3694307.0,3773.0,,,,162969.0,129107.0,18984018.0,58617308.0,,0.0,2186190.0,,,71532.0,1373345.0,,47632158.0,35441064.0,25963313.0,,,,0.0,0.0,100000000.0,,27252463.0,,,,,22468085.0,19776198.0,1785.0,9818.0,8033.0,1400740.0,,,,,,,,,,,631109.0,,6670163.0,319830.0,4873433.0,,1165658.0,,,6039054.0,,631109.0,0.88,,1264326.0,1335858.0,,2691887.0,57613.0,288063.0,57613.0,-0.19,,-0.19,-0.002,0.35,-0.28,,0.012,-0.11,-0.003,0.029,,809592.0,0.0,11679592.0,220058.0,,,,,,207879.0,14559.0,14559.0,14559.0,14559.0,14559.0,494399.0,286520.0,,,,,10022621.0,11176418.0,,,,,,,,-4123074.0,9818.0,3474.0,9431.0,,,1441308.0,66867.0,-29471.0,,-30054.0,,-1127166.0,787393.0,565231.0,,,,,,36596.0,231210.0,264033.0,,3537872.0,5230005.0,4990253.0,1692133.0,239752.0,120000.0,46999.0,60401.0,,,,,11903162.0,47632158.0,,8076952.0,,,4141296.0,315086.0,3101009.0,315086.0,169211.0,159182.0,149744.0,247064.0,,3826210.0,,290050.0,,641830.0,,-510117.0,,158337.0,-4132892.0,-5051000.0,,15115281.0,-3938863.0,,,,,,,184385.0,61607.0,,,59966.0,62812.0,,1665670.0,,783760.0,,101961.0,,122202.0,,1357275.0,230450.0,,510117.0,918108.0,1.0,,,,,,-626219.0,,,1620701.0,,,0.0,30883668.0,11899650.0,107246.0,,,,871851.0,,-23767662.0,,33644503.0,4220809.0,,,,,,220268.0,,157215.0,35728996.0,,,,,1620701.0,,67102.0,,,,67102.0,67102.0,122202.0,122202.0,,,1155638.0,26219728.0,,26219728.0
2013-03-31,2013-05-15,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,3263013.0,3157461.0,,115221.0,1876.0,,185469.0,556965.0,,58566302.0,,,,,,,500000.0,,44132918.0,32192113.0,23533072.0,,,,,0.0,,,,,,,,4397059.0,3840094.0,,,,976843.0,,,,,,,,,,,,,,,,,,,,,,,,,,314179.0,,556965.0,57613.0,,57613.0,-0.06,,-0.06,-0.001,,,,,,,,,531546.0,,11438268.0,214734.0,,,,,,,,,,,,,,1000.0,,,,2898952.0,2776053.0,,,,,,,,-1407657.0,1876.0,,9431.0,,,-1836871.0,-536846.0,1876.0,,,,201770.0,-17770.0,-483634.0,,,,,,,52063.0,62537.0,,3614984.0,5431775.0,5192023.0,1816791.0,239752.0,,11440.0,,,,,,9972739.0,44132918.0,,6228782.0,,,,319681.0,,,,,,,,3743957.0,,-2430241.0,,-236942.0,,-62890.0,,-2130409.0,-1409533.0,-1638601.0,,4143087.0,-1367034.0,,,,,,,,,,,,,,1498088.0,,300126.0,,220555.0,,101672.0,,,57613.0,,63890.0,229068.0,1.0,,,,,,-77657.0,,1000.0,,,,,,11653002.0,,,,,180848.0,,-25177195.0,,7173112.0,1063287.0,,,,,,,,,34160179.0,,,,,,,83097.0,,,,,,223873.0,,,,,27238495.0,,27238495.0
2013-06-30,2013-08-14,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,3835641.0,4305976.0,,230442.0,3751.0,,217507.0,567544.0,,58561465.0,,,,,,,,,41970398.0,30246522.0,19686834.0,,,,,0.0,,,,,,,,5167771.0,4600227.0,,,,873887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,567544.0,57613.0,,,-0.1,,-0.1,-0.001,,,,,,,,,714104.0,,11229865.0,209410.0,,,,,,,,,,,,,,,,,,2845720.0,1739462.0,,,,,,,,-2436861.0,1875.0,,9431.0,,,,,,,,,,,,,,,,,,60640.0,,,4607519.0,6180418.0,5940665.0,1572899.0,239753.0,,9158.0,,,,,,10598276.0,41970398.0,,6917871.0,,,,304486.0,,,,,,,,3680405.0,,,,,,,,,-2438736.0,-2667735.0,,4124841.0,-2385379.0,,,,,,,,,,,,,,1434732.0,,303616.0,,112896.0,,,,,,,,228999.0,1.0,,,,,,,,,,,,,,11439275.0,,,,,199385.0,,-27615931.0,,6907233.0,1079736.0,,,,,,,,,31372122.0,,,,,,,255812.0,,,,,,568357.0,,,,,27042370.0,,27042370.0
2013-09-30,2013-11-14,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,5201493.0,4811675.0,,307342.0,63328.0,,122685.0,748044.0,,58598790.0,,,,,,,1640480.0,,49967333.0,38528815.0,27271755.0,,,,,0.0,,,,,,,,5842476.0,5094432.0,,,,1216157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,748044.0,,,,-0.04,,-0.04,-0.071,,,,,,,,,605221.0,,10916085.0,240150.0,,,,,,,,,,,,,,,,,,2782623.0,3317802.0,,,,,,,,-878299.0,62085.0,,9431.0,,,,,,,,,,,,,,,,,,59533.0,,,4671170.0,6352199.0,6112447.0,1681029.0,239752.0,,6551.0,,,,,,20026522.0,49967333.0,,16400565.0,7724826.0,,,279083.0,,,,,,,,3625957.0,,,,,,,,,-940384.0,-1169383.0,,4143119.0,-825317.0,,,,,,,,,,,,,,1778570.0,,323507.0,,132386.0,,,,,,,,228999.0,1.0,,,,,,,,,,,,,,11156235.0,,,,,267991.0,,-28556315.0,,9160278.0,1092505.0,,,,,,,,,29940811.0,,,,,,,316909.0,,,,,,1096609.0,,,,,26719608.0,26719608.0,26719608.0
2013-12-31,2014-03-31,10-K,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,5107778.0,3476718.0,,,90972.0,,169125.0,602209.0,20171062.0,58983166.0,52775.0,52775.0,1698506.0,,,11479.0,1305847.0,,49097444.0,37907307.0,22128977.0,1666046.0,,,,0.0,100000000.0,,27187702.0,,,,,20475170.0,18000408.0,83470.0,90972.0,7502.0,1720896.0,,,,,,,,,,,393343.0,,8971009.0,338253.0,3819961.0,201773.0,1350125.0,,2929640.0,8577666.0,,393343.0,,0.88,1272770.0,1284249.0,,2474762.0,57613.0,230449.0,57613.0,-0.26,,-0.26,-0.015,0.35,-0.393,,-0.003,,0.016,0.029,,815044.0,0.0,,,,,,,,219358.0,11479.0,11479.0,11479.0,11479.0,11479.0,,275041.0,1000.0,,,,10989790.0,10309957.0,,,,,,,,-6122880.0,90972.0,7988.0,,,,7895.0,-167589.0,90971.0,,-9431.0,,1275336.0,787902.0,281881.0,,,,,,10474.0,230578.0,241052.0,,4750459.0,6416984.0,5735589.0,1666525.0,681395.0,530000.0,38943.0,61607.0,,,,,20197456.0,49097444.0,,16620524.0,7724826.0,,3823996.0,247064.0,2918929.0,247064.0,179868.0,169211.0,159182.0,149742.0,,3576932.0,,1666046.0,,-985234.0,,-282289.0,,2933569.0,-6213852.0,-7129917.0,,16241202.0,-5931245.0,,,,,,,122779.0,62813.0,,,,59966.0,,1975018.0,,1065641.0,,84997.0,,974407.0,,,230449.0,,283289.0,916065.0,1.0,,,,,,-317303.0,,1000.0,536925.0,,,,31081234.0,10910172.0,50000.0,,,,837073.0,,-29981514.0,,30785127.0,4414339.0,52775.0,,,,,1210135.0,,6158133.0,28653209.0,,,,,536925.0,,655818.0,,,,722920.0,,1096609.0,974407.0,,,2417018.0,26999698.0,,26999698.0
2014-03-31,2014-05-15,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,3845655.0,3174724.0,,107570.0,4807.0,,187023.0,496242.0,,59031842.0,,,,,,,2000000.0,,44983785.0,33381537.0,24198456.0,,,,,0.0,,,,,,,,4317026.0,3820784.0,,,,1152115.0,,,,,,,,,,,,,,,,,,,,,,,,,,326482.0,,496242.0,57613.0,,57613.0,-0.08,,-0.08,-0.001,,,,,,,,,643453.0,,,,,,,,,,,,,,,,,-326482.0,,,,2431678.0,1723352.0,,,,,,,,-2036516.0,1876.0,87995.0,,,,-1262123.0,-301994.0,-86165.0,,,,-331314.0,-693437.0,-461559.0,,,,,,,57168.0,57168.0,,4389151.0,6085670.0,5404275.0,1696519.0,681395.0,,10396.0,,,,,,18073513.0,44983785.0,,14533717.0,7724826.0,,,201982.0,,,,,,,,3539796.0,,-3430903.0,,-33538.0,,-738597.0,,-2658768.0,-2038392.0,-2267391.0,,3713096.0,-1989744.0,,,,,,,,,,,,,,1559139.0,,604082.0,,112431.0,,,,,57613.0,,738597.0,228999.0,1.0,,,,,,-82214.0,,,106289.0,,,,,11324601.0,,,,,184724.0,,-32019906.0,,6040378.0,1096694.0,,,,,,,,,26910272.0,,,,,,,,,,,,,1096609.0,,,,,27258689.0,,27258689.0
2014-06-30,2014-08-14,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,4806935.0,4083189.0,,215140.0,6682.0,,169197.0,601295.0,,59043021.0,,,,,,,,,44424462.0,32867221.0,22248428.0,,,,,0.0,,,,,,,,4698438.0,4097143.0,,,,826072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,601295.0,57613.0,,,-0.06,,-0.06,-0.001,,,,,,,,,704198.0,,,,,,,,,,,,,,,,,,,,,2263211.0,2177924.0,,,,,,,,-1387948.0,1875.0,,,,,,,,,,,,,,,,,,,,56035.0,,,4284686.0,6032797.0,5351402.0,1748111.0,681395.0,,8436.0,,,,,,18892834.0,44424462.0,,15390724.0,7724826.0,,,176129.0,,,,,,,,3502110.0,,,,,,,,,-1389823.0,-1618822.0,,3518273.0,-1340349.0,,,,,,,,,,,,,,1313046.0,,584202.0,,102637.0,,,,,,,,228999.0,1.0,,,,,,,,,,,,,,11281912.0,,,,,192237.0,600000.0,-33409729.0,,6876362.0,1062825.0,,,,,,,,,25531628.0,,,,,,,,,,,,,1096609.0,,,,,27332483.0,,27332483.0
2014-09-30,2014-11-14,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,6020752.0,6148782.0,,322710.0,5739.0,,58912.0,843730.0,,59091620.0,,,,,,,,,45619969.0,34294830.0,22073857.0,,,,,0.0,,,,,,,,7034962.0,6191232.0,,,,378839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,843730.0,,,,0.01,,0.0,0.005,,,,,,,,,576661.0,,,,,,,,,,,,,,,,,,,,,2381799.0,3851718.0,,,,,,,,373301.0,1876.0,,,,,,,,,,,,,,,,,,,,55185.0,,,4003176.0,5548120.0,4866725.0,1544944.0,681395.0,,7598.0,,,,,,19668317.0,45619969.0,,16204478.0,7724826.0,,,159916.0,,,,,,,,3463839.0,,,,,,,,,371425.0,142426.0,,3430830.0,420888.0,,,,,,,,,,,,,,872854.0,,604872.0,,112393.0,,,,,,,,228999.0,1.0,,,,,,,,,,,,,,11052128.0,,,,,129189.0,600594.0,-33038304.0,,10886680.0,919842.0,,,,,,,,,25951652.0,,,,,,,,,,,,,1096609.0,,,,,29173359.0,,27394061.0
2014-12-31,2015-03-31,10-K,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,5142796.0,5642091.0,,7554.0,8290.0,,201866.0,787434.0,21236311.0,59273769.0,398328.0,0.0,1725806.0,,,9272.0,1774520.0,,45353114.0,34229568.0,18045044.0,-5500382.0,,,,0.0,100000000.0,,27613397.0,,,,,22498927.0,19770226.0,,8177.0,8177.0,435821.0,,,,,,,,,,,493985.0,,9879441.0,287190.0,4704612.0,201773.0,1424969.0,,2929640.0,9385456.0,,493985.0,,0.88,1065248.0,1074520.0,,2728701.0,,115225.0,,-0.12,,-0.12,-0.003,0.35,-0.343,,-0.007,,-0.032,0.029,,504188.0,0.0,,,,,,,,228631.0,9272.0,9272.0,9272.0,9272.0,9272.0,,265768.0,,,,,9595399.0,12021703.0,,,,,,,,-2346428.0,8177.0,94332.0,,,,35018.0,2192673.0,-82682.0,,,,-1072041.0,-1318327.0,128414.0,,600897.0,,,,0.0,222808.0,222808.0,,3834717.0,5344942.0,4663548.0,1510225.0,681394.0,,33941.0,62813.0,,,,,18524628.0,45353114.0,,15099600.0,7724826.0,,3574772.0,149744.0,,149744.0,2916767.0,179868.0,169211.0,159182.0,,3425028.0,,-5500382.0,,-23730.0,,-1608830.0,,-3867822.0,-2354605.0,-3269830.0,,14179264.0,-2157561.0,,,,,,,,,,,,,,782322.0,,1194055.0,,137081.0,,,,,172838.0,,1007933.0,915225.0,1.0,,,,,,-249220.0,,,398328.0,,,,32089164.0,10852853.0,27300.0,,,,616784.0,600897.0,-32336119.0,,34520630.0,3967081.0,,,,,,1157615.0,,9954440.0,26581707.0,,,,,398328.0,,,,,,722920.0,,1096609.0,,,,807790.0,27375450.0,,27375450.0
2015-03-31,2015-05-15,10-Q,"Retractable Technologies, Inc.",RVP,CIK0000946563,USD,4954010.0,3421769.0,,112383.0,8352.0,,235811.0,518282.0,,59163535.0,,,,,,,1800000.0,,44158302.0,32897414.0,22345253.0,216276.0,,,,0.0,,,,,,,,3780289.0,3262007.0,,,,345729.0,,,,,,,,,,,,,,,,,,,,,,,,,,225834.0,,518282.0,170817.0,,170817.0,-0.04,,-0.04,-0.002,,,,,,,,,647627.0,,,,,,,,,,,,,,,,,-225834.0,,,,2317914.0,2398287.0,,,,,,,,-942301.0,2044.0,1981.0,,,,-188786.0,-2120322.0,62.0,,,,977205.0,-85261.0,-305608.0,,295.0,,,,,53810.0,53810.0,,4609305.0,6322147.0,5640753.0,1712842.0,681394.0,,6606.0,,,,,,18384395.0,44158302.0,,14998738.0,7724826.0,,,152050.0,,,,,,,,3385657.0,,216276.0,,23519.0,,-363472.0,,556229.0,-944345.0,-1172094.0,,3293384.0,-895097.0,,,,,,,,,,,,,,822774.0,,888447.0,,128851.0,,,,,,,363177.0,227749.0,1.0,,,,,,-37064.0,,,60583.0,,,,,10992513.0,100000.0,,,,116306.0,601192.0,-33280464.0,,6178576.0,859164.0,,,,,,,,,25773907.0,,,,,,,,,,,,,1096609.0,,,,,27663500.0,,27663500.0
