end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedProfessionalFeesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdditionsToNoncurrentAssets,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessCombinationAcquisitionRelatedCosts,BusinessCombinationConsiderationTransferred1,BusinessCombinationConsiderationTransferredLiabilitiesIncurred,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CasinoExpenses,CasinoRevenue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ConstructionInProgressGross,ConstructionPayableCurrent,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,CostsAndExpenses,CumulativeEffectOnRetainedEarningsNetOfTax1,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtIssuanceCostsLineOfCreditArrangementsNet,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentGross,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsStateTaxes,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxLiabilities,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanCostRecognized,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FoodAndBeverageCostOfSales,FoodAndBeverageRevenue,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossRelatedToLitigationSettlement,Goodwill,GoodwillImpairmentLoss,GrossProfit,HostingArrangementServiceContractImplementationCostExpenseAmortization,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExaminationPenaltiesExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPropertyAndOtherTaxesPayable,IncreaseDecreaseInReceivables,IncreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssetsNetExcludingGoodwill,InterestCostsCapitalized,InterestExpense,InterestPaidNet,InterestPayableCurrent,InventoryNet,InvestmentIncomeInterest,Land,LandImprovements,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityMaximumBorrowingCapacity,LinesOfCreditCurrent,LitigationSettlementExpense,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermLineOfCredit,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfReportableSegments,NumberOfReportableSegments,OccupancyCosts,OccupancyRevenue,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherCostAndExpenseOperating,OtherDirectCostsOfHotels,OtherHotelOperatingRevenue,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPaymentsToAcquireBusinesses,PaymentsForConstructionInProcess,PaymentsForRepurchaseOfCommonStock,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsOfLoanCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreOpeningCosts,PrepaidExpenseCurrent,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromRepaymentsOfDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromStockOptionsExercised,ProfessionalFees,ProfitLoss,PromotionalAllowances,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,ProvisionForLoanLeaseAndOtherLosses,ReceivablesNetCurrent,RepaymentsOfLongTermDebt,RepaymentsOfLongTermLinesOfCredit,RestructuringCharges,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromLeasedAndOwnedHotels,RevenueRemainingPerformanceObligation,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SalesAndExciseTaxPayableCurrent,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodValueStockOptionsExercised,StockIssuedDuringPeriodValueStockOptionsExercisedNetOfTaxBenefitExpense,StockRepurchaseProgramNumberOfSharesAuthorizedToBeRepurchased,TaxCreditCarryforwardAmount,TreasuryStockCommonShares,TreasuryStockCommonValue,TreasuryStockNumberOfSharesHeld,TreasuryStockShares,TreasuryStockValue,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,ValuationAllowancesAndReservesBalance,ValuationAllowancesAndReservesChargedToCostAndExpense,ValuationAllowancesAndReservesDeductions,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost,Depreciation,InterestCostsIncurredCapitalized,OperatingLossCarryforwards,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue
2012-06-30,2012-08-09,10-Q,"MONARCH CASINOÂ & RESORT,Â INC",MCRI,CIK0000907242,USD,10474620.0,,,962579.0,15087187.0,,145247727.0,33691331.0,,,,,316866.0,205963.0,,,,,249073180.0,24732939.0,1625930.0,,,16375815.0,,,,13632111.0,33452976.0,0.01,30000000.0,19096300.0,16141492.0,190963.0,,,,,,39086717.0,,,,,,,,,,,,,,,,,,,554612.0,,3965414.0,,,,,,,,,,,,,,,,4260205.0,0.11,0.11,,,,,,,,,,,110903.0,,,497000.0,5034000.0,,1378000.0,1166000.0,1166000.0,1166000.0,1673000.0,12080000.0,11583000.0,4620609.0,11788422.0,128022083.0,,,,26575592.0,,,,,,2807433.0,,1014675.0,,,,,,,,,,,,,,,110000.0,11582469.0,,577000.0,,,2265773.0,,27914847.0,6389279.0,,,1346965.0,,,,,,,,,,114524386.0,249073180.0,26524386.0,,,,,,88000000.0,,,,88000000.0,,,,,,,,,,1792758.0,,-577000.0,,,,,1546694.0,5305178.0,3384433.0,,,,,,,,,,,,,,,,43495613.0,1372138.0,,,765841.0,2245285.0,,,,,,,,,,,,,0.01,10000000.0,0.0,,2742518.0,,,,,,,,10320711.0,326092355.0,180844628.0,,,2794221.0,,,,149122460.0,,42471150.0,,,,178000.0,12635327.0,316866.0,,134548794.0,,,,,,,,,2954808.0,48455960.0,,,,,,16249450.0,16139074.0,,,,,,,,
2012-09-30,2012-11-08,10-Q,"MONARCH CASINOÂ & RESORT,Â INC",MCRI,CIK0000907242,USD,9108497.0,,,,17372276.0,,149202728.0,34044230.0,,,,,352900.0,229385.0,,,,,247619546.0,25158390.0,455000.0,,,17009507.0,,,,14786460.0,36948650.0,0.01,30000000.0,19096300.0,16141492.0,190963.0,,,,,,39150464.0,,,,,,,,,,,,,,,,,,,554612.0,,3965414.0,,,,,,,,,,,,,,,,4647002.0,0.26,0.26,,,,,,,,,,,123515.0,,,1186000.0,5034000.0,,689000.0,1166000.0,1166000.0,1166000.0,1673000.0,12080000.0,10894000.0,4639880.0,12332708.0,130874200.0,,,,26575592.0,,,,,,6386789.0,1100000.0,2249708.0,,282472.0,,,,,,,,,,,,,93000.0,10893580.0,,490973.0,,,2139202.0,,27914847.0,6389279.0,,,1346965.0,,,,,,,,,,108580773.0,247619546.0,26480773.0,,,,,,82100.0,,,,82100000.0,,,,,,,,,,4137081.0,,-490973.0,,,,,1478601.0,6174337.0,6877762.0,,,,,,,,,,,,,,,,42730445.0,1295859.0,,,784576.0,2306289.0,,,,,,,,,,,,,0.01,10000000.0,0.0,,2805293.0,,,,,,,,11733758.0,328933439.0,179730711.0,,,2367304.0,,,,153259540.0,,46028226.0,,,,296.0,12358945.0,352900.0,,139038773.0,,,,,,,,,2954808.0,48455960.0,,,,,,16234158.0,16141492.0,,,,,,,,
2012-12-31,2013-03-15,10-K,"MONARCH CASINOÂ & RESORT,Â INC",MCRI,CIK0000907242,USD,8061570.0,3185605.0,,274401.0,17836194.0,,152868719.0,34363690.0,10329000.0,1368000.0,915.0,4700000.0,1368000.0,889000.0,728722.0,304000.0,,,248119955.0,31945168.0,2156000.0,,,19043000.0,,,,53331000.0,128831000.0,0.01,30000000.0,19096300.0,16147324.0,190963.0,,,,,,186354094.0,,5029000.0,5288000.0,259000.0,,,-209000.0,,,,-240000.0,-240000.0,5542051.0,,-31000.0,,12182012.0,6639961.0,5425848.0,,1214113.0,,50428.0,,700194.0,4595100.0,1372645.0,255053.0,,4044119.0,,,922736.0,,242000.0,,16651000.0,0.63,0.63,0.3616,0.35,,0.0303,,-0.0141,0.0098,-0.0144,5248422.0,,479000.0,,,1875000.0,3868000.0,1673000.0,,1166000.0,1166000.0,1166000.0,1166000.0,12080000.0,10205000.0,18487000.0,45966000.0,132946374.0,5000.0,,,25110810.0,,,,0.0,,13959000.0,,5048000.0,6500000.0,,-899000.0,,-494000.0,164000.0,,,125000.0,,-453000.0,,31000.0,,110000.0,10204691.0,0.0,2024000.0,1658000.0,9355.0,2382802.0,,27914847.0,6561729.0,857000.0,,1346965.0,,,,,,,,,,107272165.0,248119955.0,26172165.0,,,,,,81100000.0,,,,81100000.0,,5460000.0,,56473000.0,,-77062000.0,,26049000.0,,10250643.0,,-2024000.0,,,2.0,,5578000.0,20200000.0,18851688.0,,,,,,,2522500.0,395000.0,370000.0,370000.0,370000.0,370000.0,647500.0,,4115176.0,37749193.0,1219579.0,,,3001000.0,8994000.0,,,,,,,,,,,66747000.0,10329000.0,0.01,10000000.0,0.0,,2636422.0,,77760000.0,,14000.0,53000.0,,,40689000.0,331294313.0,178425594.0,-8000.0,,2456883.0,21340000.0,,,154599183.0,,205205782.0,,,,,48120000.0,1368000.0,,140848000.0,,53000.0,52994.0,,,,,,2948976.0,48306046.0,,,729000.0,-8000.0,576000.0,16250000.0,16140000.0,,,,,,,,
2013-03-31,2013-05-08,10-Q,"MONARCH CASINOÂ & RESORT,Â INC",MCRI,CIK0000907242,USD,8351876.0,,,2431217.0,18541466.0,,156823265.0,34599550.0,,,,,236000.0,153000.0,,76000.0,,,246470211.0,32619596.0,,,,19222000.0,,,,14506000.0,36995000.0,0.01,30000000.0,19096300.0,16147324.0,190963.0,,,,,,38420000.0,,,,,,,,,,,,,,,,,,,5425848.0,,1214113.0,,,,,,,,,,,,,,,,4643000.0,0.26,0.26,0.356,,,,,,,,,,83000.0,,,,,,,,,,,,,4844000.0,11891000.0,135341915.0,21000.0,,,25110810.0,,,,,,6619000.0,,2357000.0,200000.0,,290000.0,,2157000.0,705000.0,,,-18000.0,,729000.0,,-251000.0,,128000.0,9515803.0,,566000.0,479000.0,,2364866.0,,27914847.0,6561729.0,,,1346965.0,,,,,,,,,,101124559.0,246470211.0,29324559.0,,,,,,71800000.0,,,,71800000.0,,179000.0,,-9300000.0,,-2375000.0,,11854000.0,,4262000.0,,-566000.0,,,2.0,,1404000.0,5311000.0,7185000.0,,,,,,,,,,,,,,,,36984026.0,1143300.0,,,752000.0,2330000.0,,,,,,,,,,,,2396000.0,0.01,10000000.0,0.0,,3365919.0,,,,21000.0,,,,10922000.0,333689854.0,176866589.0,-34000.0,,2240069.0,9300000.0,,,158861185.0,,45605000.0,,,,,12271000.0,236000.0,,145345652.0,,,,,,,,,2948976.0,48306046.0,,,,,,16275000.0,16147000.0,,,,,,,,
2013-06-30,2013-08-09,10-Q,"MONARCH CASINOÂ & RESORT,Â INC",MCRI,CIK0000907242,USD,8068523.0,,,13211.0,16644425.0,,160001038.0,32822167.0,,,,,287000.0,187000.0,,,,,242585762.0,30244834.0,,,,17769000.0,,,,14923000.0,39792000.0,0.01,30000000.0,19096300.0,16277765.0,190963.0,,,,,,39483000.0,,,,,,,,,,,,,,,,,,,5425848.0,,1214113.0,,,,,,,,,,,,,,,,4380000.0,0.38,0.37,,,,,,,,,,,100000.0,,,,,,,,,,,,,4995000.0,12494000.0,137523457.0,,,,25110810.0,,,,,,9652000.0,,3532000.0,,,,,,,,,,,,600000.0,,,510000.0,9078627.0,,516000.0,,,2270474.0,,27914847.0,6561729.0,,,1346965.0,,,,,,,,,,89526159.0,242585762.0,24726159.0,,,,,,64800000.0,,,,64800000.0,,,,,,,,,,6120000.0,,-516000.0,,,,,1729000.0,6369000.0,10168000.0,,,,,,,,,,,,,,,,36470570.0,1067020.0,,,813000.0,2315000.0,,,,,,,,,,,,,0.01,10000000.0,0.0,,2484506.0,,,,,,,,11319000.0,335871396.0,175870358.0,,,2295188.0,,,,164981423.0,,49651000.0,,,,,12643000.0,286389.0,,153059603.0,,,,,,,,,2818535.0,44934950.0,,,,,,16702000.0,16192000.0,,,,,,,,
2013-09-30,2013-11-08,10-Q,"MONARCH CASINOÂ & RESORT,Â INC",MCRI,CIK0000907242,USD,8065819.0,,,,17489171.0,,163258754.0,30495639.0,,,,,294000.0,191000.0,,,,,242540582.0,30947026.0,,,,17511000.0,,,,15201000.0,38038000.0,0.01,30000000.0,19096300.0,16454104.0,190963.0,,,,,,40050000.0,,,,,,,,,,,,,,,,,,,5425848.0,,1214113.0,,,,,,,,,,,,,,,,3549000.0,0.34,0.32,,,,,,,,,,,103000.0,,,,,,,,,,,,,5163000.0,12791000.0,140401470.0,,,,25110810.0,,,,,,8528000.0,,3008000.0,,418471.0,,,,,,,,,,,,,791000.0,8787238.0,,411000.0,,,2460004.0,,27914847.0,6561729.0,,,1346965.0,,,,,,,,,,81854990.0,242540582.0,25554990.0,,,,,,56300000.0,,,,56300000.0,,,,,,,,,,5520000.0,,-411000.0,,,,,1802000.0,6603000.0,8939000.0,,,,,,,,,,,,,,,,36102901.0,990740.0,,,817000.0,2446000.0,,,,,,,,,,,,,0.01,10000000.0,0.0,,2899528.0,,,,,,,,10889000.0,338749409.0,175490655.0,,,2231677.0,,,,170500932.0,,48989000.0,,,,,13518000.0,294381.0,,160685592.0,,,,,,,,,2642196.0,40501942.0,,,,,,17180000.0,16389000.0,,,,,,,,
2013-12-31,2014-03-14,10-K,"MONARCH CASINOÂ & RESORT,Â INC",MCRI,CIK0000907242,USD,8666000.0,2999000.0,,,18177000.0,,166993000.0,30926000.0,,1220000.0,413000.0,5200000.0,1220000.0,793000.0,371000.0,305000.0,,,244523000.0,33980000.0,,,,19330000.0,,,,59646000.0,149916000.0,0.01,30000000.0,19096300.0,16482768.0,191000.0,,4891000.0,,,,198635000.0,,9856000.0,10252000.0,396000.0,,,-108000.0,,,,382000.0,795000.0,4486000.0,,490000.0,,10745000.0,6259000.0,5909000.0,,350000.0,,,,760000.0,4621000.0,1127000.0,134000.0,,3070000.0,,,907000.0,105000.0,283000.0,,16638000.0,1.2200000000000002,1.1800000000000002,0.3719,0.35,,0.0045,,0.0118,0.0133,-0.0077,6096000.0,,427000.0,413000.0,413000.0,,,,,,,,,,,20077000.0,49642000.0,134425000.0,-176000.0,,,25111000.0,,,,0.0,,28595000.0,,10634000.0,10690000.0,608000.0,604000.0,,-882000.0,342000.0,,,293000.0,,194000.0,,-59000.0,,642000.0,8531000.0,0.0,1860000.0,1472000.0,56000.0,2675000.0,,28680000.0,6562000.0,907000.0,,1347000.0,,,,,,,,,,80643000.0,244523000.0,26843000.0,0.0,,,,,53800000.0,,53800000.0,,53800000.0,,287000.0,,-23449000.0,,-12352000.0,,36088000.0,,20020000.0,,-1860000.0,,,2.0,,6241000.0,22679000.0,34618000.0,,,,,,,2134500.0,377000.0,370000.0,370000.0,370000.0,370000.0,277500.0,,3566000.0,34906000.0,914000.0,,,3260000.0,9680000.0,,,,,,,,,,,,12400000.0,0.01,10000000.0,0.0,,2830000.0,,,,48000.0,3438000.0,,,43168000.0,342630000.0,175637000.0,-230000.0,,2628000.0,27300000.0,,,172560000.0,,233253000.0,,,,,52256000.0,1220000.0,,163880000.0,,3438000.0,,,,,,,2613532.0,39797000.0,0.0,0.0,371000.0,-230000.0,128000.0,16944000.0,16302000.0,,,,,,,,
2014-03-31,2014-05-12,10-Q,"MONARCH CASINOÂ & RESORT,Â INC",MCRI,CIK0000907242,USD,7363000.0,,,1160000.0,17661000.0,,170694000.0,25339000.0,,,,,263000.0,171000.0,,76000.0,,509000.0,242277000.0,31544000.0,,,,17093000.0,,,,15022000.0,36034000.0,0.01,30000000.0,19096300.0,16669170.0,191000.0,,8118000.0,1204000.0,,,40177000.0,,,,,,,,,,,,,,,,,,,5909000.0,,350000.0,,,,,,,,,,,,,,,,4694000.0,0.2,0.19,0.351,,,,,,,,,,92000.0,,,,,,,,,,,,,4971000.0,12265000.0,135456000.0,,,,25111000.0,,,,,,5044000.0,,1768000.0,,,-1303000.0,,1768000.0,-517000.0,,,-281000.0,,938000.0,,-219000.0,,723000.0,8240000.0,,287000.0,242000.0,,2394000.0,,28680000.0,6562000.0,,,1347000.0,,,,,,,,,,76288000.0,242277000.0,27388000.0,,,,,,48900000.0,,48900000.0,,48900000.0,,-2237000.0,,-6329000.0,,-3756000.0,,7848000.0,,3276000.0,,-287000.0,2.0,,1.0,,1384000.0,4644000.0,5331000.0,,,,,,,,,,,,,,,,34539000.0,838000.0,,,875000.0,2479000.0,,,,,,,,,,,,4960000.0,0.01,10000000.0,0.0,,3768000.0,,,,,-1429000.0,,,9914000.0,346888000.0,176194000.0,29000.0,,2380000.0,4900000.0,,,175836000.0,,45508000.0,,,,,13231000.0,263000.0,,165989000.0,,,,,,,,,2427130.0,35377000.0,,,,,,17259000.0,16536000.0,,,,,,,,
2014-06-30,2014-08-08,10-Q,"MONARCH CASINOÂ & RESORT,Â INC",MCRI,CIK0000907242,USD,7922000.0,,,162000.0,16971000.0,,174484000.0,22456000.0,,,,,314000.0,204000.0,,,,,242372000.0,32128000.0,,,,17166000.0,,,,15117000.0,36264000.0,0.01,30000000.0,19096300.0,16798207.0,191000.0,,11677000.0,119000.0,,,42335000.0,,,,,,,,,,,,,,,,,,,5909000.0,,350000.0,,,,,,,,,,,,,,,,4630000.0,0.18,0.18,,,,,,,,,,,110000.0,,,,,,,,,,,,,5543000.0,13205000.0,135566000.0,,,,25111000.0,,,,,,5194000.0,,2170000.0,,,,,,,,,,,,,,,316000.0,7948000.0,,274000.0,,,2426000.0,,28680000.0,6562000.0,,,1347000.0,,,,,,,,,,74074000.0,242372000.0,25174000.0,,,,,,48900000.0,,48900000.0,,48900000.0,,,,,,,,,,3024000.0,,-274000.0,,,,,1700000.0,6031000.0,5468000.0,,,,,,,,,,,,,,,,34171000.0,762000.0,,,912000.0,2455000.0,,,,,,,,,,,,,0.01,10000000.0,0.0,,3288000.0,,,,,,,,10152000.0,350557000.0,176073000.0,,,3339000.0,,,,178860000.0,,47803000.0,,,,,13180000.0,,,168298000.0,,,,,,,,,2298093.0,33209000.0,,,,,,17104000.0,16788000.0,,,,,,,,
2014-09-30,2014-11-07,10-Q,"MONARCH CASINOÂ & RESORT,Â INC",MCRI,CIK0000907242,USD,7871000.0,,,,18005000.0,,178069000.0,22706000.0,,,,,301000.0,196000.0,,,,,242744000.0,33249000.0,,,,17510000.0,,,,15743000.0,37512000.0,0.01,30000000.0,19096300.0,16803129.0,191000.0,,9582000.0,766000.0,,,41931000.0,,,,,,,,,,,,,,,,,,,5909000.0,,350000.0,,,,,,,,,,,,,,,,4180000.0,0.24,0.24,,,,,,,,,,,105000.0,,,,,,,,,,,,,5267000.0,13573000.0,136610000.0,,,,25111000.0,,,,,,6411000.0,,2337000.0,,200000.0,,,,,,,,,,,,,216000.0,7657000.0,,255000.0,,,2616000.0,,28680000.0,6701000.0,,,1347000.0,,,,,,,,,,70042000.0,242744000.0,26642000.0,,,,,,43400000.0,,43400000.0,,43400000.0,,,,,,,,,,4074000.0,,-255000.0,,,,,1589000.0,6339000.0,6666000.0,,,,,,,,,,,,,,,,33803000.0,685000.0,,,867000.0,2553000.0,,,,,,,,,,,,,0.01,10000000.0,0.0,,3496000.0,,,,,,,,11380000.0,353761000.0,175692000.0,,,3518000.0,,,,182934000.0,,48597000.0,,,,,13444000.0,,,172702000.0,,,,,,,,,2293171.0,33129000.0,,,,,,17016000.0,16800000.0,,,,,,,,
