end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AmortizationOfESOPAward,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroup,AssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BankOverdrafts,BuildingsAndImprovementsGross,BusinessCombinationConsiderationTransferred1,CapitalLeasedAssetsGross,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassPropertyPlantAndEquipmentOtherAccumulatedDepreciation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfRevenue,CostsAndExpenses,CostsAndExpensesRelatedParty,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentIncreaseAccruedInterest,DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,DeferredCompensationEquity,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRentCredit,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,DisposalGroupIncludingDiscontinuedOperationAccountsPayableAndAccruedLiabilities,DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,DisposalGroupIncludingDiscontinuedOperationDeferredRevenue,DisposalGroupIncludingDiscontinuedOperationDeferredRevenueNoncurrent,DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssetsCurrent,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,DisposalGroupIncludingDiscontinuedOperationRevenue,DueFromJointVentures,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EntityWideRevenueMajorCustomerPercentage,EscrowDepositDisbursementsRelatedToPropertyAcquisition,ExtinguishmentOfDebtAmount,ExtraordinaryItemNetOfTax,FairValueNetAssetLiability,FederalIncomeTaxExpenseBenefitContinuingOperations,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAssetsHeldForSale,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInOtherLoans,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LandAndLandImprovements,LeaseAndRentalExpense,LeaseholdImprovementsGross,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LongTermDebtAndCapitalLeaseObligations,LossesGainsOnSalesOfAssetsAndAssetImpairmentCharges,MachineryAndEquipmentGross,MinorityInterest,MinorityInterestOwnershipPercentageByNoncontrollingOwners,MinorityInterestOwnershipPercentageByParent,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesIncomeStatementLeaseRevenue,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherDepreciationAndAmortization,OtherGeneralExpense,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssets,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromInsuranceSettlementInvestingActivities,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,ReimbursementRevenue,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionOtherRevenuesFromTransactionsWithRelatedParty,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SaleOfStockConsiderationReceivedPerTransaction,SalesRevenueNet,SalesRevenueServicesGross,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2012-06-30,2012-08-14,10-Q,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,159851.0,,268.0,648122.0,14387972.0,,,,,786844.0,72531.0,,,,,0.0,,,,57643.0,33010.0,,24633.0,64474.0,19236.0,,6767.0,38471.0,-6831.0,64607.0,,60858.0,,,,,,4522123.0,0.001,50000000.0,4522123.0,4522123.0,4522.0,179289.0,389797.0,,,,,,,,,,,,701080.0,,,,,,,,,,,,26470.0,,,,,,,,,,,,,,,,,,2750000.0,1347324.0,,-0.02,,,,,,,,,,,,,,,,,,-58445.0,,,,471317.0,,84686.0,,-112290.0,,81520.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-135379.0,,,,,,,,11309754.0,786844.0,10584041.0,725713.0,,,,24633.0,,,406278.0,0.49,0.51,,,,,,-171882.0,59592.0,-193810.0,4279495.0,4279495.0,81520.0,5683741.0,252878.0,529840.0,529840.0,529840.0,529840.0,3311503.0,,,,,,,,193810.0,14.0,,,,0.001,10000000.0,0.0,0.0,0.0,11405.0,,,,,,,,,-112290.0,,714313.0,,,,,,,,,-25321682.0,39312.0,650606.0,,,,363327.0,,,,-10522910.0,-10929188.0,,,,,,,,4522123.0,
2012-09-30,2012-11-14,10-Q,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,308893.0,,168.0,675343.0,14387972.0,,,,,702822.0,13193.0,,,,,6627.0,,,,49769.0,34048.0,,15721.0,53359.0,8121.0,,6767.0,38471.0,-3590.0,,49154.0,6367.0,,,,,,,0.001,50000000.0,4522123.0,4522123.0,4522.0,194662.0,433943.0,,,,,,,,,,,,701902.0,,,,,,,,,,,,25612.0,,,,,,,,,,,,,,,,,,,1301494.0,,-0.06,,,,,,,,,,,,,,,,,,-2436.0,,,,281752.0,,,,-292109.0,,-152191.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-135000.0,,,,,,,,11519528.0,702822.0,10801905.0,717623.0,,,,15721.0,,,361913.0,0.49,0.51,,,,,,-247744.0,-44365.0,-139918.0,4279495.0,4279495.0,-152191.0,5563323.0,132460.0,529840.0,529840.0,529840.0,529840.0,3311503.0,,,,,,,,-139918.0,-2482.0,,,,0.001,10000000.0,0.0,0.0,0.0,6658.0,,,,,,,,,-292109.0,,689629.0,,,,,,,,,-25571113.0,40446.0,476414.0,,,,408331.0,,,,-10816706.0,-11178619.0,,,,,,,,4522123.0,
2012-12-31,2013-04-01,10-K,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,359907.0,,5942.0,702488.0,14387972.0,,222849.0,,,686616.0,17175.0,,,,,5594.0,252866.0,,115884.0,,35120.0,6529.0,6529.0,,,,,,,56880.0,,5500.0,,3600.0,,,,,0.001,50000000.0,4522123.0,4522123.0,4522.0,723107.0,1674915.0,80806.0,0.0,-96217.0,,,,,0.0,-208121.0,-173312.0,,691780.0,0.0,0.0,6153124.0,0.0,0.0,20000000.0,21000000.0,,-6153124.0,,108669.0,108669.0,,,,,,,,,,,,,,,,,,,1416843.0,1416803.0,-0.19,,,,,,,1416843.0,,0.1,90000.0,,,,,33346.0,,,-60057.0,60057.0,,,1403920.0,-60057.0,,,-874593.0,,-270995.0,,,,,0.0,0.0,,,,,,199438.0,-3135.0,,,,0.0,,,427487.0,,145001.0,,,-7655.0,,11739.0,,,-540445.0,427486.0,7443.0,,,495445.0,493715.0,168096.0,,686616.0,11125294.0,698309.0,,,,6529.0,,32497.0,348383.0,,0.51,,159986.0,-54803.0,-101583.0,,-901384.0,26791.0,,4329495.0,4329495.0,,5226175.0,493715.0,529840.0,529840.0,529840.0,529840.0,2613100.0,,,,4633802.0,-6153124.0,5733.0,,-603598.0,-3096.0,,,144803.0,0.001,10000000.0,0.0,0.0,0.0,5733.0,,,0.0,,46013.0,-23590.0,,,-874593.0,1371929.0,669441.0,85224.0,90534.0,,,,-31028.0,0.0,,-25877864.0,160020.0,2127027.0,,1967007.0,,1566246.0,0.0,,,-11136987.0,-11485370.0,,,,,,,,4522123.0,
2013-03-31,2013-05-15,10-Q,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,337981.0,,168.0,730078.0,14387972.0,,,,,932761.0,272972.0,,,,,4413.0,,,,33275.0,31541.0,,1734.0,35620.0,28853.0,,,6767.0,-2345.0,87785.0,,57464.0,,51964.0,,,,,0.001,50000000.0,4522123.0,4522123.0,4522.0,169139.0,381556.0,14206.0,,,,,,,,,,,680835.0,100000.0,100000.0,,,,,,,,,,27590.0,,,,,,,,,,,,,,,,,,,1558297.0,,-0.05,,,,,,,1558297.0,,,,,,,,,,,0.0,0.0,,,356312.0,,26501.0,,-159866.0,,,,,,,0.0,0.0,0.0,,,,,21926.0,5774.0,,,,200000.0,,,106983.0,,0.0,,,-10945.0,,-209607.0,,,-134622.0,,1242.0,,,,132460.0,,,932761.0,11447045.0,782569.0,,,,,,,374884.0,0.49,0.51,,133080.0,-17938.0,-63178.0,,-186367.0,26501.0,-134622.0,4329495.0,4329495.0,-25244.0,5430865.0,,,,,,,,,,,,215340.0,,,0.0,,0.0,-17938.0,0.001,10000000.0,0.0,0.0,0.0,,,,,0.0,141454.0,-1181.0,,0.0,-159866.0,,659789.0,,,,40950.0,,-8374.0,,,-26064231.0,40950.0,525451.0,,,,353966.0,0.0,,,-11296853.0,-11671737.0,,,,,,,,4522123.0,
2013-06-30,2013-08-12,10-Q,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,354754.0,,168.0,758483.0,14408270.0,,,,,710814.0,77809.0,,,,,1862.0,,,,24633.0,24047.0,,586.0,26003.0,19236.0,,,6767.0,-1370.0,95512.0,,68719.0,,,,,,,0.001,50000000.0,4624123.0,4624123.0,4624.0,200757.0,412176.0,,,,,,,,-13128.0,,,,669889.0,100000.0,75000.0,,,,,,,,,,28406.0,,,,,,,,,,,,,,,,,,,1500795.0,,-0.03,,,,,,,48750.0,,,,,,,,,,,0.0,,,,432829.0,,,,111067.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-131867.0,,,,,,,,,710814.0,11366134.0,745475.0,,,,586.0,,,423224.0,0.49,0.51,,,,,,159407.0,-48340.0,131720.0,4194495.0,4194495.0,20653.0,5298405.0,264920.0,,529840.0,529840.0,529840.0,3443965.0,,,,,,8922.0,,,-147.0,,,,0.001,10000000.0,0.0,0.0,0.0,,,,,,,,,,111067.0,,633005.0,,,,,,,,,-26223785.0,40949.0,633586.0,,,592637.0,383770.0,,,,-11400795.0,-11824019.0,,,,,,,,4564716.0,
2013-09-30,2013-11-12,10-Q,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,377793.0,,2295.0,786991.0,14408270.0,,,,,634992.0,23694.0,,,,,3194.0,,,,15721.0,15721.0,,0.0,16385.0,9618.0,,,6767.0,-664.0,103238.0,,16228.0,,,,,,,0.001,50000000.0,4624123.0,4624123.0,4624.0,169581.0,416914.0,,,,,,,,-11657.0,,,,658944.0,100000.0,50000.0,,,,,,,,,,28508.0,,,,,,,,,,,,,,,,,,,1541241.0,1551241.0,-0.06,,,,,,,260000.0,,,,,,,,,,,0.0,,,,325782.0,,,,222444.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-131312.0,,,,,,,,,634992.0,11547816.0,708944.0,,,,0.0,,,414303.0,0.49,0.51,,,,,,288364.0,-65920.0,131312.0,4214826.0,,-91132.0,5298405.0,397380.0,,529840.0,529840.0,529840.0,3311505.0,,,,,,5171.0,,,0.0,,,,0.001,10000000.0,0.0,0.0,0.0,,,,,,,,,,222444.0,,611298.0,,,,,,,,,-26437308.0,40951.0,495363.0,,,454412.0,388406.0,,,,-11621768.0,-12036071.0,,,,,,,,4624123.0,
2013-12-31,2014-03-31,10-K,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,417802.0,,961.0,615091.0,14408270.0,3306.0,21300.0,,10106.0,668201.0,4632.0,,668201.0,,,20756.0,252445.0,,142247.0,,35564.0,125362.0,96327.0,,,,,,,14070.0,,2200.0,,-5500.0,,,,,0.001,50000000.0,4624123.0,4624123.0,4522.0,752257.0,1610997.0,35081.0,,-64814.0,,5400781.0,,,10294.0,-247378.0,,,647999.0,100000.0,25000.0,6363443.0,0.0,,21000000.0,21000000.0,,312192.0,-167409.0,111321.0,111321.0,,,,,,,,,,,,,,,,,,,1539045.0,1539045.0,-0.2,0.0,0.35,,,-0.35,,,,,0.0,,,,,34172.0,96026.0,,-96026.0,96026.0,,,1339258.0,-96026.0,,,897687.0,,-271739.0,,,,,0.0,0.0,,,,,,57896.0,-4981.0,,,,125000.0,-135000.0,,422446.0,,215000.0,,,-43781.0,,-2062.0,,,-529922.0,529922.0,1242.0,5400781.0,,495351.0,538626.0,160886.0,,668201.0,11923443.0,769326.0,,,,,,52057.0,317811.0,,0.51,,-167082.0,-76114.0,-96468.0,,867115.0,-30572.0,625948.0,4409495.0,4409495.0,-271739.0,4901024.0,529840.0,,543086.0,529840.0,529840.0,2768416.0,,,538626.0,4694585.0,-6363443.0,3671.0,111321.0,-625948.0,0.0,,,76114.0,0.001,10000000.0,0.0,0.0,0.0,,,,,,122202.0,15162.0,,,-897875.0,1278659.0,663569.0,141501.0,,,,,35120.0,-135000.0,,-26744979.0,163800.0,2091515.0,,1927715.0,1927715.0,1499676.0,10106.0,68000.0,,-12024568.0,-12342379.0,34000.0,,,,6800.0,,6800.0,4622123.0,
2014-03-31,2014-05-14,10-Q,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,438849.0,,7981.0,643296.0,14408270.0,,,,,669800.0,207810.0,,877610.0,,,0.0,,,,119565.0,34214.0,,85351.0,132212.0,28280.0,34644.0,34644.0,34644.0,12647.0,23775.0,,36637.0,,36637.0,,,,,0.001,50000000.0,4624123.0,4624123.0,4624.0,189060.0,372260.0,6131.0,,,,,,,-8878.0,,,,637054.0,100000.0,150000.0,,,,,,,,,,28205.0,28205.0,,,,,,,,,,,,,,,,,,1578752.0,1578752.0,-0.02,,,,,,,24375.0,,,,,,,,,,,0.0,0.0,,344055.0,423844.0,,60049.0,,-81960.0,-81960.0,,,,,,0.0,0.0,,,,,,21047.0,7020.0,,,,125000.0,,,107126.0,,41100.0,,,-10945.0,,-159521.0,-159521.0,,-133544.0,,1673.0,,,,132460.0,,,877610.0,12110317.0,872405.0,,,,,,,377860.0,0.49,0.51,,68481.0,-34436.0,2592.0,,-142009.0,60049.0,133544.0,4450595.0,,51584.0,4768563.0,397380.0,,397380.0,529840.0,529840.0,2914123.0,,,132460.0,,,163192.0,,,0.0,,,34436.0,0.001,10000000.0,0.0,0.0,0.0,,,,,,39707.0,-20756.0,,,-81960.0,,,,,,40950.0,,12326.0,,,-26886988.0,40950.0,612904.0,,,571954.0,344055.0,1416.0,,,-12105112.0,-12482972.0,,,,,,,,4624123.0,
2014-06-30,2014-08-06,10-Q,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,460912.0,,3358.0,672355.0,14408270.0,,,,,704809.0,44945.0,,,,,7264.0,,,,117258.0,27795.0,,89463.0,121848.0,17916.0,34644.0,34644.0,34644.0,4589.0,32894.0,,30829.0,,,,,,,0.001,50000000.0,4624123.0,4624123.0,4624.0,175467.0,389964.0,,,,,,,,7460.0,,,,626109.0,100000.0,125000.0,,,,,,,,,,30524.0,,,,,,,,,,,,,,,,,,,1569794.0,,-0.02,,,,,,,48750.0,13128.0,,,,,,,,,,,,,359440.0,421172.0,,,,101879.0,-101879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-133087.0,,,5614549.0,,,,,,704809.0,12094809.0,840572.0,,,,,,,411011.0,0.49,,,,,,,-160029.0,33151.0,133087.0,4314495.0,4314495.0,31208.0,4636103.0,264920.0,,397380.0,529840.0,529840.0,2914123.0,,,,,,10758.0,,,,,,,,,,,,,,,,,,,,,-101879.0,,659864.0,,,,,,,,,-27047017.0,40950.0,596639.0,,,555689.0,359440.0,,,,-12230572.0,-12641583.0,,,,,,,,4624123.0,
2014-09-30,2014-11-05,10-Q,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,518888.0,,1666.0,701053.0,14408270.0,,,,,647079.0,14028.0,,,,,30685.0,,,,108686.0,36545.0,,72141.0,112593.0,8661.0,34644.0,34644.0,34644.0,3907.0,41592.0,,,,,,,,,0.001,50000000.0,4624123.0,4624123.0,4624.0,171615.0,418656.0,,,,,,,,6043.0,,,,615164.0,100000.0,100000.0,,,,,,,,,,27234.0,,,,,,,,,,,,,,,,,,,1582142.0,,-0.06,,,,,,,28125.0,6043.0,,,,,,,,,,,,,391422.0,302652.0,,,,249168.0,-249168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133164.0,,,5721341.0,,,,,,647079.0,12338096.0,787305.0,,,,,,,391444.0,0.49,,,,,,,-268735.0,-19567.0,-133164.0,4348495.0,4348495.0,-116004.0,4503643.0,132460.0,,397380.0,529840.0,529840.0,2914123.0,,,,,,12362.0,,,,,,,,,,,,,,,,,,,,,-249168.0,,633051.0,,,,,,,,,-27276618.0,40950.0,474267.0,,,433317.0,391422.0,,,,-12478322.0,-12869767.0,,,,,,,,4624123.0,
2014-12-31,2015-03-30,10-K,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,282375.0,248650.0,3000.0,726529.0,14408270.0,5668.0,43168.0,,,612101.0,10937.0,,,,,20018.0,,600000.0,,,30520.0,,65806.0,,,,,,,33936.0,,52030.0,,49830.0,,,,,0.001,50000000.0,4624123.0,4624123.0,4624.0,144515.0,367860.0,19875.0,,4143.0,,5825801.0,,,4626.0,-220926.0,,,604219.0,75000.0,100000.0,6683984.0,,,,22000000.0,,216783.0,142855.0,,27314.0,,,,,,,,,,,,,,,,,,,1617550.0,,-0.03,0.0,0.35,,,-0.35,,97500.0,,,,,,600000.0,,,5668.0,,,,,,416465.0,,,,84619.0,,,,,,,,,,,,,,5589.0,2415.0,,,,125000.0,-106550.0,,62410.0,,34720.0,,2073.0,-10945.0,,3261.0,,,133224.0,,43926.0,5825801.0,,,,,,612101.0,12485970.0,770025.0,,,,,,,398144.0,0.49,,,-46073.0,-8739.0,104642.0,,137054.0,-52435.0,-133224.0,4386056.0,4386056.0,48605.0,4371184.0,,,397380.0,397380.0,529840.0,2516744.0,529840.0,13104.0,486060.0,14570194.0,-6683984.0,5737.0,112892.0,,,,,8739.0,0.001,10000000.0,0.0,0.0,,,5737.0,,,,320266.0,-15846.0,,,84619.0,1327693.0,601164.0,,,,,,7487.0,,287022.0,-27450306.0,40950.0,560980.0,,,520030.0,340546.0,1415.0,,,-12643894.0,-13042038.0,,,,,,,,4624123.0,
2015-03-31,2015-05-14,10-Q,GLOBAL ACQUISITIONS CORPORATION,AASP,CIK0000930245,USD,536614.0,,5415.0,756040.0,14408270.0,,,,,649032.0,66443.0,,,,,4172.0,,,,,6782.0,,82057.0,88838.0,,22724.0,32082.0,23032.0,,59056.0,,52030.0,,49830.0,,,,,0.001,50000000.0,4624123.0,4624123.0,4624.0,144515.0,367860.0,4598.0,,,,5888211.0,,,3211.0,,,,593274.0,150000.0,150000.0,,,,,,,,,,27314.0,27314.0,,,,,,,,,,,,,,,,,,1650794.0,,-0.02,,,,,,,24375.0,,,,,,,,,,,,,,340546.0,416465.0,,52435.0,,,-84619.0,,,,,,,,,,,,,5589.0,2415.0,,,,125000.0,-106550.0,,62410.0,,34720.0,,,-10945.0,,,-3261.0,,-133224.0,,43926.0,5888211.0,,,132460.0,,,649032.0,12550799.0,825331.0,,,,,,,450579.0,0.49,0.51,,46073.0,-8739.0,104642.0,,-137054.0,52435.0,133224.0,4314226.0,4314226.0,48605.0,4238724.0,,,543086.0,529840.0,397380.0,2768416.0,,,132460.0,,,,,,,,,8739.0,,,,,,,8998.0,,,,320266.0,-15846.0,,,-84619.0,,582589.0,,,,,,-7487.0,,-287022.0,-27587360.0,40950.0,560980.0,,,520000.0,,1415.0,,,-12727098.0,-13177677.0,,,,,,,,4624123.0,
