end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdvanceRoyaltiesCurrent,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessCombinationConsiderationTransferredOther,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ConcentrationRiskPercentage1,ContractAdministrationExpense,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentUnamortizedDiscount,DeferredCreditsAndOtherLiabilitiesCurrent,DeferredRevenue,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToAffiliateCurrent,DueToOtherRelatedPartiesCurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCash,ExplorationCosts,ExplorationExpenseMining,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FiniteLivedIntangibleAssetsNet,GainLossOnDerivativeInstrumentsNetPretax,GainLossRelatedToLitigationSettlement,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidRoyalties,InterestExpense,InterestPaid,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InvestmentsInAndAdvancesToAffiliatesBalanceShares,IssuanceOfStockAndWarrantsForServicesOrClaims,LandSubjectToGroundLeases,LeaseAndRentalExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityCurrentBorrowingCapacity,LinesOfCreditCurrent,LoansPayable,LoansPayableCurrent,LongTermLoansPayable,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashContributionExpense,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesIncomeStatementSubleaseRevenue,OperatingLeasesRentExpenseSubleaseRentals1,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireMiningAssets,PaymentsToAcquireRoyaltyInterestsInMiningProperties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,RoyaltyExpense,SalariesWagesAndOfficersCompensation,SaleOfStockPricePerShare,SalesRevenueNet,ShareBasedCompensation,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,UnrealizedGainLossOnDerivatives,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2013-01-31,2013-03-18,10-Q,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,,25661.0,,,,,93800.0,,,,,,,,,56019.0,,52019.0,28532.0,,,-1920.0,,,,,46500.0,,,1.0,,,,459684.0,,,,,,,,,,,,,,,-130045.0,,,20103.0,,,-0.01,,,,,,,,,,,,,,,,73110.0,,65868.0,-153583.0,,,,,,1680.0,,,,70.0,20103.0,,,4050.0,,2836.0,,,,,,,,,,,,56019.0,45764.0,,,,,,,70.0,,,,-1990.0,,-153583.0,,-2836.0,,,,216615.0,-150747.0,,,,,,,,,,,,,,,,,,,,,,,4000.0,,24800.0,,,,,70.0,,3584.0,,26514.0,,,,,,,,43456.0,,,,96465.0,,525552.0,,,,10255.0,,,,,,,,,,,,,,,24987414.0,
2013-04-30,2013-06-11,10-Q,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,,2341.0,,,,,93800.0,,,,,,,,,7619.0,,4369.0,60462.0,,,,,,,,46500.0,,,,,,,317794.0,,,,,,,,,,,,,,,-135220.0,,,,198.0,,0.0,,,,,,,,,,,,,,,,85431.0,,172910.0,-10068.0,,,,,,,,,,,,,,,,4924.0,,,,,,,,,,,,7619.0,2539.0,,,,,,,,,,,,,-10068.0,,-4924.0,,,,178054.0,-5144.0,,,,,,,,,,,,,,,,,,,,,,,,3250.0,,,,,,,,11195.0,,,,,,,,,,1250.0,,,,80178.0,,490704.0,,,,5080.0,,,,,,,,,,,,,,,25005544.0,
2013-07-31,2013-09-16,10-Q,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,343496.0,2341.0,24514.0,159107.0,63997.0,,,2271519.0,,50284.0,112389.0,,,,474473.0,450137.0,,,11129.0,-20893.0,,,0.001,750000000.0,25005544.0,25005544.0,25006.0,25006.0,,,,,,2211702.0,,,,,58418.0,,242339.0,9302.0,42914.0,294555.0,8319.0,,,,138900.0,1750.0,,,,24514.0,-0.01,,,,,,,,,,,,,,,,304918.0,,646498.0,-171451.0,,44903.0,-58328.0,701.0,-5661.0,,126858.0,89444.0,10919.0,,,-116259.0,2888.0,,,16652.0,6448.0,240764.0,276477.0,276477.0,35713.0,,,,46140.0,,763339.0,474473.0,688339.0,,261911.0,244000.0,,,50284.0,,-27541.0,,-1662.0,,8310.0,-175131.0,,-16652.0,,75000.0,75000.0,801297.0,-154799.0,,,,,12500.0,,,,,,,,,,1662.0,,,,,,,,,1674.0,,,,,257290.0,16208.0,,19994.0,,22336.0,4738.0,,,67944.0,,225714.0,7381.0,44706.0,-2585391.0,,1063.0,385075.0,,2858200.0,5000.0,,,-288866.0,,,,,,,5000.0,,,,,,,,71493967.0,
2013-10-31,2013-12-23,10-Q,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,465131.0,,23689.0,191439.0,,,,2251419.0,,,,,,,821621.0,799161.0,,,309000.0,297871.0,,,0.001,750000000.0,46505544.0,46505544.0,,46506.0,,1.0,,375000.0,,636540.0,,,,,142307.0,,,,,,1876.0,,,,,,,,,23689.0,-0.01,,,,,,,,,,,,,,,,85981.0,,156956.0,-228696.0,,,,,,,123035.0,26700.0,83889.0,,,20070.0,501.0,,,8505.0,1811.0,,,296547.0,,,,3000.0,12676.0,,1337783.0,821621.0,698262.0,,17101.0,242679.0,50034.0,192645.0,27042.0,,370670.0,,,,-72799.0,-228696.0,,-8505.0,,,71876.0,377147.0,-220191.0,,,,,18500.0,,,,,,,,-8505.0,,,,,,,,,,,2175.0,,375000.0,-1374.0,,6000.0,,,137932.0,,20460.0,-5632.0,,,810.0,7321.0,1374.0,825.0,31617.0,-2814087.0,,1374.0,94575.0,,793496.0,,,,-516162.0,,,,,,,,,,,,,,,36457164.0,36457164.0
2014-01-31,2014-03-24,10-Q,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,355932.0,,22911.0,124182.0,,,,3120118.0,140000.0,,,,,,893249.0,872643.0,,,40947.0,,,,0.001,750000000.0,48860878.0,48860878.0,48862.0,,-997279.0,1.0,,525000.0,4835.0,262857.0,,,,,154179.0,,,,,,,,617.0,87351.0,,,,,,22911.0,-0.02,,,,,,,,,,,87351.0,87351.0,,617.0,-37300.0,127074.0,,170626.0,-997279.0,,,,,,,,,,,,,,,,30396.0,,,,266878.0,,,,3000.0,,,1535635.0,893249.0,761785.0,,36080.0,281596.0,100497.0,181099.0,,,,,,,,-997279.0,,-67079.0,,,67751.0,1100826.0,-930200.0,,,,,,,,,,,,,,,,,,,,,,,,212800.0,,,,,,,,454221.0,,18606.0,,,,,,,,,-3811366.0,,,519531.0,,433483.0,,,,-642386.0,,,,,,,,,,,,,,,46658736.0,46658736.0
2014-04-30,2014-06-16,10-Q,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,326285.0,,21158.0,180606.0,,,,3245999.0,140000.0,,,,,,767069.0,746648.0,,,47541.0,,,,0.001,750000000.0,49651766.0,49651766.0,49653.0,,-327354.0,,,432378.0,111459.0,370129.0,,,,,219267.0,,,,,,,,,129176.0,,,,,,21158.0,-0.01,,,,,,,,,,,129176.0,129176.0,,5981.0,,161951.0,,346634.0,-327354.0,,,,,,,,,,,,,,,,32425.0,,,,243748.0,,,,3000.0,,,1610137.0,767069.0,841305.0,,33960.0,270274.0,,270274.0,,,,,,,,-327354.0,,-26444.0,,,66180.0,647544.0,-300910.0,,,,,,,,,,,,,,,,,,,,,,,,134753.0,,,,,,,,338197.0,,18421.0,,,,,,,,616.0,-4138720.0,,,146780.0,,716763.0,,,,-843068.0,,,,,,,,,,,,,,,49180788.0,
2014-07-31,2014-11-13,10-K,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,518890.0,,21083.0,152879.0,71439.0,,,3337911.0,,156708.0,106617.0,47396.0,,,550180.0,531825.0,,,79235.0,68106.0,,,0.001,750000000.0,51151766.0,51151766.0,51153.0,,-2172242.0,,,525000.0,58999.0,1655580.0,,,,,338263.0,338263.0,1027802.0,2776.0,39768.0,1070346.0,7442.0,7442.0,-14458.0,177907.0,,,,,,21083.0,-0.05,0.34,,,,0.0,,,0.0,,192365.0,177907.0,177907.0,,14458.0,,640231.0,,747189.0,-2172242.0,,808402.0,-738562.0,1844.0,-71684.0,,156982.0,-12364.0,279845.0,,,-4536.0,-163779.0,,,231597.0,1811.0,230885.0,271941.0,271941.0,41056.0,,,3000.0,50115.0,,1918749.0,550180.0,1235919.0,250000.0,33098.0,208901.0,51071.0,157830.0,156708.0,,702927.0,,-1461.0,,-633360.0,-2172242.0,,-254803.0,36608.0,36608.0,36608.0,2664628.0,-1917439.0,79500.0,39000.0,40500.0,6750.0,1850.0,1850.0,2812000.0,,23254.0,,,,,,1461.0,,,,,,,,,4516.0,,719500.0,93412.0,,26000.0,3431.0,,925890.0,,16355.0,-5772.0,,,4813.0,91099.0,36642.0,3431.0,32233.0,-4757633.0,,38392.0,909566.0,,2402769.0,807852.0,,,-1368569.0,189875.0,,,,,,807852.0,,,,37815.0,,775791.0,,45587928.0,
2014-10-31,2014-12-22,10-Q,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,470772.0,,20109.0,231071.0,,,,3449509.0,,,,75138.0,,,482410.0,466578.0,,,83084.0,3849.0,,,0.001,750000000.0,54023354.0,54023354.0,54025.0,,,,,70479.0,546658.0,299670.0,,,,,262084.0,,,,,,2523.0,2523.0,,139409.0,,,,,,20109.0,0.0,,,,,,,,-4018.0,,-34480.0,139409.0,139409.0,,,,63785.0,,341567.0,-39156.0,,,,,,,-52136.0,78192.0,-76179.0,,,-120878.0,-26410.0,,,90591.0,3208.0,,,151063.0,,,,3000.0,12920.0,,1775665.0,482410.0,1556381.0,,29887.0,201231.0,52426.0,148805.0,24771.0,,24563.0,,,,-20714.0,-39156.0,,-90591.0,35036.0,,35036.0,290132.0,51435.0,,,,,0.0,0.0,,,1279.0,,,,,,,,,,,,,,,81.0,,,37990.0,,-3211.0,,-974.0,59269.0,,13832.0,,,,,7670.0,1572.0,974.0,,-4796789.0,,0.0,142307.0,,641237.0,,,,-1293255.0,42000.0,2107554.0,,,,,,,,,0.0,,,,52321884.0,
2015-01-31,2015-03-23,10-Q,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,532403.0,,18482.0,78995.0,,-108.0,,4649056.0,,,,,,,1067431.0,438948.0,,,152680.0,,,,0.001,750000000.0,151877817.0,151877817.0,151879.0,,-944116.0,,,105980.0,536458.0,162459.0,,,,88950.0,233259.0,,,,,,,,,273084.0,,,,,,,-0.02,,,,,,,,,,,273084.0,273084.0,614393.0,16573.0,,84692.0,,109014.0,-944008.0,,,,,,,,,,,,,,,,194398.0,,,,179844.0,,,,3000.0,,,2007401.0,1067431.0,1764676.0,,38764.0,189618.0,52873.0,136745.0,,,,,,,,-944008.0,,-173836.0,,,,879186.0,-770172.0,79500.0,39000.0,40500.0,,,,,,24787.0,,108.0,3989.0,,,,,,,,,,,,2642.0,,,,,,,,145137.0,,12090.0,,,,,,,,93.0,-5740796.0,,,649264.0,,271474.0,,,,-939969.0,,,,,,,,,,,,,,,59422462.0,59422462.0
2015-04-30,2015-07-15,10-Q,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,494411.0,,,151810.0,,-113.0,,4159137.0,,,,,,,435637.0,378221.0,,,39273.0,,,,0.001,750000000.0,161481887.0,161481887.0,161482.0,,-138064.0,,,181426.0,467560.0,197052.0,,,,,315327.0,315327.0,,,,,,,,188391.0,,,,,,17239.0,0.0,,,,,,,,,,,188391.0,188391.0,44833.0,33305.0,,86661.0,,235362.0,-138059.0,,,,,,,,,,,,,,,,69197.0,,,,136542.0,,,,3000.0,,,1993986.0,435637.0,1670370.0,,36234.0,177616.0,35426.0,142190.0,,,,,,,,-138059.0,,-34893.0,,,,338528.0,-103166.0,,,,,,,,,49313.0,-5.0,,999.0,,,,,,,,,,,,1283.0,,,,,,,,111939.0,,10583.0,,,,,,,,,-5878855.0,,,139928.0,,432414.0,,,,-1558349.0,,,,,,,,,,,,,,,152764167.0,
2015-10-31,2015-12-31,10-Q,"NUTRANOMICS, INC.",NNRX,CIK0001451433,USD,768759.0,,18609.0,96884.0,,,,4090291.0,,,,82881.0,,,408363.0,393942.0,,,56898.0,-33488.0,,,0.001,750000000.0,532165512.0,532165512.0,532164.0,,,,,71288.0,941063.0,190297.0,,,,,102395.0,,,,,,,1558.0,-419666.0,427456.0,,,,,,18609.0,0.0,,,,,0.0,,,400778.0,4291.0,70817.0,427456.0,427456.0,3703.0,-419666.0,,71265.0,,218919.0,-873802.0,,,,,,,157718.0,-84181.0,-125524.0,,,-29510.0,11627.0,,,119457.0,6288.0,,,93135.0,,,,3000.0,12150.0,,2633822.0,408363.0,2562534.0,,33497.0,180052.0,180052.0,,15286.0,,-661.0,,,,-32827.0,-873802.0,,-539023.0,,,,553698.0,-334779.0,79500.0,39000.0,40500.0,,,0.0,,,133018.0,,,100.0,,299382.0,,,,0.001,25000000.0,1000000.0,1000000.0,1000.0,,14007.0,,236.0,,,-1840.0,,2612.0,92927.0,,8718.0,-96769.0,,,,1669.0,,,,-6848914.0,,,374220.0,,409216.0,,,,-2225459.0,33214.0,,,,,1000.0,,1000.0,,,419666.0,,,,495740761.0,
