end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesFairValueDisclosure,AdditionalPaidInCapitalCommonStock,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessAcquisitionPreacquisitionContingencyAmount,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentInterestRateStatedPercentage,DeconsolidationGainOrLossAmount,DeferredFederalIncomeTaxExpenseBenefit,DeferredFederalStateAndLocalTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOther,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxCreditCarryforwardsOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,DueFromRelatedParties,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCredits,EffectiveIncomeTaxRateReconciliationTaxCreditsOther,EquityMethodInvestmentOwnershipPercentage,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxExpenseBenefitContinuingOperationsGovernmentGrants,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestExpenseRelatedParty,InterestIncomeExpenseNonoperatingNet,InterestPayableCurrent,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LossContingencyAccrualAtCarryingValue,ManagementFeeAmountPaid,ManagementFeePayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherIncome,OtherNonoperatingIncome,PaymentForManagementFee,PaymentsForFees,PreferredStockNoParValue,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromWarrantExercises,ProfitLoss,RelatedPartyCosts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RetainedEarningsAccumulatedDeficit,Revenues,ServiceManagementCosts,SeveranceCosts1,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,DebtInstrumentIncreaseAccruedInterest
2012-09-30,2012-11-09,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,178084.0,,341570.0,,,294301845.0,,,5975.0,,452.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,1565000.0,,,,,,,,,,,,,,,27022.0,-5875.0,,-5875.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,12603.0,,210767.0,,5975.0,3237609.0,,1564556.0,1000000.0,,500000.0,,,,,,,1200000.0,,341570.0,,,,,-5875.0,81147.0,500000.0,87022.0,-87022.0,,,,,,,,,,,5523.0,,,,,,60000.0,,-297974964.0,0.0,,,,14254000.0,8730000.0,0.25,,,,,8730000.0,0.25,,,,0.0,-3231634.0,,,,441484838.0,,
2012-12-31,2013-03-28,10-K,THEGLOBE COM INC,TGLO,CIK0001066684,pure,170335.0,0.1,334570.0,239114.0,,294301845.0,,,6418.0,,928.0,-426.0,,,-60375.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,0.0,0.0,0.0,,85198.0,0.0,,0.0,0.0,65053000.0,0.0,62930000.0,165773000.0,7000.0,352000.0,352000.0,298000.0,65053000.0,0.0,,,,130769.0,,0.0,0.34,-0.3796,0.0,0.0,0.0,0.0396,0.0,0.0,,127984.0,48464.0,,48464.0,0.0,,,1353247.0,0.0,0.0,0.0,0.0,-99.0,43500.0,3800.0,,,,518.0,,,,50000.0,,223233.0,,6418.0,1793955.0,196000.0,195934.0,,,500000.0,,,,,,,200000.0,,335000.0,,,-426.0,59949.0,1401711.0,416448.0,500000.0,367984.0,-367984.0,,62486.0,0.0,,,196500.0,,,,,5490.0,5650000.0,6150000.0,,500000.0,,240000.0,,-296530867.0,0.0,,,,6315141.0,5650000.0,0.25,7852500.0,0.0,,0.0,5650000.0,0.25,0.0,0.11,0.0,0.0,-1787537.0,0.0,532000.0,,441484838.0,,
2013-03-31,2013-05-09,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,173074.0,,325570.0,,,294301845.0,,,6460.0,,1003.0,75.0,,,-15124.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,,25872.0,1799.0,,1799.0,0.0,,,-125.0,0.0,0.0,,,2739.0,-9000.0,7299.0,,,,-33.0,,,,12329.0,,235562.0,,6460.0,1792323.0,,180935.0,,,500000.0,,,0.1,,,,,69000.0,326000.0,,,75.0,15199.0,1674.0,87671.0,500000.0,85872.0,-85872.0,,,,,,,,,,,5457.0,5650000.0,6150000.0,,500000.0,,60000.0,,-296529193.0,0.0,69000.0,,,6315141.0,5650000.0,0.25,0.0,0.0,,0.0,5650000.0,0.25,,0.0,,0.0,-1785863.0,0.0,,,441484838.0,,
2013-06-30,2013-08-09,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,170336.0,,351570.0,,,294301845.0,,,6192.0,,769.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,,30379.0,-2844.0,,-2844.0,0.0,,,-150.0,0.0,0.0,,,,,,,,,,,,,12465.0,,248028.0,,6192.0,1795049.0,,165934.0,,,500000.0,,,,,,,,,352000.0,,,,,-2994.0,87535.0,500000.0,90379.0,-90379.0,,,,,,,,,,,5423.0,,,,,,60000.0,,-296532187.0,0.0,,,,6315141.0,4000000.0,0.12,,,,0.0,4000000.0,0.12,,,,0.0,-1788857.0,,,,441484838.0,,
2013-09-30,2013-11-12,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,174835.0,,339070.0,,,294301845.0,,,3164.0,,887.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,,26029.0,1368.0,,1368.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,12603.0,,260631.0,,3164.0,1790653.0,,150935.0,,,500000.0,,,,,,,,,339070.0,,,,,1368.0,87397.0,500000.0,86029.0,-86029.0,,,,,,,,,,,2277.0,,,,,,60000.0,,-296530819.0,0.0,,,,5570141.0,4000000.0,0.12,,,,0.0,4000000.0,0.12,,,,0.0,-1787489.0,,,,441484838.0,,
2013-12-31,2014-03-28,10-K,THEGLOBE COM INC,TGLO,CIK0001066684,pure,0.0,0.1,329820.0,110117.0,126000.0,294301845.0,4000000.0,,3662.0,,904.0,-24.0,,,-60373.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,0.0,0.0,0.0,,295531.0,0.0,,,0.0,64935000.0,0.0,62912000.0,165724000.0,0.0,,352000.0,209000.0,64935000.0,0.0,,,,130769.0,,0.0,0.34,-0.3796,0.0,0.0,0.0,0.0396,,0.0,,100083.0,311698.0,,311698.0,0.0,,,-374.0,0.0,0.0,,0.0,0.0,-4750.0,-3801.0,,,,-2732.0,,,,50000.0,,273234.0,,3662.0,1479875.0,,135935.0,,500000.0,500000.0,,,,,,,,,,,,-24.0,60349.0,311324.0,651781.0,500000.0,340083.0,-340083.0,,32485.0,,0.0,,244750.0,,,,,2758.0,4000000.0,4000000.0,,0.0,,240000.0,,-296219543.0,0.0,,,,5570141.0,4000000.0,0.12,1650000.0,0.0,,0.0,4000000.0,0.12,0.0,0.56,0.0,0.0,-1476213.0,0.0,118000.0,,441484838.0,,
2014-03-31,2014-05-13,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,1620.0,,311570.0,,,294301845.0,4000000.0,,3978.0,,740.0,-164.0,,,-15125.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,0.1,25278.0,8643.0,,8643.0,0.0,,,-125.0,0.0,0.0,,,1620.0,-18250.0,11100.0,,,,480.0,,,,12329.0,,285562.0,,3978.0,1471673.0,,120935.0,,,500000.0,,,,,,,,,,,,-164.0,14961.0,8518.0,93921.0,500000.0,85278.0,-85278.0,,,,,,,,,,,3238.0,4000000.0,4000000.0,,0.0,,60000.0,,-296211025.0,0.0,78000.0,,,5570141.0,4000000.0,0.12,0.0,0.0,,,4000000.0,0.12,,0.0,,0.0,-1467695.0,0.0,,,441484838.0,,
2014-06-30,2014-08-12,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,,,319320.0,,,294301845.0,,,4666.0,,946.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,0.1,18543.0,15242.0,,15242.0,0.0,,,-150.0,0.0,0.0,,,,,,,,,,,,,12465.0,,298028.0,,4666.0,1457269.0,,105935.0,,500000.0,,,,,,,,,,,,,,,15092.0,93785.0,500000.0,78543.0,-78543.0,,,,,,,,,,,3720.0,,,,,,60000.0,,-296195933.0,0.0,,,,5570141.0,4000000.0,0.12,,,,,4000000.0,0.12,,,,0.0,-1452603.0,,,,441484838.0,,
2014-09-30,2014-11-13,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,100.0,,310070.0,,,294301845.0,,,4754.0,,201.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,0.1,28112.0,5535.0,,5535.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,12603.0,,310631.0,,4754.0,1451822.0,,90935.0,,500000.0,,,,,,,,,,,,,,,5535.0,93647.0,500000.0,88112.0,-88112.0,,,,,,,,,,,4553.0,,,,,,60000.0,,-296190398.0,0.0,,,,5570141.0,4000000.0,0.12,,,,,4000000.0,0.12,,,,0.0,-1447068.0,,,,441484838.0,,
2014-12-31,2015-03-26,10-K,THEGLOBE COM INC,TGLO,CIK0001066684,pure,225.0,0.1,289570.0,26200.0,,294301845.0,4000000.0,,5050.0,,53.0,-851.0,,,-60374.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,0.0,0.0,0.0,,84117.0,0.0,,,0.0,64883000.0,0.0,62899000.0,165689000.0,,,352000.0,170000.0,64883000.0,0.0,,,,130769.0,,0.0,0.34,-0.3796,0.0,0.0,0.0,0.0396,,0.0,,95379.0,135704.0,,135704.0,0.0,,,-374.0,0.0,0.0,,0.0,225.0,-40250.0,200.0,,,,2239.0,,,,50000.0,,323234.0,,5050.0,1345933.0,,75935.0,,500000.0,,,,,,,,,,,,,-851.0,59523.0,135330.0,471083.0,500000.0,335379.0,-335379.0,,0.0,,5716.0,,280250.0,,,,,4997.0,,,,,,240000.0,,-296084213.0,0.0,,,,0.0,4000000.0,0.12,0.0,0.0,,0.0,4000000.0,0.12,0.0,0.0,0.0,0.0,-1340883.0,0.0,52000.0,,441484838.0,,
2015-03-31,2015-05-08,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,0.0,,349570.0,,,294301845.0,4000000.0,,69744.0,,64303.0,64250.0,,,-15225.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,0.1,19256.0,20915.0,,20915.0,0.0,,,-225.0,0.0,0.0,,,-225.0,60000.0,-13100.0,,,,444.0,444.0,,,12329.0,,335563.0,,69744.0,1389937.0,,60935.0,,500000.0,,,,,,,,,,,,0.0,-64250.0,79475.0,20690.0,100171.0,500000.0,79256.0,-79256.0,,,,,,,,,,,5441.0,,,0.0,,,60000.0,,-296063523.0,0.0,60000.0,,,,4000000.0,0.12,0.0,0.0,,0.0,4000000.0,0.12,,0.0,,0.0,-1320193.0,0.0,,,441484838.0,,
2015-06-30,2015-08-07,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,0.0,,409570.0,,,294301845.0,,,67703.0,,61817.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,0.1,24966.0,-60307.0,,-60307.0,0.0,,,40785.0,0.0,0.0,,,,,,,,,24659.0,,,,12466.0,,348029.0,,67703.0,1407418.0,,0.0,,500000.0,,,,,,,,,,410000.0,,,,,-19522.0,24659.0,500000.0,84966.0,-84966.0,,,,,,,,,,,5886.0,,,,,,60000.0,,-296083045.0,0.0,,,,,100000.0,0.14,,,,0.0,100000.0,0.14,,,,0.0,-1339715.0,,,,441484838.0,,
2015-09-30,2015-11-12,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,0.0,,469570.0,,,294301845.0,,,51523.0,,46971.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,0.1,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,,22280.0,-94882.0,,-94882.0,0.0,,,0.0,0.0,0.0,,,,,,,,,-12602.0,,,,12602.0,,360631.0,,51523.0,1486120.0,,0.0,,500000.0,,,,,,,,,,469570.0,,,,,-94882.0,-12602.0,500000.0,82280.0,-82280.0,,,,,,,,,,,4552.0,,,,,,60000.0,,-296177927.0,0.0,,,,,100000.0,0.14,,,,0.0,100000.0,0.14,,,,0.0,-1434597.0,,,,441484838.0,,
2015-12-31,2016-03-25,10-K,THEGLOBE COM INC,TGLO,CIK0001066684,pure,101.0,0.1,529570.0,26000.0,,294301845.0,,,25582.0,,20585.0,20532.0,,,-35512.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,64961000.0,0.0,62903000.0,165700000.0,,,352000.0,244000.0,64961000.0,0.0,,,,130769.0,,0.0,0.34,-0.3796,0.0,0.0,0.0,0.0396,,0.0,,93257.0,-233632.0,,-233632.0,0.0,,,40423.0,0.0,0.0,,0.0,-124.0,240000.0,-200.0,,,,0.0,,,,50000.0,,373234.0,,25582.0,1559674.0,,0.0,,500000.0,,,,,,,,,,530000.0,,0.0,20532.0,56044.0,-193209.0,99625.0,500000.0,333257.0,-333257.0,,,,0.0,,0.0,,,,,4997.0,,,0.0,,,240000.0,,-296277422.0,0.0,,,,100000.0,100000.0,0.14,3900000.0,0.0,,0.0,100000.0,0.14,0.0,0.12,0.0,0.0,-1534092.0,0.0,78000.0,,441484838.0,,
2016-03-31,2016-05-13,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,1059.0,0.1,589570.0,,,294301845.0,,,43253.0,,37812.0,17227.0,,,-225.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,,20163.0,-92615.0,,-92615.0,0.0,,,-225.0,0.0,0.0,,,958.0,60000.0,-12900.0,,,,444.0,444.0,,,12452.0,,385687.0,,43253.0,1670185.0,,,,500000.0,,,0.1,,,,,,,590000.0,,50000.0,-32773.0,-32548.0,-92840.0,-12452.0,550000.0,80163.0,-80163.0,,,,,,,,,,,5441.0,,,50000.0,,,60000.0,,-296370262.0,0.0,60000.0,,,,100000.0,0.14,0.0,0.0,,0.0,100000.0,0.14,,0.0,,0.0,-1626932.0,0.0,,,441484838.0,,
2016-06-30,2016-08-10,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,0.0,0.1,649570.0,,,294301845.0,,,25394.0,,19508.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,,22600.0,-96312.0,,-96312.0,0.0,,,-150.0,0.0,0.0,,,,,,,,,-13712.0,,,,13712.0,,399399.0,,25394.0,1748788.0,,,,500000.0,,,0.1,,,,,,,650000.0,,,,,-96462.0,,550000.0,82600.0,-82600.0,,,,,,,,,,,5886.0,,,,,,60000.0,,-296466724.0,0.0,,,,,100000.0,0.14,,,,0.0,100000.0,0.14,,,,0.0,-1723394.0,,,,441484838.0,,
2016-09-30,2016-11-10,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,4220.0,0.1,709570.0,,,294301845.0,,,6998.0,,2504.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,,130769.0,,,,,,,,,,,,28467.0,-102330.0,,-102330.0,0.0,,,-99.0,0.0,0.0,,,,,,,,,-13863.0,,,,13863.0,,413262.0,,6998.0,1832821.0,,,,500000.0,,,0.1,,,,,,,709570.0,,,,,-102429.0,,550000.0,88467.0,-88467.0,,,,,,,,,,,4494.0,,,,,,60000.0,,-296569153.0,0.0,,,,,0.0,0.14,,,,,0.0,0.14,,,,,-1825823.0,,,,441484838.0,,
2016-12-31,2017-03-30,10-K,THEGLOBE COM INC,TGLO,CIK0001066684,pure,101.0,0.1,769570.0,,,294301845.0,,,36221.0,,31285.0,10700.0,,,-474.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,0.0,0.0,0.0,,,0.0,,,0.0,65108000.0,0.0,62959000.0,165849000.0,,,352000.0,335000.0,65108000.0,0.0,,,130769.0,1027878.0,,0.0,0.34,-0.3796,0.0,0.0,0.0,0.0396,,0.0,,93387.0,-388031.0,,-388031.0,0.0,,,-474.0,0.0,0.0,,0.0,0.0,240000.0,4500.0,,,,-61.0,,,,54644.0,,427878.0,,36221.0,1958818.0,,,,500000.0,,,,,,,,,,,100000.0,100000.0,-89300.0,-88826.0,-388505.0,-54644.0,600000.0,333387.0,-333387.0,,,,,,,,,,,4936.0,,,100000.0,,,240000.0,,-296665927.0,0.0,,,,0.0,0.0,,100000.0,0.0,,0.0,0.0,,0.0,0.14,0.0,0.0,-1922597.0,0.0,147000.0,,441484838.0,,
2017-03-31,2017-05-12,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,2919.0,,829570.0,,,294301845.0,,,62611.0,,57234.0,25949.0,,,-225.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,130769.0,1092715.0,,,,,,,,,,,,23444.0,-98280.0,,-98280.0,0.0,,,-225.0,0.0,0.0,,,2819.0,60000.0,-2760.0,,,,441.0,,,,14836.0,,442715.0,,62611.0,2083713.0,,,,500000.0,,,,,,,,,,,50000.0,50000.0,-24051.0,-23826.0,-98505.0,,650000.0,83444.0,-83444.0,,,,,,,,,,,5377.0,,,50000.0,,,60000.0,,-296764432.0,0.0,,,,,,,,,,,,,,,,,-2021102.0,,,,441484838.0,,
2017-06-30,2017-08-10,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,0.0,,889570.0,,,294301845.0,,,34751.0,,28933.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,130769.0,1108920.0,,,,,,,,,,,,17601.0,-93806.0,,-93806.0,0.0,,,-150.0,0.0,0.0,,,,,,,,,,,,,16205.0,,458920.0,,34751.0,2149809.0,,,,500000.0,,,,,,,,,,,,,,,-93956.0,,650000.0,77601.0,-77601.0,,,,,,,,,,,5818.0,,,,,,60000.0,,-296858388.0,0.0,,,,,,,,,,,,,,,,,-2115058.0,,,,441480473.0,,
2017-09-30,2017-11-13,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,0.0,,949570.0,,,294301845.0,,,6205.0,,603.0,,,,,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,,130769.0,1125303.0,,,,,,,,,,,,32995.0,-109379.0,,-109379.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,16384.0,,475303.0,,6205.0,2230642.0,,,,500000.0,,,,,,,,,,,,,,,-109379.0,,650000.0,92995.0,-92995.0,,,,,,,,,,,5602.0,,,,,,60000.0,,-296967767.0,0.0,,,,,,,,,,,,,,,,,-2224437.0,,,,441480473.0,,
2017-12-31,2018-03-30,10-K,THEGLOBE COM INC,TGLO,CIK0001066684,pure,0.0,,0.0,,,296594042.0,,,440.0,,440.0,-30845.0,440.0,,-375.0,0.001,500000000.0,441480473.0,441480473.0,441480.0,0.0,0.0,0.0,,,0.0,,,0.0,1021000.0,0.0,0.0,,,,0.0,29000.0,1021000.0,0.0,,,0.0,130769.0,,0.0,0.34,162.3374,-52.9236,0.0,0.0,0.0396,,-109.7935,,90806.0,-394780.0,,-394780.0,0.0,,,-375.0,0.0,0.0,,0.0,-100.0,240000.0,-4500.0,20845000.0,,,-4936.0,,,,63974.0,,0.0,,440.0,26000.0,,,,,,,,,,,,,,,60000.0,,-90845.0,-90470.0,-395155.0,-63974.0,0.0,330806.0,-330806.0,,,,,,,,,,,0.0,,,60000.0,,,240000.0,,-297061082.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,-25560.0,0.0,-64087000.0,,441480473.0,,
2018-03-31,2018-05-15,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,22000.0,,,,,296594037.0,,,2268.0,,2268.0,1828.0,,,0.0,0.001,500000000.0,441484838.0,441484838.0,441485.0,,,,,,,,,,,,,,,,,,,,,55000.0,,,,,,,,,,,,,,92600.0,-92877.0,,-92877.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,39469.0,,,,0.0,,,,277.0,,277.0,,2268.0,120705.0,,,,,,,,,,,,,,,54959.0,,-53131.0,-53131.0,-92877.0,,150000.0,92600.0,-92600.0,,,,,,,,,,,,,,54959.0,,,277.0,,-297153959.0,0.0,,,,,,,,,,,,,,,,,-118437.0,,,,441480473.0,,
2018-06-30,2018-08-13,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,2000.0,,,,,296594042.0,,1706.0,1706.0,,1706.0,,,,,0.001,500000000.0,441480473.0,441480473.0,441480.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,41444.0,-42803.0,,-42803.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,1359.0,,1636.0,222946.0,1706.0,222946.0,,,,,,,,,,,,,,,,,,,-42803.0,,69959.0,101444.0,-41444.0,,,,,,,,,,,,,,,,,60000.0,,-297196762.0,0.0,,,,,,,,,,,,,,,,,-161240.0,,,,441480473.0,,
2018-09-30,2018-11-19,10-Q,THEGLOBE COM INC,TGLO,CIK0001066684,pure,11000.0,,,,,296594042.0,,,936.0,,936.0,,936.0,,,0.001,500000000.0,441480473.0,441480473.0,441480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68896.0,-71326.0,,-71326.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,2430.0,,4066.0,,936.0,293502.0,,,,,,,,,,,,,,,,,,,-71326.0,,144959.0,68896.0,-68896.0,,,0.0,,,,,,,,,,,,,,0.0,,-297328088.0,0.0,,,,,,,,,,,,,,,,,-292566.0,,,,441480473.0,,
