end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedEmployeeBenefitsCurrent,AccruedIncomeTaxesCurrent,AccruedPayrollTaxesCurrent,AccruedSalariesCurrent,AccruedVacationCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesGrossUnrealizedGains,AvailableForSaleSecuritiesGrossUnrealizedLoss,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableforsaleSecuritiesGrossUnrealizedGain,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,ClassOfWarrantOrRightUnissued,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsPerShareCashPaid,CommonStockDividendsPerShareDeclared,CommonStockIssuedEmployeeStockTrust,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesHeldInEmployeeTrustShares,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractualObligation,ContractWithCustomerLiabilityCurrent,CostOfGoodsSold,CostOfRevenue,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedAfterOneYear,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentBasisSpreadOnVariableRate1,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsInvestments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxLiabilitiesInvestments,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,DefinedContributionPlanEmployerMatchingContributionPercent,Depreciation,DividendsCommonStockCash,DividendsPayableCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsEmployeeStockOwnershipPlanDividends,EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,EmployeeStockOwnershipPlanESOPCompensationExpense,EmployeeStockOwnershipPlanESOPDeferredShares,EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,EmployeeStockOwnershipPlanESOPNumberOfCommittedToBeReleasedShares,EmployeeStockOwnershipPlanESOPNumberOfSuspenseShares,EmployeeStockOwnershipPlanESOPSharesInESOP,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,GainContingencyUnrecordedAmount,GainLossOnDispositionOfAssets,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredCompensation,IncreaseDecreaseInDueToEmployeesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherEmployeeRelatedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPropertyAndOtherTaxesPayable,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InventoryForLongTermContractsOrPrograms,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InvestmentIncomeInterest,InvestmentIncomeInterestAndDividend,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityMaximumBorrowingCapacity,MarketableSecuritiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableGrossNoncurrent,OperatingIncomeLoss,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherEmployeeRelatedLiabilitiesCurrent,OtherNonoperatingIncome,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfOtherEquity,PaymentsOfDividendsCommonStock,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireLoansReceivable,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToAcquireShortTermInvestments,PensionAndOtherPostretirementBenefitExpense,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollectionOfLoansReceivable,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,ProceedsFromSaleOfTreasuryStock,ProceedsFromSalesOfAssetsInvestingActivities,ProceedsFromStockOptionsExercised,ProgressPaymentsNettedAgainstInventoryForLongTermContractsOrPrograms,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,StockholdersEquity,StockIssuedDuringPeriodSharesEmployeeStockOwnershipPlan,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueEmployeeStockOwnershipPlan,StockIssuedDuringPeriodValueStockOptionsExercised,StockIssuedDuringPeriodValueTreasuryStockReissued,TaxesPayableCurrent,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnearnedESOPShares,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesContingentlyIssuable,WeightedAverageNumberOfSharesEmployeeStockOwnershipPlanSharesNotCommittedToBeReleased,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2012-12-31,2013-02-13,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1055071.0,4824571.0,,,45522.0,289584.0,613479.0,,3182.0,15441952.0,,,,27405.0,,,,31914046.0,29395232.0,,,,,,,,,,,,,8165231.0,,,,,,,,,,1.25,1.25,,0.333,10000000.0,,3029874.0,2344543.0,1009958.0,1073198.0,,,5907939.0,,,,,,70870.0,,,,,,,,,459796.0,,,,,,195126.0,,,,,,,,0.49,0.48,,,,,,,,,110433.0,,3116.0,132751.0,,3191983.0,453091.0,10000.0,126666.0,589757.0,,,,,,2144508.0,,1474566.0,402790.0,,213416.0,,,,,,,,,,,,,,,,,,,,9854018.0,11929339.0,1315018.0,760303.0,,7510.0,,31914046.0,2539292.0,2734418.0,,3701011.0,,,,,,,1071776.0,17166.0,46440.0,1457400.0,,1422.0,,464766.0,9656.0,,,,,,,,,,101868.0,,,,,,,418897.0,,2472374.0,,22154165.0,,8052447.0,687108.0,,,,,,,105200.0,,,,,,,,672374.0,163150.0,21.08,668927.0,18.84,671908.0,155295.0,20.87,,,,,,,,,,29179628.0,,,,,,,685331.0,7454800.0,,1974829.0,2238745.0,,,,,2201140.0
2013-03-31,2013-05-14,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1336084.0,3585346.0,,,51066.0,304079.0,673612.0,,3177.0,15469358.0,,,,27406.0,,,,32710690.0,30266544.0,,,,,,,,,,,,,9215070.0,,,,,,,,,,0.25,0.25,,0.3333,10000000.0,,3029874.0,2340790.0,1009958.0,915226.0,,,4830092.0,,,,,,165804.0,,,,,,,,,478523.0,,,,,,180975.0,,,,,,,,0.41,0.41,,,,,,,,,83028.0,,,129101.0,126666.0,3152366.0,449338.0,15000.0,121666.0,586004.0,,,,,,1969878.0,,1266905.0,351674.0,,228866.0,,,,,,,,,,,,,,,,,,,,10660684.0,12801561.0,1480737.0,660140.0,,7301.0,,32710690.0,3058878.0,3239853.0,,3681732.0,,,,,,,915231.0,22623.0,35856.0,1244282.0,,-5.0,,528233.0,15322.0,,,,,,,,,,275446.0,,,,,,,216827.0,,2408290.0,,22517427.0,,6799970.0,725596.0,,,,,,,105200.0,,,,,,,,788211.0,163150.0,21.08,743619.0,18.84,782167.0,155295.0,20.87,,,,,,,,,,29470837.0,,,,,,,689084.0,7554254.0,,1974829.0,2247599.0,,,,,2217641.0
2013-06-30,2013-09-12,10-K,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1273142.0,7204226.0,,430463.0,50891.0,370554.0,748040.0,9689383.0,412.0,15780009.0,115183.0,,16509.0,142589.0,3000.0,3000.0,,35540947.0,33094421.0,3892968.0,,,3892335.0,,1815199.0,2077769.0,,5414.0,-4780.0,,,9888628.0,-1634796.0,,,,,,159250.0,252650.0,411900.0,1.975,,,0.3333,10000000.0,,3029874.0,2344690.0,1009958.0,5561360.0,,,23598641.0,,4155629.0,2293795.0,32608.0,,,-22641.0,316922.0,,540630.0,49032.0,,223708.0,,419093.0,2252.0,121315.0,19946.0,348085.0,222.0,195385.0,,316700.0,222.0,0.1,418149.0,-4356066.0,,3.55,3.5,0.293,0.34,-0.034,-0.029,,0.003,,0.003,,55623.0,16084.0,528804.0,116666.0,,,,,,,16509.0,16509.0,,-6222.0,14802559.0,,7866187.0,2303762.0,1960000.0,,-35895.0,3986351.0,373376.0,-47123.0,,,,40280.0,,,-271936.0,187183.0,,40280.0,,,115414.0,6005.0,35711.0,9159493.0,11373770.0,1607112.0,607165.0,,35813.0,,35540947.0,3502968.0,3698353.0,,3892968.0,-3930201.0,,-990225.0,,3285630.0,,7857125.0,83758.0,25194.0,7782429.0,,-1065.0,573.0,629878.0,47945.0,150020.0,,,7359816.0,,,322507.0,,98712.0,315736.0,42177.0,6649921.0,,66102.0,,493274.0,146916.0,12110715.0,2421332.0,,24260121.0,,45852126.0,2917140.0,115183.0,,,,,,101300.0,,82656.0,-500.0,25.14,,,,729337.0,159250.0,21.12,696915.0,18.82,724943.0,151395.0,20.91,18.07,,,57950.0,-500.0,4.327,4.321,-30600.0,3.335,31842594.0,528804.0,-27300.0,528804.0,493274.0,66102.0,,685184.0,7522079.0,-150020.0,1685827.0,2242648.0,-2550.0,7521.0,-136666.0,17810.0,2206937.0
2013-09-30,2013-11-14,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1454641.0,5120197.0,101261.0,,57024.0,505359.0,696209.0,,283.0,15923855.0,,,,26765.0,,,,35845188.0,33187413.0,,,,,,,,,,,,,11607437.0,1718809.0,,,,,,,,,,0.25,,0.3333,10000000.0,,3029874.0,2353260.0,1009958.0,1048778.0,,,4725819.0,,,,,,,16220.0,,,,,,,,421135.0,,,,,,213577.0,,,,,106318.0,-558898.0,,0.47,0.46,,,,,,,,,,133088.0,3005.0,130428.0,111874.0,,,,,,,21476.0,21476.0,,,2195136.0,,1452642.0,403735.0,1107200.0,310697.0,181499.0,-2084029.0,-408987.0,134805.0,,,,-51831.0,,310697.0,218188.0,-359783.0,,-29167.0,,,-71603.0,6133.0,,9057303.0,11591958.0,1683803.0,850852.0,,10769.0,,35845188.0,3084589.0,3298166.0,,3891856.0,-371115.0,,-316654.0,,2406578.0,,1048907.0,25481.0,14450.0,1427161.0,,-129.0,,270095.0,14712.0,,,,289087.0,,,328311.0,,,244133.0,10744.0,290000.0,,,,166307.0,146916.0,,2643325.0,,24750130.0,,6920955.0,767975.0,26765.0,3.777,0.0367,0.2531,0.0123,,121330.0,,41250.0,,,,31600.0,3.777,1155976.0,182280.0,22.26,1011991.0,20.26,1136797.0,174284.0,22.08,19.41,27.22,,60950.0,,,3.834,-28600.0,4.757,32547022.0,,-8570.0,,,,,676614.0,7451377.0,,1685827.0,2265823.0,,,,,2231072.0
2013-12-31,2014-02-13,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,845668.0,4328613.0,108664.0,,,296609.0,684345.0,,62.0,15982307.0,,,,25478.0,,,,32381763.0,29550088.0,,,,,,,,,,,,,8217319.0,,,,,,,,,,,1.25,,0.3333,10000000.0,,3029874.0,2355810.0,1009958.0,110931.0,,,5673627.0,,,,,,,,,,,,,,,422946.0,,,,,,231719.0,,,,,,,,0.05,0.05,,,,,,,,,,107069.0,2774.0,153236.0,107083.0,,,,,,,,,0.0,,896014.0,,150525.0,39373.0,,442540.0,,,,,,,,,,,,,,,,,,,,8709606.0,11363827.0,1740394.0,913827.0,,9646.0,,32381763.0,2211531.0,2443250.0,,4681637.0,,,,,,,111152.0,41071.0,3627.0,109454.0,,-221.0,,276245.0,31425.0,,,,,,,,,,93206.0,,,,,,,148722.0,,2828048.0,,22062352.0,,6569641.0,786560.0,,,,,,,118780.0,,,,,,,,1858401.0,179730.0,22.3,1468178.0,20.28,1806917.0,171734.0,22.12,,,,60950.0,,,3.834,,,29938513.0,,,,,,,674064.0,7430339.0,,1685827.0,2297463.0,,,,,2242436.0
2014-03-31,2014-05-13,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1305201.0,4802478.0,223821.0,,59978.0,353139.0,746745.0,,-507.0,16030186.0,,,,25478.0,,,,33263622.0,30515895.0,,,,,,,,,,,,,8260526.0,,,,,,,,,,,0.25,,0.3333,10000000.0,,3029874.0,2358175.0,1009958.0,705461.0,,,4870498.0,,,,,,,,,,,,,,,424757.0,,,,,,249674.0,,,,,,,,0.31,0.31,,,,,,,,,,82130.0,2774.0,144323.0,102291.0,,,,,,,,,0.0,,1679125.0,,976744.0,270714.0,,188276.0,,,,,,,,,,,,,,,,,,,,9160517.0,11941613.0,1725096.0,1056000.0,,10231.0,,33263622.0,2862961.0,3112635.0,,4669183.0,,,,,,,706030.0,59948.0,,916796.0,,-569.0,,174077.0,49717.0,,,,,,,,,,229062.0,,,,,,,140954.0,,2747727.0,,22208005.0,,6549623.0,762329.0,,,,,,,116415.0,,,,,,,,866596.0,176865.0,22.35,805419.0,20.33,858303.0,168951.0,22.17,,,,60450.0,,,3.834,,,30150987.0,,,,,,,671699.0,7410828.0,,1685827.0,2294616.0,,,,,2249175.0
2014-06-30,2014-09-17,10-K,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,727281.0,3194678.0,,,53553.0,413989.0,693286.0,10124753.0,-1437.0,16429220.0,99050.0,,26242.0,120379.0,3000.0,,25975.0,32398446.0,29719545.0,4910893.0,,,4913103.0,,476318.0,4434575.0,,2857.0,-5067.0,,,9556891.0,-331737.0,,,25.0,0.5,,,,388480.0,2.0,,,0.3333,10000000.0,97500.0,3029874.0,2368110.0,1009958.0,1166036.0,0.0,,22605673.0,,4391834.0,113245.0,1500.0,0.02,,183319.0,400419.0,,441803.0,32749.0,,41384.0,,324823.0,1191.0,116981.0,23854.0,266255.0,773.0,283439.0,,400419.0,,0.1,452390.0,-4481066.0,,0.21000000000000002,0.2,0.203,0.34,-0.204,-0.008,,0.001,0.002,0.008,,60800.0,13170.0,552998.0,97500.0,,,,,,,26242.0,26242.0,,-13.0,4292217.0,0.0,1465949.0,298064.0,1462200.0,943234.0,-545861.0,-4009548.0,-404221.0,43435.0,,,,-54754.0,,943234.0,-762520.0,-49925.0,,,,,-137960.0,2662.0,40313.0,8201642.0,10611250.0,1616990.0,792618.0,40612.0,40612.0,,32398446.0,2468062.0,2751501.0,3000000.0,4910893.0,-4013733.0,,-1705547.0,,5387543.0,,469681.0,148753.0,,1317196.0,,-1849.0,-995.0,579953.0,108141.0,,,4481066.0,3456934.0,,,709972.0,,96776.0,177776.0,25194.0,2436165.0,,,,441091.0,142616.0,12803654.0,2678901.0,,20946940.0,,34233619.0,3214050.0,99050.0,3.777,0.0367,0.2531,0.0123,226925.0,135580.0,,155671.0,-5875.0,27.13,,31600.0,3.777,491514.0,161555.0,22.43,491514.0,21.51,491514.0,158440.0,22.33,18.83,27.22,,25975.0,-5875.0,3.782,3.777,-57700.0,4.323,29646945.0,,-23420.0,552998.0,441091.0,,,661764.0,7328864.0,,1408872.0,2285535.0,,7207.0,-116666.0,9991.0,2245222.0
2014-09-30,2014-11-04,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1469710.0,4033356.0,86816.0,,47009.0,398503.0,540174.0,,-1757.0,16467723.0,,,,13029.0,,,,32752232.0,30170783.0,,,,,,,,,,,,,9872162.0,315271.0,,,,,,,,,,0.25,,0.3333,10000000.0,,3029874.0,2359001.0,1009958.0,910901.0,,,3883393.0,,,,,,,20354.0,,,,,,,,276955.0,,,,,,255752.0,,,,,115911.0,-567853.0,,0.4,0.4,,,,,,,,,,47771.0,1371.0,111191.0,92917.0,,,,,,,23074.0,23074.0,0.0,-129.0,1810079.0,,1229527.0,318306.0,,668355.0,742429.0,838678.0,23074.0,-15486.0,,,,-153112.0,,-274879.0,14659.0,-425947.0,,-24375.0,,,21748.0,-6544.0,,8250068.0,10625909.0,1546345.0,829496.0,,7993.0,,32752232.0,2696218.0,2951970.0,,4494522.0,-770613.0,,397290.0,,688594.0,,911221.0,17650.0,,1211877.0,,-320.0,,154006.0,9657.0,234834.0,,,445493.0,,,18588.0,,,199524.0,,861371.0,,,,9000.0,19626.0,,2581449.0,,21290308.0,,5693472.0,598202.0,13029.0,,,,,,126030.0,,10249.0,-8850.0,25.16,,,,114437.0,151905.0,22.33,114437.0,21.32,114437.0,148806.0,22.22,11.25,,,25875.0,-100.0,,3.777,,,29800262.0,,-800.0,,,,,670873.0,7557098.0,,1408872.0,2277754.0,,,,,2270949.0
2014-12-31,2015-02-12,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,877533.0,3386994.0,159928.0,,47724.0,173765.0,532743.0,,-2850.0,16484513.0,,,,13029.0,3000.0,,68550.0,32604170.0,30099205.0,4393158.0,,,4397542.0,,483387.0,3909771.0,,,,,,10237837.0,,,,,,,,,,,0.25,,0.3333,10000000.0,88333.0,3029874.0,2355357.0,1009958.0,1217989.0,,,3438348.0,,,,,,,,,,,,,,,229088.0,,,,,,227650.0,,,,,,,,0.54,0.54,,,,,,,,,,34742.0,1371.0,,,,,,,,,,,0.0,,2258735.0,,1645556.0,426474.0,,265996.0,,,,,,,,,,,,,,,,,,,,8974607.0,11523792.0,1642771.0,906414.0,,9061.0,,32604170.0,1991613.0,2219263.0,,,,,,,,,1219082.0,19998.0,,1625558.0,,-1093.0,,199920.0,10937.0,,,,,,,,,,62340.0,,,,,,,19626.0,,2504965.0,,21944926.0,,5697083.0,633177.0,,,,,,,126030.0,,,,,,,,375825.0,151655.0,22.32,375825.0,21.32,375825.0,148595.0,22.22,,,,25625.0,,,3.777,,,30384907.0,,,,,,,674517.0,7642768.0,,1408872.0,2274004.0,,,,,2265460.0
2015-03-31,2015-05-14,10-Q,ESPEY MFG & ELECTRONICS CORP,ESP,CIK0000033533,USD,1686929.0,4179456.0,260264.0,,52543.0,309282.0,644653.0,,-3109.0,16556737.0,,,,15993.0,3000.0,,,33744190.0,31239103.0,4245496.0,,,4250279.0,,490320.0,3755176.0,,,,,,9437876.0,,,,,,,,,,,0.25,,0.3333,10000000.0,83750.0,3029874.0,2361457.0,1009958.0,506110.0,,,5032752.0,,,,,,,,,,,,,,,178565.0,,,,,,199996.0,,,,,,,,0.22,0.22,,,,,,,,,,54320.0,1371.0,,,,,,,,,,,0.0,,1437534.0,,686020.0,179651.0,,168354.0,,,,,,,,,,,,,,,,,,,,10424541.0,12783630.0,1576353.0,782736.0,,9362.0,,33744190.0,3096617.0,3296613.0,,,,,,,,,506369.0,14386.0,,671634.0,,-259.0,,142946.0,5024.0,,,,,,,,,,245726.0,,,,,,,19626.0,,2505087.0,,21885306.0,,6470286.0,765900.0,,,,,,,119430.0,,,,,,,,1061106.0,154680.0,22.76,969606.0,21.5,1048589.0,149959.0,22.63,,,,35250.0,,,3.924,,,30447577.0,,,,,,,668417.0,7592443.0,,1408872.0,2297071.0,,,,,2271105.0
