end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableTradeCurrent,AccountsPayableTradeCurrentAndNoncurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedLiabilitiesFairValueDisclosure,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AreaOfLand,AreaOfLand,AreaOfLand,Assets,AssetsCurrent,AssetsHeldForSaleLongLivedFairValueDisclosure,AssetsHeldForSaleNotPartOfDisposalGroupCurrent,AssetsNoncurrent,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,BusinessAcquisitionPurchasePriceAllocationLand,BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,BusinessAcquisitionPurchasePriceAllocationMineralRights,BusinessAcquisitionPurchasePriceAllocationNaturalResources,BusinessAcquisitionPurchasePriceAllocationOtherAssets,BusinessAcquisitionPurchasePriceAllocationPlant,BusinessCombinationAcquisitionRelatedCosts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPaymentInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtIssuanceCosts,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,DeferredTaxAssetsValuationAllowance,DepreciationAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,EquityFairValueDisclosure,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,ExplorationExpense,ExtinguishmentOfDebtAmount,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FederalHomeLoanBankAdvancesInterestRate,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GuaranteeObligationsLiquidationProceeds,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInAssetsHeldForSale,IncreaseDecreaseInDeferredCharges,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOutstandingChecksOperatingActivities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestAndDebtExpense,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InvestmentsAndOtherNoncurrentAssets,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationReserveCurrent,LitigationSettlementExpense,LongTermNotesPayable,LossContingencyAccrualCarryingValueCurrent,LossContingencyDamagesPaidValue,MachineryAndEquipmentGross,MineralPropertiesAccumulatedDepletion,MineralPropertiesGross,MineralPropertiesNet,MineralRights,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NoncashOrPartNoncashAcquisitionInterestAcquired1,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedPartiesCurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAmortizationOfDeferredCharges,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingIncome,OtherOperatingActivitiesCashFlowStatement,PaymentsForConstructionInProcess,PaymentsForLegalSettlements,PaymentsOfDebtIssuanceCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToEmployees,PreferredStockAmountOfPreferredDividendsInArrears,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfProductiveAssets,ProceedsFromSecuredNotesPayable,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromUnsecuredNotesPayable,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyCosts,RelatedPartyTransactionDueFromToRelatedParty,RelatedPartyTransactionPurchasesFromRelatedParty,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,RepaymentsOfShortTermDebt,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SettlementLiabilitiesCurrent,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,ShortTermBorrowings,ShortTermDebtWeightedAverageInterestRate,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,TemporaryEquityCarryingAmount,TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2012-12-31,2013-04-16,10-K,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,611356.0,,,,,,1730927.0,,,275.0,0.0,45831321.0,,,,,265000.0,,280832.0,275.0,25852067.0,,,,,35168418.0,8991.0,,,0.0,35159427.0,,,,,,,,,,,94.0,-526.0,,,,,0.5,,50000.0,11126875.0,0.001,500000000.0,54318756.0,54318756.0,,,54318.0,,0.0,,32500.0,0.0,2118427.0,2118427.0,0.0,140000.0,20000.0,,,,0.5,,,,1489253.0,,,0.0,,0.0,-207000.0,5306000.0,0.0,2665000.0,,-2000.0,,789000.0,,,5306000.0,0.0,28077815.0,16616.0,,-0.06,-0.06,-0.06,0.0,-0.34,-0.075,0.004,0.046,0.0,,,,,0.0,,,0.0,1.53,0.02,,0.0,-40925.0,,1469355.0,50000000.0,40925.0,,1510280.0,,-2762417.0,,0.0,0.0,0.0,207000.0,31013.0,,,1202105.0,,,0.0,,,,-28938.0,,0.0,,1262188.0,,0.0,497984.0,,,0.0,,35168418.0,7360594.0,,,,,,0.0,,,,,358577.0,,0.0,,-359103.0,,-2762417.0,0.87,-1252137.0,,2160284.0,,,,,,1510280.0,-1510280.0,7759000.0,0.0,,0.0,,10051.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,8897.0,,,,,0.0,,,358577.0,,,,,0.0,,,,0.0,,,28077815.0,0.0,,,265000.0,,0.0,1.53,,,0.0189,,,,,6200000.0,,,,5300000.0,0.57,100000.0,,0.43,,10438335.0,0.64,,,0.0,0.47,,0.5,2160284.0,0.124,,17807824.0,,0.0,,,,,,,140000.0,510000.0,,,,,,,,10000000.0,0.001,50000000.0,10000000.0,10000000.0,207000.0,,45204302.0,45204302.0,45204302.0
2013-03-31,2013-05-15,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,729863.0,,,,,,1484960.0,,,0.0,0.0,46305014.0,,,,,,,0.0,0.0,27721600.0,,,,,35184296.0,24869.0,,,,35159427.0,,463184.0,1760000.0,2500000.0,24888252.0,348300.0,100000.0,8062875.0,,,15972.0,15878.0,,,,,,,,11126878.0,0.001,500000000.0,56406318.0,56406318.0,,,56406.0,,,2087562.0,,0.0,2078427.0,2078427.0,,,1273297.0,,,,0.5,,,,1489253.0,,,0.0,,0.0,,,,,,,,,,,,0.0,28635779.0,16616.0,,-0.01,-0.01,-0.01,,,,,,,,,0.89,,0.0,,,,,,,0.0,0.0,-21033.0,428225.0,,,,,,-557964.0,,0.0,0.0,,,118507.0,,,274765.0,,,0.0,,,,0.0,,0.0,,109764.0,,0.0,603968.0,,,0.0,,35184296.0,7458655.0,,,,,,0.0,,,,,159537.0,,0.0,,-143659.0,,-557964.0,0.87,-129739.0,,2319821.0,,,,,,428225.0,-428225.0,,0.0,,0.0,,1058.0,0.0,0.0,,0.0,700000.0,0.0,0.0,,,,,,,,,8897.0,,,,,0.0,,,159537.0,,,,40925.0,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,,,0.0,,,,,5400000.0,,,,0.0,0.0,0.0,,0.43,,10438335.0,0.79,,,0.0,0.0,,1.0,238729.0,0.124,,17725641.0,,0.0,35000000.0,,1299000.0,,,,31150000.0,245968.0,,,,,,,,10000000.0,0.001,50000000.0,10000000.0,10000000.0,,,56406318.0,55362537.0,56406318.0
2013-06-30,2013-08-09,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,792882.0,,,,,,1484960.0,,,,,46305014.0,,,,,,,,,,,,,,35174655.0,15228.0,,,,,,,,,,,,,,,6331.0,,,,,,,,,7174000.0,0.001,500000000.0,56406318.0,56406318.0,,,56406.0,,,0.0,,,2078427.0,2078427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28998453.0,16616.0,,,-0.01,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,248544.0,,,,,,-362674.0,,0.0,,,,,,,,,,,,,,,,,,115717.0,,,719685.0,,,,,35174655.0,7811688.0,,,,,,,,,,,,,,,,,-362674.0,,-114130.0,,2494118.0,,,,,,248544.0,-248544.0,,,,,,1587.0,,,,,,,,,,,,,,,,8897.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5400000.0,,,,,,,,,,10438335.0,0.64,,,,,,1.0,,0.124,,17362967.0,,,,,,,,,,,,,,,,,,10000000.0,0.001,50000000.0,10000000.0,10000000.0,,,,56406318.0,
2013-09-30,2013-11-14,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,900237.0,,,,,,1484960.0,,,,,49814464.0,,,,,,,,,,,,,,35196765.0,16338.0,,,35180427.0,,,,,,,,,,,,2441.0,,,,,,,,,10560848.0,0.001,500000000.0,62223166.0,62223166.0,,,62223.0,,,0.0,,,300000.0,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30880517.0,16616.0,,,-0.03,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,600672.0,,,,,,-1882063.0,,0.0,,,,,,,,,,,,,,,,,,93739.0,,,571956.0,,,,,35196765.0,6200595.0,,,,,,21000.0,,,,,,,,,,,-1882063.0,,-1281391.0,,2701826.0,,,,,,600672.0,-600672.0,,,,,,1587.0,,,,,,,,,,,,,,,,13897.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5400000.0,,,,,,,,,,10438335.0,0.64,,,,,,1.0,,0.124,,18996170.0,,,,,,,,,,,,,,,,,,10000000.0,0.001,50000000.0,10000000.0,10000000.0,,,,59184597.0,
2013-12-31,2014-04-11,10-K,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,1138951.0,,0.0,,,,1385251.0,,,0.0,0.0,56114271.0,,,881305.0,3226501.0,,1268054.0,0.0,0.0,,,,,,35396875.0,148099.0,,,89349.0,,,,,,,,,,,,143099.0,143005.0,,,,,,,,13989207.0,0.001,500000000.0,91266411.0,91266411.0,,,91266.0,,68349.0,,,275000.0,,275000.0,0.0,1500000.0,1775138.0,,,,,,,,,,,0.0,,0.0,-2635000.0,3574000.0,0.0,3574000.0,,,,,,,3574000.0,0.0,35827720.0,16616.0,,-0.12,-0.12,-0.12,0.0,-0.34,0.34,0.0,0.0,0.0,,,,0.38,0.0,,,0.0,0.75,,,0.0,0.0,-1372977.0,6050082.0,50000000.0,0.0,,6044263.0,-7749905.0,-7749905.0,,0.0,,0.0,2635000.0,306405.0,0.0,,766575.0,,,0.0,,,,-3897.0,,,,332665.0,,0.0,86143.0,,,0.0,,35396875.0,2926961.0,,,,,,21000.0,,,,,880435.0,880435.0,-89349.0,-89349.0,-648081.0,-648081.0,-7749905.0,0.87,-1699823.0,,25000.0,,,,,,6050082.0,-6050082.0,5027000.0,0.0,,0.0,,5819.0,0.0,68349.0,,0.0,,0.0,21000.0,,,,,,,,0.0,5000.0,,,,,0.0,,,382650.0,,,,89349.0,89349.0,,,,0.0,,0.0,35827720.0,0.0,,,4107806.0,,0.0,0.75,,,0.0211,,,,,,,,,6187493.0,0.56,28500000.0,,0.27,,32750842.0,0.88,,250000.0,0.0,0.89,5471473.0,1.0,25000.0,0.05,,20377817.0,,0.0,,,100000.0,,,,,1866930.0,,,,,,,,10000000.0,,50000000.0,,,1732000.0,,64204302.0,64622893.0,64622893.0
2014-03-31,2014-05-15,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,724214.0,,,,,,575865.0,,,,4407.0,61094552.0,,,2105055.0,,,,0.0,0.0,,,,,,35550093.0,128469.0,,,266604.0,,,,,,,,,,,,104299.0,-38800.0,,,,,,,,11858339.0,0.001,500000000.0,95572216.0,95572216.0,,,95572.0,,245604.0,,,2092097.0,,175000.0,,225000.0,,,,,,,,,,,,,,,,,,,,,,,,,,4407.0,39332071.0,16616.0,,-0.04,-0.04,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,-926096.0,2530490.0,,,,,-3504351.0,-3504351.0,,0.0,,,,229173.0,0.0,,-310472.0,,,,,,,19170.0,,,,44945.0,,,108248.0,,,0.0,,35550093.0,1599943.0,,,,,,21000.0,,,,,707717.0,707717.0,-177255.0,-177255.0,-569262.0,-569262.0,-3504351.0,0.87,-969454.0,,0.0,,,,,,2534897.0,-2534897.0,,0.0,,0.0,,1587.0,0.0,177255.0,,0.0,,0.0,0.0,,,,,,,,,24170.0,,,,0.0,0.0,,,0.0,,,,,262197.0,,,,0.0,,25000.0,,0.0,,,2105055.0,,0.0,0.75,,,0.0241,,,,,,,,,0.0,0.0,2000000.0,,0.34,,34750842.0,0.93,,,0.0,1.75,,,0.0,,,21858053.0,,0.0,,,100000.0,,,,,118559.0,,,,,,,,10000000.0,,,,,,,,94175734.0,94175734.0
2014-06-30,2014-08-12,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,961330.0,,,,,,751842.0,,,,8813.0,71215142.0,,,,,,,0.0,,,,,,,36561612.0,165238.0,,,1245760.0,,,,,,,,,,,,105223.0,,,,,,,,,9991339.0,0.001,500000000.0,100351576.0,100351576.0,,,100352.0,,1224760.0,,,,,175000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4406.0,48905934.0,16616.0,,-0.1,-0.1,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,9491114.0,,,,,-9573863.0,-9573863.0,,0.0,,,,,,,,,,,,,,,,,,47006.0,,,155167.0,,,,,36561612.0,4152052.0,,,,,,21000.0,,,,,,,,,,,-9573863.0,,-78343.0,,0.0,,,,,,9495520.0,-9495520.0,,,,,,1587.0,,,,,,,,,,,,,,,0.0,60015.0,,,,,,,,,,,,,1236947.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,36750842.0,0.97,,,,,,,0.0,,,22409560.0,,,,,,,,,,,,,,,,,,10000000.0,,50000000.0,,,,,,94901898.0,94901898.0
2014-09-30,2014-11-13,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,2039307.0,,,,,,671143.0,,,,13213.0,73654936.0,,,,,,,0.0,,,,,,,38459677.0,40598.0,,,3272865.0,,,,,,,,,,,,5791.0,,,,,,,,,8068339.0,0.001,500000000.0,102706576.0,102706576.0,,,102707.0,,1559655.0,,,,,175000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0,50491511.0,16616.0,,-0.02,-0.02,,,,,,,,,,,,,,,,,,,,,,1390818.0,,,0.0,,-1585577.0,-1585578.0,,0.0,,,,,,,,,,,,,,,,,,44479.0,,,199382.0,,,,,38459677.0,5193545.0,,,,,,1713210.0,,,,,,,,,,,-1585577.0,,-190359.0,,0.0,,,,,,1395218.0,-1395218.0,,,,,,1587.0,,,,,,,,,,,,,,,0.0,29807.0,,,,,,,,,,,,,3259652.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,23266132.0,,,,,,,,,,,,,,,,,,10000000.0,,50000000.0,,,,,,102226609.0,102226609.0
2014-12-31,2015-03-31,10-K,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,2154512.0,,6307.0,,0.0,0.0,710286.0,,,,17613.0,75255143.0,,,8206286.0,,,,0.0,0.0,,,,,,38774269.0,95105.0,,0.0,,,,,,,,,,,,,36095.0,-107004.0,,,,,,0.5,,5483980.0,0.001,500000000.0,103660936.0,103660936.0,,0.0,103661.0,1044004.0,1778532.0,,,275000.0,,175000.0,0.0,100000.0,,,,,,0.0,,,0.0,,,,,,-5519000.0,9093000.0,0.0,9093000.0,,,0.0,,0.0,,9093000.0,17613.0,52068126.0,16616.0,,-0.16,-0.16,,0.0,-0.34,0.34,0.0,0.0,0.0,,,,0.23,,,,,,,,,,-1106487.0,14938972.0,50000000.0,,0.0,,-16240406.0,,,0.0,0.0,,5519000.0,795469.0,6307.0,,19053.0,,,,,,,54010.0,,,,183804.0,,0.0,246273.0,,,147468.0,,38774269.0,5483591.0,0.0,0.0,,0.0,,1758818.0,,,,,,3847695.0,,-2403998.0,,-1550701.0,-16240406.0,0.87,-1283821.0,,0.0,0.0,,,,,14956585.0,-14956585.0,20785000.0,,,,,6470.0,,732053.0,,,,,1671945.0,,,,,,,,0.0,59010.0,,0.0,,0.0,,,82500.0,82500.0,,,,3537350.0,3519737.0,,,,,,25000.0,-52068126.0,0.0,,,12798786.0,,0.0,0.75,,,0.0221,,,,,,,,,2337000.0,0.79,4000000.0,,0.94,,34131842.0,0.99,,,0.6,1.71,1301875.0,,0.0,,,23290678.0,,,,,100000.0,,,,,118562.0,,,,,,,,10000000.0,,,,,5519000.0,,,99090384.0,99090384.0
2015-03-31,2015-05-13,10-Q,"STANDARD METALS PROCESSING, INC.",SMPR,CIK0000773717,USD,1482233.0,,13462.0,,477280.0,805423.0,750481.0,,,,21000.0,82134285.0,,,,,,,26658.0,26645.0,,,,,,38895193.0,50147.0,,,,,,,,,,,,,,,9201.0,-26894.0,,,,,,,,5783980.0,0.001,500000000.0,103860936.0,103860936.0,,,103861.0,928130.0,1947801.0,,,,,175000.0,,0.0,,,,,,248000.0,,,97134.0,,,,0.0,,,,,,,,,,,,,3387.0,59262804.0,16616.0,,-0.07,,,,,,,,,,,,0.23,,,,,,,,,,0.0,569519.0,,,,,-7194678.0,,,0.0,0.0,,,255851.0,7155.0,,92108.0,,,,,,0.0,-18064.0,,,,53704.0,,0.0,298173.0,,,,,38895193.0,5591708.0,,,,,,1758818.0,,,,,,390000.0,,-169269.0,,-247625.0,-7194678.0,0.87,-77929.0,,,150866.0,,,,,7116749.0,-7116749.0,,,,,,2433.0,,169269.0,,,,,,,,,,,,,0.0,40946.0,0.0,,,248000.0,,0.0,248000.0,53000.0,,,,3706619.0,3685619.0,,,,,,0.0,59262804.0,0.0,,,6543843.0,,0.0,0.75,,,,,,,,,,,,,,9250000.0,,1.04,,43381842.0,1.0,,,,1.04,1250970.0,,,,,22975342.0,,0.0,,,100000.0,,,,,,,89000.0,,,,,,10000000.0,,,,,,,,,103714264.0
