end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccretionOfDiscount,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedPayrollTaxesCurrent,AccruedProfessionalFeesCurrent,AccruedRentCurrent,AccruedRoyaltiesCurrent,AccruedRoyaltiesCurrentAndNoncurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment1,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,BankOverdrafts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiabilityCurrent,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentIncreaseDecreaseOtherNet,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredRevenue,DeferredRevenueAdditions,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositLiabilityCurrent,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationNonproduction,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,EmployeeRelatedLiabilitiesCurrent,EquityMethodInvestmentOwnershipPercentage,ExtinguishmentOfDebtAmount,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingAssets,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRoyaltiesPayable,InformationTechnologyAndDataProcessing,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestReceivable,InventoryNet,InventoryWriteDown,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilityForUncertainTaxPositionsCurrent,LitigationSettlementAmount,LitigationSettlementAmountAwardedToOtherParty,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermNotesPayable,LossContingencyAccrualAtCarryingValue,LossContingencyDamagesSoughtValue,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,NumberOfReportableSegments,NumberOfReportableSegments,NumberOfReportableSegments,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherCostOfOperatingRevenue,OtherIncome,OtherNoncashExpense,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PartnersCapitalAccountContributions,PaymentsForDeposits,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfEquity,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PensionContributions,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsNoncurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDeposits,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RecognitionOfDeferredRevenue,RelatedPartyDepositLiabilities,RelatedPartyTransactionDueFromToRelatedPartyCurrent,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherDebt,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,RoyaltyExpense,SalariesWagesAndOfficersCompensation,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueGoodsNet,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,SharePrice,SharesIssuedPricePerShare,SponsorFees,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TaxesPayableCurrent,TreasuryStockShares,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2016-06-30,2016-08-22,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,33823.0,,,31075.0,,,49619.0,22529.0,750.0,,,120000.0,8840.0,19832.0,,,762733.0,,,,,,,,,,,270475.0,82286.0,,40075.0,40075.0,,,,,,,,,,0.001,,100000000.0,16260500.0,16260500.0,1626.0,,,7500.0,,,19445.0,,,11163.0,11163.0,,,,,,,,,,,,,,130173.0,,,,,,20825.0,17500.0,,,,6675.0,,,6675.0,,,70937.0,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,-19612.0,125402.0,74513.0,,,-170452.0,,,,,,,,,,,,,,,,,,,,,-15122.0,,,,,,,,,,,,,,,42507.0,,,1760.0,,10650.0,,17000.0,,,,,,,589084.0,270475.0,352287.0,,,,,,,,,,,,3819.0,,,,,,,,,,-170452.0,3183983.0,,,12844.0,47431.0,,78740.0,,,,,217580.0,-143067.0,,,,,,,,,,,,,,,,,5950.0,,,,,-27385.0,,,,,,,,,0.001,20000000.0,,,,,486.0,,,,,,,,,,,,,36985.0,,187196.0,,167364.0,,,,,,,,,,-1082968.0,,79726.0,,31518.0,,,,85676.0,,,,,,-318609.0,,,,,,,,,,,,,,,5700.0,,,,,,15407687.0,15407687.0,129038.0,
2016-09-30,2016-11-21,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,21135.0,,,49489.0,,,43884.0,24434.0,750.0,,,120000.0,18700.0,35872.0,,,1179785.0,,,,,,,,,,,464959.0,257910.0,,,194871.0,,,,,,,,,,0.001,,100000000.0,18044588.0,18044588.0,1803.0,,,7500.0,,,23545.0,,3065.0,8899.0,8899.0,,,,,,,,,,,,,,122553.0,,,,,,18225.0,,,,,16041.0,,,,,,54123.0,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,-116541.0,115868.0,85359.0,,,-223071.0,,,,,,,,,,,,,,,,,,,,,-16814.0,,,,,,,,,,,,,,,41789.0,,,3452.0,,10650.0,,,,,,,,,589410.0,464959.0,323538.0,,,,,,,,,,,,47943.0,,,,,,,,,,-223071.0,,,,22943.0,46683.0,,74384.0,,,,,166914.0,-81555.0,,,,,,,,,,,,,,,,,13275.0,,,,,-141516.0,,,,,,,,,0.001,20000000.0,,,,,2900.0,,,,,,,,,,,,,4266.0,,224696.0,,188824.0,,,,,,,,,,-1306039.0,,80983.0,,30739.0,,,,94258.0,59520.0,,,,,-124451.0,,,,,,,,,,,,,,,5700.0,,,,,,,16333870.0,304008.0,
2016-12-31,2017-04-17,10-K,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,28250.0,,,51241.0,,5700.0,84605.0,65292.0,65292.0,,,121968.0,32700.0,68350.0,,,1594721.0,,,,,,0.0,158665.0,,19929613.0,,793161.0,180561.0,,116309.0,116309.0,107206.0,116309.0,116309.0,,,,,,,0.0001,,100000000.0,19575605.0,19575605.0,1958.0,,162331.0,7500.0,,,,33775.0,33775.0,41168.0,41168.0,732199.0,,121144.0,,,,15018.0,32292.0,-89013.0,,,42500.0,,162331.0,601500.0,601500.0,,1397000.0,601500.0,256254.0,,,,256254.0,65449.0,,65449.0,,,73556.0,73556.0,,,,,,,,-0.05,,,,,,,,,,0.0,3.12,0.0055,,,,,,,,,,116541.0,458351.0,262597.0,,-854619.0,-854619.0,,1600.0,,,,,,17883.0,,49650.0,,,24624.0,,,80657.0,,80657.0,250029.0,,22231.0,,,1600.0,8110.0,-285.0,,,,,,-212.0,1967.0,,214708.0,214708.0,48032.0,48032.0,10110.0,,10650.0,,236933.0,,19987.0,,,,,783812.0,793161.0,482303.0,301509.0,,,,32131.0,,,,,,,18681.0,,,67462.0,914375.0,,-376148.0,,-431021.0,,-856219.0,,,,13450.0,86336.0,247196.0,160860.0,,,,,763736.0,-501139.0,,,,,,108396.0,24200.0,2404.0,28078.0,27249.0,26465.0,559000.0,3503.0,,,2892.0,91637.0,,,,,-353480.0,,,,,,,376148.0,,0.001,2000000.0,0.0,0.0,,,2361.0,,,,,187500.0,,,,209980.0,,666220.0,,92705.0,-856219.0,424696.0,,356346.0,,,-250000.0,,,100603.0,,48722.0,,-1587330.0,303765.0,212128.0,,147231.0,,,,303765.0,,,,,,9349.0,,,,,,,,,236933.0,187500.0,,,,,5700.0,,,,,,,16478128.0,362789.0,
2017-03-31,2017-05-22,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,24185.0,,,88406.0,,,349473.0,45333.0,285497.0,,,123883.0,18643.0,123766.0,,,2290485.0,,,,,,,92676.0,,326295.0,,1038006.0,242248.0,,139033.0,139033.0,22724.0,,,,,,,,,0.001,,100000000.0,22014754.0,22014754.0,2201.0,,,7500.0,,,,,40941.0,12221.0,12221.0,435719.0,,,,,,54772.0,56416.0,,,,,,158658.0,,,,,,199404.0,,,,,55416.0,,,,16028.0,,575652.0,,,,,,,,-0.04,,,,,,,,,,0.0,3.12,0.0055,,,,,,,,,,,716092.0,154833.0,,-856401.0,-856401.0,,,,,,,,-4065.0,,37165.0,,,280678.0,,,-3673.0,,-3673.0,-56850.0,,-16028.0,,,1600.0,26770.0,,,,,,,1798.0,1916.0,,,144309.0,24863.0,24863.0,36880.0,,10650.0,,363914.0,,,,,,,1188051.0,1038006.0,809869.0,,,,,,,,,,,,163544.0,,,14231.0,357458.0,,-295424.0,,-39310.0,,-856401.0,,,,97380.0,35662.0,,16558.0,,,2.0,,882953.0,-728120.0,,,,,,,,,,,,,,,,4239.0,91734.0,,,,,-128281.0,,,,,,,295424.0,,0.001,20000000.0,1000000.0,1000000.0,1000.0,,4159.0,,,,,247374.0,,,,195400.0,,,,41131.0,-856401.0,720121.0,,596354.0,,,197000.0,,,85316.0,,,,-2443731.0,167054.0,75320.0,,70314.0,,,,167054.0,,,,,,-150045.0,,,,,,,,,13914.0,247374.0,,,,,7300.0,,,,,,,20781986.0,326295.0,
2017-06-30,2017-08-21,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,80253.0,,,66561.0,,,105301.0,67697.0,5233.0,,,122982.0,32371.0,212492.0,,,2459174.0,,,,,,,,,,,1064512.0,138659.0,,58448.0,58448.0,,,,,,,,,,0.001,,100000000.0,15006750.0,22474052.0,2247.0,,,7500.0,,,,,48106.0,48585.0,48585.0,,,,,,,36638.0,51583.0,,,,,,205524.0,,,,,,52404.0,,,,,88726.0,,,,1464.0,,56064.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,-305000.0,-388747.0,265872.0,,-22365.0,-22365.0,,,,,,,,,,,,,,,,,,,,,-1464.0,,,,,,,,,,,,,,,150489.0,,,39350.0,,10650.0,,,,,,,,,1068187.0,1064512.0,658176.0,,,,,,,,,,,,168377.0,,,,,,,,,,-22365.0,,,,114902.0,,,,,,,,-165788.0,431660.0,,,,,,,,,,,,,,,,2500.0,109719.0,,,,,-454025.0,,,,,,,,,0.001,20000000.0,1000000.0,1000000.0,1000.0,,3000.0,,,,,,,,,,,,,35771.0,,1085941.0,,873449.0,,,-50000.0,,,,,,,-2466096.0,314457.0,204738.0,,98462.0,,,,314457.0,,,,,,-3675.0,,,,,,,,,,,,,,,7300.0,,,,,,,22260585.0,304008.0,
2017-09-30,2018-02-09,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,102791.0,,,39069.0,,,235398.0,218975.0,,,145317.0,1786.0,,288794.0,14211.0,,2696281.0,,,,,,5412.0,,,,,1066517.0,135658.0,,84370.0,84370.0,,84570.0,,,,,,,,0.0001,,100000000.0,24057961.0,24057961.0,2406.0,,,7500.0,,,,,54385.0,58817.0,58817.0,,,,,,,22431.0,46750.0,,,,,,98057.0,,,,,,5131.0,,,,5131.0,90512.0,,,,-6474.0,,62537.0,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,269039.0,420598.0,,-380670.0,-380670.0,,,,,,,,,,,,,,,,,,,,,6474.0,,,,,,,,,,,,,,,145740.0,,,41078.0,,10650.0,,,,,,,,,1213595.0,1066517.0,900453.0,,,,,,,,,,,,148250.0,,,,,,,,,,-380760.0,,,,154069.0,,,,,,,,649054.0,-228456.0,,,,,,,,,,,,,16423.0,,,1000.0,85276.0,,,,,-152214.0,,,,,,,,,0.001,20000000.0,1000000.0,1000000.0,1000.0,,1569.0,,,,,,,,,,,,,16603.0,,1214522.0,,925728.0,,,,,,,,,,-2846765.0,479415.0,394139.0,,272900.0,,,,479415.0,,,,,,-147078.0,,,,,,,,,,,,,,,5929.0,,,,,,,22856861.0,5512380.0,
2017-12-31,2019-06-07,10-K,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,39695.0,,,28916.0,,5929.0,15685.0,,6141.0,4544.0,179993.0,,,,,,2911753.0,,,,278.0,,26541.0,361676.0,,31912549.0,801983.0,68576.0,63445.0,,,31874.0,-84435.0,31874.0,31874.0,-84435.0,,,50000.0,,,0.0001,,100000000.0,26223834.0,26223834.0,2622.0,,184378.0,,,,3517.0,10489.0,6972.0,,160797.0,,,114482.0,,,,18729.0,14473.0,-33202.0,,,,,,997382.0,,942364.0,,997382.0,5131.0,,,,5131.0,338044.0,,338044.0,,68078.0,12302.0,12302.0,,,,,,,,-0.12,,0.0,0.21,-0.21,,,,,,,,,,,,,,,,,-98800.0,-305000.0,841961.0,1074636.0,801983.0,,-2707715.0,,1600.0,,800.0,,,,6552.0,,-22325.0,230.0,,-34625.0,,,22047.0,,,-1123.0,,-68078.0,,,,2020.0,-10650.0,,,,,,294.0,58026.0,,,943415.0,,134105.0,10082.0,,,10650.0,14191.0,,,,,,,1449846.0,68576.0,585749.0,864097.0,,,,81280.0,,,,,,,21274.0,,,19941.0,935026.0,,-634820.0,,-384641.0,,-2709315.0,,,884634.0,60006.0,45328.0,884634.0,839306.0,,2.0,,,2602014.0,-1527378.0,,,,,,,,,,,,,5000.0,,,7738.0,308979.0,,,,,-1180337.0,,250000.0,,,,,884820.0,,0.001,20000000.0,1000000.0,1000000.0,1000.0,,2655.0,,,,5000.0,849037.0,,,,50000.0,250000.0,250400.0,,146406.0,,,,,,,,,50000.0,56662.0,,112749.0,,-4296645.0,1235433.0,,85679.0,473620.0,,2669761.0,,,,,,,,-1381270.0,,,26223834.0,,,,,,13913.0,849037.0,,,,,5930.0,,,,,,,22856861.0,5512380.0,
2018-03-31,2019-06-27,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,20843.0,,,,,,24262.0,,6141.0,4820.0,207935.0,,,,,,3173042.0,,,,,,0.0,18447.0,,5239472.0,,452596.0,447465.0,,,444085.0,412211.0,,444085.0,412211.0,,,,,,0.0001,,100000000.0,28334710.0,28334710.0,2833.0,,175777.0,,,,13403.0,15251.0,1848.0,,47613.0,,,116232.0,,,,8590.0,12586.0,-21176.0,,,,,,,,,,,5131.0,,,,,,,,,-22657.0,34959.0,34959.0,,,,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,249554.0,154043.0,,,-478622.0,,,,800.0,,,,-18850.0,,-55457.0,,,8576.0,,,-8601.0,,,,,-15370.0,,,,1616.0,,,,,,,725.0,27942.0,,,102321.0,,73359.0,45975.0,,,,105000.0,,,,,,,2050988.0,452596.0,873332.0,1177656.0,,,,95056.0,,,,,,,19253.0,,,16861.0,712327.0,,,,-300116.0,,-478623.0,,,,75803.0,280000.0,-6289.0,1145000.0,,2.0,,,523058.0,-369015.0,,,,,,,,,,,,,13301.0,,,,,,,,,-109607.0,,,,,,,,,0.001,20000000.0,1000000.0,1000000.0,1000.0,,3380.0,,,,20000.0,156500.0,,,,21600.0,,600127.0,,37092.0,,,,,-26541.0,,,,,19850.0,,66050.0,,-4775267.0,201656.0,,42529.0,236412.0,,,,,,,,,,-1598393.0,,,,,,,,,105000.0,156500.0,,,,,5930.0,,,,,,33574182.0,26814201.0,5239472.0,
2018-06-30,2019-07-02,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,10444.0,,,,,,24482.0,,6141.0,5096.0,240859.0,,,,,,3387340.0,,,,,,0.0,,,,,287644.0,282513.0,,,281364.0,,,281364.0,,,,,,,0.0001,,100000000.0,30236938.0,30236938.0,3023.0,,127702.0,,,,11035.0,13411.0,2376.0,,29068.0,,,104493.0,,,,7548.0,10699.0,-18247.0,,,,,,,,,,,5131.0,,,,,,,,,11579.0,23380.0,23380.0,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,219539.0,251771.0,,,-345126.0,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108237.0,,,90021.0,,,,,,16053.0,,,,,2017475.0,287644.0,876089.0,2017475.0,,,,86246.0,,,,,,,15351.0,,,45054.0,,,,,,,-345926.0,,,,70895.0,280000.0,1395000.0,1115000.0,,,,,500239.0,-248468.0,,,,,,,,,,,,,13245.0,,,,,,,,,-96658.0,,,,,,,,,0.001,20000000.0,1000000.0,1000000.0,1000.0,,1149.0,,,,,,,,,,,,,50963.0,,,,,,,,,,,,,,-5121194.0,280839.0,,47416.0,229737.0,,,,,,,,,,-1729831.0,,,,,,,5083.0,,5200.0,204205.0,,,,,5930.0,,,,,,,29388261.0,5655885.0,
2018-09-30,2019-07-05,10-Q,LEET TECHNOLOGY INC.,LTES,CIK0001586495,USD,,,,5355.0,,,20547.0,,6141.0,5306.0,254711.0,,,,,,3485203.0,,,,,,0.0,,,5655885.0,,55258.0,50127.0,,,42124.0,,42124.0,42124.0,,,,,,,0.0001,,100000000.0,31611785.0,31611785.0,3161.0,,115551.0,,,,12316.0,14692.0,2376.0,,18724.0,,,101676.0,,,,7548.0,8812.0,-16360.0,,,,,,,,,,,5131.0,,,,,,,,,5093.0,18287.0,18287.0,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,170504.0,222934.0,,,-328179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119208.0,,,135233.0,,,,,,,,,,,2015267.0,55258.0,735519.0,1279748.0,,,,85316.0,,,,,,,16182.0,,,,,,,,,,-328179.0,,-113935.0,,69134.0,113750.0,1365000.0,1251250.0,,,,,437178.0,-214244.0,,,,,,,,,,,,,9100.0,,,,,,,,,-113935.0,,,-5306.0,,,,,,0.001,20000000.0,1000000.0,1000000.0,1000.0,,2648.0,,,,,,,,,,,,,26176.0,,,,,,,,,,,,,,-5449373.0,241659.0,,25650.0,240499.0,,,,,,,,,,-1960009.0,,,,,,,,,,,,,,,5930.0,,,,,,,31205429.0,5942776.0,
