end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccretionExpense,AccruedEmployeeBenefitsCurrent,AccruedIncomeTaxes,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalMarkToMarket,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredLoanOriginationFeesNet,AmortizationOfFinancingCostsAndDiscounts,AssetImpairmentCharges,Assets,AssetsCurrent,BankOverdrafts,BusinessAcquisitionContingentConsiderationSharesIssuable,BusinessCombinationIntegrationRelatedCosts,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndDueFromBanks,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ConversionOfStockAmountConverted1,ConversionOfStockSharesConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertiblePreferredStockSharesSubscribedButUnissued,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentRate,DebtConversionConvertedInstrumentSharesIssued1,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOtherLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositsAssetsCurrent,Depreciation,DepreciationAndAmortization,DepreciationNonproduction,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromOfficersOrStockholders,DueFromRelatedParties,DueToOfficersOrStockholdersCurrent,DueToOfficersOrStockholdersNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,ExplorationExpense,FixturesAndEquipmentGross,ForeignCurrencyTransactionLossBeforeTax,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInBookOverdrafts,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOutstandingChecksOperatingActivities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IncreaseDecreaseInTradingLiabilities,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestAndDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseDomesticDepositLiabilities,InterestExpenseTradingLiabilities,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryGross,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LoansPayable,LoansPayableCurrent,LongTermConstructionLoanCurrent,LongTermDebt,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayable,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherAssets,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherCostAndExpenseOperating,OtherExpenses,OtherNoncashExpense,OtherNoninterestExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromContributionsFromAffiliates,ProceedsFromConvertibleDebt,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLoans,ProceedsFromMinorityShareholders,ProceedsFromNotesPayable,ProceedsFromOtherEquity,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromSaleOfOtherAssetsInvestingActivities,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,RecapitalizationCosts,RelatedPartyTransactionDueFromToRelatedParty,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,SalariesAndWages,SalariesWagesAndOfficersCompensation,SaleOfStockNumberOfSharesIssuedInTransaction,SalesRevenueNet,SecurityDeposit,SecurityDepositLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionExpense,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,SharesIssued,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesPurchaseOfAssets,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,TangibleAssetImpairmentCharges,TemporaryEquityForeignCurrencyTranslationAdjustments,TravelAndEntertainmentExpense,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,ValuationAllowancesAndReservesPeriodIncreaseDecrease,WarrantDownRoundFeatureIncreaseDecreaseInEquityAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2013-03-31,2013-06-27,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,155409.0,,,,,736000.0,,,148800630.0,,,,,,,,,,,700.0,700.0,,,,700.0,700.0,222.0,,,,,,0.001,,500000000.0,,341714675.0,,341881.0,,,,,,,,,,,,,,,,,,,,,,,442000.0,-442000.0,,,,,,,,,,,150185985.0,,,,,,,,0.0,,,,,,,,,,4067.0,,,,,-206286.0,,,,,,,14508.0,,,192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,921409.0,700.0,921409.0,,,30000.0,,,,,,222.0,,-206286.0,,,30000.0,,206286.0,-206286.0,442000.0,,,,,-206286.0,,,,,,,,,,0.001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,10219.0,-206286.0,,,,,,,,,,,,,192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-920711.0,,,,,,,,,,,,,,,,,,,,,,69000.0,,,341798008.0,
2013-06-30,2013-08-26,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,138303.0,,,442000.0,15815.0,678000.0,,-962.0,148925793.0,,,,,,,140000.0,,,,158.0,158.0,,,,158.0,158.0,,,,,,,0.001,,1000000000.0,,344881342.0,,344881.0,,,,140000.0,,,,,,,,,,,,,700000.0,,,,,442000.0,,-442000.0,,,,,,,,,1792697.0,,152102782.0,,,,,13913.0,,,-0.01,,,,,,,,,,16385.0,,,,,-1916797.0,,,,,,,,,,,,,,,,,,,,,22004.0,,,,-15815.0,,,-930693.0,,,,,,,,,2828728.0,158.0,2828728.0,,,50000.0,,,,,,,,-1916797.0,,,50000.0,,808285.0,-808285.0,2704000.0,,,,,-1917759.0,,,,,,-1108512.0,,,,0.001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782000.0,,,,,,,,,,,,,,,,,9900.0,,,,,,,,,-2828570.0,,,,,,,,,,,,,,,,,,962.0,,-442000.0,,,,,344156067.0,
2013-09-30,2013-12-03,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,144352.0,,,442000.0,37026.0,870000.0,,-342.0,148925793.0,,,,,,,-210000.0,,,,-11.0,-11.0,12.0,,,-11.0,-1.0,,,,,,,0.001,,1000000000.0,,344881342.0,,344881.0,,,,350000.0,,,,,,,,,,,,,490000.0,,,,,442000.0,,-442000.0,,,,,,,,,1877255.0,,152620619.0,,,,,17142.0,,,0.0,,,,,,,,,,7069.0,,,,,-517838.0,,,,,,,,,,,,,,,,,,,,,-84558.0,,,,-21211.0,,,,,,,,,,,,3345787.0,-11.0,3345787.0,,,50000.0,,,,,,,,-517838.0,,,50000.0,,202069.0,-202069.0,2704000.0,,,,,-517217.0,,,,,,-315769.0,,,,0.001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-3345787.0,,,,,,,,,,,,,,,,,,-620.0,,-442000.0,,,,,344881342.0,
2013-12-31,2015-02-04,10-K,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,211354.0,,,,58236.0,1062000.0,,-459.0,149275001.0,,,,,,,560000.0,,,,0.0,0.0,48.0,,,0.0,0.0,-478.0,,,,,,0.001,,1000000000.0,172440.0,172440.0,,172.0,,,,560000.0,,0.0,,,,,,,,,0.099,,280000.0,,,59568000.0,,,,59568000.0,,,,,,,,,1504281.0,,152740402.0,,19767.0,,,19767.0,,,-16.05,,0.34,-0.39,0.05,0.0,,-459.0,,0.0,34869.0,0.0,0.0,,,-2760703.0,-16.05,,0.0,,,,70453.0,,58236.0,518000.0,48.0,,,,,,,,,0.0,-266412.0,,,,58236.0,,,930693.0,,,,,,9900.0,,75416.0,3465686.0,0.0,3465686.0,,,50000.0,,,,879767.0,,-879785.0,,-2760703.0,,,,,1478185.0,-1478185.0,152740402.0,,,,,-2761162.0,,34869.0,,,0.0,-1282518.0,,,,0.001,5000000.0,0.0,,0.0,,,0.0,840000.0,,0.0,,,,20000.0,,,0.0,,19767.0,,,,0.0,75416.0,-2760703.0,,,,,0.0,19767.0,,,,,,-152740402.0,1358000.0,,,0.0,,,0.0,,,,,,,,,,,9900.0,,,,,,-9213.0,,,-3465686.0,,,,,,,,,,,,,,,9900.0,,,459.0,0.0,,1076853.0,,,,171970.0,
2014-03-31,2015-02-25,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,214440.0,,,,1238000.0,79651.0,,2626.0,149231793.0,,,,,,,210000.0,,,,,,43.0,,,,0.0,0.0,,,,,,0.001,,1000000000.0,,524881342.0,,524881.0,,,,770000.0,,,,,,,,,,,,,70000.0,,,,,,,,,,0.0,0.0,,,,,1461750.0,,153601067.0,,,,,23382.0,,,0.0,,,,,,,,,-256500.0,6781.0,,,,,0.0,0.0,,0.0,,,,3086.0,,21415.0,176000.0,-5.0,,,,,,,,,,-42531.0,,,,-21415.0,,,,,,,,,229500.0,,0.0,3837266.0,,3837266.0,,,50000.0,,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,-858038.0,,0.0,,,-256500.0,-445384.0,,,0.0,0.001,5000000.0,,,,,,,,,,,,,,0.0,,,,3614.0,,,,,3000.0,-860665.0,,,,,,,,,,,,,176000.0,,,,,,,,,,,,,,,,,229500.0,,,,,,,,,-3837266.0,,,,,,,,,,,,,,,,,,-3085.0,,,,,,,171970.0,
2014-06-30,2015-03-02,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,221585.0,,,,1375580.0,59486.0,,1525.0,149231793.0,,,,,,,70000.0,,,,,,45.0,,,,0.0,,,,,,,0.001,,1000000000.0,,524881342.0,,524881.0,,,,840000.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,840000.0,,153173048.0,,,,,23652.0,,,0.0,,,,,,,,,,3315.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,-621750.0,,,,-21415.0,,,,,,,,,,,0.0,3410348.0,,3410348.0,,,50000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,,,,,,429121.0,,0.0,,,,530335.0,,,,0.001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,96000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-3410348.0,,,,,,,,,,,,,,,,,,1101.0,,,,,,,173940.0,
2014-09-30,2015-03-02,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,226398.0,,,,1430000.0,123023.0,,3119.0,149231793.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,1000000000.0,,,,524881.0,,,,840000.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,735000.0,,153192307.0,,,,,23652.0,,0.0,0.0,,,,,,,,,,3304.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,105000.0,,,,-21957.0,,,,,,,,,,,0.0,3428014.0,,3428014.0,,,50000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,,,,,,-17667.0,,0.0,,,,83043.0,,,,0.001,5000000.0,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,96000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-3428014.0,,,,,,,,,,,,,,,,,,-1594.0,,,,,,,173940.0,
2014-12-31,2016-04-14,10-K,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,0.0,,,,123023.0,1430000.0,229.0,2661.0,49318.0,,,,,,,280000.0,,,,18024.0,0.0,0.0,,,0.0,8640.0,8640.0,8680.0,,,,,0.001,4.0,1000000000.0,60750000.0,60750000.0,3750.0,60750.0,,,,840000.0,,0.0,,,,,,,,,,,,,,28163.0,0.0,,,-28163.0,,,229.0,228.0,,,,,735000.0,,,100815.0,23593.0,0.0,,,108.0,,0.0,,,,,0.0,,,,-265500.0,,0.0,0.0,,,-451495.0,0.0,,0.0,0.0,,,15044.0,,64787.0,368000.0,-48.0,,,,,,,,-5000.0,0.0,-769281.0,,,,64787.0,,,0.0,0.0,,,,,229500.0,,57500.0,100815.0,18024.0,0.0,,,50000.0,,,,100815.0,-4572.0,-87603.0,,-82831.0,,,,7020.0,82831.0,-82831.0,82831.0,,,,,-448376.0,0.0,227.0,,,256500.0,167994.0,,,-4572.0,,5000000.0,0.0,0.0,0.0,5000.0,100815.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,0.0,,,,0.0,,-451495.0,4573.0,4344.0,,,0.0,23593.0,,,,,12355.0,-92048.0,368000.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,18024.0,,,18024.0,,,110068.0,,,,,,,,,,,,,,,-3168.0,0.0,,,,,,60750000.0,
2015-03-31,2016-12-30,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,226398.0,,,,,,,,149304962.0,,,,,,,,,,,20134.0,5688.0,,,,,0.0,0.0,688.0,,,,,0.001,41.0,1000000000.0,173940.0,173940.0,,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,229.0,,,,,,,,137088.0,,,,,,,-0.2,,,,,,,,,,,,,,-34163.0,-34163.0,-0.2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,13411.0,363486.0,20134.0,,,,,,,,44265.0,-10331.0,-33934.0,,-34163.0,,,,9000.0,34163.0,-34163.0,,,,,,,,1523.0,,,,,,,-10331.0,,5000000.0,0.0,0.0,0.0,5000.0,,,,,,,,,,36273.0,,,,44265.0,,,,,,,,14446.0,,,,137088.0,,,,,,-149648532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-343352.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,173940.0,
2015-06-30,2016-12-30,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,226398.0,,,,,,,,149304962.0,,,,,,,,,,,19217.0,5688.0,,,,,0.0,,0.0,,,,,0.001,,1000000000.0,173940.0,,41.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,,,,,,,,,174784.0,,,,,,-0.22,-0.22,,,,,,,,,,,,,,,-38613.0,-0.22,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000.0,401182.0,19217.0,,,,,,,,,,,,-38613.0,,,,6000.0,38613.0,-38613.0,,,,,,,,0.0,,,,,,,,,5000000.0,0.0,0.0,0.0,5000.0,,,,,,,,,,,,,,,,,,,,,,14446.0,,,,174784.0,,,,,,-149687145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-381965.0,,,,,,,,,,,,,,,,,,,,,,,,,173940.0,
2015-09-30,2017-01-04,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,226398.0,,,,,,,,149304962.0,,,,,,,,,,,18987.0,5688.0,,,,,0.0,,0.0,,,,,0.001,41.0,1000000000.0,173940.0,173940.0,,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,,,,,,,,174784.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,-230.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,401182.0,18987.0,,,,,,,,,,,,-230.0,,,,0.0,230.0,-230.0,,,,,,,,0.0,,,,,,,,,5000000.0,0.0,0.0,0.0,5000.0,,,,,,,,,,,,,,,,,,,,,,13987.0,,,,174784.0,,,,,,-149687375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-381195.0,,,,,,,,,,,,,,,,,,,,,,,,,173940.0,
2015-12-31,2017-02-15,10-K,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,226398.0,,,,,,-1143.0,,-177342.0,,,,-226660.0,,,,,,,18870.0,5108.0,,,,,108.0,-8532.0,108.0,,,,,0.001,4.0,1000000000.0,61012227.0,61012227.0,3750.0,61012.0,,,,,,,,,,,,,,,,,,,,57529.0,0.0,,,-57529.0,,,914.0,914.0,,,,,,,,,,87219.0,87219.0,,87219.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,52911.0,313617.0,18870.0,313617.0,108.0,,,87219.0,,,87259.0,-10332.0,-85459.0,,-86373.0,,,,15000.0,86373.0,-86373.0,169204.0,,,,,,1768.0,281.0,,,,,,,-10332.0,,5000000.0,1500000.0,,0.0,5000.0,0.0,,,,,,,,,,,,,87259.0,,,,,,-86373.0,14905.0,13762.0,,13762.0,,,,,,,0.0,-178421.0,,,,,,,,,,,,,,,,,,,,,,,,-294747.0,,,-294747.0,-352088.0,,,,,,,,,,,,,,0.0,,,,,,,,,,60881114.0,
2016-03-31,2017-02-22,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,226398.0,,,,,,,,-174542.0,,,,,,,,,,,18602.0,5069.0,,,,,69.0,-39.0,69.0,,,,,0.001,4.0,1000000000.0,61212077.0,61212077.0,3750.0,61212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,229.0,,,,,,,,,,,110211.0,,211026.0,,0.0,,,,,,,,,,,,,,-26260.0,-26260.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,16406.0,336609.0,18602.0,,,,,,,,22992.0,3000.0,-26031.0,,-26260.0,,,,0.0,26260.0,-26260.0,,,,,,,,2389.0,,,,,,,0.0,,5000000.0,0.0,,0.0,5000.0,,,,,,,,,,,,,,22992.0,,,,,,-26260.0,,13533.0,,,,,,,,,,-204681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-318007.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,61096671.0,
2016-06-30,2017-02-22,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,226398.0,,,,,,,,-174542.0,,,,,,,,,,,18315.0,5012.0,,,,,12.0,,12.0,,,,,0.001,4.0,1000000000.0,61212077.0,61212077.0,3750.0,61212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,,230.0,,,,,,,,,,,,214026.0,,0.0,,,,,,,,,,,,,-3230.0,,-3230.0,-0.01,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,339609.0,18315.0,,108.0,,,113211.0,,,,,,,-3230.0,,,,0.0,3230.0,-3230.0,,,,,,,,0.0,,,,,,,,,5000000.0,,,0.0,5000.0,,,,,,,,,,,,,,,,,,,,,,13303.0,,,,,,,,,,-207968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-321294.0,,,,,,,,,,,,,,,,,,,,,,,,,3260611.0,
2016-09-30,2017-02-23,10-Q,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,226398.0,,,,,,,,-174542.0,,,,,,,,,,,18074.0,5000.0,,,,,0.0,,0.0,,,,,0.001,4.0,1000000000.0,61212077.0,61212077.0,4500000.0,61212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,229.0,,,,,,,,,,,,,,113211.0,,-0.01,,,,,,,,,,241.0,,,-241.0,,-241.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,339609.0,18074.0,,,,,113211.0,,,,,,,-241.0,,,,0.0,241.0,-241.0,,,,,,,0.0,12.0,,,,,,,,,5000000.0,5000000.0,,0.0,5000.0,,,,,,,,,,,,,,,,,,,,,,13074.0,,,,,,,,,,-208209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-321535.0,,,,,,,,,,,,,,,,,,,,,,,,,18697.0,
2016-12-31,2017-04-17,10-K,"REMSLEEP HOLDINGS, INC.",RMSL,CIK0001412126,USD,226398.0,58000.0,0.0,,0.0,,2059.0,0.0,-31599.0,,,,,,,,,,,12845.0,0.0,,,,,0.0,-108.0,0.0,,,0.0,,0.001,0.0,1000000000.0,3273111.0,3273111.0,0.0,3273.0,,,,,,,,,,,,,,,,,,,,124541.0,,,,-124541.0,,,917.0,917.0,,,,,,,,,,85287.0,,85287.0,,,-0.06,,,,,,,,,,11187.0,,,-199593.0,,,0.0,,0.0,,0.0,,,0.0,,,,,,0.0,2500.0,,,,-5000.0,,,,,,2500.0,,,,0.0,,9841.0,,,,105000.0,0.0,371526.0,12845.0,311685.0,85287.0,50000.0,,,85287.0,,133068.0,0.0,-133176.0,,-199593.0,-199593.0,-2500.0,,105000.0,197093.0,-197093.0,366297.0,,,,,,0.0,1108.0,,,,,,,0.0,,5000000.0,5000000.0,5000000.0,105000.0,0.0,,,,,30000.0,,,,,,,,105000.0,0.0,,,,,80906.0,-199593.0,14905.0,12845.0,2059.0,12845.0,,,,,,1932.0,,-435355.0,,,,,,,,,,,,,,,,,,,,,,,,,85287.0,15000.0,-358681.0,-358681.0,,,,,,,,3000.0,,60000.0,,,,58000.0,,,,,,,,,,3258502.0,
