end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AdvancesToAffiliate,AllocatedShareBasedCompensationExpense,AllocatedShareBasedCompensationExpenseNetOfTax,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConversionOfStockSharesIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,DebtInstrumentAnnualPrincipalPayment,DebtInstrumentConvertibleConversionPrice1,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsValuationAllowance,DepositAssets,DepositContractsLiabilities,DepositLiabilityCurrent,DepositsAssets,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DividendsReceivable,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EquityIssuancePerShareAmount,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GeneralContractorCosts,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationTaxCredits,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseShortTermBorrowings,InterestPaid,InterestPaidNet,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseCosts,LineOfCredit,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherIncome,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquireOtherProductiveAssets,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromConvertibleDebt,ProceedsFromDepositsOnRealEstateSales,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfOtherDebt,ProceedsFromRepaymentsOfOtherLongTermDebt,ProceedsFromSaleOfOtherAssets1,ProceedsFromShortTermDebt,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfessionalFees,ProfitLoss,RelatedPartyTransactionAmountsOfTransaction,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,SharePrice,SharesIssued,SharesIssuedPricePerShare,ShortTermBankLoansAndNotesPayable,ShortTermBorrowings,ShortTermNonBankLoansAndNotesPayable,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,TemporaryEquityShareSubscriptions,UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,UnsecuredDebtCurrent,WeightedAverageNumberOfDilutedSharesOutstanding,IncomeTaxesPaidNet,IncreaseDecreaseInPrepaidExpensesOther,PaymentsForRepurchaseOfWarrants
2012-06-30,2012-08-14,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,,,113876.0,3923.0,,,24665600.0,,,,,,19680.0,,15026.0,,15026.0,,,,,15830000.0,,0.0,125000.0,200000000.0,132012433.0,132012433.0,25000.0,709.0,,,,300000.0,,,,,,,,,,,,,25132505.0,,,-0.01,,,,,,,,,,,,,0.0,,28683.0,2231.0,-40214.0,0.0,,,,,,,,,,,,,,6000.0,,,,,460876.0,19680.0,,0.0,,,,,-40214.0,0.0,40214.0,-39483.0,,0.0,,,,,,731.0,,,,,,,,,,,,,,3300.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,47000.0,-441196.0,,,,,,,,,,,,,12500000.0,,,121937091.0,,,
2012-09-30,2012-11-15,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,,,151920.0,4885.0,,,24690587.0,,,,,,9998.0,,5113.0,,5113.0,,,,,16530000.0,,0.0,125000.0,200000000.0,134512433.0,134512433.0,25000.0,722.0,,,,300000.0,,,,,,,,,,,,,25175231.0,,,0.0,,,,,,,,,,,,,0.0,,27358.0,2231.0,-41994.0,0.0,,,,,,,,,,,,,,6000.0,,,,,468920.0,9998.0,,0.0,,,,,-41994.0,0.0,41994.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,6405.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.0,-458922.0,,,,,,,,,,,,,12500000.0,,,94424390.0,,,
2012-12-31,2014-04-30,10-K,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,181399.0,,181399.0,6020.0,0.0,,24690587.0,,,,,,8426.0,,2406.0,,,-2106.0,,,,16530000.0,,0.0,,400000000.0,134512433.0,134512433.0,25000.0,722.0,,,,300000.0,,,,,,8500000.0,,,,0.0,,0.0,25223782.0,,,0.0,,0.34,,,,,,,,,,,0.0,,119399.0,18731.0,-197118.0,0.0,,0.0,,,,,,28008.0,28008.0,-508.0,,,-18731.0,24000.0,,0.0,,,515899.0,8426.0,,0.0,,147765.0,0.0,-149871.0,-197118.0,-197118.0,197118.0,-197118.0,25200000.0,0.0,,,,0.0,,0.0,,,,125000.0,150000.0,,22765.0,,0.0,0.0,,0.0,,34988.0,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,,,,,,34500.0,-507473.0,,,,,,0.0,,,200000000.0,,,,,,34500.0,129224762.0,,,
2013-03-31,2014-05-14,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,,,104295.0,6020.0,0.0,,24754428.0,,,,,,21885.0,,13946.0,,13946.0,11540.0,,,,15000000.0,,0.0,,400000000.0,134512433.0,134512433.0,25000.0,722.0,,,,300000.0,,,,,,,,,,25000.0,,0.0,25312594.0,,,0.0,,,,,,,,,,,,,0.0,,20859.0,39375.0,-88812.0,0.0,,0.0,,,,,,,12896.0,0.0,,,1919.0,6000.0,,0.0,,,554295.0,21885.0,,0.0,,500.0,25000.0,-13960.0,-88812.0,0.0,88812.0,,,0.0,,,,0.0,,1919.0,,,,0.0,,,500.0,,0.0,25000.0,,0.0,,4328.0,,,18250.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90000.0,,125000.0,-532410.0,,,,,,,,,-63875.0,,,,,,,134514433.0,,,
2013-06-30,2014-05-14,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,,,120298.0,0.0,,,24846254.0,,,,,,23080.0,,4494.0,,4494.0,,,,,15800000.0,,0.0,,400000000.0,137312433.0,137312433.0,25000.0,737.0,,,,300000.0,,,,,,,,,,25000.0,,,25407277.0,,,-0.01,,,,,,,,,,,,,0.0,,25975.0,42708.0,-94683.0,0.0,,,,,,,,,,,,,,6000.0,,,,,558298.0,23080.0,,0.0,,,,,-94683.0,0.0,94683.0,,,0.0,,,,,,18586.0,,,,,,,,,,,,,,1750.0,,,18250.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90000.0,,113000.0,-535218.0,,,,,,,,,,,,,,,,135703642.0,,,
2013-09-30,2014-05-15,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,,,136823.0,0.0,,,24925087.0,,,,,,16116.0,,2530.0,,2530.0,,,,,17300000.0,,0.0,,400000000.0,138812433.0,138812433.0,25000.0,745.0,,,,300000.0,,,,,,,,,,25000.0,,,25505141.0,,,0.0,,,,,,,,,,,,,0.0,,23326.0,44375.0,-97864.0,0.0,,,,,,,,,,,,,,6000.0,,,,,570323.0,16116.0,,0.0,,,,,-97864.0,0.0,97864.0,,,0.0,,,,,,13586.0,,,,,,,,,,,,,,5913.0,,,18250.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,108500.0,-554207.0,,,,,,,,,,,,,,,,137948303.0,,,
2013-12-31,2014-05-27,10-K,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,173962.0,,173962.0,119.0,733.0,1667.0,25028311.0,,,,,,24645.0,,3065.0,,,659.0,,,,21300000.0,,0.0,,400000000.0,142312433.0,142312433.0,25000.0,763.0,,,,300000.0,,,,,,8700000.0,,,,25000.0,,0.0,25672359.0,,,0.0,,0.34,0.01,,,,,,,,,,0.0,0.0,95752.0,213334.0,-448577.0,0.0,,0.0,,,,,,82563.0,,-5901.0,,,14794.0,26400.0,,0.0,,,642795.0,24645.0,,0.0,,81000.0,25000.0,-105341.0,-448577.0,,448577.0,,25700000.0,0.0,,,,0.0,,21461.0,,0.0,,0.0,,,81000.0,,0.0,25000.0,,0.0,,38591.0,,,74500.0,-25672359.0,0.0,,0.0,1.25,0.0183,,,,2000000.0,0.0,,0.0,,,,,,,,,20000.0,,,,,,,143833.0,-618150.0,,,,,,2000000.0,,,20000.0,,,20000.0,,,127500.0,137107228.0,,,
2014-03-31,2014-06-05,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,,,147692.0,119.0,1100.0,4167.0,25093598.0,,,,,,5428.0,,1724.0,,1724.0,-1341.0,,,,13500000.0,,0.0,50000.0,400000000.0,170362433.0,170362433.0,75000.0,911.0,,,,300000.0,,,,,,,,,,25000.0,,0.0,25757706.0,,,0.0,,,,,,,,,,,,,0.0,,14072.0,45300.0,-85347.0,0.0,,0.0,,,,,,-26270.0,-26270.0,0.0,,,-12876.0,9600.0,,0.0,,,593625.0,5428.0,,0.0,,51000.0,0.0,-52341.0,-85347.0,0.0,85347.0,,,0.0,0.0,,0.0,0.0,,3585.0,,,,0.0,,,1000.0,,0.0,0.0,,0.0,,3500.0,,,12875.0,,0.0,0.0,0.0,1.25,0.0236,,,,,,,,,,,,,,,,,,,,,,,120933.0,-588197.0,,2500000.0,16000000.0,25550000.0,,,,25000.0,,,,,,,103500.0,166446322.0,,,
2014-06-30,2014-08-14,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,129508.0,,,1275.0,,6667.0,25219570.0,,,,,,9997.0,,6802.0,,6802.0,,,,,13500000.0,,0.0,,400000000.0,175662433.0,175662433.0,0.0,939.0,,,,310000.0,,,,,,,,,,55000.0,,,,,,-0.01,,,,,,,,,,,,,,,49000.0,3978.0,,,,,,,,,,,,,,,,9600.0,,,,,616541.0,9997.0,,,,,,,-69347.0,,69347.0,,,,0.0,,,,,1920.0,,,,,,,,,,,,,,6769.0,,,0.0,-25827053.0,0.0,0.0,,,,,,,50000.0,0.02,,,,,,,,,,,1000.0,,,,,,,122033.0,-606544.0,,,,,,,,,,,,,,,103500.0,171697598.0,,,
2014-09-30,2014-11-14,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,140219.0,,,2187.0,,7653.0,25219570.0,,,,,,14965.0,,10858.0,,10858.0,,,,,11000000.0,,0.0,,400000000.0,175662433.0,175662433.0,0.0,939.0,,,,391750.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,3116.0,,20977.0,-2312.0,,,,,,,,,,,,,,,,8635.0,,,,,635469.0,14965.0,,,,,,,-13960.0,,13960.0,,,,,,,,,1920.0,,,,,,,,,,,,,,42661.0,,,2115.0,-25841013.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,103500.0,-620504.0,,,,,,,,,,,,,,,103500.0,175662433.0,,,
2014-12-31,2015-04-14,10-K,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,270893.0,84000.0,,5497.0,2630.0,7653.0,25411550.0,,23500.0,256500.0,,,5814.0,5814.0,317.0,,,-2748.0,,,0.25,,3840000.0,0.0,,400000000.0,175662433.0,175662433.0,25000.0,939.0,,84000.0,100000.0,100000.0,,,8800000.0,,,8800000.0,,,,0.0,,,,,,0.0,,0.34,,,,,,,,,0.0,192000.0,3116.0,192000.0,141500.0,95158.0,,,,0.0,,,25800000.0,,,128334.0,,5378.0,,,-14794.0,34418.0,10000.0,0.0,,,434143.0,5814.0,,,,196500.0,30000.0,-229248.0,-168479.0,,418595.0,,25800000.0,250116.0,,,,,,0.0,,100000.0,,100000.0,,,20000.0,,,30000.0,20000.0,,192000.0,133769.0,,,13750.0,-25840838.0,0.0,,0.0,1.25,0.0236,,,,25600000.0,,,,,0.0,0.0,0.0,,,,,256500.0,0.0,,,0.05,90000.0,63250.0,63250.0,-428329.0,,3840000.0,,25600000.0,,,,,1000.0,,,,,,63250.0,172401474.0,,,
2015-03-31,2015-05-20,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,176361.0,,,5928.0,,,25996578.0,,,40000.0,,,168034.0,138034.0,130652.0,,,130335.0,,,,2700000.0,,0.0,,400000000.0,198002433.0,198002433.0,0.0,1057.0,,,,100000.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,30000.0,,,,38859.0,50000.0,,,,0.0,,,,,,75468.0,,431.0,,,1454.0,1973.0,,0.0,,,276361.0,168034.0,,,,266750.0,-30000.0,-106415.0,-265124.0,,259282.0,,,,-5842.0,,30000.0,,,1454.0,,,,330000.0,,,-63250.0,-63250.0,,,,,,74324.0,,12000.0,53000.0,-26105962.0,,41126.0,,,,,,,2650000.0,,,,0.03,13000000.0,,,,,,,,,,,,,,0.0,-108327.0,,,,1000000.0,,,,,40000.0,,,,,,,182277544.0,,,
2015-06-30,2015-08-14,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,112467.0,,,7895.0,,,26367680.0,,,,,0.0,188177.0,123177.0,114402.0,,,,,,,8700000.0,,0.0,,400000000.0,200664933.0,200664933.0,0.0,1072.0,,,100000.0,100000.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,65000.0,,,,42691.0,0.0,,,,,,,,,,,,,,,,1996.0,,,,,212467.0,188177.0,,,,,,,-287080.0,,292123.0,,,,5043.0,,,,,880.0,,,,,,,,,,,,,,96199.0,,,19120.0,-26393042.0,,132117.0,,,,,,,5350000.0,,,,,13000000.0,,,,,,,,,,,,,0.0,0.0,-24290.0,,,,,,,,,,,,,,,,199308477.0,,,
2015-09-30,2015-11-16,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,79178.0,,,7983.0,,,26777414.0,,,,,0.0,237146.0,172146.0,163526.0,,,,,,,12262500.0,,0.0,,400000000.0,206502433.0,206502433.0,,1103.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,65000.0,,7272.0,,23119.0,15000.0,,,,,,,,,,,,,,,,0.0,,,,,79178.0,237146.0,,,,,,,-227507.0,,234779.0,,,,121.0,,,,,637.0,,,,,,,,,,,,,,49325.0,,,29850.0,-26620549.0,,117485.0,,,,,,,8849998.0,,,,,14600000.0,,,,,,,,,,,,,0.0,,157968.0,,,,,,,,,,,,,,,,202076618.0,,,
2015-12-31,2016-03-30,10-K,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,45388.0,,,8023.0,,,27498836.0,,,176000.0,,1500.0,449752.0,379492.0,371072.0,,,370755.0,,,,8700000.0,,0.0,,400000000.0,216602433.0,216602433.0,,1159.0,1250000.0,,,,161750.0,0.08,9000000.0,,,,,,0.0,,,,,0.0,,-0.01,,,,,25000.0,,,,1500.0,71760.0,70260.0,,7272.0,,126767.0,125000.0,,,,0.0,,,26400000.0,,,-18233.0,,2526.0,,,397.0,3968.0,,0.0,,,45388.0,449752.0,45388.0,,,991750.0,-46760.0,-574235.0,-1254793.0,,1262065.0,,,,,397.0,30000.0,,,397.0,,,,1035000.0,,,,,,,,,,314454.0,,,158890.0,-27095631.0,,531486.0,0.0,1.25,0.009,,,,12350000.0,,,14600000.0,0.03,14600000.0,0.05,350000.0,,,,0.05,,0.03,,,,,0.0,,404364.0,,,,3600000.0,,,,,40000.0,,,,,,,197978111.0,,,
2016-03-31,2016-05-16,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,89529.0,,,8023.0,,,27690354.0,,,7000.0,,750.0,340557.0,269163.0,260973.0,,,-110099.0,,,,6500000.0,,0.0,,400000000.0,216702433.0,216702433.0,,1160.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,71394.0,,,,21431.0,,,,,0.0,,,,,,44141.0,,,,,-230.0,,,0.0,,,,340557.0,89529.0,,,0.0,-1884.0,-108215.0,-344855.0,,344858.0,,,,3.0,,1884.0,,,167.0,,,,0.0,,,,,,,,,,66507.0,,12000.0,71651.0,-27440486.0,,184519.0,,,,,,,15350000.0,,,,0.05,28600000.0,,110000.0,,,,,,,,,,,,,251028.0,,,,100000.0,,,,,7000.0,,,,,,,216635400.0,,,
2016-06-30,2016-08-15,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,112110.0,,,8023.0,,,28046576.0,,,,,750.0,346429.0,271131.0,108513.0,,,,,,,6500000.0,,0.0,,400000000.0,220852433.0,220852433.0,,1182.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,75298.0,,,,29503.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,346429.0,112110.0,,,,,,-372953.0,,370784.0,,,,-2169.0,,,,,154595.0,,,,,,,,,,,,,,41806.0,,,108481.0,-27813439.0,,190244.0,,,,,,,19100000.0,,,,,28600000.0,,290000.0,,,,,,,,,,,,,234319.0,,,,,,,,,,,,,,,,217340895.0,,,
2016-09-30,2016-11-14,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,40386.0,,,0.0,,,28459913.0,,,,,750.0,255993.0,180394.0,88965.0,,,,,,,6500000.0,,0.0,,400000000.0,226202433.0,226202433.0,,1210.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,75599.0,,0.0,,17341.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,255993.0,40386.0,,,,,,-432077.0,,432077.0,,,,0.0,,,,,91429.0,,,,,,,,,,,,,,39664.0,,,174957.0,-28245516.0,,199365.0,,,,,,,22850000.0,,,,,28600000.0,,398000.0,,,,,,,,,,,,,215607.0,,,,,,,,,,,,,,,,222088754.0,,,
2016-12-31,2017-02-21,10-K,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,45295.0,,,0.0,,,29115795.0,3000.0,,543699.0,,3000.0,542094.0,441413.0,371029.0,,,-43.0,,,,6500000.0,,0.0,,400000000.0,237952433.0,237952433.0,,1273.0,,,,0.0,,,9200000.0,,,,,54770.0,54770.0,,,,,0.0,,-0.01,,,,,,,,,4500.0,105181.0,100681.0,,0.0,,99648.0,0.0,,,,0.0,,,27200000.0,,,-3724.0,,-8023.0,,0.0,69987.0,12.0,,0.0,,,45295.0,542094.0,45295.0,,0.0,850000.0,-29790.0,-820253.0,-1524638.0,,1524638.0,,,,,15614.0,29790.0,,33421.0,70384.0,54770.0,,,850000.0,,,,,,,,,,211006.0,,72000.0,450899.0,-28620269.0,,760073.0,0.0,1.25,0.009,,,0.0,26900000.0,,,15300000.0,0.05,28900000.0,0.06,110000.0,,,,0.08,,0.04,,,,0.0,,,496799.0,,,,3600000.0,,,,,7000.0,,,,,,,221613392.0,,,
2017-03-31,2017-05-12,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,46312.0,,,,,,29666268.0,,,99137.0,,750.0,718263.0,575094.0,549186.0,,,178157.0,,,,6500000.0,,0.0,,400000000.0,245952433.0,245952433.0,,1316.0,,,,,,,,,,,,21908.0,,,,,,0.0,,-0.01,,,,,,,,,,,143169.0,,,,32133.0,,,,,0.0,,,,,,4648.0,,,0.0,,-28862.0,,,0.0,,,,718263.0,46312.0,,250000.0,320000.0,-31255.0,-110588.0,-375364.0,,375389.0,,,,25.0,4000.0,31255.0,,,25908.0,,,,320000.0,,,,,,,,,,42952.0,,15000.0,69038.0,-28995633.0,,230516.0,,,,,6500000.0,,30950000.0,,,,0.06,45100000.0,0.11,1826000.0,,,,,,,,,,,,,671951.0,,,,0.0,,,,,0.0,,320000.0,,,25.0,,226457836.0,,,
2017-06-30,2017-08-08,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,5369.0,,,,,,29852293.0,,,,,750.0,531950.0,380777.0,238277.0,,,,,,,6500000.0,,0.0,,400000000.0,245952433.0,245952433.0,,1316.0,,,,,,,,,,,,134370.0,,,,,,0.0,,0.0,,,,,,,,,,,151173.0,,,,29804.0,,,,,,,,,,,,,,,,,,,,,,,531950.0,5369.0,,250000.0,,,,-331395.0,,327136.0,,,,-4259.0,8130.0,,,,142500.0,8130.0,,,,,,,,,,,,,24322.0,,,86235.0,-29327028.0,,186025.0,,,,,6500000.0,,34000000.0,,,,,44100000.0,0.11,674000.0,,,,,,,,,,,,,526581.0,,,,,,,,,,,,,,-4259.0,,245952433.0,,,
2017-09-30,2017-11-13,10-Q,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,19818.0,,,,,,30242806.0,,,,,750.0,637643.0,483865.0,386142.0,,,,,,,6500000.0,,0.0,,400000000.0,250352433.0,250352433.0,,1339.0,,,,,,,,,,,,97723.0,,,,,,0.0,,0.0,,,,,,,,,6750.0,160528.0,153778.0,,,,12500.0,,,,,,,,,,,,,,,,,,,,,,,637643.0,19818.0,,,,,,-299292.0,,299192.0,,,,-100.0,0.0,,,,97723.0,97723.0,,,,,,,,,,,,,42549.0,,,72857.0,-29626320.0,,170536.0,,,,,6500000.0,,38050000.0,,,,,55100000.0,0.11,392000.0,,,,,,,,,,,,,617825.0,,,,,,,,,,,,,,-100.0,,247148085.0,,,
2017-12-31,2018-03-09,10-K,"PROTOKINETIX, INCORPORATED",PKTX,CIK0001128189,USD,26906.0,,,,,,30506094.0,3000.0,,481644.0,,3000.0,518097.0,365069.0,302942.0,,,-68087.0,,,,6500000.0,,0.0,,400000000.0,251352433.0,251352433.0,,1344.0,,,,117656.0,,,9500000.0,,,,,61077.0,61077.0,,,,,0.0,,-0.01,,0.34,,,,0.0,1.25,0.016,7500.0,160528.0,153028.0,,,,105264.0,,,,,0.0,,,27800000.0,,,-14758.0,,0.0,,1656.0,-8257.0,1657.0,,0.0,,,144562.0,518097.0,144562.0,,0.0,480000.0,57022.0,-605109.0,-1513634.0,,1513634.0,,,,,1050.0,58978.0,,55347.0,62127.0,61077.0,,,590000.0,,,,,,,,,,196828.0,,72000.0,296515.0,-30133903.0,,910370.0,0.0,1.25,0.0112,,6500000.0,0.0,32600000.0,,,28200000.0,0.05,44100000.0,0.06,272000.0,,,,0.05,,0.05,,,,,,,373595.0,,,,0.0,,,,,0.0,,,,,,,246598460.0,,,
