end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccruedIncomeTaxes,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfIntangibleAssets,AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredIncomeTaxLiabilities,DeferredIncomeTaxLiabilitiesNet,DeferredRentCredit,DeferredRentCreditNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxAssetsValuationAllowanceNoncurrent,DeferredTaxLiabilities,DeferredTaxLiabilitiesCurrent,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,DeferredTaxLiabilitiesGrossNoncurrent,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPrepaidExpenses,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnDispositionOfRealEstateDiscontinuedOperations,GainsLossesOnSalesOfOtherRealEstate,Goodwill,GoodwillImpairmentLoss,GrossProfit,HeldToMaturitySecurities,HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxCreditsAndAdjustments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToContingentlyIssuableShares,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryValuationReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,InvestmentIncomeInterest,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermInvestments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NumberOfReportableSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherIncome,OtherNonoperatingIncomeExpense,OtherTaxExpenseBenefit,PaymentsForRepurchaseOfCommonStock,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,ProceedsFromCollectionOfNotesReceivable,ProceedsFromIssuanceOfCommonStock,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfRealEstate,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,PurchaseObligationDueInNextTwelveMonths,RepaymentsOfLongTermDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesAllowancesGoods,SalesOfRealEstate,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardPurchasePriceOfCommonStockPercent,ShortTermInvestments,StockholdersEquity,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedAndRetiredDuringPeriodValue,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StockRepurchaseProgramAuthorizedAmount1,StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1,TaxesPayableCurrent,TemporaryEquitySharesSubscribedButUnissued,TreasuryStockAcquiredAverageCostPerShare,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,DebtSecuritiesHeldToMaturityAmortizedCostAfterAllowanceForCreditLoss,ImpairmentOfIntangibleAssetsExcludingGoodwill
2012-12-31,2013-01-31,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1520522.0,3203850.0,,,,131437.0,1145189.0,,54404278.0,,,,,,,97950.0,,,,,324500.0,38280706.0,24810108.0,12177561.0,6136169.0,458026.0,,,0.01,50000000.0,12854920.0,12854920.0,128549.0,6341102.0,,,,,,332760.0,,,,,,,,,,,1491478.0,,,,6165490.0,,,,,,,,,,,,,,,,,,,121225.0,0.04,0.04,0.402,,,,,,,,,2296651.0,,,,,,,,,,,,,-7297.0,,,,2570511.0,,3924260.0,,3186000.0,13189000.0,10003000.0,,,911211.0,,366000.0,,,,,-257289.0,181214.0,654295.0,,,43717.0,,43717.0,,,,,858049.0,,,3625909.0,2410733.0,,,357127.0,,25462.0,,,,,,,,,,,2797148.0,38280706.0,2797148.0,,3186000.0,66397.0,,335602.0,,56027.0,,545211.0,,,885749.0,,,,,,,,,,,,,,,,,,349702.0,255560.0,,,,,9988.0,,,1655000.0,,154398.0,0.01,500.0,,0.0,,,68760.0,-9988.0,2145000.0,,,,7625.0,,,1293037.0,,,,,-19049269.0,,10265362.0,,,10265362.0,3038511.0,186049.0,0.85,,,,,,,,,,,,-5500.0,5.33,,0.0,,1992600.0,1007639.0,3.08,,,1.63,,,1879969.0,,,10003000.0,35483558.0,,16037.0,,,,,,,,,,,,,,,,322141.0,12798314.0,12476173.0,,
2013-03-31,2013-05-03,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1918397.0,4246997.0,,,,22186.0,1399915.0,,54591089.0,,,,,,,97950.0,,,,,294500.0,39579211.0,25301915.0,12711578.0,6814133.0,,,,0.01,50000000.0,12872391.0,12872391.0,128724.0,6299043.0,,,,,,,,,,22891.0,,,,,,,1639902.0,,,,5620271.0,,,,,,,,,,,,,,,,,,,,0.05,0.04,0.439,,,,,,,,,2296775.0,,,,,,,,,,,,,,,,,2570511.0,,4215325.0,16177075.0,4261000.0,12704000.0,8394075.0,,,972278.0,,427000.0,,,,,,,,,,,,,,,,,1038369.0,,,3742252.0,2323447.0,,,380436.0,,22836.0,,,,,,,,,,,3363389.0,39579211.0,3340498.0,,4261000.0,,,,,,,545278.0,,,949442.0,,,,,,,,,,,,,,,,,,415631.0,259796.0,,,,,,,,,,,0.01,500.0,,0.0,,,,,,,,,,,,1565718.0,,,,,-18503991.0,,10514368.0,378842.0,,10514368.0,3265883.0,197683.0,,,,,,,,,,,,,,,,,,2950829.0,990289.0,3.1,,,,,,2754224.0,,,8443000.0,36215822.0,,,,,,,,,,,,,,,,,,423126.0,12926560.0,12503434.0,,
2013-06-30,2013-08-08,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1907466.0,5048271.0,,,,43060.0,2411808.0,,54817204.0,,,,,,,97950.0,,,,,,41973510.0,27651974.0,12739972.0,6866755.0,,,,0.01,50000000.0,12898027.0,12898027.0,128980.0,7905646.0,,,,,,,,,,21996.0,,,,,,,2369942.0,,,,4269552.0,,,,,,,,,,,,,,,,,,,,0.09,0.09,0.369,,,,,,,,,2105047.0,,,,,,,,,,,,,,,,,2570511.0,,5629123.0,13680000.0,5641000.0,,8039000.0,,,1817988.0,,671001.0,,,,,,,,,,,,,,,,,1099524.0,,,4966348.0,3215170.0,,,651454.0,,21754.0,,,,,,,,,,,4384330.0,41973510.0,4362334.0,,5641000.0,,,,,,,1146987.0,,,1796234.0,,,,,,,,,,,,,,,,,,361658.0,258909.0,,,,,,,,,,,0.01,500.0,,0.0,,,,,,,,,,,,1581564.0,,,,,-17357004.0,,13534769.0,152564.0,,13534769.0,3832889.0,186842.0,,,,,,,,,,,,,,,,,,6125305.0,972519.0,3.11,,,,,,5149482.0,,,8039000.0,37589180.0,,,,,,,,,,,,,,,,,,692734.0,13205818.0,12513084.0,,
2013-09-30,2013-11-21,10-K,"Clearfield, Inc.",CLFD,CIK0000796505,USD,2627764.0,7837543.0,,,,163531.0,3522907.0,2753660.0,54808929.0,297988.0,,2505.0,,753727.0,97950.0,97950.0,,,,551786.0,0.0,46413339.0,34197203.0,10419324.0,9807957.0,4129814.0,,,0.01,50000000.0,12974263.0,12974263.0,129743.0,31363502.0,180706.0,239127.0,58421.0,2455015.0,,2564045.0,,,,21101.0,,109030.0,1691652.0,,,,4615110.0,810573.0,,4615110.0,810573.0,975000.0,,,,,975258.0,,881000.0,,,,,,,,,460868.0,475524.0,476400.0,0.38,0.36,,0.34,,0.37,0.02,,0.01,,,1916898.0,2505.0,637000.0,,,,,,,,,,,-15388.0,-15388.0,,,2570511.0,0.0,21989578.0,12762000.0,6770000.0,,5992000.0,0.0,,7537016.0,,2803172.0,,153644.0,,,3280866.0,4814907.0,2655150.0,,15157.0,,,,,,,,1021560.0,,,5626764.0,4110224.0,,,494980.0,,92281.0,450000.0,,,,,,,,,,6335303.0,46413339.0,6314202.0,21101.0,6770000.0,-95436.0,,-113806.0,,4339056.0,,4733844.0,1.0,,7444735.0,,,,,,,472654.0,333223.0,,,,139431.0,,,,,,317829.0,268240.0,,,,,297988.0,,18853.0,8683000.0,,1018453.0,0.01,500.0,0.0,0.0,0.0,,135981.0,,,9600000.0,6500.0,,64066.0,135981.0,4550472.0,1796812.0,,,,,-14860636.0,,53353080.0,,,53353080.0,14544843.0,753727.0,,,,,,,,,646879.0,711802.0,2.75,1185501.0,,,-9600.0,0.0,,8801776.0,863519.0,3.24,177312.0,3.95,1.97,5.77,,,699602.0,,5992000.0,40078036.0,,-156057.0,135981.0,66.0,753727.0,64000.0,,18786.0,,,,81000.0,,11.88,0.0,0.0,,,13078939.0,12527153.0,,
2013-12-31,2014-01-30,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,2177981.0,2284344.0,,,,168038.0,1555241.0,,55039769.0,,,,,188160.0,,97950.0,,,,,0.0,46264981.0,33440386.0,11088900.0,17734304.0,7926347.0,,,0.01,50000000.0,12999084.0,12999084.0,129991.0,9209977.0,,,,,,1028210.0,,,,19609.0,,,,,,,,,,4450135.0,,,,,,,975000.0,,,,,,,,52662.0,,,,,151910.0,0.16,0.15,0.359,,,,,,,,,1740908.0,,,,,,,,,,,,,86.0,,,,2570511.0,,6937645.0,11586000.0,8246000.0,,3340000.0,,,3092326.0,,1110000.0,,79276.0,,,-2414434.0,-5553199.0,-499673.0,,,189241.0,,,,,,,1044483.0,,,5127091.0,3490880.0,,,591728.0,,19700.0,,,,,,,,,,,3973531.0,46264981.0,3901260.0,72271.0,8246000.0,42928.0,,1083702.0,,6799717.0,,1982326.0,,,3072626.0,,,,,,,,,,,,,,,,,,504512.0,272389.0,,,,,72816.0,,,2606000.0,,92298.0,0.01,500.0,,0.0,,,90417.0,,3782000.0,,,,25327.0,,,1735695.0,,,,,-12878310.0,,,,,16147622.0,3865019.0,188160.0,0.85,,,,,,,,,,,,2250.0,4.26,,0.0,,14279748.0,840869.0,3.26,,,2.34,,,12114284.0,,,3340000.0,42291450.0,,20400.0,,,,,,,,,,,,,,,,855012.0,13544424.0,12689412.0,,
2014-03-31,2014-04-29,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1915971.0,3429504.0,,,,80471.0,1902462.0,,55244375.0,,,,,186209.0,,97950.0,,,,,0.0,50467981.0,36290101.0,12394647.0,17127004.0,,,,0.01,50000000.0,13062858.0,13062858.0,130629.0,7493292.0,,,,,,,,,,,,,,,,,,,,3920112.0,,,,,,,975000.0,,,,,,,,186314.0,,,,,,0.09,0.09,0.368,,,,,,,,,1615286.0,,,,,,,,,,,,,,,,,2570511.0,,5720563.0,15506000.0,9525000.0,,5981000.0,,,1940305.0,,714000.0,,,,,,,,,,,,,,,,,1321669.0,,,4855899.0,3047476.0,,,486754.0,,24753.0,,,,,,,,,,,6744982.0,50467981.0,6558668.0,186314.0,9525000.0,,,,,,,1226305.0,,,1915552.0,,,,,,,,,,,,,,,,,2659764.0,976582.0,299136.0,,,,,,,,,,,0.01,500.0,,0.0,,,,,,,,,,,,1783233.0,,,,,-11652005.0,,,11345.0,,13213855.0,3805011.0,186209.0,,,,,,,,,,622169.0,,,,,,,,15273527.0,769969.0,3.25,,,,,,12685109.0,,,5981000.0,43722999.0,,,,,,,,,,,,,,,,,,866383.0,13613287.0,12746904.0,,
2014-06-30,2014-07-29,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,1956237.0,4771397.0,,,,87753.0,2503133.0,,56032065.0,,,,,191136.0,,97950.0,,,,,,53007795.0,39164205.0,11510708.0,18240523.0,,,,0.01,50000000.0,13443184.0,13443184.0,134432.0,8319481.0,,,,,,,,,,,,,,,,,,,,3292140.0,,,,,,,975000.0,,,,,,,,210342.0,,,,,,0.09,0.08,0.376,,,,,,,,,1596770.0,,,,,,,,,,,,,,,,,2570511.0,,6043453.0,15670000.0,8643000.0,,7027000.0,,,1883840.0,,709000.0,,,,,,,,,,,,,,,,,1169058.0,,,5298570.0,3609891.0,,,519621.0,,25544.0,,,,,,,,,,,7318463.0,53007795.0,7108121.0,210342.0,8643000.0,,,,,,,1174840.0,,,1858296.0,,,,,,,,,,,,,,,,,2560998.0,534575.0,297197.0,,,,,,,,,,,0.01,500.0,,0.0,,,,,,,,,,,,2332882.0,,,,,-10477165.0,,,-176449.0,,14362934.0,4185157.0,191136.0,,,,,,,,,,257869.0,,,,,,,,4821595.0,404419.0,4.87,,,,,,3182090.0,,,7027000.0,45689332.0,,,,,,,,,,,,,,,0.0,,,502035.0,13547948.0,13045913.0,,
2014-09-30,2014-11-26,10-K,"Clearfield, Inc.",CLFD,CIK0000796505,USD,2104526.0,5027856.0,,,,247658.0,2749080.0,3093363.0,56036989.0,399629.0,,8474.0,238026.0,794865.0,97950.0,97950.0,,,,685321.0,0.0,51847898.0,38034383.0,11351265.0,18191493.0,8383536.0,,,0.01,50000000.0,13742964.0,13742964.0,137430.0,33446526.0,115049.0,161352.0,46303.0,2903110.0,,3019626.0,,,,,,116516.0,954302.0,,,,2249435.0,2249435.0,,,156622.0,,,,,,847826.0,35000.0,624000.0,,,,,,,,,379630.0,699306.0,699869.0,0.42,0.4,0.37,0.34,-0.01,0.37,0.02,,0.01,,,5198114.0,8474.0,1289000.0,,,,,,,,,,,-12809.0,-12809.0,,,2570511.0,0.0,24598766.0,14934000.0,8302000.0,,6632000.0,0.0,,8613829.0,,3180978.0,,361284.0,,127000.0,-1234039.0,-2809687.0,-236422.0,,243339.0,,,,,,,,1368625.0,1368625.0,,5390342.0,3729160.0,3729160.0,,292557.0,292557.0,95703.0,505000.0,,,,,,,,,,5101264.0,51847898.0,5101264.0,,8302000.0,440882.0,440882.0,-3586097.0,-3586097.0,11528751.0,11528751.0,5432851.0,1.0,,8518126.0,,,,,,,4244920.0,436820.0,382746.0,373409.0,364300.0,443210.0,2244435.0,,,,,543257.0,322132.0,,,,,399629.0,,36544.0,8899000.0,,1418461.0,0.01,500.0,0.0,0.0,0.0,,185584.0,,,6727000.0,40908.0,,646453.0,185584.0,5555613.0,2462250.0,,2100000.0,,703693.0,-9427785.0,,58045292.0,,,58045292.0,16080640.0,794865.0,,,,,,,,,343714.0,313851.0,4.67,7522553.0,,,2450.0,0.0,,2908849.0,373051.0,4.93,91819.0,5.01,1.94,4.43,,2529127.0,460202.0,,6632000.0,46746634.0,,488018.0,185584.0,,794865.0,646453.0,,16560.0,,,,,,13.61,0.0,0.0,,,13601594.0,12916273.0,,
2014-12-31,2015-02-04,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,2468594.0,4654977.0,,,,260801.0,1152388.0,,56257338.0,,,,,283627.0,,97950.0,,,,,,52027118.0,36840163.0,11189804.0,17174024.0,-1017469.0,,,0.01,50000000.0,13742873.0,13742873.0,137429.0,8244106.0,,,,,,529000.0,,,,,,,,,,,,1986037.0,,,,,,,,,848000.0,,,,,,,,108980.0,,,,,229900.0,0.08,0.08,0.349,,,,,,,,,4968406.0,,,,,,,,,,,,,,,,,2570511.0,0.0,5742514.0,15197000.0,8303000.0,,6894000.0,,,1642373.0,,573000.0,,,,,-1219481.0,-372879.0,-31187.0,,,222800.0,,,,,,,1184145.0,,,5359155.0,3691417.0,,,483593.0,,25856.0,,,,,,,,,,,3990763.0,52027118.0,3881783.0,108980.0,8303000.0,-63279.0,,-2027875.0,,1073685.0,,1069373.0,,,1616517.0,,,,,,,,,,,,,,,,,,771970.0,316293.0,,,,170170.0,,,,1638000.0,,1764875.0,0.01,500.0,,0.0,,,105615.0,,1375000.0,,,,1276.0,,,3997151.0,,,,,-8358412.0,,,,,13986620.0,4125997.0,283627.0,,,,,,,,,,,,,,,,0.0,,2737943.0,371601.0,4.94,,,3.1,,,2383960.0,,,6894000.0,48036355.0,,1450.0,,,,,,,,,,,,,0.0,,,359254.0,13581434.0,13222180.0,,
2015-03-31,2015-04-29,10-Q,"Clearfield, Inc.",CLFD,CIK0000796505,USD,2581117.0,4755767.0,,,,374421.0,1540949.0,,55887152.0,,,,,280839.0,,97950.0,,,,,,53028602.0,37810555.0,9959476.0,17061497.0,,,,0.01,50000000.0,13715833.0,13715833.0,137158.0,7617347.0,,,,,,,,,,,218085.0,,,,,,,2053528.0,,,,,,,,,848000.0,,,,,,,,359471.0,,,,,,0.02,0.02,0.409,,,,,,,,,3959018.0,,,,,,,,,,,,,,,,,2570511.0,,4753437.0,14936000.0,7078000.0,,7858000.0,,,488661.0,,200000.0,,,,,,,,,,,,,,,,,1099312.0,,,5164221.0,3681674.0,,,383235.0,,24528.0,,,,,,,,,,,5074043.0,53028602.0,4496487.0,577556.0,7078000.0,,,,,,,288661.0,,,464133.0,,,,,,,,,,,,,,,,,,917542.0,310965.0,,,,,,,,,,,0.01,500.0,,0.0,,,,,,,,,,,,5258571.0,,,,,-8069751.0,,,,,12370784.0,4289304.0,,,,,,,,,,,,,,,,,,,3196987.0,332051.0,5.19,,,,,,2701625.0,,,7858000.0,47954559.0,,,,,,,,,,,,,,,0.0,,,355338.0,13546572.0,13191234.0,,
