end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AcquisitionCostsCumulative,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AssetRetirementObligationAccretionExpense,AssetRetirementObligationRevisionOfEstimate,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsAssetRetirementCosts,CapitalizedCostsOilAndGasProducingActivitiesGross,CapitalizedCostsOilAndGasProducingActivitiesNet,CapitalizedCostsProvedProperties,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashUninsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockAmountIssued1,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfServices,CostsIncurredAcquisitionOfOilAndGasProperties,CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,CostsIncurredDevelopmentCosts,CostsIncurredExplorationCosts,CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,DebtConversionConvertedInstrumentAmount1,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentSinkingFundPayment,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,DeferredTaxAssetsValuationAllowance,DepletionOfOilAndGasProperties,DepositAssets,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationEquityInEarningsLossesOfUnconsolidatedSubsidiary,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityFairValueDisclosure,EquityMethodInvestmentOwnershipPercentage,FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,GainLossOnSaleOfOilAndGasProperty,GainLossOnSaleOfProperties,GainLossOnSaleOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfOilAndGasProperties,IncomeTaxExaminationPenaltiesExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxSettlements,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAssetRetirementObligations,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInRecoverableRefundableGasCosts,InterestExpense,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,InterestReceivable,LeaseAndRentalExpense,LeaseOperatingExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityIncreaseDecreaseForPeriodNet,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LoansPayableCurrent,LossOnSaleOfInvestments,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,NonoperatingIncomeExpense,NotesPayableCurrent,OilAndGasPropertyFullCostMethodDepletion,OilAndGasPropertyFullCostMethodGross,OilAndGasPropertyFullCostMethodNet,OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization,OilAndGasRevenue,OilAndGasSalesRevenue,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLossCarryforwards,OtherAssetsCurrent,OtherGeneralAndAdministrativeExpense,PaymentsForProceedsFromPreviousAcquisition,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertySubjectToOrAvailableForOperatingLeaseGross,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueOilAndGasServices,RevenueRemainingPerformanceObligation,Revenues,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SalesAndTransfersOfOilAndGasProducedNetOfProductionCosts,SalesRevenueServicesNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsDiscountForPostvestingRestrictions,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharesIssuedPricePerShare,StandardizedMeasureOfDiscountedFutureNetCashFlowOfProvedOilAndGasReservesPeriodIncreaseDecrease,StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,StockGrantedDuringPeriodValueSharebasedCompensationGross,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,UseOfRestrictedCashForAcquisitionOfOilAndGasProperty,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,DueToRelatedPartiesCurrentAndNoncurrent
2017-05-31,2017-07-21,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,4000.0,6798.0,242.0,8163.0,,2910571.0,,,,242.0,,10287.0,1131740.0,219000.0,,,,58913.0,8438.0,946878.0,,,,107202.0,30837.0,,,,,0.0,0.001,,90000000.0,48811013.0,48811013.0,48811.0,,,,,,,,,,,,,,,,,,,,,,,7384.0,105000.0,1209.0,,4024.0,,363941.0,-0.01,,,,,,,,,,,,,,,,,,,311417.0,,,,,,,,,,,3000.0,,-1371.0,,,,,,,3000.0,3000.0,,,,,,,4176.0,660228.0,1131740.0,649941.0,,,,,250000.0,,204513.0,,,,-173676.0,,-301429.0,,,-3000.0,,58913.0,955316.0,896403.0,,,19979.0,,318408.0,-298429.0,4176.0,,,,155814.0,,,,,0.001,10000000.0,0.0,0.0,,,,,,200000.0,20000.0,200000.0,,,,,,155603.0,24500.0,16337.0,,,,15487.0,2815.0,-2487870.0,,,,19979.0,,,,,,,119358.0,,,,,,,,,,,,,,,,,,471512.0,,,,,,,-119358.0,,,,,,,,,48805143.0,
2017-08-31,2017-10-16,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,2000.0,10512.0,248.0,9398.0,,3651174.0,,,,,,10535.0,1776985.0,868134.0,,,,61567.0,8438.0,946878.0,,,,557302.0,,,,,,307302.0,0.001,,90000000.0,89211013.0,89211013.0,89211.0,,,,,,,,,,,320428.0,,,,,,,,,,,,2157.0,300320.0,1235.0,,,,,-0.03,,,,,,,,,,,,,,,,,,-1228322.0,575191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15597.0,794535.0,1776985.0,784000.0,,,,,750000.0,,,,,,,,-1803329.0,,,-1228322.0,750000.0,61567.0,955316.0,893749.0,,,18683.0,,593690.0,-575007.0,15597.0,,,,162131.0,,,,,0.001,10000000.0,0.0,0.0,,,,,,,,,,,,,,413060.0,24500.0,15102.0,,,,,2902.0,-2757935.0,,,,18683.0,,,,,,,,,,,,,,,,,,,,,,,,,982450.0,,,,,,,,,,,,,,,,61539926.0,
2017-11-30,2018-01-22,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,4716.0,30796.0,254.0,11854.0,,5440724.0,,,,,,10789.0,1644345.0,740107.0,,,,63724.0,8438.0,946878.0,,,,576991.0,,,,,,326991.0,0.001,,90000000.0,89411013.0,89411013.0,89411.0,,,,,,,,,,,,,,,,,,,,,,,2157.0,132320.0,2456.0,,,,7397.0,-0.01,,,,,360000.0,54000.0,,,,,,,,,,,,,376158.0,,,,,,,,,,,,,,,,,,,,,7633.0,7633.0,,,,,,7815.0,804902.0,1644345.0,794113.0,,,,,750000.0,,,,,,,,-384007.0,,,-7633.0,,63724.0,955316.0,891592.0,,,12466.0,,388840.0,-376374.0,7815.0,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,,,24500.0,12646.0,,,,,4867.0,-4690692.0,12466.0,,,12466.0,,,,,,,,,,,,,360000.0,1440000.0,0.01,,,,,,,,,,839443.0,,,,,,,,,,,,,,,,46565247.0,
2018-02-28,2018-06-27,10-K,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,43020.0,108644.0,5826.0,11854.0,,5967483.0,,75856667.0,640.0,5826.0,31081.0,76657.0,3012629.0,353641.0,,,,69760.0,69224.0,2646878.0,2646342.0,2716102.0,,244997.0,168632.0,244997.0,168632.0,,,0.0,0.001,,150000000.0,89443013.0,89443013.0,89443.0,1607750.0,1550000.0,,,,,1605000.0,,,1600000.0,,1550000.0,,,,1441033.0,1444810.0,-3777.0,3777.0,,,1441033.0,13420.0,,4940.0,,24146.0,,20412.0,-0.03,0.3271,,0.5,78995.0,306000.0,,,,,,,,,,,,,-1228322.0,1273147.0,,1000.0,,,243412.0,331363.0,-833505.0,-21096.0,200831.0,,42020.0,20412.0,100474.0,,,20412.0,,,,,23648.0,23648.0,,4000.0,,,37588.0,,1690089.0,3012629.0,63432.0,,,,,,5000.0,2615000.0,,-1600000.0,,-846368.0,,-2548946.0,,,-1251970.0,,69760.0,2716102.0,2646342.0,,,,,1428919.0,-1296976.0,131626.0,,1441033.0,,,,1600000.0,,,0.001,20000000.0,,,,,,,365000.0,,,2300000.0,2300000.0,,,,,,24500.0,12646.0,,50000.0,50000.0,,24146.0,-4735386.0,131943.0,,,131943.0,,,,,,,483152.0,0.0134,0.0,4.8251,,1440000.0,417600.0,,,,,0.01,431956.0,,,,,483152.0,1322540.0,,,,,,,,365000.0,,,,,126000.0,,136286.0,89211013.0,
2018-05-31,2018-07-16,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,18038.0,82401.0,57725.0,9805.0,13079.0,,6021483.0,54000.0,75856667.0,640.0,9805.0,,86462.0,2925221.0,281488.0,,,,83790.0,69224.0,2646878.0,,,,205725.0,-39272.0,205725.0,-39272.0,,,0.0,0.001,,150000000.0,89443013.0,89443013.0,89443.0,,1550000.0,,,,,,,,,,1550000.0,,,,,,,,,,,14030.0,,1225.0,,25060.0,,32133.0,0.0,,,,,251956.0,,,,,,,,,,,,,,220933.0,,,,,,,,,,18038.0,39381.0,11721.0,-32881.0,,,11721.0,,,,11721.0,11721.0,,,,,32133.0,5543.0,,1750996.0,2925221.0,114534.0,,,,,,,,,,,-39272.0,,-202315.0,,,-11721.0,,83790.0,2716102.0,2632312.0,,,,,316666.0,-190594.0,70673.0,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,,,24500.0,11421.0,,,,,25060.0,-4937701.0,126072.0,,,126072.0,,,,,,,54000.0,0.0134,0.0,4.8251,,1440000.0,367200.0,,,,,0.01,431956.0,,,,,,1174225.0,,,,,,,,,,,,,54000.0,,,89443013.0,
2018-08-31,2018-10-12,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,33359.0,60808.0,130669.0,2102.0,14304.0,,6075483.0,54000.0,75856667.0,640.0,,,88564.0,2862482.0,233940.0,,,,97756.0,69224.0,2646878.0,,,,69912.0,,69912.0,,,,0.0,0.001,,150000000.0,89443013.0,89443013.0,89443.0,,1650000.0,1650000.0,,,,,,,,,,,,,,,,,,,,14030.0,,1225.0,,,,44141.0,0.0,,,,,197956.0,,,,,,,,,,,,,,271767.0,,,,,,,,,,,,,,,,,,,,12008.0,12008.0,,,,44141.0,,,,1843513.0,2862482.0,104949.0,,,,,,,,,,,,,-209256.0,,,-12008.0,,97756.0,2716102.0,2618346.0,,,,,345139.0,-197248.0,56079.0,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,,,24500.0,10196.0,,,,,17293.0,-5146957.0,147891.0,,,147891.0,,,,,,,,,,,720000.0,,273600.0,,,,,,,,,,,,1018969.0,,,,,,,,,,,,,,,,89443013.0,
2018-11-30,2019-01-22,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,33359.0,33466.0,41066.0,2129.0,15529.0,,6129482.0,53999.0,,640.0,,,90693.0,2741125.0,126756.0,,,,110704.0,69224.0,2646878.0,,,,52331.0,,52331.0,,,,0.0,0.001,,150000000.0,89443013.0,89443013.0,89443.0,,1650000.0,1650000.0,,,,,,,,,,,,,,,,,,,,12948.0,,1225.0,,,,56482.0,0.0,,,,,143956.0,,,,,,,,,,,,,,208089.0,,,,,,,,,,,,,,,,,,,,15653.0,,15653.0,,,56482.0,,,,1830641.0,2741125.0,89948.0,,,,,,,,,,,,,-162484.0,,,-15653.0,,110704.0,2716102.0,2605398.0,,,,,283392.0,-146831.0,59001.0,,,,,,,,,0.001,10000000.0,,,,,,,,,,,,,,,,,24500.0,8971.0,,,,,16302.0,-5309441.0,136561.0,,,,,,,,,,,,,,960000.0,,345000.0,,,,,,,,,,,,910484.0,,,,,,,,,,,,,,,,89443013.0,
2019-02-28,2019-06-13,10-K,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,32549.0,71132.0,16193.0,16754.0,,6183483.0,216000.0,73356667.0,640.0,16193.0,,92850.0,2661443.0,196887.0,,,,259292.0,69224.0,2646878.0,2456810.0,2716102.0,,125755.0,,125755.0,-119242.0,,,0.0,0.001,,150000000.0,89443013.0,89443013.0,89443.0,,1850000.0,,,,,,,,,,,,,,1577319.0,1577319.0,,,,,1577319.0,189532.0,,4900.0,,,,69189.0,-0.01,0.21,,0.5,45360.0,90000.0,,,,,,,,,,,,,,878051.0,,,,,136286.0,,-193554.0,11908.0,,,-10471.0,,-37512.0,,,48777.0,,,,52268.0,,52268.0,,,,,,,2044588.0,2661443.0,101738.0,100000.0,,,,,,300000.0,,,,-419242.0,,-921685.0,,,-52268.0,,259292.0,2716102.0,2456810.0,,,,,1368491.0,-869417.0,279815.0,,5213000.0,,,,,,,0.001,20000000.0,,,,,,,,,,,300000.0,,,,,,24500.0,7746.0,,,,,210625.0,-5657071.0,499074.0,,,,,,,,,,216000.0,,,,,,68160.0,1440000.0,0.01,1140000.0,,,,,,,,216000.0,616855.0,,,,,,,,,,,,,216000.0,,589717.0,89443013.0,
2019-05-31,2019-07-12,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,40964.0,82918.0,56.0,,,6237483.0,54000.0,78356667.0,640.0,56.0,-6973.0,85933.0,2638381.0,224144.0,,,,294892.0,62251.0,2646878.0,,,,141226.0,,141226.0,15471.0,,,0.0,0.001,,150000000.0,89443013.0,89443013.0,89443.0,,2050000.0,,,,,,,,,,,,,,,,,,,,,35600.0,,,,,,83704.0,0.0,,,,,36000.0,,,,,,,,,,,,2254.0,,209596.0,,,,,,,,,,,8415.0,,11786.0,,,14515.0,,,,14515.0,,,,,,,,,2260601.0,2638381.0,124668.0,,,,,,,200000.0,,10000.0,,-194529.0,,-293075.0,,,-12261.0,,294892.0,2709129.0,2414237.0,,,,,400173.0,-280814.0,154921.0,,,,,,,,,0.001,20000000.0,,,,,,,,,,,200000.0,,10000.0,,,,,,,,,,35656.0,-5950146.0,119359.0,,,,,,,,,,54000.0,,,,,1440000.0,76464.0,1440000.0,0.01,1320000.0,0.01,,,1320000.0,,,,,377780.0,,,,,,,,,,,,,54000.0,,,89443013.0,
2019-08-31,2019-10-11,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,105264.0,72278.0,1171.0,,,6273439.0,35956.0,80106667.0,640.0,,,85734.0,2773536.0,153989.0,,,,338212.0,60881.0,2896878.0,,,,81711.0,,81711.0,,,,,0.001,,150000000.0,89443013.0,89443013.0,89443.0,,2400000.0,,,,,,,,,,,,,,,,,,,,,43320.0,,,44491.0,,,102116.0,0.0,,,,,,,,,,,,,,,,,,,176137.0,,,,,,,,,,,,,,,,,,,,18412.0,,,,,,,,,2693114.0,2773536.0,207380.0,,,,,,,,,,,,,-333314.0,,,-18412.0,,338212.0,2957759.0,2619547.0,,,,,463647.0,-314902.0,243019.0,,,,,,,,,0.001,20000000.0,,,,,,,,,,,,,,,,,,,,,,,44491.0,-6283460.0,148745.0,,,,,,,,,,35956.0,,,,,,126720.0,,,,,,,,,,,,80422.0,,,,,,,,,,,,,35956.0,,,89443013.0,
2019-11-30,2020-01-10,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,126856.0,77659.0,2097.0,,,6279919.0,,,640.0,,,87969.0,2701249.0,145699.0,,,,402347.0,61019.0,2896878.0,,,,68040.0,,68040.0,,,,,0.001,,150000000.0,90163013.0,90163013.0,90163.0,,2500000.0,,,,,,,,,,,,,,,,,,,,,64135.0,,,66232.0,,,121815.0,0.0,,,,,,,,,,,,,,,,,,,135198.0,,,,,,,,,,,,,,,,,,,,19699.0,,,,,,,,,2836640.0,2701249.0,248671.0,400000.0,,,,,,,,,,,,-223013.0,,,-19699.0,,402347.0,2957897.0,2555550.0,,,,,369632.0,-203314.0,168202.0,,,,,,,,,0.001,20000000.0,,,,,,,,,,,,,,,,,,,,,,,66232.0,-6506473.0,166318.0,,,,,,,,,,,,,,,,22320.0,,,,,,,,,,,,-135391.0,,,,,,,,,,,,7200.0,0.0,,,89494543.0,
2020-02-29,2020-06-15,10-K,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,94305.0,38549.0,9312.0,,,6286399.0,89956.0,80166667.0,640.0,9312.0,,102162.0,854830.0,196630.0,,,,2341261.0,69224.0,2930237.0,658200.0,2999461.0,,158081.0,,158081.0,32326.0,,,0.0,0.001,,150000000.0,90883013.0,90883013.0,90883.0,,2700000.0,,,,,283359.0,,,283359.0,,,,,,2167036.0,1889953.0,,,277083.0,277083.0,2167036.0,762525.0,,,771837.0,,,142484.0,-0.03,0.21,,0.5,18891.0,,,,,,,,,,,,,2254.0,,577066.0,1319444.0,,,,312634.0,,-608608.0,,,,61756.0,,-32583.0,,,73295.0,,,,73295.0,,,,,,,,,3038951.0,854830.0,236789.0,850000.0,,,600000.0,,,857200.0,,-273359.0,,-551515.0,,-2898132.0,,,-71041.0,,2341261.0,2999461.0,658200.0,,,,,3400107.0,-2827091.0,731760.0,,11300000.0,,,,283359.0,,,0.001,20000000.0,,,,,,,,,,,850000.0,,10000.0,7200.0,,,,,,,,,771837.0,-8555203.0,573016.0,,,,,,,,,,89956.0,,,,,,0.0,,,,,,,,,,,,-2184121.0,7200.0,,,,,,,,,,7200.0,7200.0,,,191855.0,89738095.0,
2020-05-31,2020-07-15,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,103985.0,3130.0,7648.0,,,6286399.0,,80166667.0,640.0,7648.0,-20774.0,73740.0,724376.0,128743.0,,,,2383054.0,,2930237.0,,,,125613.0,,125613.0,-32468.0,,,,0.001,,150000000.0,90883013.0,90883013.0,90883.0,,2800000.0,,,,,,,,,,,,,,,,,,,,,230848.0,,,34145.0,,,162677.0,0.0,,,,,,,,,,,,,,,,,,,92614.0,,,,,,,,,,,8180.0,,-35419.0,,,21693.0,,,,21693.0,,,,,,,,,3140402.0,724376.0,266662.0,100000.0,,,,,,107200.0,,,,-139668.0,,-239105.0,,,21693.0,,2383054.0,2978687.0,595633.0,,,,,248358.0,-217412.0,121599.0,,,,,,,,,0.001,20000000.0,,,,,,,,,,,100000.0,,,,,,,,,,,,34145.0,-8794308.0,30946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2416026.0,,,,,,,,,,,,,,,,90883013.0,
2020-08-31,2020-10-13,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,118288.0,20120.0,1684.0,,,6286399.0,,,640.0,,,75522.0,658966.0,111301.0,,,,2431120.0,,2930237.0,,,,91181.0,,91181.0,,,,,0.001,,150000000.0,90883013.0,90883013.0,90883.0,,2900000.0,,,,,,,,,,,,,,,,,,,,,48066.0,,,49750.0,,,185652.0,0.0,,,,,,,,,,,,,,,,,,,60619.0,,,,,,,,,,,,,,,,,,,,22975.0,,,,,,,,,3279462.0,658966.0,303940.0,200000.0,,,,,,,,,,,,-204470.0,,,-22975.0,,2431120.0,2978785.0,547665.0,,,,,273160.0,-181495.0,162791.0,,,,,,,,,0.001,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,-8998778.0,91665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2620496.0,,,,,,,,,,,,,,,,90883013.0,
2020-11-30,2021-01-14,10-Q,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,108915.0,23509.0,4949.0,,,6286399.0,,,640.0,,,84947.0,650556.0,131781.0,,,,2464486.0,,2930237.0,,,,108272.0,,108272.0,,,,,0.001,,150000000.0,90883013.0,90883013.0,90883.0,,3100000.0,,,,,,,,,,,,,,,,,,,,,33366.0,,,38315.0,,,209329.0,0.0,,,,,,,,,,,,,,,,,,,14434.0,,,,,,,,,,,,,,,,,,,,23677.0,,,,,,,,,3503191.0,650556.0,318244.0,400000.0,,,,,,,,,,,,-232139.0,,,-23677.0,,2464486.0,2983261.0,518775.0,,,,,268440.0,-208462.0,215691.0,,,,,,,,,0.001,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,-9230917.0,59978.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,-2852635.0,,,,,,,,,,,,,,,,90883013.0,
2021-02-28,2021-06-01,10-K,"Norris Industries, Inc.",NRIS,CIK0001603793,USD,,171564.0,32890.0,4153.0,,,6286399.0,,82666667.0,640.0,4153.0,-10305.0,96010.0,414371.0,193521.0,,,,2768306.0,58919.0,2930237.0,220850.0,2989156.0,160631.0,160631.0,,160631.0,2550.0,,,0.0,0.001,,150000000.0,90883013.0,90883013.0,90883.0,,3200000.0,,,,,,,,,,,,,,2358891.0,2167036.0,,,,191855.0,2358891.0,230848.0,,,235001.0,,,233510.0,-0.01,0.21,,0.5,,,,,,,,,,,,,,,,313515.0,196197.0,,,,191855.0,,-233056.0,,,,77259.0,,-5659.0,10305.0,,91026.0,500000.0,,,92526.0,,,,,,,,,3701084.0,414371.0,405074.0,,,,,,,507200.0,,,,-504650.0,,-1109792.0,-1109792.0,,-92526.0,,2768306.0,2989156.0,220850.0,2768306.0,,,,1297426.0,-1017266.0,552713.0,,10300000.0,,,,,,,0.001,20000000.0,,,,,,,,,,,500000.0,,,,,,,,,,,,,-9664995.0,280160.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,-3286713.0,,,,,,,,,,,,,,,191855.0,90883013.0,3200000.0
