end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdvertisingExpense,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,Cash,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,CustomerAdvancesAndDepositsCurrent,CustomerRefundableFeesProceeds,DebtInstrumentDecreaseForgiveness,DeferredIncomeTaxAssetsNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssets,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromEmployeesCurrent,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EquityMethodInvestmentOwnershipPercentage,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GeneralAndAdministrativeExpense,Goodwill,GoodwillAndIntangibleAssetImpairment,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationMinorityInterestIncomeExpense,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseDebt,InterestIncomeOther,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryNet,LeaseAndRentalExpense,LesseeOperatingLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFive,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearFour,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearThree,LesseeOperatingLeaseLiabilityPaymentsDueInRollingYearTwo,LesseeOperatingLeaseLiabilityPaymentsDueNextRollingTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityInterestRateDuringPeriod,LongTermDebt,LongTermLineOfCredit,LongTermLineOfCredit,MinorityInterest,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncontrollingInterestIncreaseFromBusinessCombination,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccountsPayableAndAccruedLiabilities,OtherAssetsCurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,OtherCostAndExpenseOperating,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,OtherPrepaidExpenseCurrent,OtherReceivablesGrossCurrent,OtherReceivablesNetCurrent,PaymentsForRent,PaymentsToAcquireBusinessesGross,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireLandHeldForUse,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,PrepaidTaxes,ProceedsFromBankDebt,ProceedsFromContributedCapital,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,ProceedsFromLinesOfCredit,ProceedsFromLinesOfCredit,ProceedsFromLongTermLinesOfCredit,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfBankDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromRelatedParties,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,SharesIssuedPricePerShare,SharesOutstanding,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,TaxesPayableCurrent,WeightedAverageNumberOfShareOutstandingBasicAndDiluted
2018-03-31,2018-05-21,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,46533.0,50998.0,,,,,,55155.0,4913.0,,,,0.0,,,451226.0,438140.0,,,,76737.0,76737.0,,76737.0,-5253.0,,-5253.0,,3000000000.0,307750000.0,307750000.0,307750.0,-98450.0,,,0.1,,,7559.0,,42217.0,,,,,,,,,,1749.0,,,,,7849.0,573487.0,,0.0,0.0,0.21,,,,-0.12,,4208.0,,,,,,,,,,,102619.0,,,6188.0,-96922.0,,,,-13412.0,,13412.0,29759.0,,3473.0,,,,,,,,-6634.0,,,16188.0,,491.0,,-491.0,,-491.0,,287149.0,,,,,,,,,,,,,,,,667021.0,451226.0,667021.0,,,,,,,93384.0,,-98637.0,-96922.0,,,,-491.0,,-96431.0,,,,,,,,411592.0,,45732.0,45732.0,45732.0,45732.0,182932.0,45732.0,11802.0,,,319.0,,,-1528.0,,,,,,,,,46533.0,46533.0,3811.0,,,,,,,,17000.0,,2872.0,,,,,,,,,93384.0,,,68241.0,13086.0,,,,,-528458.0,13747.0,0.0,13747.0,,,,,,,-215795.0,,,,,,,,307750000.0
2018-06-30,2018-08-20,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,21464.0,36352.0,,,,,,54096.0,9552.0,,,,0.0,,,378304.0,367547.0,,,,29312.0,29312.0,,29312.0,,,,,3000000000.0,307750000.0,307750000.0,307750.0,-59702.0,,,,,,9574.0,,44497.0,,,,,,,,,,,,,,,33841.0,587144.0,,0.0,0.0,0.21,,,,,,,,,,,,,,,,,,,,4652.0,-64644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,265760.0,,,,,,,,,,,,,,,,668296.0,378304.0,668296.0,,,,,,,,,,-64644.0,,,,1475.0,,-66119.0,,,,,,,,250884.0,,27876.0,27876.0,27876.0,27876.0,111504.0,27876.0,,,,303.0,,,4942.0,,,,,1475.0,,,,21464.0,21464.0,,,,,,,,,14500.0,,2670.0,,,,,,,,,,,,64853.0,10757.0,,,,,-607294.0,14226.0,,14226.0,,,70771.0,,,,-289992.0,,,,,,,,307750000.0
2018-09-30,2018-11-14,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,22417.0,35914.0,,,,,,52300.0,15227.0,,,,0.0,,,363271.0,353195.0,,,,37784.0,37784.0,,37784.0,,,,,3000000000.0,307750000.0,307750000.0,307750.0,-30695.0,,,,,,19838.0,,42798.0,,,,,,,,,,,,,,,42953.0,604597.0,,0.0,0.0,0.21,,,,,,,,,,,,,,,,,,,,25616.0,-38921.0,2854.0,,,,,,,,,,,,,,,,,,,,,91.0,,,,,,236994.0,,,,,,,,,,,,,,,,683600.0,363271.0,683600.0,,,,,,,,,,-36067.0,,,,-91.0,,-38830.0,,,,,,,,250884.0,,27876.0,27876.0,27876.0,27876.0,111504.0,27876.0,,,,291.0,,,5372.0,,,,,,,,,22417.0,22417.0,,,,,,,,,11500.0,,1547.0,,,,,,,,,,,,62376.0,10076.0,,,,,-643306.0,45454.0,0.0,45454.0,,,64446.0,,,,-320329.0,,,,,,,,307750000.0
2018-12-31,2019-04-02,10-K,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,7706.0,48282.0,,,,,,52576.0,13119.0,,,,0.0,,,348114.0,338305.0,,,,29999.0,29999.0,,29999.0,-47962.0,,-47962.0,,3000000000.0,307750000.0,307750000.0,307750.0,-255747.0,,,0.1,,,46497.0,,,,,,,,,,,,3926.0,3926.0,,,,54344.0,686769.0,,0.0,0.011,0.21,,,,,,178.0,178.0,,,,,,,,,,315437.0,,,49352.0,-265238.0,2814.0,,-2814.0,-40565.0,,37751.0,4294.0,,2100.0,,,,,,,,-33816.0,,,3504.0,,699.0,,104.0,,699.0,236175.0,236175.0,33317.0,,,,,,,,,,,,,,,735342.0,348114.0,735342.0,,,,,,,182417.0,,-230379.0,-262424.0,,,,847.0,,-266085.0,,,,,,,,209352.0,26169.0,,26169.0,26169.0,26169.0,104676.0,,33317.0,,,291.0,,,6677.0,,,,1442.0,1442.0,,,,7678.0,7678.0,3811.0,,,,,,,,8000.0,,2081.0,,,,,,,,,182417.0,,,62385.0,9809.0,,,,,-708097.0,95849.0,46585.0,95849.0,,,,,,,-387228.0,-387228.0,,,,,,,307750000.0
2019-03-31,2019-05-15,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,5709.0,32444.0,,,,,,53981.0,9625.0,,,,0.0,,,587123.0,454571.0,,,,,157952.0,,157952.0,127778.0,,,,3000000000.0,307750100.0,307750100.0,307750.0,-36421.0,,,0.1,606.0,,28908.0,,,,,,,,,,,,276.0,,,,,54333.0,854917.0,,0.0,0.011,0.21,,,,,,175.0,3.0,,,,,,,,,,47239.0,,,13112.0,-32843.0,85.0,,,-5829.0,,5914.0,-2750.0,,-16326.0,,,,,,,,-24626.0,,,9736.0,,59.0,,38.0,,,,216719.0,,,,,,,,,,,,,,,,1010773.0,587123.0,905113.0,105660.0,,,,,,159116.0,,-31338.0,-32928.0,,,,1284.0,,-34127.0,,,,,,,122806.0,149100.0,,,17892.0,17892.0,17892.0,77532.0,17892.0,,,,17146.0,,,-3493.0,,,,,1305.0,,,,5709.0,5709.0,3811.0,,,,,,,,17000.0,,2858.0,,,,,,,,,159116.0,,,63727.0,9746.0,,,,,-741025.0,42020.0,34220.0,,,,47239.0,,,,-423650.0,,,,,,,,307750100.0
2019-06-30,2019-08-19,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,3871.0,34170.0,,,,,,53142.0,15781.0,,,,,,,476549.0,344467.0,,,,,87417.0,,87417.0,,,,,3000000000.0,307750100.0,307750100.0,307750.0,-203911.0,,,,15.0,,32767.0,,,,,,,,,,,,,,,,,54333.0,947120.0,,0.0,0.011,0.21,,,,,,,,,,,,,,,,,,,,9169.0,-210069.0,-1.0,,,,,,,,,,,,,,,,,,,,,212.0,,103.0,,,180715.0,180715.0,,0.0435,,,,,,,,,,,,,26294.0,1104111.0,476549.0,998451.0,105660.0,,,,,,,,,-210068.0,,,,1090.0,,-211159.0,,,,,,,122806.0,149100.0,,,17892.0,17892.0,17892.0,77532.0,17892.0,,,,17146.0,,,6157.0,6157.0,,,,1199.0,,,,3871.0,3871.0,,,,,,,,,14000.0,,4131.0,,,,,,,,,,,,62418.0,9276.0,,,,,-951093.0,41936.0,,,,,220328.0,,,,-627562.0,-627560.0,,,,,,,307750100.0
2019-09-30,2019-11-14,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,5051.0,31522.0,,,,,,51914.0,18835.0,,,,,,,346547.0,209132.0,,,,,38206.0,,38206.0,,,,,3000000000.0,307750100.0,307750100.0,307750.0,-75789.0,,,,15.0,,75795.0,,,,,,,,,,,,,,,,,54344.0,889417.0,,0.0,-0.003,0.21,,,,,,,,,,,,,,,,,98483.0,,,19783.0,-78843.0,,,,,,,,,,,,,,,,,,,,,,100.0,,44.0,,,100531.0,100531.0,,0.0435,,,,,,,,,,,,,,1049897.0,346547.0,938203.0,111694.0,,,,,,,,,-78843.0,,,,-143.0,,-78700.0,,,,,,,128660.0,128660.0,,,16966.0,16966.0,16966.0,73520.0,4242.0,,,,17249.0,,-75789.0,3054.0,3054.0,,,,-87.0,,,,5051.0,5051.0,,,,,,,,,11000.0,,,,,,,,,,,,,-78843.0,60669.0,8755.0,,,,,-1029935.0,95578.0,83327.0,,,,98483.0,,,,-703350.0,-703350.0,,,,,,,307750100.0
2019-12-31,2020-05-14,10-K,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,146.0,32860.0,,,146.0,146.0,32860.0,52899.0,17599.0,,,,0.0,0.0,,193037.0,73970.0,,,,,38137.0,,38137.0,8660.0,8138.0,,,3000000000.0,307750100.0,307750100.0,307750.0,-373276.0,,-373276.0,0.1,,,216222.0,,,,,,,,,,,,1072.0,16314.0,1073.0,,,,808777.0,,0.0,0.0,0.21,0.0,0.0,0.0,,0.0,,-522.0,,,,,,,,,,439340.0,,,58997.0,-377674.0,-82.0,,82.0,-45780.0,-377674.0,45862.0,-7512.0,,-29355.0,,-7512.0,,-1702.0,,,,-206785.0,,-2854.0,-2854.0,,11.0,,206.0,,11.0,28502.0,28502.0,18870.0,,126141.0,40136.0,,,,,,17201.0,17201.0,17201.0,17201.0,17201.0,,953541.0,193037.0,855352.0,,,,,,,182306.0,,-173646.0,-377756.0,,,,2669.0,,-380343.0,,18870.0,,13715.0,98189.0,17406.0,110456.0,,,,,,,,,,0.0323,,,,,3243.0,,,,,2474.0,,,,146.0,146.0,1450.0,,,,,,7185.0,7185.0,7185.0,,3091.0,,,,,,,,182306.0,182306.0,,-377756.0,61510.0,8611.0,,,,,-1085853.0,275219.0,245392.0,,,,,,,,-760504.0,-760504.0,,,,,,,307750100.0
2020-03-31,2020-05-15,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,16071.0,188357.0,,,,,,55119.0,24817.0,,,,0.0,0.0,,292184.0,131794.0,,,,,68391.0,,68391.0,31316.0,30254.0,,,3000000000.0,307750000.0,307750000.0,307750.0,-95350.0,,-95350.0,0.1,,,14426.0,,,,,,,,,,,,6829.0,,6829.0,,,,852831.0,,0.0,0.0,0.21,,,,,,,-1062.0,,,,,,,,,,110861.0,,,7625.0,-102568.0,,,,-8272.0,,8272.0,16136.0,,149272.0,,16136.0,,149272.0,,,,-1762.0,,13883.0,13883.0,,118.0,,8.0,,118.0,26324.0,26324.0,,,119970.0,39375.0,,,,,,16973.0,16937.0,16937.0,16937.0,12703.0,,1148038.0,292184.0,1054804.0,,,,,,,56590.0,-50550.0,25276.0,-102568.0,,,,668.0,,-103236.0,17160.0,,,13616.0,93234.0,,105051.0,,,,,,,,,,0.0323,,,,,7218.0,7218.0,,,,778.0,,,,16071.0,16071.0,3811.0,,,,50550.0,,,,17000.0,,4008.0,,,,,,,,146704.0,56590.0,,-102568.0,110458.0,55339.0,,,,,-1188421.0,22051.0,0.0,,,,110861.0,,,,-855854.0,-855854.0,,,,,,,307750100.0
2020-06-30,2020-08-14,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,38689.0,26010.0,,,,,,52650.0,23179.0,,,,,,,256936.0,104553.0,,,,,13976.0,,13976.0,,,,,3000000000.0,307750100.0,307750100.0,307750.0,-88803.0,-14966.0,-103769.0,,,,39917.0,,,,,,,,,,,,,,,,,,912582.0,,0.0,,,,,,,,,,,,,,,,,,,127631.0,,,29259.0,-101834.0,,,,,,,,,,,,,,,,,,,,,,4862.0,,72.0,,,33948.0,33948.0,,,115866.0,39564.0,,,,,,16956.0,16956.0,16956.0,16956.0,8478.0,,1199517.0,256936.0,1109686.0,,,,,,2076.0,,,,-87165.0,-14669.0,,17042.0,-3462.0,,-98372.0,,,,13739.0,89831.0,,101423.0,,,,,,,,,,0.0323,,,,,-1935.0,-1935.0,14966.0,,,1328.0,,,565.0,38689.0,38689.0,,,,,,,,,14000.0,,3375.0,,,,,,,,,,,-101834.0,103610.0,50960.0,,,,,-1275586.0,69176.0,,,,,127631.0,,,157355.0,-944657.0,-942581.0,,,,,,,307750100.0
2020-09-30,2020-11-23,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,121316.0,,,,,,,67366.0,72470.0,,,,,,,11087032.0,424327.0,,,500000.0,70000.0,23097.0,,23097.0,,,,,3000000000.0,307750100.0,307750100.0,307750.0,-25331.0,-1864.0,-27195.0,,,8629.0,245504.0,,,,,,,,,,283491.0,,,,,,,11931.0,1174982.0,,-0.01,,,,,,,,,,,64162.0,197939.0,527839.0,791756.0,791756.0,791756.0,3165208.0,3101046.0,183571.0,6988560.0,,38056.0,-73725.0,3415.0,,,,,,,,,,,,,,,,,,,,3101046.0,5221.0,,16.0,,,121306.0,121306.0,,,319875.0,41169.0,,17644.0,24207.0,46244.0,96970.0,,,,,93641.0,15082.0,11507775.0,11087032.0,11269957.0,,,99981.0,,,549245.0,,,,-74622.0,-2518.0,,549033.0,73320.0,,-147045.0,,,304793.0,31762.0,39738.0,,68684.0,,,,,,,,,,0.0323,,,,-27195.0,49945.0,49945.0,1145.0,,,78525.0,,,,121316.0,121316.0,,,,,,,,146677.0,11000.0,,,,,,,,,,,,,-77140.0,118362.0,50996.0,,,,,-1350208.0,283560.0,1957.0,,,1530.0,102112.0,,,197934.0,-969988.0,-420743.0,,,,,,,15387632.0
2020-12-31,2021-04-26,10-K,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,,,,251541.0,2468038.0,2468038.0,277531.0,75489.0,300265.0,,11061233.0,,,260205.0,5594692.0,9661459.0,4231054.0,,,,,249837.0,,249837.0,,211700.0,,,150000000.0,15655038.0,15655038.0,15655.0,-2972898.0,-353118.0,-3326016.0,0.1,,580151.0,1673367.0,,,,,,54598.0,54598.0,,54598.0,,671921.0,22590.0,,282795.0,,984806.0,984806.0,337400.0,,-0.01,-0.092,0.21,-0.015,-0.039,-0.368,,-0.013,,31834.0,,274944.0,,,,,,3303434.0,3028490.0,873505.0,1368915.0,3354704.0,3332327.0,-3340425.0,-306928.0,,,,-3340425.0,,,,,199520.0,2311261.0,298039.0,740652.0,549051.0,635902.0,,28659.0,,74427.0,,3028490.0,14325.0,,761.0,,14325.0,,144565.0,,,424543.0,24507.0,18381.0,18381.0,42986.0,84477.0,235811.0,,,,,,17294.0,2429808.0,9661459.0,1996446.0,,,254266.0,,,195915.0,-108368.0,-948031.0,1236265.0,-3255564.0,-391789.0,549033.0,,-185716.0,,-3154709.0,,115499.0,407249.0,67915.0,85764.0,57115.0,153251.0,,,,,,,,,,0.0323,,,7062.0,,321337.0,,,30812.0,,26878.0,,,,,,1450.0,7672.0,,,65899.0,46388.0,383808.0,,376746.0,,,131915.0,,,,,,,571453.0,,,-3647353.0,123304.0,47815.0,498549.0,,,,-4341417.0,5005694.0,273677.0,,,23191.0,,,,,7035736.0,7231651.0,9773989.0,,9773989.0,995149.0,,321670.0,307809853.0
2021-03-31,2021-05-14,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,,,,141087.0,1181889.0,1181889.0,82375.0,80563.0,294198.0,,10763790.0,,,196579.0,,9973120.0,4478051.0,,,,,964335.0,,964335.0,,714498.0,,,3000000000.0,313098220.0,313098220.0,313098.0,299187.0,29717.0,328904.0,,146811.0,795293.0,729743.0,,,,,,,,,,,982821.0,4950.0,,201529.0,,95272.0,95272.0,823826.0,,0.0,-0.152,0.21,,,,,,,9835.0,,471523.0,,,,,,3326630.0,2855107.0,481577.0,1368915.0,,914417.0,401929.0,-66355.0,,295965.0,,,,,,,-110697.0,-1290704.0,-209976.0,-181722.0,219610.0,316736.0,,-17444.0,,1745883.0,,2855107.0,3553.0,3553.0,165.0,,3553.0,,126772.0,,,256655.0,24417.0,,18313.0,18313.0,42828.0,84166.0,,,,,,14577.0,2412565.0,9973120.0,2040512.0,,,215176.0,,,225632.0,404405.0,809036.0,-508778.0,305254.0,30320.0,,,-3357.0,,405286.0,36690.0,,242078.0,68213.0,88689.0,41336.0,138843.0,,,,,,,,68618.0,,0.0323,,,2944.0,,-6670.0,,,,,31.0,,,,,,1450.0,,23444.0,,,2674247.0,2109783.0,,2106839.0,,,,,,,,,,814808.0,,,335574.0,123304.0,42741.0,,,38560.0,,-4036163.0,1644160.0,11232.0,,,27554.0,,,,,7334923.0,7560555.0,,,,,,112730.0,313098220.0
2021-06-30,2021-08-13,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,,,,204012.0,1189597.0,1189597.0,108283.0,85683.0,374168.0,,10763790.0,,,,,10659270.0,4353686.0,,,,,420400.0,,420400.0,,,,,3000000000.0,313098220.0,313098220.0,313098.0,494445.0,50477.0,544922.0,,193737.0,695695.0,797524.0,,,,,,,,,,,1676977.0,,,,,29812.0,29812.0,729258.0,,0.0,,,,,,,,,,,-694810.0,,,,,,3345243.0,2650433.0,449872.0,1383758.0,,1027820.0,553148.0,96267.0,,,,,,,,,,,,,,,,,,,,2650433.0,5934.0,,483.0,,,,136361.0,,,539459.0,51875.0,,81160.0,77710.0,102619.0,148253.0,,,,,,38603.0,2553793.0,10659270.0,1993288.0,,,201725.0,,,276109.0,,,,414475.0,42406.0,,,-5362.0,,558510.0,,,500856.0,124701.0,273194.0,,400959.0,,,,,,,,77842.0,,0.0323,,,482.0,,88041.0,,,,,89.0,,166.0,,,,,,,,,,2577516.0,,2577034.0,,,,,,,,,,,,,456881.0,174708.0,89025.0,,,,,-3621688.0,1825344.0,1032.0,,,19604.0,,,,,7829368.0,8105477.0,,,,,,113964.0,313098220.0
2021-09-30,2021-11-15,10-Q,"Fortune Valley Treasures, Inc.",FVTI,CIK0001626745,USD,,,,321528.0,2003170.0,2003170.0,121451.0,89506.0,394351.0,,11061233.0,,,,,11251543.0,4886661.0,,,,,150189.0,,150189.0,,,,,150000000.0,15655038.0,15655038.0,15655.0,410171.0,63637.0,473808.0,,353033.0,538829.0,875418.0,,,,,,,,,,,1883447.0,,,,,27025.0,27025.0,744231.0,,0.03,,,,,,,,,,,744957.0,,,,,,3189450.0,2444493.0,499928.0,1386323.0,,1129972.0,606265.0,156402.0,,,,,,,,,,,,,,,,,,,,2444493.0,4327.0,,203.0,,,,353549.0,,,535412.0,53523.0,,81311.0,83439.0,108676.0,159387.0,,,,,49076.0,35635.0,2672258.0,11251543.0,2108115.0,,,224259.0,,,339746.0,,,,389988.0,59875.0,,,-1815.0,,608080.0,,,499777.0,134589.0,258580.0,,400415.0,,,,,,,,,,0.0323,,,6769.0,,23945.0,,,,,2309.0,,,,,,,,,,,,2352728.0,,2345959.0,,,,,,,,,,,,,449863.0,238719.0,149213.0,,,,,-3231700.0,2005390.0,782.0,,,21964.0,,,,,8239539.0,8579285.0,,,,,,222183.0,15655038.0
