end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesAndOtherLiabilities,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfAcquisitionCosts,AmortizationOfFinancingCosts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationPeriodIncreaseDecrease,Assets,AssetsCurrent,CapitalLeasedAssetsGross,CapitalLeaseObligations,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesBalanceSheetAssetsByMajorClassNet,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ConstructionInProgressGross,ContractWithCustomerLiabilityCurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,CustomerDepositsCurrent,DebtInstrumentPeriodicPaymentPrincipal,DebtIssuanceCosts,DeferredFederalIncomeTaxExpenseBenefit,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredTaxAssetsGross,DeferredTaxAssetsGrossCurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepositsAssetsNoncurrent,Depreciation,DepreciationAmortizationAndAccretionNet,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,DividendsPreferredStockCash,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,FederalIncomeTaxExpenseBenefitContinuingOperations,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeaseRightOfUseAsset,FurnitureAndFixturesGross,GainLossOnSaleOfPropertyPlantEquipment,GainLossOnSalesOfAssetsAndAssetImpairmentCharges,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillAndIntangibleAssetImpairment,GrantsReceivableCurrent,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfLongLivedAssetsHeldForUse,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAssetRetirementObligations,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesReceivables,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeExpenseNet,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseholdImprovementsGross,LesseeFinanceLeaseDiscountRate,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityPeriodicPayment,LongTermNotesPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NonoperatingIncomeExpense,NontradeReceivablesCurrent,NotesAndLoansReceivableGrossCurrent,NotesPayable,NotesPayableCurrent,NumberOfOperatingSegments,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAssets,OtherAssetsCurrent,PaymentsOfDividends,PaymentsOfDividendsPreferredStockAndPreferenceStock,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockAmountOfPreferredDividendsInArrears,PreferredStockDividendRatePercentage,PreferredStockDividendsIncomeStatementImpact,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromShortTermCapitalLeaseObligations,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfDebtAndCapitalLeaseObligations,ResearchAndDevelopmentArrangementContractToPerformForOthersCompensationEarned,ResearchAndDevelopmentArrangementContractToPerformForOthersCostsIncurredGross,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SalesRevenueNet,SellingAndMarketingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,AccountsAndOtherReceivablesNetCurrent,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
2012-09-30,2012-11-06,10-Q,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,406767.0,638237.0,,4105612.0,1739101.0,,,15000.0,,,,,,,,,6203060.0,2778569.0,,,220645.0,217851.0,,,,,,,,,,,591378.0,,,,,15000000.0,3820898.0,3820898.0,9790800.0,,0.0,,1420227.0,1373258.0,,,1237.0,652749.0,,,0.0,40902.0,,,,,,,,,,,,,,,,,,,,15333.0,,,163026.0,,,0.02,0.02,,,,,,94414.0,531203.0,,,,,,,,,,,,,,137911.0,-850.0,,,247470.0,,19475.0,562176.0,,,91986.0,,1237.0,,,,,,,,,,,,,,,13346.0,,-19843.0,,187400.0,,1444345.0,351446.0,80730.0,986229.0,,187.0,,317870.0,,,,,,,,,,3122398.0,6203060.0,1786382.0,,,1118165.0,7004741.0,,,,,,,90749.0,84711.0,,-20693.0,1873.0,,,314978.0,,112679.0,,,,,,,,,,,,,,4100000.0,,,,,,,,6038.0,,,83261.0,,,,,,,,,,,7460522.0,3354910.0,,,56363.0,46969.0,62646.0,-8861031.0,,1926040.0,1982403.0,139381.0,31415.0,,,,,,4.83,,,,,,,3080662.0,,,,,,,,9811.0,3827774.0,3817963.0,,
2012-12-31,2013-03-19,10-K,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,260531.0,439627.0,,4254302.0,1758358.0,2564.0,103529.0,45000.0,,1830.0,9439.0,,866402.0,,40858.0,8640.0,5404560.0,2108618.0,,,221366.0,163331.0,,412483.0,238989.0,,24672.0,54012.0,94810.0,,384697.0,,630819.0,-167250.0,,,,15000000.0,3852898.0,3826898.0,9800100.0,0.86,12195.0,,7099987.0,6913807.0,,-27348.0,,313745.0,25000.0,,,38543.0,47982.0,,,0.0,,1658000.0,,0.0,1398000.0,4000000.0,19000.0,-88000.0,182000.0,80000.0,16000.0,15000.0,,1658000.0,,15332.0,576445.0,585085.0,,,,-0.09,-0.09,-0.084,-0.35,0.237,0.113,-0.084,76646.0,505907.0,,,,,,,,,,,,,,137911.0,-1441.0,,,1109197.0,,12427.0,1657162.0,0.0,,-353320.0,,-27348.0,-27000.0,-27348.0,455.0,,35713.0,-16824.0,-103260.0,-34301.0,8640.0,,-188063.0,,-16329.0,144130.0,12889.0,,-85570.0,86693.0,159971.0,915075.0,815075.0,346613.0,100000.0,408491.0,42365.0,1123.0,155139.0,317870.0,,,,,,,,,,2526866.0,5404560.0,1306431.0,,16900.0,1057104.0,7015504.0,-16582.0,,-587939.0,,437271.0,,-325972.0,-350124.0,,-87011.0,1248.0,,1373675.0,316571.0,,-266309.0,,,,,,,183144.0,112572.0,207.0,248.0,70117.0,,,,,,,0.0,587939.0,,,24152.0,,417830.0,209422.0,,933729.0,-950311.0,,0.0,,0.0,,,,7483480.0,3229178.0,30000.0,,226369.0,186180.0,311646.0,-9098594.0,,8530780.0,8757149.0,502628.0,136889.0,,,,,,,,,1.0,6.0,,,2877694.0,,,,33360.0,,,,,3814996.0,3814996.0,,
2013-03-31,2013-05-13,10-Q,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,275017.0,511712.0,,4397444.0,1777615.0,457.0,,42000.0,,,,,,,,,5042140.0,1802361.0,,,207278.0,206558.0,,,,,,,,,,,413031.0,-217788.0,,,,15000000.0,3832898.0,3832898.0,9810240.0,,34701.0,,1260003.0,1260003.0,,,38.0,226948.0,,,0.0,36183.0,,,,,,,,,,4000000.0,,,,,,,,,,16960.0,,150645.0,,,,-0.07,-0.07,,,,,,84642.0,480612.0,,,,,,,,,,,,,,137911.0,50000.0,,,295210.0,,,173599.0,,,-261518.0,,38.0,,,38.0,,,,14486.0,55116.0,2160.0,,-127938.0,,-733.0,-13504.0,12431.0,,-20463.0,20683.0,156812.0,,681700.0,262892.0,105437.0,367433.0,5437.0,,,317870.0,,,,,,,,,,2390567.0,5042140.0,1289454.0,,,894555.0,7081167.0,-154496.0,,42877.0,,-106169.0,,-261556.0,-267594.0,,29537.0,,,,381874.0,,-291055.0,,,,,,,,,,,,,,,,,,,7123.0,,,6038.0,,423868.0,195918.0,,,-154496.0,,50000.0,,,,,,7571649.0,3174205.0,-3294.0,,63732.0,54519.0,64120.0,-9360150.0,,1433602.0,1433602.0,105324.0,35435.0,,,,,,4.58,,,2.4,6.0,,,2651573.0,,,,,,,,,3829898.0,3829898.0,,
2013-06-30,2013-08-07,10-Q,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,273235.0,506332.0,,4545948.0,1796873.0,,,15000.0,,,,,,,,,5008757.0,1912962.0,,,173557.0,182094.0,,,,,,,,,,,342911.0,,,,,15000000.0,3838898.0,3838898.0,9819240.0,,0.0,,1394584.0,1394584.0,,,-38.0,386204.0,,,0.0,33823.0,,,,,,,,,,4000000.0,,,,,,,,,,16959.0,,,,,,-0.02,-0.02,,,,,,59234.0,455317.0,,,,,,,,,,,,,,137911.0,-312.0,,,239623.0,,,398191.0,,,-57602.0,,-38.0,,,,,,,,,,,,,,,11974.0,,-18659.0,,147367.0,,960928.0,358187.0,111652.0,567026.0,,,,317870.0,,,,,,,,,,2380452.0,5008757.0,1363346.0,,,835012.0,7123206.0,,,,,,,-57564.0,-63602.0,,-18971.0,,,,368741.0,,-38631.0,,,,,,,,,,,,,,,,,,,,,,6038.0,,429906.0,102791.0,,,,,,,,,,,7578987.0,3033039.0,,,26438.0,22129.0,78083.0,-9417714.0,,1792775.0,1792775.0,119116.0,34296.0,,,,,,4.97,,,,,,,2628305.0,,,,,,,,0.0,3835997.0,3835997.0,,
2013-09-30,2013-11-04,10-Q,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,186407.0,487488.0,,4676818.0,1816130.0,,,15000.0,,,,,,,,,5691283.0,2726717.0,,,137615.0,157601.0,,,,,,,,,,,494124.0,,,,,15000000.0,3844898.0,3844898.0,9825300.0,,0.0,,1393208.0,1393208.0,,,0.0,1265708.0,,,0.0,31463.0,,,,,,,,,,4000000.0,,,,,,,,,,17117.0,,,,,,-0.02,-0.02,,,,,,89872.0,430021.0,,,,,,,,,,,,,,137911.0,-291.0,,,250232.0,,,416836.0,,,-70284.0,,0.0,,,,,,,,,,,,,,,11517.0,,-17650.0,,131892.0,,1193231.0,477863.0,120652.0,704128.0,,,,317870.0,,,,,,,,,,3101907.0,5691283.0,1995487.0,,,948819.0,7125506.0,,,,,,,-70284.0,-76322.0,,-17941.0,,,,217647.0,,-52343.0,,,,,,,,,,,,,,,,,,,,,,6038.0,,435944.0,551874.0,,,,,,,,,,,7581287.0,2904469.0,,,0.0,0.0,112365.0,-9487998.0,,1810044.0,1810044.0,106582.0,31355.0,,,,,,4.97,,,,,,,2589376.0,,,,,,,,0.0,3841963.0,3841963.0,,
2013-12-31,2014-03-04,10-K,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,456111.0,632011.0,115672.0,4781362.0,1835387.0,1830.0,101181.0,15000.0,-26929.0,,9439.0,,730652.0,,50278.0,9420.0,5871217.0,3022842.0,762223.0,,104010.0,132739.0,469355.0,254830.0,114334.0,3240.0,19524.0,44196.0,73536.0,,236749.0,292868.0,622727.0,-8092.0,,,,15000000.0,3852898.0,3852898.0,9833620.0,0.96,2093.0,,6440137.0,6440137.0,,0.0,,1105655.0,,,,29104.0,38543.0,,,,,1688000.0,,0.0,1376000.0,4000000.0,94000.0,-134000.0,199000.0,80000.0,6000.0,18000.0,,1688000.0,,15645.0,562108.0,571528.0,,,,-0.08,-0.08,0.0,-0.35,0.221,0.129,0.0,75815.0,404726.0,,,,,,,,,,,,,,137911.0,73689.0,,,1052181.0,,0.0,1536292.0,,,-287646.0,,0.0,,0.0,0.0,,30000.0,-34000.0,195580.0,150552.0,9420.0,,929528.0,,-9126.0,-153124.0,11059.0,,-73245.0,73934.0,137614.0,1844603.0,1709740.0,1174945.0,134863.0,532044.0,34863.0,,150328.0,317870.0,,,,,,,,,,3146468.0,5871217.0,2104942.0,115052.0,,908787.0,7116055.0,-451546.0,,34580.0,,408874.0,,-287646.0,-311798.0,,444.0,2066.0,,1156466.0,247679.0,,-288090.0,,,,,,,70572.0,70117.0,,207.0,248.0,,,,55808.0,,,,40470.0,,,24152.0,,441982.0,56298.0,0.0,0.0,-451546.0,,75050.0,,,,,,7573929.0,2792567.0,-30223.0,451546.0,90170.0,76648.0,324035.0,-9386240.0,,7976429.0,7976429.0,448166.0,134701.0,,,,,,4.91,,,2.4,6.0,,,2724749.0,,,,33520.0,,,,0.0,3839117.0,3839117.0,,
2014-03-31,2014-05-06,10-Q,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,624221.0,758635.0,,4913551.0,1865982.0,457.0,,15000.0,,,,,,,,,6669381.0,3651371.0,,,150720.0,346345.0,,,,,,,,,,,909456.0,286729.0,,,,15000000.0,3858898.0,3858898.0,9840460.0,,290665.0,,,2005727.0,,,582.0,1417465.0,,,0.0,26744.0,,,,,,,,,,3900000.0,,,,,,,,,,25438.0,,136066.0,,,,0.01,0.01,,,,,,101870.0,549495.0,,,,,,,,,,,,,,137911.0,-504.0,,,332591.0,,,586773.0,,,27854.0,,582.0,,,582.0,,,,168110.0,124558.0,2550.0,,-4707.0,,7433.0,242949.0,10602.0,,-15978.0,16120.0,145553.0,,1684033.0,1129418.0,155863.0,564925.0,21000.0,,,317870.0,,,,,,,,,,3873887.0,6669381.0,2689406.0,,,838136.0,7122331.0,-69592.0,,-6014.0,,362335.0,,27272.0,21234.0,,-16482.0,,,,279086.0,,44336.0,,,,,,,,,,,,,,,,,,,6014.0,,,6038.0,,,299247.0,,,-69592.0,,0.0,,,,,,7868777.0,2955226.0,0.0,69592.0,,,85606.0,-9358968.0,,2592500.0,,124240.0,43473.0,,,,,,,,,2.4,6.0,,,2795494.0,,,,,,,,0.0,3855898.0,3855898.0,,
2014-06-30,2014-07-31,10-Q,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,420840.0,616325.0,115644.0,5048126.0,1896578.0,,,25000.0,,,,,,,,,5598884.0,2609921.0,,,164949.0,404100.0,,,,,,,,,,,944425.0,,,,,15000000.0,3863398.0,3863398.0,9845590.0,,263491.0,,,2517906.0,,,1037.0,472337.0,,,0.0,24384.0,,,,,,,,,,3900000.0,,,,,,,,,,18532.0,,,,,,0.01,0.01,,,,,,84901.0,512862.0,,,,,,,,,,,,,,139110.0,249.0,,,300151.0,,,580470.0,,,51571.0,,1037.0,,,,,,,,,,,,,,,10144.0,,-17346.0,,149809.0,,969649.0,587514.0,176863.0,409189.0,,,,317870.0,,,,,,,,,,2711092.0,5598884.0,1540076.0,,,766916.0,7263558.0,,,,,,,50534.0,44496.0,,-17097.0,,,,281405.0,,68668.0,,,,,,,,,,,,,,,53060.0,,,,,,,6038.0,,454058.0,79522.0,,,,,,,,,,,7984029.0,2935903.0,,,,,72202.0,-9308434.0,,3098376.0,,139449.0,41763.0,,,,,,,,,,,5.08,,2887792.0,,,,,,,,0.0,3861222.0,3861222.0,,
2014-09-30,2014-11-04,10-Q,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,304126.0,527352.0,122444.0,5086210.0,1927172.0,,,11000.0,,,,,,,,,5728529.0,2834440.0,,396000.0,155188.0,373466.0,,,,,,,,,,,1046131.0,,,,,15000000.0,3869398.0,3869398.0,9852430.0,,12539.0,,,1342436.0,,,0.0,834629.0,,,0.0,22024.0,,,,,,,,,,3900000.0,,,,,,,,,,18532.0,,,,,,-0.02,-0.02,,,,,,95393.0,476229.0,,,,,,,,,,,,,,139110.0,-2454.0,,,274242.0,,,402481.0,,,-66832.0,,0.0,,,,,,,,,,,,,,,9687.0,,-16365.0,,166859.0,,1192542.0,577075.0,185694.0,634302.0,,,,317870.0,,,,,,,,,,2864097.0,5728529.0,1825686.0,,,664945.0,7460537.0,,,,,,,-66832.0,-72870.0,,-18819.0,,,,313906.0,,-48013.0,,,,,,,,,,,,,,,50243.0,,,,,,,6038.0,,460096.0,68415.0,,,,,,,,,,,7930056.0,2843846.0,,,,,56619.0,-9375266.0,,1744917.0,,119633.0,43473.0,,,,,,,,,,,5.08,,2864432.0,,,,,,,,0.0,3866039.0,3866039.0,,
2014-12-31,2015-02-11,10-K,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,424539.0,457642.0,115126.0,5205675.0,1960260.0,1830.0,149025.0,15000.0,,,9439.0,,728009.0,0.0,60478.0,10200.0,6036714.0,3248384.0,881538.0,,145896.0,339191.0,623503.0,535261.0,167806.0,39513.0,86122.0,103354.0,138466.0,,485087.0,258035.0,1011956.0,389229.0,,,,15000000.0,3935398.0,3935398.0,9907990.0,,1815.0,,,7405985.0,,-531.0,,1281573.0,,,,19665.0,29104.0,,,,1749000.0,1749000.0,0.0,0.0,1505000.0,4300000.0,79000.0,-197000.0,186000.0,80000.0,5000.0,22000.0,1749000.0,1749000.0,,18532.0,502768.0,512968.0,,,,-0.06,-0.06,0.002,-0.35,0.113,0.242,-0.003,93392.0,511895.0,,,,,,,,,,,,,,139110.0,-2709.0,,,1191982.0,0.0,,1849118.0,,,-220455.0,,-531.0,,-531.0,0.0,,62000.0,54000.0,-31572.0,-165725.0,10200.0,,25433.0,,-6552.0,33169.0,9229.0,,-66933.0,67869.0,212968.0,1870035.0,1678609.0,814307.0,191426.0,842760.0,56563.0,,166641.0,326745.0,,,,,,,,,,3308494.0,6036714.0,2358735.0,,,610568.0,7478909.0,-345116.0,-345116.0,-57649.0,-57649.0,791994.0,791994.0,-219924.0,-244076.0,0.0,-69642.0,10710.0,,908777.0,298209.0,,-150813.0,,,,,,,1068300.0,100359.0,106291.0,104044.0,102078.0,655528.0,,,47426.0,,,0.0,59399.0,,,24152.0,,466134.0,89467.0,50400.0,,,,1750.0,,,,,,7946579.0,2740904.0,0.0,395516.0,,,307083.0,-9606164.0,,9255103.0,,500866.0,172995.0,0.0,,0.0157,0.6001,,4.04,,0.84,0.84,6.0,,,2728220.0,,,,74370.0,,,,0.0,3873986.0,3873986.0,,
2015-03-31,2015-04-30,10-Q,"SCI ENGINEERED MATERIALS,Â INC.",SCIA,CIK0000830616,USD,313896.0,463719.0,135066.0,5313662.0,1994595.0,2817.0,,15000.0,,,,,,,,,5970546.0,3277820.0,,,138193.0,304451.0,,,,,,,,,,,1680452.0,668496.0,,,,15000000.0,3946240.0,3946240.0,9919769.0,,4029.0,,,2058402.0,,,0.0,1259386.0,,,0.0,17305.0,,,,,,,,,,4300000.0,,,,,,,,,,18532.0,,112758.0,,,,0.02,0.02,,,,,,98554.0,471522.0,,,,,,,,,,,,,,139110.0,-289.0,,,342704.0,,,669405.0,,,102516.0,,0.0,,,0.0,,,,-110643.0,-4633.0,2550.0,,-601523.0,,0.0,-20904.0,8772.0,,-15949.0,16301.0,179553.0,,1065086.0,621636.0,203426.0,467323.0,12000.0,,,326745.0,,,,,,,,,,3087658.0,5970546.0,2227482.0,,,555725.0,7491895.0,-113107.0,-113107.0,-17711.0,-17711.0,799314.0,799314.0,102516.0,96478.0,,-16238.0,,,,282387.0,,118754.0,,,,,,,,,,,,,,,44609.0,,,,17711.0,,,6038.0,,472172.0,68563.0,,,,,0.0,,,,,,7961779.0,2648117.0,,113107.0,,,97643.0,-9503648.0,,2727807.0,,110304.0,52152.0,,,,,,,,,0.84,6.0,4.26,,2882888.0,,,,,,,,30416.0,3970677.0,3940261.0,,
