end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AreaOfRealEstateProperty,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionPercentageOfVotingInterestsAcquired,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasedAssetsGross,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalUnitsAuthorized,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ConstructionInProgressGross,ConstructionPayableCurrentAndNoncurrent,ContractWithCustomerAssetNet,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerReceivableAfterAllowanceForCreditLoss,ConversionOfStockAmountIssued1,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleConversionRatio1,DeferredOfferingCosts,DeferredRentCreditCurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsInProcessResearchAndDevelopment,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,Depreciation,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,DividendsCommonStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,FairValueAdjustmentOfWarrants,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,ForeignCurrencyTransactionGainLossUnrealized,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfLongLivedAssetsHeldForUse,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractReceivablesNet,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherOperatingCapitalNet,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseInRestrictedCash,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestIncomeOther,InterestPaid,InterestPaidNet,InvestmentIncomeInterest,LeaseAndRentalExpense,LeaseCost,LeaseholdImprovementsGross,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosureRecurring,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LicenseAndServicesRevenue,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoncurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeaseWeightedAverageDiscountRatePercent,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherLiabilitiesNoncurrent,OtherNoncashIncome,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsForProceedsFromTenantAllowance,PaymentsForRepurchaseOfEquity,PaymentsOfDividends,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockLiquidationPreferenceValue,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidInsurance,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentTransfersAndChanges,RepaymentsOfLongTermCapitalLeaseObligations,ResearchAndDevelopmentExpense,RestrictedCash,RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashCurrent,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueRemainingPerformanceObligation,RevenueRemainingPerformanceObligationPercentage,Revenues,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardAcceleratedVestingNumber,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCutsAndJobsActOf2017ChangeInTaxRateIncomeTaxExpenseBenefit,TemporaryEquitySharesAuthorized,TemporaryEquitySharesIssued,TemporaryEquitySharesOutstanding,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,ShortTermLeaseCost,TenantImprovements
2019-03-31,2019-05-15,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,1510000.0,258000.0,4177000.0,195661000.0,168000.0,214000.0,,,21793000.0,7188000.0,,,69000.0,,,,210000000.0,6077000.0,,,6616000.0,-2117000.0,,,,,,12348876.0,0.0001,200000000.0,26079234.0,26069734.0,3000.0,,-6637000.0,,,13330000.0,10327000.0,4401000.0,5926000.0,,,,,-714000.0,,,49000.0,,,,,,,,,,,,,,,,,,,,,,,,,503000.0,0.0,,,,,-0.25,,,2082000.0,,0.0,,,,,,0.0,,,2994000.0,,,,,,,,,,,,,,,,242000.0,,,3360000.0,,615000.0,-406000.0,101000.0,,-45000.0,,75000.0,0.0,28000.0,,,,,,,,,,,,,,,,22528000.0,21793000.0,10723000.0,,,,,,,10000.0,-17000.0,,-2110000.0,,-6637000.0,84000.0,,1.0,7821000.0,-6721000.0,157000.0,,1139000.0,5544000.0,1833000.0,,0.0985,516000.0,501000.0,335000.0,,56000.0,,,,,0.0,,17000.0,,0.0001,10000000.0,,0.0,,1062000.0,,,,0.0,,,0.0,0.0,10000.0,0.0,,15834000.0,11657000.0,,0.0,4827000.0,539000.0,539000.0,0.0,-196244000.0,1100000.0,10327000.0,,1100000.0,1827000.0,214000.0,,,,,,,,,,,,,,,160810.0,147500.0,,0.0,1645357.0,5.17,,,,0.76,4.64,1.31,,,,,-735000.0,,,,,,12999.0,,,10000.0,,,,,9500.0,,155000.0,,,,,,26066064.0,,,
2019-06-30,2019-08-13,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,957000.0,295000.0,4664000.0,195906000.0,245000.0,1540000.0,,,47509000.0,32010000.0,,,,,,,210000000.0,22438000.0,,,32784000.0,,,,,,,12187210.0,0.0001,200000000.0,26079234.0,26069734.0,3000.0,,-8296000.0,,,13330000.0,9226000.0,4401000.0,4825000.0,,,,,,,,49000.0,,,,,,,,,,,,,,,,,,,,,,,,,518000.0,0.0,,,,,-0.32,,,1412000.0,,0.0,,,,,,,,,3311000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,1000.0,68000.0,,,,,,,,,,,,,,,,56295000.0,47509000.0,17924000.0,,,,,,,,,,,,-8296000.0,103000.0,,,9500000.0,-8399000.0,273000.0,,1151000.0,5395000.0,1837000.0,,0.0985,633000.0,473000.0,1630000.0,,36000.0,,,,,,,,,0.0001,10000000.0,,0.0,,1237000.0,,,,,,,,,,,,15718000.0,11054000.0,,,6189000.0,,2060000.0,8286000.0,-204540000.0,1101000.0,9226000.0,,1101000.0,,,,,,,,,,,,,,,,,,,,246000.0,1622800.0,4.31,,,,,,,,,,,-8786000.0,,,,,,,,,,,,,,9500.0,,155000.0,,,,11430000.0,,26069734.0,,,
2019-09-30,2019-11-12,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,2495000.0,168000.0,5175000.0,196853000.0,320000.0,690000.0,,,36717000.0,22447000.0,,,,,,,210000000.0,15549000.0,,,22545000.0,,,,,,,13212210.0,0.0001,200000000.0,26524856.0,26515356.0,3000.0,,-9496000.0,,,13330000.0,8126000.0,4401000.0,3725000.0,,,,,,,,49000.0,,,,,,,,,,,,,,,,,,,,,,,,,510000.0,0.0,0.0,,,,-0.36,,,1507000.0,,0.0,,,,,,,,,2290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,0.0,53000.0,,,,,,,,,,,,,,,,54052000.0,36717000.0,17638000.0,,,,,,,,,,,,-9496000.0,76000.0,,,10888000.0,-9572000.0,225000.0,,1156000.0,5249000.0,1837000.0,,0.0985,878000.0,444000.0,1634000.0,,23000.0,,,,,,,,,0.0001,10000000.0,,0.0,,982000.0,,,,,,,,,,,,15744000.0,10569000.0,,,8598000.0,,1345000.0,5651000.0,-214036000.0,,8126000.0,,1316000.0,,,,,,,,,,,,,,,,,,,,211000.0,1932002.0,4.05,,,,,,,,,,,-17335000.0,,,,,,,,261000.0,,,,,,9500.0,,155000.0,,,,10270000.0,,26189454.0,,,
2019-12-31,2020-02-24,10-K,"Novan, Inc.",NOVN,CIK0001467154,USD,1602000.0,616000.0,5679000.0,197853000.0,1188000.0,1838000.0,,0.0,29097000.0,15724000.0,0.0,,79000.0,,,,210000000.0,13711000.0,,,14251000.0,5518000.0,,,,,,13177766.0,0.0001,200000000.0,26744300.0,26734800.0,3000.0,3000.0,-36325000.0,,,8974000.0,11504000.0,4428000.0,7076000.0,,,,,,,,49000.0,,,,38042000.0,572000.0,268000.0,56047000.0,6620000.0,0.0,,1617000.0,38042000.0,54000.0,0.0,8141000.0,13000.0,666000.0,235000.0,,54430000.0,182000.0,1014000.0,160000.0,,2033000.0,0.0,0.0,,,,-1.38,,,437000.0,965000.0,0.0,,,,,,,-36000.0,,12229000.0,0.0,,,,,,,0.0,7663000.0,0.0,-6379000.0,193000.0,330000.0,-582000.0,1225000.0,352000.0,,,4537000.0,,-1030000.0,-397000.0,,435000.0,438000.0,,75000.0,3000.0,205000.0,,2000.0,,,,,8518000.0,2111000.0,1215000.0,1356000.0,1317000.0,1278000.0,1241000.0,,2256000.0,51380000.0,29097000.0,12899000.0,,,,0.0,0.0,0.0,25816000.0,-422000.0,,-19876000.0,,-36325000.0,359000.0,,1.0,42959000.0,-36684000.0,880000.0,6262000.0,1162000.0,5100000.0,1833000.0,,0.0985,553000.0,419000.0,578000.0,,157000.0,,,,,0.0,,422000.0,,0.0001,10000000.0,,0.0,,637000.0,908000.0,,,0.0,0.0,,747000.0,0.0,69000.0,0.0,,16185000.0,10506000.0,,0.0,30730000.0,,540000.0,0.0,-219984000.0,,11504000.0,,6275000.0,1827000.0,1838000.0,,,0.0,1.0214,,,0.0187,,,,38844.0,1032801.0,4.81,15000.0,507950.0,658030.0,1.77,638000.0,178933.0,38.9,597000.0,1731437.0,3.94,2.12,7.07,2.36,,190000.0,,,-22283000.0,,750000.0,,,,32443.0,,747000.0,69000.0,,,,,9500.0,,155000.0,,0.0,0.0,,,52939252.0,,,
2020-03-31,2020-05-20,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,997000.0,173000.0,6118000.0,213939000.0,385000.0,272000.0,,,36510000.0,23452000.0,,,6000.0,,,,210000000.0,21785000.0,,,22324000.0,8073000.0,,,,,,29237191.0,0.0001,200000000.0,72028562.0,72019062.0,7000.0,,-6167000.0,,,8895000.0,10361000.0,4401000.0,5960000.0,,,,,,,,58000.0,,,,,,,,,,,,,,,,,,,,,,,,,495000.0,,,,,,-0.17,,,1107000.0,,,,,,0.0,,-44000.0,,,2507000.0,,,,,,,,,,,,,,,,-692000.0,,,-1143000.0,,670000.0,-52000.0,114000.0,,-125000.0,,75000.0,,35000.0,,,,,,,,,,,,,,,,48870000.0,36510000.0,11767000.0,,,,,,,15848000.0,-337000.0,,-7438000.0,,-6167000.0,43000.0,,1.0,7423000.0,-6210000.0,224000.0,,1167000.0,4947000.0,1826000.0,,0.0985,428000.0,387000.0,460000.0,,8000.0,,,,,26000.0,,352000.0,,0.0001,10000000.0,,0.0,,1420000.0,,,,12577000.0,,,,15000.0,0.0,2880000.0,,16349000.0,10231000.0,,,4916000.0,,539000.0,,-226151000.0,,10361000.0,,1213000.0,0.0,272000.0,,,,,,,,,,,,,,,65533.0,383000.0,,4000.0,2106770.0,3.3,,,,0.0,2.71,0.47,,,,,-12360000.0,,,,,,0.0,,,,,,,,9500.0,,155000.0,,,,,,37043876.0,,,
2020-06-30,2020-08-14,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,1269000.0,258000.0,6611000.0,234343000.0,335000.0,419000.0,,,46857000.0,37728000.0,977000.0,,,,,,210000000.0,35458000.0,,,35997000.0,,,,,,,17169531.0,0.0001,200000000.0,119431547.0,119422047.0,12000.0,,-8086000.0,,,8895000.0,9261000.0,4401000.0,4860000.0,,,,,,,,58000.0,,,,,,,,,,,,,,,,,,,,,,,,,492000.0,,,,,-1.0,-0.1,-1.0,,626000.0,,,,,,,,,,0.0,3232000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,0.0,10000.0,,,,,,,,,,,,,,,,46894000.0,46857000.0,9491000.0,,,,956000.0,,,,,,,,-8086000.0,7000.0,,,9414000.0,-8093000.0,171000.0,,1172000.0,4782000.0,1816000.0,,0.0985,738000.0,359000.0,431000.0,,-3000.0,,,,,,,,,0.0001,10000000.0,,0.0,,1014000.0,,,,,,,,,,,,16349000.0,6340000.0,,,3761000.0,,539000.0,0.0,-234237000.0,,9261000.0,,1321000.0,,,,,,,,,,,,,,,,,,,,11000.0,1994329.0,3.18,,,,,,,,,,,-37000.0,,,,,,,,,,,,,,9500.0,,155000.0,,,,,8060317.0,80603166.0,8060317.0,,
2020-09-30,2020-10-30,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,172000.0,319000.0,1201000.0,250236000.0,147000.0,141000.0,,,46570000.0,44755000.0,470000.0,,,,,,210000000.0,43072000.0,,,43072000.0,,,,,,,16907365.0,0.0001,200000000.0,141523291.0,141513791.0,14000.0,,-8405000.0,,,8895000.0,8161000.0,4401000.0,3760000.0,,,,,,,,58000.0,,,,,,,,,,,,,,,,,,,,,,,,,120000.0,,-1772000.0,,,-0.63,-0.06,-0.63,,783000.0,,,,,,,,,,0.0,3108000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,0.0,2000.0,,,,,53000.0,,,,,,,,,,,39117000.0,46570000.0,8049000.0,,,,,119000.0,837000.0,,,,,,-8405000.0,-6000.0,,,9716000.0,-8399000.0,53000.0,,0.0,0.0,0.0,,,601000.0,330000.0,424000.0,,-8000.0,,,,,,,,,0.0001,10000000.0,,0.0,,998000.0,,,,,,,,,,,,2611000.0,1410000.0,,,4836000.0,,0.0,0.0,-242642000.0,,8161000.0,,1317000.0,,,,,,,,,,,,,,,,,,,,10000.0,2087117.0,3.05,,,,,,,,,,,7453000.0,,,,,,,,,5000.0,,,,,9500.0,,155000.0,,,,,13368965.0,133689645.0,13368965.0,,
2020-12-31,2021-02-24,10-K,"Novan, Inc.",NOVN,CIK0001467154,USD,1192000.0,168000.0,1259000.0,252408000.0,991000.0,1308000.0,,2277000.0,46829000.0,44007000.0,114000.0,,382000.0,,,,210000000.0,35879000.0,,,35879000.0,21628000.0,,,,,,1690304.0,0.0001,200000000.0,14570959.0,14570009.0,1000.0,,-29293000.0,,365000.0,4843000.0,11228000.0,2990000.0,8238000.0,4843000.0,,,,,,,58000.0,,,,,1649000.0,248000.0,26600000.0,6120000.0,0.0,,296000.0,16186000.0,52000.0,345000.0,885000.0,214000.0,526000.0,375000.0,,26304000.0,296000.0,0.0,133000.0,1170000.0,1170000.0,,-1772000.0,,,-2.96,-0.3,-2.96,,1154000.0,140000.0,,,,,0.0,,-66000.0,-66000.0,0.0,11271000.0,,,,,,,,0.0,-28127000.0,0.0,-6152000.0,492000.0,222000.0,-533000.0,885000.0,-427000.0,,,-276000.0,,717000.0,-38000.0,,324000.0,1548000.0,,75000.0,0.0,51000.0,,0.0,,,550000.0,,,,,,,,,,,43852000.0,46829000.0,8700000.0,,,,,478000.0,478000.0,52814000.0,-126000.0,,-31060000.0,,-29293000.0,921000.0,,1.0,35134000.0,-30214000.0,550000.0,,0.0,0.0,0.0,,,801000.0,341000.0,787000.0,,870000.0,,,,,178000.0,,648000.0,,0.0001,10000000.0,,0.0,,1333000.0,1818000.0,,,12577000.0,956000.0,,,522000.0,5000.0,5538000.0,951000.0,3665000.0,2406000.0,144000.0,,19814000.0,0.0,0.0,,-249277000.0,,11228000.0,,4920000.0,0.0,1308000.0,,,0.0,1.0564,,,0.011,,,,52378.0,178287.0,32.56,3000.0,34284.0,55700.0,4.11,147000.0,199199.0,30.71,147000.0,198377.0,30.75,4.65,32.89,5.21,,141000.0,,,2977000.0,,0.0,,,,1150.0,,,5000.0,,,,,950.0,,155000.0,,0.0,0.0,,9880812.0,98808114.0,9880812.0,266000.0,
2021-03-31,2021-05-11,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,1001000.0,215000.0,1317000.0,259219000.0,36000.0,80000.0,,,46983000.0,41178000.0,114000.0,,592000.0,,,,210000000.0,32661000.0,,,33133000.0,-2746000.0,,,,,,15856608.0,0.0001,200000000.0,151662650.0,151653150.0,15000.0,,-8952000.0,,540000.0,4500000.0,10824000.0,2990000.0,7834000.0,4500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57000.0,,,,,,-0.06,,,507000.0,,,,,,-669000.0,,0.0,,,2686000.0,,,,,,,,,,,,,,,,-226000.0,,,-747000.0,,-647000.0,103000.0,-62000.0,,-948000.0,,75000.0,,3000.0,,,,,,,3474000.0,,481000.0,,526000.0,511000.0,496000.0,,1991000.0,46133000.0,46983000.0,8585000.0,,,,,836000.0,120000.0,6789000.0,-934000.0,,-8601000.0,,-8952000.0,-667000.0,,1.0,9104000.0,-8285000.0,145000.0,3120000.0,,3120000.0,1444000.0,,0.0835,1071000.0,321000.0,825000.0,,-670000.0,,,,,0.0,,934000.0,,0.0001,10000000.0,,0.0,,964000.0,1239000.0,,,0.0,,,,0.0,13000.0,442000.0,,4810000.0,3493000.0,,,6418000.0,,472000.0,,-258229000.0,,10824000.0,,819000.0,1444000.0,80000.0,,,,,,,,,,,,,,,70992.0,88970.0,,543000.0,1985025.0,3.0,,,,0.51,4.25,1.66,,,,,850000.0,,,,,,24917.0,,,13000.0,,,,,9500.0,,155000.0,,,,,,150028864.0,,,
2021-06-30,2021-08-12,10-Q,"Novan, Inc.",NOVN,CIK0001467154,USD,1800000.0,239000.0,1377000.0,296731000.0,215000.0,-341000.0,,,79716000.0,68778000.0,0.0,,,,,,210000000.0,65802000.0,,,66274000.0,,,,,,,3070236.0,0.0001,200000000.0,18812642.0,18811692.0,2000.0,,-6023000.0,,,4500000.0,10077000.0,2990000.0,7087000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81000.0,,,,,-0.39,,-0.39,,800000.0,,,,,,,,,,956000.0,2431000.0,,114000.0,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,,3000.0,,,,,,,3474000.0,,,,523000.0,508000.0,493000.0,,1971000.0,47390000.0,79716000.0,11605000.0,,,,,0.0,0.0,,,,,,-6023000.0,1032000.0,,,7802000.0,-7055000.0,111000.0,3095000.0,,3095000.0,1386000.0,,0.0835,4224000.0,302000.0,153000.0,,73000.0,,,,,,,,,0.0001,10000000.0,,0.0,,692000.0,629000.0,,,,,,,,,,,10080000.0,8703000.0,,,5257000.0,,472000.0,,-264252000.0,,10077000.0,,747000.0,,,,,,,,,,,,,,,,,,,,359000.0,402775.0,19.16,,,,,,,,,,,32326000.0,,,,,,,,,29000.0,,,,,950.0,,155000.0,,,,,15570290.0,,15570290.0,,
