end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrentAndNoncurrent,AccruedInvestmentIncomeReceivable,AdditionalPaidInCapitalCommonStock,AssetManagementCosts,Assets,AssetsHeldInTrust,AssetsUnderManagementCarryingAmount,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashSegregatedUnderCommodityExchangeActRegulation,CommissionsPayableToBrokerDealersAndClearingOrganizations,CommonStockValue,Deposits,DepreciationAmortizationAndAccretionNet,DerivativeAssetFairValueGrossLiability,DerivativeCollateralObligationToReturnCash,DerivativeCollateralObligationToReturnSecurities,DerivativeCollateralRightToReclaimCash,DerivativeCollateralRightToReclaimSecurities,DerivativeFairValueAmountOffsetAgainstCollateralNet,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,DerivativeLiabilityFairValueGrossAsset,DistributedEarnings,DividendIncomeOperating,DividendsReceivable,DueFromAffiliates,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,FairValueAssetsLevel1ToLevel2TransfersAmount,FinancialInstrumentsOwnedAtFairValue,FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,FloorBrokerageExchangeAndClearanceFees,GainLossOnInvestments,GainLossOnSaleOfDebtInvestments,GainLossOnSaleOfDerivatives,GainLossOnSaleOfInvestments,GainLossOnSaleOfSecuritiesNet,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountUnitsOutstanding,GoodFaithAndMarginDepositsWithBrokerDealers,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInBrokerageReceivables,IncreaseDecreaseInBrokerDealerRelatedReceivablesPayablesNet,IncreaseDecreaseInCashCollateralForBorrowedSecurities,IncreaseDecreaseInDividendsReceivable,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInPayablesToBrokerDealers,InterestAndDividendIncomeOperating,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOperating,InterestPaid,InterestPaidNet,InvestmentAdvisoryFees,InvestmentCompanyContractualFeeWaived,InvestmentCompanyExpenseRatioIncludingVoluntaryFeeWaiver,InvestmentCompanyGainLossOnInvestmentPerShare,InvestmentCompanyGeneralPartnerAdvisoryService,InvestmentCompanyInvestmentIncomeLossFromOperationsPerShare,InvestmentCompanyInvestmentIncomeLossPerShare,InvestmentCompanyInvestmentIncomeLossRatio,InvestmentCompanyRealizedAndUnrealizedGainLossOnInvestmentAndForeignCurrency,InvestmentCompanyTaxReturnOfCapitalDistributionPerShare,InvestmentCompanyTaxReturnOfCapitalDistributionPerShare,InvestmentCompanyTotalReturn,InvestmentIncomeNet,InvestmentOwnedAtCost,InvestmentOwnedAtFairValue,InvestmentOwnedPercentOfNetAssets,InvestmentOwnedUnderlyingFaceAmountAtMarketValue,InvestmentOwnedUnrecognizedUnrealizedAppreciation,InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,InvestmentOwnedUnrecognizedUnrealizedDepreciation,InvestmentsInAndAdvancesToAffiliatesAtFairValue,Liabilities,LiabilitiesAndStockholdersEquity,LimitedPartnersCapitalAccount,LimitedPartnersCapitalAccountUnitsOutstanding,ManagementFeePayable,MarketableSecuritiesGainLoss,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterestDecreaseFromRedemptions,NetAssetValuePerShare,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoninterestExpenseInvestmentAdvisoryFees,OperatingExpenses,OperatingIncomeLoss,PartnersCapitalAccountContributions,PartnersCapitalAccountReturnOfCapital,PartnersCapitalDistributionAmountPerShare,PayablesToBrokerDealersAndClearingOrganizations,PaymentsForProceedsFromInvestments,PaymentsForPurchaseOfSecuritiesOperatingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,PaymentsOfDividends,PaymentsToAcquireInvestments,PaymentsToAcquireMarketableSecurities,ProceedsFromContributionsFromAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfSecuritiesOperatingActivities,ProfessionalFees,ProfitLoss,RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,RealizedInvestmentGainsLosses,ReceivablesFromBrokersDealersAndClearingOrganizations,ReceivablesFromClearingOrganizations,RestrictedCashAndCashEquivalents,RestrictedCashAndInvestments,RestrictedInvestments,RestrictedInvestmentsPercentOfNetAssets,RetainedEarningsAccumulatedDeficit,SecuritiesPurchasedUnderAgreementsToResellLiability,SharesIssued,SharesOutstanding,StockholdersEquity,StockholdersEquityPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,TaxBasisOfInvestmentsUnrealizedAppreciationDepreciationNet,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,UnrealizedGainLossOnSecurities,UnrealizedGainOnSecurities,UnrealizedLossOnSecurities,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments
2013-09-30,2013-11-05,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,528005.0,,,1700767.0,783709362.0,0.0,,,17884874.0,,,0.0,,,14594.0,,14160801.0,,,,,,,,,,,,,,,,,,,,-0.92,,,-14160801.0,779985289.0,154384.0,-36318666.0,,-1978265.0,,2288.0,865.0,,783709362.0,,,,,,,,,,,,,,94756.0,,,,,,,,,,,,,,,-1760395.0,,,,,,,,,542599.0,783709362.0,,,,,,,,,,,,,-38079061.0,,,1855151.0,,,,,14594.0,,,,,,,,,,,,,,-38079061.0,,-1975977.0,,,,,17145920.0,,,,,36200000.0,783166763.0,-114383695.0,7600000.0,3600000.0,171181832.0,,,11200000.0,247486466.0,,-34320398.0,-34342689.0,,-22291.0,,,,,
2013-12-31,2014-03-03,10-K,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,445639.0,,,5580075.0,667435214.0,0.0,,12100937.0,12100937.0,-53472637.0,,0.0,,,1456.0,,579635.0,-333405.0,515649.0,0.0,0.0,579635.0,0.0,515649.0,515649.0,0.0,,1095284.0,579635.0,0.0,515649.0,0.0,,,,,-0.39999999999999997,,,,655913912.0,530505.0,-18550235.0,,-16120106.0,-16120106.0,16813.0,861.0,40.0,667435214.0,-32413.0,-32413.0,530.0,,,579635.0,,,,530.0,,,,356489.0,13067.0,,,,,,,,,,,,,,-7220376.0,,,,754400000.0,,-579635.0,,,447095.0,667435214.0,,31000000.0,,,16813.0,-12260.0,,,-578061.0,-578061.0,-52894576.0,-52894576.0,-25770611.0,,,6110580.0,-5790242.0,,,,,,3221585886.0,817273655.0,,,,3221585886.0,,816695594.0,3190966946.0,,3190966946.0,5580075.0,-21553876.0,-16103293.0,-16103293.0,,,,,8243730.0,,,,,,666988119.0,-22131937.0,,,816695594.0,-578061.0,-22131937.0,200000.0,817273655.0,,351919.0,351919.0,339659.0,-12260.0,,,,,
2014-03-31,2014-05-09,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,436467.0,,,1285216.0,670013371.0,0.0,,,16014927.0,3913990.0,,0.0,,,3452.0,,,-109812.0,,,,,,,4032149.0,4032149.0,,,,,,0.0,,,,,-0.06,,,,649966295.0,112681.0,-1309982.0,,-5944427.0,,3924.0,858.0,40.0,670013371.0,-9172.0,,1996.0,,,,,2585333.0,,1996.0,,,,109812.0,,,,,,,,,,,,,,,-1288085.0,,,,669600000.0,,4032149.0,,,439919.0,670013371.0,,31200000.0,,,,,,,,5183400.0,,-1269410.0,-2598067.0,,,1397897.0,-1288085.0,,,,,,,81696794.0,,,,674918203.0,,86880194.0,680998293.0,,,,-2598067.0,,-5940503.0,,,,,8744560.0,,,,,,669573452.0,2585333.0,,,86880194.0,5183400.0,2585333.0,200000.0,81696794.0,,4611784.0,4630521.0,,18737.0,,,,,
2014-06-30,2014-08-06,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,426783.0,,,1263467.0,711028744.0,0.0,,,21212528.0,,,0.0,,,2128.0,,9155191.0,,-9155191.0,,,-9155191.0,0.0,,,,,,0.0,,0.0,0.0,,,,,-0.18,,,,698971407.0,100231.0,-5244631.0,,7958974.0,,153.0,851.0,40.0,711028744.0,,,,,,,,41026381.0,,,,,,74189.0,,,,,,,,,,,,,,,-1289509.0,,,,,,-9155191.0,,,428911.0,711028744.0,,33400000.0,,,,,,,,,,,-6534140.0,,,1363698.0,-1289509.0,,,,,,,,,,,,,,,,,,,,7959127.0,,,,,7872480.0,,,,,,710599833.0,41026381.0,,,86205056.0,,,,38644535.0,,-13187340.0,-13203758.0,,-16418.0,,,,,
2014-09-30,2014-11-05,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,490337.0,,,1473456.0,818160185.0,72412857.0,,,24470130.0,,,0.0,,,4936.0,,,,,,,,,,13005336.0,13005336.0,13005336.0,,,,,0.0,,,,,1.58,,,,689983344.0,136231.0,57541687.0,,35390007.0,,3036.0,914.0,40.0,727458810.0,,,,,,,,2653270.0,,,,,,54576.0,,,,,,,,,,,,,,,-1555111.0,,,,,,13005336.0,,,104907082.0,818160185.0,,31200000.0,,,,,,,,,,,55986576.0,,,1609687.0,-1555111.0,,,,31998952.0,,,,,,,,,,,,,,,,35393043.0,,,,,10553895.0,,,,,,713253103.0,2653270.0,,,135647651.0,,,,188980957.0,,22160527.0,22148644.0,,-11883.0,,,,,
2014-12-31,2015-03-02,10-K,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,645665.0,,,5742352.0,1044653342.0,0.0,1044653342.0,18108522.0,18108522.0,6007585.0,,0.0,6007585.0,18108522.0,5060.0,,,-272157.0,0.0,0.0,0.0,,0.0,,19570252.0,19570252.0,19570252.0,,,0.0,,0.0,,,,645665.0,3.58,,,,1006974568.0,498823.0,147625952.0,,79130173.0,79130173.0,7437.0,959.0,40.0,16632000.0,200026.0,200026.0,,,,,,293752751.0,,3604.0,272069.0,,,305561.0,88.0,,,,,,,,,,,,,,-7805507.0,,,,,,19570252.0,,,37647488.0,1044653342.0,1007004895.0,42000000.0,645665.0,,7437.0,19016.0,,23.98,,246680328.0,,-240672743.0,139820445.0,,,6241175.0,-7805507.0,,,,36996763.0,,3152761429.0,421010213.0,,,,3152761429.0,,667690541.0,2838996146.0,,2838996146.0,5742352.0,,79137610.0,79137610.0,,,,,16632000.0,0.0159,,,,,1007005854.0,340017735.0,,,667690541.0,,,,421010213.0,19570252.0,20149887.0,20149887.0,20168903.0,19016.0,,,,,
2015-03-31,2015-05-11,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,824929.0,,,2117325.0,1839105446.0,,,,553661830.0,535553308.0,,0.0,,,3527.0,,,-77421.0,,,,0.0,-14295451.0,,,,,14295451.0,14295451.0,,0.0,0.0,,,,,1.96,37000000.0,,,1238951894.0,91727.0,88094660.0,,121987087.0,121987087.0,118.0,1038.0,40.0,35993716.0,179264.0,179264.0,,,,,,331305891.0,,-1533.0,,,,77421.0,,,,,,,,,,,,,,,-2131631.0,,,,,,-14295451.0,,,500793701.0,1839105446.0,,51600000.0,,,118.0,-26842.0,,,,203844856.0,,331708452.0,85963029.0,,,2209052.0,-2131631.0,,,,499965245.0,,738957999.0,172101751.0,,,,738957999.0,,375946607.0,969999852.0,,969999852.0,2117325.0,,121987205.0,121987205.0,,,,,31000000.0,,,,,,1338311745.0,331305891.0,,,417444613.0,,,,172101751.0,,-33865703.0,-33865703.0,-33892545.0,-26842.0,,,,,
2015-06-30,2015-08-10,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,804084.0,,,2486527.0,1330606073.0,,,,150557787.0,,,,,,,,,,0.0,0.0,0.0,,,,5507265.0,5507265.0,5507265.0,,,,,0.0,,,,,-0.93,,,,1171012898.0,103082.0,-44877435.0,,-64702440.0,-64702440.0,3064.0,1000.0,40.0,44035389.0,,,,,,,,-122717685.0,,,,,,56880.0,,,,,,,,,,,,,,,-2532729.0,,,,,,5507265.0,,,115012013.0,1330606073.0,1215593060.0,48600000.0,,,3064.0,19225.0,,,,,,,-47410164.0,,,2589609.0,-2532729.0,,,,,,,,,,,,,,,,,2486527.0,,-64699376.0,-64699376.0,,,,,35000001.0,,,,,,1215594060.0,-122717685.0,,,737978146.0,,,,813285667.0,,19802716.0,19802716.0,19821941.0,19225.0,,,,,
2015-09-30,2015-11-06,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,2250634.0,1040930134.0,,,70656338.0,70656338.0,,,,,,4659.0,,,,0.0,0.0,0.0,,,,5520902.0,5520902.0,5520902.0,,,,,0.0,,,,,0.12,,,,965022475.0,95838.0,5703877.0,,5659989.0,5659989.0,1111.0,1005.0,40.0,40252172.0,,,,,,,,-175328957.0,,,65690.0,10546.0,,65690.0,,,,,,,,,,,,,,,-2291328.0,,,,,,,,,665031.0,1040930134.0,1040264098.0,41400000.0,660372.0,,1111.0,29140.0,,,,,,,3412549.0,,,2357018.0,-2291328.0,,,,,,,,,,,,,,,,,2250634.0,,5661100.0,5661100.0,0.0,,,,35000851.0,,,,,,1040265103.0,-175328957.0,,,409831404.0,,,,588572910.0,5520902.0,13637.0,13637.0,42777.0,29140.0,,,,,
2015-12-31,2016-02-29,10-K,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,1134347107.0,,39487561.0,51943740.0,51943740.0,33835218.0,,0.0,33835218.0,,3814.0,,,-336658.0,,,,,,,,,,,,,,0.0,,,,728477.0,2.19,,1086990518.0,,1077913905.0,367529.0,89267492.0,,,79589339.0,,1026.0,40.0,34998099.0,,82812.0,,4489462.0,,,,93349713.0,,-1246.0,336658.0,25211.0,,464095.0,25211.0,,,0.0,0.0078,1.86,8897003.0,1.67,-0.19,-0.0075,,,,0.0696,,1077885299.0,1077913905.0,,,,9076613.0,,,732291.0,1134347107.0,1133613790.0,44200000.0,,,2884.0,-4287.0,,25.65,,66467750.0,,-32632532.0,78317010.0,,,9289743.0,-10950482.0,,,,0.0,,4621990413.0,1858289353.0,,,,,,1924757103.0,,,4514389568.0,8897003.0,,79592223.0,,0.0,4489462.0,51943740.0,1094859546.0,,0.0309,,,,,1133614816.0,126608962.0,,,1924757103.0,,,,1858289353.0,,,-10493639.0,-10497926.0,,,,,,
2016-03-31,2016-05-10,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,821457263.0,,,52655471.0,52655471.0,711731.0,,0.0,711731.0,,3941.0,,,-429297.0,,,,,,,,,,,,,,0.0,,,,526271.0,-1.13,,,,768801792.0,56032.0,-35654449.0,,,-11235553.0,,981.0,40.0,32903175.0,,-202206.0,,,,,,,,127.0,429297.0,4974.0,,429297.0,4974.0,,,,,,,,,,,,,,,,,,,,-15397829.0,,,2616790.0,821457263.0,818839492.0,33400000.0,,,-8271.0,63817.0,,24.52,,-277774597.0,,278486328.0,-36999746.0,,,1774594.0,-1345297.0,,,,,,910381564.0,474965055.0,,,,,,197190458.0,,,1219978520.0,1713588.0,,-11243824.0,,,,52655471.0,,,,,,,,818840473.0,-314774343.0,,,197190458.0,,,,474965055.0,,,-24474442.0,-24410625.0,,,,,,
2016-06-30,2016-08-09,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,836935723.0,,,43586593.0,43586593.0,,,0.0,,,4563.0,,,,,,,,,,,,,,,,,0.0,,,,508406.0,0.37,,,,789905910.0,47934.0,14540226.0,,,-21264577.0,,996.0,40.0,,,,,,,,,,,,508949.0,2519.0,,508949.0,,,,,,,,,,,,,,,,,,,,,20456580.0,,,512969.0,836935723.0,836421758.0,33600000.0,,,,-49606.0,,24.89,,,,,13460281.0,,,1588894.0,-1079945.0,,,,,,,,,,,,,,,,,1538441.0,,-21264577.0,,,3443220.0,43586593.0,,,,,,,,836422754.0,17582281.0,,,82936935.0,,,,78814935.0,,,35854409.0,35804803.0,,,,,,
2016-09-30,2016-11-08,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,741222607.0,,,1055360.0,,,,,,,4694.0,,,,,,,,,,,,,,,,,0.0,16424.0,,11158.0,474184.0,-0.22,,,,700927362.0,54959.0,-6181631.0,,,13910618.0,,987.0,40.0,,,,,,,,,,,,551227.0,3477.0,,534803.0,,,,8522.0,0.0077,-0.19,1508040.0,-0.22,-0.03,-0.005,,,,-0.0088,,740074177.0,740156089.0,1.0001,,,317845.0,,39228727.0,1153998.0,741222607.0,740067622.0,30000000.0,,,7391.0,39095.0,,24.67,,,,,-7188358.0,,,1566476.0,-1006727.0,,,,,,,,,,,,,,,,,1508040.0,,13918009.0,,,,,,,,,,,,740068609.0,-96354145.0,,,88650107.0,,,,177815894.0,,,-20138735.0,-20099640.0,,,,,,
2016-12-31,2017-03-01,10-K,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,849961943.0,,,0.0,,,,0.0,-51943740.0,,4196.0,,,-2271490.0,,,,,,,,,,,,,,0.0,50015.0,,16819.0,532758.0,0.78,,851933934.0,,846158812.0,209040.0,31827335.0,,,38971461.0,,1057.0,40.0,,,-195719.0,,,,,16819.0,,,382.0,2321505.0,14496.0,,2271490.0,14496.0,14496.0,0.0,25204.0,0.0077,0.91,6349708.0,0.78,-0.13,-0.005,31827335.0,,,0.0304,,849976394.0,849945124.0,1.0048,,,1988810.0,,3786312.0,4052704.0,849961943.0,845908182.0,32000000.0,,,3553.0,-59876.0,,26.43,-315305377.0,-315305377.0,263361637.0,263361637.0,27600800.0,,,6573244.0,-4226535.0,,,,,3786312.0,3297920688.0,944874133.0,,,583834074.0,,,629567756.0,,580047762.0,3531890948.0,6349708.0,,38975014.0,38975014.0,,,,,,,,,,,845909239.0,-287705577.0,,,629567756.0,,,,944874133.0,,,-7087803.0,-7147679.0,,,,,,
2017-03-31,2017-05-09,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,736519410.0,,,0.0,,,,,,,4468.0,,,-928796.0,,,,,,,,,,,,,,0.0,52776.0,,17730.0,483698.0,-0.51,,723156761.0,,700599334.0,40715.0,-15784260.0,,,-3230803.0,,1037.0,40.0,,,-49060.0,,,,,911.0,,,272.0,981572.0,2387.0,,928796.0,2387.0,,0.0,19344.0,0.0076,-0.49,1485862.0,-0.51,-0.02,-0.0027,,,,-0.0193,,733746100.0,733696272.0,0.9968,,,-10539511.0,,33096938.0,488166.0,736519410.0,736030207.0,28400000.0,,,-6578.0,-18558.0,,25.92,,-93566687.0,,93566687.0,-16312308.0,,,1528964.0,-528048.0,,,,,,350511697.0,197257364.0,,,202634646.0,,,103691677.0,,173324020.0,496974835.0,1485862.0,,-3237381.0,,,2805408.0,,,,,,,,,736031244.0,-109877995.0,,,103691677.0,,,,197257364.0,,,-12528321.0,-12546879.0,,,,,,
2017-06-30,2017-08-08,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,539963902.0,,,0.0,,,,,,,4696.0,,,,,,,,,,,,,,,,,0.0,44935.0,,15722.0,353466.0,-1.17,,531766979.0,,537597215.0,31930.0,-29651902.0,,,-32407070.0,,990.0,40.0,,,,,,,,,,,,1196196.0,2228.0,-2228.0,1151261.0,,,,15586.0,0.0076,-1.17,1234917.0,-1.17,0.0,-0.0003,,,,-0.0451,,539598907.0,539637155.0,1.0001,,,-7870176.0,,2039940.0,359162.0,539963902.0,539603750.0,21800000.0,,,-2243.0,88076.0,,24.75,,,,,-29709195.0,,,1269075.0,-57293.0,,,,,,,,,,,,,,,,,1234917.0,,-32409313.0,,,311025.0,,,,,,,,,539604740.0,-196426504.0,,,41834525.0,,,,208551834.0,,,2669335.0,2757411.0,,,,,,
2017-09-30,2017-11-09,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,653259401.0,,,0.0,,,,,,,4988.0,,,,,,,,,,,,,,,,,0.0,63492.0,,21794.0,357559.0,,,649825458.0,,528403254.0,33593.0,-12556548.0,,,-26817172.0,,967.0,40.0,,,,,,,,,,,,1343596.0,2708.0,,1280104.0,,,,24485.0,0.0076,-0.59,1080901.0,-0.58,0.01,0.0017,,,,-0.0234,,643396721.0,643570293.0,0.9862,,,6255165.0,,115167039.0,702176.0,653259401.0,652556258.0,27000000.0,,,-41.0,13598.0,,24.17,,,,,-12305669.0,,,1117202.0,250879.0,,,,,,,,,,,,,,,,,,,-26817213.0,,,,,,,,,,,,652557225.0,112952485.0,,,202926916.0,,,,77668762.0,,,14125341.0,14260665.0,,,,,,
2017-12-31,2018-02-28,10-K,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,541206912.0,,,0.0,,,,0.0,,,4498.0,,,-4793315.0,,,,,,,,,,,,,,538669.0,793980.0,22709.0,22709.0,361047.0,,,533211566.0,,460172505.0,137810.0,-62258637.0,,,-51958105.0,,960.0,40.0,,,-171711.0,,,,,5890.0,,,302.0,5587295.0,9086.0,,4793315.0,9086.0,9086.0,0.0,88610.0,0.0076,-2.43,4976113.0,-2.41,0.02,0.0008,-62258637.0,-0.02,,-0.0911,,541547464.0,541184203.0,1.0159,,,,7972637.0,81011698.0,8479359.0,541206912.0,532726593.0,22200000.0,,,-7094.0,-14657.0,,24.0,-246138030.0,-246138030.0,246138030.0,246138030.0,-61705741.0,,,5123009.0,552896.0,,538669.0,0.023,,,1706093799.0,638919288.0,,538669.0,1045572170.0,,,392781258.0,,968029450.0,2096851670.0,,,-51965199.0,-51965199.0,,,,,,,,,,,532727553.0,-313181686.0,,,392781258.0,,,,643718534.0,,,-9961447.0,-10293438.0,,,,,,
2018-03-31,2018-05-08,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,501143854.0,,,0.0,,,,0.0,,,551.0,,,-1430074.0,,,,,,,,,,,,,,0.0,69719.0,,24038.0,321158.0,,,502899540.0,,403014990.0,24802.0,-8210985.0,,,-18719768.0,,945.0,40.0,,,-39889.0,,,,,1329.0,,,-3947.0,1503003.0,,,1433284.0,,,0.0,25808.0,0.0075,-0.41,930364.0,-0.38,0.03,0.0046,-8210985.0,,,-0.0158,,500717746.0,500601342.0,0.9996,,,2298198.0,,97586352.0,321709.0,501143854.0,500821200.0,21200000.0,,,-8909.0,-63513.0,,23.62,-29606983.0,-29606983.0,29606983.0,29606983.0,-7637340.0,,,955166.0,573645.0,,,,,,334428381.0,99057878.0,,,158713193.0,,,69990564.0,,142448909.0,392943548.0,,,-18728677.0,-18728677.0,,518474.0,,,,,,,,,500822145.0,-31905408.0,,,69990564.0,,,,94258632.0,,,10270835.0,10517692.0,,,,,,
2018-06-30,2018-08-08,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,513729460.0,,,685546.0,,,,0.0,,,3441.0,,,,,,,,,,,,,,,,,0.0,109603.0,,31757.0,345154.0,,,516093644.0,,400842207.0,37818.0,29637685.0,,,28411985.0,,999.0,40.0,,,,,,,,,,,,1987583.0,,,1877980.0,,,,23040.0,0.0076,1.31,1033692.0,1.35,0.04,0.0068,29637685.0,,,0.0572,,512675239.0,513012157.0,1.0072,,,3081487.0,,112169950.0,4380901.0,513729460.0,509347560.0,20400000.0,,,-10911.0,127812.0,,24.97,,,,,30576798.0,,,1071510.0,939113.0,,,,,,,,,,,,,,,,,,,28401074.0,28401074.0,,,,,,,,,,,509348559.0,8526414.0,,,194787610.0,,,,216837994.0,,,783289.0,1236611.0,,,,,,
2018-09-30,2018-11-07,10-Q,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,535745170.0,,,4087610.0,,,,0.0,,,4582.0,,,,,,,,,,,,,,,,,0.0,1047869.0,,48315.0,326343.0,,,532255809.0,,434586221.0,30884.0,3093308.0,,,4935515.0,,1010.0,40.0,,,,,,,,,,,,3194710.0,12355.0,,2146841.0,,,,35866.0,0.0076,0.19,1004991.0,0.29,0.1,0.0163,3093308.0,,,0.0116,,530679611.0,530405795.0,0.9906,,,1850014.0,,95819574.0,330925.0,535745170.0,535413235.0,21200000.0,,,,-111114.0,,25.26,,,,,5275654.0,,,1048230.0,2182346.0,,,,,,,,,,,,,,,,,,,4935515.0,4935515.0,,1203450.0,,,,,,,,,535414245.0,26065686.0,,,96054539.0,,,,75264507.0,,,-1231473.0,-1842207.0,,,,,,
2018-12-31,2019-02-28,10-K,INVESCO DB US DOLLAR INDEX BULLISH FUND,UUP,CIK0001383151,USD,,,,,516365973.0,,,4705705.0,,,-4705705.0,0.0,4705705.0,,4654.0,,,-7771473.0,,,,,,,,,,,,,,,1848304.0,58722.0,,324363.0,,,507067029.0,,409384745.0,120918.0,,,,29619708.0,,1019.0,40.0,10614400.0,,-36684.0,,,,,36013.0,,,156.0,9643063.0,20856.0,,7794759.0,,20856.0,,114990.0,0.0076,1.5,3972128.0,1.76,0.26,0.0107,33205794.0,-0.28,,0.0731,,511790491.0,511601546.0,1.0349,,,-4534517.0,4534517.0,102216801.0,22013381.0,516365973.0,494351573.0,19400000.0,,,-26350.0,45626.0,,25.48,-62093075.0,,66798780.0,,38849945.0,,0.0,4113902.0,5644151.0,,5572383.0,,,,1054042847.0,462961642.0,,5572383.0,722071670.0,,,406980619.0,,700995257.0,1112621356.0,,,29593358.0,29593358.0,,,,,,,,,,,494352592.0,-38374961.0,,,406980619.0,,,,478633142.0,,,3438120.0,3612436.0,,,,,,
