end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessCombinationContingentConsiderationLiabilityCurrent,BusinessCombinationContingentConsiderationLiabilityNoncurrent,BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized,CapitalizedComputerSoftwareNet,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockNoParValue,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityRevenueRecognized,ConversionOfStockAmountConverted1,CostOfServices,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,Depreciation,DirectOperatingCosts,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,ExtinguishmentOfDebtGainLossNetOfTax,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,FiniteLivedPatentsGross,FiniteLivedTrademarksGross,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnExtinguishmentOfDebtBeforeWriteOffOfDeferredDebtIssuanceCost,GainsLossesOnRestructuringOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidTaxes,IntangibleAssetsCurrent,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaid,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryNet,LaborAndRelatedExpense,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermNotesPayable,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NumberOfOperatingSegments,OfficersCompensation,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherGeneralAndAdministrativeExpense,OtherLiabilitiesCurrent,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,PaymentsOfStockIssuanceCosts,PaymentsToAcquireIntangibleAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockNoParValue,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromDepositsFromCustomers,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromLoans,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,SharesIssuedPricePerShare,StockholdersEquity,StockholdersEquityOther,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodValue,TravelAndEntertainmentExpense,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,GainLossOnDispositionOfAssets,Goodwill,LoansPayableCurrent,ProfitLoss,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,StockIssuedDuringPeriodValueAcquisitions,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,CashFDICInsuredAmount,CashUninsuredAmount,DepreciationDepletionAndAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,InterestPaidNet,InventoryFinishedGoods,InventoryRawMaterialsAndSupplies,LeaseholdImprovementsGross,MachineryAndEquipmentGross,MinorityInterest,NetIncomeLossAttributableToNoncontrollingInterest,ProceedsFromDivestitureOfBusinesses,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
2018-09-30,2018-11-13,10-Q,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,,20731.0,10000.0,,,,4355.0,-149769.0,,,,153.0,,81226.0,63608.0,,,,,,,46905.0,,,,,0.0,,70000000.0,22841159.0,22841159.0,1731019.0,,,,,,,,64662.0,75707.0,0.0,75707.0,0.0,75707.0,871.0,14471.0,,241639.0,26764.0,,0.0,,,,,766.0,12284.0,11518.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,11518.0,15069.0,,44512.0,12753.0,,36262.0,,541308.0,81226.0,541308.0,,,,,,,-93160.0,-15069.0,,,133000.0,133000.0,,,,105804.0,-78091.0,580082.0,75707.0,34071.0,,,,,,0.0,5000000.0,0.0,0.0,0.0,16703.0,,,,,,,,,16500.0,10455.0,6100.0,,,-2041332.0,,27713.0,,,,4500.0,,-460082.0,,,,,,,,,,,,,,,,,,,,45421273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,2019-03-29,10-K,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,7000.0,,274996.0,0.0,,7000.0,5226.0,-149769.0,612.0,,6000.0,612.0,,24580.0,7986.0,,,,,,,2434.0,-22433.0,2434.0,,-22433.0,0.0,,70000000.0,24271159.0,24271159.0,1785369.0,68898.0,78902.0,,,,,,68898.0,89211.0,0.0,89211.0,0.0,89211.0,3484.0,46858.0,,215265.0,36211.0,,-0.08,,0.21,1.0,,919.0,12284.0,11365.0,,,,,,,,13779.0,,,,0.0,0.0,89211.0,-72055.0,-17156.0,,7000.0,0.0,,,68898.0,68898.0,83299.0,49731.0,,33568.0,,5553.0,,,11365.0,49731.0,0.0,16479.0,16479.0,,121600.0,,530605.0,24580.0,530605.0,,,,162947.0,0.0,-185380.0,-1851220.0,-49731.0,,159979.0,143500.0,143500.0,,,,1880391.0,-1801489.0,633524.0,89211.0,133528.0,,,,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,5552.0,55425.0,0.0,,,9447.0,,9447.0,,70305.0,10455.0,5229.0,,,-2141625.0,78902.0,78902.0,,,,1508100.0,,-506025.0,,,,,,,,,1515600.0,,,,,,,,,,,22841741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,2019-05-15,10-Q,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,14909.0,,97437.0,,,,6097.0,-146910.0,153.0,,13875.0,153.0,,73646.0,58076.0,,,,,,,39640.0,37206.0,39640.0,,37206.0,0.0,,70000000.0,28796017.0,28796017.0,2103483.0,,5920.0,,,314114.0,,,23712.0,101092.0,0.0,101092.0,0.0,,871.0,46470.0,,,36211.0,,0.0,,0.21,1.0,,1072.0,12284.0,11212.0,,,,,,,,0.0,,,,0.0,0.0,11881.0,-9596.0,-2285.0,,7909.0,51554.0,,,-45186.0,-45186.0,51554.0,,,,,12884.0,,,11212.0,7815.0,0.0,,12484.0,,28580.0,,308583.0,73646.0,308583.0,,,,77814.0,,-40608.0,-49885.0,-7815.0,,,136314.0,136314.0,,,,156568.0,-42070.0,679220.0,101092.0,64329.0,,,,,,0.0,5000000.0,0.0,0.0,0.0,18436.0,,,,,77814.0,,0.0,,10330.0,10455.0,4358.0,,,-2191510.0,114498.0,114498.0,,,,6859.0,,-234937.0,,314114.0,,,,,,,6859.0,314114.0,,,,,,,,,,22841741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2019-08-14,10-Q,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,41669.0,,118522.0,50879.0,,,6968.0,-142969.0,,6800.0,13875.0,153.0,,84667.0,70121.0,,,,,,,10242.0,,10242.0,,,0.0,,70000000.0,28833517.0,28833517.0,2106021.0,,,,,,,,0.0,108502.0,0.0,108502.0,0.0,108502.0,871.0,57418.0,,,36211.0,,0.0,,,,,1225.0,12284.0,11059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11059.0,7911.0,,,17416.0,,27520.0,,350774.0,84667.0,350774.0,,,,,,,-37649.0,-7911.0,,,154372.0,154372.0,,,,133932.0,-29738.0,707721.0,108502.0,11932.0,,,,,,0.0,5000000.0,0.0,0.0,0.0,9000.0,,,,,,,,,30582.0,10455.0,3487.0,,,-2229159.0,104194.0,104194.0,,,,6480.0,,-266107.0,,,,,,,,,-321.0,,,,,,,,,,,28820605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,2019-11-13,10-Q,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,20030.0,,132868.0,,,,7839.0,-138985.0,,3984.0,15695.0,153.0,,35145.0,21623.0,,,,,,,7548.0,,7548.0,,,0.0,,70000000.0,34955161.0,34955161.0,2667912.0,,,,,,,,1781.0,144266.0,0.0,144266.0,0.0,144266.0,871.0,-211.0,,,36211.0,,-0.02,,,,,1378.0,12284.0,10906.0,,,,,,-46666.0,,,,,,,,,,,,,,,,,,,,,,,,,,10906.0,5508.0,,,17279.0,,31250.0,,307448.0,35145.0,307448.0,,,,,,,-572071.0,-52174.0,,,116558.0,116558.0,,,,526807.0,-519897.0,777452.0,144206.0,46390.0,,,,,,0.0,5000000.0,0.0,0.0,0.0,14075.0,,,,,,,,,13559.0,10455.0,2616.0,,,-2801230.0,6910.0,6910.0,,,,435819.0,,-272303.0,,,,,,,,,561891.0,,,,,,,,,,,32923639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,2020-03-30,10-K,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,500.0,,,,,,8710.0,-183183.0,612.0,12776.0,64098.0,612.0,,30886.0,18388.0,,,,,,8267.0,8267.0,,250275.0,,5833.0,,,70000000.0,36075995.0,36075995.0,2669024.0,1189.0,,,,393928.0,,,,165033.0,,165033.0,,165033.0,3484.0,89647.0,36211.0,,36211.0,,-0.02,,,1.0,,1531.0,12284.0,10753.0,9375.0,,,,,-1300.0,,,,,,,,75822.0,-61241.0,-14581.0,,-6500.0,,,,-67710.0,,102969.0,,,,,4569.0,,,10753.0,22679.0,,25486.0,,,118600.0,,430556.0,30886.0,430556.0,,,,267872.0,,-262039.0,-743886.0,-23979.0,279044.0,159979.0,253558.0,,,,,946102.0,-719907.0,798557.0,,220121.0,,,,,,,5000000.0,,,,10121.0,,,,,267872.0,,,,65473.0,10455.0,1745.0,,,-2885511.0,226195.0,,,,,452261.0,,-399670.0,,,,,,,,392669.0,444796.0,,,,,,,,,,,31284406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2061405.0
2020-03-31,2020-05-15,10-Q,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,8000.0,,,,,,9581.0,-181234.0,153.0,1949.0,6908.0,153.0,,32179.0,20705.0,,,,,,2160.0,2160.0,,2160.0,,-6107.0,,,70000000.0,36113495.0,36113495.0,2670900.0,596.0,,,,,,,,,,,,,871.0,,,,36211.0,,0.0,,,,,1684.0,12284.0,10600.0,10906.0,,,,,,,,,,,,,,,,,7500.0,,,,-593.0,,38601.0,,,,,8425.0,,,10600.0,7352.0,,32839.0,,,31250.0,,534052.0,32179.0,534052.0,,,,57989.0,,-64096.0,-106028.0,-7352.0,,344386.0,311547.0,,,,,99269.0,-98676.0,,,32451.0,,,,,,,5000000.0,,,,18545.0,,,,,57989.0,,,,31743.0,10455.0,874.0,,,-2991539.0,593.0,,,,,3825.0,,-501873.0,,,,,,,,,1876.0,,,,,,,,,,,36100583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-08-14,10-Q,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,14818.0,,,,,,,-179263.0,,1971.0,,,,25393.0,14946.0,,,,,,2652.0,2652.0,,2652.0,,,,,70000000.0,43541139.0,43541139.0,2930354.0,,,,,257916.0,,,,,,,,,,,,,36211.0,,0.0,,,,,1837.0,12284.0,10447.0,10447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10447.0,403.0,,24463.0,,,31250.0,,340532.0,25393.0,340532.0,,,,,,,-74691.0,-403.0,,20800.0,69200.0,,,,,74881.0,-74288.0,,,26532.0,,,,,,,5000000.0,,,,12295.0,,,,,,,,,13590.0,,,,,-3066230.0,593.0,,,,,3509.0,,-315139.0,,,,,,,,257916.0,1538.0,,,,,,,,,,,42947254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,2020-11-12,10-Q,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,14819.0,,,,,,,-137537.0,,1992.0,,,,17952.0,7659.0,,,,,,1659.0,1659.0,,425071.0,,,,,70000000.0,51500264.0,51500264.0,3089661.0,,,,,198666.0,,,,,,,,,,,36211.0,,,,-0.01,,,,,1991.0,12284.0,10293.0,10293.0,,,-39734.0,,-39734.0,-24861.0,,,,,,,,,,,,,,,,,,,,,,,,,10293.0,13763.0,,30806.0,,,571496.0,,219902.0,17952.0,219902.0,,,20963.0,,,,-663755.0,-78358.0,100006.0,20800.0,69200.0,,,,235459.0,1413504.0,-585397.0,,,421653.0,,,,,,,5000000.0,,,,6000.0,,,,,,,,,161566.0,,,,,-3154074.0,828107.0,,,,,2367.0,,-426681.0,,,,,,,,198666.0,375.0,,,,,,,,,,,50710241.0,,,,,1745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,2021-03-31,10-K,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,466708.0,,,269962.0,,,335112.0,-1270366.0,612.0,7904.0,,0.0,10141.0,942603.0,656504.0,,,,,,485.0,134003.0,,134003.0,,-116272.0,0.0,,600000000.0,51487764.0,51487764.0,3091136.0,1378502.0,,,,416848.0,,0.0,,247032.0,,247032.0,,247032.0,51189.0,,36211.0,,,,0.0,,0.21,1.0,,2143.0,12284.0,0.0,,,17331.0,,,-39734.0,,,,378433.0,,,,81999.0,-66230.0,-15769.0,,-131654.0,,-37593.0,,-640881.0,,109093.0,,25674.0,,,-48450.0,,,0.0,45486.0,,42351.0,,50536.0,1478414.0,,3292506.0,942603.0,3029206.0,263300.0,263300.0,108229.0,794187.0,-11667.0,-898792.0,-105287.0,461721.0,1250014.0,934568.0,1207663.0,,1.0,,2217974.0,6111429.0,-587019.0,1053093.0,,1723531.0,,,,,,0.0,5000000.0,0.0,0.0,,202003.0,,,20800.0,,57989.0,,,,106639.0,621211.0,286099.0,,,-2144876.0,5524410.0,,,,,13168.0,,-2305449.0,,,,,,,,416848.0,5264.0,,,,,,,,0.0,,,45323448.0,,0.0,30595.0,-125298.0,,,,0.0,,,,,,,,0.0,51189.0,,,,,,,45522.0,,,162840.0,146925.0,-44454.0,-20011.0,,,673465.0,,,-2051702.0
2021-03-31,2021-05-06,10-Q,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,15167.0,,,,,,,-175279.0,,,,,,138363.0,138363.0,,,,,,95378.0,95653.0,,95653.0,,95168.0,,,600000000.0,58646681.0,58646681.0,6165212.0,126037.0,,,,90708.0,,,,,,,,,,,36211.0,,,,-0.05,,,,,,,,,,,41254.0,,,,,,,,,,,,,,-46886.0,,,,126037.0,,109328.0,,,,,39709.0,,0.0,,3953.0,,441.0,,,28947.0,,347936.0,138362.0,347936.0,,,,19250.0,,75918.0,-2985449.0,37301.0,6141.0,20800.0,5700.0,,,,,3022750.0,-3022750.0,,,8383.0,,,,,,,5000000.0,,,,42709.0,,,,,,,,19250.0,17675.0,,,,,-6199507.0,,,,,,2967745.0,,-209574.0,,,,,,,,87080.0,2967746.0,,,,,19250.0,,,,,,55241426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,2021-08-16,10-Q,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,55008.0,,,,,,,-175279.0,,,,,,43330.0,43330.0,,,,,,4122.0,4122.0,,4122.0,,,0.0,,600000000.0,58659181.0,58659181.0,6175574.0,126037.0,,,,,,,,,,,,,,,36211.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,36488.0,,431384.0,43330.0,431384.0,,,,,,,-188842.0,-38.0,,20800.0,,,,,,188804.0,-188804.0,,,52061.0,,,,,,0.0,5000000.0,0.0,0.0,,39208.0,,,,,,,,,89892.0,,,,,-6388349.0,,,,,,10363.0,,-388054.0,,,,,,,,,10362.0,,,,,,,,,,,58646269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,2021-11-19,10-Q,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,516038.0,,,525379.0,,,,97617912.0,,,,,,100276919.0,1233680.0,,,,,,324764.0,324764.0,,324764.0,,,0.0,,600000000.0,355033405.0,355033405.0,6181050.0,1370871.0,,,,,,1370871.0,,,,,,,,,36211.0,,,,0.0,,,,,,,960000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.0,,,,215641.0,662906.0,,2904624.0,100276919.0,2023920.0,880704.0,847554.0,86013.0,,,,-226320.0,-1779.0,,100800.0,,,,,215714.0,1696733.0,-224539.0,,,513665.0,,,,,,0.0,5000000.0,51.0,51.0,,167896.0,,,,,,,,,133358.0,,263466.0,,,-6426667.0,1472194.0,,,,,85077.0,,97372295.0,,,,,,,,,91180.0,,,,,,,,0.0,,,281000854.0,,98779773.0,,,3516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,2022-03-15,10-K,"ALTITUDE INTERNATIONAL HOLDINGS, INC.",ALTD,CIK0001664127,USD,436896.0,,,91520.0,,,552142.0,,,,,12500.0,,30615988.0,764054.0,,,,,,423165.0,423165.0,,423165.0,,289162.0,0.0,,600000000.0,358070905.0,358070905.0,30362949.0,1388126.0,,,,,,,,254336.0,,254336.0,,254336.0,217030.0,,36211.0,,,,-0.01,,0.21,,,,,,,,17331.0,,,,,,,,,,,254336.0,-205425.0,-48911.0,,-84658.0,,27013.0,,-116413.0,,,,110699.0,,,-113869.0,,,287500.0,22833.0,,20574.0,,161235.0,2396915.0,,3170920.0,30615988.0,1882033.0,1288887.0,1288887.0,240080.0,1977246.0,2155.0,-1690239.0,-1841617.0,580385.0,1309461.0,,1288887.0,,,,2862941.0,9017869.0,-2422002.0,254336.0,,1804505.0,,,,,,0.0,5000000.0,51.0,51.0,,88134.0,,,,,,,,19250.0,407401.0,623178.0,71036.0,,69200.0,-2917881.0,6595867.0,,,,,657947.0,,27445068.0,,29598672.0,,,,,,87080.0,657947.0,,,,,19250.0,,,,,,189059461.0,,29493398.0,,-1841617.0,,,657947.0,205455.0,,,,,,,250000.0,173000.0,229530.0,137500.0,30000.0,30000.0,30000.0,30000.0,30000.0,23651.0,33000.0,128235.0,234835.0,148893.0,,,4122.0,1251000.0,500000.0,205455.0,308181.0,27445068.0
