end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,Capital,CapitalExpendituresIncurredButNotYetPaid,CapitalLeasedAssetsGross,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsIncurred,CapitalLeaseObligationsNoncurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInFiveYears,CapitalLeasesFutureMinimumPaymentsDueInFourYears,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsDueThereafter,CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CertificatesOfDepositAtCarryingValue,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockValue,ContractWithCustomerReceivableAfterAllowanceForCreditLossCurrent,ConvertibleDebt,CostOfGoodsAndServicesSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentIncreaseAccruedInterest,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredCompensationLiabilityCurrentAndNoncurrent,DeferredIncomeTaxLiabilities,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredTaxAssetsCapitalLossCarryforwards,DeferredTaxAssetsCharitableContributionCarryforwards,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpense,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DeferredTaxExpenseFromStockOptionsExercised,DeferredTaxLiabilities,DeferredTaxLiabilitiesFinancingArrangements,DefinedBenefitPlanContributionsByEmployer,DefinedContributionPlanCostRecognized,DefinedContributionPlanEmployerMatchingContributionPercent,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,DepreciationDepletionAndAmortization,DueToRelatedPartiesCurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAssetAmortization,FinanceLeaseWeightedAverageDiscountRatePercent,FinancialInstrumentsOwnedAtFairValue,GainLossOnContractTermination,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxSettlements,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InformationTechnologyAndDataProcessing,InterestExpense,InterestExpenseDebt,InterestIncomeOther,InterestPaid,InterestPaidNet,InventoryFinishedGoods,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryValuationReserves,InventoryWriteDown,InvestmentIncomeInterest,InvestmentRelatedLiabilities,LeaseAndRentalExpense,LeaseCost,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LinesOfCreditCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,LossOnContractTermination,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAccruedLiabilitiesCurrent,OtherAssetsNoncurrent,OtherLongTermDebtNoncurrent,OtherNonoperatingIncomeExpense,OtherReceivables,OtherSalesRevenueNet,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsToAcquireEquipmentOnLease,PaymentsToAcquireInvestments,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfOtherLongTermDebt,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSaleOfShortTermInvestments,ProceedsFromSecuredLinesOfCredit,ProceedsFromStockOptionsExercised,ProceedsFromStockPlans,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentTransfersAndChanges,RepaymentsOfBankDebt,RepaymentsOfLinesOfCredit,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfLongTermDebtAndCapitalSecurities,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,RevenueFromContractWithCustomerIncludingAssessedTax,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,RoyaltyRevenue,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharePrice,SharesOutstanding,ShortTermBorrowings,ShortTermInvestments,ShortTermLeaseCost,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,TaxBenefitFromStockOptionsExercised1,TechnologyServicesRevenue,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,VariableLeaseCost,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted
2012-12-31,2013-03-29,10-K,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,680000.0,1031000.0,485000.0,0.0,29829.0,16144000.0,95512000.0,,293000.0,6000.0,,0.0,,153967.0,5000.0,,154000.0,9650000.0,6592000.0,,20000.0,120000.0,35000.0,120000.0,63000.0,,,,,,,,,9123.0,4124000.0,1430000.0,,,,30000.0,,0.01,35000000.0,28458162.0,28458162.0,1277138.0,285000.0,,,,7396000.0,,,,,8749.0,,636000.0,,,109000.0,3000.0,60000.0,32033000.0,34000.0,,,30028000.0,361000.0,279000.0,1159000.0,32033000.0,0.0,,,,,,,,974000.0,982000.0,,,,-0.1,,,377000.0,309000.0,857875.0,,,,,,,,,,,,,,,,,,,-4000.0,,2641000.0,,-2393000.0,,932000.0,,-813000.0,2000.0,,,,1000.0,-122000.0,,355000.0,153000.0,-24000.0,,,-200000.0,,13000.0,-151000.0,,,7000.0,,,7000.0,,999000.0,1199000.0,1139000.0,200000.0,60000.0,,57.0,,647000.0,,,,,,,,,,,9650000.0,1200000.0,853000.0,,,,,,2197354.0,2197000.0,-167239.0,-167000.0,-599504.0,-600000.0,-2393000.0,,,,,,-2389000.0,,,,,,,,6874914.0,644305.0,483699.0,474215.0,464917.0,573171.0,4234607.0,,77000000.0,108000.0,30000.0,,3000.0,27000.0,312000.0,,,,15000.0,152000.0,0.01,24088.0,,,,241000.0,,2220000.0,,,,,,,,,,0.0,,19172000.0,3028000.0,,,,23000.0,,,1627000.0,-88200000.0,,,,279000.0,9725000.0,10037000.0,3403000.0,291000.0,0.0,0.011,0.86,,1277138.0,935587.0,2.63,0.0,,329233.0,3.78,329233.0,599000.0,0.23,23360.0,1857000.0,1.69,,0.23,,,,,,30000.0,,7597000.0,0.0,,,293000.0,,,0.0,,0.0,-300000.0,,,,24476605.0,,
2013-03-31,2013-05-14,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,721358.0,1233517.0,376341.0,,,,95584143.0,,69000.0,6000.0,,,,,,,155416.0,9136417.0,6254640.0,,7000.0,,29148.0,,33652.0,,,,,,,,,,3608000.0,-516000.0,,,,30000.0,,0.01,35000000.0,28468162.0,28468162.0,,284682.0,,,,2073000.0,,,,,,,635634.0,,,,,,,,,,,,,,,,,,,,,,,,226000.0,,,,-0.02,,,,420000.0,78000.0,,,,,,,,,,,,,,,,,,,6000.0,,906000.0,,-484000.0,,,,,,,,,,,,54000.0,202000.0,-117000.0,,,-117000.0,,-25000.0,119000.0,,,7000.0,,317.0,7000.0,,765729.0,1081497.0,1021331.0,315768.0,60166.0,,,,,,,,,,,,,,,9136417.0,1126847.0,824702.0,,,,,,-31481.0,-31000.0,-56114.0,-56000.0,-428457.0,-429000.0,-484000.0,,,,,,-483000.0,,,,,,,,,,,,,,,,,,29214.0,,6000.0,2002.0,3000.0,,,,20000.0,42000.0,0.01,24088.0,,,,359608.0,,,,,,,,,6000.0,,,3000.0,,,2852563.0,,,,34000.0,,,429000.0,-88683957.0,,,,,2976000.0,2979000.0,960000.0,77000.0,,0.0132,0.9227,,,,,,,,,54000.0,543000.0,0.33,,,,,,,,,,,30000.0,,7184868.0,10000.0,,,,,,,,,,,,,28466717.0,,
2013-06-30,2013-08-12,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,530609.0,1598782.0,506631.0,,,,95653720.0,,70000.0,6000.0,,,,,,,156902.0,8687312.0,5977475.0,,,,29596.0,,26083.0,,,,,,,,,,3161000.0,,,,,30000.0,,0.01,35000000.0,28468162.0,28468162.0,,284682.0,,,,1834000.0,,,,,,,634640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,347000.0,,,,,,,,,,,,,,,,,,,,,,849000.0,,-452000.0,,,,,,,,,,,,,,,,,,,,,,,2000.0,,427.0,,,715207.0,950315.0,903298.0,235108.0,47017.0,,,,,,,,,,,,,,,8687312.0,1066836.0,817625.0,,,,,,,,,,,,-452000.0,,,,,,-461000.0,,,,,,,,,,,,,,,,,,28595.0,,11000.0,2002.0,6000.0,,,,,,0.01,24088.0,,,,282238.0,,,,,,,,,,,,,,,2681242.0,,,,,,,453000.0,-89135551.0,,,,,2677000.0,2683000.0,857000.0,,,0.0147,0.9516,,,,,,,,,,,0.47,,,,,,,,,,,30000.0,,6802851.0,,,,,,,,,,,,,,28468162.0,,
2013-09-30,2013-11-12,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,583424.0,988304.0,553685.0,,,,95707861.0,,54000.0,6000.0,,,,,,,158424.0,8201724.0,5543902.0,,,,30052.0,,18397.0,,,,,,,,,,3307000.0,,,,,30000.0,,0.01,35000000.0,28468162.0,28468162.0,,284682.0,,,,1648000.0,,,,,,,633646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,,289000.0,,,,,,,,,,,,,,,,,,,,,,516000.0,,-633000.0,,,,,,,,,,,,,,,,,,,,,,,2000.0,,379.0,,,853281.0,1037773.0,990756.0,184492.0,47017.0,,,,,,,,,,,,,,,8201724.0,1167161.0,810467.0,,,,,,,,,,,,-633000.0,,,,,,-632000.0,,,,,,,,,,,,,,,,,,27971.0,,1000.0,844.0,7000.0,,,,,,0.01,24088.0,,,,226894.0,,,,,,,,,,,,,,,2629851.0,,,,,,,375000.0,-89768447.0,,,,,2157000.0,2164000.0,773000.0,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,,6224096.0,,,,,,,,,,,,,,28468162.0,,
2013-12-31,2014-03-28,10-K,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,503000.0,52000.0,323000.0,,,16929000.0,95761000.0,,242000.0,6000.0,,0.0,,,6000.0,0.0,160000.0,7028000.0,4537000.0,,23000.0,96000.0,31000.0,,10000.0,,,,,,,,,55000.0,3276000.0,-848000.0,,,,30000.0,,0.01,35000000.0,28481496.0,28481496.0,980000.0,285000.0,,,,7030000.0,,,,,,,633000.0,,,109000.0,5000.0,62000.0,32996000.0,31000.0,,0.0,30765000.0,492000.0,279000.0,1253000.0,32996000.0,0.0,,,,,,,,866000.0,875000.0,,,,-0.09,,,240000.0,230000.0,,,,,,,,,,,,,,,,,,,,23000.0,,2560000.0,,-2478000.0,0.0,963000.0,,-842000.0,2000.0,,,,4000.0,-127000.0,,-180000.0,-979000.0,-165000.0,,,-111000.0,,-26000.0,-39000.0,,,12000.0,,2000.0,12000.0,,896000.0,1028000.0,976000.0,132000.0,52000.0,52000.0,,,653000.0,,,,,,,,,,,7028000.0,857000.0,803000.0,,,,,,,-50000.0,,-276000.0,,-522000.0,-2478000.0,,,,,,-2491000.0,,,,,,,,6585000.0,684000.0,493000.0,484000.0,524000.0,659000.0,3741000.0,,79000000.0,83000.0,27000.0,,23000.0,1000.0,24000.0,,,,20000.0,279000.0,0.01,24088.0,0.0,0.0,0.0,202000.0,,,,,,,,,23000.0,,,7000.0,,19393000.0,2464000.0,,,,57000.0,,,1679000.0,-90678000.0,,,,0.0,9566000.0,9590000.0,3372000.0,242000.0,0.0,0.019,0.95,,,1096000.0,2.06,3000.0,,340000.0,1.8,,600000.0,0.34,188000.0,2094000.0,1.3,0.3,0.42,40000.0,,,,,30000.0,,5368000.0,23000.0,,,242000.0,7000.0,,,,0.0,1000000.0,,,,28469393.0,,
2014-03-31,2014-05-14,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,754000.0,1130000.0,259000.0,,,,95819000.0,,57000.0,6000.0,,,,,,,161000.0,6835000.0,4489000.0,,10000.0,,31000.0,,3000.0,,,,,,,,,,2148000.0,-1128000.0,,,,30000.0,,0.01,35000000.0,28481496.0,28481496.0,,285000.0,,,,1877000.0,,,,,,,630000.0,,,,,,,,,,,,,,,,,,,,,,,,187000.0,,,,-0.02,,,,410000.0,,,,,,,,,,,,,,,,,,,,,,708000.0,,-429000.0,0.0,,,,,,,,,,,264000.0,1078000.0,-67000.0,,,-45000.0,,-1000.0,48000.0,,,2000.0,,,1000.0,,823000.0,983000.0,931000.0,160000.0,52000.0,,,,,,,,,,,,,,,6835000.0,1044000.0,794000.0,0.0,,,,,,-7000.0,,-53000.0,,-1068000.0,-429000.0,,,,,,-427000.0,,,,,,,,,,,,,,,,,,27000.0,,0.0,,9000.0,,,,23000.0,30000.0,0.01,24088.0,,,,250000.0,,,,,,,,,,,,0.0,,,2319000.0,,,,7000.0,,,337000.0,-91107000.0,,,,,2576000.0,2585000.0,798000.0,57000.0,0.0,0.0201,0.95,,,,,,,,,0.0,568000.0,0.42,,,,,,,,,,,30000.0,,4997000.0,0.0,,,,,,,,,,,,,28481496.0,,
2014-06-30,2014-08-12,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,641000.0,988000.0,345000.0,,,,95872000.0,,53000.0,6000.0,,,,,,,163000.0,6782000.0,4532000.0,,,,26000.0,,,,,,,,,,,,2408000.0,,,,,30000.0,,0.01,35000000.0,28481496.0,28481496.0,,285000.0,,,,1846000.0,,,,,,,627000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,349000.0,,,,,,,,,,,,,,,,,,,,,,1032000.0,,-70000.0,0.0,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,692000.0,906000.0,854000.0,214000.0,52000.0,,,,,,,,,,,,,,,6782000.0,1012000.0,790000.0,0.0,,,,,,,,,,,-70000.0,,,,,,-69000.0,,,,,,,,,,,,,,,,,,26000.0,,0.0,,30000.0,,,,,,0.01,24088.0,0.0,0.0,0.0,252000.0,,,,,,,,,,,,,,,2224000.0,,,,,,,336000.0,-91177000.0,,,,,2848000.0,2878000.0,765000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,30000.0,,4980000.0,,,,,,,,,,,,,,28481496.0,,
2014-09-30,2014-11-12,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,589000.0,1326000.0,559000.0,,,,95916000.0,,45000.0,6000.0,,,,,,,165000.0,6629000.0,4337000.0,,,,18000.0,,,,,,,,,,,,2018000.0,,,,,,,0.01,35000000.0,28481496.0,28481496.0,,285000.0,,,,1858000.0,,,,,,,624000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,306000.0,,,,,,,,,,,,,,,,,,,,,,796000.0,,-349000.0,0.0,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,616000.0,801000.0,749000.0,185000.0,52000.0,,,0.0,,,,,,,,,,,,6629000.0,1166000.0,789000.0,0.0,,,,,,,,,,,-349000.0,,,,,,-348000.0,,,,,,,,,,,,,,,,,,25000.0,,,,7000.0,,,,,,0.01,24088.0,0.0,0.0,0.0,244000.0,,,,,,,,,,,,,,,2267000.0,,,,,,,316000.0,-91527000.0,,,,,2647000.0,2654000.0,828000.0,,0.0,0.02,0.95,,,,,,,,,,,0.42,,,,,,,,,,,,,4674000.0,,,,,,,,,,,,,,28481496.0,,
2014-12-31,2015-03-27,10-K,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,493000.0,388000.0,413000.0,,,17663000.0,95966000.0,,195000.0,6000.0,,0.0,,,6000.0,0.0,166000.0,5730000.0,3567000.0,,8000.0,272000.0,70000.0,184000.0,121000.0,,,,,,,,,29000.0,1862000.0,-1414000.0,,,,,,0.01,35000000.0,28516163.0,28516163.0,599000.0,285000.0,,,,7105000.0,,,,,,,621000.0,,,,6000.0,62000.0,33555000.0,29000.0,,0.0,31252000.0,601000.0,279000.0,1326000.0,33555000.0,0.0,,,,,,,,734000.0,742000.0,,,,-0.06,,,259000.0,229000.0,,,,,,,,,,,,,,,,,,,,,,2831000.0,,-1727000.0,0.0,669000.0,,-587000.0,3000.0,,,,3000.0,-88000.0,,5000.0,336000.0,87000.0,,,-26000.0,,-1000.0,167000.0,,,6000.0,,1000.0,6000.0,,829000.0,1002000.0,950000.0,173000.0,52000.0,,,0.0,658000.0,,,,,,,,,,,5730000.0,976000.0,908000.0,0.0,,,,,,6000.0,,-239000.0,,-1181000.0,-1727000.0,,,,,,-1722000.0,,,,,,,,4753000.0,700000.0,444000.0,433000.0,423000.0,588000.0,2165000.0,,80000000.0,154000.0,25000.0,,0.0,,56000.0,,,,23000.0,216000.0,0.01,24088.0,0.0,0.0,0.0,367000.0,,,,,,,,,,30000.0,,10000.0,,19801000.0,2138000.0,,,,34000.0,,,1338000.0,-92405000.0,,,,,9880000.0,9936000.0,3215000.0,188000.0,0.0,0.02,0.95,,,1500000.0,1.58,4000.0,,187000.0,1.2,,568000.0,0.42,45000.0,2440000.0,1.15,0.3,0.52,30000.0,,,,,,,3846000.0,35000.0,,,195000.0,10000.0,,,,0.0,700000.0,,,,28482256.0,,
2015-03-31,2015-05-14,10-Q,NANOPHASE TECHNOLOGIES CORPORATION,NANX,CIK0000883107,USD,1009000.0,1259000.0,408000.0,,,,96038000.0,,47000.0,6000.0,,,,,,,168000.0,5662000.0,3645000.0,,61000.0,,62000.0,,106000.0,,,,,,,,,,1207000.0,-655000.0,,,,,,0.01,35000000.0,28585496.0,28585496.0,,286000.0,,,,1745000.0,,,,,,,596000.0,,,,,,,,,,,,,,,,,,,,,,,,184000.0,,,,-0.02,,,,340000.0,,,,,,,,,,,,,,,,,,,,,,565000.0,,-606000.0,0.0,,,,,,,,,,,525000.0,871000.0,-30000.0,,,-124000.0,,,-15000.0,,,3000.0,,,3000.0,,628000.0,878000.0,826000.0,250000.0,52000.0,,,0.0,,,,,,,,,,,,5662000.0,1479000.0,870000.0,0.0,,,,,,3000.0,,-46000.0,,-612000.0,-606000.0,,,,,,-603000.0,,,,,,,,,,,,,,,,,,24000.0,,0.0,,10000.0,,,,8000.0,38000.0,0.01,24088.0,0.0,0.0,,353000.0,,,,,,,,,,,,26000.0,,,1993000.0,,,,23000.0,,,302000.0,-93011000.0,,,,,2300000.0,2310000.0,866000.0,47000.0,0.0,0.0174,0.95,,,,,,,,,159000.0,446100.0,0.44,,2658100.0,1.0,,,,,,,,,,3313000.0,69333.0,,,,,,,,,,,,,28542533.0,,
