end,filed,form,Name,Ticker,CIK,Currency,AccountsAndOtherReceivablesNetCurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccruedSalesCommissionCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,Assets,AssetsCurrent,BillingsInExcessOfCostCurrent,BuildingsAndImprovementsGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashSurrenderValueOfLifeInsurance,CommonStockIncludingAdditionalPaidInCapital,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockValue,ContractReceivableRetainageDueOneYearOrLess,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxAssetsNet,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsNetNoncurrent,DeferredTaxAssetsTaxCreditCarryforwards,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DepreciationDepletionAndAmortization,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductionsOther,EffectiveIncomeTaxRateReconciliationOtherAdjustments,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,FurnitureAndFixturesGross,GainsLossesOnExtinguishmentOfDebt,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxCreditsAndAdjustments,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationDeductionsOther,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableTrade,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInBillingInExcessOfCostOfEarnings,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherCurrentAssets,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidTaxes,IncreaseDecreaseInUnbilledReceivables,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestIncomeExpenseNet,InterestPaid,InventoryFinishedGoods,InventoryForLongTermContractsOrPrograms,InventoryGross,InventoryNet,InventoryNoncurrent,InventoryPartsAndComponentsNetOfReserves,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,InventoryValuationReserves,InventoryWorkInProcess,InventoryWriteDown,Land,LandImprovements,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityFairValueOfAmountOutstanding,LinesOfCreditCurrent,LongTermDebt,LongTermDebtComponentsCommercialLoansCurrent,LongTermDebtCurrent,LongTermDebtNoncurrent,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingIncomeLoss,OtherAssetsCurrent,OtherAssetsMiscellaneousNoncurrent,OtherGeneralAndAdministrativeExpense,OtherInventoryNoncurrent,OtherLiabilitiesCurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSellingGeneralAndAdministrativeExpense,PaymentsForProceedsFromLifeInsurancePolicies,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquirePropertyPlantAndEquipment,PensionExpense,PreferredStockSharesAuthorized,PrepaidExpenseCurrent,PrepaidTaxes,ProceedsFromBankDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromRepaymentsOfOtherLongTermDebt,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOther,ProvisionForDoubtfulAccounts,ReceivablesFromCustomers,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueGoodsNet,SalesRevenueNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharePrice,ShippingHandlingAndTransportationCosts,ShortTermBankLoansAndNotesPayable,ShortTermInvestments,StockholdersEquity,StockholdersEquityBeforeTreasuryStock,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,StockIssuedDuringPeriodSharesStockOptionsExercised,StockOptionPlanExpense,TreasuryStockAcquiredAverageCostPerShare,TreasuryStockShares,TreasuryStockSharesAcquired,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic
2013-08-31,2013-10-10,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1064731.0,,,2637224.0,,,516118.0,,7697851.0,,,24983423.0,16219286.0,167840.0,,74387.0,-1923487.0,,,,,,,,,,4017565.0,3121918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,178110.0,,0.06,,0.23,,,,,,,,1279101.0,262263.0,,61000.0,,,,,,,,,,,,,-144866.0,-392649.0,,-4041.0,339315.0,,-80341.0,-970688.0,79386.0,,,-664096.0,,,,,,,,,8785903.0,,,,,,,,24983423.0,2514359.0,398185.0,,,,,,,,,,160558.0,-668739.0,-1415306.0,201263.0,,253915.0,1599854.0,160428.0,,903268.0,765670.0,,8348.0,,,1350.0,,,667389.0,,,,,,160558.0,,,,,7700441.0,,,,,16872011.0,,5296666.0,,1025186.0,,,,,,,,,,,,,,,,,,,,,,22070879.0,,,,43301.0,,,,2498983.0,,,3318602.0,3318602.0
2013-11-30,2014-01-13,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1186021.0,,,2362344.0,,,452119.0,,7700525.0,,,26239922.0,17108574.0,654943.0,,1326565.0,,,,,,,,,,,3292407.0,2978461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,1308045.0,426423.0,,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9015815.0,,,,,,,,26239922.0,3461761.0,398185.0,,,,,,,,,,,,,306423.0,,424367.0,1425389.0,161778.0,,1041126.0,1168678.0,2056.0,2056.0,,,,,,,,,,,,,,,,,7928444.0,,,,,17178434.0,,4600452.0,,883678.0,,,,,,,,,,,,,,,,,,,,,,22379976.0,,,,,,,,2498983.0,,,3322424.0,
2014-02-28,2014-04-11,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1057259.0,,,2897299.0,,,379287.0,,7705853.0,,,26358304.0,17302600.0,735585.0,,1045295.0,,,,,,,,,,,3495159.0,2939241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,1315196.0,350236.0,,128000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8966018.0,,,,,,,,26358304.0,3352579.0,398185.0,,,,,,,,,,,,,222236.0,,341654.0,1454747.0,163275.0,,910059.0,1180448.0,8582.0,8582.0,,,,,,,,,,,,,,,,,7982370.0,,,,,17400670.0,,4810355.0,,973542.0,,,,,,,,,,,,,,,,,,,,,,22607540.0,,,,,,,,2498983.0,,,3330105.0,
2014-05-31,2014-08-29,10-K,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1166162.0,264146.0,2904344.0,2894344.0,85023.0,1258765.0,429839.0,8837113.0,7682170.0,10000.0,,27430776.0,18561911.0,850531.0,7752647.0,2793642.0,795768.0,,164568.0,,,,,96824.0,556231.0,,14545882.0,2373791.0,1523260.0,311000.0,312700.0,1700.0,122900.0,,124300.0,,1400.0,,1098600.0,254600.0,,540115.0,1098600.0,,145000.0,59800.0,,207200.0,8900.0,3400.0,474800.0,89900.0,558485.0,558485.0,699039.0,699039.0,0.34,,0.34,0.279,533200.0,-17200.0,19000.0,1000.0,-99000.0,1222222.0,,5465346.0,1568212.0,,437000.0,,70540.0,,,,,,,,,,,-43435.0,-617745.0,85023.0,678650.0,33614.0,-477592.0,,,-6893.0,-123456.0,157137.0,84031.0,30830.0,860.0,831.0,357796.0,4126406.0,9078302.0,8978302.0,2128710.0,8978302.0,571491.0,,100000.0,8149015.0,180000.0,195220.0,371590.0,27430776.0,3790320.0,558485.0,,6000000.0,0.0,,,,,,7089831.0,172831.0,-1361095.0,1984032.0,1131212.0,22460.0,1545752.0,1521832.0,164568.0,,836569.0,1343788.0,,21600.0,,5490.0,,,,1355605.0,64282.0,2000000.0,423232.0,,,172831.0,157650.0,,,16704841.0,7867728.0,73331.0,-32024.0,2348113.0,,17801960.0,,20011228.0,20011228.0,3919594.0,112171.0,0.0,0.33,0.0325,160000.0,95250.0,5250.0,48000.0,2.34,398954.0,219500.0,7.31,5.26,,8.8,219500.0,7.31,8.83,108446.0,,,23081971.0,,1781.0,30000.0,112171.0,,530143.0,,2498983.0,,3372805.0,,3341975.0
2014-08-31,2014-10-14,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,,,,,,,,,,,,,,,,3501822.0,708180.0,,,,,,,,,,4866275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185628.0,,0.12,,0.35,,,,,,,,1685107.0,602306.0,,210000.0,,,,,,,,,,,,,620836.0,-366555.0,,537975.0,331491.0,,-9274.0,210971.0,23291.0,,,-1148099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4221.0,-111723.0,815682.0,392306.0,,598428.0,,,,,,,3878.0,,,1335.0,,,110388.0,,,,,,4221.0,,,,,,,,,,,,6551382.0,,1086679.0,,,,,,,,,,,,,,,,,,,,,,,,,,37112.0,,,,,,3342934.0,3342934.0,
2014-11-30,2015-01-13,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1726811.0,,,3031469.0,,,494334.0,,7828858.0,,,30084166.0,21355325.0,2430296.0,,3160848.0,,,,,,,,,,,4716882.0,4773115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,1988213.0,778313.0,,274000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8728190.0,,,,,,,,30084166.0,5497227.0,558485.0,,,,,,,,,,,,,504313.0,,771238.0,1661703.0,167457.0,,775264.0,845786.0,7075.0,,,,,,,,,,,,,,,,,,7786120.0,,,,,18698579.0,,6705095.0,,1216975.0,,,,,,,,,,,,,,,,,,,,,,24028454.0,,,,,,,,2498983.0,,,3343137.0,
2015-02-28,2015-04-14,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,2079165.0,,,3890872.0,,,448433.0,,7856645.0,,,29765633.0,21186829.0,1614195.0,,2372115.0,,,,,,,,,,,4832139.0,4100878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,1734199.0,466754.0,,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9271452.0,,,,,,,,29765633.0,4737953.0,579685.0,,,,,,,,,,,,,391754.0,,463381.0,1551512.0,168693.0,,645322.0,596160.0,3373.0,,,,,,,,,,,,,,,,,,7764789.0,,,,,19090333.0,,6566338.0,,1270818.0,,,,,,,,,,,,,,,,,,,,,,24447995.0,,,,,,,,2498983.0,,,3344059.0,
2015-05-31,2015-08-27,10-K,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,2703065.0,618974.0,4764513.0,4754757.0,,1395341.0,763463.0,9577957.0,7975397.0,9756.0,,33665108.0,24731673.0,2723472.0,7908653.0,4895898.0,2102256.0,,169995.0,,,,,97535.0,230370.0,,21844715.0,5169956.0,2446484.0,588700.0,589000.0,300.0,308900.0,,310000.0,,1100.0,,858900.0,77700.0,,230115.0,858900.0,,261000.0,63900.0,,244600.0,9300.0,3300.0,447700.0,12400.0,628785.0,628785.0,740844.0,740844.0,0.65,,0.64,0.292,1045200.0,-44700.0,-700.0,200.0,-101000.0,1328806.0,,8744551.0,3073948.0,,899000.0,,689000.0,,,,,,,,,,,1536903.0,-1860413.0,-85023.0,1872941.0,82886.0,136576.0,,,333624.0,48103.0,-14977.0,-2796165.0,52176.0,3988.0,0.0,584738.0,10439879.0,8762056.0,8662056.0,2102494.0,8662056.0,519598.0,519598.0,100000.0,7657720.0,180000.0,195220.0,379432.0,33665108.0,7585341.0,628785.0,,6000000.0,0.0,,,,,,7566026.0,77994.0,-752054.0,2776316.0,2174948.0,12505.0,3061443.0,1249006.0,169995.0,,889929.0,1395341.0,,8517.0,,5427.0,,,,746627.0,68612.0,2000000.0,375129.0,14977.0,,77994.0,160608.0,,,17451468.0,7873511.0,73331.0,,4534143.0,268000.0,19976908.0,,30589266.0,30589266.0,5683108.0,116069.0,0.0,0.28,0.023,160000.0,47250.0,,48000.0,2.42,1134531.0,240750.0,8.16,6.0,,10.82,240750.0,8.16,12.87,247077.0,,,25450982.0,,1688.0,26750.0,116069.0,,537733.0,,2598858.0,,3402209.0,,3350033.0
2015-08-31,2015-10-07,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,2506538.0,,,5589856.0,,,723252.0,,8202776.0,,,34499230.0,25519617.0,2463443.0,,4499259.0,-396639.0,,,,,,,,,,6098126.0,5013480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,193625.0,,0.3,,,,,,,,,,3375288.0,1551649.0,,542000.0,,,,,,,,,,,,,-196527.0,-835099.0,,-260029.0,-476853.0,,31056.0,191396.0,-40211.0,,,156476.0,,,,,,,,,9199072.0,,,,,,,,34499230.0,7279970.0,628785.0,,,,,,,,,,69125.0,-299966.0,-165798.0,1009649.0,,1548299.0,1217950.0,171297.0,,829766.0,1586737.0,,3350.0,,,1302.0,,,298664.0,,,,,,69125.0,,,,,7978550.0,,,,,20986557.0,,9473414.0,,1826989.0,,,,,,,,,,,,,,,,,,,,,,26590475.0,,,,60719.0,,,,2598858.0,,3365821.0,3365821.0,
2015-11-30,2016-01-12,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1976940.0,,,6637968.0,,,606215.0,,8444597.0,,,36248421.0,26997210.0,3621486.0,,4498238.0,,,,,,,,,,,5824754.0,4968011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,2994794.0,1424658.0,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,493514.0,,9842536.0,9742536.0,,9742536.0,,519669.0,100000.0,8829353.0,,,,36248421.0,7907607.0,628785.0,,,,,,,,,,,,,924658.0,,1418569.0,1150457.0,172842.0,,745550.0,1702966.0,6089.0,6089.0,,,,,,,,,,,,,,,,,8332819.0,,,,,21911215.0,,8819548.0,,1576225.0,,,,,,,,,,,,,,,,,,,,,,27712029.0,,,,,,,,2643783.0,,,3370018.0,
2016-02-29,2016-04-12,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,2086950.0,,,4734856.0,,,507874.0,,8449239.0,,,36623318.0,27458226.0,2379849.0,,6787766.0,,,,,,,,,,,5010028.0,4498416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,3316119.0,1673604.0,,492000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,627098.0,,10376725.0,10276725.0,,10276725.0,,513888.0,100000.0,9235739.0,,,,36623318.0,7096258.0,628785.0,,,,,,,,,,,,,1181604.0,,1670883.0,1160463.0,174057.0,,662948.0,2121585.0,2721.0,2721.0,,,,,,,,,,,,,,,,,8328087.0,,,,,23092819.0,,8326147.0,,1645236.0,,,,,,,,,,,,,,,,,,,,,,28898275.0,,,,,,,,2643783.0,,,3378446.0,
2016-05-31,2016-08-29,10-K,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1767017.0,517960.0,4011970.0,3992214.0,,2733847.0,683600.0,10325216.0,8529542.0,19756.0,,36805314.0,26656302.0,1463621.0,8741209.0,6086080.0,1190182.0,,175350.0,,0.025,8000000.0,,98738.0,531189.0,,23243451.0,5500771.0,4037150.0,1609500.0,1610000.0,500.0,-51500.0,,-52000.0,,-500.0,,965100.0,95500.0,,282115.0,282115.0,,262000.0,73700.0,,273000.0,7200.0,6700.0,463600.0,45400.0,682985.0,682985.0,818385.0,818385.0,1.24,,1.21,0.27,1960500.0,-165700.0,28800.0,400.0,-266000.0,1398016.0,,12436998.0,5766225.0,,1558000.0,,1794100.0,,165700.0,,1960500.0,,28800.0,,400.0,266000.0,,936048.0,752543.0,,1259851.0,930014.0,1338506.0,,,79863.0,101925.0,184100.0,330815.0,82508.0,10748.0,0.0,554358.0,11441874.0,9704956.0,9604956.0,697043.0,9604956.0,511530.0,511530.0,100000.0,8639068.0,180000.0,195220.0,402022.0,36805314.0,6648085.0,682985.0,,6000000.0,0.0,,,,,,8498997.0,346838.0,2944733.0,3788077.0,4208225.0,17818.0,5748407.0,1437381.0,175350.0,,1956626.0,2733847.0,,7070.0,,-5355.0,,,-1000000.0,-1939378.0,85392.0,2000000.0,273204.0,199077.0,,346838.0,384325.0,,,19319720.0,8994504.0,84256.0,10000.0,3480781.0,428000.0,24185133.0,,35680449.0,35680449.0,6688591.0,151184.0,0.0,0.26,0.015,160000.0,157750.0,,49500.0,3.05,1745254.0,243500.0,9.53,8.221,,14.982,243500.0,9.53,16.7,272353.0,,1000000.0,30157229.0,32813413.0,1409.0,46750.0,151184.0,,541296.0,,2656184.0,,3476427.0,,3393919.0
2016-08-31,2016-10-14,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1611315.0,,,3575613.0,,,684444.0,,8879578.0,,,36404696.0,26083283.0,940990.0,,4970494.0,-1115586.0,,,,,,,,,,4307589.0,4882853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,220069.0,,0.06,,,,,,,,,,1448124.0,275834.0,,66000.0,,,,,,,,,,,,,-155702.0,416601.0,,-522631.0,-599284.0,,-12717.0,-839371.0,844.0,,,617918.0,,,,658084.0,,10304225.0,10204225.0,,10204225.0,,481957.0,100000.0,9164184.0,,,,36404696.0,5131225.0,682985.0,,,,,,,,,,,-674570.0,-585650.0,209834.0,,266150.0,1450098.0,176607.0,,697058.0,1894476.0,,9684.0,,,1257.0,,,673313.0,,,,,,144634.0,,,,,9447748.0,,,,,24394967.0,,5755713.0,,1181974.0,,,,,,,,,,,,,,,,,,,,,1000000.0,30590486.0,,,,78789.0,,,,2684059.0,,,3412858.0,
2016-11-30,2017-01-12,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,2041703.0,,,3783449.0,,,898572.0,,9003309.0,,,37653078.0,27087652.0,838417.0,,4015826.0,,,,,,,,,,,5061495.0,6424624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,2745970.0,1398280.0,,460000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,719480.0,,10676467.0,10576467.0,,10576467.0,,522315.0,100000.0,9434672.0,,,,37653078.0,5435021.0,682985.0,,,,,,,,,,,,,938280.0,,1372244.0,1273040.0,178128.0,,609545.0,1656329.0,26036.0,26036.0,,,,,,,,,,,,,,,,,9777753.0,,,,,25333247.0,,7807465.0,,1373726.0,,,,,,,,,,,,,,,,,,,,,1014246.0,31535072.0,,,,,,,,2801484.0,,,3415683.0,
2017-02-28,2017-04-13,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1485166.0,,,4187051.0,,,886945.0,,9009189.0,,,37301647.0,26520855.0,1481253.0,,775246.0,,,,,,,,,,,4028768.0,7709277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,1643952.0,480203.0,,142000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,734682.0,,11556101.0,11456101.0,,11456101.0,,555501.0,100000.0,10265918.0,,,,37301647.0,4739507.0,682985.0,,,,,,,,,,,,,338203.0,,465642.0,1376853.0,179325.0,,672494.0,886143.0,14561.0,14561.0,,,,,,,,,,,,,,,,,9928973.0,,,,,25671450.0,,5672720.0,,1178310.0,,,,,,,,,,,,,,,,,,,,,1016327.0,31879155.0,34680639.0,,,,,,,2801484.0,,,3421350.0,
2017-05-31,2017-08-29,10-K,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1329321.0,239200.0,2655528.0,2545773.0,,832060.0,846941.0,11101179.0,9070278.0,109755.0,,37160703.0,25677514.0,1295989.0,9342431.0,3324934.0,-2761146.0,,180579.0,,,8000000.0,3990554.0,99763.0,677420.0,17551163.0,17551163.0,6868393.0,5572404.0,803200.0,804000.0,800.0,-146500.0,,-147000.0,,-500.0,,1226800.0,213000.0,,429115.0,429115.0,429115.0,275000.0,77800.0,,320100.0,20900.0,37400.0,505800.0,51800.0,,797685.0,868609.0,868609.0,0.68,,0.66,0.22,,,,,,1588219.0,,7985833.0,2987577.0,,657000.0,,768827.0,0.0,93700.0,,1015800.0,,7400.0,,500.0,273000.0,,-437696.0,1346441.0,,-167632.0,-2245390.0,-1901787.0,,,163341.0,9630.0,35173.0,-1367622.0,73082.0,38842.0,0.0,808257.0,14197223.0,11588610.0,11488610.0,878779.0,11488610.0,709174.0,,100000.0,10071179.0,180000.0,195220.0,419429.0,37160703.0,4304311.0,,,6000000.0,0.0,,,,,,9466340.0,190893.0,-1896376.0,-1055663.0,2330577.0,66845.0,2920732.0,427478.0,180579.0,,2261892.0,832060.0,,28003.0,127796.0,5229.0,,,22326.0,1868821.0,74261.0,2000000.0,263574.0,163904.0,,190893.0,339585.0,,,21095895.0,9994716.0,84256.0,100000.0,1978108.0,903000.0,26515710.0,25536996.0,25536996.0,25536996.0,5065101.0,177693.0,0.0,0.27,0.0185,160000.0,108250.0,,49500.0,3.59,817629.0,253500.0,10.93,8.6,,15.95,253500.0,10.93,13.26,127796.0,,1022326.0,32856392.0,35685751.0,1498.0,39500.0,177693.0,,550872.0,,2829359.0,,3505194.0,,3432112.0
2017-08-31,2017-10-12,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1558988.0,,,3291687.0,,,907000.0,,9345613.0,,,37890731.0,26108676.0,1264868.0,,1836830.0,-1488104.0,,,,,,,,,,4950068.0,8386396.0,,,,,,,,,,,,,,,429115.0,,,,,,,,,,,,,261584.0,,0.09,,,,,,,,,,1617652.0,413747.0,,112000.0,,,,,,,,,,,,,229667.0,-745914.0,,-31121.0,298419.0,,109892.0,-5896.0,60059.0,,,-1518003.0,,,,831589.0,,11351772.0,11251772.0,,11251772.0,702916.0,,100000.0,9817267.0,,,,37890731.0,4557020.0,,,,,,,,,,,,-624110.0,-983069.0,301747.0,,410084.0,317586.0,181821.0,,817198.0,826164.0,3663.0,3663.0,,,3321.0,,,620789.0,,,,,,119075.0,,,,,10353921.0,,,,,26817457.0,,6567720.0,,1207568.0,,,,,,,,,,,,,,,,,,,,,1024405.0,33333711.0,36163070.0,,,56497.0,,,,2829359.0,,,3443475.0,
2017-11-30,2018-01-12,10-Q,TAYLOR DEVICES INC,TAYD,CIK0000096536,USD,,1340926.0,,,3508985.0,,,1105414.0,,9351159.0,,,37550299.0,25871339.0,793072.0,,1713326.0,,,,,,,,,,3550083.0,3550083.0,7519111.0,,,,,,,,,,,,,,,,429115.0,,,,,,,,,,,,,,0.02,,,,,,,,,,1261691.0,42147.0,,-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,317939.0,,11890428.0,11790428.0,,11790428.0,890587.0,,100000.0,10681902.0,,,,37550299.0,4158895.0,,,,,,,,,,,,,,52147.0,,35084.0,308959.0,183312.0,,842153.0,919483.0,7063.0,,,,,,,,,,,,,,,,,,10224380.0,,,,,26869604.0,4811774.0,4811774.0,,1226607.0,,,,,,,,,,,,,,,,,,,,,1030530.0,33391404.0,36220763.0,,,,,,,2829359.0,,,3445429.0,
