end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableInterestBearingInterestRate,AccountsPayableRelatedPartiesCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfDeferredCharges,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationLiabilitiesIncurred,AssetRetirementObligationLiabilitiesSettled,AssetRetirementObligationPeriodIncreaseDecrease,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,BusinessAcquisitionSharePrice,CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,CapitalizedCostsAssetRetirementCosts,CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization,CapitalizedCostsOilAndGasProducingActivitiesGross,CapitalizedCostsOilAndGasProducingActivitiesNet,CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,CapitalLeasedAssetsGross,CapitalLeasesIndemnificationAgreementsPayments,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,CommonStockDividendsPerShareCashPaid,CommonStockOtherSharesOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostsIncurredExplorationCosts,CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseDecreaseOtherNet,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxesAndTaxCredits,DeferredTaxAssetsGross,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depletion,DepletionOfOilAndGasProperties,DepositAssets,DepositsAssetsCurrent,DepreciationAmortizationAndAccretionNet,DepreciationDepletionAndAmortization,DepreciationExpense,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueNet1,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DueToRelatedParties,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensation,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestmentOwnershipPercentage,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,GainLossOnSaleOfLoansAndLeases,GainLossOnSaleOfOilAndGasProperty,GainLossOnSaleOfProperty,GainLossOnSaleOfPropertyPlantEquipment,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GoodwillImpairmentLoss,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseDepletion,IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedSalaries,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeposits,IncreaseDecreaseInDerivativeAssetsAndLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInOtherCurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestExpenseOther,InterestPaid,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseOperatingExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAssumed1,LiabilitiesCurrent,LiabilitiesNoncurrent,LitigationSettlementExpense,LongTermDebtPercentageBearingFixedInterestRate,LongTermDebtPercentageBearingFixedInterestRate,ManagementFeesRevenue,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInDiscontinuedOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAssumed1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesReceivableRelatedParties,NotesReceivableRelatedPartiesCurrent,NotesReduction,OilAndGasPropertyFullCostMethodNet,OilAndGasPropertySuccessfulEffortMethodAccumulatedImpairment,OilAndGasPropertySuccessfulEffortMethodNet,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherAssets,OtherExpenses,OtherIncome,OtherNoncashExpense,PaymentsForDeposits,PaymentsToAcquireLeasesHeldForInvestment,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfOilAndGasPropertyAndEquipment,ProceedsFromUnsecuredNotesPayable,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentTransfersAndChanges,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,ResultsOfOperationsDepreciationDepletionAndAmortizationAndValuationProvisions,ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,ResultsOfOperationsProductionOrLiftingCosts,ResultsOfOperationsRevenueFromOilAndGasProducingActivities,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SalesOfOilAndGasProspects,SecuredLongTermDebt,ServiceManagementCosts,SettlementOfAssetRetirementObligationsThroughNoncashPaymentsAmount,ShareBasedCompensation,SharePrice,SharesIssuedPricePerShare,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesIssuedForNoncashConsideration,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueTreasuryStockReissued,StockRepurchasedAndRetiredDuringPeriodValue,UnprovedOilAndGasPropertySuccessfulEffortMethod,UseOfRestrictedCashForAcquisitionOfOilAndGasProperty,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic,WellsTemporarilySuspended
2017-03-31,2017-05-15,10-Q,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,125181.0,,39000.0,,,,4682464.0,,,,,,,,,,,1200000.0,,,,198.0,,,,12521.0,652.0,652.0,,,,,,,,,,452.0,180.0,,,,0.001,74000000.0,37105062.0,37105062.0,37105.0,,,600000.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,-800.0,,-800.0,800.0,7363.0,,,,,,-21819.0,,,,,,,,,,,,10001.0,6000.0,,,,,,,,,,,,8186.0,,,,5372.0,843202.0,652.0,,830681.0,12521.0,,,,,,,5000.0,,,,-4820.0,,-21819.0,-7386.0,,,,66500.0,,,,,,,,,14433.0,-14433.0,5372.0,,,,,,,,,,,0.001,1000000.0,22013.0,22013.0,22.0,,200.0,,,,,,5000.0,,,,1500.0,,,,,,,,,,-5562141.0,,,,,,,,,,,-842550.0,,,,,,,,,,,,,,,,,,,39916611.0,,,
2017-06-30,2017-08-14,10-Q,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,128055.0,,45000.0,,,,4682464.0,,,,,,,,,,,,,,,211.0,,,,12732.0,257.0,257.0,,,,,,,,,,57.0,,,,,0.001,74000000.0,37105062.0,37105062.0,37105.0,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,3092.0,,,3092.0,7790.0,,,,,,-14480.0,,,,,,,,,,,,,,,,,,,,,,,,,8371.0,,,,,857287.0,257.0,,844555.0,12732.0,,,,,,,,,,,,,-14480.0,-5279.0,,,,71500.0,,,,,,,,,9201.0,-9201.0,,,,,,,,,,,,0.001,1000000.0,22013.0,22013.0,22.0,,200.0,,,,,,,,,,1200.0,,,,,,,,,,-5576621.0,,,,,,,,,,,-857030.0,,,,,,,,,,,,,,,,,,,37105062.0,,,
2017-09-30,2017-10-30,10-Q,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,134169.0,,60289.0,,,,4682464.0,,,,,,,,,,,,,,,216.0,,,,12948.0,1721.0,1721.0,,,,,,,,,,1521.0,,,,,0.001,74000000.0,37105062.0,37105062.0,37105.0,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9760.0,,,,,,-25155.0,,,,,,,,,,,,,,,,,,,,,,,,,8514.0,,,,,883906.0,1721.0,,870958.0,12948.0,,,,,,,,,,,,,-25155.0,-8514.0,,,,76500.0,,,,,,,,,16641.0,-16641.0,,,,,,,,,,,,0.001,1000000.0,22013.0,22013.0,22.0,,200.0,,,,,,,,,,6665.0,,,,,,,,,,-5601776.0,,,,,,,,,,,-882185.0,,,,,,,,,,,,,,,,,,,37105062.0,,,
2017-12-31,2018-04-24,10-K,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,157740.0,,68289.0,14427.0,,,4682464.0,,,,,,,,,,,1200000.0,,,,855.0,,,,13178.0,15254.0,15254.0,,920715.0,9860.0,,920715.0,,910855.0,,,627.0,355.0,,,,0.001,74000000.0,37105062.0,37105062.0,37105.0,,,600000.0,,,,,,,,,,,,,698751.0,1636324.0,698751.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.34,,,,,,,,3892.0,,-3892.0,3892.0,34983.0,,,,,,-84722.0,,,,,,,28805.0,-28805.0,,,,39468.0,35289.0,14427.0,,,,,,,,,,,33632.0,,,,22643.0,920707.0,15254.0,,907529.0,13178.0,,,,,,,20000.0,,,,-19645.0,,-84722.0,-29740.0,,,,81500.0,,,,,,,,,70096.0,-54982.0,22643.0,1805416.0,,,,,,,,,,0.001,1000000.0,22013.0,22013.0,22.0,,200.0,,,,,,20000.0,,,,11615.0,,,,,,789.0,-4868.0,4079.0,15114.0,-5625044.0,15114.0,,,,,,,,,,-905453.0,,,,,,,,,,,,,,,,,,,38160050.0,,,
2018-03-31,2018-05-21,10-Q,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,152128.0,,59289.0,7664.0,,,4682464.0,,,,,,,,27670.0,,,,,,,216.0,,,,13394.0,45065.0,45065.0,,,,,,,,,,32201.0,31574.0,,,,0.001,625000000.0,37105062.0,37105062.0,37105.0,,,623170.0,,,,,,,,,,,,,,,,,0.0,,,,,,182305.0,182305.0,,341407.0,,,,,,,,-0.01,,,,,,,,,,,,,7504.0,,,,,,-295370.0,,,,,,,,,,,,-5612.0,-9000.0,-6763.0,,,,,523712.0,,,,,,411144.0,,,,,1245888.0,45065.0,,1232494.0,13394.0,,,,,,,121250.0,,-5000.0,,-84676.0,,-295370.0,-228839.0,,,,56500.0,,,,,,,,,76747.0,-66531.0,2632.0,,,,,,,5000.0,,,,0.001,25000000.0,22013.0,22013.0,22.0,,5200.0,,,146250.0,,146250.0,,,,,66395.0,,,,,25000.0,,,,,-5920414.0,10216.0,,,,,,,,,,-1200823.0,,,,,,,,,,,,,,,,,,,37105062.0,,,
2018-06-30,2018-08-13,10-Q,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,171248.0,,55015.0,5523.0,,,5722464.0,,,,,,,,,,,,,,,231.0,,,,13625.0,11260.0,11260.0,,,,,,,,,,537.0,,,,,0.001,625000000.0,102105062.0,102105062.0,102105.0,,,666545.0,,,,,,,,,,,,,,,,,,,,,,,107798.0,107798.0,,243499.0,,,,,,,,-0.01,,,,,,,,,,,,,8507.0,,,,,,-1109349.0,,,,,,,,,,,,,,,,,,,,,,,,,65199.0,,,,,1216432.0,11260.0,,1202807.0,13625.0,,,,,,,,,,,,,-1109349.0,42599.0,,,10000.0,56500.0,,,,,,,,,1152331.0,-1151948.0,9270.0,,,,,,,,,,,0.001,25000000.0,22013.0,22013.0,22.0,,5200.0,,,,,,,,,,35823.0,,,,,,,,,,-7029763.0,383.0,,,,,,1098500.0,,,,-1205172.0,,,,,,,,1105000.0,,,,,,,,,,,80676491.0,,,
2018-09-30,2018-11-21,10-Q,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,200054.0,,60764.0,5523.0,,,5802821.0,,,,,,,,,,,,,,,236.0,,,,13861.0,14637.0,14637.0,,,,,,,,,,3914.0,,,,,0.001,625000000.0,117063740.0,117063740.0,117064.0,,,712748.0,,,,,,,,,,,,,,,,,,,,,,,-9076.0,,,306379.0,,,,,,,,0.0,,,,,,,,,,,,-16314.0,8962.0,,,,,,-204813.0,,,,,,,,,,,,,,,,,,,,,,,,,117426.0,,,,,1329306.0,14637.0,,1315445.0,13861.0,,,,,,,,,,,,,-204813.0,-142816.0,,,3000.0,32500.0,,,,,,,,,64421.0,-61997.0,15638.0,,,,,,,,,,,0.001,25000000.0,22013.0,22013.0,22.0,,5200.0,,,,,,,,,,39585.0,,,,,,,,,,-7234576.0,2424.0,,,,,,,,,,-1314669.0,,,,,,,,95316.0,,,,,,,,,,,110922885.0,,,
2018-12-31,2019-04-16,10-K,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,251461.0,,66764.0,5523.0,,,5811444.0,,,,,,,1105000.0,147301.0,,,,,,,934.0,,,,14112.0,13174.0,13174.0,,920715.0,9860.0,,920715.0,,910855.0,,,2451.0,1824.0,,,,0.001,5000000000.0,129229835.0,129229835.0,129230.0,,,749641.0,,,,,,,,,,,,,762893.0,1665129.0,762893.0,,0.0,,,,,,,373090.0,,199609.0,,,,,,,,-0.02,0.21,,,,,,,,,,,-16314.0,32181.0,,,,,,-1619565.0,,,,,,,340109.0,-340109.0,,,,117386.0,-1525.0,-8904.0,,,,,591815.0,,,,,,647360.0,,,,,1317087.0,13174.0,,1302975.0,14112.0,,,,,,,166250.0,,-5000.0,,-159426.0,,-1619565.0,-290584.0,,,3000.0,32500.0,,,,,,,,,1344121.0,-1328981.0,39103.0,,,,,,,5000.0,,,,0.001,25000000.0,102013.0,102013.0,22.0,,5200.0,,,181250.0,,10000.0,,,,,173403.0,,,,,25000.0,855.0,-8384.0,22643.0,15114.0,-7244609.0,15140.0,,,,,,1098500.0,,,,-1303913.0,,,,,96989.0,,,1105000.0,,,,,,,,,,,83167449.0,,,
2019-03-31,2019-06-19,10-Q,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,258497.0,,57814.0,,,,6371265.0,,,2783.0,,,,,59719.0,,,,,,,237.0,,,,14349.0,2059.0,2059.0,,,,,,,,,,2059.0,-392.0,,,,0.001,5000000000.0,362788219.0,362788219.0,362789.0,,,669404.0,,,,598177.0,,,,,,,,,,,,,,,,,,,-364081.0,,,178751.0,,,,,,,,0.0,,,,,,,,,,,,-183550.0,7304.0,,,,,,-701803.0,,,,,,,,,,,,22601.0,,,,,,,,,,,-5200.0,,68244.0,,,,,1214315.0,2059.0,,1199966.0,,,,,,,,60500.0,,,,-60892.0,,-701803.0,-615875.0,,,3000.0,32500.0,,,,,,,,,85928.0,-85928.0,,,,,,,,,,,,0.001,25000000.0,102013.0,102013.0,102.0,,,,,60500.0,,,,,,,78387.0,,,,,,,,,,-7946412.0,,,,,,,,,,,-1212256.0,,,,,192500.0,,,,,,,,,,,,,,210119967.0,,,
2019-06-30,2019-08-14,10-Q,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,245537.0,,51814.0,,,,6351238.0,,,,,,,,,,,,,,,252.0,,,,14601.0,20539.0,539.0,,,,,,,,,,539.0,,,,,0.001,5000000000.0,484191325.0,484191325.0,484192.0,,,772296.0,,,,101376.0,,,,,,,,,,,,,,,,,,,-141327.0,,,299941.0,,,,,,,,0.0,,,,,,,,,,,,,4540.0,,,,,,-288270.0,,,,,,,,,,,,,,,,,,,,,,,,,76975.0,,,,,1419689.0,20539.0,,1405088.0,,,,,,,,,,,,,,-288270.0,-218302.0,,,3000.0,32500.0,,,,,,20000.0,,,73976.0,-69968.0,,,,,,,,,,,,0.001,25000000.0,102013.0,102013.0,102.0,,,,,,,,,,,,69184.0,,,,,,,,,,-8234682.0,4008.0,,,,,,,,,,-1399150.0,,,,,,,,,,,,,,,,,,,417914429.0,,,
2019-09-30,2019-11-18,10-Q,"TIGER OIL & ENERGY, INC.",TGRO,CIK0001386018,pure,251743.0,,40714.0,1981.0,,,6117320.0,,,,,,,,,,,,,,,258.0,,,,14859.0,36858.0,16858.0,,,,,,,,,,9877.0,,,,,0.001,5000000000.0,849074516.0,849074516.0,848075.0,,,822242.0,,,,108565.0,,,,,,,,,,,,,,,,,,,-108047.0,,,353858.0,,,,,,,,0.0,,,,,,,,,,,,-10700.0,6613.0,,,,,,-212873.0,,,,,,,,,,,,,,,,,,,,,,,,,24992.0,,,,,1518916.0,36858.0,,1504057.0,,,,,,,,,,,,,,-212873.0,-143739.0,,,3000.0,32500.0,,,,,,20000.0,,,73977.0,-69134.0,10842.0,,,,,,,,,,,0.001,25000000.0,102013.0,102013.0,102.0,,5000.0,,,,,,,,,,56264.0,,,,,,,,,,-8447555.0,4843.0,,,,,,,,,,-1482058.0,,,,,21400.0,,,,,,,,,,,,,,599580575.0,,,
