end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,AccruedSalariesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConstructionInProgressExpendituresIncurredButNotYetPaid,ConstructionInProgressGross,ContractWithCustomerLiabilityCurrent,ConversionOfStockAmountConverted1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CustomerDepositsCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtDefaultLongtermDebtAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentFairValue,DebtInstrumentFeeAmount,DebtInstrumentIncreaseDecreaseForPeriodNet,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtIssuanceCosts,DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,DebtRelatedCommitmentFeesAndDebtIssuanceCosts,DeferredFinanceCostsCurrentNet,DeferredFinanceCostsNoncurrentNet,DeferredRevenue,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,DepositsAssets,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeLiabilitiesCurrent,DerivativeLiabilityFairValueNet1,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DilutiveSecurities,DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueInputsDiscountRate,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisInstrumentsClassifiedInShareholdersEquityIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersIntoLevel3,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FinanceLeaseRightOfUseAssetAccumulatedAmortization,GainLossOnDispositionOfAssets1,GainLossRelatedToLitigationSettlement,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,GrossProfit,GroundLeasesAccumulatedAmortization,GroundLeasesNet,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseDepreciationAndAmortization,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseRestructuringCharges,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInCustomerAdvances,IncreaseDecreaseInOtherAccruedLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidRent,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,InterestCostsCapitalized,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestPaid,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseAndMaintenanceRevenue,LicensesRevenue,LitigationSettlementAmount,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LossContingencyAccrualAtCarryingValue,LossContingencyDamagesAwardedValue,LossContingencyDamagesSoughtValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NetIncomeLossAvailableToCommonStockholdersDiluted,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesRentExpenseMinimumRentals,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherAssetsCurrent,OtherNoncashExpense,OtherNoncashIncome,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherShortTermBorrowings,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForConstructionInProcess,PaymentsForLegalSettlements,PaymentsOfDebtIssuanceCosts,PaymentsOfFinancingCosts,PaymentsToAcquireEquipmentOnLease,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquirePropertyPlantAndEquipment,PrepaidExpenseCurrent,PrepaidRent,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProfessionalFees,PropertyPlantAndEquipmentNet,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfShortTermDebt,ResearchAndDevelopmentExpense,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOtherShareIncreaseDecrease,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityOther,StockholdersEquityOtherShares,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensation,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedAndRetiredDuringPeriodShares,StockRepurchasedAndRetiredDuringPeriodValue,UnbilledContractsReceivable,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WriteOffOfDeferredDebtIssuanceCost
2013-03-31,2013-05-13,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,226521.0,575450.0,704415.0,,942.0,210849924.0,,,0.0,,323496.0,0.0,,,0.0,0.0,,,,,2260584.0,260507.0,244089.0,-2330998.0,,,,0.0,975000000.0,862217644.0,862217644.0,8623.0,3600000.0,2000000.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.08,,,,,,,,,,,,,,,,,51.0,0.0,,,,,,,,,,-0.05,,,,,,,,,0.0,,,,,,,,,,,,,,,,388836.0,,,,,0.0,,,,,,,,,,,43463.0,-4500.0,-24591.0,,,,,-46111.0,,,,,,,30125.0,,,0.0,160299.0,,,2260584.0,1596386.0,,,,,,,,,,,,,,,400000.0,-2000000.0,-730998.0,-1275327.0,,,-30125.0,,,,,,,,-1245202.0,,,,,,,450.0,,,,,90000.0,0.0,,2000000.0,,,,,,,15968.0,,0.0,,400000.0,0.0,,,,0.0,,,,856366.0,77.0,,0.0,0.0,,0.0,,,,-210194349.0,,,323496.0,,,,,,,,,,,,,,,,,,,,,,,664198.0,,,0.0,,,,,,,,,,400000.0,160299.0,,,,,,,,,,24412583.0,,
2013-06-30,2013-08-13,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,350267.0,592450.0,856750.0,,993.0,211806358.0,,,,,,,,,,,,,,,2018746.0,1920.0,88.0,,,,,0.0,975000000.0,875702769.0,875702769.0,8758.0,,2016800.0,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,0.0,,,,,,,129405.0,,,-0.07,,,,,,476332.0,,,,,,,,,,,,,,,,,0.0,,326814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68076.0,,,,,,,2018746.0,2018872.0,,,,,,,,,,,,,,,,,,-1620893.0,,,-68076.0,,,,,,,,-1552817.0,,,,,,,450.0,,,,,90000.0,,,,,,,,,,1382.0,,,,,,,,,,,,,1226003.0,26.0,,,,,,,,,-211815242.0,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,-126.0,,,,,,,,,,,,,,,,,,,,,,,,24917656.0,,
2013-09-30,2013-11-12,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,434061.0,715477.0,853249.0,,1019.0,212527282.0,,,,,,,,,,,,,,,2552985.0,45985.0,45535.0,,,,,0.0,975000000.0,903896102.0,903896102.0,9040.0,,2349500.0,,,,,,,,246591.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,157500.0,,,,,,,,-9578.0,,,,,,,375367.0,,,-0.03,,,,,,342942.0,,,,,,,,,,,,,,,,,-9578.0,,353637.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34750.0,,,,,,,2552985.0,2624745.0,0.0,,,,,,,,,,,,,,,,,-792840.0,,,-44328.0,,,,,,,,-748512.0,,,,,,,450.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,394875.0,0.0,,,,,,,,,-212608082.0,,,,,,,,,,,,,,,,,,,,,,,88000.0,,0.0,-71760.0,,,,,,,,,,,,,,,,,,,,,,,,25472215.0,,
2013-12-31,2014-03-31,10-K,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,791939.0,262652.0,2275718.0,1552142.0,1019.0,213288017.0,,,40641.0,356209.0,1142634.0,0.0,21181.0,,0.0,0.0,347346.0,,,,3236115.0,35642.0,35642.0,-2539445.0,,1.75,349434.0,0.0,45000000.0,25922202.0,25922202.0,259.0,272464.0,3200473.0,,,,1084382.0,,,,1084382.0,,,,,40000.0,,,,,,,,,,,,,0.0,,,0.0,,157500.0,,,,0.0,0.0,4970715.0,4970715.0,,128.0,30213.0,355281.0,,,,,,20198.0,,,-0.25,,,-30213.0,78789.0,356209.0,,,,0.0,,,,-30213.0,426135.0,,40641.0,,,355281.0,,,,-9578.0,,2575412.0,,,,,0.0,,,,,,,,,,,336417.0,0.0,1174298.0,,,,,-62079.0,,,,,301453.0,,0.0,,,0.0,1909590.0,,,3236115.0,5195060.0,0.0,0.0,,,,,,,,,,,,,2439274.0,-2626556.0,-2352163.0,-6328199.0,,,20635.0,,,,413185.0,20198.0,,,-6348834.0,,,,,14202044.0,450.0,0.0,0.0,,,,,272464.0,,2626556.0,,157500.0,157500.0,,,,0.0,,1300782.0,,842500.0,492688.0,,,,50731.0,,0.0,,3773422.0,0.0,,0.0,59500.0,,30427.0,,,,-215247221.0,,0.0,1909590.0,0.0,885714.0,5.24,,,,,457143.0,85713.0,,942857.0,5.24,,0.0,,12.25,3.97,,,,,404890.0,-1958945.0,,,,68027.0,433143.0,812381.0,292432.0,,,0.0,40000.0,,,766956.0,842500.0,182192.0,,,,,,,,25177899.0,,157500.0
2014-03-31,2014-05-20,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,935897.0,262652.0,2605563.0,,,214182911.0,,,,9640.0,643499.0,308244.0,,,278933.0,,,,,,3246057.0,33113.0,33113.0,-2529.0,,,,0.0,45000000.0,26251905.0,26251905.0,263.0,,3212944.0,,,,1270989.0,,,,,,,,,103358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24126.0,537767.0,,,,,,49322.0,,,-0.06,,,-126281.0,308244.0,9640.0,,,,0.0,,,,,,,101632.0,,,,,,,,,329638.0,,,,,0.0,,,,,,,,,,,143958.0,0.0,329845.0,,,,,0.0,,,,,,,293908.0,,,1089.0,671949.0,,,3246057.0,5901905.0,,,,,,,,,,,,,,,191544.0,-12471.0,-181602.0,-1591801.0,,,-269782.0,,,,,,,,-1322019.0,,,,,,,,,,,,,,,12471.0,,,,,,,,,167000.0,,0.0,15527.0,,,,29017.0,,,,992381.0,,,,20000.0,,0.0,,,,-216839022.0,,,671949.0,,,,,,,,,,,,,,,,,,,,,,239715.0,-2655848.0,,,8319.0,,,,,,,,103358.0,,,28450.0,,,,,,,,,,26043478.0,,
2014-06-30,2014-08-19,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,1008503.0,262652.0,1385093.0,,,217202581.0,,,,,,,,,,,,,,,3213153.0,209.0,209.0,,,,349434.0,0.0,45000000.0,35660312.0,35660312.0,356.0,,3212944.0,,,,577604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1118596.0,1364235.0,,,,,,19322.0,,,-0.12,,,,,,0.0,,,,,,,,,,,,,1364235.0,,,,,,382614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472574.0,,,,,,,3213153.0,5046124.0,,,,,,,,,,,,,,,,,,-2196886.0,,,-1591170.0,,,,,,,,-605716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223102.0,,,,,,,,,,-219035908.0,,,,,657143.0,4.02,,,,,,,,714286.0,4.68,,,,,,,,,,428715.0,-1832971.0,,,,,,,,,,,,,,,,,,,,,,,,30459796.0,,
2014-09-30,2014-12-24,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,937101.0,0.0,1382928.0,,,218909104.0,,,,,,,,,,,,,,,3214181.0,1237.0,1237.0,,,,4529434.0,0.0,45000000.0,40773536.0,40773536.0,408.0,,3212944.0,,,,904463.0,,,,904463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188796.0,714505.0,,,,,,0.0,,,-0.03,,,,,,,,,,,,,,,,,,,714505.0,,,,,,453987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574376.0,,,,,,,3214181.0,4352182.0,,,,,,,,,,,,,,,,,,-1011605.0,,,-385580.0,,,,413185.0,,,,-626025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172038.0,,,,,,,,,,-220047513.0,,,,,714286.0,4.68,,,,,,,,714286.0,4.68,,,,,,,,,,413185.0,-1138001.0,,,,,,,,,,,,,,,,,,,,,,,,38245155.0,,
2014-12-31,2015-10-27,10-K,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,1020470.0,0.0,2400145.0,1938191.0,1019.0,218935664.0,,262652.0,1685616.0,19494.0,,,,,2115956.0,,,,,0.0,3214074.0,1130.0,1130.0,-34512.0,,0.6,4529434.0,0.0,150000000.0,40393751.0,40393751.0,404.0,0.0,3212944.0,,,,1500765.0,0.0,0.0,1500765.0,1747380.0,,,9736826.0,,,,,,,,,,,,,,,246615.0,,,273264.0,,,,,,,0.0,6885735.0,6885735.0,,0.0,-1444188.0,1765695.0,,,,,,0.0,,,-0.22,,,,6026.0,19494.0,,262652.0,,0.0,,,,-229571.0,,,1685616.0,,6026.0,1765695.0,,,,0.0,,2208412.0,,,,0.0,0.0,1915020.0,-2651262.0,0.0,0.0,0.0,0.0,505466.0,,230776.0,,228531.0,,1701751.0,,,,,0.0,,,,,0.0,2179235.0,273264.0,,,0.0,,,7100260.0,3214074.0,7100260.0,,0.0,,,,,,,,,,76002.0,,,1129942.0,-12471.0,-1151983.0,-7575033.0,,,-3896687.0,,,,413185.0,,,,-3678346.0,,,,3571.0,19673529.0,0.0,0.0,,,,,,0.0,,12471.0,100000.0,,0.0,,,,0.0,,1249500.0,,0.0,15527.0,,,,29017.0,,,,1469934.0,0.0,,79250.0,35530.0,,49322.0,,,,-222822254.0,,0.0,639866.0,,714286.0,4.68,,,,,228571.0,0.0,,714286.0,4.68,,0.0,,7.0,0.0,,,0.0,,413185.0,-3886186.0,,,,,1851428.0,,,,,0.0,1498045.0,,,639866.0,,1539826.0,,,2270887.0,,,,,33797751.0,,0.0
2015-03-31,2016-01-27,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,1039090.0,,2663782.0,2247194.0,,219686231.0,,,,,,,,,148870.0,,,,,,3213045.0,101.0,101.0,-1029.0,,,4529434.0,0.0,150000000.0,50422414.0,50422414.0,504.0,,3212944.0,,,,1623635.0,,,,1623635.0,,,1270325.0,,50000.0,,,,,,,,,,,,,7000.0,,,,,,,,,,,,,,0.0,-562114.0,2414809.0,,,,21766902.0,,11400.0,,-0.04,-0.04,-0.04,,,87000.0,0.0,,,,0.0,,,,536193.0,,,0.0,,,2414809.0,,,,,,325806.0,,,,,0.0,,,,,,,,,,,18620.0,0.0,263637.0,,,,,0.0,,,,,,159347.0,0.0,,,0.0,,,,3213045.0,8165901.0,,,,,,,,,,,,,,,122400.0,0.0,-123429.0,-1817337.0,,,-721461.0,,,,413185.0,,,,-1095876.0,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,111000.0,,0.0,0.0,,,,50000.0,,,,770070.0,,0.0,0.0,0.0,,38600.0,,0.0,,-224639591.0,,,700667.0,,714286.0,4.68,,,,,0.0,0.0,,714286.0,4.68,,0.0,,0.0,0.0,1.05,12.25,0.0,,413185.0,-4952856.0,,,0.0,,,,,,8758338.0,0.0,50000.0,,,700667.0,,,,,,,,,49682999.0,49682999.0,49682999.0,
2015-06-30,2016-01-27,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,1247029.0,,2839791.0,2427906.0,,219925905.0,,,,,,,,,,,,,,,4195971.0,34667.0,34667.0,,,,4529434.0,0.0,150000000.0,51797414.0,51797414.0,518.0,,4161304.0,,,1384470.0,1358999.0,25471.0,,,,,,,,,,,,,,250000.0,,,,,,,97375.0,,,,,,,,,,,,,,,-8089701.0,12284768.0,,,,,,2800.0,,-0.18,-0.18,-0.18,,,,,,,,,,,,,,,,,,12284768.0,,,,,,417068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517760.0,0.0,,,,,,18172043.0,4195971.0,18146572.0,,,,,,,,,,,,,,,,,,-9262904.0,,,-8607461.0,,,,,,,,-655443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238375.0,,,,,,,,0.0,,-233902495.0,,,,,714286.0,4.68,,,,,,,,714286.0,4.68,,,,,,,,0.0,,413185.0,-13976072.0,,,,,,,,,,,,,,,,,,,,,,,50905930.0,50905930.0,50905930.0,
2015-09-30,2016-01-27,10-Q,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,1132086.0,,2958264.0,2491075.0,,221954997.0,,,,,,,,,,,,,,,4860195.0,104677.0,104677.0,,,,4529434.0,0.0,150000000.0,60195943.0,60195943.0,602.0,,4755518.0,,,1619076.0,1421832.0,197244.0,,,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,,,,,,,,-42244917.0,55632685.0,,,,,,2800.0,,-0.79,-0.79,-0.79,,,,,,,,,,,,,,,,,,55632685.0,,,,,,239485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392796.0,0.0,,,,,,61758096.0,4860195.0,61560852.0,,,,,,,,,,,,,,,,,,-44951004.0,,,-42637713.0,,,,413185.0,,,,-2313291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073806.0,,,,,,,,0.0,,-278853500.0,,,,,714286.0,,,,,,,,,714286.0,,,,,,,,,0.0,,413185.0,-56897901.0,,,,,,,,,,,,,,,,,,,,,,,56643577.0,56643577.0,56643577.0,
2015-12-31,2016-06-06,10-K,"CLEAN COAL TECHNOLOGIES, INC.",CCTC,CIK0001445109,USD,1285724.0,,3708017.0,3047459.0,1019.0,222260166.0,,,,,,,,,1352608.0,,,,,5970319.0,123066.0,123066.0,123066.0,121936.0,,0.41,7314432.0,0.0,500000000.0,60577714.0,60577714.0,606.0,0.0,56347.0,,,,1131873.0,4473414.0,5615655.0,4473414.0,1131873.0,,,,,0.0,,,5479767.0,,,,,,466890.0,,,,,,,466890.0,,,,,,,0.0,7880283.0,7880283.0,,,-61084036.0,70004318.0,,,,,,,,-1.69,-1.69,-1.69,0.35,,0.0,0.0,,0.0,,0.0,,,,15118758.0,,,1685616.0,,,70004318.0,,,,-6042463.0,,1291326.0,,,,0.0,0.0,994548.0,-28116194.0,2114862.0,473413.0,2089611.0,1140.0,21379413.0,,1063207.0,,265254.0,,936502.0,,,,,,,,,,172203.0,2038581.0,466890.0,,,114905.0,,,81016531.0,123066.0,76543117.0,,0.0,40000.0,,,,,,,,,,,,3883283.0,-2585171.0,-1176176.0,-80331983.0,,,-69631970.0,,,,413185.0,0.0,,,-10700013.0,,,,4171.0,22500000.0,,,466890.0,,,,,255512.0,,2585171.0,,,,,,,,,5308680.0,,,0.0,,,,50000.0,,,,3438368.0,0.0,,0.0,1425397.0,,50000.0,,0.0,,-303154237.0,,,3037735.0,,714286.0,4.68,,,,,0.0,0.0,,685713.0,4.52,,0.0,,0.0,0.0,,,,,413185.0,-80893465.0,,,97375.0,,18196153.0,,,,,0.0,50000.0,,,3037735.0,,,,,2752.0,,,,47550817.0,47550817.0,47550817.0,
