end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableCurrentAndNoncurrent,AccountsReceivableBilledForLongTermContractsOrPrograms,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AdditionalPaidInCapitalCommonStock,AssetManagementCosts,Assets,AssetsHeldInTrust,AssetsUnderManagementCarryingAmount,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashSegregatedUnderCommodityExchangeActRegulation,CommissionsPayableToBrokerDealersAndClearingOrganizations,CommodityContractAssetCurrent,Deposits,DepreciationAmortizationAndAccretionNet,DerivativeAssetFairValueGrossLiability,DerivativeCollateralObligationToReturnCash,DerivativeCollateralObligationToReturnSecurities,DerivativeCollateralRightToReclaimCash,DerivativeCollateralRightToReclaimSecurities,DerivativeFairValueAmountOffsetAgainstCollateralNet,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiability,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral,DerivativeLiabilityFairValueGrossAsset,DistributedEarnings,DividendIncomeOperating,DividendsReceivable,DueFromAffiliates,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,FairValueAssetsLevel1ToLevel2TransfersAmount,FairValueAssetsLevel2ToLevel1TransfersAmount,FinancialInstrumentsOwnedAtFairValue,FinancialInstrumentsOwnedDerivativesAndOtherContractualAgreementsAtFairValue,FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,FloorBrokerageExchangeAndClearanceFees,GainLossOnInvestments,GainLossOnSaleOfCommodityContracts,GainLossOnSaleOfDebtInvestments,GainLossOnSaleOfDerivatives,GainLossOnSaleOfInvestments,GainLossOnSaleOfSecuritiesNet,GeneralPartnersCapitalAccount,GeneralPartnersCapitalAccountUnitsOutstanding,GoodFaithAndMarginDepositsWithBrokerDealers,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInCashCollateralForBorrowedSecurities,IncreaseDecreaseInCommodityContractAssetsAndLiabilities,IncreaseDecreaseInContractReceivablesNet,IncreaseDecreaseInDividendsReceivable,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInPayablesToBrokerDealers,IncreaseDecreaseInRestrictedCash,IncreaseDecreaseInTradingLiabilities,InterestAndDividendIncomeOperating,InterestExpense,InterestIncomeExpenseNet,InterestIncomeOperating,InterestPaid,InterestPaidNet,InvestmentCompanyContractualFeeWaived,InvestmentCompanyExpenseRatioIncludingVoluntaryFeeWaiver,InvestmentCompanyGainLossOnInvestmentPerShare,InvestmentCompanyGeneralPartnerAdvisoryService,InvestmentCompanyInvestmentIncomeLossFromOperationsPerShare,InvestmentCompanyInvestmentIncomeLossPerShare,InvestmentCompanyInvestmentIncomeLossRatio,InvestmentCompanyRealizedAndUnrealizedGainLossOnInvestmentAndForeignCurrency,InvestmentCompanyTaxReturnOfCapitalDistributionPerShare,InvestmentCompanyTaxReturnOfCapitalDistributionPerShare,InvestmentCompanyTotalReturn,InvestmentIncomeNet,InvestmentInterestRate,InvestmentOwnedAtCost,InvestmentOwnedAtFairValue,InvestmentOwnedPercentOfNetAssets,InvestmentOwnedUnderlyingFaceAmountAtMarketValue,InvestmentOwnedUnrecognizedUnrealizedAppreciation,InvestmentOwnedUnrecognizedUnrealizedAppreciationDepreciationNet,InvestmentOwnedUnrecognizedUnrealizedDepreciation,InvestmentsInAndAdvancesToAffiliatesAtFairValue,Liabilities,LiabilitiesAndStockholdersEquity,LimitedPartnersCapitalAccount,LimitedPartnersCapitalAccountUnitsOutstanding,LossContingencyPendingClaimsNumber,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MinorityInterestDecreaseFromRedemptions,NetAssetValuePerShare,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,OperatingExpenses,OperatingIncomeLoss,PartnersCapitalAccountContributions,PartnersCapitalAccountReturnOfCapital,PartnersCapitalDistributionAmountPerShare,PayablesToBrokerDealersAndClearingOrganizations,PaymentsForProceedsFromInvestments,PaymentsForPurchaseOfSecuritiesOperatingActivities,PaymentsForRepurchaseOfCommonStock,PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,PaymentsOfDividends,PaymentsToAcquireInvestments,PaymentsToAcquireMarketableSecurities,ProceedsFromIssuanceOfCommonStock,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleMaturityAndCollectionsOfInvestments,ProceedsFromSaleOfSecuritiesOperatingActivities,ProfessionalFees,ProfitLoss,RealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,RealizedInvestmentGainsLosses,ReceivablesFromBrokersDealersAndClearingOrganizations,RestrictedCashAndCashEquivalents,RestrictedCashAndInvestments,RestrictedInvestments,RestrictedInvestmentsPercentOfNetAssets,RetainedEarningsAccumulatedDeficit,SharesIssued,SharesOutstanding,StockholdersEquity,StockholdersEquityPeriodIncreaseDecrease,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockRedeemedOrCalledDuringPeriodShares,StockRedeemedOrCalledDuringPeriodValue,TaxBasisOfInvestmentsUnrealizedAppreciationDepreciationNet,TradingLiabilities,TreasuryStockValue,UnrealizedGainLossOnCommodityContracts,UnrealizedGainLossOnDerivatives,UnrealizedGainLossOnInvestments,UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments,UnrealizedGainLossOnSecurities,UnrealizedGainOnSecurities,UnrealizedLossOnSecurities,UnrecognizedTaxBenefits,MarketableSecuritiesRealizedGainLossExcludingOtherThanTemporaryImpairments,MarketableSecuritiesUnrealizedGainLossExcludingOtherThanTemporaryImpairments
2012-06-30,2012-08-03,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,202023.0,,,344662686.0,637715.0,331819356.0,,,,61842187.0,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,-1.88,,,,-43505125.0,313482294.0,14809.0,-34176432.0,,,-27590369.0,,963.0,729.0,,331819356.0,,,,,,,,-18153939.0,,,,,,,,63479.0,,,,,,,,,,,,,,-589045.0,,,,,,,,,,202065.0,331819356.0,,,0.0,,,,,,,,,-34765477.0,,652524.0,,,,,,,,,,,,,,,,,,-34765477.0,,-27589406.0,,,,30779200.0,,-13046124.0,18200000.0,18200000.0,331617291.0,16611538.0,1800000.0,800000.0,35581470.0,,,1000000.0,18969932.0,,,,,-6588262.0,-6587026.0,,1236.0,,,,,
2012-09-30,2012-11-02,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,407882.0,,,366552490.0,611670.0,380609735.0,,,,27391093.0,,,,,,80.0,6011236.0,,,,,,,,,,,,,,,,,,,,,1.58,,,,12734871.0,334472535.0,62266.0,27298851.0,,,-28942776.0,,235.0,792.0,,374598499.0,,,,,,,,48584482.0,,,,,,,,69763.0,,,,,,,,,,,,,,-604173.0,,,,,,,,,,407962.0,380609735.0,,,0.0,,,,,,,,,26694678.0,,673936.0,,,,,,,,,,,,,,,,,,26694678.0,,-28942541.0,,6011236.0,,28006656.0,,13648491.0,19200000.0,19200000.0,380201773.0,21889804.0,2200000.0,1000000.0,43734418.0,,,1200000.0,21844614.0,,,,,56239996.0,56241392.0,,1396.0,,,,,
2012-12-31,2013-03-01,10-K,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,201617.0,,,,2559969.0,313258596.0,0.0,,34696647.0,34696647.0,-92046339.0,,0.0,,,273.0,,,-236394.0,,,,,,-8325140.0,9396475.0,,,,,,,0.0,,,,,-0.12000000000000005,,,,1071335.0,277490614.0,100099.0,-6364182.0,,2281.0,-84992271.0,,2281.0,765.0,40.0,313258596.0,-40562.0,-22590581.0,-5754.0,,-22590581.0,,,-70223236.0,,-5754.0,,,,,,304368.0,,,,,,,,,,,,,,-2987954.0,,,,,353000000.0,,1071335.0,,,3280059.0,313258596.0,309977772.0,16200000.0,0.0,,,,,-62008486.0,-62008486.0,-30037853.0,-30037853.0,-9352136.0,,2660068.0,,,,,273.0,,,157753726.0,,,,1293737736.0,95745240.0,1373995316.0,,,,5053348.0,,-84989990.0,,3078169.0,,22236023.0,,,,16200000.0,309978537.0,-56955138.0,4800000.0,-3400000.0,95745240.0,62008486.0,56955138.0,8200000.0,157753726.0,,,,,92457166.0,92473209.0,,16043.0,8326140.0,9396475.0,,,
2013-03-31,2013-05-03,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,219919.0,584737.0,,,617632.0,337056175.0,0.0,,,22986134.0,-11710513.0,,,,,1481.0,584737.0,,-59223.0,,,,,,,,,,,,,,0.0,,,,,-1.59,,,,-24495546.0,337980850.0,11705.0,-27899315.0,,,-2327256.0,,740.0,702.0,,336471438.0,18302.0,-3078169.0,1208.0,,-3078169.0,584737.0,,26856238.0,,,,,,,,51226.0,,,,,,,,,,,,,,-578111.0,,,,,338700000.0,,,,,221400.0,337056175.0,,,0.0,,,,,55333664.0,55333664.0,-67044177.0,-67044177.0,-28477426.0,,629337.0,,,,,,,,41308486.0,,,,337935418.0,96642150.0,277499227.0,,,,-28477426.0,,-2326516.0,,,,25385881.0,,,,19200000.0,336834775.0,55333664.0,5200000.0,3000000.0,96642150.0,55333664.0,26856238.0,2200000.0,41308486.0,,,,,-25566881.0,-25572799.0,,-5918.0,,24495546.0,,,
2013-06-30,2013-08-08,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,199919.0,,,,607325.0,314695111.0,,,,60177502.0,,,0.0,,,6625.0,,,,,,,,,,,,,,,,,,,,,,-1.38,,,,-46474215.0,300991824.0,10293.0,-26730234.0,,,-4753962.0,,3622.0,646.0,,314695111.0,,,,,,,,-26515433.0,,,,,,,,45001.0,,,,,,,,,,,,,,-572617.0,,,,,,,,,,4375769.0,314695111.0,,,0.0,,,,,,,,,-27302851.0,,617618.0,,,,,,,,,,,,,,,,,,-27302851.0,,-4750340.0,,4169225.0,,25410593.0,,,,19200000.0,310319342.0,-26515433.0,2400000.0,,40853774.0,,,2400000.0,40066356.0,,,,,-21978669.0,-21979894.0,,-1225.0,,,,,
2013-09-30,2013-11-05,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,163029.0,,,,519075.0,299955671.0,,,49961183.0,49961183.0,,,0.0,,,6291.0,,,,,,,,,,,,,,,,,,,,,,0.6,,,,-12001076.0,261995564.0,17763.0,10433890.0,,,-24035351.0,,1725.0,670.0,,299955671.0,,,,,,,,-38737566.0,,,,,,,,24000.0,,,,,,,,,,,,,,-512838.0,,,,,,,,,,28373895.0,299955671.0,,,0.0,,,,,,,,,9921052.0,,536838.0,,,,,6291.0,,,,,,,,,,,,,9921052.0,,-24033626.0,,28204575.0,,21697724.0,,,,16200000.0,271581776.0,-38737566.0,1000000.0,-3000000.0,16802774.0,,,4000000.0,65461392.0,,,,,34473139.0,34467516.0,,-5623.0,,,,,
2013-12-31,2014-03-03,10-K,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,150010.0,,,,2223612.0,248718089.0,0.0,,24778734.0,24778734.0,-9917913.0,,0.0,,,4797.0,,4049888.0,-154797.0,4657800.0,0.0,0.0,4049888.0,0.0,,4657800.0,0.0,0.0,-8707688.0,4049888.0,0.0,4657800.0,0.0,,,,,-2.33,,,,,227989243.0,54445.0,-45328627.0,,,-39635482.0,-39635482.0,6057.0,671.0,40.0,248718089.0,-51607.0,-51607.0,4524.0,4049888.0,7590537.0,,,-36686707.0,,4524.0,,7590537.0,,,,156323.0,16522.0,,,,,,,,,,,,,-2615998.0,,,,,304700000.0,,-4049888.0,4049888.0,,13823020.0,248718089.0,234894398.0,14000000.0,,6057.0,-11495.0,,,-28181543.0,-28181543.0,18263630.0,18263630.0,-47944625.0,,2278057.0,-2139782.0,,,,2999507.0,,1181845878.0,192467439.0,,,,1181845878.0,164285896.0,1234496115.0,,1234496115.0,2223612.0,-46901925.0,-39629425.0,-39629425.0,,10668706.0,,19456837.0,,,,,234895069.0,-75083468.0,,,164285896.0,28181543.0,75083468.0,200000.0,192467439.0,,,3000000.0,,-5121223.0,-5121223.0,-5132718.0,-11495.0,,,,,
2014-03-31,2014-05-09,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,190308.0,,,,500509.0,314095071.0,0.0,,,20965379.0,-3813355.0,,0.0,,,5212.0,,6862638.0,-31048.0,,,,,,,,,,8429194.0,,1566556.0,,0.0,,,,,-0.93,,,,,299992330.0,15020.0,-15479196.0,,,-12668256.0,,210.0,634.0,40.0,314095071.0,40298.0,,415.0,6862638.0,7076125.0,,,69412508.0,,415.0,,,,,,29815.0,,,,,,,,,,,,,,-485714.0,,,,,285700000.0,,-6862638.0,,,9787494.0,314095071.0,304306943.0,19200000.0,,,,,,,85377418.0,,-89190773.0,-15964910.0,,515529.0,-485714.0,,,,5999393.0,,,19268532.0,,,,293969161.0,104645950.0,224998818.0,,,,-15964910.0,,-12668046.0,,3592581.0,,26734278.0,,,,,304307577.0,69412508.0,,,104645950.0,85377418.0,69412508.0,200000.0,19268532.0,,,,,-2812750.0,-2811150.0,,1600.0,,,,,
2014-06-30,2014-08-06,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,178985.0,,,,561302.0,333159893.0,0.0,,,8262121.0,,,,,,3891.0,,,,-685750.0,,,,,,16590238.0,15904488.0,,,,,,0.0,,,,,1.12,,,,,308993284.0,12453.0,20723503.0,,,-2041000.0,,1498.0,679.0,40.0,333159893.0,,,,,,,,11272157.0,,,,,,,,23696.0,,,,,,,,,,,,,,-550059.0,,,,,,,15904488.0,,,17580159.0,333159893.0,315579055.0,18600000.0,,,,,,,,,,20173444.0,,573755.0,-550059.0,,,,16998496.0,,,,,,,,,,,,,,,-2039502.0,,398787.0,,25124897.0,,,,,315579734.0,11272157.0,,,49128459.0,,,,58029746.0,,,,,22767125.0,22763005.0,,-4120.0,,,,,
2014-09-30,2014-11-05,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,209113.0,,,,644688.0,352662589.0,0.0,,,3487663.0,,,0.0,,,4664.0,10078600.0,,,11052225.0,,,899325.0,,,11052225.0,,,-11951550.0,899325.0,,11052225.0,0.0,,,,,0.01,,,,,339995651.0,31787.0,369314.0,,,17171481.0,,657.0,679.0,40.0,352662589.0,,,,,,,,13869666.0,,,,,,,,20937.0,,,,,,,,,,,,,,-655538.0,,,,,,,-899325.0,,,23213189.0,352662589.0,329448721.0,19400000.0,,,,,,,,,,-286224.0,,676475.0,-655538.0,,,,22999412.0,,,,,,,,,,,,,,,17172138.0,,,,25747592.0,,,,,329449400.0,13869666.0,,,77271900.0,,,,63116010.0,,,,,-16803812.0,-16802824.0,,988.0,,,,,
2014-12-31,2015-03-09,10-K,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,130925.0,,,,2219818.0,250885301.0,0.0,250885301.0,27364752.0,27364752.0,2586018.0,,0.0,2586018.0,27364752.0,4635.0,,,-88624.0,,,,13474175.0,0.0,,,,0.0,13474175.0,13474175.0,0.0,0.0,0.0,,,,130925.0,-1.78,,,,,236994724.0,86793.0,-25829651.0,,,-684350.0,-684350.0,4199.0,640.0,40.0,18366219.0,-19085.0,-19085.0,,,-3564456.0,,,-108801896.0,,-162.0,,-3564456.0,86176.0,,,97904.0,2448.0,,,,,,,,,,,,,-2749559.0,,,,,,,-13474175.0,,,30237797.0,250885301.0,220646864.0,13800000.0,,4199.0,-3577.0,,15.99,,-1919115.0,,4505133.0,-28579210.0,,2306611.0,-2749559.0,,,,22997987.0,,1206913829.0,256928111.0,,,,1206913829.0,255008996.0,1217996074.0,,1217996074.0,2219818.0,,-680151.0,-680151.0,,,,18366219.0,0.0732,,,,220647504.0,-14247565.0,,,255008996.0,,,200000.0,256928111.0,-13474175.0,7104250.0,,,-9424287.0,-9424287.0,-9427864.0,-3577.0,,,0.0,,
2015-03-31,2015-05-11,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,112104.0,,,,332543.0,280210747.0,,,,57715989.0,30351237.0,,0.0,,,878.0,,,-10255.0,2463668.0,0.0,0.0,,8497613.0,,2463668.0,0.0,2463668.0,10961281.0,8497613.0,10961281.0,2463668.0,0.0,,,,,-0.79,23000000.0,-8966300.0,,,230992371.0,30186.0,-9351009.0,,,-14326530.0,-14326530.0,185.0,608.0,40.0,43497187.0,-18821.0,-18821.0,,,717370.0,,,-16931753.0,,-3757.0,,-717370.0,,,,8980.0,,,,,,,,,,,,,,-353749.0,,,,,,,-8497613.0,,,76494996.0,280210747.0,203715143.0,13400000.0,,185.0,-1226.0,,,,-7226995.0,,37578232.0,-9704758.0,,362729.0,-353749.0,,,,69995134.0,,160991154.0,52121494.0,,,,160991154.0,44894499.0,213999868.0,,213999868.0,332543.0,,-14326345.0,-14326345.0,,,,43497187.0,,,,,203715751.0,-16931753.0,,,44894499.0,,,,52121494.0,,,,,4976562.0,4976562.0,4975336.0,-1226.0,,,,,
2015-06-30,2015-08-10,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,132087.0,,,,416853.0,203724096.0,,,,9893886.0,,,,,,4996.0,,,,,,,,23171081.0,,,,0.0,23171081.0,23171081.0,-23171081.0,0.0,0.0,,,,,-0.79,,-9353669.0,,,217001291.0,36246.0,-16764055.0,,,-2095499.0,-2095499.0,959.0,576.0,40.0,43823219.0,,,,,,,,-16442268.0,,,,,,,,-6749.0,,,,,,,,,,,,,,-459848.0,,,,,,,-23171081.0,,,16450613.0,203724096.0,187272907.0,13000000.0,,959.0,3953.0,,,,,,,-17223903.0,,453099.0,-459848.0,,,,,,,,,,,,,,,,416853.0,,-2094540.0,-2094540.0,,,,43823219.0,,,,,187273483.0,-16442268.0,,,85299090.0,,,,84517455.0,,,,,-14673468.0,-14673468.0,-14669515.0,3953.0,,,,,
2015-09-30,2015-11-06,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,98389.0,,,,316958.0,179878945.0,,,2718549.0,2718549.0,,,,,,4520.0,,,,,,,,17844356.0,,,,0.0,17844356.0,17844356.0,0.0,0.0,0.0,,,,,-1.66,,-21305738.0,,,195004752.0,43257.0,-20191997.0,,,-25536890.0,-25536890.0,2667.0,510.0,40.0,57155644.0,,,,,,,,-34279302.0,,,,,22134.0,50764.0,,22134.0,,,,,,,,,,,,,,-388845.0,,,,,,,-17844356.0,,,26884764.0,179878945.0,152993671.0,12000000.0,,2667.0,15501.0,,,,,,,-20580842.0,,410979.0,-388845.0,,,,,,,,,,,,,,,,316958.0,,-25534223.0,-25534223.0,,,,57155644.0,,,,,152994181.0,-34279302.0,,,2695104.0,,,,16393564.0,-17844356.0,,,,5326725.0,5326725.0,5342226.0,15501.0,,,,,
2015-12-31,2016-02-29,10-K,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,,,,,,126944288.0,,33225157.0,4850927.0,4850927.0,-22513825.0,,0.0,-22513825.0,,5007.0,,,-74872.0,,,,,,,,,,,,,,0.0,,,,82845.0,-5.0,,0.0,,,135984580.0,158402.0,-65953881.0,-55724875.0,,,-55724875.0,,475.0,40.0,33225157.0,,-48080.0,,,,,,-39010869.0,,372.0,,5768874.0,74872.0,111932.0,,107218.0,111932.0,,0.0,0.009,-4.0,1327630.0,-4.12,-0.12,-0.0086,,,,-0.2577,,,135975320.0,135984580.0,,,,-13891219.0,,,12960976.0,126944288.0,113982837.0,9600000.0,,3819.0,7629.0,,11.87,,-49010629.0,,26496804.0,-67797623.0,,1597964.0,-1843742.0,,,,0.0,,839000652.0,194016598.0,,,,,145005969.0,,,917099129.0,1327630.0,,-55721056.0,,0.0,4850927.0,80846007.0,,0.2617,,,,113983312.0,-106664192.0,,,145005969.0,,,,194016598.0,,12873124.0,,-417044.0,,-417044.0,-409415.0,,,,,,
2016-03-31,2016-05-10,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,,,,,,102755454.0,,,5278880.0,5278880.0,427953.0,,0.0,427953.0,,4992.0,,,-52619.0,,,,,,,,,,,,,,0.0,,,,64747.0,0.54,,,,,91977743.0,31611.0,3761045.0,,,,-15633425.0,,496.0,40.0,63484032.0,,-18098.0,,,,,,,,-15.0,,-11945655.0,52619.0,39417.0,,52619.0,39417.0,,,,,,,,,,,,,,,,,,,,5498831.0,,,997208.0,102755454.0,101757750.0,8200000.0,,-1192.0,5612.0,,12.41,,-15778442.0,,16206395.0,3553376.0,,260288.0,-207669.0,,,,,,91932283.0,18339980.0,,,,,2561538.0,,,135996159.0,189260.0,,-15634617.0,,,5278880.0,,,,,,,101758246.0,-12225066.0,,,2561538.0,,,,18339980.0,,927469.0,,,,19390050.0,19395662.0,,,,,,
2016-06-30,2016-08-09,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,,,,,,115052570.0,,,5806121.0,5806121.0,,,0.0,,,2002.0,,,,,,,,,,,,,,,,,0.0,,,,70437.0,0.96,,,,,96966587.0,25899.0,9121597.0,2627575.0,,,2627575.0,,535.0,40.0,,,,,,,,,,,,,,71485.0,,,71485.0,,,,,,,,,,,,,,,,,,,,,11987087.0,,,72439.0,115052570.0,114979596.0,8600000.0,,5975.0,-209.0,,13.37,,,,,8956115.0,,236967.0,-165482.0,,,,,,,,,,,,,,,,211068.0,,2633550.0,,,5806121.0,,,,,,,114980131.0,13221885.0,,,42408156.0,,,,38142386.0,,,,6488256.0,,6488256.0,6488047.0,,,,,,
2016-09-30,2016-11-08,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,,,,,,182649623.0,,,,,,,,,,3192.0,,,,,,,,,,,,,,,,,0.0,5411.0,,2088.0,113421.0,0.67,,,,,154972091.0,50079.0,8051623.0,7629900.0,,,7629900.0,,562.0,40.0,,,,,,,,,,,,,,124456.0,461.0,,119045.0,,,2894.0,0.0086,0.69,344780.0,0.67,-0.02,-0.0058,,,,0.0501,,,161821619.0,161844860.0,0.8867,,,12399112.0,,6872769.0,116613.0,182649623.0,182532448.0,13000000.0,,1120.0,8578.0,,14.04,,,,,7783653.0,,395320.0,-267970.0,,,,,,,,,,,,,,,,344780.0,,7631020.0,,,,,,,,,,182533010.0,67552879.0,,,117006616.0,,,,57237390.0,,,,412025.0,,412025.0,420603.0,,,,,,
2016-12-31,2017-03-01,10-K,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,,,,,,284449176.0,,,0.0,,,,0.0,-4850927.0,,4561.0,,,-448660.0,,,,,,,,,,,,,,0.0,16905.0,,4928.0,179015.0,3.08,,,284444248.0,,252671516.0,175794.0,36679030.0,10296432.0,,,10296432.0,,598.0,40.0,,,96170.0,,,,,4928.0,,,-446.0,,-12743413.0,465565.0,39878.0,,448660.0,39878.0,39878.0,8810.0,0.0088,3.16,1211820.0,3.08,-0.08,-0.0059,36679030.0,,,0.2595,,,271949512.0,271948343.0,0.9571,,,12495905.0,,19276827.0,313287.0,284449176.0,284135291.0,19000000.0,,5903.0,-10429.0,,14.95,134426664.0,134426664.0,-139277591.0,-139277591.0,35725913.0,,1427492.0,-953117.0,,,,,19276827.0,655227831.0,113719756.0,,,157619562.0,,248146420.0,,138342735.0,538985029.0,1211820.0,,10302335.0,10302335.0,,,,,,,,,284135889.0,170152577.0,,,248146420.0,,,,113719756.0,,129711.0,,26387124.0,,26376695.0,26376695.0,,,,,,
2017-03-31,2017-05-08,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,,,,,,281947803.0,,,0.0,,,,,0.0,,4569.0,,,-315640.0,,,,,,,,,,,,,,0.0,15355.0,,4461.0,182074.0,1.43,,,,,233830895.0,19290.0,26883849.0,14811425.0,,,14811425.0,,655.0,40.0,,,3059.0,,,,,-467.0,,,8.0,,-3167473.0,331449.0,,,316094.0,,,8304.0,0.0077,1.44,545314.0,1.43,-0.01,-0.0031,,,,0.0957,,,254338171.0,254320506.0,0.9026,,,24585074.0,,20489611.0,186643.0,281947803.0,281760505.0,17200000.0,,-249.0,-21904.0,,16.38,,-29033727.0,,29033727.0,26658998.0,,564604.0,-224851.0,,,,,,98864430.0,38466813.0,,,78257089.0,,9433086.0,,77049713.0,117998538.0,545314.0,,14811176.0,,,,,,,,,,281761160.0,-2374729.0,,,9433086.0,,,,38466813.0,,,,12089169.0,,12089169.0,12072673.0,,,,,,
2017-06-30,2017-08-08,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,,,,,,208902750.0,,,0.0,,,,,,,4747.0,,,,,,,,,,,,,,,,,0.0,21432.0,,6930.0,124243.0,-0.07,,,201926058.0,,162821089.0,10575.0,-3979574.0,3932000.0,,,,,652.0,40.0,,,,,,,,,,,,,,373533.0,,,352101.0,,,12560.0,0.0075,-0.07,460324.0,-0.07,0.0,-0.0014,,,,-0.0043,,,185269912.0,185318303.0,0.8877,,,16607755.0,,22497214.0,128990.0,208902750.0,208773108.0,12800000.0,,-311.0,37195.0,,16.31,,,,,-4064380.0,,470899.0,-84806.0,,,,,,,,,,,,,,,,460324.0,,3931689.0,,,,,,,,,,208773760.0,-72987400.0,,,6230325.0,,,,75153345.0,,,,-7977319.0,,,-7911263.0,,,,,,
2017-09-30,2017-11-09,10-Q,INVESCO DB BASE METALS FUND,DBB,CIK0001383084,USD,,,,,,289476786.0,,,0.0,,,,,,,5021.0,,,,,,,,,,,,,,,,,0.0,34655.0,,11000.0,177287.0,,,,267238817.0,,207520816.0,27113.0,28062349.0,15257206.0,,,,,723.0,40.0,,,,,,,,,,,,,,546005.0,,,511350.0,,,10699.0,0.0077,1.77,511427.0,1.77,0.0,0.0003,,,,0.1085,,,237777650.0,237861587.0,0.8222,,,29377230.0,,30340771.0,182308.0,289476786.0,289293755.0,16000000.0,,122.0,-2429.0,,18.08,,,,,28080513.0,,538540.0,18164.0,,,,,,,,,,,,,,,,,,15257328.0,,,,,,,,,,289294478.0,80520718.0,,,59805302.0,,,,7365097.0,,,,12769475.0,,,12805021.0,,,,,,
