end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsReceivableGross,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedAmortizationDeferredFinanceCosts,AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossBeforeTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AllowanceForDoubtfulAccountsReceivableWriteOffs,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsNoncurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightUnissued,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ConversionOfStockAmountConverted1,ConversionOfStockSharesIssued1,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesReservedForFutureIssuance,CostOfGoodsAndServicesSold,CostOfGoodsSoldOverhead,CostOfRevenue,CostOfServices,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredCompensationLiabilityCurrent,DeferredRevenue,DeferredRevenueCurrent,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsForeign,DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,DeferredTaxAssetsOther,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,DepositLiabilitiesAccruedInterest,DepositsAssets,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeAssetFairValueGrossLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DiscontinuedOperationTaxEffectOfDiscontinuedOperation,DividendsPayableCurrent,DividendsPreferredStock,DividendsPreferredStockStock,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseDepreciationAndAmortization,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EffectiveIncomeTaxRateReconciliationTaxSettlementsOther,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueOptionChangesInFairValueGainLoss1,FederalDepositInsuranceCorporationPremiumExpense,FinanceLeasePrincipalPayments,FinanceLeaseRightOfUseAsset,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionLossBeforeTax,GainLossOnFairValueHedgesRecognizedInEarnings,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfRetainedInterest,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,IncomeTaxesPaid,IncomeTaxesPaidNet,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInCustomerAdvancesAndDeposits,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIntangibleAssetsCurrent,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInInventoriesAndOtherOperatingAssets,IncreaseDecreaseInNotesPayableCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestAndDebtExpense,InterestExpense,InterestExpenseRelatedParty,InterestOnConvertibleDebtNetOfTax,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryNet,InventoryWriteDown,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LaborAndRelatedExpense,LeaseAndRentalExpense,LesseeOperatingLeaseLiabilityPaymentsDue,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LoansAndLeasesReceivableRelatedParties,LoansAndLeasesReceivableRelatedPartiesPeriodIncreaseDecrease,LongTermNotesPayable,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAttributableToParentDiluted,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashMergerRelatedCosts,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsReceivable,OperatingLeasesFutureMinimumPaymentsReceivableCurrent,OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OtherAccruedLiabilitiesCurrent,OtherAmortizationOfDeferredCharges,OtherAssets,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherCostAndExpenseOperating,OtherExpenses,OtherLiabilities,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherLoansPayable,OtherNoncashIncomeExpense,OtherNonoperatingExpense,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherOperatingIncomeExpenseNet,OtherReceivables,OtherReceivablesNetCurrent,OtherSellingGeneralAndAdministrativeExpense,PaymentsForPreviousAcquisition,PaymentsForProceedsFromInvestments,PaymentsOfDebtIssuanceCosts,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromLoanOriginations1,ProceedsFromNotesPayable,ProceedsFromPartnershipContribution,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,RecapitalizationCosts,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedStockExpense,ResultsOfOperationsIncomeBeforeIncomeTaxes,RetainedEarningsAccumulatedDeficit,RevenueRemainingPerformanceObligation,Revenues,SalariesAndWages,SaleLeasebackTransactionMonthlyRentalPayments,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharePrice,StockholdersEquity,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockOptionPlanExpense,StockRepurchasedDuringPeriodShares,TreasuryStockValue,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesContingentlyIssuable,WeightedAverageNumberOfSharesOutstandingBasic
2012-12-31,2013-02-05,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,,,,,,,,,,,22752.0,10099040.0,,,,,,,38477.0,32946.0,,,22517.0,21606.0,22517.0,,,,,0.001,1750000000.0,3272311.0,3272811.0,,3272.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10326.0,10326.0,,,,,,,,,,,,1135336.0,,-0.02,,,,,,,,,,-8761.0,,,,,,,-8668.0,,,,47215.0,0.0,,,,,,,,0.0,,,0.0,19218.0,,,,64248.0,,,,12536.0,,,,-5887.0,-5887.0,,,,,,,-12536.0,-12536.0,,,,0.0,,,,3.0,,,,,1162250.0,38477.0,1162250.0,,,,,,,,,64248.0,0.0,-33881.0,-70074.0,,,,,-12533.0,,,,57541.0,-57541.0,,,,,,,,,,,,,,,,-70074.0,-78742.0,-78742.0,,0.0,,,,,,,,26914.0,-12533.0,,10429.0,,,,,,,,,,,,,,,,,,,,64248.0,,,,,,,,-70074.0,,5531.0,,,,,0.0,,,-11248837.0,,,,,,,,0.0,,,,,,,,,,,,,-1123773.0,,,,,,,,,,,,,,3272311.0,,
2013-03-31,2013-05-10,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,,,,,,,,,,,19829.0,10099040.0,,,,,,,26725.0,22165.0,,,11639.0,,11639.0,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.0,,,,,,,,,,,,1175120.0,,-0.01,,,,,,,,,,,,,,,,,-2923.0,,,,22561.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-13106.0,-13106.0,,,,,,,,4.0,,,,,1190069.0,26725.0,1190069.0,,,,,,,,,,,,-36648.0,,,,,-13102.0,,,,23546.0,-23546.0,,,,,,,,,,,,,,,,-36648.0,-39571.0,-39571.0,,0.0,,,,,,,,14949.0,-13102.0,,10526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36648.0,,4560.0,,,,,,,,-11285485.0,,,,,,,,0.0,,,,,,,,,,,,,-1163344.0,,,,,,,,,,,,,,3272311.0,,
2013-06-30,2013-08-09,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,,,,,,,,,,,5347.0,10099040.0,,,,,,,20830.0,17120.0,,,6568.0,,6568.0,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.0,898.0,,,,,,,,,,,,1219009.0,,-0.01,,,,,,,,,,,,,,,,,-14483.0,,,,21019.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-13547.0,,,,,,,,,9.0,,,,,1234111.0,20830.0,1234111.0,,,,,,,,,,,,-35455.0,,,,,-13538.0,,,,21917.0,-21917.0,,,,,,,,,,,,,,,,-35455.0,-49938.0,-49938.0,,0.0,,,,,,,,15102.0,-13538.0,,10552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3710.0,,,,,,,,-11320940.0,,,,,,,,0.0,,,,,,,,,,,,,-1213281.0,,,,,,,,,,,,,,3272311.0,,
2013-09-30,2013-12-30,10-K,Jacksam Corporation,JKSM,CIK0000860543,USD,,,33161.0,,,,,,,,,,-857.0,10099040.0,,,,,,,25535.0,22717.0,,12108.0,12108.0,11197.0,12108.0,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,82657.0,,,,82657.0,,,,,,13239.0,13239.0,13239.0,,,,,,,,,,,,1119533.0,,-0.07,,,,,,,,,-32571.0,32278.0,,,,,,,32278.0,,,,144142.0,0.0,,,,-243108.0,-0.06,,,0.0,,0.0,,-109.0,,-109.0,,,,,,,,,,360.0,,,,,,19147.0,,53479.0,53479.0,53479.0,,,0.0,160980.0,,,30.0,,,,,1313674.0,25535.0,1313674.0,,,1280513.0,,,,,,168482.0,0.0,-124714.0,-210830.0,-243108.0,,,,-53449.0,,,,157381.0,-157381.0,,,,,,,,,,,,,,,,-210830.0,,-243108.0,,,,,,,0.0,,,33161.0,-53449.0,10609.0,10609.0,,,,,,,,,,,,,,,,,,,,168482.0,,,,,,,,-210830.0,,2818.0,,,,,0.0,,,-11389594.0,,,,,,,,0.0,144142.0,,,,,,,,,,,,-1288139.0,,,,,,,,,,,,,,3272311.0,,
2013-12-31,2014-02-19,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,,,,,,,,,,,-8432.0,10099040.0,,,,,,,18270.0,16354.0,,6103.0,6103.0,-6005.0,,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,17660.0,,,,17600.0,,,,,,,918.0,918.0,,,,,,,,,,,,,,-0.016,,,,,,,,,-7591.0,-7591.0,,,,,,,7575.0,,,,28682.0,0.0,,,,-51939.0,-0.016,,,0.0,-44364.0,,0.0,358.0,,358.0,,,,,,,,,,-8469.0,,,,,,,,14769.0,14769.0,,,,0.0,,,,5.0,,,,,,18270.0,1358348.0,,,1333656.0,,,,,,38374.0,0.0,-36788.0,-44364.0,-51939.0,,,,-14764.0,,,,29600.0,-29600.0,,,,,,,,,,,,,,,,-44364.0,-51939.0,,,,,,,,,,,24692.0,,10251.0,,,,,,,,,,,,,,,,,,,,,38374.0,,,,,,,,-44364.0,,1916.0,,,,,0.0,,,-11433958.0,,,,,,,,,28682.0,,,,,,,,,,,,-1340078.0,,,,,,,,,,,,,,3272311.0,,
2014-03-31,2014-05-15,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,,,,,,,,,,,1958.0,10099040.0,,,,,,,24332.0,22921.0,,12356.0,12356.0,,,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,26800.0,,,,26800.0,,,,,,,,492.0,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,-10390.0,,,,21765.0,0.0,,,,-27080.0,-0.01,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,15216.0,,,,,,,,,3.0,,,,,,24332.0,1391490.0,,,1374357.0,,,,,,,,,-37470.0,-27080.0,,,,-15213.0,,,,22257.0,-22257.0,,,,,,,,,,,,,,,,-37470.0,-27080.0,,,0.0,,,,,,,,17133.0,,10565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411.0,,,,,,,,-11471428.0,,,,,,,,,21765.0,,,,,,,,,,,,-1367158.0,,,,,,,,,,,,,,3272311.0,,
2014-06-30,2014-08-14,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,,,,,,,,,,,632.0,10099040.0,,,,,,,16439.0,15497.0,,4927.0,4927.0,,,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,41000.0,,,,41000.0,,,,,,,,472.0,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,1326.0,,,,22853.0,0.0,,,,-40180.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,15531.0,,,,,,,,,2.0,,,,,,16439.0,1423777.0,,,1402623.0,,,,,,,,,-38854.0,-40180.0,,,,-15529.0,,,,23325.0,-23325.0,,,,,,,,,,,,,,,,-38854.0,-40180.0,,,,,,,,,,,21154.0,,10570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.0,,,,,,,,-11510282.0,,,,,,,,,22853.0,,,,,,,,,,,,-1407338.0,,,,,,,,,,,,,,3272311.0,,
2014-09-30,2017-12-21,10-K,Jacksam Corporation,JKSM,CIK0000860543,USD,,,22156.0,22156.0,,0.0,,,,,,,,10099040.0,,,,,,,0.0,,,,,-12108.0,,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000.0,,,,47000.0,,,,,,1882.0,,1882.0,,,,,,,-15807.0,,,,,1219814.0,,-0.05,,,,,,,,,,1489.0,,,,,,2978.0,-1489.0,,,,,,,,,-138824.0,-0.04,-15807.0,0.0,,,,,,,39.0,,,,,,,,,,-11005.0,,,,,,0.0,,61151.0,61161.0,,,,,198454.0,,,10.0,,,,,1440424.0,0.0,1440424.0,,,,,,,,,76594.0,,-88702.0,-137335.0,-154631.0,,,,-61151.0,,,,76184.0,-76184.0,,,,,,,,,,,,,,,,-137335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76594.0,,,,,,,,,,,,,,,,,,-11542736.0,,,,,,,,,74302.0,,,,,,,,,,,,-1440424.0,,,,,,,,,,,,,,3272311.0,,
2014-12-31,2017-12-21,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,22156.0,22156.0,,0.0,,,,,,,,10099040.0,,,,,,,,,,,,,,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300.0,,,,5300.0,,,,,,,,,,,,,,,,,,,,1219814.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,15645.0,-0.005,,,,-15645.0,,,,,,,,,,,,,,,,,,,,,,,15645.0,15645.0,,,,,214099.0,,,,,,,,1456069.0,,1456069.0,,,,,,,,,,,,-15645.0,-15645.0,,,,-15645.0,,,,,,,,,,,,,,,,,,,,,-15645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11558381.0,,,,,,,,,,,,,,,,,,,,,-1456069.0,,,,,,,,,,,,,,3272311.0,,
2015-03-31,2017-12-21,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,22156.0,22156.0,,0.0,,,,,,,,10099040.0,,,,,,,,,,,,,,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10600.0,,,,10600.0,,,,,,,,,,,,,,,,,,,,1219814.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,31200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15645.0,,,,,,229744.0,,,,,,,,,,1471714.0,,,,,,,,,,,,-15645.0,-15645.0,,,,-15645.0,,,,,,,,,,,,,,,,,,,,,-15645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11574026.0,,,,,,,,,,,,,,,,,,,,,-1471714.0,,,,,,,,,,,,,,3272311.0,,
2015-06-30,2017-12-21,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,22156.0,22156.0,,0.0,,,,,,,,10099040.0,,,,,,,,,,,,,,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15300.0,,,,-15300.0,,,,,,,,,,,,,,,,,,,,1219814.0,,-0.0042,,,,,,,,,,,,,,,,,,,,,,,,,,-13710.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13710.0,,,,,,243454.0,,,,,,,,,,1485424.0,,,,,,,,,,,,-13710.0,-13710.0,,,,-13710.0,,,,,,,,,,,,,,,,,,,,,-13710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11587736.0,,,,,,,,,,,,,,,,,,,,,-1485424.0,,,,,,,,,,,,,,3272311.0,,
2015-09-30,2017-12-22,10-K,Jacksam Corporation,JKSM,CIK0000860543,USD,,,22156.0,22156.0,,0.0,,,,,,,,10099040.0,,,,,,,0.0,0.0,,,,,,,,,,0.001,100000000.0,3272000.0,3272000.0,,3272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,19700.0,,,,19700.0,,,,,,,,,,,,,,,,,,,,1219814.0,,-0.02,,0.34,,,,,,,,,,,,,,,,,,,,,,,,-58000.0,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,58098.0,58098.0,,,,,256552.0,,,,,,,,1498522.0,0.0,1498522.0,,,,,,,,,,,,-58098.0,-58098.0,,,,-58098.0,,,,,,,,,,,,,,,,,,,,,-58098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11600834.0,,,,,,,,,,,,,,,,,,,,,-1498522.0,,,,,,,,,,,,,,3272311.0,,
2015-12-31,2018-01-12,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,22156.0,22156.0,,0.0,,,,,,,,10099040.0,,,,,,,,,,,,,,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12174.0,,,,12174.0,,,,,,,,,,,,,,,,,,,,1219814.0,,-0.004,,,,,,,,,,,,,,,,,,,,,,,,,,-12100.0,,,,,-12174.0,,,,,,,,,,,,,,,,,,,,,,,12174.0,12174.0,,,,,268726.0,,,,,,,,1510696.0,,1510696.0,,,,,,,,,,,,-12174.0,,,,,-12174.0,,,,,,,,,,,,,,,,,,,,,-12174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11613008.0,,,,,,,,,,,,,,,,,,,,,-1510696.0,,,,,,,,,,,,,,3272311.0,,
2016-03-31,2018-01-12,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,22156.0,22156.0,,0.0,,,,,,,,10099040.0,,,,,,,,,,,,,,,,,,0.001,1750000000.0,3272311.0,3272311.0,,3272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,24348.0,,,,24348.0,,,,,,,,,,,,,,,,,,,,1219814.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12174.0,,,,,,280900.0,,,,,,,,1522870.0,,1522870.0,,,,,,,,,,,,-12174.0,,,,,-12174.0,,,,,,,,,,,,,,,,,,,,,-12174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11625182.0,,,,,,,,,,,,,,,,,,,,,-1522870.0,,,,,,,,,,,,,,3272311.0,,
2016-06-30,2018-01-12,10-Q,Jacksam Corporation,JKSM,CIK0000860543,USD,,,21187.0,21187.0,,0.0,,,,,,,,10105964.0,,,,,,,0.0,0.0,,,,,,,,,,0.001,100000000.0,33272311.0,33272311.0,,33272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,42477.0,,,,42477.0,,,,,,,,,,,,,,,,,,,,1219814.0,,-0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12174.0,,,,,,293074.0,,,,30000.0,,,,1534075.0,0.0,1534075.0,,,,,,,,,,,,-48129.0,,,,,-12174.0,,,,35955.0,-35955.0,,,,,,,,,,,,,,,,-48129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.0,,,,,,,,,,,-11673311.0,,,,,,,,,4281.0,,,,,,,,,,,,-1534075.0,,,,,,,,,,,,,,31294289.0,,
