end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccruedIncomeTaxesCurrent,AccruedInsuranceCurrent,AccruedMarketingCostsCurrent,AccruedPayrollTaxesCurrent,AccruedProfessionalFeesCurrent,AdditionalPaidInCapitalCommonStock,AllowanceForDoubtfulAccountsReceivable,AllowanceForDoubtfulAccountsReceivableCurrent,AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,AmortizationOfIntangibleAssets,Assets,AssetsCurrent,AssetsNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashFDICInsuredAmount,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ContractWithCustomerLiabilityRevenueRecognized,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DeferredRevenue,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredRevenueRevenueRecognized1,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DueFromRelatedPartiesCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationDeductions,EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,EquityMethodInvestmentOwnershipPercentage,FeesAndCommissions,GainLossRelatedToLitigationSettlement,GeneralAndAdministrativeExpense,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOtherAccountsPayable,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInReceivables,IncreaseDecreaseInSecurityDeposits,IntangibleAssetsNetExcludingGoodwill,InterestIncomeExpenseNet,InterestPaid,InterestPaidNet,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseAndServicesRevenue,LitigationSettlementAmount,LitigationSettlementAmountAwardedFromOtherParty,LoansReceivableNet,LongTermLoansPayable,LossContingencyAccrualAtCarryingValue,LossContingencyDamagesAwardedValue,LossContingencyDamagesSoughtValue,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansReceivableNetCurrent,NotesAndLoansReceivableNetNoncurrent,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,NotesReceivableRelatedPartiesCurrent,OperatingIncomeLoss,OperatingLossCarryforwards,OriginationOfNotesReceivableFromRelatedParties,OtherAccruedLiabilitiesCurrent,OtherAmortizationOfDeferredCharges,OtherIncome,OtherInterestAndDividendIncome,PaymentsForLegalSettlements,PaymentsForProceedsFromLoansReceivable,PaymentsToAcquireLoansReceivable,PaymentsToEmployees,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromShortTermDebt,ProvisionForDoubtfulAccounts,ReceivablesNetCurrent,RepaymentOfNotesReceivableFromRelatedParties,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerIncludingAssessedTax,Revenues,RoyaltyRevenue,SecurityDepositLiability,SettlementAssetsCurrent,SettlementLiabilitiesCurrent,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueNewIssues,TradeReceivablesHeldForSaleAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,OtherNonoperatingIncomeExpense,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
2012-09-30,2013-07-09,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,51428.0,,,,,,6050617.0,,,,,503427.0,276309.0,,36720.0,,,250000.0,,0.001,500000000.0,165186124.0,165186124.0,165186.0,,,,,,,,,0.0,,,,,,,,,,,256144.0,,,0.0,,,,,,,,112856.0,67840.0,-1078.0,,0.0,,,,,,,,,,,,,,,,,0.0,-1078.0,,,,758719.0,503427.0,491448.0,,,,31144.0,31144.0,,,,,,,,,,67840.0,,,,31144.0,,,,68918.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,13724.0,,,,,,,95638.0,,,-6471095.0,,181774.0,181774.0,,130227.0,183876.0,,,,,,,,,-255292.0,,,,,165186124.0,,,
2012-12-31,2013-11-14,10-K,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,157704.0,,,,,33000.0,6058117.0,0.0,,,0.0,464265.0,270341.0,,59139.0,50209.0,,250000.0,,0.001,500000000.0,165186124.0,165186124.0,165186.0,,,,,,,,,0.0,,,,,0.0,2750000.0,,2779000.0,,,221615.0,,,0.0,,0.34,,,,,0.0,670719.0,39090.0,15920.0,,0.0,329.0,-2000.0,13000.0,4000.0,74748.0,,,,-105140.0,,,,,105.0,-40650.0,,,-4080.0,0.0,,,799716.0,464265.0,572520.0,,,,31535.0,31535.0,,,,-29034.0,,,,79243.0,,39090.0,,,,31535.0,,,,23170.0,6200000.0,,13649.0,,,,,1535.0,,,0.0001,10000000.0,0.0,0.0,0.0,7429.0,30000.0,,,-62751.0,,,71911.0,,,-6558754.0,,693889.0,693889.0,,131862.0,193201.0,0.0,0.0,0.0,0.0,85000.0,2.8,0.0,0.0,-335451.0,0.0,,,,165186124.0,,,
2013-03-31,2013-12-04,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,115263.0,,,,,,6058117.0,,,,0.0,412219.0,251905.0,,35846.0,-23293.0,,250000.0,,0.001,500000000.0,165186124.0,165186124.0,165186.0,,,,,,,,,,,,,,,,,,,,199500.0,,,0.0,,,,,,,,121981.0,43741.0,-843.0,,0.0,0.0,,,,-42441.0,,,,0.0,,,,,-2334.0,5536.0,,,-843.0,0.0,,,703929.0,412219.0,517311.0,,0.0,,31931.0,31931.0,,,,-21391.0,,,,-1902.0,,43741.0,,,,31931.0,,,,44584.0,,,,,,,,396.0,,,0.001,10000000.0,0.0,0.0,0.0,5095.0,,,,-22115.0,,,77447.0,,,-6515013.0,,166565.0,166565.0,,133517.0,202548.0,,,,,,,,,-291710.0,,,,,165186124.0,,,
2013-06-30,2013-12-04,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,136499.0,,,,,,6058117.0,,,,,410936.0,284655.0,,2757.0,,,250000.0,,0.001,500000000.0,165186124.0,165186124.0,165186.0,,,,,,,,,,,,,,,,,,,,174214.0,,,0.0,,,,,,,,126218.0,61445.0,-720.0,,0.0,,,,,,,,,,,,,,,,,,-720.0,,,,641200.0,410936.0,495669.0,,0.0,,32332.0,32332.0,,,,,,,,,,61445.0,,,,32332.0,,,,62165.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,27395.0,,,,,,,119310.0,,,-6453567.0,,188383.0,188383.0,,135193.0,184956.0,,,,,,,,,-230264.0,,,,,165186124.0,,,
2013-09-30,2013-12-27,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,130593.0,,,,,,6058117.0,,,,,437661.0,345840.0,,66448.0,,,250000.0,,0.001,500000000.0,165186124.0,165186124.0,165186.0,,,,,,,,,10000.0,,,,,,,,,,,164630.0,,,0.0,,,,,,,,122768.0,64420.0,-673.0,,0.0,,,,,,,,,,,,,,,,,,-673.0,,,,603505.0,437661.0,499578.0,,0.0,,32737.0,32737.0,,,,,,,,,,64420.0,,,,32737.0,,,,65093.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,19306.0,,,,,,,123196.0,,,-6389147.0,,187861.0,187861.0,,136890.0,194355.0,,,,,,,,,-165844.0,,,,,165186124.0,,,
2013-12-31,2014-03-27,10-K,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,130460.0,,,8000.0,,36000.0,6058117.0,0.0,,,,400264.0,343335.0,,4522.0,-54617.0,,250000.0,,0.001,500000000.0,165186124.0,165186124.0,165186.0,,,,,,,,,10000.0,,,,,0.0,2690000.0,,2690000.0,95899.0,,143775.0,,,0.001,,0.34,,,,,,528133.0,200607.0,-2823.0,,0.0,0.0,-89000.0,68000.0,21000.0,-27244.0,,,,10000.0,,,,,3788.0,117077.0,,,-2823.0,30489.0,,,535108.0,400264.0,473306.0,,0.0,,33148.0,33148.0,,,,-117115.0,,,,62498.0,,200607.0,,0.0,33148.0,33148.0,0.0,,,203430.0,6100000.0,,13565.0,,,,,1613.0,,,0.0001,10000000.0,0.0,0.0,0.0,11217.0,,,,-77840.0,,,188988.0,,,-6358147.0,,731563.0,731563.0,10000.0,138608.0,189071.0,85000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134844.0,0.0,,,,165186124.0,,,
2014-03-31,2014-05-20,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,121088.0,,,,,,6058117.0,,,,,505300.0,471736.0,,71861.0,67339.0,,250000.0,,0.001,500000000.0,165186124.0,165186124.0,165186.0,,,,,,,,,,,,,,,,,,,,152500.0,,,0.001,,,,,,,,116789.0,150950.0,63386.0,,0.0,1139.0,,,,-9372.0,,,,,,,,,-3511.0,74798.0,,0.0,-501.0,9849.0,,100000.0,489194.0,505300.0,455630.0,,63887.0,,33564.0,33564.0,,150000.0,75000.0,-12952.0,,,,80291.0,,150950.0,,,,33564.0,,,,87564.0,,,,,,,0.0,416.0,,,0.0001,10000000.0,0.0,0.0,0.0,7706.0,,,,8725.0,,,263786.0,,,-6207197.0,,204353.0,204353.0,20000.0,128383.0,162042.0,,,,,,,,,16106.0,,,,,165186124.0,,,
2014-06-30,2014-08-19,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,117772.0,,,,,,6058117.0,,,,,395131.0,395131.0,,2501.0,,,250000.0,,0.001,500000000.0,165186124.0,165186124.0,165186.0,,,,,,,,,,,,,,,,,,150467.0,,0.0,,,0.0,,,,,,,,117545.0,81714.0,32854.0,,0.0,,,,,,,,,,,,,,,,,0.0,-420.0,,,,297311.0,395131.0,297311.0,,33274.0,,,0.0,,,,,,,,,,81714.0,,33986.0,0.0,33564.0,33986.0,,,48860.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,27569.0,,,,,,,237126.0,,,-6125483.0,,166405.0,166405.0,25000.0,93949.0,120553.0,,,,,,,,,97820.0,,,,,165186124.0,,,
2014-09-30,2014-11-14,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,90761.0,,,,,,6058117.0,,,,,473503.0,473503.0,,99091.0,,,250000.0,,0.001,500000000.0,165186124.0,165186124.0,165186.0,,,,,,,,,,,,,,,,,,168215.0,,15000.0,,,0.001,,,,,,,,110444.0,114611.0,-338.0,,0.0,,,,,,,,,,,,,,,,,0.0,-338.0,,,,261072.0,473503.0,261072.0,,0.0,,,0.0,,,,,,,,,,114611.0,,34412.0,0.0,34412.0,34412.0,,,114949.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,19419.0,,,,,,,261497.0,,,-6010872.0,,225393.0,225393.0,35000.0,59084.0,85899.0,,,,,,,,,212431.0,,,,,165186124.0,,,
2014-12-31,2015-03-25,10-K,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,105254.0,0.0,,6500.0,,24000.0,6058117.0,0.0,,,,521556.0,521556.0,,127253.0,122731.0,,250000.0,0.0,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,0.0,0.0,,,,0.0,1850000.0,,1850000.0,231214.0,,0.0,,,0.003,,0.34,,,,0.0,,481178.0,450148.0,96086.0,,0.0,1239.0,-199000.0,153000.0,46000.0,-25206.0,0.0,,,0.0,,,,,51.0,135422.0,,,-1075.0,15839.0,,,206252.0,521556.0,206252.0,,97161.0,,,0.0,,,,-194238.0,,,,316969.0,,450148.0,,34844.0,0.0,34844.0,34844.0,,,354062.0,4675000.0,,5000.0,,,,,1696.0,,,0.0001,10000000.0,0.0,0.0,0.0,11268.0,,,,-143775.0,,0.0,324410.0,,,-5907999.0,,835240.0,835240.0,37500.0,23781.0,28654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315304.0,0.0,0.0,,,165186144.0,,,
2015-03-31,2015-05-12,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,88241.0,,,,,,6058117.0,,,,,516970.0,516970.0,,176074.0,48821.0,,250000.0,,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,,,,,,,,,,232130.0,,15000.0,,,0.0,,,,,,0.0,,191626.0,30205.0,-157.0,,0.0,1225.0,,,,-17013.0,0.0,,,0.0,,,,,-2123.0,-15976.0,,,-157.0,127.0,,,171461.0,516970.0,171461.0,,0.0,,,,,,,15030.0,,,,33791.0,,30205.0,,23317.0,,,23317.0,,,30362.0,,,,,,,,-11527.0,,,0.0001,10000000.0,0.0,0.0,0.0,9145.0,,,,15000.0,,0.0,308434.0,,,-5877794.0,,221988.0,221988.0,40000.0,0.0,4903.0,,,,,,,,,345509.0,,,,,165186144.0,,,
2015-06-30,2015-08-14,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,105992.0,,,,,,6058117.0,,,,,783451.0,783451.0,,286518.0,,,250000.0,,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,,,,,,,,,,286397.0,,15000.0,,,0.002,,,,,,0.0,,125266.0,266950.0,-63.0,,0.0,,,,,,,,,,,,,,,,,,-63.0,,,,170992.0,783451.0,170992.0,,0.0,,,,,,,,,,,,,266950.0,,0.0,,,0.0,,,267013.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,28093.0,,,,,,,468840.0,,,-5610844.0,,392279.0,392279.0,50000.0,0.0,0.0,,,,,,,,,612459.0,,,,,165186144.0,,,
2015-09-30,2015-11-13,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,46119.0,76566.0,,,,,6058117.0,,,,,964703.0,964703.0,,265641.0,,,250000.0,0.0,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,60000.0,,,,,,,,,542192.0,,45000.0,,,0.0,,,,,,0.0,,125867.0,126125.0,1526.0,,76566.0,,,,,,,,,,,,,,,,,,1526.0,,,,302685.0,964703.0,302685.0,,0.0,,,,,,,,,,,,,49559.0,,201806.0,,,0.0,,,124599.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,19765.0,,,,,,,477491.0,,,-5561285.0,,250466.0,250466.0,75000.0,0.0,0.0,,,,,,,,,662018.0,,,,,165186144.0,,,
2015-12-31,2016-03-31,10-K,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,255509.0,49400.0,,6900.0,189742.0,22050.0,6058117.0,266807.0,266807.0,,,807550.0,807550.0,,515994.0,388741.0,,250000.0,0.0,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,48000.0,20500.0,,,,0.0,400000.0,118000.0,518000.0,266807.0,,0.0,180000.0,,0.001,,0.34,,,,1500.0,,1050196.0,133237.0,1869.0,,49400.0,1276.0,10600.0,46000.0,14000.0,150255.0,49400.0,,1250000.0,68500.0,,0.0,,,169.0,222516.0,,,1869.0,1418.0,,,408409.0,807550.0,387909.0,,0.0,,,,,,,-4873.0,-4873.0,,0.0,393614.0,393614.0,83837.0,,0.0,,,0.0,,,131368.0,4920000.0,0.0,5000.0,,,,,-34844.0,,,0.0001,10000000.0,0.0,0.0,0.0,11437.0,,,,0.0,,266807.0,280119.0,0.0,,-5824162.0,,1181564.0,1180064.0,35000.0,0.0,0.0,,,,,,,,,399141.0,,,,,165186144.0,,,
2016-03-31,2016-05-12,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,67974.0,0.0,,,,,6058117.0,,396807.0,,,532692.0,532692.0,,375466.0,-140528.0,,250000.0,,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,70000.0,36167.0,,,,,,,,396807.0,,30000.0,,,-0.001,,,,,,2333.0,,335263.0,-96379.0,-187.0,,9211.0,58611.0,,,,-187535.0,-49400.0,,,37667.0,,0.0,,,18992.0,-23322.0,,,-187.0,187.0,,,239141.0,532692.0,202974.0,,,,,,,,,30000.0,30000.0,,,-170528.0,-170528.0,-105590.0,,,,,,,,-96192.0,,,,,0.0,,,0.0,,,0.0001,10000000.0,0.0,0.0,0.0,30429.0,,,,30000.0,,130000.0,126797.0,,,-5929752.0,,239071.0,236738.0,35000.0,,,,,,,,,,,293551.0,,,,,165186144.0,,,
2016-06-30,2016-08-02,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,76506.0,0.0,,,,,5783117.0,,396807.0,,,187790.0,187790.0,,8532.0,,,250000.0,,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,52000.0,41167.0,,,,,,,,671807.0,,27670.0,27670.0,,0.0,,,,,,3000.0,,308421.0,-62976.0,-161.0,,128.0,,,,,,,,,,,,,,,,,,-161.0,,,,232343.0,187790.0,191176.0,,,,,,,,,,,,,,,-63104.0,,,,,,,,-62815.0,,,,,0.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,48549.0,,,,,,,130709.0,,,-5992856.0,,245606.0,242606.0,35000.0,,,,,,,,,,,-44553.0,,,,,165186144.0,,,
2016-09-30,2016-11-10,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,42189.0,0.0,,,,,6058117.0,,396807.0,,,406105.0,406105.0,,232155.0,,,250000.0,,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,20958.0,35542.0,,,,,,,,398349.0,,54446.0,54446.0,,0.0,,,,,,11667.0,,300631.0,-22477.0,-138.0,,0.0,,,,,,,,,,,,,,,,,,-138.0,,,,198135.0,406105.0,162593.0,,,,,,,,,,,,,,,-22477.0,,,,,,,,-22339.0,,,,,0.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,22461.0,,,,,,,151489.0,,,-6015333.0,,278292.0,266625.0,45000.0,,,,,,,,,,,207970.0,,,,,165186144.0,,,
2016-12-31,2017-04-10,10-K,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,26576.0,0.0,,1041.0,3487.0,12800.0,6058117.0,506807.0,506807.0,,,287050.0,287050.0,,228842.0,-287152.0,,250000.0,0.0,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,11833.0,51417.0,,,,0.0,400000.0,223000.0,623000.0,396807.0,9074.0,9074.0,9074.0,,-0.001,,0.34,,,,35250.0,,1330794.0,-240991.0,-1041.0,,0.0,58739.0,107000.0,-82000.0,-25000.0,-228933.0,-49400.0,,1250000.0,-5250.0,,9074.0,,,442.0,6210.0,,,-1041.0,348.0,348.0,,128900.0,287050.0,77483.0,,,,,,,,,,0.0,0.0,0.0,-287152.0,-287152.0,-240991.0,,,,,0.0,,,-239950.0,4920000.0,275000.0,5000.0,,0.0,,,0.0,,,0.0001,10000000.0,0.0,0.0,0.0,11879.0,,,,,,240000.0,46329.0,275000.0,,-6065153.0,,1090844.0,1055594.0,30000.0,,,,,,,,,,,158150.0,,,,,165186144.0,,,
2017-03-31,2017-06-09,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,67741.0,,,,,,6058117.0,,390293.0,,,302112.0,302112.0,,245560.0,16718.0,,250000.0,0.0,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,13500.0,46750.0,,,,,,,,295293.0,8926.0,8926.0,38926.0,,0.0,,,,,,3000.0,,379144.0,-52955.0,118364.0,,0.0,0.0,,,,41165.0,0.0,-3000.0,,-3000.0,,-148.0,,,6220.0,-124390.0,,,1850.0,136.0,136.0,,196917.0,302112.0,150167.0,,,0.0,,,,,,30000.0,30000.0,,,-13282.0,-13282.0,-52955.0,,,,,30000.0,,,-171319.0,,,,,116514.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,18099.0,,,,30000.0,,0.0,38453.0,,,-6118108.0,,207825.0,204825.0,30000.0,,,,,,,,,,,105195.0,,,,,165186144.0,,,
2017-06-30,2017-08-23,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,65578.0,,,,,,6058117.0,,365153.0,,,217333.0,217333.0,,97880.0,,,250000.0,0.0,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,14000.0,42750.0,,,,,,,,275154.0,,3015.0,3015.0,,0.0,,,,,,3500.0,,302083.0,-59355.0,45835.0,,-16150.0,,,,,,,,,,,,,,,,,,695.0,,,,155343.0,217333.0,112593.0,,,0.0,,,,,,,,,,,,-43205.0,,,,,,,,-105190.0,,,,,45140.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,53481.0,,,,,,,65972.0,,,-6161313.0,,196893.0,193393.0,30000.0,,,,,,,,,,,61990.0,,,,,165186144.0,,,
2017-09-30,2017-11-17,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,68552.0,,,,,,6058117.0,,355153.0,,,90399.0,90399.0,,9805.0,,,250000.0,0.0,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,,,,,14000.0,39250.0,,,,,,,,275154.0,,11844.0,11844.0,,0.0,,,,,,3500.0,0.0,317454.0,-148061.0,29808.0,,7176.0,,,,,,,,,,,,,,,,,,-192.0,,,,183646.0,90399.0,144396.0,,,,,,,,,,,,,,,-155237.0,,,,,30000.0,,,-177869.0,,,,,30000.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,24664.0,,,,,,,55930.0,,,-6316550.0,,139585.0,136085.0,20000.0,,,,,,,,,,,-93247.0,,,,,165186144.0,,,
2017-12-31,2018-06-08,10-K,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,75450.0,,9414.0,7247.0,2255.0,40300.0,6058117.0,345153.0,345153.0,,,119947.0,119947.0,,33457.0,-195385.0,-195385.0,250000.0,0.0,0.001,500000000.0,165186144.0,165186144.0,165186.0,14000.0,14000.0,35750.0,,71000.0,,,14000.0,14000.0,35750.0,,,,0.0,283000.0,152000.0,435000.0,275154.0,,15842.0,45842.0,,0.0,,0.34,0.3,0.8,,13500.0,0.0,1175917.0,-229245.0,223724.0,,0.0,7176.0,72000.0,-48000.0,-24000.0,48874.0,30000.0,-13500.0,,-13500.0,,6768.0,,,668.0,-194040.0,,,2070.0,,776.0,,191042.0,119947.0,155292.0,,,60000.0,,,,,,0.0,,0.0,,-195385.0,,-229245.0,,,,,30000.0,0.0,0.0,-452969.0,5391000.0,0.0,5075.0,,221654.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,12547.0,,0.0,,0.0,,0.0,73943.0,0.0,,-6294398.0,,722948.0,709448.0,20000.0,,,,,,,,,,,-71095.0,,,73943.0,,165186144.0,,,33457.0
2018-03-31,2019-05-02,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,61129.0,,,,,,6058117.0,,335153.0,,,125190.0,125190.0,,30221.0,-3236.0,-3236.0,,,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,71000.0,,,25000000.0,0.0,25000.0,,,,,,,,275154.0,,18581.0,101081.0,,-0.01,,,,,,,-1300000.0,191251.0,-1380549.0,-1290507.0,,1376.0,0.0,,,,-14321.0,,-24750.0,,,,2739.0,,,-2136.0,-239087.0,,,-507.0,,507.0,,1507210.0,125190.0,1482210.0,,,1300000.0,,,,,,34452.0,,,,-37688.0,,-1381925.0,,,,,82500.0,,18048.0,-90042.0,,,,,10000.0,,,18048.0,,,0.0001,10000000.0,0.0,0.0,0.0,10411.0,,-18048.0,,52500.0,,,66510.0,,,-7605323.0,101209.0,101209.0,,20000.0,,,,,,,,,,,-1382020.0,,,66510000.0,,165186144.0,,,
2018-06-30,2019-09-27,10-Q,SCORES HOLDING CO INC,SCRH,CIK0000831489,USD,102640.0,,,,,,6058117.0,,330153.0,,,305554.0,305554.0,,177795.0,,,250000.0,,0.001,500000000.0,165186144.0,165186144.0,165186.0,,,,,71000.0,,,0.0,0.0,52000.0,,,,,,,,275154.0,,,81744.0,0.0,0.0,0.0,,,,,,0.0,167053.0,151690.0,24877.0,,500.0,,,,,,,,,,,,,,,,,,-198.0,,,,1536384.0,305554.0,1484384.0,,,0.0,,,,,,,,,,,,151190.0,,,,,60000.0,,,126813.0,,,,,25075.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,46644.0,,,,,,,81115.0,,,-7454133.0,293866.0,293866.0,,0.0,,,,,,,,,,,-1230830.0,,,81115.0,165186144.0,165186144.0,165186144.0,,
