end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AssetsHeldForSaleNotPartOfDisposalGroup,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,BusinessAcquisitionProFormaEarningsPerShareBasic,BusinessAcquisitionProFormaEarningsPerShareDiluted,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,CapitalizedComputerSoftwareAdditions,CapitalizedComputerSoftwareAmortization1,CapitalizedComputerSoftwareNet,Cash,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockDividendsShares,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CommonStockValueOutstanding,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ContractWithCustomerAssetNet,ContractWithCustomerAssetNetCurrent,ContractWithCustomerAssetNetNoncurrent,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConvertibleDebt,ConvertibleDebtNoncurrent,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfGoodsSoldSubscription,CostsAndExpenses,CurrentFederalStateAndLocalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtInstrumentIncreaseAccruedInterest,DeferredFinanceCostsNet,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseOther,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationTaxExpenseBenefitFromProvisionForGainLossOnDisposal,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,DueFromRelatedParties,DueFromRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EquityMethodInvestmentOwnershipPercentage,EquityMethodInvestments,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets1,GainLossOnSaleOfInvestments,GainLossOnSaleOfPropertyPlantEquipment,GainOnSaleOfInvestments,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillForeignCurrencyTranslationGainLoss,GoodwillImpairmentLoss,GoodwillPurchaseAccountingAdjustments,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,ImpairmentOfInvestments,ImpairmentOfLongLivedAssetsToBeDisposedOf,IncomeLossAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInFinanceReceivables,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPropertyAndOtherTaxesPayable,IncreaseDecreaseInRetailRelatedInventories,IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsGrossExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,IntangibleAssetsNetIncludingGoodwill,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPaidNet,InventoryWriteDown,InvestmentAdvisoryFees,InvestmentOwnedAtCost,InvestmentOwnedAtFairValue,Investments,LIFOInventoryAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LoansPayable,LoansReceivableNet,LongTermInvestments,LongTermNotesPayable,MachineryAndEquipmentGross,MarketableSecurities,MarketableSecuritiesRealizedGainLoss,MarketableSecuritiesUnrealizedGainLoss,MarketingExpense,MinorityInterest,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NetRealizedOrUnrealizedGainLossOnTradingSecurities,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReceivableNet,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssetImpairmentCharges,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherExpenses,OtherIncome,OtherLongTermNotesPayable,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherSellingGeneralAndAdministrativeExpense,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForRent,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,PaymentsToAcquireOtherInvestments,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToDevelopSoftware,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromDivestitureOfBusinessesAndInterestsInAffiliates,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromSalesOfAssetsInvestingActivities,ProceedsFromStockOptionsExercised,ProductionRelatedImpairmentsOrCharges,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RealizedInvestmentGainsLosses,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockPricePerShare,SalesAndExciseTaxPayableCurrent,SalesRevenueNet,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharesIssuedPricePerShare,ShortTermInvestments,StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,SubscriptionRevenue,TaxesPayableCurrent,TradingSecuritiesRealizedGainLoss,TradingSecuritiesUnrealizedHoldingGainLoss,TransferOfInvestments,UnrealizedGainLossOnInvestments,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,AdjustmentForAmortization,GoodwillAndIntangibleAssetImpairment,OtherDepreciationAndAmortization,OtherNonoperatingIncome,PaymentsToAcquireInterestInSubsidiariesAndAffiliates
2019-06-30,2019-08-14,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1026366.0,,,,,36892.0,,,27979870.0,-180693.0,,,,,292209.0,195366.0,,1951.0,,,,,,,,,,186317.0,,186317.0,,,,,0.001,50000000.0,21212860.0,21212860.0,21213.0,,-242053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5706.0,,,14166.0,72634.0,,,,,-0.01,,,,,,,,-1008450.0,,,,,,,,7248539.0,,,,,,,495809.0,,,,,,,,,,,,,-314687.0,-314687.0,-0.01,72634.0,,72634.0,,,,,,,,,,,,,,,,,,,20968.0,,2496610.0,,2427.0,2427.0,,,,,,,,,1326366.0,292209.0,1326366.0,,,,,300000.0,,,,,5000.0,,,,,,-242053.0,,,,2856.0,,,,,315116.0,-315116.0,1032.0,,,,20968.0,,,,-242053.0,,,,,,,,,,,,,,,,,,,,,,7098.0,,,,,,,,,,,,,-242053.0,112767.0,75875.0,,,-29035240.0,,,,,,-180693.0,,,,,,,,,,,,,,,,,,,,,,-1034157.0,-1034157.0,,,,,,,,,,,,,,,,,,,21212860.0,21212860.0,21212860.0,,,,,
2019-09-30,2019-11-14,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1169044.0,,,22000.0,,42464.0,,,27979066.0,-2000.0,1196.0,,,,122400.0,31129.0,,1675.0,,,,,,,,,,6219.0,,6219.0,,,,,0.001,50000000.0,21212860.0,21212860.0,21213.0,,-348401.0,,,,,,10118.0,,,25000.0,30500.0,,,,,,,,,,,,,,,,,5573.0,,,14166.0,-276.0,,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,351519.0,,,,,,,,,,,,,-346525.0,-348125.0,-0.02,-276.0,,-276.0,,1600.0,,,,,,,,,,,,,,,,,20968.0,,,,4067.0,,,,,,,,,,1505762.0,122400.0,1480762.0,,,,,300000.0,,,,,529.0,,,,,,-348401.0,,,,-6905.0,,,,,380019.0,-335553.0,1032.0,,,,20968.0,,,,-348401.0,,,,,,,,,,,,,,,,,,,,,,1235.0,,,,,,,,,,,,,-348401.0,112767.0,70303.0,,,-29383641.0,44466.0,,,,,-2000.0,,826019.0,6.03,,,,,,861435.0,5.99,,,6.03,861435.0,,,,,,,,-1383362.0,-1383262.0,,,,,,,,,,,,,1600.0,,,,,,21219382.0,21219382.0,21212860.0,,,,,
2019-12-31,2020-05-19,10-K,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1576214.0,,,,,,,,28294167.0,,75000.0,0.0,0.0,,1611.0,1611.0,,,,,-18579800.0,3553979.0,,,,,,1611.0,,1611.0,-837.0,,,,0.001,50000000.0,21400591.0,21400591.0,21401.0,,,,,,,,,,75000.0,75000.0,30500.0,,,1781168.0,1600.0,,1600.0,,,3011000.0,,3011000.0,,,,,3011000.0,22557.0,22557.0,,,,,,,,-0.09,,,,,,,,,,,,,,,,,,2856.0,,-64731.0,14166.0,,1750668.0,,,,,,,,20968.0,,,,,-1891871.0,-1893471.0,-0.09,84849.0,,,0.0,1600.0,,,,,,478484.0,,,,,,,,-79283.0,,,,,,,87573.0,,,30950.0,,,,,,,1951214.0,1611.0,1876214.0,,,,,,,,,,49324.0,,,75000.0,1079467.0,-1155304.0,-1808622.0,,-1723773.0,,-88873.0,300000.0,,,,1781168.0,-1715425.0,,10564000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,,,,,,4899.0,74568.0,,,,-1808622.0,,,,,-30265171.0,65743.0,,,,,,,,,,1055263.0,,,3025003.0,346349.0,5.83,,,,,,,,,,,,-1949602.0,-1949603.0,,,,,,,,,,,,,1600.0,,,,,,21219382.0,21219382.0,21219382.0,,,,,
2020-03-31,2020-06-29,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1673280.0,,,2500.0,,,,,28316667.0,,22500.0,,,,8228.0,8228.0,,,,,,,,,,,,5728.0,,5728.0,4117.0,,,,0.001,50000000.0,21400591.0,21400591.0,21401.0,,,,,,,,,,,97500.0,,,,112092.0,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,,,112092.0,,,,,,,,,,,,,-136344.0,-136344.0,-0.01,,,,,,,,,,,97961.0,2500.0,,,,,,,0.0,,,,,,,26752.0,,,,,,,,,,2071675.0,8228.0,1974175.0,,,,,,,,,,,,,22500.0,,-18383.0,-136344.0,,,,,300000.0,,,,-112092.0,-109592.0,837.0,,,,,,,,,,,,,,,,837.0,,,,,,,,,,,,,,,,22500.0,,,,,,,,,,,-136344.0,,,,,-30401514.0,2500.0,,,,,,0.0,346429.0,8.73,,,,,3025003.0,346429.0,8.73,3025003.0,,8.73,346429.0,,,,3025003.0,,,,-2063447.0,,,,,,,,,,,,,,895.0,,,,,,,21400591.0,,,,,,
2020-06-30,2020-08-14,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1782876.0,,,,,,,,30320840.0,,,,,,13915.0,,,,,,,,,,,,,13915.0,,13915.0,,,,,0.001,50000000.0,21400591.0,21400591.0,21401.0,,,,,,,,,,125000.0,125000.0,,,,2167947.0,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,191274.0,,,,,,,,,,,,,-2202278.0,-2202279.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,34331.0,26752.0,,,,,,,,,2275468.0,13915.0,2082876.0,,,,,,,,,,,,,,,,-2202278.0,,,,,300000.0,,,,2167947.0,-2167947.0,,,,,,,,,,,,67592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2202279.0,,,,,-32603794.0,,,,,,175018.0,,2266429.0,2.18,,,,,4495003.0,2266429.0,2.18,4495003.0,,2.18,2266429.0,,,,4495003.0,,,,-2261553.0,,,,,,,,,,,,,,,,,,,,,21400591.0,,,,,,
2020-09-30,2020-11-13,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1855491.0,,,,,,,,30320840.0,,,,,,114342.0,,,,,,,,,,,,,114342.0,,114342.0,,,,,0.001,50000000.0,21400591.0,21400591.0,21401.0,,,,,,,,,,125000.0,125000.0,,,,234186.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,234186.0,,,,,,,,,,,,,27812.0,27812.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3096.0,2250.0,,,,,,,,,2348083.0,114342.0,2155491.0,,,,,,,,,,,,,,,,27812.0,,,,257094.0,300000.0,,,,-234186.0,-226186.0,,,,,,,,,,,,67592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27812.0,,,,,-32575981.0,8000.0,,,,,,,2266429.0,2.18,,,,,4495003.0,2266429.0,2.18,4495003.0,,2.18,2266429.0,,,,4495003.0,,,,-2233741.0,,,,,,,,,,,,,,,,,,,,,21219382.0,,,,,,
2020-12-31,2021-03-30,10-K,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1933281.0,,,3900.0,,,,,30665823.0,1976673.0,50000.0,,,0.0,30226.0,30226.0,,,,,,,,,,,,26326.0,,26326.0,24715.0,,,,0.001,50000000.0,21417841.0,21417841.0,21418.0,,,,,,,,,,,125000.0,,,,3071603.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,-0.13,,,,,1976673.0,,,,,,,,,,,,,971.0,,,208964.0,,749930.0,,,,,,14400.0,,,,,,,-2817717.0,-2817717.0,-0.13,,,,,,,,,,,358667.0,3900.0,-1600.0,,,,,,,,,,,,,68036.0,,,,,,,,,,2425873.0,30226.0,2233281.0,,,,,,,,,,0.0,,,117592.0,209935.0,-302812.0,-2817717.0,,-2817717.0,,307522.0,300000.0,,,,,-3057203.0,1524.0,,,,,,,,,,,67592.0,,,,,,,,,,,,,,,,,,,,,50000.0,,,,67592.0,67592.0,971.0,208964.0,,,,-2817717.0,,,,,-33082888.0,14400.0,,,,,2321673.0,0.0,,,,,,1935000.0,5155003.0,2281349.0,2.26,,,,,,,1.1,,,,,-2395647.0,,,,,,,,,,,,,,,,,,,,21401204.0,21401204.0,21401204.0,,,,60130.0,
2021-03-31,2021-05-17,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1919163.0,,,1400.0,,,,,31631203.0,,,,,,847152.0,847152.0,,,,,,,,,,,,845752.0,,845752.0,819426.0,,2281429.0,,0.001,50000000.0,21872091.0,21872091.0,21872.0,,,,,,,,,,,125000.0,,,,311442.0,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,0.0,,,,,,,,,,,,,,,,,,170607.0,,,,,,,,,,,,,-153056.0,,,,,,,,,,,,,-14119.0,-2500.0,,,,,,,,,,,,,,3822.0,,,,,,,,,,2430020.0,847152.0,2219163.0,,,,,,,,,,,,,843265.0,,-23839.0,-153056.0,,,,160808.0,300000.0,,,,,-310042.0,,,,,,,,,,,,85857.0,,,,,0.0,,,,,,,,,,,,,,,,,,825000.0,,18265.0,,,,,,,,,,,,-33235943.0,1400.0,,,,,140835.0,,2281429.0,2.26,,,,,5155003.0,2281429.0,2.26,5155003.0,,2.26,2281429.0,,,,5155003.0,2.0,,,-1582868.0,,,,,,,,,825000.0,,,,,,,,,,,,21840822.0,,,,,,
2021-06-30,2021-08-16,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1794920.0,,,,,,,,32427969.0,,,,22491.0,,1869291.0,542325.0,,,,,,,,,,,,542325.0,,542325.0,,,2281429.0,,0.001,50000000.0,22182388.0,22182388.0,22182.0,,,,,,,,,,,125000.0,,,,-749209.0,,,,,,,,,,,,,,,,22491.0,,,,,,,,,,,,0.0,,,,,,,,,,,,247400.0,,,,,,533960.0,1079566.0,,,,,,,,,,,,151108.0,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,1349457.0,4127.0,,,,,,,,,,2455777.0,1869291.0,2244920.0,,,,,,,,,,,,,,,,151108.0,,,,794700.0,450000.0,,,,,-639464.0,,,,,,,,,,,,85857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33036637.0,109745.0,,,,,,,2281429.0,2.26,,,,,5155003.0,2281429.0,2.26,5155003.0,,2.26,2281429.0,,,,5155003.0,2.0,,,-586486.0,,,,,,,,,,,,,,,,,,,,,22136852.0,,,,,,
2021-09-30,2021-11-01,10-Q,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1775153.0,,,,,,,,32525412.0,,,,22491.0,,1614943.0,287977.0,,,,,,,,,,,,164864.0,,164864.0,,,2281429.0,,0.001,50000000.0,22182388.0,22182388.0,22127.0,,,,,,,,,,,125000.0,,,,519361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,54166.0,,,,,,,627509.0,,,,,,421974.0,699457.0,,,,,,,,,,,,-278476.0,,-0.01,,,,,,,,,,,,,,,,,,,,,,,650000.0,,1349457.0,4209.0,,,,,,,,,,2382518.0,1614943.0,2225153.0,,,,,,,,,,,,,,,,-278476.0,,,,135842.0,450000.0,,,,,-410109.0,,,,,,,,,,,,32365.0,,,,,,,,,,,,,,,,,,,,123113.0,,,,,,,,,,,,,,,,,-33315114.0,109252.0,,,,,,,2281429.0,2.26,,,,,5155003.0,2281429.0,2.26,5155003.0,,2.26,2281429.0,,,,5155003.0,2.0,,,-767575.0,,,,,,,,,,,,,,,,,,,,,22104224.0,,,,,,
2021-12-31,2022-03-10,10-K,THE CRYPTO COMPANY,CRCW,CIK0001688126,USD,1933800.0,,,,,,,,32830496.0,,,,32499.0,0.0,1519848.0,161878.0,,,,,,,,,,,,75699.0,,75699.0,49373.0,,,,0.001,50000000.0,22205248.0,22205248.0,22205.0,,,,,,,,,,,125000.0,273796.0,,,2239869.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,617501.0,,,,,53493.0,1471226.0,740469.0,,,,,160756.0,740469.0,,,,,,-785630.0,,-0.04,,,,,,,,,,,518.0,-3900.0,,,,,,,86179.0,,,,,,1349457.0,16367.0,,,,,,,,,,2535665.0,1519848.0,2378300.0,,,,,,,,,,33965.0,,,987765.0,-786151.0,-152241.0,-785630.0,,,,,444500.0,,,,,-2079113.0,,10613000.0,,,,,,,,,,32365.0,,,,,1574.0,,,,,,,,,,,,,,,86179.0,,,825000.0,,144500.0,18265.0,,,,,,,,,,,-33868518.0,434552.0,,3.08,,,736144.0,,,,,,,,,2281349.0,2.26,,,,,,,,,2.0,,20929.0,-1015817.0,,604317.0,231610.0,,,,604317.0,715215.0,825000.0,,,,,,,,,,,,22062375.0,,32499.0,0.0,650000.0,145188.0,786151.0
