end,filed,form,Name,Ticker,CIK,Currency,AccountsPayable,AccountsPayableAndAccruedLiabilitiesFairValueDisclosure,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccountsReceivableRelatedPartiesCurrent,AccruedEmployeeBenefitsCurrentAndNoncurrent,AccruedLiabilities,AccruedLiabilitiesCurrent,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BusinessCombinationBargainPurchaseGainRecognizedAmount,BusinessCombinationConsiderationTransferred1,BusinessCombinationConsiderationTransferredOther1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,CashAcquiredFromAcquisition,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContributionOfProperty,ConvertibleDebt,CostOfRevenue,DebtInstrumentUnamortizedDiscount,DeferredRevenue,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,Depreciation,DerivativeGainLossOnDerivativeNet,DerivativeInstrumentsGainLossRecognizedInIncomeNet,DerivativeLiabilities,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestments,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,GrossProfit,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInPrepaidExpense,InterestExpense,InterestPaid,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebtNoncurrent,LongTermNotesPayable,ManagementFeeExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesNoncurrent,OilAndGasPropertyFullCostMethodNet,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OtherAccruedLiabilitiesCurrent,OtherIncome,OtherNonoperatingIncomeExpense,PaymentsToAcquireBusinessesGross,PaymentsToAcquireEquityMethodInvestments,PaymentsToAcquireOilAndGasPropertyAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromBankDebt,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfWarrants,ProceedsFromOtherDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProFormaWeightedAverageSharesOutstandingDiluted,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherAccumulatedDepreciation,PropertyPlantAndEquipmentOtherNet,PropertyPlantAndEquipmentOwnedNet,RepaymentsOfConvertibleDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedStockExpense,RetainedEarningsAccumulatedDeficit,Revenues,SellingGeneralAndAdministrativeExpense,SeveranceCosts1,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockOptionPlanExpense,SupplementalUnemploymentBenefitsSeveranceBenefits,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,ConvertibleNotesPayableCurrent,CustomerAdvancesAndDeposits,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInOtherOperatingAssets,InterestExpenseDebt,OtherAssets,RestrictedCashAndCashEquivalentsAtCarryingValue
2013-02-28,2013-04-11,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,26689.0,,,,,,164836.0,6055180.0,,,,,,,139630.0,,,,,,,,,,,,112957.0,,,,0.0001,90000000.0,53500013.0,53500013.0,5350.0,,,493817.0,,40833.0,,,,,,,,,,-19376.0,64111.0,6612369.0,,,,0.0,-19376.0,,,,,,,34711.0,,,,,,,,,,,,,,5283.0,,,,,691469.0,139630.0,691469.0,,,,,,,,-185265.0,,350000.0,,,,,,195317.0,-160606.0,,,,,,,,,,,0.001,10000000.0,0.0,,,,26673.0,,,,,,,,,,,,53500013.0,65912.0,,,,,,,,,,,528528.0,129405.0,,,,,,,,,,,,,,,,,,,,,,-551839.0,,,,,,,,,,,,,,,,,,
2013-05-31,2013-08-29,10-K,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,27963.0,,,,,,222631.0,6163086.0,383291.0,,428015.0,,,143364.0,143364.0,,,,,,,,,,,,107674.0,-6889.0,,0.0,0.0001,90000000.0,53500013.0,53500013.0,5350.0,,,1954574.0,,40833.0,0.0,451781.0,158378.0,,,-610159.0,,,-67009.0,,140365.0,6857157.0,,,,-0.01,,,,,0.0,1.849,0.0121,250102.0,,0.0,-92053.0,,233834.0,-71729.0,-70052.0,190762.0,,,0.0,,-4928.0,21515.0,0.0,50293.0,,39462.0,832085.0,143364.0,482085.0,,,350000.0,,0.0,0.0,-6889.0,-687747.0,,0.0,0.0,,,,,849325.0,-599223.0,69842.0,40601.0,2254.0,26987.0,,0.0,,,,,0.001,10000000.0,0.0,,0.0,,35690.0,,0.0,,,,,,,,,,,303251.0,,,,,,0.0,0.0,,,,2204676.0,546074.0,,383291.0,,,0.0,1.849,0.0121,,,,,,,,,,,,,,,-688721.0,,,44724.0,,,,,,53413712.0,,,,,,,,,
2013-08-31,2013-10-15,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,42015.0,,,,,,261718.0,6272020.0,,,108949.0,,,,141595.0,,,,,,,,,,,,91694.0,-15980.0,,,0.0001,90000000.0,53650013.0,53650013.0,5365.0,,,648518.0,,40833.0,,,,,,,,,-48875.0,-48875.0,189240.0,7075182.0,,,,0.0,-48875.0,,,,0.0,1.86,0.0039,51679.0,,,,,,,,58432.0,,,,,-14211.0,5435.0,,55586.0,,,939392.0,141595.0,589392.0,,,350000.0,,0.0,0.0,-15980.0,-218025.0,,,,,,,,215394.0,-163715.0,,,,,,,,,,,0.001,10000000.0,0.0,,,,49901.0,,,,,,,,,,,,53539143.0,84662.0,,,,,,,,,,,700197.0,130732.0,,108949.0,,,,,,,,,,,,,,,,,,,,-797797.0,,,13125.0,,,,,,,,,,,,,,,
2013-11-30,2014-01-14,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,30383.0,,,,,,311538.0,6374856.0,,,,,,,114756.0,,,,,,,,,,,,63181.0,,,,0.0001,90000000.0,53650013.0,53650013.0,5365.0,,,742972.0,,45833.0,,,,,,,,,-77136.0,,266377.0,7334072.0,,,,0.0,-77136.0,,,,,,,25679.0,,,,,,,,,,,,,,8925.0,,64476.0,,,1068607.0,114756.0,718607.0,,,350000.0,,,,,-258890.0,,,,,,,,198508.0,-172829.0,,,,,,,,,,,0.001,10000000.0,0.0,,0.0,,51575.0,,,,,,,,,,,,53650013.0,72843.0,,,,,,,,,,,768651.0,125665.0,,,,,,,,,,,,,,,,,,,,,,-953851.0,,,,,,,,0.0,,53650013.0,,,,,,,,
2014-02-28,2014-04-14,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,33292.0,,,,,,372591.0,6544462.0,,,,,,,423997.0,,,,,,,,,,,,385649.0,,,0.0,0.0001,90000000.0,53650013.0,53650013.0,5365.0,,,875582.0,,296330.0,,,,,,,,,,,208061.0,7456549.0,,,,0.0,58317.0,,,,,,,98816.0,,,,,,,,,,,,,,6105.0,,70445.0,,,1330719.0,423997.0,1330719.0,,,0.0,,,,,-122475.0,,350000.0,,,,,,273503.0,-174687.0,,,,,,,,,,,0.001,10000000.0,0.0,,0.0,,38348.0,,,,,,,,,,,,53650013.0,78345.0,,,,,,,,,,,974398.0,195158.0,,,,,,,,,,,,,,,,,,,,,,-906722.0,,,,,,,,,,53650013.0,,,,,,,,
2014-05-31,2014-08-29,10-K,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,28286.0,,,,,,482515.0,6684403.0,472716.0,,521327.0,,,136494.0,136494.0,,,,,,,,,,,,88271.0,-19403.0,,,0.0001,90000000.0,53600013.0,53600013.0,5360.0,,,3326206.0,,45833.0,0.0,472429.0,327524.0,,,-799953.0,,,-496062.0,,636428.0,8173136.0,,,,-0.02,,,,,,,,145727.0,,0.0,-189794.0,,447433.0,-257639.0,0.0,286720.0,,,5000.0,,12533.0,27312.0,,76805.0,48611.0,56801.0,1619867.0,136494.0,1619867.0,,,0.0,,0.0,0.0,-19403.0,-1315979.0,,350000.0,350000.0,,,,,938332.0,-792605.0,72441.0,62987.0,,9454.0,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,48223.0,,,,,,,,,,0.0,0.0,,330334.0,,,,,,,,,,-8173136.0,3471933.0,607998.0,,472716.0,,,0.0,1.885,0.0029,,,,,,,,,,,,,,,-1483373.0,,,48611.0,,,,,,53609465.0,,,,,,,,,
2014-08-31,2014-10-15,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,73113.0,,,,,,639689.0,6851126.0,,,166723.0,,,248424.0,248424.0,,,,,,,,,,,,86473.0,-1798.0,,,0.0001,90000000.0,53600013.0,53600013.0,5360.0,,,1501974.0,,45833.0,,,,,,,,,85189.0,,551239.0,8351048.0,,,,0.0,85189.0,,,,0.0,1.4757,0.0009,52928.0,,,,,,,,208308.0,,,,,113728.0,6531.0,,83112.0,,,1742986.0,248424.0,1742986.0,,,,,0.0,0.0,-1798.0,-177912.0,,350000.0,,,,,,309498.0,-256570.0,,,,,,,,,,,0.001,10000000.0,0.0,,0.0,,161951.0,,,,,,,,,,,,53600013.0,122728.0,,,,,,,,,,,1554902.0,186770.0,,166723.0,,,,,,,,,,,,,,,,,,,,-1494562.0,,,,,,,,,,53600013.0,,,,,,,,
2014-11-30,2015-01-14,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,47481.0,,,,,,705547.0,7017846.0,,,,,4606492.0,290163.0,290163.0,,,,,,,,,,,,99632.0,,,,0.0001,90000000.0,53642177.0,53642177.0,5364.0,,,1728005.0,,45833.0,,,,,,,,,,,379109.0,8350367.0,,,,0.0,172130.0,,,,,,,121086.0,,,,,,,,,,,,,,6351.0,,89350.0,,,1617320.0,290163.0,1267320.0,,,350000.0,,,,,681.0,,0.0,,,,,,286184.0,-165098.0,,,,,,,,,,,0.001,10000000.0,0.0,,0.0,,190531.0,,,,,,,,,,,,,118066.0,,,,,,,,,,,1849091.0,168118.0,,,,,,,,,,,,,,,,,,,,,,-1327157.0,,,,,,,,58234769.0,,53628277.0,,,,,,,,
2015-02-28,2015-04-14,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,115713.0,,,,,,834721.0,7171980.0,,,,,0.0,198906.0,198906.0,,,,,,,,,,,,70366.0,,,,0.0001,90000000.0,53668177.0,53668177.0,5367.0,,,2829375.0,,45833.0,,,,,,,,,,,298762.0,8719242.0,,,,-0.01,80347.0,,,,,,,-192889.0,,,,,,,,,,,,,,6434.0,,95772.0,,,,198906.0,1740801.0,,,,,,,,-368875.0,,350000.0,,,,,,249899.0,-442788.0,,,,,,,,,,,0.001,10000000.0,0.0,,0.0,,128540.0,,,,,,,,,,,,,96351.0,,,,,,,,,,,2636486.0,153548.0,,,,,,,,,,,,,,,,,,,,,,-1541895.0,,,,,,,,,53432533.0,53432533.0,,,,,,,,
2015-05-31,2015-08-31,10-K,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,35043.0,,,,,,1010158.0,7320378.0,583893.0,,613893.0,,,241757.0,241757.0,,,,,,,,,,,,85835.0,-2436.0,,,0.0001,90000000.0,53998569.0,53998569.0,5400.0,,,8840924.0,,45833.0,0.0,484780.0,576316.0,,,1061096.0,,,384437.0,,251991.0,,,,,-0.01,,,,,,,,-21553.0,,0.0,-261143.0,,270440.0,-9297.0,0.0,560008.0,,,0.0,,107699.0,26464.0,,102413.0,30000.0,66459.0,1795438.0,241757.0,1795438.0,,,0.0,,22122.0,0.0,-24558.0,-706323.0,,350000.0,350000.0,,,,,1042743.0,-1064296.0,,,,,0.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,155922.0,,,,,,,,,,6500.0,15622.0,,478727.0,,,,,,,,151000.0,,-8879459.0,8819371.0,564016.0,,583893.0,,,0.0,1.378,0.0008,,,,,,,,,,,,,,,-1553681.0,,,,,30000.0,,,,53687223.0,,,,,,,,,
2015-08-31,2015-10-15,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,36963.0,,,,,,989017.0,7729114.0,,,132372.0,,0.0,185955.0,185955.0,,,,,,,,,,,,94133.0,8298.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2734845.0,,45833.0,,,,,,,,,-24424.0,,0.0,,,,,0.0,-24424.0,,,,0.0,1.631,0.0002,57059.0,,,,,,,,-12536.0,,,,,-64100.0,6910.0,,109098.0,,,1530911.0,185955.0,1530911.0,,,,,0.0,0.0,8298.0,-200062.0,,350000.0,,,,,,225787.0,-168728.0,,,,,,,,,,,0.001,10000000.0,0.0,,0.0,,91822.0,,,,,,,,,,,,,113693.0,,,,,,,,,,-9079521.0,2791904.0,112094.0,,132372.0,,,0.0,1.631,0.0002,,,,,,,,,,,,,,,-1344956.0,,,,,,,,,54275294.0,54275294.0,,,,,,,,
2015-11-30,2016-01-14,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,21388.0,,,,,,1145464.0,7886208.0,,,,,,417586.0,417586.0,,,,,,,,,,,,227971.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2688664.0,,45833.0,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,168040.0,,,,,,,,,,,,,,6741.0,,115726.0,,,1678411.0,417586.0,1328411.0,,,350000.0,,,,,-72963.0,,0.0,,,,,,234262.0,-66222.0,,,,,,,,,,,0.0001,10000000.0,0.0,,0.0,,189615.0,,,,,,,,,,,,,98227.0,,,,,,,,,,-9152484.0,2856704.0,136035.0,,,,,,,,,,,,,,,,,,,,,,-1260825.0,,,,,,,,0.0,54514765.0,54514765.0,,,,,,,,
2016-02-29,2016-04-14,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,,27547.0,,,,,,1041775.0,8039540.0,,,,,0.0,439507.0,439507.0,,,,,,,,,,,,309338.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2828422.0,,45833.0,,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,181152.0,,,,,,,,,,,,,,7040.0,,122594.0,,,,439507.0,1587749.0,,,,,,,,-40749.0,,350000.0,,,,,,214861.0,-33709.0,,,,,,,,,,,0.001,10000000.0,0.0,0.0,0.0,,130169.0,,,,,,,,,,,,,88721.0,,,,,,,,,,-9193233.0,3009574.0,126140.0,,,,,,,,,,,,,,,,,,,,,,-1148242.0,,,,,,,,,54514765.0,,,,,,,,,
2016-05-31,2016-08-29,10-K,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,170079.0,33363.0,,,,,,1057280.0,8188199.0,579514.0,,591458.0,,,440230.0,440230.0,,,,,,,,,,,,393937.0,308102.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,10624321.0,,45833.0,0.0,426055.0,681830.0,,,1107885.0,,,-24424.0,,0.0,,,,,-0.01,,,,,,,,272415.0,,0.0,-46789.0,,224450.0,-119835.0,-57826.0,242739.0,,,,,-109629.0,28085.0,,129632.0,11944.0,16336.0,1786187.0,440230.0,1786187.0,,,0.0,,0.0,0.0,308102.0,-660148.0,,350000.0,350000.0,,,,,880054.0,-607639.0,,,,,170079.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,46293.0,,,,,,,,,,0.0,0.0,,385339.0,,,,,,,,62000.0,,-9539607.0,10896736.0,494715.0,,579514.0,,,,,,,,,,,,,10509000.0,0.68,,,,,,-1345957.0,,,,,11944.0,,,,54454050.0,,,,,,,,,
2016-08-31,2016-10-17,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,0.0,36125.0,,,,,,1058711.0,8323303.0,,,135104.0,,0.0,297136.0,297136.0,,,,,,,,,,,,116376.0,-277561.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2514410.0,,45833.0,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,108801.0,,,,,,,,-157963.0,,,,,134467.0,8187.0,,137555.0,,,1628224.0,297136.0,1628224.0,,,,,0.0,0.0,-277561.0,-120235.0,,350000.0,,,,,,220849.0,-112048.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,180760.0,,,,,,,,,,,,,111917.0,,,,,,,,,,-9659842.0,2623211.0,108932.0,,135104.0,,,,,,,,,,,,,,,,,,,,-1331088.0,,,,,,,,,54514765.0,,,,,,,,,
2016-11-30,2017-01-17,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,0.0,19620.0,,,,,,1178750.0,8436370.0,,,,,0.0,248795.0,248795.0,,,,,,,,,,,,129966.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2510548.0,,45833.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,-102316.0,,,,,,,,,,,,,,7158.0,,144580.0,,,1738783.0,248795.0,1388783.0,,,350000.0,,,,,-271967.0,,0.0,,,,,,162493.0,-264809.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,118829.0,,,,,,,,,,,,,75606.0,,,,,,,,,,-9931809.0,2408232.0,86887.0,,,,,,,,,,,,,,,,,,,,,,-1489988.0,,,,,,,,,54514765.0,,,,,,,,,
2017-02-28,2017-04-14,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,214642.0,28107.0,,,,,,1241823.0,8514773.0,,,,,0.0,532739.0,532739.0,,,,,,,,,,,,451170.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2436925.0,,45833.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,54641.0,,,,,,,,,,,,,,7302.0,,151868.0,,,2032273.0,532739.0,2032273.0,,,,,,,,-87949.0,,350000.0,,,,,,135288.0,-80647.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,81569.0,,,,,,,,,,,,,48212.0,,,,,,,,,,-10019758.0,2491566.0,87076.0,,,,,,,,,,,,,,,,,,,,,,-1499534.0,,,,,,,,,54514765.0,,,,,,,,,
2017-05-31,2017-08-29,10-K,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,20128.0,38219.0,,,27870.0,269000.0,,1671651.0,8591327.0,401739.0,,403128.0,,,377879.0,377879.0,,,,,,,,,,,,330684.0,-63253.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,10101432.0,,45833.0,0.0,458557.0,968581.0,,,1427138.0,,,0.0,,,,,,,-0.02,,,264845.0,,,,,-278046.0,,0.0,-319253.0,0.0,327917.0,-59647.0,50983.0,498983.0,-2822.0,,,,3724.0,30382.0,,159339.0,1389.0,1539.0,2285170.0,377879.0,2285170.0,,,,,0.0,0.0,-63253.0,-964462.0,0.0,350000.0,350000.0,350000.0,0.0,,,656034.0,-934080.0,,,,,20128.0,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,19325.0,,,,,,,,,,,,,286568.0,,,,,,,,0.0,1389.0,-10504069.0,9823386.0,369466.0,,401739.0,,,,,,,,,900000.0,1755000.0,0.0,,7854000.0,0.63,0.0,2.0,0.25,0.0,,-1907291.0,,0.0,,,1389.0,401739.0,,,54514765.0,,,,,,,,,
2017-08-31,2017-10-16,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,0.0,31237.0,,,,,,1517814.0,8664185.0,,,72858.0,,0.0,387917.0,387917.0,,,,,,,,,,,,361052.0,30368.0,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2222566.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,,,,,242715.0,,,,,,,,-173276.0,-9606.0,,,,-10724.0,7935.0,,167009.0,,,2111893.0,387917.0,2111893.0,,,,,0.0,0.0,30368.0,110456.0,,350000.0,,,,,,124324.0,118391.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,26865.0,,,,,,,,,,,,,36500.0,,,,,,,,,,-10393612.0,2465281.0,87824.0,,72858.0,,,,,,,,,,,,,,,,,,,,-1723976.0,,,,,,,,,54514765.0,,,,,,,,,
2017-11-30,2018-01-16,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,0.0,34647.0,,,,,,1288669.0,8737042.0,,,,,0.0,83813.0,83813.0,,,,,,,,,,,,29825.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2159429.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,,,,,6494.0,,,,,,,,,,,,,,7743.0,,174619.0,,,1893768.0,83813.0,1543768.0,,,,,,,,-158835.0,,,,0.0,350000.0,,,157586.0,-151092.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,53988.0,,,,,,,,,,,,,70184.0,,,,,,,,,,-10552448.0,2165923.0,87402.0,,,,,,,,,,,,,,,,,,,,,,-1809955.0,,,,,,,,,54514765.0,,,,,,,,,
2018-02-28,2018-04-16,10-Q,"Laredo Oil, Inc.",LRDC,CIK0001442492,USD,,0.0,25974.0,,,,,,1241571.0,8796843.0,,,,,,340653.0,340653.0,,,,,,,,,,,,317320.0,,,,0.0001,90000000.0,54514765.0,54514765.0,5451.0,,,2306376.0,,45833.0,,,,,,,,,,,,,,,,0.0,,,,,,,,377123.0,,,,,,,,,,,,,,7729.0,,182348.0,,,1845726.0,340653.0,1845726.0,,,,,,,,245081.0,,,,350000.0,,,,124313.0,252810.0,,,,,,,,,,,0.0001,10000000.0,0.0,0.0,0.0,,23333.0,,,,,,,,,,,,,49266.0,,,,,,,,,,-10307367.0,2683499.0,75047.0,,59801.0,,,,,,,,,,,,,,,,,,,,-1505073.0,,,,,,,,,54514765.0,,,,,,,,,
