end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableTradeCurrent,AccretionExpense,AccruedProfessionalFeesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AssetImpairmentCharges,Assets,AssetsCurrent,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockOtherValueOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostMethodInvestments,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DebtInstrumentFaceAmount,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DeferredCompensationLiabilityCurrent,DeferredFederalIncomeTaxExpenseBenefit,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,DeferredTaxAssetsValuationAllowance,DeferredTaxExpenseFromStockOptionsExercised,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DueFromJointVentures,DueToEmployeesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EmployeeBenefitsAndShareBasedCompensationNoncash,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,ExplorationCosts,ExplorationExpense,ExplorationExpenseMining,GainLossOnCondemnation,GainLossOnDispositionOfAssets,GainLossOnDispositionOfAssets1,GainLossOnSaleOfPropertyPlantEquipment,GainLossRelatedToLitigationSettlement,GainOnSaleOfInvestments,GainsLossesOnRestructuringOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfInvestments,ImpairmentOfLeasehold,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseOther,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,InterestAndDebtExpense,InterestAndOtherIncome,InterestExpense,InterestExpenseRelatedParty,InterestPaid,InterestPaidNet,InterestPayableCurrentAndNoncurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesAverageAmountOutstanding,LiabilitiesCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NoninterestExpenseDirectorsFees,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesReduction,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherCommitment,OtherLiabilitiesCurrent,OtherNoncashExpense,OtherNonoperatingExpense,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherSignificantNoncashTransactionValueOfConsiderationGiven1,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsForRent,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquireInterestInJointVenture,PaymentsToAcquireLandHeldForUse,PaymentsToAcquireMiningAssets,PaymentsToAcquireOtherProductiveAssets,PaymentsToAcquireOtherPropertyPlantAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseNoncurrent,ProceedsFromIssuanceOfCommonLimitedPartnersUnits,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromOtherShortTermDebt,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleOfInvestmentProjects,ProceedsFromSaleOfOtherPropertyPlantAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyDepositLiabilities,RelatedPartyTransactionAmountsOfTransaction,RepaymentsOfAssumedDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfOtherLongTermDebt,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockPricePerShare,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedDividendRate,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedVolatilityRate,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodRiskFreeInterestRate,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,SharePrice,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesShareBasedCompensationGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueConversionOfUnits,StockIssuedDuringPeriodValueEmployeeBenefitPlan,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TransferToInvestments,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,InvestmentIncomeInterest
2013-08-31,2013-11-26,10-K,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,228834.0,,,,,162438.0,30001752.0,,,376629.0,,,,27000.0,,,,4413598.0,2435845.0,,,2374017.0,-4143918.0,,,,,7840000.0,,0.01,,100000000.0,37036916.0,37036916.0,370370.0,,,,,364852.0,0.05,,45000.0,,,,,,,2948177.0,,3299156.0,1264291.0,,7511624.0,,111250.0,86272.0,,,,,,-0.1,,,,,,,1281998.0,,,-12835.0,,,,,2403226.0,,,,-3689862.0,,,,-1282989.0,,1254553.0,-1379.0,128054.0,29815.0,-249596.0,,,-3912.0,,,,24388.0,16191.0,,191.0,,16000.0,,,548686.0,4413598.0,,257841.0,319852.0,159567.0,29007.0,35259.0,33580.0,31981.0,30458.0,290845.0,1718286.0,-177692.0,,-506416.0,,-3459810.0,,-3689862.0,,,,-4638.0,364852.0,319852.0,29007.0,,,3685224.0,-3685224.0,8671000.0,,,,16191.0,,,,,,132692.0,,,510000.0,,,696.0,0.001,10000000.0,0.0,0.0,,61828.0,,,,,,,,,,,,,,,4280.0,,,,,310655.0,148217.0,,,,,45000.0,,,-26507210.0,,,376629.0,,,,,,,,3125000.0,,,,3875000.0,1.14,,,,,,,3864912.0,,,500000.0,,,,,,500000.0,,,,,,,,,,,,-132692.0,,,,36546294.0,,
2013-11-30,2014-01-13,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,110915.0,,,,,,30119894.0,,,,,,,,,,,3708033.0,1809528.0,,,1735206.0,-638811.0,,,,,,,0.01,,100000000.0,37036916.0,37036916.0,370370.0,,,,,364852.0,0.05,,45000.0,,,,,,,,,,,,,,51207.0,19205.0,,,,,,-0.02,,,,,,,140456.0,,,,,,,,563302.0,,,,,,,,,,,,,,-117919.0,,,-47549.0,,,,1970.0,,,,,20000.0,,,430767.0,3708033.0,,139922.0,,,,,,,,290845.0,1718286.0,,,,,-638811.0,,-705788.0,,,,-2030.0,,319852.0,29007.0,,,703758.0,-703758.0,,,,,4000.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,74322.0,,,,,,,,,,,,,,,,,,,,,129012.0,,,,,,,,-27212998.0,,,118142.0,,,,,,,,,,,,,,,,,,,,3277266.0,,,,,,,,,,,,,,,,,,,,,,,,,37036916.0,,
2014-02-28,2014-04-14,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,83805.0,,,,,,30597039.0,,,,,,,,,,,3170263.0,1270855.0,,,1232599.0,,,,,,,,0.01,,100000000.0,37036916.0,37036916.0,370370.0,,,,,364852.0,0.05,,,,,,,,,,,,,,,,71244.0,,,,,,,-0.03,,,,,,,134964.0,,,,,,,,863180.0,,,,,,,,,,,,,,,,,,,,,14339.0,,,,,11250.0,,,403657.0,3170263.0,,112812.0,319852.0,159567.0,29007.0,35259.0,33580.0,31981.0,30458.0,290845.0,1718286.0,,,,,,,-987805.0,,,,10339.0,,319852.0,29007.0,,,998144.0,-998144.0,,,,,4000.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,38256.0,,,,,,,,,,,,,,,,,,,,,109878.0,,,,,,,,-28200803.0,,,380000.0,,,,,,,,,,,,,,,,,,,,2766606.0,,,,,,,,,,,,,,,,,,,,,,,,,37036916.0,,
2014-05-31,2014-07-15,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,35218.0,,,,,,30721205.0,,,,,,,,,,,2682847.0,809773.0,,,707617.0,,,,,,9587000.0,,0.01,,100000000.0,37036916.0,37036916.0,370370.0,,,,,364852.0,0.05,,,,,,,,,,,,,,,,61359.0,,,,,,,-0.01,,,,,,,29023.0,,,,,,,,497325.0,,,,,,,,,,,,,,,,,,,,,-11647.0,,,,,4000.0,,,326063.0,2682847.0,,65676.0,290845.0,159567.0,30458.0,,35259.0,33580.0,31981.0,260387.0,1718286.0,,,,,,,-533988.0,,,,-7640.0,,,30458.0,,,526348.0,-526348.0,,,,,-4007.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,102156.0,,,,,,,,,,,,,,,,,,,,,93429.0,,,,,,,,-28734791.0,,,,,,,,,,,,3971022.0,,,4935000.0,,,,,,,,2356784.0,,,,,,,,,,,,,,,,,,,,,,,,,37036916.0,,
2014-08-31,2014-11-12,10-K,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,155123.0,8390.0,,,,228293.0,30769086.0,,,654111.0,,,,767000.0,,,,2295166.0,432482.0,,,387841.0,-1986176.0,,,,,9587000.0,,0.01,,100000000.0,37036916.0,37036916.0,370370.0,,,,,45000.0,0.05,,45000.0,,,,,,,3520253.0,,3452684.0,1486689.0,,8459626.0,,61396.0,65855.0,,,,,,-0.08,,0.34,,,,,455903.0,,,,,,,,2333081.0,,,,-2791438.0,,,,-948002.0,,949089.0,-1087.0,,,-73711.0,8390.0,,-67041.0,,,,5289.0,,,7743.0,,7750.0,,,454358.0,2295166.0,,193971.0,290845.0,159567.0,30458.0,,35259.0,33580.0,31981.0,260387.0,1718286.0,-29007.0,-29007.0,-640.0,-640.0,-1956529.0,-1956529.0,-2791438.0,,,,-2454.0,,364852.0,30458.0,,,2788984.0,-2788984.0,10354000.0,,,,7743.0,,,,,45000.0,,,,,,,640.0,0.001,10000000.0,0.0,0.0,,44641.0,,,,,,,,,,,,,,,,,,,,311295.0,83002.0,,1600.0,,,29007.0,,,-29298648.0,,,767334.0,,,,,,,,2205000.0,3971022.0,,1090000.0,4965000.0,0.69,,,,,,,1840808.0,,,,,,,,,,,,,,,113223.0,,,,,,,,,,37036916.0,,
2014-11-30,2015-01-14,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,124168.0,8382.0,,,,,30816966.0,,,,,,,,,,,1934746.0,88647.0,,,57794.0,-330047.0,,,,,,,0.01,,100000000.0,37036916.0,37036916.0,370370.0,,,,,45000.0,0.05,,,,,,,,,,,,,,,,39933.0,10282.0,,,,,,-0.01,,,,,,,66074.0,,,,,,,,307719.0,,,,,,,,,,,,,,-30963.0,,,-35251.0,,,,206.0,,,,,11500.0,,,423395.0,1934746.0,,163008.0,290845.0,159567.0,30458.0,,35259.0,33580.0,31981.0,260387.0,1733446.0,,,-15160.0,-15160.0,-314887.0,-314887.0,-377337.0,,,,-3544.0,,364852.0,30458.0,,,373793.0,-373793.0,,,,,3750.0,,,,,,,,,15160.0,,,,0.001,10000000.0,0.0,0.0,,30853.0,,,,,,,,,,,,,,,,,,,,,72720.0,,1600.0,,,,,,-29675985.0,,,47880.0,,,,,,,,,,,,,,,,,,,,1511351.0,,,,,,,,,,,,,,,,,,,,,,,,,37036916.0,,
2015-02-28,2015-04-14,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,385750.0,40834.0,,,,,32028628.0,,,,,,,,,,,2336831.0,504923.0,,,487448.0,,,,,,,,0.01,,100000000.0,41368016.0,41368016.0,413681.0,,,,,45000.0,0.05,,,,,,,,,,,,,,,,29710.0,,,,,,,-0.03,,,,,,,521883.0,,,,,,,,621586.0,,,,,,,,,,,,,,,,,,,,,297.0,,,,,15250.0,,,717429.0,2336831.0,,457042.0,290845.0,159567.0,30458.0,,35259.0,33580.0,31981.0,260387.0,1738446.0,,,,,,,-1146922.0,,,,-3453.0,,364852.0,30458.0,,,1143469.0,-1143469.0,,,,,3750.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,17475.0,,,,,,,,,,,,,,,,,,,,,63752.0,,,,,,,,-30822907.0,,,,,,,,,,,,,,,,,,,,,,,1619402.0,,,,,,,,,,,,,,,,,,,,,,,,,38852027.0,,
2015-05-31,2015-07-15,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,84114.0,36174.0,,,,,32065692.0,,,,,,,,,,,1879940.0,56251.0,,,22984.0,,,,,,,,0.01,,100000000.0,41368016.0,41368016.0,413681.0,,,,,,,,,,,,,,,,,,,,,,29710.0,,,,,,,0.0,,,,,,,-126373.0,,,,,,,,314399.0,,,,,,,,,,,,,,,,,,,,,117.0,,,,,,,,411133.0,1879940.0,,411133.0,290845.0,,290845.0,,,,,,1738446.0,,,,,,,-187659.0,,,,367.0,,,290845.0,,,188026.0,-188026.0,,,,,-250.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,33267.0,,,,,,,,,,,,,,,,,,,,,55533.0,,,,,,,,-31010566.0,,,,,,,,,,,,,,,,,,,,,,,1468807.0,,,,,,,,,,,,,,,,,,,,,,,,,41368016.0,,
2015-08-31,2015-11-30,10-K,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,127172.0,111064.0,,,,263943.0,32106023.0,,,399572.0,30775.0,,,,,,,1845867.0,30358.0,,,2938.0,-384903.0,,,,,,,0.01,,100000000.0,41368015.0,41368015.0,413681.0,,,,,,,,,,,,,0.0,,3889208.0,,3630253.0,1613660.0,,9133121.0,,29710.0,35650.0,,,,,,-0.05,,0.34,,107000.0,,,522264.0,,,,,,,,1450496.0,,,,-1984270.0,,,,-673652.0,,674652.0,-1000.0,,,-27951.0,102674.0,,-48907.0,,,,622.0,,,12132.0,,,,300.0,609081.0,1845867.0,,609081.0,,,,,,,,,1738447.0,,1019901.0,,-20161.0,,-1384643.0,-1984270.0,,,,-11510.0,,,370845.0,,,1972760.0,-1972760.0,11439000.0,7000000.0,,,12132.0,,,,,,,391000.0,,20161.0,,,,0.001,10000000.0,0.0,0.0,,27420.0,,,,939901.0,80000.0,,,,,,,,,,,,,,,311295.0,47352.0,,1600.0,,,,,,-31282918.0,,,440347.0,,,,,,,,1005000.0,,,,6290000.0,0.32,,,,,,,1236786.0,,,,,,,,,,,,,,,10000.0,939901.0,,,,,,,,,39670068.0,,
2015-11-30,2016-01-14,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,244134.0,242296.0,,,,,32715902.0,,,,,,,,,,,2421436.0,599108.0,,,563267.0,560329.0,,,,,,,,,100000000.0,41368015.0,41368015.0,413681.0,,,,,,,,,,,,,,,,,,,,,,29710.0,8181.0,,,,,,-0.01,,,,,,,4848.0,,,,,,,,273308.0,,,,,,,,,,,,,,116962.0,131232.0,,8421.0,,,,55.0,,,4404.0,,,,,857275.0,2421436.0,,857275.0,,,,,,,,,1753447.0,,562000.0,,-15000.0,,13329.0,-282504.0,,,,-4348.0,,,370845.0,,,278156.0,-278156.0,,,,,4403.0,,,,,,,,,15000.0,,,,0.001,10000000.0,0.0,0.0,,35841.0,,,,562000.0,,562000.0,,,,,562000.0,,,,,,,,,,39171.0,,1600.0,,,,,,-31565422.0,,,47879.0,,,,,,,,,,,,,,,,,,,,1564161.0,,,,,,,,,,,,,,,,,,,,,,,,,41368015.0,,
2016-02-29,2016-04-14,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,158238.0,214044.0,,,,,32867380.0,,,,,,,,,,,1994911.0,183657.0,,,563267.0,,,,,,,,0.01,7500.0,100000000.0,44665516.0,44665516.0,446655.0,,,,,,,,,,,,,,,,,,,,,,29710.0,,,,,,,-0.01,,,,,,,39463.0,,,,,,,,343557.0,,,,,,,,,,,,,,,,,,,,,6006.0,,,,,,,,632668.0,1994911.0,,404262.0,,,,,,,,228406.0,1753447.0,,,,,,,-378870.0,,,,4150.0,,,31980.0,,,383020.0,-383020.0,,,,,1856.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,29025.0,,,,,,,,,,,,,,,,,,,,,28097.0,,,,,,,,-31944292.0,,,,,,,,,,,,,,,,,,,,,,,1362243.0,,,,,,,,,,,,,,,,,,,,,,,,,44411862.0,,
2016-05-31,2016-07-15,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,188176.0,274755.0,,,,,32916957.0,,,,,,,,,,,1830875.0,26422.0,,,12553.0,,,,,,,,0.01,,100000000.0,44665516.0,44665516.0,446656.0,,,,,,,,,,,,,,,,,,,,,,29710.0,,,,,,,-0.01,,,,,,,74042.0,,,,,,,,233004.0,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,723318.0,1830875.0,,723318.0,,,,,,,,,1753447.0,,,,,,,-311764.0,,,,-4718.0,,,260387.0,,,307046.0,-307046.0,,,,,4802.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,13869.0,,,,,,,,,,,,,,,,,,,,,21296.0,,,,,,,,-32256056.0,,,,,,,,,,,,,,,,,,,,,,,1107557.0,,,,,,,,,,,,,,,,,,,,,,,,,44665516.0,,
2016-08-31,2016-12-14,10-K,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,602533.0,350288.0,,,,269362.0,32918544.0,,19471.0,106785.0,106785.0,,,,,,,1810523.0,11831.0,,,5164.0,2226.0,,,,,,,0.01,,100000000.0,44941532.0,44941532.0,449416.0,,90000.0,90000.0,,,,,,24726.0,,,,,,4189910.0,,3703770.0,1649967.0,,9543646.0,,29710.0,27737.0,,0.0,,76500.0,,-0.03,,0.34,,,,,216223.0,,,5698.0,5698.0,,,,987869.0,,,,-1213939.0,,,,-412533.0,,412739.0,-206.0,,,135075.0,239224.0,-20753.0,-20753.0,,,,448.0,,,15993.0,,,,15000.0,939420.0,1810523.0,,939420.0,,,,,,,,,1753446.0,615541.0,615541.0,-5224.0,-5223.0,-608091.0,-608092.0,-1213939.0,,,,-9847.0,,,260387.0,76500.0,,1204092.0,-1204092.0,12178000.0,,,,15993.0,,,,,,,391000.0,,15000.0,,,,0.001,10000000.0,0.0,0.0,,6667.0,,,71500.0,569500.0,,,,5000.0,,76500.0,,,,,,9776.0,,,,284898.0,15536.0,,1600.0,,,30459.0,,,-32496857.0,,,188756.0,,,,,,,,,,,,,,,,,,,,871103.0,,,,,,,,,,90000.0,,,,,62500.0,569500.0,,,,,,,,,43857977.0,,
2016-11-30,2017-01-17,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,309990.0,408452.0,,,,,33002329.0,,,,,,,,,,,1815771.0,22042.0,,,792.0,-4372.0,,,,,,,0.01,,100000000.0,44941532.0,44941532.0,449416.0,,,,,,,,,,,,,,,,,,,,,,29710.0,4963.0,,,,,,0.0,,,,,,,3245.0,,,,,,,,119506.0,,,,,,,,,,,,,,115908.0,58164.0,,14582.0,,,,1.0,,,,,,,,988829.0,1815771.0,,988829.0,,,,,,,,,1753446.0,5000.0,5000.0,,,-9372.0,-9372.0,-127946.0,,,,-5195.0,,,270387.0,,,122751.0,-122751.0,,,,,5196.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,21250.0,,,,,,,,5000.0,,,,5000.0,,,,,,,,,10573.0,,1600.0,,,,,,-32624803.0,,,12285.0,,,,,,,,,,,,,,,,,,,,826942.0,,,,,,,,,,,,,,,,,,,,,,,,,44941533.0,,
2017-02-28,2017-04-14,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,306030.0,477498.0,,,,,32955555.0,,,,,,,,,,,1804131.0,17829.0,,,1162.0,,,,,,,,0.01,,100000000.0,44941532.0,44941532.0,449416.0,,,,,,,,,,,,,,,,,,,,,,24000.0,,,,,,,0.0,,,,,,,6133.0,,,,,,,,103646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153252.0,1804131.0,,1153252.0,,,,,,,,,1753446.0,,,,,,,-129289.0,,,,-19510.0,,,260387.0,109337.0,,109779.0,-109779.0,,,,,19510.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,16667.0,,,,,,,,,,,,,,,,,,,,,8856.0,,,,,,,,-32754092.0,,,,,,,,,,,,,,,,,,,,,,,650879.0,,,,,,,,,,,,,,,,,,,,,,,,,44941533.0,,
2017-05-31,2017-07-17,10-Q,TEXAS MINERAL RESOURCES CORP.,TMRC,CIK0001445942,USD,331609.0,548740.0,,,,,32977143.0,,,,,,,,,,,1802219.0,17493.0,,,5826.0,,,,,,,,0.01,,100000000.0,44941532.0,44941532.0,449416.0,,,,,,,,,46314.0,,,,,,,,,,,,,24000.0,,,,,,,0.0,,,,,,,,,,,,,,,139047.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1802219.0,,1282072.0,,,,,,,,,1753446.0,,,,,,,-152320.0,,,,-13273.0,,,260387.0,141336.0,,139047.0,-139047.0,,,,,13274.0,,,,,,,,,,,,,0.001,10000000.0,0.0,0.0,,11667.0,,,,,,,,,,,,,,,,,,,,,7280.0,,,,,,,,-32906412.0,,,,,,,,,,,,,,,,,,,,,,,520147.0,,,,,,,,,,,,,,,,,,,,,,,,,44941533.0,,
