end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndOtherAccruedLiabilities,AccountsPayableCurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsPayableTradeCurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedParties,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalOther,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,Assets,AssetsCurrent,BusinessCombinationConsiderationTransferred1,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,CapitalUnitsAuthorized,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashPeriodIncreaseDecrease,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConcentrationRiskPercentage1,ContractualObligation,ConversionOfStockSharesConverted1,ConvertibleDebtCurrent,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfRevenue,CostOfServices,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,DebtInstrumentFaceAmount,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtWeightedAverageInterestRate,DeferredCostsCurrent,DeferredFinanceCostsNet,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsValuationAllowance,DepositsAssetsCurrent,Depreciation,DerivativeFairValueOfDerivativeLiability,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,DisposalGroupIncludingDiscontinuedOperationInterestExpense,DisposalGroupIncludingDiscontinuedOperationOperatingExpense,DisposalGroupIncludingDiscontinuedOperationOtherIncome,DividendsPayableCurrent,DividendsPreferredStockStock,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueToOfficersOrStockholdersCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EquityIssuancePerShareAmount,ExtinguishmentOfDebtAmount,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnobservableInputInvestmentHoldingsMovementsIssuances,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueOfAssetsAcquired,FinancialServicesCosts,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets1,GainLossOnSaleOfDerivatives,GainsLossesOnExtinguishmentOfDebt,GainsLossesOnSalesOfAssets,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,ImpairmentOfIntangibleAssetsFinitelived,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxExpenseBenefitContinuingOperations,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpense,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedInterestReceivableNet,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInAccruedTaxesPayable,IncreaseDecreaseInDepositOtherAssets,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedPartiesCurrent,IncreaseDecreaseInDueToOfficersAndStockholders,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,LegalFees,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LinesOfCreditCurrent,LongTermLineOfCredit,LongTermNotesPayable,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherAmortizationOfDeferredCharges,OtherExpenses,OtherNonoperatingIncomeExpense,OtherNotesPayableCurrent,OtherReceivablesNetCurrent,PaymentsOfFinancingCosts,PaymentsToAcquireBusinessesGross,PaymentsToAcquireProductiveAssets,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockDividendsAndOtherAdjustments,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromPaymentsForOtherFinancingActivities,ProceedsFromRelatedPartyDebt,ProductionCosts,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyCosts,RepaymentsOfRelatedPartyDebt,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,SharePrice,SharesIssued,SharesIssuedPricePerShare,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,TaxesPayableCurrent,UnrecognizedTaxBenefits,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic
2015-12-31,2016-04-08,10-K,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,118737.0,,8214.0,,,,89648.0,,,,1368.0,927487.0,,,113882.0,,0.0,58278.0,1547.0,153681.0,145471.0,,,,,,,131699.0,-107048.0,,,,,,,,,0.001,495000000.0,2747683.0,2747683.0,2748.0,,473685.0,,189921.0,,,,,,,,56428.0,,,,,283763.0,,283764.0,,,3453.0,310726.0,310726.0,,310726.0,,1368.0,,424184.0,106265.0,106265.0,,,,,,,,,,,,,,,2310.0,,,,-0.39,,0.0,0.34,-0.34,92659.0,,,169270.0,0.0,,,318357.0,212092.0,,,9578.0,,,,,173811.0,,,,,,,-1086538.0,,,,,,,,,,,,,228375.0,141048.0,,,80605.0,2310.0,-93021.0,,,,,,,,,,,,-3927.0,,,,88914.0,,,,,,,,,,,,,,552233.0,153681.0,552233.0,,,,,12710.0,730000.0,,-332.0,,-836716.0,,-1086538.0,,,,,189921.0,135000.0,,1209716.0,-1209716.0,,,,,,,,913899.0,,,123178.0,135000.0,,,,332.0,,,0.001,5000000.0,0.0,0.0,,,10319.0,,150000.0,,,580000.0,,,,,,,8210.0,,,458373.0,-1328787.0,,,,,0.0,1.5,0.015,,6000000.0,200000.0,6.0,0.2,,5.7,,0.9495,,0.43,-398552.0,,,,,150000.0,,,,106976.0,150000.0,,,,,228375.0,,,2770483.0,,
2016-03-31,2016-05-19,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,89934.0,22268.0,8065.0,,,,51587.0,,,,1710.0,1572081.0,,,170774.0,170774.0,,70663.0,3453.0,278117.0,270249.0,,,,,,,12958.0,-118741.0,,,0.0,,,,,,0.001,120000000.0,84867084.0,84867084.0,84867.0,,431508.0,,271543.0,,,,,58661.0,,497278.0,,,0.6,,,267015.0,,159965.0,,,250000.0,,,,,,342.0,,103692.0,,173596.0,,,,,,,,,,,,,,,49243.0,,,,-0.43,,,,,92659.0,,,169270.0,0.0,,,,103692.0,,246547.0,9578.0,,,-499081.0,,52216.0,,,,,,,-1189450.0,,,,,,,,,,,,,,,,,54187.0,46933.0,,,,,,91070.0,,,,,,,-3028.0,,,,130665.0,,,,,,,,,,,,,,1139406.0,278117.0,1139406.0,,,,,3639.0,91903.0,,,,-210644.0,,-1189450.0,,,,,271543.0,111153.0,,456012.0,-456012.0,,,,,,,,,,,-733438.0,,,,,,,,0.001,5000000.0,0.0,0.0,,,7291.0,,7403.0,,,84500.0,,,,,,,7868.0,,,121662.0,-2518237.0,,,,,0.0,1.5,0.015,,,200000.0,3.0,,,,,0.18,,,-861289.0,,,,,,,,,,,,,,,,,,2771008.0,,
2016-06-30,2016-08-15,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,89934.0,22268.0,8065.0,,,,51587.0,,,,2052.0,2825805.0,,,,177570.0,,,,518886.0,511360.0,,,,,75000000.0,,496990.0,,,,0.0,,,,,,0.001,120000000.0,55011991.0,55011991.0,55012.0,,1184591.0,,940324.0,,,,,,,,,,,,,244267.0,,244267.0,,,6873.0,,,,,,,,,,349753.0,,,,,,,,,,,,,,,39424.0,,,,-0.66,,,,,92659.0,,,,,,,,,,,9578.0,,,-182986.0,,72067.0,,,195015.0,195015.0,,,-1419279.0,,,,,,,,,10050.0,,,,,,,,,,,,,,,,,,,,,,,,,,191806.0,,,65660.0,250000.0,,,,,,,,,,1575585.0,518886.0,1575585.0,,,,,6848.0,,,,,,,-1419279.0,,,,,940324.0,,,636561.0,-636561.0,,,,,,,,,,,-782718.0,,,,,,,,0.001,5000000.0,0.0,0.0,,,7497.0,,,,,,,,,,,,7526.0,,,80971.0,-3937516.0,,,,,,,,,,200000.0,,,,,,0.075,,,-1056699.0,,,,,,,,,,,,,10000.0,,,,,2155246.0,,
2016-09-30,2016-11-14,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,93136.0,,8065.0,,,,,,,,2395.0,3039178.0,,,,173323.0,,,,226493.0,219310.0,,,,,75000000.0,,209817.0,,,,0.0,,,,,,0.001,120000000.0,55595184.0,55595184.0,55595.0,,1174065.0,,981212.0,,,,,,,,,,,,,192853.0,,192853.0,,,5119.0,,,,,,,,,,251199.0,,,,,,,,,,,,,,,,,,,-0.17,,,,,92659.0,,,,,,,,,,,9578.0,,,,,29136.0,,,,,,,-318268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54641.0,,,54515.0,,,,,,,,,,,1387504.0,226493.0,1387504.0,,,,,3188.0,,,,,,,-318268.0,,,,,981212.0,,,352125.0,-352125.0,,,,,,,,,,,33857.0,,,,,,,,0.001,5000000.0,,,,,4374.0,,,,,,,,,,,,7183.0,,,60682.0,-4255784.0,,,,,,,,,,200000.0,,,,,,0.066,,,-1161011.0,,,,,,,,,,,,,10000.0,,,,,1842140.0,,
2016-12-31,2017-04-17,10-K,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,73855.0,22268.0,73855.0,22268.0,,,51587.0,,,16079.0,2737.0,3365116.0,,,632356.0,,,449863.0,7092.0,112492.0,105651.0,,,,,495000000.0,,101041.0,-30658.0,,,0.0,,,,,,0.001,495000000.0,2063151.0,2063151.0,2063.0,,,,,1008461.0,,,,1112295.0,,1184065.0,,,0.6,,,134628.0,-134628.0,,,,3360.0,629465.0,629465.0,629465.0,629465.0,,1369.0,,-190456.0,,240955.0,,,,,,,,,,,,,,8065.0,,,,,-1.51,,,,,92659.0,,-92180.0,169270.0,0.0,,,,-190456.0,195015.0,250000.0,9578.0,,,-682067.0,,190911.0,,,195015.0,195015.0,,,-3265250.0,,,,,,,,,,,,,318739.0,791446.0,,-4570.0,-15270.0,-2310.0,,,-13010.0,,,91070.0,,,,,,,-9069.0,,,,449863.0,,,,250000.0,,,,,,,,,,1339350.0,112492.0,1339350.0,-190456.0,,,,15351.0,834885.0,,,,-865543.0,,-3265250.0,,195015.0,,250000.0,1008461.0,1008461.0,,1497849.0,-1497849.0,,,,,,,,1851367.0,,,-1767401.0,,,,,,,,0.001,5000000.0,,,,,1250.0,,,,,834885.0,-7000.0,,,,,,6841.0,,,280600.0,-4594037.0,,,,,0.0,1.5,0.015,,,200000.0,3.0,3.0,,,3.0,0.453,,,-1226858.0,497278.0,,,,,,497278.0,,,,,195015.0,,,318739.0,,,2162038.0,,
2017-03-31,2017-05-15,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,125453.0,22268.0,,,,,65835.0,,,,3079.0,3620128.0,,,79373.0,,,61669.0,1726.0,22978.0,16479.0,,,,,495000000.0,,2815.0,-98226.0,,,,,,,,,0.001,495000000.0,2740386.0,2740386.0,2741.0,,,,,,,,,176218.0,,,,,0.6,,,72960.0,,,,,1634.0,,,,,,342.0,68737.0,90618.0,68737.0,262836.0,,,,,,,,,,,,,,,,,,,-0.15,,,,,92659.0,,,169270.0,0.0,,,,90618.0,,,9578.0,,,,,52599.0,,,,,,,-356793.0,,,,,,,,,,,,,,,6614.0,35519.0,35519.0,,,,,,,91070.0,,,,,,6614.0,4166.0,,,,84666.0,,,,,,,,,,,,,,1350938.0,22978.0,1350938.0,,,,,,100.0,,,,-98326.0,,-356793.0,,,,,,962649.0,,181509.0,-181509.0,,,,,,,,,,,-175284.0,,6614.0,,,,,,0.001,5000000.0,,,1.0,,5416.0,,,100.0,,,,,,,,,6499.0,,,4237.0,-4950830.0,,,,,0.0,1.5,0.015,,,200000.0,3.0,3.0,,,,0.14,,,-1327960.0,308582.0,,,,,,,,,100.0,,,,,,,,2364635.0,,
2017-06-30,2017-08-14,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,135251.0,22268.0,6688.0,,,,54970.0,,,,3421.0,3768772.0,,,,,,,,11491.0,5334.0,,,,,495000000.0,,561.0,,,,,,,,,,0.001,495000000.0,4497734.0,4497734.0,4497.0,,,,,,,,,,,,,,,276500.0,0.08,53874.0,,,,,1940.0,,,,,,,100618.0,,100618.0,294311.0,,,,,,,,,,,,,,,,,,,-0.12,,,,,92659.0,,,,,,,,,,,9578.0,,,,,28223.0,,,,,,,-378959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191806.0,,,,,,,,,,,,,,1474231.0,11491.0,1474231.0,,,,,,,,,,,,-378959.0,,,,,,1044669.0,,165300.0,-165300.0,,,,,,,,,,,-213659.0,,,,,,,,0.001,5000000.0,,,,,2833.0,,,,,,,,,,,,6157.0,,,4551.0,-5236010.0,,,,,,,,,,200000.0,3.0,,,,,,,,-1462740.0,,,,,,,,,,,,,,,,,,3226858.0,,
2017-09-30,2017-12-20,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,193570.0,24007.0,29623.0,,,,91385.0,,,,9578.0,3901086.0,,,,,,,,6816.0,6816.0,,,,,495000000.0,,116.0,,,,,,,,,,0.001,495000000.0,8023760.0,8023760.0,8023.0,,,,,,,,,,,,,,,281667.0,0.08,54115.0,,,,,1316.0,,,,,,,297752.0,,127480.0,255452.0,,,,,,,,,,,,,,,,,,,-0.03,,,,,92659.0,,,,,,,,,,,9578.0,-6457.0,,,-6457.0,19611.0,,,,,,,-169215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34984.0,,,,,,,,,,,,,,1502931.0,6816.0,1502931.0,,,,,,,,,,,,-169215.0,,,,,,1053909.0,,148622.0,-148622.0,,,,,,,,,,,-20593.0,,,,,,,,0.001,5000000.0,,,1.0,,5384.0,,,,,,,,,,,,,,,3938.0,-5405225.0,,,,,,,,,,200000.0,3.0,,,,,,,,-1496115.0,,,,,,,,,,,,,,,,,,6665756.0,,
2017-12-31,2018-12-17,10-K,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,129295.0,24307.0,129295.0,24307.0,104988.0,,104988.0,,,467733.0,9578.0,3952837.0,,,285850.0,,,94406.0,5177.0,3464.0,3464.0,,,,,495000000.0,,781.0,-100260.0,781.0,,,,,,,,0.001,495000000.0,8772734.0,8772734.0,8774.0,,,2299223.0,,1081034.0,,,,308582.0,,,,,0.6,,,44074.0,,,,,683.0,,911724.0,911724.0,911724.0,,384.0,,-179540.0,128111.0,347700.0,,,,,,,,,,,,,,28623.0,,0.0,,,-0.26,,,0.34,,92659.0,,,169270.0,,,,,,,,9578.0,-6457.0,,,-6457.0,142014.0,,,,,,,-1389972.0,,,,,,,,,,,,,282259.0,190331.0,,114394.0,114394.0,,,,451654.0,,,91070.0,,,,,,,750.0,,,,625689.0,,,,,,,,,,,,,,2025762.0,3464.0,2025762.0,-179540.0,,,,,137100.0,,,,-237360.0,,-1389972.0,,,,,,,,584743.0,-584743.0,,,,,,,,2681541.0,,,-805229.0,,,,,,,,0.001,5000000.0,,,1.0,,2000.0,,,100.0,,137000.0,,,,,,,,,,12726.0,-5983910.0,,,,,0.0,1.5,0.015,,,200000.0,3.0,,200000.0,,,,,,-2022298.0,308582.0,,,,,68976690.0,,,,100.0,,,,,282259.0,,,5252137.0,,
2018-03-31,2018-12-18,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,145566.0,24307.0,145566.0,,,,121259.0,,,965911.0,,3992185.0,,,31911.0,,,20114.0,2.0,1053.0,1053.0,,,,,495000000.0,,372.0,-409.0,372.0,-409.0,,,,,,,0.001,495000000.0,9640915.0,9640915.0,9642.0,,,2299223.0,,1093439.0,,,,8305.0,,,,,0.6,,,23960.0,,,,,681.0,,,,,,,,61648.0,7437.0,408752.0,,,,,,,,,,,,,,28623.0,,,,,-0.47,,,,,,,,169270.0,,,,,,,,,,,,,18681.0,,,,,,,-630533.0,,,,,,,,,,,,,,,,16271.0,,,,,498178.0,,,91070.0,,,,,,,-2000.0,,,,518293.0,,,,,,,,,,,,,,2613668.0,1053.0,2613668.0,61648.0,,,,,,,-409.0,,-409.0,,-630533.0,,,,,,,,50592.0,-50592.0,,,,,,,,,,,-579941.0,,,,,,,,0.001,5000000.0,,,1.0,,,,,,,,,39441.0,,,,,,,,,-6614443.0,,,,,0.0,1.5,0.015,,,200000.0,3.0,,200000.0,,,,,,-2612615.0,8305.0,,,,,68976690.0,,,,,,,,,,,,1341838.0,,
2018-06-30,2018-12-20,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,161627.0,24307.0,161627.0,,,,137320.0,,,1065317.0,,4024096.0,,,31911.0,,,,,866.0,866.0,,,,,495000000.0,,237.0,,237.0,,,,,,,,0.001,495000000.0,9640915.0,9640915.0,9642.0,,,,,1103732.0,,,,,,,,,,,,13667.0,,,,,629.0,,,,,,,,-4689.0,7437.0,413441.0,,,,,,,,,,,,,,28623.0,,,,,-0.26,,,,,,,,,,,,,,,,,,,,,16195.0,,,,,,,-162547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109752.0,,,,,,,,,,,,,,2744117.0,866.0,2744117.0,66637.0,,,,,,,,,,,-162547.0,,,,,,,,48106.0,-48106.0,,,,,,,,,,,-114441.0,,,,,,,,0.001,5000000.0,,,1.0,,,,,,,,,,,,,,,,,,-6776990.0,,,,,,,,,,200000.0,3.0,,200000.0,,,,,,-2743241.0,,,,,,,,,,,,,,,,,,9640915.0,,
2018-09-30,2018-12-27,10-Q,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,,24307.0,177621.0,,,,153314.0,,,1169866.0,,4056007.0,,,31911.0,,,,,102.0,102.0,,,,,495000000.0,,102.0,,102.0,,,,,,,,0.001,495000000.0,9640915.0,9640915.0,9642.0,,,,,1104595.0,,,,,,,,,,,,12804.0,,,,,,,,,,,,,-36484.0,7437.0,449925.0,,,,,,,,,,,,,,28623.0,,12917.0,,,-0.02,,,,,,,,,,,,,,,,,,,,,16129.0,,,,,,,-190565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106042.0,,,,,,,,,,,,,,2902007.0,102.0,2902007.0,102821.0,,,,,,,,,,,-190565.0,,,,,,,,48040.0,-48040.0,,,,,,,,,,,-142526.0,,,,,,,,0.001,5000000.0,,,1.0,,,,,,,,,,,,,,,,,,-6967555.0,,,,,,,,,,200000.0,3.0,,200000.0,,,0.0066,,,-2901905.0,,,,,,,,,,,,,,,,,,9640915.0,,
2018-12-31,2019-04-15,10-K,BRIDGEWAY NATIONAL CORP.,BDGY,CIK0001567771,USD,,24307.0,206138.0,24307.0,181831.0,49441.0,181831.0,,,1279052.0,,4066644.0,,,106370.0,106370.0,,23959.0,683.0,0.0,,,,,,495000000.0,,,-781.0,,-781.0,,,,,,,0.001,495000000.0,9640915.0,9640915.0,9642.0,,,2299223.0,,1105590.0,,,,8305.0,,,,,0.6,,,11809.0,11809.0,,,,,,1100710.0,1100710.0,1100710.0,,,,-114435.0,,461539.0,,,,,,,,,,,,,,28623.0,,49441.0,,,-0.12,,,0.21,,,,,,,,,,,,,,,,,,79623.0,,,,,-1144696.0,,-1144696.0,,-1144696.0,-0.12,,,,,,,,,,188986.0,51400.0,,,76843.0,,,,811320.0,,,91070.0,,,,,,,-2000.0,,,,844268.0,,,0.0,,,,,,,,,,,3052319.0,0.0,3052319.0,-114435.0,,,,,,,,,-781.0,-781.0,-1144696.0,-1144696.0,,,,,,,185993.0,-185993.0,,,,,,,,3581474.0,,,-958703.0,,,,,,,,0.001,5000000.0,,,1.0,,,,,,,,,,,,,,,,,,-7128606.0,,,,,0.0,,,,,50000.0,12.0,,200000.0,,,0.0051,,,-3052319.0,8305.0,,,,,68976690.0,,,,,,,,,,,,9581451.0,,
