end,filed,form,Name,Ticker,CIK,Currency,AccountsPayableAndAccruedLiabilities,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableRelatedParties,AccountsPayableRelatedPartiesCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccountsReceivableRelatedPartiesCurrent,AccruedEmployeeBenefitsCurrent,AccruedLiabilitiesCurrent,AccruedRoyaltiesCurrent,AccruedSalariesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AreaOfLand,AssetImpairmentCharges,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationForeignCurrencyTranslationGainLoss,AssetRetirementObligationLiabilitiesIncurred,Assets,AssetsCurrent,AssetsFairValueDisclosure,BankOverdrafts,BuildingsAndImprovementsGross,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightOutstanding,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscribedButUnissued,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,ConcentrationRiskPercentage1,ConstructionInProgressGross,ConversionOfStockAmountConverted1,ConvertibleDebtCurrent,ConvertibleLongTermNotesPayable,ConvertibleNotesPayable,ConvertibleNotesPayableCurrent,CostOfGoodsAndServicesSold,CostOfRevenue,CostsIncurredExplorationCosts,CustomerAdvancesCurrent,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtDefaultLongtermDebtAmount,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentDecreaseForgiveness,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentIncreaseAdditionalBorrowings,DebtInstrumentInterestRateDuringPeriod,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountNoncurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredCostsCurrent,DeferredIncomeTaxLiabilities,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DepreciationExpense,DerivativeFairValueOfDerivativeNet,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLossOnDerivative,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueToOfficersOrStockholdersCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,EquityIssuancePerShareAmount,EquityMethodInvestmentOwnershipPercentage,ExplorationAbandonmentAndImpairmentExpense,ExplorationAndProductionCosts,ExplorationCosts,ExplorationExpenseMining,FairValueAdjustmentOfWarrants,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FairValueNetAssetLiability,FinancialLiabilitiesFairValueDisclosure,FixturesAndEquipmentGross,GainLossOnDerivativeInstrumentsNetPretax,GainLossOnSaleOfDerivatives,GainLossOnSaleOfProperty,GainLossOnSaleOfTrustAssetsToPayExpenses,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationNondeductibleExpenseAmortization,IncomeTaxReconciliationNondeductibleExpenseDepreciation,IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueFromRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInNotesPayableRelatedParties,IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,IncreaseDecreaseInOtherReceivables,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInPrepaidExpense,InducedConversionOfConvertibleDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseOther,InterestExpenseRelatedParty,InterestIncomeOther,InterestPaid,InterestPaidNet,InterestPayableCurrent,InterestPayableCurrentAndNoncurrent,InventoryFinishedGoods,InventoryNet,InventoryOreStockpilesOnLeachPads,InventoryRawMaterials,InventoryRawMaterialsAndSupplies,InventoryWorkInProcess,InventoryWriteDown,InvestmentIncomeInterest,InvestmentInPhysicalCommodities,IssuanceOfStockAndWarrantsForServicesOrClaims,Land,LegalFees,LettersOfCreditOutstandingAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LitigationSettlementAmount,LoansPayable,LoansPayableCurrent,LongTermDebtFairValue,LongTermNotesPayable,LossContingencyDamagesAwardedValue,LossContingencyDamagesSoughtValue,MachineryAndEquipmentGross,MarketableSecuritiesCurrent,MarketableSecuritiesGainLoss,MediumtermNotesCurrent,MediumtermNotesNoncurrent,MineralPropertiesNet,MineralRights,MinorityInterest,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NoncashOrPartNoncashAcquisitionPayablesAssumed1,NonoperatingIncomeExpense,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableToBankCurrent,NumberOfOperatingSegments,NumberOfOperatingSegments,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseExpense,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherAssets,OtherAssetsNoncurrent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossTax,OtherIncome,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsForAdvanceToAffiliate,PaymentsForExploitationLiabilities,PaymentsOfDerivativeIssuanceCosts,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PaymentsToAcquireLand,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpense,PrepaidExpenseAndOtherAssets,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromDerivativeInstrumentFinancingActivities,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfSecuredDebt,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfBankOverdrafts,ProceedsFromRepaymentsOfDebt,ProceedsFromRepaymentsOfNotesPayable,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockPlans,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionRate,RepaymentsOfConvertibleDebt,RepaymentsOfDebt,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RepaymentsOfSecuredDebt,RetainedEarningsAccumulatedDeficit,RevenueMineralSales,Revenues,SaleOfStockPricePerShare,SecuredBorrowingsGrossDifferenceAmount,SecuredDebt,SecuredDebtCurrent,SecuritiesBorrowedFairValueDisclosure,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,SharePrice,SharesIssued,SharesIssuedPricePerShare,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesIssuedForCash,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesReverseStockSplits,StockIssuedDuringPeriodSharesStockSplits,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TechnologyServicesCosts,UnsecuredDebtCurrent,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,WeightedAverageNumberOfSharesOutstandingBasic
2013-01-31,2013-03-22,10-Q,Inception Mining Inc.,IMII,CIK0001416090,USD,,5674.0,,,,,,,,,,,,,,,4178874.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4953.0,,0.0,500000000.0,451645.0,451645.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,,,,,,,,,,4209552.0,,,,,-0.04,,,,,,,,0.0,,,,,,,,,,,,,,,,15717.0,,,-15717.0,-16297.0,-16297.0,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,,,580.0,,580.0,,,,,,,,,,,,,,,,,,,,30674.0,0.0,,,,,,,,,,,,,,,,,,,,,-16297.0,,,,,,,,,25000.0,,,,,15717.0,-15717.0,,,,,,,,,,,,,,,-580.0,,,,,,,,,,0.0,10000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,9818.0,,,,,,,,,,,,,,,,,,,-4271.0,-182.0,,0.0,0.0,,,,,,-30674.0,,,,,,,,,,,,,,,,,,,,,,,,451645.0,,
2013-04-30,2013-06-19,10-Q,Inception Mining Inc.,IMII,CIK0001416090,USD,,60000.0,,,,,,,,,,,,-218.0,,,4292777.0,,,,,,,,,,,,,988503.0,34636.0,,,,,,0.0,,,,,,,0.0,,0.0,500000000.0,20216739.0,20216739.0,,,202.0,,,,,,,,,,,,,,,,,,171033.0,,,,,,,,,0.08,0.08,100000.0,,,,,,,,,,,,,,,,,,,,,,4388549.0,,,,,-0.01,,,,,,,,10391.0,10390.0,,,,,,,,,,,,,,1062.0,166629.0,,,-177019.0,,-178997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3040.0,,,,,3040.0,3040.0,,,,,,,,,,,,,2095.0,1084073.0,988503.0,,,,,,,,,,,,,,,,,,,,,-178997.0,,,,,,850000.0,171033.0,,,,,,,177019.0,-177019.0,,,,,,,,,,,,,,,-1978.0,,,,,,,,,,0.0,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,117853.0,,,3707.0,,,,,,,,,,,,,,,,,,,,,,,,,,-95570.0,,,,,,,,,,,,,,,,,,,,,,,,14664746.0,,
2013-07-31,2013-11-13,10-K,Inception Mining Inc.,IMII,CIK0001416090,USD,,76719.0,-76719.0,,,,,,,,,,,,,,4288815.0,,,,,,,,0.0,,,,,1016119.0,65959.0,,,,,,31125.0,28199.0,,,0.0,,,0.0,,0.0,500000000.0,20216739.0,20216739.0,,101025.0,202.0,,,,,,25000.0,,,680000.0,680000.0,,,,,950160.0,,,178831.0,,,,159152.0,,9215.0,,,0.15,0.09,160000.0,0.0,,,,,,116628.0,70.0,81152.0,,197851.0,207.0,,,,,,,,,,4428688.0,,178831.0,,,-0.03,,,,,,,,6641.0,6641.0,,,,,,,,,,,,,,,253841.0,,,-260482.0,,-270607.0,,,,381000.0,-92006.0,6980.0,,,,468663.0,4281.0,,,66314.0,-67500.0,,,,,,9215.0,,,,,34834.0,-34834.0,,,,11187.0,11187.0,,,,9215.0,9215.0,,,,,,,,,,,,,,1054765.0,1016119.0,,,,,,,,,,,,,,,950160.0,,1765128.0,170532.0,,-142333.0,-270607.0,,,,,,110000.0,,,,,,,,260482.0,-260482.0,,,,,,1721000.0,,,,,,,,,-10125.0,4419.0,,,,,,,,91652.0,0.0,10000000.0,,,,,34834.0,,,,,,101025.0,,,,,,,,-160000.0,210925.0,,,,,,,,,,,,,,,-4428688.0,,,,,,,,,,,,,,,,,,-38646.0,,,224500.0,,,,,,,101025.0,,101025.0,82952.0,,,,,,,,387918.0,,,8899192.0,1025000.0,
2013-10-31,2013-12-16,10-Q,Inception Mining Inc.,IMII,CIK0001416090,USD,,12719.0,,,,,,,,,,,,,,,4632613.0,,,,,,,,,,,,,1009352.0,59192.0,,,,,,30729.0,-396.0,,,,250000.0,,0.0,,0.0,500000000.0,20652350.0,20652350.0,,62000.0,207.0,,,,,,,,,,,,,,,,,,251858.0,,,,,,,,0.15,,0.15,,,,,,,,,,,,,,,,,,,,,,,4658783.0,,251858.0,,,-0.01,,,,,,,,8020.0,8020.0,,,,,,,,,,,,,,,64774.0,,,,,-230095.0,,,,,,,,,,,,,,-64000.0,-67500.0,,,,,,9523.0,,,,,-6371.0,6371.0,,,,9523.0,9523.0,,,,18738.0,18738.0,,,,,,,,,,,,,,973315.0,1009352.0,,,,,,,,,,,,,,,950160.0,,1798104.0,35027.0,,-35423.0,-230095.0,,,,,,690000.0,251858.0,,,,,,,72794.0,-72794.0,,,,,,,,,,,,,,,-157301.0,,,,,,,,,,0.0,10000000.0,,,,,28463.0,,,,,,62000.0,,,,,,,,-100000.0,73027.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,36037.0,,,224500.0,,,,,,,101025.0,,101025.0,95000.0,,,,,,,,,,,20431333.0,1025000.0,
2014-01-31,2014-03-17,10-Q,Inception Mining Inc.,IMII,CIK0001416090,USD,,73282.0,,,,,,,,,,,,,,,5378511.0,349157.0,,,,,,,,,,,,958293.0,8133.0,,,,,,,,,,,250000.0,,241695.0,,0.0,500000000.0,20909905.0,20909905.0,1332.0,24600.0,209.0,,,,,,,,,,349157.0,,,,,,,,259758.0,,,,,,,,,,0.15,,280843.0,,,,,,,,,,,0.0,,,,,,,,,,5184150.0,,259758.0,,,-0.03,,,,,,,,,30979.0,,,,,,,,,,,,,,,136043.0,,,,,-525367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358345.0,9523.0,,,,17926.0,17926.0,,,,,,,,,,,,,,739123.0,958293.0,,,,,,,,,,,,,,,950160.0,,,,,,-525367.0,,,,,,39000.0,251858.0,,800000.0,,,,,167022.0,-167022.0,,,,,,,,,,,,,,,-358345.0,,,,,,,,,,0.0001,10000000.0,,,,,2877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219170.0,,,,,,,,,,,,,,,,,,,,,,,,20681775.0,,
2014-04-30,2014-06-20,10-Q,Inception Mining Inc.,IMII,CIK0001416090,USD,,100392.0,,,,,,,,,,,,,,,5848852.0,,,,,,,,,,,,,1135762.0,185602.0,,,,,,30258.0,,,,,250000.0,,,,0.0,500000000.0,21726237.0,21726237.0,,20000.0,217.0,,,,,,,,,,509451.0,,,,,,,,,,,,,,,,,0.1,,,73049.0,,,82500.0,,,,,,,,,,,,,-12267.0,,137138.0,137138.0,,5795895.0,,274886.0,,,-0.03,,,,,,,,,14645.0,,,0.94,,,,,137138.0,,,-12267.0,,,,233873.0,,,,,-611745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350960.0,,,,,10721.0,,,,,,,,,,,,,,,1062588.0,1135762.0,,,,,,,,,,,,,,,950160.0,,,,,,-611745.0,,,,,,30000.0,,,,,,,,248518.0,-248518.0,,,,,,,,,,,,,,,-363227.0,,,,,,,,,,0.0,10000000.0,,,,,155344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73174.0,,,,,,,,,,,,,,,,,,,,,,,,21559063.0,,
2014-07-31,2014-11-13,10-K,Inception Mining Inc.,IMII,CIK0001416090,USD,,158499.0,-158499.0,,,,,,,,,,,,,,5968852.0,,,,688397.0,,,,0.0,,,,,1090945.0,140785.0,,,,,,5695.0,,,,0.0,250000.0,,,,0.0,500000000.0,21770681.0,21770681.0,,44842.0,218.0,,,,,,130000.0,,,682500.0,558397.0,,,,,,130000.0,,286446.0,,630000.0,,,,,,0.15,,,,124103.0,,,,,,134465.0,70.0,381344.0,,512053.0,,,,,,12020.0,,112851.0,112851.0,12020.0,,,286446.0,,,,,,,,,,,34494.0,34494.0,,,,0.0,,,,112851.0,,,,,,,,,,,,,,,,,,179.0,,,,,,,,81780.0,,,,112851.0,,,16963.0,,,,,,,,,,,39397.0,,,,26178.0,,,,,,,,,,,365092.0,,,,1160371.0,1090945.0,1160371.0,,,,,,,,,,,,,,950160.0,,,,,,,,,,,,18000.0,,,,,,,,,,,,,,,1774000.0,,,,,,,,,,,,,,,,,,,0.0,10000000.0,,,,,135090.0,135090.0,,,,,168500.0,,,,,107615.0,,,-142000.0,107615.0,,,,,,,,,,,142000.0,,,,-6083338.0,,,,,,,,,,,,,,,,,,-69426.0,,,,,,,,,,,,168501.0,301000.0,,168501.0,,,,,,-562402.0,,,,,
2014-10-31,2014-12-22,10-Q,Inception Mining Inc.,IMII,CIK0001416090,USD,,262622.0,,,,,,,,,,,,,,,7189450.0,,,,,,,,,,,,,1399423.0,449263.0,,,,,,,,,,,250000.0,,,,0.0,500000000.0,22793949.0,22793949.0,,,228.0,,,,,,,,,742500.0,603328.0,,,,,,,,,,630000.0,,,,,,,,,,139172.0,,,,,,,,,,,,,,,,,,,608814.0,,,,,,,,,,,,,,,,,,,,,,,,675144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,32256.0,,,,,,,,,,,,,,,1616378.0,1399423.0,,,,,,,,,,,,,,,950160.0,,,,,,,,,,,,13000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10000000.0,,,,,448719.0,,,,,,,,,,,,,,-5000.0,,,,,,,,,,,,,,,,-7484128.0,,,,,,,,,,,,,,,,,,-216955.0,,,,,,,,,,,55000.0,,1075665.0,,,,,,,,,,,,,
2015-01-31,2015-03-24,10-Q,Inception Mining Inc.,IMII,CIK0001416090,USD,,285033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,,,,,,366500.0,,,,,,,,,,,,,,,,,,,,,166729.0,,,,,,,,,,,,,,,687251.0,189766.0,,,687251.0,,,,,,,-0.04,,,,,,,,,43951.0,,,,,,,,717883.0,,,,,,,816748.0,,,,,-770311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261128.0,,,,,39979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-770311.0,,,,,,,,,,,,,,860699.0,-860699.0,,,,,,,,,,,,,,,90388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21772829.0,,
2015-04-30,2015-06-22,10-Q,Inception Mining Inc.,IMII,CIK0001416090,USD,,364151.0,,,,,,,,,,,,,,,8929036.0,,,,,,,,,,,,,1608115.0,657955.0,,,,,,,,,,,250000.0,,,,0.0,500000000.0,20764008.0,20764008.0,,,208.0,,,,,,,,,271500.0,181960.0,,,,,,,,,,,,,,,,,,,,89540.0,,,,,,,,,,,,,,,466068.0,237781.0,,,479513.0,,,,,,,,,,,,,,,,-24188.0,,,,,,,,479513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60453.0,,,,,,,,,,,,,,,1551114.0,1608115.0,1551114.0,,,,,,,,,,,,,,950160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10000000.0,,,,,,657955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8872245.0,,,,,,,,,,,,,,,,,,57001.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-31,2015-11-23,10-K,Inception Mining Inc.,IMII,CIK0001416090,USD,,77634.0,,,,,,,,,,,342000.0,,,,9065073.0,,,,,,,,,,,,,194861.0,194861.0,,23.0,,,,,,,,,250000.0,,,,0.0,500000000.0,20206013.0,20206013.0,,,202.0,,,,,,418125.0,,,328000.0,159098.0,,,,,,418125.0,,,,,,,,,,,,,,168902.0,,,,,,267323.0,,1393346.0,,2068282.0,,,,,364949.0,,,476144.0,476144.0,1269008.0,,,342000.0,,,,,,,,,,,248542.0,,,,0.13,0.0,,,,476144.0,,,,,,,,,,,,,,,,,,,,,,,,,,261159.0,,,,-1057403.0,,,102075.0,,,,,,,,,,,,,,,113586.0,,,,,,,,,,,,,,,1791371.0,194861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000.0,,,,,,,,,,,,,,,,,,,0.0,10000000.0,,,,,,194861.0,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,,,-10661785.0,,,,,,,,,,,,,,,,,,-1596510.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,2016-02-03,10-Q,Inception Mining Inc.,IMII,CIK0001416090,USD,,211371.0,,,,,,,,,,,,,,,9112302.0,,,,153047.0,59900.0,,,-1.0,,,,,100703.0,100703.0,,,,,,198178.0,29490.0,,,,250000.0,,,,0.0,500000000.0,14757683.0,14757683.0,,,148.0,77922.0,221.0,,,,,754725.0,,261950.0,186195.0,,,,,28250.0,,,,,,,,,,,,,,,75755.0,,,,,,,,,,,,-12116.0,,,997306.0,-522942.0,,,997306.0,,,,378000.0,,0.01,-0.05,0.01,,,,,,,,17400.0,,,,,,,,,,,,,,-17145.0,293435.0,,,,,312816.0,,,,,,,,,,,,,,169737.0,,,,522942.0,,,-35909.0,,,,,-123648.0,,,,,1287.0,,,75000.0,,69427.0,24049.0,,,,,,,,,,,,,,2596042.0,100703.0,,,,,,,,,,,,,,,,,,24884.0,,4606.0,313259.0,-443.0,,,,,,,,,,,,,829414.0,311672.0,,,,,,,,,-235115.0,,,77701.0,,2430.0,1144.0,,,,,,,,,,0.0,10000000.0,,,,,,71213.0,,,,,,,,250000.0,,70957.0,-23.0,,,,,,,,312816.0,,,,,46050.0,,250000.0,,,-11607789.0,,,,,,,,,,,,,,,,,,-2495339.0,,,,,,,,,,,,,,,,,,61.0,,,,,43682133.0,20010150.0,,43682133.0
